,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
36,Bobby Portis,MIL,70,47,23,26.0,1.6,0.8,2.1,38.4,0.0,0.1,14.3,38.7
37,Bogdan Bogdanovic,ATL,54,27,27,27.9,3.9,1.6,3.8,41.1,0.8,1.8,43.2,51.0
38,Bojan Bogdanovic,DET,59,15,44,32.1,5.4,2.4,5.5,43.7,0.6,1.7,32.7,48.8
39,Bol Bol,ORL,70,26,44,21.5,1.4,0.6,1.8,33.1,0.2,0.6,24.4,37.4
40,Bones Hyland,LAC,56,36,20,19.4,3.9,1.5,4.1,35.7,1.0,2.8,36.4,47.8
41,Bradley Beal,WAS,50,24,26,33.5,7.2,3.2,7.3,44.2,0.7,2.2,33.0,49.2
42,Brandon Boston Jr.,LAC,22,9,13,11.3,2.1,0.9,2.3,39.2,0.3,0.7,46.7,46.1
43,Brandon Clarke,MEM,56,32,24,19.5,0.3,0.1,0.2,61.5,0.0,0.0,-,61.5
44,Brandon Ingram,NOP,45,23,22,34.2,8.7,4.2,9.6,43.5,0.3,1.0,32.6,45.1
45,Braxton Key,DET,3,0,3,3.0,0.7,0.3,0.3,100,-,-,-,100
46,Brook Lopez,MIL,78,57,21,30.4,0.9,0.4,1.1,39.3,0.1,0.3,32.0,44.0
47,Bruce Brown,DEN,80,53,27,28.5,1.2,0.6,1.6,34.4,0.1,0.4,25.0,37.5
48,Bruno Fernando,ATL,39,13,26,10.4,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
49,Bryce McGowens,CHA,46,16,30,17.1,0.4,0.2,0.7,25.0,0.1,0.3,30.8,31.3
50,Bryn Forbes,MIN,25,9,16,10.7,1.1,0.5,1.3,37.5,0.2,0.6,28.6,43.8
51,Buddy Boeheim,DET,10,2,8,9.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
52,Buddy Hield,IND,80,35,45,31.0,4.4,1.7,3.8,43.1,1.1,2.4,43.8,57.0
53,CJ McCollum,NOP,75,38,37,35.3,7.9,3.5,8.2,41.9,1.0,2.9,35.6,48.2
54,Cade Cunningham,DET,12,3,9,33.3,8.0,3.7,8.8,41.5,0.7,2.8,24.2,45.3
55,Caleb Houstan,ORL,51,20,31,15.9,0.2,0.1,0.2,40.0,0.1,0.1,50.0,55.0
56,Caleb Martin,MIA,71,38,33,29.3,1.5,0.6,1.4,46.5,0.2,0.5,41.7,54.0
57,Cam Reddish,POR,40,14,26,24.7,1.2,0.5,1.4,32.7,0.3,0.8,32.3,41.8
58,Cam Thomas,BKN,57,30,27,16.6,3.8,1.6,4.3,37.8,0.6,1.5,36.8,44.3
59,Cameron Johnson,BKN,42,25,17,28.6,2.4,1.1,2.5,43.4,0.2,0.7,34.5,48.1
60,Cameron Payne,PHX,48,27,21,20.2,3.7,1.5,3.7,41.3,0.6,1.5,42.5,50.0
61,Caris LeVert,CLE,74,45,29,30.2,2.9,1.1,3.2,35.6,0.6,1.5,38.9,44.9
62,Carlik Jones,CHI,7,4,3,8.0,0.6,0.3,0.7,40.0,0.0,0.1,0.0,40.0
63,Cedi Osman,CLE,77,48,29,20.1,0.9,0.3,0.9,31.9,0.3,0.7,37.7,45.8
64,Chance Comanche,POR,1,0,1,20.8,0.0,0.0,0.0,-,-,-,-,-
65,Charles Bassey,SAS,35,9,26,14.5,0.4,0.2,0.3,60.0,0.1,0.1,66.7,70.0
66,Chima Moneke,SAC,2,1,1,4.0,0.0,0.0,0.0,-,-,-,-,-
67,Chimezie Metu,SAC,66,41,25,10.4,0.1,0.0,0.2,14.3,0.0,0.1,0.0,14.3
68,Chris Boucher,TOR,76,39,37,20.0,0.3,0.1,0.4,36.7,0.0,0.1,20.0,40.0
69,Chris Duarte,IND,46,19,27,19.5,2.2,0.9,3.0,29.7,0.4,1.5,28.2,37.0
70,Chris Paul,PHX,59,33,26,32.0,7.9,3.5,8.3,42.6,0.9,2.9,30.2,47.8
71,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,-,-,-,-,-
72,Christian Braun,DEN,76,49,27,15.5,0.3,0.1,0.4,27.3,0.1,0.2,40.0,36.4
73,Christian Koloko,TOR,58,29,29,13.8,0.0,0.0,0.0,-,0.0,0.0,-,-
74,Christian Wood,DAL,67,33,34,25.9,1.0,0.4,1.5,28.0,0.1,0.7,19.6,32.5
75,Chuma Okeke,ORL,27,8,19,19.2,0.4,0.1,0.7,20.0,0.1,0.4,20.0,25.0
76,Clint Capela,ATL,65,35,30,26.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
77,Coby White,CHI,74,37,37,23.4,1.5,0.6,1.8,35.8,0.2,0.8,27.6,41.8
78,Cody Martin,CHA,7,2,5,19.1,0.3,0.1,1.4,10.0,0.0,0.7,0.0,10.0
79,Cody Zeller,MIA,15,6,9,14.4,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
80,Cole Anthony,ORL,60,28,32,25.9,3.8,1.7,3.8,45.4,0.4,1.0,38.6,50.2
81,Cole Swider,LAL,7,2,5,5.9,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0
82,Collin Sexton,UTA,48,24,24,23.9,2.5,1.0,2.2,47.1,0.4,0.9,46.5,56.7
83,Corey Kispert,WAS,74,31,43,28.3,0.7,0.3,0.7,38.5,0.2,0.4,39.4,51.0
84,Cory Joseph,DET,62,12,50,19.8,2.0,0.8,2.2,36.8,0.3,1.0,33.3,44.5
85,D'Angelo Russell,LAL,71,39,32,32.5,6.3,2.6,6.1,42.8,1.2,3.0,38.3,52.3
86,Daishen Nix,HOU,57,15,42,16.0,0.9,0.3,0.9,34.0,0.3,0.8,34.0,49.1
87,Dalano Banton,TOR,31,17,14,9.0,0.4,0.2,1.1,15.2,0.1,0.4,16.7,18.2
88,Dalen Terry,CHI,38,19,19,5.6,0.4,0.2,0.4,42.9,0.1,0.2,37.5,53.6
89,Damian Jones,UTA,41,12,29,11.6,0.0,0.0,0.0,-,0.0,0.0,-,-
90,Damian Lillard,POR,58,27,31,36.3,10.6,3.9,9.7,40.5,2.7,7.4,37.2,54.6
91,Damion Lee,PHX,74,40,34,20.4,0.8,0.4,1.3,31.2,0.0,0.2,12.5,32.3
92,Daniel Gafford,WAS,78,32,46,20.6,0.2,0.1,0.1,66.7,-,-,-,66.7
93,Daniel Theis,IND,7,1,6,15.5,0.0,0.0,0.0,-,0.0,0.0,-,-
94,Danny Green,CLE,11,6,5,12.6,1.1,0.5,1.0,45.5,0.2,0.6,28.6,54.5
95,Danuel House Jr.,PHI,56,38,18,14.4,1.0,0.4,0.9,42.3,0.2,0.7,35.1,54.8
96,Dario Saric,OKC,57,26,31,14.1,0.3,0.1,0.5,26.9,0.0,0.1,20.0,28.8
97,Darius Bazley,PHX,43,19,24,14.3,0.1,0.0,0.3,16.7,0.0,0.0,50.0,20.8
98,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,-,0.0,0.0,-,-
99,Darius Garland,CLE,69,40,29,35.5,7.4,3.0,7.2,42.1,1.3,3.4,39.1,51.2
100,David Duke Jr.,BKN,23,10,13,9.9,0.3,0.1,0.3,37.5,0.0,0.0,0.0,37.5
101,David Roddy,MEM,70,44,26,18.0,0.4,0.2,0.4,41.9,0.0,0.2,23.1,46.8
102,Davion Mitchell,SAC,80,47,33,18.1,1.4,0.6,1.7,35.3,0.2,0.8,26.2,41.4
103,Davis Bertans,DAL,45,20,25,10.9,0.4,0.1,0.3,42.9,0.1,0.3,38.5,60.7
104,Davon Reed,LAL,43,29,14,8.0,0.6,0.2,0.7,34.5,0.1,0.1,66.7,41.4
105,Day'Ron Sharpe,BKN,48,22,26,11.5,0.1,0.0,0.0,100,0.0,0.0,100,150.0
106,De'Aaron Fox,SAC,73,44,29,33.4,7.9,3.5,8.6,41.0,0.8,2.7,30.1,45.6
107,De'Andre Hunter,ATL,67,35,32,31.7,4.2,2.0,3.9,51.0,0.2,0.5,38.9,53.6
108,De'Anthony Melton,PHI,77,50,27,27.9,1.6,0.6,1.8,31.7,0.4,1.3,32.0,43.0
109,DeAndre Jordan,DEN,39,23,16,15.0,0.1,0.0,0.0,100,0.0,0.0,-,100
110,DeMar DeRozan,CHI,74,37,37,36.2,9.6,4.8,10.1,47.2,0.1,0.4,30.8,47.8
111,Dean Wade,CLE,44,30,14,20.3,0.1,0.0,0.2,25.0,0.0,0.0,50.0,31.3
112,Deandre Ayton,PHX,67,36,31,30.4,1.0,0.5,1.1,46.5,0.0,0.0,100,47.9
113,Dejounte Murray,ATL,74,38,36,36.4,8.5,3.9,8.5,46.3,0.6,1.8,36.4,50.2
114,Delon Wright,WAS,50,26,24,24.4,1.3,0.5,1.4,37.7,0.3,0.9,34.9,48.6
115,Deni Avdija,WAS,76,33,43,26.6,0.4,0.1,0.8,17.5,0.1,0.5,18.9,23.7
116,Dennis Schroder,LAL,66,37,29,30.1,2.8,1.4,3.2,42.1,0.1,0.5,24.2,43.9
117,Dennis Smith Jr.,CHA,54,19,35,25.7,1.2,0.6,2.3,25.2,0.0,0.4,5.3,25.6
118,Deonte Burton,SAC,2,1,1,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
119,Dereon Seabron,NOP,5,2,3,2.3,0.0,0.0,0.0,-,-,-,-,-
120,Derrick Jones Jr.,CHI,64,29,35,14.0,0.1,0.0,0.0,66.7,0.0,0.0,50.0,83.3
121,Derrick Rose,NYK,27,12,15,12.5,2.1,0.9,2.1,41.4,0.4,1.0,38.5,50.0
122,Derrick White,BOS,82,57,25,28.3,2.0,0.8,1.9,44.2,0.3,0.9,35.1,52.9
123,Desmond Bane,MEM,58,38,20,31.7,5.8,2.3,5.4,42.0,1.3,3.3,40.1,54.3
124,Devin Booker,PHX,53,34,19,34.6,10.9,4.9,11.0,44.3,1.2,3.8,30.9,49.7
125,Devin Vassell,SAS,38,12,26,31.0,6.2,2.8,7.0,40.0,0.6,2.1,28.2,44.2
126,Devon Dotson,WAS,6,1,5,8.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
127,Devonte' Graham,SAS,73,31,42,18.3,2.4,0.9,2.5,35.4,0.6,1.9,32.9,48.1
128,Dewayne Dedmon,PHI,38,23,15,11.2,0.5,0.2,0.4,64.3,0.1,0.1,100,71.4
129,Dillon Brooks,MEM,73,46,27,30.3,4.1,1.7,5.0,34.5,0.6,2.1,27.1,40.2
130,Domantas Sabonis,SAC,79,47,32,34.6,0.2,0.1,0.3,45.0,0.0,0.0,0.0,45.0
131,Dominick Barlow,SAS,28,5,23,14.6,0.1,0.0,0.0,100,0.0,0.0,-,100
132,Donovan Mitchell,CLE,68,44,24,35.8,10.4,4.1,9.6,42.8,2.2,5.7,39.2,54.4
133,Donovan Williams,ATL,2,1,1,2.1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
134,Donte DiVincenzo,GSW,72,42,30,26.3,0.6,0.2,1.0,23.6,0.2,0.7,22.6,31.9
135,Dorian Finney-Smith,BKN,66,31,35,30.4,0.3,0.1,0.4,23.1,0.1,0.3,28.6,34.6
136,Doug McDermott,SAS,64,19,45,20.5,1.6,0.6,1.6,39.4,0.3,0.7,42.6,49.0
137,Draymond Green,GSW,73,41,32,31.5,0.1,0.0,0.2,23.1,0.0,0.0,33.3,26.9
138,Drew Eubanks,POR,78,31,47,20.3,0.3,0.1,0.3,43.5,0.0,0.0,-,43.5
139,Dru Smith,BKN,15,7,8,10.6,0.7,0.3,1.0,33.3,0.0,0.3,0.0,33.3
140,Duane Washington Jr.,NYK,31,17,14,12.7,3.4,1.4,3.5,39.3,0.6,1.5,43.5,48.6
141,Duncan Robinson,MIA,42,19,23,16.4,1.8,0.6,1.6,40.3,0.5,1.3,37.7,55.2
142,Dwight Powell,DAL,76,37,39,19.2,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3
143,Dylan Windler,CLE,3,3,0,3.5,0.0,0.0,0.0,-,0.0,0.0,-,-
144,Dyson Daniels,NOP,59,33,26,17.7,0.3,0.1,0.5,27.6,0.1,0.3,20.0,32.8
145,Edmond Sumner,BKN,53,33,20,13.9,0.6,0.3,0.7,38.9,0.1,0.2,30.8,44.4
146,Eric Gordon,LAC,69,25,44,28.5,1.7,0.6,1.7,36.2,0.5,1.3,38.6,50.9
147,Eugene Omoruyi,DET,40,10,30,16.1,0.2,0.1,0.3,30.0,0.1,0.2,42.9,45.0
148,Evan Fournier,NYK,27,15,12,17.0,2.2,0.9,2.8,30.3,0.5,1.8,26.5,38.8
149,Evan Mobley,CLE,79,48,31,34.4,1.2,0.6,1.5,39.1,0.0,0.0,100,39.6
150,Facundo Campazzo,DAL,8,2,6,6.5,0.4,0.1,0.6,20.0,0.1,0.6,20.0,30.0
151,Frank Jackson,UTA,1,0,1,5.1,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0
152,Frank Kaminsky,HOU,36,13,23,6.5,0.1,0.0,0.1,20.0,0.0,0.0,-,20.0
153,Frank Ntilikina,DAL,47,20,27,12.9,0.7,0.3,0.6,46.7,0.1,0.2,27.3,51.7
154,Franz Wagner,ORL,80,33,47,32.6,2.7,1.1,3.2,34.5,0.5,1.8,29.1,42.7
155,Fred VanVleet,TOR,69,34,35,36.7,7.2,2.9,7.5,38.3,1.5,4.4,33.6,48.3
156,Furkan Korkmaz,PHI,37,24,13,9.6,0.8,0.3,0.9,37.5,0.1,0.4,38.5,45.3
157,Gabe Vincent,MIA,68,37,31,25.9,3.2,1.3,3.1,41.6,0.6,1.8,32.5,50.9
158,Gabe York,IND,3,1,2,18.6,0.0,0.0,1.3,0.0,0.0,1.3,0.0,0.0
159,Garrett Temple,NOP,25,16,9,6.5,0.2,0.1,0.3,25.0,0.1,0.2,40.0,37.5
160,Garrison Mathews,ATL,54,16,38,12.7,0.6,0.2,0.6,35.3,0.2,0.6,35.5,51.5
161,Gary Harris,ORL,48,22,26,24.7,1.1,0.4,1.0,40.4,0.3,0.6,45.2,55.3
162,Gary Payton II,GSW,22,13,9,16.7,0.0,0.0,0.0,-,0.0,0.0,-,-
163,Gary Trent Jr.,TOR,66,31,35,32.1,5.3,2.3,5.9,39.0,0.7,2.2,29.9,44.5
164,George Hill,IND,46,27,19,18.1,0.9,0.4,0.9,40.5,0.1,0.5,26.1,47.6
165,Georges Niang,PHI,78,51,27,19.4,0.4,0.2,0.6,31.8,0.1,0.4,24.1,39.8
166,Giannis Antetokounmpo,MIL,63,47,16,32.1,3.5,1.6,4.8,32.3,0.3,1.5,22.9,36.0
167,Goga Bitadze,ORL,38,13,25,12.0,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
168,Goran Dragic,MIL,58,27,31,15.0,1.7,0.8,2.2,35.4,0.1,0.7,17.5,38.1
169,Gordon Hayward,CHA,50,20,30,31.5,4.5,2.2,4.9,43.7,0.2,0.7,27.8,45.7
170,Gorgui Dieng,SAS,31,3,28,11.6,0.6,0.3,1.0,25.0,0.1,0.7,14.3,29.7
171,Grant Williams,BOS,79,55,24,25.9,1.1,0.4,1.0,40.5,0.3,0.7,46.2,55.7
172,Grayson Allen,MIL,72,53,19,27.4,1.6,0.6,1.7,33.1,0.5,1.3,36.2,47.1
173,Greg Brown III,POR,16,10,6,5.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
174,Hamidou Diallo,DET,56,12,44,17.8,1.1,0.5,1.2,42.0,0.0,0.1,50.0,43.5
175,Harrison Barnes,SAC,82,48,34,32.5,1.3,0.5,1.3,40.2,0.3,0.7,41.8,50.9
176,Haywood Highsmith,MIA,54,28,26,18.0,0.2,0.1,0.3,31.3,0.0,0.1,40.0,37.5
177,Herbert Jones,NOP,66,31,35,29.6,0.1,0.1,0.2,30.8,0.0,0.0,33.3,34.6
178,Immanuel Quickley,NYK,81,47,34,28.9,4.6,1.8,4.8,38.0,0.9,2.5,34.5,47.1
179,Isaac Okoro,CLE,76,48,28,21.7,0.1,0.0,0.1,33.3,0.0,0.1,42.9,50.0
180,Isaiah Hartenstein,NYK,82,47,35,19.9,0.1,0.0,0.1,37.5,0.0,0.0,-,37.5
181,Isaiah Jackson,IND,63,24,39,16.5,0.2,0.1,0.2,46.2,0.0,0.0,0.0,46.2
182,Isaiah Joe,OKC,73,36,37,19.1,2.1,0.8,2.0,43.1,0.4,1.2,34.5,53.1
183,Isaiah Livers,DET,52,10,42,23.1,1.2,0.5,1.2,40.6,0.2,0.4,39.1,47.7
184,Isaiah Mobley,CLE,12,8,4,7.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
185,Isaiah Roby,NYK,42,9,33,11.3,0.5,0.2,0.6,29.6,0.1,0.3,28.6,37.0
186,Isaiah Stewart,DET,50,12,38,28.3,0.0,0.0,0.1,16.7,0.0,0.1,0.0,16.7
187,Isaiah Todd,WAS,6,2,4,10.2,0.3,0.2,0.2,100,0.0,0.0,-,100
188,Ish Smith,DEN,43,25,18,9.3,1.4,0.7,2.0,35.2,0.0,0.1,0.0,35.2
189,Ish Wainright,PHX,60,33,27,15.3,0.2,0.1,0.2,35.7,0.1,0.2,33.3,50.0
190,Ivica Zubac,LAC,76,43,33,28.5,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
191,JD Davison,BOS,12,11,1,5.5,0.3,0.2,0.6,28.6,0.0,0.1,0.0,28.6
192,JT Thor,CHA,69,22,47,14.0,0.2,0.1,0.4,27.6,0.0,0.1,0.0,27.6
193,Ja Morant,MEM,61,40,21,31.9,6.4,2.7,7.1,38.5,0.9,3.1,29.8,45.1
194,JaMychal Green,GSW,57,30,27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,JaVale McGee,DAL,42,20,22,8.4,0.0,0.0,0.1,25.0,0.0,0.0,0.0,25.0
196,Jabari Smith Jr.,HOU,79,21,58,31.0,2.8,1.3,3.2,38.8,0.3,0.8,37.3,43.7
197,Jabari Walker,POR,56,21,35,11.1,0.1,0.0,0.2,18.2,0.0,0.1,0.0,18.2
198,Jack White,DEN,17,13,4,3.9,0.0,0.0,0.0,-,0.0,0.0,-,-
199,Jacob Gilyard,MEM,1,0,1,40.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
200,Jaden Hardy,DAL,48,20,28,14.8,2.0,0.8,2.1,37.4,0.5,1.2,38.6,48.5
201,Jaden Ivey,DET,74,16,58,31.1,4.4,1.9,5.1,36.3,0.7,2.3,30.5,43.1
202,Jaden McDaniels,MIN,79,41,38,30.6,1.2,0.6,1.4,40.7,0.1,0.2,42.1,44.4
203,Jaden Springer,PHI,16,13,3,5.6,0.4,0.2,0.6,33.3,0.1,0.1,100,38.9
204,Jae Crowder,MIL,18,13,5,18.9,1.4,0.6,1.6,39.3,0.2,0.6,36.4,46.4
205,Jae'Sean Tate,HOU,31,7,24,21.9,0.3,0.1,0.5,25.0,0.0,0.2,20.0,28.1
206,Jake LaRavia,MEM,35,22,13,11.8,0.2,0.1,0.3,25.0,0.1,0.3,18.2,33.3
207,Jakob Poeltl,TOR,72,26,46,26.5,0.5,0.2,0.4,54.8,0.0,0.0,0.0,54.8
208,Jalen Brunson,NYK,68,40,28,35.0,8.5,3.7,8.3,44.7,1.1,2.8,38.0,51.2
209,Jalen Duren,DET,67,16,51,24.9,0.1,0.1,0.2,33.3,0.0,0.0,-,33.3
210,Jalen Green,HOU,76,20,56,34.2,6.6,2.6,7.3,36.4,1.3,4.0,32.7,45.4
211,Jalen Johnson,ATL,70,35,35,14.9,0.3,0.1,0.4,31.0,0.0,0.1,0.0,31.0
212,Jalen McDaniels,PHI,80,31,49,23.9,0.7,0.3,0.9,33.3,0.0,0.1,25.0,34.7
213,Jalen Smith,IND,68,31,37,18.8,0.3,0.1,0.4,33.3,0.0,0.1,60.0,39.6
214,Jalen Suggs,ORL,53,20,33,23.5,2.5,1.0,2.9,34.0,0.5,1.7,30.3,42.6
215,Jalen Williams,OKC,75,36,39,30.3,1.7,0.8,2.0,39.5,0.1,0.4,33.3,43.2
216,Jamal Cain,MIA,18,10,8,13.3,0.1,0.1,0.4,14.3,0.0,0.1,0.0,14.3
217,Jamal Murray,DEN,65,43,22,32.8,8.3,3.4,8.5,40.1,1.5,3.8,39.3,48.8
218,Jamaree Bouyea,WAS,5,2,3,14.1,0.6,0.2,0.8,25.0,0.2,0.6,33.3,37.5
219,James Bouknight,CHA,34,9,25,15.2,1.7,0.7,2.1,32.4,0.4,1.3,27.3,40.8
220,James Harden,PHI,58,39,19,36.8,8.0,3.0,7.6,39.5,2.0,5.3,37.6,52.5
221,James Johnson,IND,18,7,11,9.0,0.6,0.3,0.6,45.5,0.1,0.2,25.0,50.0
222,James Wiseman,DET,45,11,34,19.3,0.2,0.1,0.6,20.0,0.0,0.0,-,20.0
223,Jared Butler,OKC,6,3,3,12.8,1.3,0.5,1.3,37.5,0.3,0.8,40.0,50.0
224,Jared Rhoden,DET,14,2,12,14.1,0.3,0.1,0.4,33.3,0.0,0.1,0.0,33.3
225,Jaren Jackson Jr.,MEM,63,41,22,28.4,0.6,0.2,0.7,31.9,0.1,0.4,33.3,40.4
226,Jarred Vanderbilt,LAL,78,43,35,24.1,0.1,0.1,0.2,25.0,0.0,0.0,50.0,28.1
227,Jarrell Brantley,UTA,4,0,4,9.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
228,Jarrett Allen,CLE,68,44,24,32.6,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
229,Jarrett Culver,ATL,10,5,5,13.7,0.6,0.3,0.8,37.5,0.0,0.2,0.0,37.5
230,Jason Preston,LAC,14,4,10,8.8,0.9,0.4,1.1,37.5,0.1,0.3,25.0,40.6
231,Javonte Green,CHI,32,13,19,15.0,0.2,0.1,0.2,40.0,0.0,0.0,100,50.0
232,Jaxson Hayes,NOP,47,22,25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
233,Jay Huff,WAS,7,2,5,13.6,0.3,0.1,0.4,33.3,0.0,0.0,-,33.3
234,Jay Scrubb,ORL,2,1,1,15.1,1.5,0.5,0.5,100,0.5,0.5,100,150.0
235,Jaylen Brown,BOS,67,46,21,35.9,6.0,2.6,6.4,40.3,0.8,2.6,31.8,46.7
236,Jaylen Nowell,MIN,65,34,31,19.3,3.0,1.3,3.0,43.1,0.4,1.4,30.4,50.3
237,Jaylin Williams,OKC,49,23,26,18.7,0.1,0.0,0.1,66.7,0.0,0.0,100,83.3
238,Jayson Tatum,BOS,74,52,22,36.9,5.5,2.1,6.9,30.2,1.4,4.8,29.1,40.4
239,Jeenathan Williams,POR,5,1,4,25.3,0.0,0.0,0.0,-,0.0,0.0,-,-
240,Jeff Dowtin Jr.,TOR,25,17,8,10.3,0.7,0.3,0.9,34.8,0.0,0.1,33.3,37.0
241,Jeff Green,DEN,56,33,23,19.5,0.5,0.2,0.8,27.9,0.1,0.3,28.6,32.6
242,Jerami Grant,POR,63,28,35,35.6,2.4,1.1,2.8,40.3,0.2,0.4,44.4,43.8
243,Jeremiah Robinson-Earl,OKC,43,16,27,18.9,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
244,Jeremy Sochan,SAS,56,15,41,26.0,1.2,0.5,1.4,39.5,0.1,0.3,33.3,42.8
245,Jericho Sims,NYK,52,31,21,15.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
246,Jevon Carter,MIL,81,57,24,22.4,3.4,1.4,3.3,41.6,0.7,1.7,39.3,51.5
247,Jimmy Butler,MIA,64,35,29,33.4,3.1,1.5,3.5,42.7,0.1,0.5,28.1,44.7
248,Jock Landale,PHX,69,35,34,14.2,0.0,0.0,0.2,9.1,0.0,0.0,0.0,9.1
