,PLAYER,TEAM,GP,W,L,MIN,PTS,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%
21,Anfernee Simons,POR,62,27,35,35.0,21.1,5.8,53.6,5.9,39.6,7.3,39.5,0.5,64.0,0.0,0.0,0.3,64.3,54.8
22,Anthony Davis,LAL,56,31,25,34.0,25.9,2.8,54.2,2.2,32.1,2.5,42.2,12.6,71.0,3.6,49.3,3.9,56.5,57.3
23,Anthony Edwards,MIN,78,39,39,36.1,24.5,9.3,52.3,3.5,41.8,7.2,35.1,0.9,76.7,0.4,52.2,0.5,78.3,52.7
24,Anthony Gill,WAS,59,21,38,10.6,3.3,0.6,39.1,0.2,19.2,0.0,12.5,1.6,78.8,0.0,0.0,0.2,70.0,55.3
25,Anthony Lamb,GSW,61,35,26,19.2,6.6,0.9,60.0,3.3,36.9,0.2,25.0,1.0,64.4,0.0,0.0,0.2,70.0,58.0
26,Austin Reaves,LAL,64,35,29,28.8,13.0,4.3,60.7,3.1,40.2,2.7,47.2,0.6,60.0,0.0,0.0,0.2,50.0,61.6
27,Austin Rivers,MIN,52,25,27,19.5,4.9,1.8,54.7,2.3,37.4,0.2,14.3,0.1,50.0,0.0,0.0,0.1,100.0,53.8
28,Ayo Dosunmu,CHI,79,39,40,26.2,8.5,2.8,59.3,2.2,31.4,0.7,37.3,0.6,63.6,0.0,0.0,0.2,85.7,54.1
29,Bam Adebayo,MIA,75,40,35,34.6,20.4,4.1,50.4,2.0,44.8,2.8,44.4,6.7,61.2,1.7,51.5,4.6,58.7,54.1
30,Ben Simmons,BKN,42,24,18,26.3,6.9,1.7,52.5,0.1,40.0,0.2,23.5,3.4,71.1,0.5,50.0,0.8,51.6,56.6
31,Bennedict Mathurin,IND,78,33,45,28.5,16.7,5.8,44.1,2.3,31.5,2.7,34.9,1.8,65.9,0.0,0.0,0.9,62.2,48.7
32,Bismack Biyombo,PHX,61,33,28,14.3,4.3,0.1,50.0,0.1,40.0,0.0,50.0,3.4,59.2,0.4,39.3,0.9,50.0,57.8
33,Blake Griffin,BOS,41,27,14,13.9,4.1,0.1,28.6,1.6,37.3,0.1,12.5,1.6,67.4,0.2,60.0,0.7,78.6,57.3
34,Blake Wesley,SAS,34,8,26,18.0,4.9,1.5,23.8,1.4,36.4,0.7,18.3,0.4,44.4,0.0,0.0,0.1,50.0,34.8
35,Boban Marjanovic,HOU,31,7,24,5.5,3.3,0.1,0.0,0.1,33.3,0.3,44.4,2.1,75.7,1.4,60.0,0.5,70.0,68.3
36,Bobby Portis,MIL,70,47,23,26.0,14.1,1.6,55.8,5.0,42.0,1.6,38.4,3.7,61.2,1.8,49.6,0.8,64.3,55.5
37,Bogdan Bogdanovic,ATL,54,27,27,27.9,14.0,3.2,55.0,6.5,42.2,3.9,41.1,0.3,61.5,0.1,50.0,0.3,57.1,56.6
38,Bojan Bogdanovic,DET,58,15,43,32.0,21.5,6.1,55.3,6.0,46.5,5.5,43.7,0.7,47.1,0.5,33.3,0.7,58.1,57.1
39,Bol Bol,ORL,70,26,44,21.5,9.1,2.3,53.4,0.9,28.6,1.4,33.1,2.7,83.8,0.1,50.0,0.5,78.9,57.7
40,Bones Hyland,LAC,56,36,20,19.4,11.8,2.8,35.9,3.3,37.2,3.9,35.7,0.3,66.7,0.0,0.0,0.1,80.0,50.2
41,Bradley Beal,WAS,50,24,26,33.5,23.2,10.0,54.6,3.1,41.2,7.2,44.2,1.5,68.9,0.3,50.0,1.2,50.0,55.1
42,Brandon Boston Jr.,LAC,22,9,13,11.3,6.5,2.0,35.6,0.7,31.3,2.1,39.2,0.2,28.6,0.1,33.3,0.1,50.0,46.7
43,Brandon Clarke,MEM,56,32,24,19.5,10.0,0.8,53.6,0.9,49.0,0.3,61.5,6.0,70.4,0.1,25.0,2.4,65.2,65.8
44,Brandon Ingram,NOP,45,23,22,34.2,24.7,9.9,52.3,4.1,42.4,8.7,43.5,0.7,56.0,1.2,56.1,1.4,54.3,52.2
45,Braxton Key,DET,3,0,3,3.0,1.3,0.0,0.0,0.0,0.0,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46,Brook Lopez,MIL,78,57,21,30.4,15.9,1.1,56.5,5.7,39.0,0.9,39.3,6.7,71.2,1.8,63.5,1.4,53.8,60.6
47,Bruce Brown,DEN,80,53,27,28.5,11.5,3.3,44.6,3.2,37.1,1.2,34.4,1.7,67.1,0.1,100.0,0.8,70.0,54.5
48,Bruno Fernando,ATL,39,13,26,10.4,3.9,0.4,40.0,0.0,0.0,0.1,50.0,2.9,61.0,0.1,66.7,0.4,41.2,52.7
49,Bryce McGowens,CHA,46,16,30,17.1,5.3,1.9,40.6,1.4,31.9,0.4,25.0,0.5,64.3,0.0,0.0,0.0,0.0,46.0
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,1.0,38.1,1.2,29.4,1.1,37.5,0.1,100.0,0.0,0.0,0.0,0.0,44.6
51,Buddy Boeheim,DET,10,2,8,9.0,1.6,0.2,100.0,1.2,16.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.9
52,Buddy Hield,IND,80,35,45,31.0,16.8,2.5,49.4,7.6,41.8,4.4,43.1,0.8,77.1,0.0,0.0,0.4,83.3,59.6
53,CJ McCollum,NOP,75,38,37,35.3,20.9,6.6,48.9,5.5,39.8,7.9,41.8,0.4,60.9,0.0,0.0,0.5,53.6,51.5
54,Cade Cunningham,DET,12,3,9,33.3,19.9,9.8,46.9,2.4,30.3,8.0,41.5,0.8,60.0,0.3,100.0,0.3,66.7,45.3
55,Caleb Houstan,ORL,51,20,31,15.9,3.8,0.2,50.0,2.6,32.8,0.2,40.0,0.5,52.4,0.0,0.0,0.0,0.0,48.9
56,Caleb Martin,MIA,71,38,33,29.3,9.6,1.6,44.6,3.3,35.7,1.5,46.5,1.5,61.3,0.0,0.0,0.5,70.8,54.0
57,Cam Reddish,POR,40,14,26,24.7,9.7,3.4,54.1,2.7,31.9,1.2,32.7,0.8,76.2,0.0,0.0,0.5,61.5,51.8
58,Cam Thomas,BKN,57,30,27,16.6,10.6,4.4,45.4,1.2,46.2,3.8,37.8,0.3,75.0,0.0,0.0,0.4,58.3,49.7
59,Cameron Johnson,BKN,42,25,17,28.6,15.5,2.7,50.6,6.8,41.3,2.4,43.4,1.2,66.7,0.0,0.0,0.2,38.5,57.9
60,Cameron Payne,PHX,48,27,21,20.2,10.3,4.2,43.9,2.4,33.6,3.7,41.3,0.2,80.0,0.0,0.0,0.0,100.0,49.0
61,Caris LeVert,CLE,74,45,29,30.2,12.1,4.3,43.9,3.4,39.6,2.9,35.6,0.5,46.9,0.0,0.0,0.3,42.1,51.7
62,Carlik Jones,CHI,6,3,3,9.1,3.0,0.5,0.0,1.5,60.0,0.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4
63,Cedi Osman,CLE,77,48,29,20.1,8.7,1.2,42.4,3.8,37.4,0.9,31.9,0.6,64.9,0.0,0.0,0.3,84.6,56.0
64,Chance Comanche,POR,1,0,1,20.8,7.0,0.0,0.0,4.0,66.7,0.0,0.0,2.0,50.0,0.0,0.0,4.0,100.0,60.0
65,Charles Bassey,SAS,35,9,26,14.5,5.7,0.1,100.0,0.5,38.1,0.4,60.0,4.6,68.3,0.3,50.0,0.8,47.8,65.6
66,Chima Moneke,SAC,2,1,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,50.0
67,Chimezie Metu,SAC,66,41,25,10.4,4.9,0.4,52.2,0.5,30.8,0.1,14.3,2.9,69.2,0.2,45.5,0.6,56.0,61.0
68,Chris Boucher,TOR,76,39,37,20.0,9.4,0.5,41.7,2.5,34.2,0.3,36.7,4.2,61.5,0.0,0.0,0.4,52.4,55.2
69,Chris Duarte,IND,46,19,27,19.5,7.9,2.0,42.5,2.4,34.6,2.2,29.5,0.4,69.2,0.0,0.0,0.2,42.9,45.2
70,Chris Paul,PHX,59,33,26,32.0,13.9,4.3,52.0,2.6,52.0,7.9,42.6,0.1,60.0,0.1,33.3,0.1,25.0,51.3
71,Chris Silva,DAL,1,1,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,100.0
72,Christian Braun,DEN,76,49,27,15.5,4.7,1.0,49.2,1.1,33.7,0.3,27.3,0.7,62.9,0.0,0.0,0.3,77.8,55.4
73,Christian Koloko,TOR,58,29,29,13.8,3.1,0.0,0.0,0.2,23.1,0.0,0.0,2.5,57.4,0.0,50.0,0.3,31.8,48.3
74,Christian Wood,DAL,67,33,34,25.9,16.6,3.2,53.3,4.8,41.5,1.0,28.0,4.3,65.4,1.4,61.3,1.4,56.9,58.3
75,Chuma Okeke,ORL,27,8,19,19.2,4.7,0.6,31.3,2.7,32.1,0.4,20.0,0.4,83.3,0.0,0.0,0.1,50.0,45.9
76,Clint Capela,ATL,65,35,30,26.6,12.0,0.1,37.5,0.0,0.0,0.0,0.0,10.4,66.2,0.4,43.5,1.4,72.7,65.3
77,Coby White,CHI,73,36,37,23.5,9.7,2.4,50.3,4.6,39.2,1.5,35.8,0.1,60.0,0.0,0.0,0.1,50.0,54.7
78,Cody Martin,CHA,7,2,5,19.1,5.0,1.9,45.5,1.6,40.0,0.3,10.0,0.6,66.7,0.0,0.0,0.0,0.0,43.1
79,Cody Zeller,MIA,15,6,9,14.4,6.5,0.5,42.9,0.1,20.0,0.0,0.0,3.1,66.7,0.0,0.0,1.7,65.0,62.7
80,Cole Anthony,ORL,60,28,32,25.9,13.0,5.0,49.3,2.9,37.5,3.8,45.6,0.8,62.1,0.0,0.0,0.3,83.3,51.6
81,Cole Swider,LAL,7,2,5,5.9,1.3,0.0,0.0,1.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
82,Collin Sexton,UTA,48,24,24,23.9,14.3,7.1,54.6,1.8,36.6,2.5,47.1,1.1,57.6,0.0,0.0,0.2,40.0,55.8
83,Corey Kispert,WAS,74,31,43,28.3,11.1,1.5,59.2,6.2,42.7,0.7,38.5,1.0,63.5,0.0,0.0,0.4,57.1,63.7
84,Cory Joseph,DET,62,12,50,19.8,6.9,2.1,45.9,2.4,41.5,2.0,36.5,0.2,60.0,0.0,0.0,0.0,25.0,52.7
85,D'Angelo Russell,LAL,71,39,32,32.5,17.8,4.3,52.6,4.9,41.5,6.3,42.8,0.6,58.6,0.1,50.0,0.4,70.0,57.2
86,Daishen Nix,HOU,57,15,42,16.0,4.0,1.3,42.0,1.3,25.5,0.9,34.0,0.2,60.0,0.0,0.0,0.1,75.0,42.6
87,Dalano Banton,TOR,31,17,14,9.0,4.6,0.6,29.2,1.3,32.5,0.4,15.2,1.0,75.0,0.0,0.0,0.1,66.7,48.1
88,Dalen Terry,CHI,37,18,19,5.8,2.2,0.8,66.7,0.3,21.1,0.4,42.9,0.1,33.3,0.0,0.0,0.0,0.0,48.6
89,Damian Jones,UTA,41,12,29,11.6,3.5,0.0,0.0,0.8,60.0,0.0,0.0,2.4,67.8,0.1,100.0,0.1,33.3,69.8
90,Damian Lillard,POR,58,27,31,36.3,32.2,11.4,57.7,4.6,37.8,10.6,40.5,0.3,53.3,0.1,50.0,0.3,71.4,56.4
91,Damion Lee,PHX,74,40,34,20.4,8.2,1.8,44.4,4.5,46.1,0.8,31.2,0.3,57.9,0.0,0.0,0.2,75.0,56.4
92,Daniel Gafford,WAS,78,32,46,20.6,9.0,0.7,70.0,0.1,33.3,0.2,66.7,6.4,78.8,0.3,38.1,1.3,70.5,73.2
93,Daniel Theis,IND,7,1,6,15.5,7.0,0.6,100.0,1.4,23.5,0.0,0.0,3.1,50.0,0.0,0.0,1.7,55.6,50.0
94,Danny Green,CLE,11,6,5,12.6,5.5,0.4,40.0,3.8,43.8,1.1,45.5,0.5,100.0,0.0,0.0,0.0,0.0,61.2
95,Danuel House Jr.,PHI,56,38,18,14.4,4.8,0.8,44.1,1.3,33.3,1.0,42.3,0.5,80.0,0.0,0.0,0.1,75.0,56.6
96,Dario Saric,OKC,57,26,31,14.1,6.4,0.9,38.6,2.5,39.4,0.3,26.9,1.7,60.3,0.4,43.8,0.6,71.4,54.0
97,Darius Bazley,PHX,43,19,24,14.3,5.2,1.3,40.5,1.5,39.3,0.1,16.7,1.4,55.8,0.1,20.0,0.5,47.1,50.8
98,Darius Days,HOU,4,0,4,6.2,3.8,0.0,0.0,2.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2
99,Darius Garland,CLE,69,40,29,35.5,21.6,8.9,50.4,3.4,42.6,7.4,42.1,0.4,72.2,0.0,50.0,0.4,70.6,53.7
100,David Duke Jr.,BKN,23,10,13,9.9,3.7,1.7,45.7,0.1,9.1,0.3,37.5,0.4,60.0,0.0,0.0,0.0,0.0,46.8
101,David Roddy,MEM,70,44,26,18.0,6.7,1.3,44.4,2.7,30.7,0.4,41.9,1.1,73.9,0.1,100.0,0.3,50.0,50.6
102,Davion Mitchell,SAC,80,47,33,18.1,5.6,1.6,54.3,1.8,34.6,1.4,35.3,0.3,73.3,0.0,0.0,0.1,40.0,53.3
103,Davis Bertans,DAL,45,20,25,10.9,4.6,0.2,75.0,3.4,39.5,0.4,42.9,0.2,66.7,0.0,0.0,0.1,100.0,60.3
104,Davon Reed,LAL,43,29,14,8.0,2.1,0.4,21.4,0.9,31.7,0.6,34.5,0.1,50.0,0.0,0.0,0.0,0.0,43.5
105,Day'Ron Sharpe,BKN,48,22,26,11.5,4.7,0.1,16.7,0.4,50.0,0.1,100.0,3.4,60.5,0.1,25.0,0.8,58.3,56.1
106,De'Aaron Fox,SAC,73,44,29,33.4,25.0,12.0,58.8,2.6,36.7,7.9,41.0,0.7,80.8,0.1,66.7,0.2,63.6,55.7
107,De'Andre Hunter,ATL,67,35,32,31.7,15.4,3.9,43.9,4.5,35.9,4.2,51.0,1.1,58.8,0.5,63.2,0.8,57.5,52.2
108,De'Anthony Melton,PHI,77,50,27,27.9,10.1,1.6,45.8,4.9,41.7,1.6,31.7,0.5,50.0,0.0,0.0,0.3,69.2,54.6
109,DeAndre Jordan,DEN,39,23,16,15.0,5.1,0.1,100.0,0.1,50.0,0.1,100.0,4.5,80.0,0.1,66.7,0.2,33.3,77.0
110,DeMar DeRozan,CHI,73,36,37,36.2,24.5,8.5,58.1,2.6,39.1,9.7,47.5,0.4,41.4,2.1,63.2,1.2,51.6,52.2
111,Dean Wade,CLE,44,30,14,20.3,4.7,0.5,28.6,3.0,34.9,0.1,25.0,0.6,85.7,0.0,0.0,0.1,100.0,54.0
112,Deandre Ayton,PHX,67,36,31,30.4,18.0,0.2,26.7,3.4,43.6,1.0,46.5,11.2,64.1,2.9,52.1,4.3,56.2,59.2
113,Dejounte Murray,ATL,74,38,36,36.4,20.5,7.2,48.7,3.6,33.2,8.5,46.3,0.8,58.7,0.0,33.3,0.2,35.0,51.4
114,Delon Wright,WAS,50,26,24,24.4,7.4,2.4,44.9,1.5,33.3,1.3,37.7,0.7,61.9,0.0,0.0,0.2,100.0,54.5
115,Deni Avdija,WAS,76,33,43,26.6,9.2,3.0,56.0,2.5,31.8,0.4,17.5,1.3,43.8,0.0,100.0,0.5,61.5,49.7
116,Dennis Schroder,LAL,67,37,30,29.6,12.4,5.0,45.1,3.0,34.8,2.8,42.1,0.1,55.6,0.0,0.0,0.1,50.0,47.2
117,Dennis Smith Jr.,CHA,54,19,35,25.7,8.8,3.9,46.8,1.3,25.8,1.2,25.2,0.8,69.2,0.0,33.3,0.2,66.7,43.8
118,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Dereon Seabron,NOP,5,2,3,2.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,100.0,0.0,0.0,0.0,0.0,40.0
120,Derrick Jones Jr.,CHI,63,28,35,13.9,4.9,0.3,50.0,1.2,33.8,0.1,66.7,2.0,59.1,0.0,100.0,0.5,59.1,55.1
121,Derrick Rose,NYK,27,12,15,12.5,5.6,2.3,43.8,1.0,23.7,2.1,41.4,0.4,55.6,0.0,0.0,0.1,40.0,44.3
122,Derrick White,BOS,82,57,25,28.3,12.4,3.6,52.6,4.5,38.5,2.0,44.2,0.8,60.5,0.0,0.0,0.3,50.0,56.0
123,Desmond Bane,MEM,58,38,20,31.7,21.5,5.9,50.9,4.8,41.6,5.8,42.0,0.9,63.6,0.0,0.0,0.8,69.0,56.8
124,Devin Booker,PHX,53,34,19,34.6,27.8,9.3,54.6,3.3,45.4,10.9,44.3,1.1,61.0,0.9,58.1,0.8,62.1,54.6
125,Devin Vassell,SAS,38,12,26,31.0,18.5,3.7,43.3,6.8,42.1,6.2,40.0,0.5,57.1,0.0,0.0,0.6,60.0,52.5
126,Devon Dotson,WAS,6,1,5,8.9,0.5,0.0,0.0,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
127,Devonte' Graham,SAS,73,31,42,18.3,7.4,0.9,36.2,3.0,36.7,2.4,35.4,0.1,100.0,0.0,0.0,0.1,100.0,51.2
128,Dewayne Dedmon,PHI,38,23,15,11.2,5.2,0.4,85.7,0.9,29.3,0.5,64.3,2.5,59.7,0.4,43.8,1.2,62.1,55.0
129,Dillon Brooks,MEM,73,46,27,30.3,14.3,4.5,45.9,4.2,34.4,4.1,34.5,0.7,52.5,0.1,60.0,0.3,61.1,46.8
130,Domantas Sabonis,SAC,79,47,32,34.6,19.1,2.6,66.1,2.3,44.3,0.2,45.0,8.3,66.1,2.1,56.2,5.2,68.2,63.2
131,Dominick Barlow,SAS,26,4,22,14.0,3.9,0.2,66.7,0.4,27.8,0.1,100.0,2.2,57.5,0.2,100.0,0.7,42.1,55.3
132,Donovan Mitchell,CLE,68,44,24,35.8,28.3,9.9,59.3,4.3,37.8,10.4,42.8,0.8,63.4,0.0,100.0,0.7,67.9,57.2
133,Donovan Williams,ATL,2,1,1,2.1,2.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,40.0
134,Donte DiVincenzo,GSW,71,41,30,26.3,9.2,0.9,48.0,5.7,42.6,0.6,23.6,1.0,60.4,0.0,0.0,0.3,70.0,57.6
135,Dorian Finney-Smith,BKN,66,31,35,30.4,8.3,0.9,29.6,5.0,34.4,0.3,23.1,1.6,70.3,0.0,0.0,0.2,100.0,50.5
136,Doug McDermott,SAS,63,19,44,20.5,10.2,1.4,39.6,5.0,41.0,1.6,39.4,1.0,72.1,0.0,100.0,0.3,61.5,57.2
137,Draymond Green,GSW,72,40,32,31.5,8.5,1.2,58.1,1.8,31.5,0.1,23.1,2.2,63.5,0.1,44.4,1.3,66.7,56.9
138,Drew Eubanks,POR,77,31,46,20.2,6.4,0.5,50.0,0.4,40.5,0.3,43.5,3.6,71.0,0.2,53.8,1.7,64.4,64.5
139,Dru Smith,BKN,15,7,8,10.6,2.9,1.3,56.3,1.0,35.7,0.7,33.3,0.1,100.0,0.0,0.0,0.3,100.0,45.6
140,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,2.6,38.8,2.1,31.4,3.4,39.3,0.0,0.0,0.0,0.0,0.0,0.0,44.5
141,Duncan Robinson,MIA,42,19,23,16.4,6.4,0.8,57.7,3.1,31.2,1.8,40.3,0.5,70.0,0.0,0.0,0.2,66.7,50.4
142,Dwight Powell,DAL,76,37,39,19.2,6.7,0.2,50.0,0.0,14.3,0.0,33.3,5.5,76.3,0.1,66.7,0.8,61.1,73.2
143,Dylan Windler,CLE,3,3,0,3.5,1.7,0.7,100.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3
144,Dyson Daniels,NOP,59,33,26,17.7,3.8,0.9,38.2,1.2,33.3,0.3,27.6,0.7,78.3,0.0,0.0,0.1,100.0,48.3
145,Edmond Sumner,BKN,53,33,20,13.9,7.1,2.3,41.9,1.6,37.3,0.6,38.9,0.7,73.7,0.0,0.0,0.2,80.0,51.9
146,Eric Gordon,LAC,69,25,44,28.5,12.4,4.8,50.6,4.3,36.5,1.7,36.2,0.5,73.7,0.0,100.0,0.1,55.6,54.7
147,Eugene Omoruyi,DET,40,10,30,16.1,7.0,0.8,37.0,1.7,27.4,0.2,30.0,2.4,62.1,0.2,100.0,0.5,50.0,49.8
148,Evan Fournier,NYK,27,15,12,17.0,6.1,1.0,34.4,2.4,33.3,2.2,30.3,0.1,66.7,0.0,0.0,0.0,0.0,44.3
149,Evan Mobley,CLE,79,48,31,34.4,16.2,2.1,43.3,1.2,25.9,1.2,38.8,8.1,71.6,1.2,41.5,2.7,58.5,56.6
150,Facundo Campazzo,DAL,8,2,6,6.5,1.3,0.0,0.0,0.8,33.3,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6
151,Frank Jackson,UTA,1,0,1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Frank Kaminsky,HOU,36,13,23,6.5,2.5,0.2,40.0,1.1,41.2,0.1,20.0,0.6,57.1,0.2,66.7,0.1,100.0,59.5
153,Frank Ntilikina,DAL,47,20,27,12.9,2.9,0.8,38.2,1.0,27.9,0.7,46.7,0.1,50.0,0.0,0.0,0.0,100.0,42.8
154,Franz Wagner,ORL,80,33,47,32.6,18.6,7.2,49.7,3.4,40.2,2.7,34.8,1.8,64.4,0.2,40.0,0.6,46.9,54.3
155,Fred VanVleet,TOR,69,34,35,36.7,19.3,5.4,44.4,4.6,34.6,7.2,38.3,0.2,60.0,0.0,0.0,0.1,100.0,48.6
156,Furkan Korkmaz,PHI,37,24,13,9.6,3.8,1.0,41.7,1.1,37.1,0.8,37.5,0.4,75.0,0.0,0.0,0.2,60.0,51.4
157,Gabe Vincent,MIA,68,37,31,25.9,9.4,2.4,45.9,3.5,34.5,3.2,41.6,0.3,57.1,0.0,100.0,0.1,75.0,50.5
158,Gabe York,IND,3,1,2,18.6,8.0,0.0,0.0,6.0,42.9,0.0,0.0,0.7,100.0,0.0,0.0,0.0,0.0,52.4
159,Garrett Temple,NOP,25,16,9,6.5,2.0,0.2,20.0,1.1,40.9,0.2,25.0,0.1,33.3,0.0,0.0,0.1,33.3,52.2
160,Garrison Mathews,ATL,54,16,38,12.7,4.8,0.2,11.1,2.9,35.1,0.6,35.3,0.1,75.0,0.0,0.0,0.0,0.0,52.0
161,Gary Harris,ORL,48,22,26,24.7,8.3,0.9,43.5,5.0,42.8,1.1,40.4,0.4,72.7,0.0,0.0,0.1,66.7,60.3
162,Gary Payton II,GSW,22,13,9,16.7,4.6,0.0,0.0,1.9,51.9,0.0,0.0,1.6,65.4,0.1,100.0,0.1,25.0,68.8
163,Gary Trent Jr.,TOR,66,31,35,32.1,17.4,3.5,49.2,5.7,39.8,5.3,39.0,0.6,63.0,0.0,0.0,0.4,68.8,52.2
164,George Hill,IND,46,27,19,18.1,5.0,1.1,58.8,1.9,39.7,0.9,40.5,0.2,55.6,0.0,0.0,0.2,100.0,57.2
165,Georges Niang,PHI,78,51,27,19.4,8.2,1.4,54.0,5.7,41.6,0.4,31.8,0.4,82.4,0.0,0.0,0.0,0.0,59.6
166,Giannis Antetokounmpo,MIL,63,47,16,32.1,31.1,10.8,59.3,1.4,31.7,3.5,32.3,5.9,82.4,1.9,43.3,2.5,57.4,57.2
167,Goga Bitadze,ORL,38,13,25,12.0,4.4,0.2,100.0,0.4,21.4,0.1,50.0,2.8,64.3,0.1,40.0,0.4,46.7,57.6
168,Goran Dragic,MIL,57,26,31,15.0,6.4,1.7,42.2,2.4,41.7,1.7,35.4,0.2,66.7,0.1,0.0,0.1,50.0,50.0
169,Gordon Hayward,CHA,50,20,30,31.5,14.7,4.3,49.7,3.3,36.1,4.5,43.7,1.4,64.0,0.2,60.0,0.8,54.8,52.0
