,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
19,Andrew Nembhard,IND,72,31,41,27.4,47.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,25.0,0.0,0.0
20,Andrew Wiggins,GSW,36,18,18,32.3,46.2,1.7,0.4,0.8,59.3,0.1,0.2,66.7,1.0,58.1,0.8,43.5,0.2,12.9,0.0,1.6,0.1,4.8
21,Anfernee Simons,POR,62,27,35,35.0,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Anthony Davis,LAL,52,28,24,33.9,68.6,5.0,1.3,2.6,51.1,1.0,1.2,82.8,3.7,74.3,1.3,26.1,0.2,4.6,0.2,4.2,0.6,12.3
23,Anthony Edwards,MIN,76,37,39,36.1,71.5,0.6,0.2,0.3,54.5,0.1,0.1,50.0,0.4,68.9,0.2,31.1,0.1,8.9,0.0,6.7,0.1,8.9
24,Anthony Gill,WAS,55,20,35,9.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
25,Anthony Lamb,GSW,58,32,26,19.7,33.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,94.4,0.1,22.2,0.0,0.0,0.0,0.0
26,Austin Reaves,LAL,60,32,28,28.4,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Austin Rivers,MIN,52,25,27,19.5,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Ayo Dosunmu,CHI,75,37,38,26.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Bam Adebayo,MIA,72,37,35,35.2,63.0,2.7,0.7,1.4,50.0,0.3,0.3,84.0,1.7,60.9,0.8,31.0,0.2,7.1,0.2,7.6,0.2,6.6
30,Ben Simmons,BKN,42,24,18,26.3,61.4,1.1,0.2,0.5,50.0,0.0,0.0,0.0,0.5,44.4,0.5,48.9,0.2,22.2,0.0,2.2,0.0,2.2
31,Bennedict Mathurin,IND,75,32,43,28.2,41.3,0.1,0.0,0.1,0.0,0.0,0.1,75.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
32,Bismack Biyombo,PHX,58,31,27,14.4,23.4,0.9,0.2,0.5,37.0,0.0,0.1,16.7,0.4,44.0,0.2,20.0,0.0,0.0,0.1,10.0,0.1,6.0
33,Blake Griffin,BOS,37,24,13,14.1,21.0,0.4,0.1,0.1,60.0,0.0,0.1,50.0,0.2,57.1,0.1,35.7,0.0,0.0,0.0,7.1,0.0,7.1
34,Blake Wesley,SAS,32,7,25,17.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Boban Marjanovic,HOU,29,5,24,5.2,6.8,1.4,0.6,0.9,59.3,0.1,0.1,75.0,1.3,92.9,0.2,16.7,0.1,4.8,0.2,11.9,0.1,4.8
36,Bobby Portis,MIL,67,45,22,25.9,49.1,3.0,0.9,1.7,50.9,0.1,0.2,75.0,1.9,62.3,0.9,29.6,0.1,4.5,0.1,4.0,0.1,3.0
37,Bogdan Bogdanovic,ATL,52,26,26,28.0,40.5,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,80.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Bojan Bogdanovic,DET,58,15,43,32.0,46.6,1.0,0.2,0.5,33.3,0.2,0.2,100.0,0.5,48.3,0.3,25.0,0.0,1.7,0.1,13.3,0.1,8.3
39,Bol Bol,ORL,67,26,41,21.4,22.6,0.1,0.0,0.1,40.0,0.0,0.0,100.0,0.1,60.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,10.0
40,Bones Hyland,LAC,53,33,20,19.3,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Bradley Beal,WAS,50,24,26,33.5,67.9,0.6,0.1,0.3,50.0,0.0,0.0,0.0,0.3,43.8,0.2,31.3,0.0,6.3,0.1,12.5,0.0,0.0
42,Brandon Boston Jr.,LAC,21,8,13,11.7,20.3,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Brandon Clarke,MEM,56,32,24,19.5,28.5,0.2,0.0,0.1,25.0,0.0,0.0,100.0,0.1,44.4,0.0,22.2,0.0,22.2,0.0,0.0,0.0,11.1
44,Brandon Ingram,NOP,41,21,20,33.5,65.3,1.6,0.5,1.0,55.0,0.1,0.1,100.0,1.2,79.7,0.4,25.0,0.0,0.0,0.0,0.0,0.1,4.7
45,Braxton Key,DET,3,0,3,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,76,55,21,30.3,34.2,1.8,0.7,1.1,63.1,0.3,0.4,86.7,1.8,103.7,0.2,11.2,0.0,2.2,0.1,8.2,0.2,11.2
47,Bruce Brown,DEN,77,52,25,28.3,51.1,0.1,0.0,0.0,100.0,0.0,0.0,100.0,0.1,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0
48,Bruno Fernando,ATL,36,11,25,10.5,18.7,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,66.7,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,43,15,28,15.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Bryn Forbes,MIN,25,9,16,10.7,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Buddy Boeheim,DET,8,1,7,9.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,77,34,43,31.4,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,CJ McCollum,NOP,71,36,35,35.1,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
54,Cade Cunningham,DET,12,3,9,33.3,78.3,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.3,60.0,0.3,60.0,0.0,0.0,0.1,20.0,0.0,0.0
55,Caleb Houstan,ORL,48,20,28,15.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Caleb Martin,MIA,67,35,32,29.6,38.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
57,Cam Reddish,POR,40,14,26,24.7,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Cam Thomas,BKN,55,30,25,16.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Cameron Johnson,BKN,39,23,16,28.3,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Cameron Payne,PHX,46,26,20,20.6,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Caris LeVert,CLE,73,44,29,30.2,47.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0
62,Carlik Jones,CHI,3,1,2,9.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cedi Osman,CLE,74,46,28,20.3,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Charles Bassey,SAS,35,9,26,14.5,24.9,0.4,0.1,0.2,50.0,0.1,0.2,66.7,0.3,76.9,0.1,15.4,0.0,0.0,0.1,15.4,0.1,23.1
65,Chima Moneke,SAC,2,1,1,4.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,63,40,23,10.4,15.3,0.3,0.1,0.2,45.5,0.0,0.0,50.0,0.2,63.2,0.1,21.1,0.0,0.0,0.0,15.8,0.0,5.3
67,Chris Boucher,TOR,72,37,35,20.1,23.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
68,Chris Duarte,IND,46,19,27,19.5,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Chris Paul,PHX,57,31,26,31.9,74.6,0.2,0.0,0.1,33.3,0.0,0.0,100.0,0.1,33.3,0.1,58.3,0.0,8.3,0.0,8.3,0.0,8.3
70,Chris Silva,DAL,1,1,0,3.0,4.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,72,48,24,14.9,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Christian Koloko,TOR,54,27,27,14.0,14.7,0.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
73,Christian Wood,DAL,66,32,34,26.0,46.1,1.9,0.6,0.9,61.3,0.3,0.3,81.8,1.4,73.4,0.5,26.6,0.1,3.9,0.2,11.7,0.2,8.6
74,Chuma Okeke,ORL,24,8,16,17.8,21.3,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
75,Clint Capela,ATL,62,33,29,26.7,37.1,0.5,0.1,0.3,42.9,0.1,0.1,50.0,0.4,66.7,0.1,21.2,0.0,3.0,0.0,0.0,0.1,12.1
76,Coby White,CHI,69,34,35,23.3,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Cody Martin,CHA,7,2,5,19.1,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Cody Zeller,MIA,13,5,8,14.1,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Cole Anthony,ORL,58,28,30,25.8,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Cole Swider,LAL,6,1,5,6.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Corey Kispert,WAS,70,30,40,28.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Cory Joseph,DET,58,11,47,19.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
84,D'Angelo Russell,LAL,68,37,31,32.3,79.8,0.1,0.0,0.1,50.0,0.0,0.0,100.0,0.1,80.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,10.0
85,Daishen Nix,HOU,55,13,42,16.2,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Dalano Banton,TOR,28,15,13,9.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Dalen Terry,CHI,33,16,17,5.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Damian Jones,UTA,37,11,26,10.4,10.7,0.1,0.0,0.0,100.0,0.1,0.1,100.0,0.1,100.0,0.1,50.0,0.0,25.0,0.0,0.0,0.0,25.0
89,Damian Lillard,POR,58,27,31,36.3,88.1,0.1,0.0,0.1,50.0,0.1,0.1,75.0,0.1,100.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,28.6
90,Damion Lee,PHX,71,39,32,20.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Daniel Gafford,WAS,75,31,44,20.5,28.8,0.4,0.1,0.3,31.6,0.1,0.1,50.0,0.2,54.5,0.1,24.2,0.0,6.1,0.0,6.1,0.1,12.1
92,Daniel Theis,IND,7,1,6,15.5,23.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Danny Green,CLE,9,5,4,9.8,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,52,35,17,14.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Dario Saric,OKC,55,25,30,13.9,23.2,0.5,0.1,0.3,43.8,0.1,0.1,100.0,0.4,66.7,0.1,20.0,0.0,6.7,0.1,13.3,0.0,6.7
96,Darius Bazley,PHX,41,19,22,14.2,22.2,0.2,0.0,0.1,0.0,0.1,0.1,75.0,0.1,42.9,0.0,28.6,0.0,0.0,0.0,0.0,0.0,28.6
97,Darius Days,HOU,4,0,4,6.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,68,39,29,35.4,76.5,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,David Duke Jr.,BKN,20,8,12,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,David Roddy,MEM,66,42,24,17.2,19.9,0.1,0.0,0.0,100.0,0.0,0.0,50.0,0.1,125.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0
101,Davion Mitchell,SAC,77,46,31,18.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Davis Bertans,DAL,43,20,23,10.4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Davon Reed,LAL,42,28,14,8.1,14.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
104,Day'Ron Sharpe,BKN,44,20,24,11.4,18.8,0.4,0.0,0.3,18.2,0.0,0.0,50.0,0.1,29.4,0.1,29.4,0.0,0.0,0.0,0.0,0.0,5.9
105,De'Aaron Fox,SAC,70,43,27,33.7,78.7,0.1,0.0,0.0,66.7,0.0,0.0,0.0,0.1,66.7,0.0,33.3,0.0,16.7,0.0,0.0,0.0,0.0
106,De'Andre Hunter,ATL,65,35,30,32.0,38.3,0.6,0.2,0.3,63.2,0.1,0.2,66.7,0.5,91.7,0.1,13.9,0.0,0.0,0.0,8.3,0.1,16.7
107,De'Anthony Melton,PHI,75,49,26,28.1,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,DeAndre Jordan,DEN,36,22,14,14.5,19.1,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,57.1,0.1,42.9,0.0,14.3,0.0,14.3,0.0,0.0
109,DeMar DeRozan,CHI,70,35,35,36.4,60.0,2.7,0.9,1.3,64.5,0.3,0.3,87.0,2.1,80.6,1.1,40.9,0.2,7.0,0.0,1.6,0.2,6.5
110,Dean Wade,CLE,41,28,13,19.9,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
111,Deandre Ayton,PHX,65,34,31,30.4,52.1,4.0,1.3,2.5,51.8,0.3,0.3,85.0,2.9,71.5,1.0,24.0,0.2,5.3,0.2,4.9,0.2,3.8
112,Dejounte Murray,ATL,71,36,35,36.5,72.7,0.1,0.0,0.0,33.3,0.0,0.0,50.0,0.0,30.0,0.1,60.0,0.0,20.0,0.0,0.0,0.0,10.0
113,Delon Wright,WAS,49,25,24,24.5,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Deni Avdija,WAS,76,33,43,26.6,44.8,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.1,75.0,0.0,25.0,0.0,12.5,0.0,0.0
115,Dennis Schroder,LAL,65,36,29,29.7,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Dennis Smith Jr.,CHA,54,19,35,25.7,53.9,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,59,26,33,13.9,17.9,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0
120,Derrick Rose,NYK,27,12,15,12.5,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Derrick White,BOS,78,54,24,28.3,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Desmond Bane,MEM,55,36,19,31.5,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Devin Booker,PHX,51,32,19,34.6,63.8,1.2,0.4,0.6,60.0,0.2,0.2,100.0,0.9,74.2,0.4,33.9,0.0,3.2,0.1,4.8,0.1,6.5
124,Devin Vassell,SAS,38,12,26,31.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Devon Dotson,WAS,6,1,5,8.9,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Devonte' Graham,SAS,72,31,41,18.2,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Dewayne Dedmon,PHI,36,21,15,10.9,18.1,0.5,0.2,0.4,46.2,0.1,0.1,50.0,0.4,77.8,0.1,11.1,0.0,0.0,0.0,5.6,0.1,11.1
128,Dillon Brooks,MEM,71,45,26,30.2,41.1,0.2,0.0,0.1,60.0,0.0,0.0,100.0,0.1,66.7,0.1,41.7,0.0,25.0,0.0,8.3,0.0,8.3
129,Domantas Sabonis,SAC,76,46,30,34.9,83.5,4.4,0.9,1.5,56.9,0.4,0.5,73.0,2.1,47.0,2.2,48.8,0.6,14.2,0.3,6.8,0.2,5.3
130,Dominick Barlow,SAS,24,3,21,12.9,14.0,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,67,43,24,35.7,67.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
132,Donte DiVincenzo,GSW,68,38,30,26.3,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Dorian Finney-Smith,BKN,64,30,34,30.5,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Doug McDermott,SAS,62,19,43,20.7,28.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Draymond Green,GSW,69,37,32,31.6,73.2,1.3,0.1,0.1,44.4,0.0,0.0,0.0,0.1,9.0,1.0,77.5,0.3,20.2,0.1,5.6,0.0,0.0
136,Drew Eubanks,POR,76,31,45,20.1,27.8,0.3,0.1,0.2,53.8,0.0,0.0,100.0,0.2,61.5,0.1,38.5,0.1,15.4,0.0,0.0,0.0,3.8
137,Dru Smith,BKN,12,5,7,10.9,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Duncan Robinson,MIA,39,17,22,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Dwight Powell,DAL,74,36,38,19.4,25.5,0.1,0.0,0.0,66.7,0.0,0.0,100.0,0.1,85.7,0.0,28.6,0.0,0.0,0.0,0.0,0.0,14.3
141,Dylan Windler,CLE,3,3,0,3.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,56,31,25,18.1,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
