,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
83,Cory Joseph,DET,59,19.1,2.0,0.7,1.7,40.0,0.7,1.7,40.4,60.0
84,D'Angelo Russell,LAL,68,32.3,4.6,1.6,3.8,40.6,1.5,3.7,39.7,59.8
85,Daishen Nix,HOU,56,16.0,1.3,0.4,1.7,25.8,0.4,1.6,26.1,38.7
86,Dalano Banton,TOR,29,8.8,1.1,0.4,1.2,31.4,0.4,1.2,32.4,47.1
87,Dalen Terry,CHI,35,5.2,0.3,0.1,0.5,25.0,0.1,0.5,25.0,37.5
88,Damian Jones,UTA,38,11.0,0.8,0.3,0.5,61.1,0.3,0.4,62.5,88.9
89,Damian Lillard,POR,58,36.3,4.3,1.5,4.0,37.2,1.4,3.8,36.2,54.5
90,Damion Lee,PHX,72,20.2,4.5,1.5,3.3,46.6,1.5,3.1,47.3,69.3
91,Daniel Gafford,WAS,76,20.5,0.1,0.0,0.1,28.6,-,-,-,28.6
92,Daniel Theis,IND,7,15.5,1.4,0.6,2.4,23.5,0.3,1.6,18.2,29.4
93,Danny Green,CLE,9,9.8,2.3,0.8,1.9,41.2,0.8,1.7,46.7,61.8
94,Danuel House Jr.,PHI,53,13.7,1.3,0.4,1.2,35.4,0.4,1.2,35.4,53.1
95,Dario Saric,OKC,56,14.0,2.5,0.9,2.2,39.3,0.8,1.9,40.0,56.6
96,Darius Bazley,PHX,41,14.2,1.5,0.5,1.3,40.4,0.4,1.2,37.5,57.7
97,Darius Days,HOU,4,6.2,2.3,0.8,2.5,30.0,0.8,2.5,30.0,45.0
98,Darius Garland,CLE,69,35.5,3.4,1.1,2.7,43.2,1.1,2.5,44.0,64.2
99,David Duke Jr.,BKN,20,9.0,0.2,0.1,0.4,14.3,0.1,0.4,14.3,21.4
100,David Roddy,MEM,67,17.3,2.6,0.9,2.8,31.4,0.9,2.8,31.9,47.1
101,Davion Mitchell,SAC,78,18.0,1.7,0.6,1.7,34.9,0.6,1.7,34.9,52.3
102,Davis Bertans,DAL,43,10.4,3.0,1.0,2.7,38.3,1.0,2.7,37.7,57.0
103,Davon Reed,LAL,42,8.1,0.9,0.3,1.0,32.5,0.3,0.9,33.3,48.8
104,Day'Ron Sharpe,BKN,45,11.2,0.4,0.2,0.3,50.0,0.1,0.2,50.0,67.9
105,De'Aaron Fox,SAC,71,33.6,2.5,0.9,2.4,36.7,0.8,2.3,35.0,53.3
106,De'Andre Hunter,ATL,65,32.0,4.3,1.5,4.3,36.1,1.2,3.6,33.9,50.5
107,De'Anthony Melton,PHI,76,28.0,5.0,1.7,4.0,42.1,1.6,3.9,41.6,62.6
108,DeAndre Jordan,DEN,37,14.3,0.1,0.0,0.1,50.0,0.0,0.0,100,75.0
109,DeMar DeRozan,CHI,72,36.4,2.4,1.0,2.4,39.8,0.5,1.5,32.7,50.0
110,Dean Wade,CLE,42,20.1,2.9,1.0,2.9,33.9,1.0,2.8,34.2,50.4
111,Deandre Ayton,PHX,66,30.4,3.1,1.5,3.5,43.1,0.1,0.3,23.8,44.2
112,Dejounte Murray,ATL,72,36.4,3.5,1.2,3.7,32.3,1.1,3.4,32.3,47.5
113,Delon Wright,WAS,49,24.5,1.6,0.5,1.5,34.7,0.5,1.5,34.2,51.3
114,Deni Avdija,WAS,76,26.6,2.4,0.8,2.6,31.6,0.8,2.5,31.6,46.9
115,Dennis Schroder,LAL,65,30.3,3.1,1.0,2.9,35.8,1.0,2.8,35.3,52.9
116,Dennis Smith Jr.,CHA,54,25.7,1.3,0.4,1.7,25.8,0.4,1.7,25.0,38.2
117,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,61,13.8,1.1,0.4,1.1,33.3,0.4,1.1,33.3,50.0
120,Derrick Rose,NYK,27,12.5,0.9,0.3,1.4,21.6,0.3,1.3,22.2,32.4
121,Derrick White,BOS,79,28.4,4.6,1.5,3.9,39.1,1.5,3.8,39.5,58.6
122,Desmond Bane,MEM,56,31.6,4.5,1.5,3.7,41.5,1.4,3.5,40.8,60.9
123,Devin Booker,PHX,52,34.6,3.3,1.2,2.5,46.2,0.9,2.0,44.3,64.0
124,Devin Vassell,SAS,38,31.0,6.6,2.3,5.3,42.4,2.1,4.9,43.2,62.1
125,Devon Dotson,WAS,6,8.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
126,Devonte' Graham,SAS,73,18.3,3.0,1.0,2.7,36.7,1.0,2.7,36.7,55.1
127,Dewayne Dedmon,PHI,36,10.9,0.9,0.3,1.1,30.0,0.3,1.0,27.8,42.5
128,Dillon Brooks,MEM,71,30.2,4.1,1.4,4.1,34.0,1.3,3.8,35.2,50.5
129,Domantas Sabonis,SAC,77,34.8,2.1,0.9,2.0,44.4,0.4,1.0,38.0,54.3
130,Dominick Barlow,SAS,25,13.2,0.4,0.2,0.7,27.8,0.0,0.2,0.0,27.8
131,Donovan Mitchell,CLE,68,35.8,4.2,1.4,3.7,37.8,1.3,3.6,37.6,55.7
132,Donovan Williams,ATL,1,1.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
133,Donte DiVincenzo,GSW,70,26.3,5.4,1.8,4.3,41.8,1.8,4.3,41.9,62.5
134,Dorian Finney-Smith,BKN,65,30.6,5.0,1.7,4.8,34.3,1.6,4.8,34.2,51.3
135,Doug McDermott,SAS,64,20.5,4.8,1.6,4.0,40.8,1.6,3.9,40.9,60.6
136,Draymond Green,GSW,71,31.5,1.8,0.6,1.9,32.1,0.5,1.7,31.1,45.6
137,Drew Eubanks,POR,77,20.2,0.4,0.2,0.5,40.0,0.1,0.2,28.6,45.7
138,Dru Smith,BKN,12,10.9,1.3,0.4,1.1,38.5,0.4,1.1,38.5,57.7
139,Duane Washington Jr.,NYK,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
140,Duncan Robinson,MIA,39,16.0,3.1,1.1,3.3,32.0,1.0,3.2,31.7,47.7
141,Dwight Powell,DAL,74,19.4,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
142,Dylan Windler,CLE,3,3.5,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
143,Dyson Daniels,NOP,57,18.0,1.3,0.4,1.2,34.8,0.4,1.2,35.3,52.2
144,Edmond Sumner,BKN,51,14.0,1.6,0.5,1.5,37.8,0.5,1.4,37.0,56.1
145,Eric Gordon,LAC,66,28.8,4.3,1.4,3.8,37.5,1.4,3.8,37.5,56.0
146,Eugene Omoruyi,DET,39,16.2,1.7,0.6,2.1,27.2,0.5,2.0,26.6,40.1
147,Evan Fournier,NYK,24,17.5,2.6,0.9,2.5,35.6,0.9,2.4,36.2,53.4
148,Evan Mobley,CLE,78,34.7,1.2,0.5,1.8,26.1,0.3,1.3,20.8,33.5
149,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
150,Frank Jackson,UTA,1,5.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
151,Frank Kaminsky,HOU,35,6.2,1.1,0.4,0.9,41.9,0.3,0.9,40.0,61.3
152,Frank Ntilikina,DAL,45,11.8,1.0,0.4,1.2,28.6,0.3,1.1,25.5,40.2
153,Franz Wagner,ORL,78,32.9,3.4,1.2,2.8,40.7,1.1,2.8,41.2,60.9
154,Fred VanVleet,TOR,67,36.8,4.7,1.6,4.4,35.8,1.5,4.3,35.9,53.2
155,Furkan Korkmaz,PHI,34,8.7,0.8,0.3,0.8,32.1,0.3,0.8,34.6,48.2
156,Gabe Vincent,MIA,65,26.3,3.6,1.2,3.4,35.0,1.2,3.4,34.7,52.0
157,Garrett Temple,NOP,25,6.5,1.1,0.4,0.9,40.9,0.4,0.8,42.9,61.4
158,Garrison Mathews,ATL,52,12.7,2.9,1.0,2.7,35.5,0.9,2.7,35.3,52.8
159,Gary Harris,ORL,48,24.7,5.0,1.7,3.9,42.8,1.7,3.9,42.8,64.2
160,Gary Payton II,GSW,20,16.1,1.8,0.6,1.1,54.5,0.6,1.1,52.4,79.5
161,Gary Trent Jr.,TOR,63,32.6,5.9,2.0,4.9,40.4,1.9,4.7,40.8,60.3
162,George Hill,IND,44,18.0,1.7,0.6,1.5,38.5,0.5,1.5,37.5,56.9
163,Georges Niang,PHI,76,19.3,5.6,1.9,4.6,41.2,1.9,4.5,41.0,61.5
164,Giannis Antetokounmpo,MIL,63,32.1,1.1,0.4,1.3,29.1,0.3,1.1,31.9,43.0
165,Goga Bitadze,ORL,35,11.2,0.4,0.1,0.7,20.8,0.1,0.6,19.0,29.2
166,Goran Dragic,MIL,56,14.7,2.3,0.8,1.8,42.4,0.8,1.7,43.8,63.6
167,Gordon Hayward,CHA,50,31.5,3.2,1.2,3.3,35.3,0.8,2.5,33.3,47.6
168,Gorgui Dieng,SAS,29,10.9,1.7,0.6,1.8,33.3,0.5,1.6,30.4,47.1
169,Grant Williams,BOS,76,26.3,3.6,1.2,3.0,39.6,1.2,3.0,39.5,59.1
170,Grayson Allen,MIL,72,27.4,4.6,1.5,3.7,41.7,1.5,3.7,41.4,62.3
171,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
172,Hamidou Diallo,DET,56,17.8,0.4,0.2,0.5,33.3,0.1,0.3,17.6,38.9
173,Harrison Barnes,SAC,79,32.7,4.0,1.4,3.7,36.9,1.3,3.6,36.4,54.8
174,Haywood Highsmith,MIA,51,17.5,2.1,0.7,2.0,35.3,0.7,1.9,35.1,52.0
175,Herbert Jones,NOP,63,29.1,2.4,0.8,2.7,30.4,0.8,2.4,31.8,44.6
176,Immanuel Quickley,NYK,78,28.7,3.4,1.2,3.0,38.1,1.1,2.9,38.2,56.6
177,Isaac Okoro,CLE,76,21.7,2.3,0.8,2.1,36.6,0.8,2.1,36.6,55.0
178,Isaiah Hartenstein,NYK,79,19.9,0.7,0.3,0.9,30.1,0.1,0.5,21.6,35.6
179,Isaiah Jackson,IND,60,16.1,0.2,0.1,0.3,22.2,0.0,0.2,16.7,27.8
180,Isaiah Joe,OKC,72,19.0,5.3,1.8,4.2,42.1,1.8,4.1,42.6,63.1
181,Isaiah Livers,DET,52,23.1,3.7,1.3,3.5,35.7,1.2,3.4,35.4,53.0
182,Isaiah Mobley,CLE,10,3.3,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
183,Isaiah Roby,SAS,42,11.3,1.0,0.4,1.1,31.9,0.3,1.0,31.8,46.8
184,Isaiah Stewart,DET,50,28.3,4.3,1.5,4.0,36.3,1.3,3.9,34.7,53.0
185,Isaiah Todd,WAS,4,3.1,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
186,Ish Smith,DEN,40,8.6,0.2,0.1,0.1,40.0,0.1,0.1,40.0,60.0
187,Ish Wainright,PHX,57,15.0,2.7,0.9,2.6,34.2,0.9,2.6,34.5,51.3
188,Ivica Zubac,LAC,73,28.6,0.1,0.0,0.1,20.0,0.0,0.0,0.0,20.0
189,JD Davison,BOS,10,2.7,0.5,0.2,0.5,40.0,0.1,0.4,25.0,50.0
190,JT Thor,CHA,67,13.6,1.7,0.6,1.7,33.3,0.5,1.6,32.7,48.3
191,Ja Morant,MEM,60,32.1,1.7,0.6,1.6,35.4,0.6,1.6,35.1,52.6
192,JaMychal Green,GSW,56,14.0,2.4,0.8,2.1,39.2,0.8,1.9,38.9,56.7
193,JaVale McGee,DAL,40,8.5,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
194,Jabari Smith Jr.,HOU,77,31.0,3.8,1.3,4.3,30.5,1.2,4.1,29.4,44.3
195,Jabari Walker,POR,53,10.4,0.9,0.3,1.1,32.1,0.3,0.8,31.1,44.6
196,Jack White,DEN,16,3.2,0.6,0.2,0.5,37.5,0.2,0.5,37.5,56.3
197,Jaden Hardy,DAL,45,14.4,2.6,0.9,2.1,41.9,0.9,2.1,41.9,62.9
198,Jaden Ivey,DET,71,30.7,2.7,0.9,2.4,37.3,0.9,2.3,38.0,55.9
199,Jaden McDaniels,MIN,77,30.9,3.8,1.3,3.3,39.1,1.2,3.2,38.8,57.9
200,Jaden Springer,PHI,14,3.8,0.1,0.1,0.2,33.3,0.0,0.1,0.0,33.3
201,Jae Crowder,MIL,15,18.3,2.4,0.8,2.1,37.5,0.8,2.1,38.7,56.3
202,Jae'Sean Tate,HOU,31,21.9,1.1,0.4,1.3,27.5,0.4,1.3,27.5,41.3
203,Jake LaRavia,MEM,35,11.8,1.9,0.6,1.7,36.7,0.6,1.7,36.7,55.0
204,Jakob Poeltl,TOR,69,26.8,1.0,0.5,1.1,49.3,0.0,0.0,-,49.3
205,Jalen Brunson,NYK,68,35.0,2.7,0.9,1.9,48.4,0.9,1.9,47.6,71.9
206,Jalen Duren,DET,64,24.7,0.0,0.0,0.1,12.5,0.0,0.0,0.0,12.5
207,Jalen Green,HOU,74,34.3,3.5,1.2,3.4,35.5,1.1,3.2,35.4,52.4
208,Jalen Johnson,ATL,67,14.6,1.2,0.4,1.4,28.3,0.4,1.3,30.2,42.4
209,Jalen McDaniels,PHI,77,23.7,2.9,1.0,2.9,34.2,0.9,2.8,33.0,50.2
210,Jalen Smith,IND,67,18.7,2.4,0.8,3.0,27.5,0.7,2.7,26.9,39.5
211,Jalen Suggs,ORL,50,23.8,2.2,0.8,2.2,34.5,0.7,2.1,34.6,50.9
212,Jalen Williams,OKC,74,30.3,2.5,0.9,2.3,36.8,0.8,2.3,36.5,54.7
213,Jamal Cain,MIA,15,12.4,0.5,0.2,0.9,23.1,0.1,0.8,16.7,30.8
214,Jamal Murray,DEN,64,32.9,3.4,1.1,2.9,39.9,1.1,2.8,40.2,59.6
215,Jamaree Bouyea,WAS,5,14.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
216,James Bouknight,CHA,32,14.5,1.8,0.6,1.7,34.5,0.6,1.7,35.2,51.8
217,James Harden,PHI,57,37.0,2.2,0.8,1.8,41.3,0.7,1.8,40.8,61.5
218,James Johnson,IND,16,8.6,0.4,0.1,0.6,22.2,0.1,0.6,22.2,33.3
219,James Wiseman,DET,42,19.2,0.6,0.3,0.8,33.3,0.1,0.3,21.4,37.9
220,Jared Butler,OKC,3,8.9,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0
221,Jared Rhoden,DET,11,9.9,0.5,0.2,0.9,20.0,0.2,0.9,20.0,30.0
222,Jaren Jackson Jr.,MEM,61,28.2,4.2,1.4,4.1,34.3,1.4,4.0,34.6,51.2
223,Jarred Vanderbilt,LAL,75,24.3,1.2,0.4,1.3,31.6,0.4,1.1,32.6,46.3
224,Jarrell Brantley,UTA,4,9.7,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
225,Jarrett Allen,CLE,67,33.0,0.6,0.3,0.9,32.8,0.0,0.1,11.1,33.6
226,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
227,Jason Preston,LAC,13,9.4,0.9,0.3,1.1,28.6,0.3,1.1,28.6,42.9
228,Javonte Green,CHI,31,15.1,1.2,0.4,1.1,36.4,0.4,1.1,36.4,54.5
229,Jaxson Hayes,NOP,47,13.0,0.2,0.1,0.7,12.9,0.1,0.6,10.3,17.7
230,Jay Huff,WAS,5,8.4,1.8,0.6,1.4,42.9,0.6,1.4,42.9,64.3
231,Jay Scrubb,ORL,1,2.5,0.0,0.0,0.0,-,-,-,-,-
232,Jaylen Brown,BOS,66,35.8,4.7,1.6,4.8,34.0,1.5,4.4,33.7,49.2
233,Jaylen Nowell,MIN,65,19.3,2.0,0.7,2.3,30.6,0.6,2.1,28.3,43.9
234,Jaylin Williams,OKC,48,18.6,3.2,1.2,3.0,39.6,0.9,2.2,38.7,53.8
235,Jayson Tatum,BOS,73,37.2,5.6,1.9,4.7,41.1,1.7,4.3,40.5,59.5
236,Jeenathan Williams,POR,2,21.2,1.5,0.5,2.0,25.0,0.5,2.0,25.0,37.5
237,Jeff Dowtin Jr.,TOR,25,10.3,0.5,0.2,0.5,30.8,0.2,0.5,30.8,46.2
238,Jeff Green,DEN,54,19.6,1.3,0.5,1.6,28.1,0.4,1.5,27.2,40.4
239,Jerami Grant,POR,63,35.6,6.4,2.2,5.5,39.2,2.0,5.2,39.3,57.8
240,Jeremiah Robinson-Earl,OKC,41,18.8,2.7,0.9,2.8,33.3,0.8,2.5,33.0,48.2
241,Jeremy Sochan,SAS,56,26.0,1.8,0.6,2.4,25.7,0.5,2.1,23.7,36.0
242,Jericho Sims,NYK,50,15.6,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
243,Jevon Carter,MIL,78,22.3,3.2,1.1,2.5,43.1,1.1,2.4,43.9,64.1
244,Jimmy Butler,MIA,63,33.5,1.0,0.4,1.1,35.8,0.3,0.9,30.9,48.5
245,Jock Landale,PHX,66,14.0,1.2,0.4,1.4,30.5,0.3,1.2,25.6,41.1
246,Joe Harris,BKN,72,20.7,5.0,1.7,3.9,42.6,1.6,3.8,42.5,63.3
247,Joe Ingles,MIL,44,22.7,3.4,1.1,3.0,37.9,1.1,3.0,38.2,56.8
248,Joe Wieskamp,TOR,7,4.8,1.3,0.4,0.9,50.0,0.4,0.9,50.0,75.0
249,Joel Embiid,PHI,65,34.7,4.2,1.7,3.7,47.1,0.7,1.9,39.3,57.1
250,John Butler Jr.,POR,16,8.8,0.8,0.3,1.4,17.4,0.3,1.4,17.4,26.1
251,John Collins,ATL,69,30.0,3.4,1.2,3.8,32.7,0.9,3.2,28.6,45.0
252,John Konchar,MEM,69,20.4,2.3,0.8,2.3,34.2,0.8,2.2,34.2,50.6
253,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
254,Johnny Davis,WAS,25,12.4,1.3,0.4,1.4,30.6,0.4,1.4,28.6,44.4
255,Johnny Juzang,UTA,15,12.4,2.0,0.7,2.6,25.6,0.7,2.5,26.3,38.5
256,Jonas Valanciunas,NOP,76,25.0,2.4,1.0,2.5,38.5,0.5,1.3,36.3,48.2
257,Jonathan Isaac,ORL,11,11.3,2.4,0.9,1.9,47.6,0.5,1.3,42.9,61.9
258,Jonathan Kuminga,GSW,65,20.8,2.3,0.8,2.1,36.7,0.7,1.9,36.3,52.9
259,Jordan Clarkson,UTA,61,32.6,4.1,1.4,4.1,33.9,1.3,4.0,33.9,50.4
260,Jordan Goodwin,WAS,59,17.4,1.3,0.4,1.2,35.2,0.4,1.2,35.3,52.1
261,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
262,Jordan McLaughlin,MIN,41,15.6,1.1,0.4,1.3,28.3,0.4,1.3,28.3,42.5
263,Jordan Nwora,IND,59,18.9,3.4,1.1,2.7,42.0,1.1,2.6,42.9,63.1
264,Jordan Poole,GSW,80,30.1,4.5,1.5,4.3,35.8,1.5,4.1,36.1,53.2
265,Jordan Schakel,WAS,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
