,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
69,Chris Duarte,IND,46,19.5,2.2,0.8,2.2,34.3,0.7,2.1,33.7,50.5
70,Chris Paul,PHX,59,32.0,2.5,0.8,1.6,53.8,0.8,1.5,52.3,78.5
71,Chris Silva,DAL,1,3.0,0.0,0.0,0.0,-,-,-,-,-
72,Christian Braun,DEN,76,15.5,1.1,0.4,1.1,34.1,0.4,1.1,35.0,50.6
73,Christian Koloko,TOR,58,13.8,0.2,0.1,0.4,24.0,0.0,0.2,9.1,26.0
74,Christian Wood,DAL,67,25.9,4.3,1.4,3.5,41.5,1.4,3.3,41.8,61.1
75,Chuma Okeke,ORL,27,19.2,2.7,0.9,2.9,32.5,0.9,2.8,32.0,48.1
76,Clint Capela,ATL,65,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Coby White,CHI,74,23.4,4.5,1.5,3.9,39.2,1.5,3.8,38.7,58.4
78,Cody Martin,CHA,7,19.1,1.6,0.6,1.4,40.0,0.4,1.3,33.3,55.0
79,Cody Zeller,MIA,15,14.4,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0
80,Cole Anthony,ORL,60,25.9,2.7,0.9,2.5,37.1,0.8,2.4,34.5,53.3
81,Cole Swider,LAL,7,5.9,1.3,0.4,0.9,50.0,0.4,0.9,50.0,75.0
82,Collin Sexton,UTA,48,23.9,1.8,0.6,1.7,36.3,0.6,1.6,35.1,53.1
83,Corey Kispert,WAS,74,28.3,6.2,2.1,4.8,43.0,2.0,4.7,42.9,64.0
84,Cory Joseph,DET,62,19.8,2.3,0.8,1.9,41.0,0.8,1.9,41.4,61.5
85,D'Angelo Russell,LAL,71,32.5,4.7,1.6,3.9,41.6,1.5,3.7,40.8,61.3
86,Daishen Nix,HOU,57,16.0,1.3,0.4,1.6,25.5,0.4,1.6,25.8,38.3
87,Dalano Banton,TOR,31,9.0,1.3,0.4,1.3,32.5,0.4,1.3,33.3,48.8
88,Dalen Terry,CHI,38,5.6,0.3,0.1,0.5,21.1,0.1,0.5,21.1,31.6
89,Damian Jones,UTA,41,11.6,0.8,0.3,0.5,57.9,0.2,0.4,58.8,84.2
90,Damian Lillard,POR,58,36.3,4.3,1.5,4.0,37.2,1.4,3.8,36.2,54.5
91,Damion Lee,PHX,74,20.4,4.5,1.5,3.2,46.3,1.5,3.1,47.0,68.8
92,Daniel Gafford,WAS,78,20.6,0.1,0.0,0.1,33.3,-,-,-,33.3
93,Daniel Theis,IND,7,15.5,1.4,0.6,2.4,23.5,0.3,1.6,18.2,29.4
94,Danny Green,CLE,11,12.6,3.8,1.3,2.9,43.8,1.3,2.7,46.7,65.6
95,Danuel House Jr.,PHI,56,14.4,1.3,0.4,1.3,34.7,0.4,1.3,33.8,51.4
96,Dario Saric,OKC,57,14.1,2.5,0.9,2.2,39.7,0.8,1.9,40.4,57.1
97,Darius Bazley,PHX,43,14.3,1.5,0.5,1.3,39.3,0.4,1.2,37.3,56.3
98,Darius Days,HOU,4,6.2,2.3,0.8,2.5,30.0,0.8,2.5,30.0,45.0
99,Darius Garland,CLE,69,35.5,3.4,1.1,2.7,43.2,1.1,2.5,44.0,64.2
100,David Duke Jr.,BKN,23,9.9,0.1,0.0,0.5,9.1,0.0,0.5,9.1,13.6
101,David Roddy,MEM,70,18.0,2.7,0.9,2.9,30.8,0.9,2.8,31.3,46.3
102,Davion Mitchell,SAC,80,18.1,1.8,0.6,1.7,34.6,0.6,1.7,34.6,51.8
103,Davis Bertans,DAL,45,10.9,3.3,1.1,2.8,39.1,1.1,2.8,38.6,58.2
104,Davon Reed,LAL,43,8.0,0.9,0.3,0.9,32.5,0.3,0.9,33.3,48.8
105,Day'Ron Sharpe,BKN,48,11.5,0.4,0.1,0.3,50.0,0.1,0.2,50.0,67.9
106,De'Aaron Fox,SAC,73,33.4,2.5,0.9,2.4,36.0,0.8,2.3,34.3,52.3
107,De'Andre Hunter,ATL,67,31.7,4.3,1.5,4.2,36.0,1.2,3.6,33.9,50.5
108,De'Anthony Melton,PHI,77,27.9,4.9,1.7,4.0,41.8,1.6,3.9,41.4,62.3
109,DeAndre Jordan,DEN,39,15.0,0.1,0.0,0.1,50.0,0.0,0.0,100,75.0
110,DeMar DeRozan,CHI,74,36.2,2.4,1.0,2.5,39.0,0.5,1.5,32.5,49.2
111,Dean Wade,CLE,44,20.3,3.0,1.0,2.9,34.4,1.0,2.8,34.7,51.2
112,Deandre Ayton,PHX,67,30.4,3.1,1.5,3.5,43.6,0.1,0.3,23.8,44.7
113,Dejounte Murray,ATL,74,36.4,3.4,1.2,3.6,32.3,1.1,3.4,32.4,47.6
114,Delon Wright,WAS,50,24.4,1.5,0.5,1.5,34.2,0.5,1.5,33.8,50.7
115,Deni Avdija,WAS,76,26.6,2.4,0.8,2.6,31.6,0.8,2.5,31.6,46.9
116,Dennis Schroder,LAL,66,30.1,3.0,1.0,2.9,35.6,1.0,2.8,35.1,52.6
117,Dennis Smith Jr.,CHA,54,25.7,1.3,0.4,1.7,25.8,0.4,1.7,25.0,38.2
118,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
119,Dereon Seabron,NOP,5,2.3,0.0,0.0,0.0,-,-,-,-,-
120,Derrick Jones Jr.,CHI,64,14.0,1.2,0.4,1.2,33.8,0.4,1.2,33.8,50.6
121,Derrick Rose,NYK,27,12.5,0.9,0.3,1.4,21.6,0.3,1.3,22.2,32.4
122,Derrick White,BOS,82,28.3,4.4,1.5,3.8,38.7,1.5,3.8,39.0,58.0
123,Desmond Bane,MEM,58,31.7,4.5,1.5,3.7,41.0,1.4,3.5,40.5,60.1
124,Devin Booker,PHX,53,34.6,3.2,1.2,2.5,46.3,0.9,2.0,44.4,64.2
125,Devin Vassell,SAS,38,31.0,6.6,2.3,5.3,42.4,2.1,4.9,43.2,62.1
126,Devon Dotson,WAS,6,8.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
127,Devonte' Graham,SAS,73,18.3,3.0,1.0,2.7,36.7,1.0,2.7,36.7,55.1
128,Dewayne Dedmon,PHI,38,11.2,0.9,0.3,1.1,30.0,0.3,0.9,27.8,42.5
129,Dillon Brooks,MEM,73,30.3,4.2,1.4,4.1,34.4,1.4,3.8,35.6,51.2
130,Domantas Sabonis,SAC,79,34.6,2.1,0.9,1.9,44.8,0.4,1.0,38.8,54.9
131,Dominick Barlow,SAS,28,14.6,0.4,0.2,0.6,27.8,0.0,0.1,0.0,27.8
132,Donovan Mitchell,CLE,68,35.8,4.2,1.4,3.7,37.8,1.3,3.6,37.6,55.7
133,Donovan Williams,ATL,2,2.1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
134,Donte DiVincenzo,GSW,72,26.3,5.5,1.8,4.4,42.2,1.8,4.3,42.4,63.2
135,Dorian Finney-Smith,BKN,66,30.4,5.0,1.7,4.8,34.5,1.6,4.8,34.2,51.4
136,Doug McDermott,SAS,64,20.5,4.8,1.6,4.0,40.8,1.6,3.9,40.9,60.6
137,Draymond Green,GSW,73,31.5,1.8,0.6,1.9,31.9,0.5,1.7,30.9,45.4
138,Drew Eubanks,POR,78,20.3,0.4,0.2,0.4,40.0,0.1,0.2,28.6,45.7
139,Dru Smith,BKN,15,10.6,1.0,0.3,0.9,38.5,0.3,0.9,38.5,57.7
140,Duane Washington Jr.,NYK,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
141,Duncan Robinson,MIA,42,16.4,3.0,1.0,3.3,30.9,1.0,3.3,30.7,46.0
142,Dwight Powell,DAL,76,19.2,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
143,Dylan Windler,CLE,3,3.5,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
144,Dyson Daniels,NOP,59,17.7,1.2,0.4,1.2,33.8,0.4,1.2,34.3,50.7
145,Edmond Sumner,BKN,53,13.9,1.6,0.5,1.4,37.3,0.5,1.4,36.5,55.3
146,Eric Gordon,LAC,69,28.5,4.3,1.4,3.9,36.9,1.4,3.8,37.0,55.2
147,Eugene Omoruyi,DET,40,16.1,1.7,0.6,2.1,27.4,0.6,2.1,26.8,40.5
148,Evan Fournier,NYK,27,17.0,2.4,0.8,2.4,33.3,0.8,2.4,33.8,50.0
149,Evan Mobley,CLE,79,34.4,1.2,0.5,1.8,26.1,0.3,1.3,20.8,33.5
150,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
151,Frank Jackson,UTA,1,5.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
152,Frank Kaminsky,HOU,36,6.5,1.1,0.4,0.9,41.2,0.4,0.9,39.4,60.3
153,Frank Ntilikina,DAL,47,12.9,1.0,0.4,1.3,27.9,0.3,1.2,25.0,39.3
154,Franz Wagner,ORL,80,32.6,3.4,1.1,2.8,40.2,1.1,2.7,40.6,60.0
155,Fred VanVleet,TOR,69,36.7,4.6,1.6,4.4,35.0,1.5,4.3,35.0,52.0
156,Furkan Korkmaz,PHI,37,9.6,1.1,0.4,0.9,37.1,0.4,0.9,39.4,55.7
157,Gabe Vincent,MIA,68,25.9,3.5,1.2,3.3,35.2,1.1,3.3,34.7,52.2
158,Gabe York,IND,3,18.6,6.0,2.0,4.7,42.9,2.0,4.7,42.9,64.3
159,Garrett Temple,NOP,25,6.5,1.1,0.4,0.9,40.9,0.4,0.8,42.9,61.4
160,Garrison Mathews,ATL,54,12.7,2.9,1.0,2.8,35.6,1.0,2.7,35.4,53.0
161,Gary Harris,ORL,48,24.7,5.0,1.7,3.9,42.8,1.7,3.9,42.8,64.2
162,Gary Payton II,GSW,22,16.7,1.9,0.6,1.2,51.9,0.6,1.2,50.0,75.9
163,Gary Trent Jr.,TOR,66,32.1,5.7,1.9,4.7,40.1,1.9,4.6,40.5,59.8
164,George Hill,IND,46,18.1,1.8,0.6,1.5,40.0,0.6,1.5,39.1,59.3
165,Georges Niang,PHI,78,19.4,5.7,1.9,4.6,41.5,1.9,4.5,41.2,61.9
166,Giannis Antetokounmpo,MIL,63,32.1,1.1,0.4,1.3,29.1,0.3,1.1,31.9,43.0
167,Goga Bitadze,ORL,38,12.0,0.4,0.1,0.7,18.5,0.1,0.6,17.4,25.9
168,Goran Dragic,MIL,58,15.0,2.3,0.8,1.8,42.5,0.8,1.8,44.1,63.7
169,Gordon Hayward,CHA,50,31.5,3.2,1.2,3.3,35.3,0.8,2.5,33.3,47.6
170,Gorgui Dieng,SAS,31,11.6,1.7,0.6,1.7,35.8,0.5,1.5,33.3,50.9
171,Grant Williams,BOS,79,25.9,3.4,1.2,3.0,38.7,1.1,2.9,38.6,57.9
172,Grayson Allen,MIL,72,27.4,4.6,1.5,3.7,41.7,1.5,3.7,41.4,62.3
173,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
174,Hamidou Diallo,DET,56,17.8,0.4,0.2,0.5,33.3,0.1,0.3,17.6,38.9
175,Harrison Barnes,SAC,82,32.5,4.1,1.4,3.7,37.3,1.3,3.6,36.8,55.5
176,Haywood Highsmith,MIA,54,18.0,2.0,0.7,2.0,33.6,0.6,1.9,34.0,49.5
177,Herbert Jones,NOP,66,29.6,2.6,0.9,2.7,32.0,0.8,2.5,33.3,47.0
178,Immanuel Quickley,NYK,81,28.9,3.6,1.2,3.1,39.3,1.2,3.0,39.3,58.3
179,Isaac Okoro,CLE,76,21.7,2.3,0.8,2.1,36.6,0.8,2.1,36.6,55.0
180,Isaiah Hartenstein,NYK,82,19.9,0.6,0.3,0.9,29.3,0.1,0.5,21.6,34.7
181,Isaiah Jackson,IND,63,16.5,0.2,0.1,0.3,22.2,0.0,0.2,16.7,27.8
182,Isaiah Joe,OKC,73,19.1,5.3,1.8,4.3,41.8,1.8,4.2,42.3,62.7
183,Isaiah Livers,DET,52,23.1,3.7,1.3,3.5,35.7,1.2,3.4,35.4,53.0
184,Isaiah Mobley,CLE,12,7.0,0.8,0.3,0.7,37.5,0.3,0.7,37.5,56.3
185,Isaiah Roby,NYK,42,11.3,1.0,0.4,1.1,31.9,0.3,1.0,31.8,46.8
186,Isaiah Stewart,DET,50,28.3,4.3,1.5,4.0,36.3,1.3,3.9,34.7,53.0
187,Isaiah Todd,WAS,6,10.2,0.5,0.2,1.8,9.1,0.2,1.7,10.0,13.6
188,Ish Smith,DEN,43,9.3,0.1,0.0,0.1,33.3,0.0,0.1,33.3,50.0
189,Ish Wainright,PHX,60,15.3,2.7,0.9,2.7,33.3,0.9,2.7,33.1,49.7
190,Ivica Zubac,LAC,76,28.5,0.1,0.0,0.1,20.0,0.0,0.0,0.0,20.0
191,JD Davison,BOS,12,5.5,0.7,0.3,0.6,42.9,0.2,0.5,33.3,57.1
192,JT Thor,CHA,69,14.0,1.8,0.6,1.9,32.8,0.6,1.7,32.5,47.7
193,Ja Morant,MEM,61,31.9,1.7,0.6,1.6,35.1,0.5,1.6,34.7,52.1
194,JaMychal Green,GSW,57,14.0,2.4,0.8,2.1,38.8,0.7,1.9,38.5,56.2
195,JaVale McGee,DAL,42,8.4,0.1,0.0,0.1,66.7,0.0,0.1,66.7,100
196,Jabari Smith Jr.,HOU,79,31.0,3.8,1.3,4.3,30.5,1.2,4.0,29.4,44.2
197,Jabari Walker,POR,56,11.1,1.0,0.4,1.1,32.8,0.3,0.9,29.2,44.3
198,Jack White,DEN,17,3.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
199,Jacob Gilyard,MEM,1,40.8,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
200,Jaden Hardy,DAL,48,14.8,2.6,0.9,2.1,41.4,0.9,2.1,41.4,62.1
201,Jaden Ivey,DET,74,31.1,2.6,0.9,2.4,36.7,0.9,2.4,37.4,55.1
202,Jaden McDaniels,MIN,79,30.6,3.7,1.3,3.2,39.0,1.2,3.1,38.6,57.7
203,Jaden Springer,PHI,16,5.6,0.3,0.1,0.3,40.0,0.1,0.3,25.0,50.0
204,Jae Crowder,MIL,18,18.9,3.2,1.1,2.4,44.2,1.1,2.3,45.2,66.3
205,Jae'Sean Tate,HOU,31,21.9,1.1,0.4,1.3,27.5,0.4,1.3,27.5,41.3
206,Jake LaRavia,MEM,35,11.8,1.9,0.6,1.7,36.7,0.6,1.7,36.7,55.0
207,Jakob Poeltl,TOR,72,26.5,1.1,0.5,1.0,50.7,0.0,0.0,-,50.7
208,Jalen Brunson,NYK,68,35.0,2.7,0.9,1.9,48.4,0.9,1.9,47.6,71.9
209,Jalen Duren,DET,67,24.9,0.0,0.0,0.1,11.1,0.0,0.0,0.0,11.1
210,Jalen Green,HOU,76,34.2,3.5,1.2,3.3,35.2,1.1,3.2,35.1,52.0
211,Jalen Johnson,ATL,70,14.9,1.2,0.4,1.4,28.7,0.4,1.3,29.8,42.6
212,Jalen McDaniels,PHI,80,23.9,2.9,1.0,2.9,34.8,0.9,2.8,33.8,51.1
213,Jalen Smith,IND,68,18.8,2.5,0.9,3.0,28.5,0.8,2.7,27.7,40.8
214,Jalen Suggs,ORL,53,23.5,2.3,0.8,2.2,34.5,0.7,2.1,34.8,50.8
215,Jalen Williams,OKC,75,30.3,2.5,0.9,2.3,36.6,0.8,2.3,36.3,54.3
216,Jamal Cain,MIA,18,13.3,1.3,0.4,1.1,42.1,0.4,1.0,38.9,60.5
217,Jamal Murray,DEN,65,32.8,3.5,1.2,2.9,40.4,1.2,2.8,40.8,60.4
218,Jamaree Bouyea,WAS,5,14.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
219,James Bouknight,CHA,34,15.2,1.9,0.6,1.8,33.9,0.6,1.8,34.4,50.8
220,James Harden,PHI,58,36.8,2.3,0.8,1.8,42.1,0.8,1.8,41.5,62.6
221,James Johnson,IND,18,9.0,0.3,0.1,0.6,20.0,0.1,0.6,20.0,30.0
222,James Wiseman,DET,45,19.3,0.6,0.2,0.7,33.3,0.1,0.3,21.4,37.9
223,Jared Butler,OKC,6,12.8,2.5,0.8,1.5,55.6,0.8,1.5,55.6,83.3
224,Jared Rhoden,DET,14,14.1,1.2,0.4,1.5,28.6,0.4,1.4,26.3,40.5
225,Jaren Jackson Jr.,MEM,63,28.4,4.4,1.5,4.2,35.5,1.5,4.1,35.7,52.8
226,Jarred Vanderbilt,LAL,78,24.1,1.1,0.4,1.2,30.9,0.4,1.1,31.8,45.4
227,Jarrell Brantley,UTA,4,9.7,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
228,Jarrett Allen,CLE,68,32.6,0.6,0.3,0.9,32.2,0.0,0.1,10.0,33.1
229,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
230,Jason Preston,LAC,14,8.8,0.9,0.3,1.0,28.6,0.3,1.0,28.6,42.9
231,Javonte Green,CHI,32,15.0,1.1,0.4,1.1,35.3,0.4,1.1,35.3,52.9
232,Jaxson Hayes,NOP,47,13.0,0.2,0.1,0.7,12.9,0.1,0.6,10.3,17.7
233,Jay Huff,WAS,7,13.6,2.1,0.7,1.6,45.5,0.7,1.6,45.5,68.2
234,Jay Scrubb,ORL,2,15.1,1.5,0.5,0.5,100,0.5,0.5,100,150.0
235,Jaylen Brown,BOS,67,35.9,4.7,1.6,4.8,33.7,1.5,4.4,33.4,48.9
236,Jaylen Nowell,MIN,65,19.3,2.0,0.7,2.3,30.6,0.6,2.1,28.3,43.9
237,Jaylin Williams,OKC,49,18.7,3.3,1.2,3.1,40.0,0.9,2.3,39.6,54.7
238,Jayson Tatum,BOS,74,36.9,5.5,1.9,4.6,41.1,1.7,4.2,40.5,59.5
239,Jeenathan Williams,POR,5,25.3,1.8,0.6,1.4,42.9,0.6,1.4,42.9,64.3
240,Jeff Dowtin Jr.,TOR,25,10.3,0.5,0.2,0.5,30.8,0.2,0.5,30.8,46.2
241,Jeff Green,DEN,56,19.5,1.4,0.5,1.7,28.7,0.4,1.5,27.9,41.5
242,Jerami Grant,POR,63,35.6,6.4,2.2,5.5,39.2,2.0,5.2,39.3,57.8
243,Jeremiah Robinson-Earl,OKC,43,18.9,2.7,0.9,2.8,32.8,0.8,2.5,33.0,47.5
244,Jeremy Sochan,SAS,56,26.0,1.8,0.6,2.4,25.7,0.5,2.1,23.7,36.0
245,Jericho Sims,NYK,52,15.6,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
246,Jevon Carter,MIL,81,22.4,3.3,1.1,2.5,43.2,1.1,2.4,43.9,64.3
247,Jimmy Butler,MIA,64,33.4,1.1,0.4,1.1,36.2,0.3,0.9,31.6,49.3
248,Jock Landale,PHX,69,14.2,1.2,0.4,1.4,30.3,0.3,1.2,26.3,40.9
249,Joe Harris,BKN,74,20.6,5.1,1.7,4.0,42.9,1.7,3.9,42.9,63.8
250,Joe Ingles,MIL,46,22.7,3.5,1.2,3.0,38.7,1.2,3.0,39.0,58.0
251,Joe Wieskamp,TOR,9,5.5,1.0,0.3,1.2,27.3,0.3,1.2,27.3,40.9
252,Joel Embiid,PHI,66,34.6,4.2,1.7,3.6,47.5,0.7,1.9,39.8,57.7
253,John Butler Jr.,POR,19,11.6,0.9,0.3,1.5,21.4,0.3,1.5,21.4,32.1
254,John Collins,ATL,71,30.0,3.5,1.3,3.8,33.6,1.0,3.3,29.8,46.5
255,John Konchar,MEM,72,20.7,2.2,0.8,2.3,33.3,0.7,2.2,33.3,49.4
256,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
257,Johnny Davis,WAS,28,15.1,1.8,0.6,2.0,30.4,0.6,2.0,29.1,44.6
258,Johnny Juzang,UTA,18,12.9,1.8,0.6,2.7,22.4,0.6,2.6,23.4,33.7
259,Jonas Valanciunas,NOP,79,24.9,2.4,1.0,2.5,38.6,0.5,1.3,36.2,48.2
260,Jonathan Isaac,ORL,11,11.3,2.4,0.9,1.9,47.6,0.5,1.3,42.9,61.9
261,Jonathan Kuminga,GSW,67,20.8,2.3,0.8,2.1,37.6,0.7,1.9,37.3,54.3
262,Jordan Clarkson,UTA,61,32.6,4.1,1.4,4.1,33.9,1.3,4.0,33.9,50.4
263,Jordan Goodwin,WAS,62,17.8,1.3,0.5,1.3,34.1,0.4,1.3,34.2,50.6
264,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
265,Jordan McLaughlin,MIN,43,15.8,1.1,0.4,1.3,29.6,0.4,1.3,29.6,44.4
