,PLAYER,TEAM,GP,W,L,MIN,Touches,Elbow Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
143,Eric Gordon,LAC,56,16,40,29.3,40.3,0.2,0.1,0.1,42.9,0.0,0.0,0.0,0.1,46.2,0.1,46.2,0.0,16.7,0.0,0.0,0.0,0.0
144,Eugene Omoruyi,DET,26,9,17,11.9,14.1,0.6,0.1,0.3,42.9,0.1,0.2,75.0,0.3,60.0,0.1,20.0,0.0,0.0,0.1,13.3,0.1,13.3
145,Evan Fournier,NYK,23,13,10,18.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Evan Mobley,CLE,66,40,26,34.2,58.8,4.2,1.1,1.8,60.3,0.4,0.6,60.0,2.7,63.2,1.8,42.6,0.6,31.4,0.2,4.7,0.3,6.9
147,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Frank Jackson,UTA,1,0,1,5.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Frank Kaminsky,HOU,32,11,21,6.6,13.5,0.3,0.0,0.0,100.0,0.0,0.0,0.0,0.1,25.0,0.2,87.5,0.0,0.0,0.0,0.0,0.0,0.0
150,Frank Ntilikina,DAL,41,19,22,11.8,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0
151,Franz Wagner,ORL,65,26,39,32.9,53.6,0.7,0.2,0.4,46.2,0.1,0.2,90.0,0.5,75.6,0.2,26.7,0.0,25.0,0.0,4.4,0.1,11.1
152,Fred VanVleet,TOR,55,26,29,37.0,85.0,0.2,0.0,0.0,100.0,0.0,0.0,100.0,0.1,66.7,0.0,22.2,0.0,0.0,0.1,33.3,0.0,11.1
153,Furkan Korkmaz,PHI,26,18,8,10.0,15.0,0.2,0.1,0.2,50.0,0.0,0.1,50.0,0.2,100.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7
154,Gabe Vincent,MIA,53,28,25,26.3,43.7,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.1,54.5,0.1,45.5,0.0,0.0,0.0,18.2,0.0,0.0
155,Garrett Temple,NOP,19,11,8,7.0,9.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Garrison Mathews,ATL,47,13,34,12.9,14.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gary Harris,ORL,35,15,20,24.8,21.6,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
158,Gary Payton II,GSW,15,8,7,17.0,23.0,0.7,0.1,0.3,25.0,0.0,0.0,0.0,0.1,20.0,0.3,50.0,0.1,20.0,0.1,10.0,0.0,0.0
159,Gary Trent Jr.,TOR,58,27,31,32.9,39.8,0.4,0.2,0.3,73.3,0.0,0.0,100.0,0.4,108.7,0.1,21.7,0.0,20.0,0.0,8.7,0.0,4.3
160,George Hill,IND,37,24,13,18.7,32.8,0.3,0.1,0.1,100.0,0.0,0.1,50.0,0.1,41.7,0.2,58.3,0.1,28.6,0.0,8.3,0.0,8.3
161,Georges Niang,PHI,62,41,21,19.3,29.2,0.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,0.1,80.0,0.0,25.0,0.0,0.0,0.0,0.0
162,Giannis Antetokounmpo,MIL,52,39,13,32.5,79.2,4.1,0.8,1.6,51.2,0.6,0.9,64.6,2.3,54.4,1.7,41.4,0.3,14.6,0.2,5.1,0.4,9.8
163,Goga Bitadze,ORL,25,8,17,9.7,14.8,0.7,0.1,0.2,50.0,0.1,0.2,75.0,0.4,50.0,0.4,50.0,0.0,11.1,0.0,5.6,0.1,11.1
164,Goran Dragic,MIL,50,22,28,15.5,34.4,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.1,100.0,0.0,16.7,0.0,0.0,0.0,16.7,0.0,0.0
165,Gordon Hayward,CHA,41,16,25,31.6,48.8,1.8,0.4,0.7,57.1,0.2,0.2,87.5,1.0,54.2,0.8,47.2,0.1,17.6,0.1,5.6,0.1,5.6
166,Gorgui Dieng,SAS,22,2,20,9.7,18.0,0.7,0.0,0.1,33.3,0.0,0.0,0.0,0.1,13.3,0.5,73.3,0.1,27.3,0.0,6.7,0.0,0.0
167,Grant Williams,BOS,65,45,20,27.0,31.0,0.6,0.1,0.2,45.5,0.1,0.1,100.0,0.2,35.9,0.4,59.0,0.2,47.8,0.0,7.7,0.0,5.1
168,Grayson Allen,MIL,61,45,16,27.7,36.1,0.3,0.1,0.1,83.3,0.0,0.0,0.0,0.2,52.6,0.2,63.2,0.0,16.7,0.0,5.3,0.0,0.0
169,Greg Brown III,POR,16,10,6,5.8,5.3,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Hamidou Diallo,DET,55,12,43,17.7,27.8,1.1,0.5,0.8,71.4,0.1,0.2,80.0,1.3,115.0,0.1,13.3,0.0,25.0,0.1,8.3,0.1,8.3
171,Harrison Barnes,SAC,64,38,26,32.8,47.7,0.7,0.2,0.2,80.0,0.2,0.3,93.8,0.6,87.0,0.3,34.8,0.1,25.0,0.1,13.0,0.1,17.4
172,Haywood Highsmith,MIA,45,23,22,19.0,21.1,0.6,0.1,0.2,42.9,0.0,0.0,0.0,0.2,25.0,0.4,60.7,0.0,11.8,0.0,3.6,0.0,0.0
173,Herbert Jones,NOP,50,21,29,29.1,42.8,0.8,0.2,0.3,53.3,0.1,0.2,62.5,0.4,50.0,0.4,45.2,0.1,26.3,0.1,7.1,0.1,9.5
174,Immanuel Quickley,NYK,66,39,27,28.2,48.8,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.1,50.0,0.2,61.1,0.0,18.2,0.0,5.6,0.0,0.0
175,Isaac Okoro,CLE,68,42,26,21.3,19.9,0.3,0.1,0.1,66.7,0.0,0.0,100.0,0.2,70.0,0.1,40.0,0.0,37.5,0.0,5.0,0.0,5.0
176,Isaiah Hartenstein,NYK,67,39,28,19.3,29.1,1.7,0.3,0.7,38.0,0.1,0.2,58.3,0.7,38.5,0.9,49.6,0.1,12.1,0.0,0.9,0.1,3.4
177,Isaiah Jackson,IND,48,18,30,15.3,21.4,1.7,0.4,0.9,43.9,0.1,0.2,50.0,0.9,51.2,0.7,40.2,0.1,15.2,0.0,2.4,0.1,6.1
178,Isaiah Joe,OKC,58,28,30,17.4,22.4,0.3,0.1,0.1,71.4,0.0,0.0,100.0,0.2,63.2,0.2,57.9,0.0,0.0,0.0,0.0,0.0,5.3
179,Isaiah Livers,DET,42,9,33,21.9,24.4,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,88.9,0.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0
180,Isaiah Mobley,CLE,8,5,3,3.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.5,0.1,0.2,57.1,0.1,0.2,50.0,0.3,61.9,0.2,38.1,0.0,12.5,0.0,0.0,0.1,23.8
182,Isaiah Stewart,DET,49,12,37,28.3,39.2,1.5,0.4,0.6,64.5,0.4,0.5,69.2,1.2,78.4,0.5,33.8,0.0,4.0,0.0,2.7,0.2,16.2
183,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,33,21,12,9.7,22.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.0,0.0,33.3,0.1,40.0,0.0,0.0
185,Ish Wainright,PHX,48,27,21,15.1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0
186,Ivica Zubac,LAC,62,34,28,29.1,42.5,3.9,0.8,1.3,62.8,0.5,0.7,69.0,2.1,54.6,1.9,49.2,0.4,19.5,0.3,7.1,0.3,8.3
187,JD Davison,BOS,7,6,1,2.6,4.3,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,JT Thor,CHA,54,16,38,11.5,14.9,0.3,0.0,0.1,14.3,0.0,0.0,0.0,0.0,14.3,0.1,35.7,0.0,0.0,0.0,7.1,0.0,7.1
189,Ja Morant,MEM,53,34,19,32.5,79.1,0.5,0.1,0.2,45.5,0.1,0.1,60.0,0.2,52.0,0.2,40.0,0.1,30.0,0.0,4.0,0.0,8.0
190,JaMychal Green,GSW,46,24,22,14.0,22.5,1.2,0.2,0.4,64.7,0.1,0.1,100.0,0.6,52.8,0.6,54.7,0.1,20.7,0.1,7.5,0.1,5.7
191,JaVale McGee,DAL,36,17,19,8.1,11.6,1.1,0.3,0.5,66.7,0.0,0.1,50.0,0.7,65.8,0.5,47.4,0.1,16.7,0.0,2.6,0.0,2.6
192,Jabari Smith Jr.,HOU,62,14,48,30.0,45.3,1.2,0.4,0.7,52.3,0.1,0.2,80.0,0.9,71.1,0.4,30.3,0.1,21.7,0.0,3.9,0.1,5.3
193,Jabari Walker,POR,43,20,23,8.8,10.1,0.3,0.2,0.2,70.0,0.0,0.0,50.0,0.4,113.3,0.1,26.7,0.0,25.0,0.0,0.0,0.0,6.7
194,Jack White,DEN,16,12,4,3.2,4.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Jaden Hardy,DAL,33,16,17,11.8,18.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jaden Ivey,DET,60,15,45,30.1,55.6,0.8,0.2,0.3,70.6,0.1,0.1,83.3,0.5,62.5,0.3,41.7,0.2,50.0,0.1,10.4,0.1,6.3
197,Jaden McDaniels,MIN,64,33,31,30.6,38.8,0.6,0.1,0.2,64.3,0.1,0.1,100.0,0.3,53.7,0.3,48.8,0.0,15.0,0.0,7.3,0.0,4.9
198,Jaden Springer,PHI,7,7,0,3.7,4.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Jae Crowder,MIL,7,6,1,18.2,26.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Jae'Sean Tate,HOU,25,4,21,21.5,40.8,0.5,0.1,0.2,50.0,0.0,0.1,50.0,0.2,38.5,0.2,46.2,0.1,33.3,0.1,15.4,0.0,7.7
201,Jake LaRavia,MEM,32,21,11,12.1,14.7,0.2,0.0,0.0,100.0,0.1,0.1,75.0,0.2,100.0,0.1,40.0,0.0,0.0,0.0,0.0,0.1,40.0
202,Jakob Poeltl,TOR,56,17,39,26.4,54.0,7.0,1.4,2.4,60.0,0.3,0.6,55.9,3.3,47.3,3.7,52.7,0.7,19.4,0.4,6.4,0.3,4.3
203,Jalen Brunson,NYK,61,36,25,35.2,84.7,0.2,0.0,0.1,50.0,0.0,0.0,50.0,0.1,45.5,0.1,54.5,0.0,16.7,0.0,0.0,0.0,0.0
204,Jalen Duren,DET,51,14,37,25.2,35.0,1.9,0.4,0.5,67.9,0.2,0.3,64.3,0.9,50.5,1.1,57.9,0.1,12.7,0.1,4.2,0.1,7.4
205,Jalen Green,HOU,59,13,46,33.5,64.9,0.4,0.1,0.2,40.0,0.1,0.1,66.7,0.2,50.0,0.1,25.0,0.0,16.7,0.0,4.2,0.1,12.5
206,Jalen Johnson,ATL,61,31,30,14.5,21.0,0.5,0.1,0.3,44.4,0.0,0.1,75.0,0.3,64.5,0.1,29.0,0.0,22.2,0.0,6.5,0.0,6.5
207,Jalen McDaniels,PHI,67,23,44,25.1,38.1,0.4,0.1,0.3,47.4,0.1,0.1,100.0,0.3,75.9,0.1,24.1,0.1,57.1,0.0,3.4,0.0,6.9
208,Jalen Smith,IND,54,26,28,18.2,29.6,1.2,0.4,0.6,68.8,0.1,0.1,37.5,0.9,71.6,0.4,31.3,0.1,19.0,0.2,13.4,0.1,6.0
209,Jalen Suggs,ORL,41,16,25,23.6,45.0,0.3,0.1,0.2,42.9,0.1,0.1,75.0,0.2,81.8,0.0,18.2,0.0,0.0,0.0,0.0,0.0,18.2
210,Jalen Williams,OKC,60,28,32,29.5,44.7,0.8,0.4,0.5,78.6,0.1,0.1,75.0,0.8,104.3,0.2,25.5,0.0,16.7,0.1,6.4,0.0,4.3
211,Jamal Cain,MIA,14,8,6,13.3,12.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.1,50.0,0.0,0.0,0.0,0.0
212,Jamal Murray,DEN,52,37,15,32.7,71.0,1.1,0.3,0.5,63.0,0.1,0.1,100.0,0.8,74.1,0.4,39.7,0.1,17.4,0.1,8.6,0.1,5.2
213,Jamaree Bouyea,WAS,4,2,2,16.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,James Bouknight,CHA,26,5,21,13.6,18.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
215,James Harden,PHI,48,32,16,36.8,94.0,0.3,0.1,0.1,75.0,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,28.6,0.1,21.4,0.0,0.0
216,James Johnson,IND,12,5,7,8.2,10.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
217,James Wiseman,DET,29,9,20,16.1,27.6,1.3,0.7,1.0,75.0,0.1,0.1,100.0,1.5,112.8,0.3,25.6,0.1,40.0,0.0,0.0,0.0,2.6
218,Jared Butler,OKC,2,1,1,9.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Jared Rhoden,DET,4,0,4,8.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Jaren Jackson Jr.,MEM,47,28,19,27.6,38.9,1.2,0.4,0.7,52.9,0.1,0.1,100.0,0.9,74.1,0.4,31.0,0.0,11.1,0.0,1.7,0.1,5.2
221,Jarred Vanderbilt,LAL,62,32,30,24.1,33.0,2.0,0.4,0.7,59.1,0.2,0.2,91.7,1.0,52.9,0.9,47.9,0.3,36.2,0.2,8.3,0.1,5.0
222,Jarrett Allen,CLE,61,39,22,33.0,43.6,5.6,1.3,2.2,60.3,0.3,0.4,81.8,3.0,54.9,2.7,48.1,0.5,20.2,0.4,7.1,0.2,2.9
223,Jarrett Culver,ATL,10,5,5,13.7,20.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Jason Preston,LAC,13,3,10,9.4,23.7,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Javonte Green,CHI,28,11,17,16.0,23.7,0.5,0.3,0.4,70.0,0.0,0.1,50.0,0.5,107.1,0.1,21.4,0.0,0.0,0.0,0.0,0.0,7.1
226,Jaxson Hayes,NOP,39,17,22,13.8,16.4,0.9,0.3,0.3,90.9,0.2,0.3,90.0,0.8,91.2,0.4,50.0,0.0,5.9,0.0,0.0,0.1,11.8
227,Jaylen Brown,BOS,55,37,18,36.1,64.4,1.5,0.5,0.9,56.0,0.1,0.2,70.0,1.2,76.2,0.5,31.0,0.1,26.9,0.1,3.6,0.1,6.0
228,Jaylen Nowell,MIN,62,31,31,19.5,33.7,0.3,0.2,0.2,83.3,0.0,0.0,100.0,0.4,143.8,0.0,6.3,0.0,100.0,0.0,6.3,0.0,6.3
229,Jaylin Williams,OKC,34,15,19,17.6,34.8,1.3,0.2,0.5,43.8,0.1,0.2,83.3,0.6,43.2,0.7,54.5,0.2,25.0,0.0,0.0,0.1,6.8
230,Jayson Tatum,BOS,62,44,18,37.4,75.8,2.8,0.9,1.4,62.8,0.5,0.5,93.8,2.3,84.8,0.8,30.4,0.2,19.2,0.2,7.6,0.2,8.2
231,Jeff Dowtin Jr.,TOR,18,12,6,8.9,14.9,0.2,0.1,0.1,100.0,0.1,0.1,100.0,0.2,100.0,0.1,50.0,0.1,50.0,0.0,0.0,0.1,25.0
232,Jeff Green,DEN,42,27,15,19.4,26.1,1.3,0.3,0.5,63.6,0.0,0.1,50.0,0.7,58.5,0.6,47.2,0.1,12.0,0.0,3.8,0.0,3.8
233,Jerami Grant,POR,61,28,33,35.8,53.4,0.9,0.2,0.3,50.0,0.1,0.1,75.0,0.5,50.9,0.4,47.3,0.1,15.4,0.0,5.5,0.1,7.3
234,Jeremiah Robinson-Earl,OKC,34,11,23,20.2,30.3,0.8,0.2,0.3,54.5,0.1,0.2,50.0,0.4,55.6,0.3,40.7,0.0,9.1,0.0,0.0,0.1,11.1
235,Jeremy Sochan,SAS,51,13,38,26.2,43.7,1.2,0.3,0.4,76.2,0.1,0.1,83.3,0.7,60.7,0.6,52.5,0.1,18.8,0.0,3.3,0.0,3.3
236,Jericho Sims,NYK,49,29,20,15.8,19.4,0.5,0.1,0.2,62.5,0.0,0.0,100.0,0.2,48.0,0.3,56.0,0.0,0.0,0.0,8.0,0.0,4.0
237,Jevon Carter,MIL,65,47,18,22.6,38.8,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,20.0,0.2,70.0,0.0,7.1,0.0,5.0,0.0,0.0
238,Jimmy Butler,MIA,52,27,25,33.3,62.5,1.9,0.4,0.7,60.0,0.2,0.2,90.0,0.9,50.5,0.9,49.5,0.2,22.9,0.1,5.2,0.1,4.1
239,Jock Landale,PHX,57,31,26,14.2,23.5,2.2,0.3,0.6,55.9,0.1,0.2,70.0,0.8,37.9,1.3,60.5,0.1,9.3,0.1,4.8,0.1,4.0
240,Joe Harris,BKN,58,32,26,22.7,23.8,0.3,0.1,0.2,72.7,0.0,0.0,0.0,0.3,84.2,0.1,36.8,0.0,28.6,0.0,5.3,0.0,0.0
241,Joe Ingles,MIL,32,23,9,22.5,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Joe Wieskamp,TOR,3,1,2,7.9,8.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Joel Embiid,PHI,52,34,18,35.0,72.0,9.4,2.4,4.4,54.8,1.7,1.9,86.0,6.7,70.9,3.3,35.0,0.6,17.4,0.5,5.5,0.9,10.0
244,John Butler Jr.,POR,9,2,7,3.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,John Collins,ATL,56,29,27,30.3,43.2,1.5,0.5,0.7,68.3,0.2,0.3,81.3,1.2,81.2,0.4,29.4,0.1,12.0,0.1,7.1,0.1,9.4
246,John Konchar,MEM,56,33,23,21.7,30.6,0.4,0.1,0.1,57.1,0.0,0.0,0.0,0.2,40.9,0.2,54.5,0.0,8.3,0.0,4.5,0.0,0.0
247,John Wall,LAC,34,15,19,22.2,55.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,75.0,0.0,0.0,0.0,12.5,0.0,0.0
248,Johnny Davis,WAS,13,6,7,4.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Johnny Juzang,UTA,4,0,4,11.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Jonas Valanciunas,NOP,63,30,33,24.7,49.0,3.1,0.8,1.4,56.8,0.2,0.3,83.3,1.9,60.6,1.3,42.0,0.1,11.1,0.1,4.7,0.1,4.7
251,Jonathan Isaac,ORL,11,8,3,11.3,19.5,0.7,0.0,0.3,0.0,0.2,0.2,100.0,0.2,25.0,0.1,12.5,0.0,0.0,0.1,12.5,0.1,12.5
252,Jonathan Kuminga,GSW,54,30,24,20.2,33.1,1.0,0.3,0.5,53.8,0.2,0.2,75.0,0.7,69.1,0.4,36.4,0.0,10.0,0.1,5.5,0.1,9.1
253,Jordan Clarkson,UTA,61,30,31,32.6,56.1,0.7,0.2,0.3,61.9,0.1,0.1,100.0,0.6,82.9,0.2,31.7,0.1,38.5,0.0,4.9,0.0,7.3
254,Jordan Goodwin,WAS,47,18,29,17.6,35.7,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,25.0,0.2,68.8,0.1,36.4,0.0,0.0,0.0,0.0
255,Jordan Hall,SAS,9,1,8,9.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Jordan McLaughlin,MIN,30,16,14,15.5,35.9,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,33.3,0.1,66.7,0.1,50.0,0.0,16.7,0.0,0.0
257,Jordan Nwora,IND,46,30,16,16.5,23.4,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.3,66.7,0.2,61.1,0.0,18.2,0.0,5.6,0.0,0.0
258,Jordan Poole,GSW,65,33,32,30.8,68.0,0.8,0.3,0.5,71.0,0.1,0.1,87.5,0.8,100.0,0.2,26.9,0.0,21.4,0.0,5.8,0.1,7.7
259,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.0,20.0,0.0,0.0,0.0,0.0
261,Josh Christopher,HOU,47,9,38,11.3,18.0,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,72.7,0.1,27.3,0.0,0.0,0.0,18.2,0.0,0.0
262,Josh Giddey,OKC,61,26,35,30.7,76.8,1.2,0.4,0.6,64.7,0.1,0.1,80.0,0.8,67.6,0.5,40.8,0.1,20.7,0.0,2.8,0.0,2.8
263,Josh Green,DAL,47,23,24,24.9,31.6,0.7,0.2,0.3,78.6,0.1,0.1,66.7,0.6,79.4,0.3,44.1,0.1,33.3,0.0,5.9,0.1,8.8
264,Josh Hart,NYK,61,34,27,32.7,44.0,0.7,0.1,0.2,54.5,0.0,0.0,0.0,0.2,29.3,0.5,68.3,0.1,25.0,0.0,2.4,0.0,0.0
265,Josh Minott,MIN,12,5,7,6.1,7.3,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Josh Okogie,PHX,56,30,26,16.4,20.9,0.3,0.0,0.1,50.0,0.1,0.1,75.0,0.1,36.8,0.2,68.4,0.0,15.4,0.0,0.0,0.0,10.5
267,Josh Richardson,NOP,48,14,34,24.2,44.9,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,28.6,0.1,42.9,0.0,33.3,0.0,14.3,0.0,0.0
268,Joshua Primo,SAS,4,3,1,23.3,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Jrue Holiday,MIL,53,40,13,32.9,74.3,0.9,0.1,0.2,50.0,0.0,0.0,100.0,0.3,29.8,0.6,66.0,0.1,16.1,0.0,4.3,0.0,2.1
270,Juan Toscano-Anderson,UTA,37,14,23,12.1,16.9,0.5,0.1,0.1,50.0,0.1,0.1,75.0,0.2,38.9,0.3,61.1,0.1,27.3,0.0,0.0,0.1,11.1
271,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,0.4,0.0,0.1,25.0,0.0,0.0,50.0,0.1,20.0,0.2,66.7,0.1,30.0,0.0,0.0,0.0,6.7
272,Julian Champagnie,SAS,4,2,2,7.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Julius Randle,NYK,67,39,28,36.0,70.9,2.3,0.6,1.1,53.3,0.3,0.5,68.8,1.6,69.5,0.7,29.1,0.2,31.8,0.2,8.6,0.2,9.3
274,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Justin Holiday,DAL,35,15,20,15.6,17.7,0.3,0.0,0.2,14.3,0.0,0.1,0.0,0.1,18.2,0.0,9.1,0.0,0.0,0.1,18.2,0.0,9.1
276,Justin Jackson,BOS,23,15,8,4.7,5.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Justise Winslow,POR,29,15,14,26.8,52.4,0.8,0.2,0.5,40.0,0.0,0.0,0.0,0.4,50.0,0.3,37.5,0.0,11.1,0.0,0.0,0.0,0.0
278,Jusuf Nurkic,POR,46,23,23,27.0,54.9,3.3,0.7,1.2,56.1,0.3,0.5,62.5,1.9,56.2,1.5,44.4,0.1,5.9,0.3,8.5,0.3,7.8
279,KZ Okpala,SAC,35,19,16,7.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Kai Jones,CHA,32,8,24,8.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Karl-Anthony Towns,MIN,21,10,11,33.8,61.7,1.8,0.6,0.6,92.3,0.5,0.5,100.0,1.8,102.7,0.9,48.6,0.1,16.7,0.0,0.0,0.2,10.8
282,Kawhi Leonard,LAC,40,25,15,33.4,58.3,2.5,0.7,1.3,53.8,0.2,0.2,100.0,1.6,65.3,0.9,34.7,0.0,2.9,0.2,6.1,0.1,2.0
283,Keegan Murray,SAC,62,37,25,29.8,35.1,0.4,0.1,0.2,60.0,0.1,0.1,83.3,0.3,69.2,0.1,34.6,0.0,11.1,0.0,11.5,0.0,11.5
284,Keita Bates-Diop,SAS,50,12,38,21.6,24.7,0.8,0.2,0.3,57.1,0.1,0.1,100.0,0.5,54.8,0.5,54.8,0.0,4.3,0.0,4.8,0.1,7.1
285,Keldon Johnson,SAS,55,14,41,32.6,56.9,0.9,0.3,0.5,50.0,0.2,0.2,90.0,0.7,80.4,0.3,29.4,0.1,40.0,0.0,3.9,0.1,9.8
