,PLAYER,TEAM,GP,W,L,MIN,Touches,Paint Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
24,Anthony Gill,WAS,59,21,38,10.6,11.1,1.3,0.7,0.9,78.8,0.2,0.3,62.5,1.6,119.2,0.2,16.7,0.0,0.0,0.0,2.6,0.1,9.0
25,Anthony Lamb,GSW,61,35,26,19.2,32.6,1.8,0.5,0.7,64.4,0.0,0.1,75.0,1.0,57.9,0.8,46.7,0.2,10.3,0.1,6.5,0.0,1.9
26,Austin Reaves,LAL,64,35,29,28.8,41.9,0.9,0.2,0.4,60.0,0.1,0.1,100.0,0.6,70.9,0.4,43.6,0.1,10.9,0.0,1.8,0.0,5.5
27,Austin Rivers,MIN,52,25,27,19.5,22.8,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,57.1,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0
28,Ayo Dosunmu,CHI,79,39,40,26.2,42.7,0.6,0.3,0.4,63.6,0.1,0.1,100.0,0.6,96.0,0.1,20.0,0.0,4.0,0.1,8.0,0.0,4.0
29,Bam Adebayo,MIA,75,40,35,34.6,61.9,7.7,3.0,4.8,61.2,0.7,0.9,80.9,6.7,87.4,1.8,23.4,0.2,3.1,0.3,4.5,0.5,5.9
30,Ben Simmons,BKN,42,24,18,26.3,61.4,4.0,1.6,2.3,71.1,0.1,0.2,30.0,3.4,84.6,1.4,33.7,0.3,8.3,0.2,4.1,0.1,3.0
31,Bennedict Mathurin,IND,78,33,45,28.5,42.0,1.7,0.7,1.1,65.9,0.4,0.4,85.3,1.8,105.2,0.3,16.4,0.0,0.0,0.1,3.0,0.2,11.2
32,Bismack Biyombo,PHX,61,33,28,14.3,23.1,5.0,1.5,2.6,59.2,0.3,0.7,35.6,3.4,67.4,1.6,31.6,0.2,4.3,0.3,5.3,0.3,6.6
33,Blake Griffin,BOS,41,27,14,13.9,20.5,2.2,0.7,1.0,67.4,0.2,0.3,66.7,1.6,75.3,0.8,36.0,0.2,7.9,0.1,3.4,0.1,6.7
34,Blake Wesley,SAS,34,8,26,18.0,36.2,0.8,0.1,0.3,44.4,0.1,0.2,66.7,0.4,46.2,0.4,46.2,0.0,3.8,0.1,7.7,0.1,7.7
35,Boban Marjanovic,HOU,31,7,24,5.5,7.3,1.7,0.9,1.2,75.7,0.3,0.3,80.0,2.1,124.5,0.1,5.7,0.0,0.0,0.2,9.4,0.2,9.4
36,Bobby Portis,MIL,70,47,23,26.0,49.5,4.2,1.6,2.7,61.2,0.4,0.5,76.5,3.7,88.7,0.9,21.9,0.1,3.1,0.2,5.1,0.2,5.5
37,Bogdan Bogdanovic,ATL,54,27,27,27.9,40.5,0.5,0.1,0.2,61.5,0.0,0.0,100.0,0.3,72.0,0.2,40.0,0.1,12.0,0.0,4.0,0.0,4.0
38,Bojan Bogdanovic,DET,58,15,43,32.0,46.6,0.8,0.3,0.6,47.1,0.1,0.1,87.5,0.7,81.6,0.1,14.3,0.0,2.0,0.1,6.1,0.1,6.1
39,Bol Bol,ORL,70,26,44,21.5,23.4,1.9,1.3,1.5,83.8,0.1,0.2,62.5,2.7,143.9,0.1,7.6,0.1,3.0,0.1,4.5,0.1,5.3
40,Bones Hyland,LAC,56,36,20,19.4,45.7,0.4,0.1,0.2,66.7,0.1,0.1,100.0,0.3,76.2,0.1,33.3,0.0,0.0,0.0,9.5,0.0,4.8
41,Bradley Beal,WAS,50,24,26,33.5,67.9,1.6,0.6,0.9,68.9,0.2,0.2,83.3,1.5,93.8,0.5,30.0,0.1,6.3,0.1,5.0,0.1,7.5
42,Brandon Boston Jr.,LAC,22,9,13,11.3,19.5,0.5,0.1,0.3,28.6,0.0,0.1,50.0,0.2,50.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0
43,Brandon Clarke,MEM,56,32,24,19.5,28.5,5.4,2.5,3.5,70.4,0.8,1.1,73.4,6.0,109.5,1.0,18.7,0.2,3.6,0.2,3.0,0.6,10.2
44,Brandon Ingram,NOP,45,23,22,34.2,66.1,1.0,0.3,0.6,56.0,0.1,0.1,100.0,0.7,69.6,0.3,28.3,0.1,6.5,0.0,2.2,0.0,4.3
45,Braxton Key,DET,3,0,3,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,78,57,21,30.4,34.3,5.8,2.8,3.9,71.2,1.0,1.3,81.6,6.7,116.2,0.8,13.9,0.1,2.2,0.3,4.9,0.6,10.4
47,Bruce Brown,DEN,80,53,27,28.5,51.6,1.9,0.7,1.0,67.1,0.3,0.4,80.6,1.7,91.3,0.6,30.2,0.1,6.7,0.1,3.4,0.2,10.1
48,Bruno Fernando,ATL,39,13,26,10.4,18.4,3.4,1.2,2.0,61.0,0.5,0.6,75.0,2.9,86.3,0.8,23.7,0.2,6.9,0.2,4.6,0.3,9.2
49,Bryce McGowens,CHA,46,16,30,17.1,19.0,0.6,0.2,0.3,64.3,0.1,0.1,75.0,0.5,80.8,0.2,30.8,0.0,0.0,0.0,3.8,0.0,7.7
50,Bryn Forbes,MIN,25,9,16,10.7,11.9,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0
51,Buddy Boeheim,DET,10,2,8,9.0,8.7,0.1,0.0,0.0,0.0,0.2,0.2,100.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0
52,Buddy Hield,IND,80,35,45,31.0,58.7,0.9,0.3,0.4,77.1,0.1,0.1,83.3,0.8,94.1,0.3,39.7,0.1,7.4,0.0,1.5,0.0,2.9
53,CJ McCollum,NOP,75,38,37,35.3,75.1,0.6,0.2,0.3,60.9,0.0,0.0,50.0,0.4,64.4,0.2,33.3,0.1,13.3,0.1,8.9,0.0,2.2
54,Cade Cunningham,DET,12,3,9,33.3,78.3,0.9,0.3,0.4,60.0,0.3,0.3,100.0,0.8,90.9,0.3,27.3,0.1,9.1,0.1,9.1,0.2,18.2
55,Caleb Houstan,ORL,51,20,31,15.9,13.9,0.7,0.2,0.4,52.4,0.0,0.0,100.0,0.5,68.6,0.2,25.7,0.1,8.6,0.1,8.6,0.0,2.9
56,Caleb Martin,MIA,71,38,33,29.3,38.9,2.3,0.6,1.1,61.3,0.2,0.3,75.0,1.5,65.2,1.0,42.1,0.2,6.7,0.1,3.0,0.1,5.5
57,Cam Reddish,POR,40,14,26,24.7,28.5,0.7,0.4,0.5,76.2,0.0,0.1,50.0,0.8,113.8,0.1,17.2,0.0,3.4,0.1,6.9,0.0,3.4
58,Cam Thomas,BKN,57,30,27,16.6,28.9,0.2,0.1,0.1,75.0,0.1,0.1,100.0,0.3,123.1,0.1,23.1,0.0,15.4,0.0,0.0,0.0,7.7
59,Cameron Johnson,BKN,42,25,17,28.6,39.5,1.2,0.5,0.7,66.7,0.2,0.3,75.0,1.2,100.0,0.3,22.4,0.0,4.1,0.0,0.0,0.1,12.2
60,Cameron Payne,PHX,48,27,21,20.2,49.6,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.2,80.0,0.1,50.0,0.0,20.0,0.0,0.0,0.0,0.0
61,Caris LeVert,CLE,74,45,29,30.2,47.1,1.0,0.2,0.4,46.9,0.1,0.1,70.0,0.5,50.0,0.4,43.4,0.1,6.6,0.1,5.3,0.1,6.6
62,Carlik Jones,CHI,6,3,3,9.1,14.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0
63,Cedi Osman,CLE,77,48,29,20.1,28.2,0.8,0.3,0.5,64.9,0.0,0.1,25.0,0.6,83.1,0.2,25.4,0.0,3.4,0.0,3.4,0.0,3.4
64,Chance Comanche,POR,1,0,1,20.8,24.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,66.7,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
65,Charles Bassey,SAS,35,9,26,14.5,24.9,4.7,2.0,2.9,68.3,0.6,0.8,71.4,4.6,97.6,1.0,21.8,0.1,2.4,0.3,6.1,0.3,7.3
66,Chima Moneke,SAC,2,1,1,4.0,6.5,1.5,0.5,1.0,50.0,0.0,0.0,0.0,1.0,66.7,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0
67,Chimezie Metu,SAC,66,41,25,10.4,15.6,2.7,1.3,1.8,69.2,0.4,0.5,70.6,2.9,107.9,0.4,14.6,0.1,3.4,0.1,3.9,0.2,9.0
68,Chris Boucher,TOR,76,39,37,20.0,23.4,3.9,1.7,2.8,61.5,0.6,0.8,77.4,4.2,107.4,0.3,7.4,0.1,1.3,0.2,5.7,0.4,10.4
69,Chris Duarte,IND,46,19,27,19.5,29.1,0.5,0.2,0.3,69.2,0.0,0.0,100.0,0.4,87.0,0.1,17.4,0.0,0.0,0.1,17.4,0.0,4.3
70,Chris Paul,PHX,59,33,26,32.0,74.5,0.3,0.1,0.1,60.0,0.1,0.1,60.0,0.1,36.8,0.2,52.6,0.0,10.5,0.1,15.8,0.0,5.3
71,Chris Silva,DAL,1,1,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Christian Braun,DEN,76,49,27,15.5,18.3,1.1,0.3,0.5,62.9,0.1,0.2,66.7,0.7,66.3,0.4,40.0,0.1,7.5,0.1,5.0,0.1,7.5
73,Christian Koloko,TOR,58,29,29,13.8,14.7,3.1,1.0,1.7,57.4,0.5,0.7,68.3,2.5,81.9,0.7,23.7,0.1,2.3,0.2,5.1,0.3,10.7
74,Christian Wood,DAL,67,33,34,25.9,46.0,4.2,1.7,2.7,65.4,0.6,0.8,79.6,4.3,101.4,0.7,17.7,0.1,1.4,0.3,6.4,0.4,8.5
75,Chuma Okeke,ORL,27,8,19,19.2,24.1,0.8,0.2,0.2,83.3,0.0,0.1,50.0,0.4,52.4,0.4,57.1,0.1,9.5,0.0,4.8,0.0,4.8
76,Clint Capela,ATL,65,35,30,26.6,37.0,10.1,4.7,7.1,66.2,0.8,1.3,60.9,10.4,102.6,1.6,16.3,0.1,1.2,0.4,3.8,0.6,6.4
77,Coby White,CHI,73,36,37,23.5,38.4,0.2,0.0,0.1,60.0,0.0,0.0,50.0,0.1,53.8,0.1,38.5,0.0,15.4,0.0,15.4,0.0,7.7
78,Cody Martin,CHA,7,2,5,19.1,21.4,1.1,0.3,0.4,66.7,0.0,0.0,0.0,0.6,50.0,0.7,62.5,0.0,0.0,0.0,0.0,0.0,0.0
79,Cody Zeller,MIA,15,6,9,14.4,23.0,4.2,1.3,2.0,66.7,0.3,0.5,62.5,3.1,74.6,1.6,38.1,0.1,1.6,0.3,6.3,0.3,6.3
80,Cole Anthony,ORL,60,28,32,25.9,52.9,1.0,0.3,0.5,62.1,0.2,0.2,90.0,0.8,79.3,0.4,36.2,0.1,5.2,0.0,1.7,0.1,8.6
81,Cole Swider,LAL,7,2,5,5.9,8.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Collin Sexton,UTA,48,24,24,23.9,45.9,1.2,0.4,0.7,57.6,0.3,0.3,100.0,1.1,88.1,0.3,20.3,0.1,5.1,0.1,5.1,0.1,10.2
83,Corey Kispert,WAS,74,31,43,28.3,32.6,1.1,0.4,0.7,63.5,0.1,0.1,100.0,1.0,87.8,0.3,26.8,0.1,4.9,0.0,3.7,0.0,3.7
84,Cory Joseph,DET,62,12,50,19.8,40.5,0.3,0.1,0.2,60.0,0.0,0.0,0.0,0.2,60.0,0.1,45.0,0.0,5.0,0.0,0.0,0.0,0.0
85,D'Angelo Russell,LAL,71,39,32,32.5,79.2,0.7,0.2,0.4,58.6,0.1,0.1,100.0,0.6,76.9,0.3,36.5,0.1,9.6,0.0,1.9,0.0,3.8
86,Daishen Nix,HOU,57,15,42,16.0,36.0,0.2,0.1,0.1,60.0,0.1,0.1,75.0,0.2,69.2,0.1,38.5,0.0,7.7,0.0,7.7,0.0,15.4
87,Dalano Banton,TOR,31,17,14,9.0,20.6,0.7,0.5,0.6,75.0,0.0,0.0,0.0,1.0,130.4,0.0,4.3,0.0,0.0,0.0,4.3,0.0,0.0
88,Dalen Terry,CHI,37,18,19,5.8,8.4,0.4,0.1,0.2,33.3,0.0,0.0,0.0,0.1,30.8,0.1,38.5,0.0,0.0,0.1,15.4,0.0,0.0
89,Damian Jones,UTA,41,12,29,11.6,11.8,2.6,1.0,1.4,67.8,0.5,0.6,79.2,2.4,93.5,0.6,23.4,0.0,1.9,0.2,6.5,0.3,11.2
90,Damian Lillard,POR,58,27,31,36.3,88.1,0.6,0.1,0.3,53.3,0.1,0.1,100.0,0.3,55.6,0.2,38.9,0.0,2.8,0.1,8.3,0.0,5.6
91,Damion Lee,PHX,74,40,34,20.4,28.6,0.5,0.1,0.3,57.9,0.0,0.0,100.0,0.3,60.0,0.2,45.0,0.0,2.5,0.0,2.5,0.0,2.5
92,Daniel Gafford,WAS,78,32,46,20.6,29.2,5.4,2.8,3.5,78.8,0.7,1.0,65.0,6.4,119.0,0.9,16.4,0.2,3.1,0.3,5.9,0.5,9.5
93,Daniel Theis,IND,7,1,6,15.5,23.7,3.4,1.3,2.6,50.0,0.6,1.1,50.0,3.1,91.7,0.3,8.3,0.0,0.0,0.0,0.0,0.6,16.7
94,Danny Green,CLE,11,6,5,12.6,18.8,0.5,0.3,0.3,100.0,0.0,0.0,0.0,0.5,120.0,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Danuel House Jr.,PHI,56,38,18,14.4,16.7,0.5,0.2,0.3,80.0,0.1,0.1,50.0,0.5,103.8,0.1,23.1,0.0,3.8,0.0,7.7,0.1,11.5
96,Dario Saric,OKC,57,26,31,14.1,23.7,2.0,0.6,1.0,60.3,0.3,0.4,86.4,1.7,85.0,0.5,24.8,0.1,3.5,0.1,7.1,0.2,8.8
97,Darius Bazley,PHX,43,19,24,14.3,23.2,1.9,0.6,1.0,55.8,0.2,0.4,62.5,1.4,73.8,0.5,27.5,0.1,5.0,0.1,6.3,0.2,8.8
98,Darius Days,HOU,4,0,4,6.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Darius Garland,CLE,69,40,29,35.5,76.7,0.6,0.2,0.3,72.2,0.1,0.1,100.0,0.4,73.2,0.3,46.3,0.1,12.2,0.0,2.4,0.0,4.9
100,David Duke Jr.,BKN,23,10,13,9.9,13.9,0.5,0.1,0.2,60.0,0.1,0.2,75.0,0.4,81.8,0.1,27.3,0.0,0.0,0.0,0.0,0.1,18.2
101,David Roddy,MEM,70,44,26,18.0,20.9,0.9,0.5,0.7,73.9,0.1,0.1,70.0,1.1,115.4,0.2,20.0,0.0,1.5,0.0,0.0,0.1,7.7
102,Davion Mitchell,SAC,80,47,33,18.1,35.1,0.4,0.1,0.2,73.3,0.0,0.0,0.0,0.3,71.9,0.2,50.0,0.1,18.8,0.0,3.1,0.0,0.0
103,Davis Bertans,DAL,45,20,25,10.9,13.3,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.2,53.3,0.2,60.0,0.0,13.3,0.0,0.0,0.0,0.0
104,Davon Reed,LAL,43,29,14,8.0,14.6,0.3,0.0,0.1,50.0,0.0,0.0,0.0,0.1,28.6,0.1,42.9,0.0,0.0,0.1,21.4,0.0,0.0
105,Day'Ron Sharpe,BKN,48,22,26,11.5,18.8,4.2,1.4,2.4,60.5,0.4,0.6,71.4,3.4,79.7,1.1,26.7,0.2,4.0,0.2,5.4,0.3,6.4
106,De'Aaron Fox,SAC,73,44,29,33.4,78.2,0.7,0.3,0.4,80.8,0.1,0.1,75.0,0.7,100.0,0.1,20.8,0.1,10.4,0.0,6.3,0.0,6.3
107,De'Andre Hunter,ATL,67,35,32,31.7,38.0,1.2,0.4,0.8,58.8,0.2,0.2,78.6,1.1,91.3,0.2,18.8,0.1,6.3,0.0,3.8,0.1,8.8
108,De'Anthony Melton,PHI,77,50,27,27.9,47.6,1.2,0.2,0.4,50.0,0.1,0.1,80.0,0.5,42.6,0.6,48.9,0.1,10.6,0.1,6.4,0.1,5.3
109,DeAndre Jordan,DEN,39,23,16,15.0,19.7,4.0,2.1,2.6,80.0,0.4,0.8,50.0,4.5,113.5,0.5,13.5,0.1,2.6,0.3,6.4,0.4,9.6
110,DeMar DeRozan,CHI,73,36,37,36.2,59.4,0.6,0.2,0.4,41.4,0.1,0.1,100.0,0.4,72.1,0.1,20.9,0.0,7.0,0.0,0.0,0.0,7.0
111,Dean Wade,CLE,44,30,14,20.3,22.5,0.6,0.3,0.3,85.7,0.0,0.0,0.0,0.6,92.6,0.3,40.7,0.0,7.4,0.0,0.0,0.0,3.7
112,Deandre Ayton,PHX,67,36,31,30.4,51.9,11.1,4.8,7.5,64.1,1.3,1.7,75.0,11.2,100.8,1.8,15.9,0.4,3.6,0.5,4.7,0.8,7.0
113,Dejounte Murray,ATL,74,38,36,36.4,72.6,1.1,0.4,0.6,58.7,0.1,0.1,100.0,0.8,72.3,0.4,36.1,0.1,10.8,0.0,1.2,0.0,2.4
114,Delon Wright,WAS,50,26,24,24.4,47.5,1.2,0.3,0.4,61.9,0.1,0.1,100.0,0.7,57.6,0.6,50.8,0.1,6.8,0.1,6.8,0.1,5.1
115,Deni Avdija,WAS,76,33,43,26.6,44.8,1.9,0.5,1.2,43.8,0.2,0.2,82.4,1.3,65.1,0.5,24.0,0.1,6.2,0.1,7.5,0.1,5.5
116,Dennis Schroder,LAL,67,37,30,29.6,54.8,0.3,0.1,0.1,55.6,0.0,0.0,0.0,0.1,47.6,0.1,33.3,0.0,0.0,0.1,19.0,0.0,4.8
117,Dennis Smith Jr.,CHA,54,19,35,25.7,53.9,0.9,0.3,0.5,69.2,0.1,0.1,87.5,0.8,84.3,0.2,25.5,0.0,0.0,0.1,15.7,0.1,7.8
118,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Derrick Jones Jr.,CHI,63,28,35,13.9,17.9,2.2,0.8,1.4,59.1,0.3,0.4,57.1,2.0,91.2,0.4,19.0,0.1,4.4,0.1,5.1,0.2,10.2
121,Derrick Rose,NYK,27,12,15,12.5,26.9,0.4,0.2,0.3,55.6,0.0,0.1,50.0,0.4,100.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.1
122,Derrick White,BOS,82,57,25,28.3,47.6,1.1,0.3,0.5,60.5,0.1,0.2,73.3,0.8,70.8,0.4,38.2,0.1,13.5,0.0,4.5,0.1,7.9
123,Desmond Bane,MEM,58,38,20,31.7,63.8,0.9,0.4,0.6,63.6,0.1,0.1,100.0,0.9,98.0,0.2,25.5,0.0,2.0,0.0,2.0,0.1,5.9
124,Devin Booker,PHX,53,34,19,34.6,64.1,1.4,0.5,0.8,61.0,0.2,0.2,83.3,1.1,77.3,0.3,24.0,0.1,4.0,0.1,5.3,0.1,6.7
125,Devin Vassell,SAS,38,12,26,31.0,53.2,0.6,0.2,0.4,57.1,0.1,0.1,75.0,0.5,90.5,0.1,23.8,0.0,0.0,0.0,0.0,0.1,9.5
126,Devon Dotson,WAS,6,1,5,8.9,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Devonte' Graham,SAS,73,31,42,18.3,34.9,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,66.7,0.1,41.7,0.0,8.3,0.0,25.0,0.0,0.0
128,Dewayne Dedmon,PHI,38,23,15,11.2,18.9,2.8,1.1,1.8,59.7,0.3,0.4,75.0,2.5,88.7,0.6,20.8,0.2,5.7,0.2,6.6,0.2,7.5
129,Dillon Brooks,MEM,73,46,27,30.3,41.2,0.8,0.3,0.5,52.5,0.1,0.1,100.0,0.7,82.8,0.2,19.0,0.0,1.7,0.0,5.2,0.0,3.4
130,Domantas Sabonis,SAC,79,47,32,34.6,83.5,9.6,3.3,5.0,66.1,1.5,1.8,79.3,8.3,86.4,2.8,29.0,0.7,7.6,0.5,4.7,0.8,8.7
131,Dominick Barlow,SAS,26,4,22,14.0,15.4,3.2,0.9,1.5,57.5,0.3,0.5,75.0,2.2,67.5,1.2,38.6,0.2,6.0,0.2,4.8,0.2,6.0
132,Donovan Mitchell,CLE,68,44,24,35.8,67.7,1.0,0.4,0.6,63.4,0.0,0.0,50.0,0.8,80.0,0.2,22.9,0.0,1.4,0.1,8.6,0.0,1.4
133,Donovan Williams,ATL,2,1,1,2.1,3.5,0.5,0.5,0.5,100.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Donte DiVincenzo,GSW,71,41,30,26.3,48.3,1.6,0.5,0.7,60.4,0.1,0.1,100.0,1.0,63.7,0.7,41.6,0.1,7.1,0.1,3.5,0.0,1.8
135,Dorian Finney-Smith,BKN,66,31,35,30.4,37.7,2.0,0.7,1.0,70.3,0.2,0.2,83.3,1.6,78.6,0.8,42.7,0.1,6.9,0.1,3.1,0.1,4.6
136,Doug McDermott,SAS,63,19,44,20.5,28.2,1.0,0.5,0.7,72.1,0.0,0.0,100.0,1.0,108.2,0.1,14.8,0.0,1.6,0.1,8.2,0.0,1.6
137,Draymond Green,GSW,72,40,32,31.5,72.8,3.1,0.9,1.4,63.5,0.3,0.4,80.0,2.2,71.9,1.1,36.7,0.3,10.4,0.2,5.4,0.2,5.9
138,Drew Eubanks,POR,77,31,46,20.2,27.9,4.1,1.6,2.2,71.0,0.4,0.6,65.2,3.6,87.3,1.3,32.0,0.2,4.4,0.2,4.7,0.3,7.0
139,Dru Smith,BKN,15,7,8,10.6,18.7,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.1,33.3,0.3,66.7,0.0,0.0,0.1,16.7,0.0,0.0
140,Duane Washington Jr.,NYK,31,17,14,12.7,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
141,Duncan Robinson,MIA,42,19,23,16.4,23.0,0.4,0.2,0.2,70.0,0.1,0.1,100.0,0.5,125.0,0.1,25.0,0.0,6.3,0.0,0.0,0.0,12.5
142,Dwight Powell,DAL,76,37,39,19.2,25.1,5.8,2.3,2.9,76.3,0.8,1.3,63.5,5.5,94.1,1.7,29.0,0.3,4.8,0.3,5.2,0.6,10.2
