,PLAYER,TEAM,GP,W,L,MIN,Touches,Elbow Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
381,Nikola Jovic,MIA,15,7,8,13.6,23.2,1.3,0.4,0.5,85.7,0.3,0.3,100.0,1.2,94.7,0.6,47.4,0.1,11.1,0.0,0.0,0.1,10.5
382,Nikola Vucevic,CHI,62,28,34,33.8,67.3,3.9,1.1,1.7,63.5,0.1,0.2,70.0,2.3,58.3,1.9,48.3,0.3,17.1,0.2,6.2,0.1,1.7
383,Noah Vonleh,BOS,23,17,6,7.5,9.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,71.4,0.1,40.0,0.0,0.0,0.0,0.0
384,Norman Powell,LAC,54,27,27,25.8,36.0,0.4,0.0,0.2,20.0,0.1,0.1,100.0,0.1,38.1,0.2,42.9,0.1,33.3,0.0,0.0,0.0,9.5
385,O.G. Anunoby,TOR,50,24,26,35.8,48.2,0.9,0.3,0.4,70.0,0.0,0.0,100.0,0.6,69.8,0.4,44.2,0.1,21.1,0.0,4.7,0.0,2.3
386,Obi Toppin,NYK,49,27,22,14.7,24.2,0.3,0.1,0.2,62.5,0.1,0.1,75.0,0.3,81.3,0.1,31.3,0.0,20.0,0.0,6.3,0.0,12.5
387,Ochai Agbaji,UTA,40,23,17,15.7,14.8,0.3,0.1,0.1,75.0,0.1,0.1,50.0,0.2,66.7,0.2,50.0,0.0,16.7,0.0,0.0,0.1,16.7
388,Onyeka Okongwu,ATL,60,31,29,23.9,30.2,2.9,0.9,1.5,57.6,0.3,0.5,71.4,2.1,73.8,0.9,30.8,0.1,13.2,0.1,4.7,0.2,8.1
389,Orlando Robinson,MIA,29,17,12,13.7,17.7,1.6,0.3,0.7,47.4,0.0,0.1,25.0,0.7,46.7,0.8,53.3,0.1,8.3,0.0,0.0,0.1,4.4
390,Oshae Brissett,IND,49,21,28,16.0,25.2,0.4,0.1,0.2,54.5,0.0,0.0,100.0,0.3,66.7,0.1,33.3,0.0,28.6,0.0,4.8,0.0,4.8
391,Otto Porter Jr.,TOR,8,4,4,18.3,26.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0
392,Ousmane Dieng,OKC,19,8,11,15.0,18.1,0.6,0.3,0.3,100.0,0.1,0.1,50.0,0.6,109.1,0.2,27.3,0.1,66.7,0.0,0.0,0.1,9.1
393,P.J. Tucker,PHI,60,38,22,26.0,21.4,0.5,0.1,0.1,57.1,0.0,0.0,0.0,0.1,27.6,0.3,65.5,0.1,26.3,0.0,3.4,0.0,0.0
394,P.J. Washington,CHA,60,18,42,32.9,56.0,2.1,0.6,1.2,55.1,0.3,0.3,83.3,1.6,76.6,0.7,33.1,0.2,22.0,0.1,3.2,0.1,6.5
395,PJ Dozier,SAC,5,5,0,2.2,3.0,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Paolo Banchero,ORL,56,23,33,33.7,63.8,1.0,0.2,0.5,46.4,0.3,0.4,85.0,0.8,78.2,0.3,29.1,0.0,6.3,0.0,0.0,0.2,18.2
397,Pascal Siakam,TOR,54,26,28,37.5,82.3,1.8,0.4,0.9,52.2,0.1,0.1,100.0,1.0,57.1,0.9,46.9,0.2,26.1,0.0,0.0,0.1,3.1
398,Pat Connaughton,MIL,44,31,13,25.0,35.1,0.3,0.1,0.1,75.0,0.0,0.0,0.0,0.1,40.0,0.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0
399,Patrick Baldwin Jr.,GSW,21,9,12,8.7,14.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
400,Patrick Beverley,CHI,49,24,25,27.0,35.5,0.4,0.1,0.2,62.5,0.0,0.0,0.0,0.2,61.1,0.1,38.9,0.0,14.3,0.0,11.1,0.0,0.0
401,Patrick Williams,CHI,62,28,34,28.8,39.6,0.7,0.2,0.4,44.0,0.1,0.1,100.0,0.5,63.6,0.2,27.3,0.0,16.7,0.0,4.5,0.0,6.8
402,Patty Mills,BKN,37,18,19,13.1,18.3,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.1,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Paul George,LAC,48,27,21,34.3,70.3,1.4,0.4,0.8,47.4,0.0,0.0,100.0,0.8,56.5,0.5,36.2,0.1,28.0,0.1,7.2,0.0,1.4
404,Paul Reed,PHI,49,30,19,9.9,12.4,0.8,0.2,0.4,61.1,0.0,0.0,0.0,0.4,59.5,0.3,37.8,0.0,7.1,0.1,10.8,0.0,2.7
405,Payton Pritchard,BOS,43,30,13,12.5,21.6,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.1,85.7,0.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0
406,Peyton Watson,DEN,14,9,5,3.2,4.4,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Precious Achiuwa,TOR,40,22,18,22.7,35.0,1.5,0.4,0.8,45.5,0.1,0.2,83.3,0.9,60.0,0.5,35.0,0.0,4.8,0.0,1.7,0.1,3.3
408,Quentin Grimes,NYK,53,31,22,29.6,31.2,0.4,0.2,0.2,66.7,0.1,0.1,100.0,0.4,90.9,0.1,27.3,0.1,50.0,0.0,4.5,0.0,9.1
409,Quenton Jackson,WAS,3,2,1,2.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,R.J. Hampton,DET,29,7,22,13.7,22.3,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,57.1,0.1,57.1,0.0,25.0,0.0,0.0,0.0,0.0
411,RJ Barrett,NYK,57,32,25,34.0,50.8,1.1,0.4,0.7,59.0,0.1,0.1,87.5,1.0,84.6,0.4,30.8,0.1,25.0,0.0,1.5,0.1,6.2
412,Raul Neto,CLE,41,27,14,10.2,19.8,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,50.0,0.0,0.0,0.0,0.0
413,Reggie Bullock,DAL,62,32,30,30.5,33.8,0.2,0.1,0.1,83.3,0.0,0.0,0.0,0.2,90.9,0.1,36.4,0.0,25.0,0.0,9.1,0.0,0.0
414,Reggie Jackson,DEN,56,31,25,25.3,51.5,0.4,0.1,0.1,57.1,0.1,0.1,100.0,0.2,52.2,0.2,47.8,0.1,27.3,0.0,8.7,0.0,8.7
415,Richaun Holmes,SAC,35,18,17,8.7,10.2,1.3,0.5,0.6,76.2,0.1,0.1,100.0,1.0,75.6,0.5,40.0,0.0,5.6,0.1,6.7,0.0,2.2
416,Ricky Rubio,CLE,17,11,6,16.1,38.5,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,0.1,66.7,0.1,16.7,0.0,0.0
417,Robert Covington,LAC,37,15,22,16.0,28.3,0.2,0.0,0.0,0.0,0.0,0.1,50.0,0.0,11.1,0.2,66.7,0.1,66.7,0.0,11.1,0.0,11.1
418,Robert Williams III,BOS,27,18,9,24.4,31.4,1.1,0.2,0.4,50.0,0.0,0.0,0.0,0.4,35.5,0.7,61.3,0.2,26.3,0.1,6.5,0.0,0.0
419,Robin Lopez,CLE,32,23,9,7.7,8.3,1.1,0.2,0.4,50.0,0.1,0.1,100.0,0.6,55.9,0.4,35.3,0.1,16.7,0.1,11.8,0.1,5.9
420,Rodney McGruder,DET,23,3,20,11.5,11.3,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,50.0,0.1,75.0,0.0,33.3,0.0,0.0,0.0,0.0
421,Romeo Langford,SAS,31,10,21,20.3,23.2,0.4,0.1,0.2,50.0,0.1,0.1,100.0,0.3,61.5,0.2,46.2,0.0,16.7,0.0,0.0,0.0,7.7
422,Ron Harper Jr.,TOR,4,2,2,3.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Royce O'Neale,BKN,59,31,28,32.8,62.1,0.4,0.0,0.1,50.0,0.0,0.0,0.0,0.1,23.8,0.3,76.2,0.1,43.8,0.0,4.8,0.0,0.0
424,Rudy Gay,UTA,47,25,22,14.5,22.7,0.5,0.1,0.1,85.7,0.1,0.1,100.0,0.4,81.8,0.2,50.0,0.0,9.1,0.0,0.0,0.0,9.1
425,Rudy Gobert,MIN,52,24,28,30.4,42.6,3.5,0.8,1.4,59.7,0.5,0.8,64.1,2.3,64.1,1.4,40.8,0.3,18.7,0.2,6.0,0.4,10.3
426,Rui Hachimura,LAL,45,25,20,24.4,33.1,0.8,0.3,0.5,50.0,0.0,0.0,0.0,0.5,70.6,0.2,29.4,0.1,40.0,0.0,0.0,0.0,0.0
427,Russell Westbrook,LAC,56,25,31,28.8,63.7,0.5,0.1,0.3,35.3,0.1,0.1,100.0,0.3,56.7,0.1,23.3,0.1,42.9,0.0,0.0,0.0,6.7
428,Ryan Arcidiacono,POR,14,8,6,5.0,11.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Ryan Rollins,GSW,12,5,7,5.2,11.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0
430,Saben Lee,PHX,20,12,8,14.7,33.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.2,60.0,0.0,0.0,0.0,0.0
431,Saddiq Bey,ATL,56,14,42,28.5,39.3,0.5,0.1,0.3,50.0,0.1,0.1,100.0,0.3,62.1,0.2,41.4,0.0,8.3,0.0,3.4,0.0,6.9
432,Sam Hauser,BOS,61,43,18,15.4,18.3,0.2,0.0,0.1,50.0,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,50.0,0.0,0.0,0.0,0.0
433,Sandro Mamukelashvili,MIL,24,17,7,9.0,13.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,77.8,0.0,0.0,0.0,0.0,0.0,0.0
434,Santi Aldama,MEM,58,35,23,21.9,29.0,0.7,0.2,0.3,63.2,0.1,0.1,50.0,0.5,68.3,0.3,39.0,0.1,25.0,0.0,4.9,0.0,2.4
435,Scottie Barnes,TOR,61,29,32,35.3,74.2,2.3,0.4,0.8,49.0,0.2,0.2,83.3,1.0,44.0,1.2,53.9,0.2,18.4,0.1,4.3,0.1,4.3
436,Scotty Pippen Jr.,LAL,6,1,5,5.3,12.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Serge Ibaka,MIL,16,11,5,11.6,13.5,1.0,0.1,0.3,50.0,0.0,0.0,0.0,0.3,25.0,0.7,68.8,0.0,0.0,0.1,6.3,0.0,0.0
438,Seth Curry,BKN,44,27,17,22.1,35.1,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.0,25.0,0.1,62.5,0.0,0.0,0.0,0.0,0.0,0.0
439,Shaedon Sharpe,POR,61,28,33,20.3,20.8,0.4,0.1,0.2,60.0,0.0,0.0,0.0,0.3,78.3,0.1,26.1,0.0,0.0,0.0,4.3,0.0,0.0
440,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,73.4,0.7,0.4,0.5,74.1,0.1,0.1,83.3,0.9,117.9,0.1,12.8,0.0,20.0,0.0,5.1,0.1,7.7
441,Shake Milton,PHI,58,40,18,20.4,39.0,0.2,0.1,0.1,75.0,0.0,0.0,50.0,0.2,92.9,0.1,21.4,0.0,66.7,0.0,7.1,0.0,7.1
442,Simone Fontecchio,UTA,34,19,15,10.2,12.9,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,57.1,0.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0
443,Spencer Dinwiddie,BKN,61,30,31,34.0,64.2,0.2,0.0,0.0,66.7,0.0,0.0,0.0,0.1,36.4,0.1,72.7,0.0,25.0,0.0,0.0,0.0,0.0
444,Stanley Johnson,SAS,29,5,24,15.8,26.0,0.6,0.1,0.2,50.0,0.0,0.1,50.0,0.2,38.9,0.3,55.6,0.1,30.0,0.0,5.6,0.0,5.6
445,Stanley Umude,DET,1,0,1,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Stephen Curry,GSW,37,19,18,34.9,79.5,0.6,0.3,0.3,91.7,0.1,0.1,100.0,0.7,118.2,0.1,18.2,0.0,25.0,0.1,9.1,0.0,4.5
447,Sterling Brown,LAL,4,2,2,6.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Steven Adams,MEM,42,28,14,27.0,43.2,4.4,0.6,1.1,57.8,0.2,0.4,47.1,1.4,32.4,2.7,62.2,0.5,18.3,0.3,7.0,0.2,4.3
449,Svi Mykhailiuk,CHA,15,10,5,4.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,T.J. McConnell,IND,61,26,35,19.7,52.7,0.4,0.0,0.1,20.0,0.0,0.0,0.0,0.0,8.3,0.3,70.8,0.0,11.8,0.0,8.3,0.0,0.0
451,T.J. Warren,PHX,29,18,11,17.9,24.3,0.6,0.2,0.4,63.6,0.0,0.0,0.0,0.5,87.5,0.1,25.0,0.0,25.0,0.0,6.3,0.0,0.0
452,Taj Gibson,WAS,39,18,21,10.1,15.7,1.5,0.3,0.5,50.0,0.2,0.3,90.0,0.7,50.0,0.8,51.7,0.1,13.3,0.0,1.7,0.1,8.6
453,Talen Horton-Tucker,UTA,49,25,24,17.3,35.8,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,71.4,0.1,57.1,0.0,25.0,0.0,0.0,0.0,0.0
454,Tari Eason,HOU,62,13,49,19.9,30.8,0.7,0.1,0.3,36.8,0.2,0.2,73.3,0.4,53.3,0.2,28.9,0.0,23.1,0.0,6.7,0.1,15.6
455,Taurean Prince,MIN,38,22,16,21.3,27.9,0.2,0.1,0.1,50.0,0.0,0.0,0.0,0.1,44.4,0.1,55.6,0.0,20.0,0.0,0.0,0.0,0.0
456,Terance Mann,LAC,64,33,31,23.4,38.5,0.5,0.1,0.2,66.7,0.0,0.1,75.0,0.3,63.6,0.3,51.5,0.0,11.8,0.0,6.1,0.0,6.1
457,Terence Davis,SAC,48,28,20,13.8,21.3,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.1,80.0,0.0,50.0,0.0,0.0,0.0,0.0
458,Terrence Ross,PHX,45,17,28,22.4,22.7,0.2,0.0,0.1,40.0,0.0,0.0,0.0,0.1,57.1,0.0,14.3,0.0,0.0,0.0,14.3,0.0,0.0
459,Terry Rozier,CHA,53,16,37,35.7,73.8,0.5,0.1,0.2,30.8,0.2,0.2,100.0,0.3,55.2,0.2,31.0,0.0,22.2,0.0,6.9,0.1,13.8
460,Terry Taylor,CHI,27,10,17,8.6,10.1,0.2,0.0,0.1,50.0,0.0,0.1,50.0,0.1,50.0,0.1,50.0,0.0,33.3,0.0,0.0,0.0,16.7
461,Thaddeus Young,TOR,51,22,29,15.3,27.3,1.7,0.2,0.5,34.8,0.0,0.0,0.0,0.3,18.6,1.1,64.0,0.2,16.4,0.1,5.8,0.0,0.0
462,Thanasis Antetokounmpo,MIL,28,20,8,4.0,4.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.7,0.0,0.0,0.0,33.3,0.0,0.0
463,Theo Maledon,CHA,36,10,26,16.1,36.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,33.3,0.0,0.0,0.0,0.0
464,Theo Pinson,DAL,33,16,17,7.2,14.0,0.2,0.0,0.1,50.0,0.0,0.1,50.0,0.1,60.0,0.1,40.0,0.0,50.0,0.0,0.0,0.0,20.0
465,Thomas Bryant,DEN,48,27,21,20.2,29.5,2.5,0.8,1.3,61.9,0.3,0.4,83.3,2.0,80.5,0.8,31.4,0.1,13.5,0.1,5.9,0.2,7.6
466,Tim Hardaway Jr.,DAL,58,33,25,30.0,44.5,0.4,0.1,0.2,63.6,0.0,0.0,50.0,0.3,75.0,0.2,50.0,0.1,25.0,0.0,0.0,0.0,4.2
467,Tobias Harris,PHI,58,37,21,33.7,50.2,0.8,0.2,0.4,50.0,0.0,0.0,0.0,0.5,61.4,0.3,34.1,0.1,40.0,0.0,4.5,0.0,0.0
468,Tony Bradley,CHI,11,4,7,2.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Torrey Craig,PHX,60,33,27,25.6,33.2,0.7,0.2,0.4,50.0,0.1,0.1,83.3,0.5,73.2,0.2,26.8,0.1,36.4,0.1,7.3,0.1,7.3
470,Trae Young,ATL,55,29,26,35.3,80.9,0.4,0.1,0.1,71.4,0.0,0.0,100.0,0.2,50.0,0.2,45.8,0.0,9.1,0.1,20.8,0.0,4.2
471,Tre Jones,SAS,52,15,37,29.1,68.2,0.4,0.1,0.1,83.3,0.0,0.0,100.0,0.2,63.2,0.2,57.9,0.1,36.4,0.0,5.3,0.0,5.3
472,Tre Mann,OKC,56,25,31,18.1,30.7,0.1,0.1,0.1,60.0,0.0,0.0,0.0,0.1,85.7,0.0,28.6,0.0,50.0,0.0,0.0,0.0,0.0
473,Trendon Watford,POR,46,22,24,16.9,31.3,1.2,0.2,0.4,58.8,0.1,0.1,75.0,0.5,43.4,0.6,52.8,0.2,32.1,0.1,7.5,0.0,3.8
474,Trent Forrest,ATL,18,6,12,13.3,22.3,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0
475,Trevelin Queen,IND,7,2,5,10.0,17.3,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Trevor Hudgins,HOU,5,0,5,5.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Trevor Keels,NYK,2,2,0,1.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Trey Lyles,SAC,55,33,22,16.2,25.7,0.3,0.0,0.1,25.0,0.0,0.0,100.0,0.1,28.6,0.2,64.3,0.0,11.1,0.0,0.0,0.0,7.1
479,Trey Murphy III,NOP,60,28,32,29.1,34.0,0.5,0.2,0.3,66.7,0.1,0.1,100.0,0.5,96.4,0.1,21.4,0.0,0.0,0.1,10.7,0.0,7.1
480,Troy Brown Jr.,LAL,57,27,30,24.2,26.2,0.6,0.1,0.2,35.7,0.1,0.1,100.0,0.3,45.7,0.2,40.0,0.1,21.4,0.0,5.7,0.0,5.7
481,Ty Jerome,GSW,41,19,22,18.4,39.8,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.1,46.2,0.2,61.5,0.0,0.0,0.0,7.7,0.0,0.0
482,TyTy Washington Jr.,HOU,27,3,24,14.5,29.7,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Tyler Dorsey,DAL,3,2,1,2.8,2.3,0.3,0.3,0.3,100.0,0.0,0.0,0.0,0.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Tyler Herro,MIA,49,26,23,35.3,68.0,0.5,0.1,0.2,63.6,0.0,0.0,0.0,0.3,60.9,0.2,34.8,0.0,25.0,0.1,13.0,0.0,0.0
485,Tyrese Haliburton,IND,51,26,25,33.6,94.4,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,90.9,0.1,36.4,0.0,25.0,0.0,0.0,0.0,0.0
486,Tyrese Martin,ATL,13,8,5,3.5,4.6,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Tyrese Maxey,PHI,43,27,16,32.7,67.7,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,125.0,0.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0
488,Tyus Jones,MEM,61,38,23,22.8,50.6,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,0.0,16.7,0.0,0.0,0.0,50.0,0.0,0.0
489,Udoka Azubuike,UTA,26,14,12,5.9,5.5,0.3,0.1,0.2,50.0,0.0,0.1,0.0,0.2,44.4,0.1,22.2,0.0,50.0,0.1,22.2,0.0,11.1
490,Udonis Haslem,MIA,6,3,3,7.9,9.8,0.8,0.0,0.3,0.0,0.2,0.3,50.0,0.2,20.0,0.3,40.0,0.0,0.0,0.0,0.0,0.2,20.0
491,Usman Garuba,HOU,55,12,43,13.5,19.8,1.2,0.1,0.3,42.9,0.1,0.1,50.0,0.3,23.4,0.7,60.9,0.1,12.8,0.1,10.9,0.1,4.7
492,Vernon Carey Jr.,WAS,11,8,3,2.6,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Victor Oladipo,MIA,30,18,12,27.4,51.9,0.2,0.0,0.0,0.0,0.1,0.1,100.0,0.1,33.3,0.1,66.7,0.0,0.0,0.0,0.0,0.0,16.7
494,Vince Williams Jr.,MEM,10,6,4,4.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Vit Krejci,ATL,22,11,11,5.6,6.4,0.1,0.0,0.0,0.0,0.0,0.1,50.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3
496,Vlatko Cancar,DEN,48,33,15,16.5,22.7,1.1,0.2,0.2,72.7,0.1,0.1,100.0,0.5,44.2,0.7,63.5,0.1,21.2,0.1,5.8,0.0,3.8
497,Walker Kessler,UTA,60,29,31,21.8,22.7,1.8,0.5,0.8,60.4,0.1,0.3,38.9,1.1,62.6,0.7,39.3,0.1,16.7,0.1,6.5,0.2,8.4
498,Wendell Carter Jr.,ORL,43,18,25,29.6,53.5,3.9,0.7,1.2,57.7,0.1,0.1,66.7,1.5,38.3,2.3,58.1,0.5,21.6,0.2,5.4,0.1,2.4
499,Wendell Moore Jr.,MIN,24,13,11,5.8,10.0,0.2,0.0,0.0,100.0,0.1,0.1,100.0,0.2,100.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0
500,Wenyen Gabriel,LAL,49,24,25,15.3,20.3,1.5,0.4,0.7,61.8,0.0,0.1,16.7,1.0,64.4,0.6,38.4,0.0,7.1,0.1,5.5,0.1,4.1
501,Wesley Matthews,MIL,39,29,10,15.6,14.6,0.2,0.0,0.0,0.0,0.1,0.1,100.0,0.1,25.0,0.2,75.0,0.1,33.3,0.0,0.0,0.0,12.5
502,Will Barton,TOR,42,19,23,18.9,31.1,0.3,0.0,0.1,20.0,0.0,0.0,100.0,0.1,36.4,0.1,36.4,0.0,25.0,0.0,9.1,0.0,9.1
503,Willy Hernangomez,NOP,31,17,14,13.0,24.8,2.2,0.5,0.8,58.3,0.3,0.4,75.0,1.2,55.2,1.0,46.3,0.2,22.6,0.2,9.0,0.2,9.0
504,Xavier Tillman,MEM,42,27,15,16.1,25.4,3.7,0.6,1.0,59.1,0.0,0.0,50.0,1.3,35.1,2.5,66.9,0.5,19.4,0.1,3.2,0.0,0.6
505,Yuta Watanabe,BKN,44,23,21,17.7,18.5,0.4,0.1,0.1,60.0,0.0,0.0,0.0,0.1,33.3,0.3,72.2,0.1,30.8,0.0,0.0,0.0,0.0
506,Zach Collins,SAS,51,15,36,21.9,36.2,3.9,1.0,1.5,67.1,0.1,0.1,66.7,2.1,53.5,1.9,49.5,0.5,25.5,0.3,7.6,0.1,1.5
507,Zach LaVine,CHI,58,27,31,35.9,61.9,0.5,0.1,0.3,50.0,0.1,0.1,100.0,0.3,64.5,0.1,22.6,0.0,0.0,0.1,12.9,0.0,6.5
508,Zeke Nnaji,DEN,43,29,14,13.5,12.5,1.1,0.2,0.3,72.7,0.1,0.1,75.0,0.5,41.7,0.8,72.9,0.1,8.6,0.0,0.0,0.0,4.2
509,Ziaire Williams,MEM,31,19,12,16.0,17.6,0.2,0.0,0.1,33.3,0.1,0.1,100.0,0.2,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
510,Zion Williamson,NOP,29,17,12,33.0,66.0,1.8,0.8,1.0,73.3,0.2,0.4,41.7,1.8,100.0,0.4,21.6,0.1,18.2,0.1,7.8,0.2,11.8
