,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
307,Khris Middleton,MIL,24,19,5,23.0,6.3,1.3,2.8,44.8,0.8,0.9,95.2,3.4,54.3,2.5,39.1,0.8,11.9,0.5,7.3,0.5,7.3
308,Killian Hayes,DET,61,14,47,26.8,8.3,1.6,4.0,39.5,0.4,0.5,85.7,3.6,43.0,3.5,41.6,1.0,11.8,0.5,5.5,0.2,2.8
309,Kira Lewis Jr.,NOP,20,8,12,10.9,2.6,0.4,1.4,29.6,0.3,0.3,83.3,1.1,43.1,0.9,35.3,0.1,3.9,0.0,0.0,0.2,5.9
310,Klay Thompson,GSW,55,29,26,32.9,5.8,1.0,2.3,44.4,0.3,0.4,86.4,2.4,40.8,2.9,49.2,0.9,15.0,0.4,6.2,0.2,3.4
311,Kris Dunn,UTA,8,4,4,22.4,8.1,3.1,5.3,59.5,0.5,0.8,66.7,7.0,86.2,2.3,27.7,1.0,12.3,0.3,3.1,0.4,4.6
312,Kristaps Porzingis,WAS,58,24,34,32.8,3.3,1.0,2.0,51.8,0.7,0.8,88.9,2.8,86.8,0.6,18.4,0.1,3.2,0.3,8.4,0.4,11.6
313,Kyle Anderson,MIN,55,28,27,26.8,6.5,1.5,3.0,51.5,0.7,0.9,73.5,3.8,58.7,2.6,39.6,0.9,14.6,0.3,4.8,0.5,7.0
314,Kyle Kuzma,WAS,62,29,33,35.2,9.5,2.6,5.3,50.2,1.1,1.4,77.9,6.6,69.1,2.5,25.8,0.9,9.7,0.9,9.8,0.7,7.3
315,Kyle Lowry,MIA,45,22,23,33.3,7.1,1.1,2.1,51.6,0.8,1.0,86.4,3.1,43.6,4.0,56.7,0.8,11.5,0.3,4.7,0.5,6.9
316,Kyrie Irving,DAL,51,29,22,37.1,11.5,3.8,6.3,59.8,1.4,1.5,89.6,9.2,79.9,3.6,31.2,1.0,8.9,0.6,5.1,0.8,6.7
317,LaMelo Ball,CHA,36,13,23,35.2,14.7,2.5,6.1,40.9,1.3,1.4,86.5,6.4,43.4,6.6,44.7,1.8,12.5,0.9,6.4,0.7,4.7
318,Lamar Stevens,CLE,50,31,19,18.1,1.6,0.4,1.0,41.7,0.1,0.1,75.0,0.9,54.4,0.4,26.6,0.1,8.9,0.1,7.6,0.0,2.5
319,Landry Shamet,PHX,30,14,16,21.4,3.0,0.4,1.4,29.3,0.4,0.4,100.0,1.2,39.6,1.3,42.9,0.4,12.1,0.1,2.2,0.2,6.6
320,Larry Nance Jr.,NOP,51,25,26,22.0,0.3,0.1,0.2,37.5,0.0,0.0,0.0,0.1,35.3,0.1,41.2,0.0,0.0,0.0,5.9,0.0,0.0
321,Lauri Markkanen,UTA,61,31,30,34.4,5.6,1.4,2.8,50.6,1.2,1.3,86.6,4.2,75.5,1.4,26.0,0.3,5.0,0.4,7.4,0.7,12.1
322,LeBron James,LAL,47,24,23,36.1,9.9,2.6,4.6,55.0,1.4,1.9,74.7,6.8,69.2,3.5,35.8,1.1,11.2,0.5,5.2,0.9,9.5
323,Leandro Bolmaro,UTA,14,8,6,4.9,2.0,0.2,0.9,25.0,0.0,0.0,0.0,0.4,21.4,1.0,50.0,0.1,7.1,0.1,3.6,0.0,0.0
324,Lindell Wigginton,MIL,1,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Lindy Waters III,OKC,31,15,16,12.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
326,Lonnie Walker IV,LAL,49,22,27,25.2,4.5,1.0,2.1,49.5,0.9,0.9,91.3,3.0,66.7,1.6,35.1,0.4,9.0,0.4,8.1,0.5,10.8
327,Luguentz Dort,OKC,61,30,31,30.2,9.9,1.4,3.6,40.2,1.3,1.6,83.3,4.3,43.3,4.6,46.1,0.9,9.4,0.6,6.0,0.8,7.9
328,Luka Doncic,DAL,57,31,26,36.3,20.1,5.5,8.7,62.7,3.2,4.4,72.1,14.7,73.0,7.7,38.4,2.3,11.3,1.1,5.4,2.2,10.7
329,Luka Garza,MIN,24,13,11,8.9,0.7,0.4,0.5,75.0,0.2,0.2,100.0,1.0,141.2,0.0,5.9,0.0,0.0,0.1,11.8,0.1,11.8
330,Luke Kennard,MEM,45,26,19,20.9,2.1,0.5,1.0,45.7,0.2,0.2,90.0,1.2,54.2,0.8,35.4,0.2,8.3,0.2,8.3,0.1,5.2
331,Luke Kornet,BOS,56,36,20,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
332,Malachi Flynn,TOR,43,21,22,13.7,3.2,0.4,1.1,39.1,0.2,0.3,75.0,1.1,33.1,1.7,54.0,0.4,11.5,0.2,5.8,0.1,4.3
333,Malaki Branham,SAS,51,11,40,22.4,4.3,1.3,2.3,54.7,0.3,0.4,72.2,2.8,65.2,1.5,33.9,0.3,7.7,0.3,6.8,0.2,4.1
334,Malcolm Brogdon,BOS,57,40,17,25.6,11.0,2.2,4.4,49.4,1.1,1.3,82.7,5.6,51.5,4.9,44.3,1.3,12.2,0.7,6.2,0.7,6.1
335,Malcolm Hill,CHI,4,3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Malik Beasley,LAL,67,35,32,26.6,3.0,0.7,1.5,46.5,0.2,0.2,85.7,1.6,53.2,1.1,36.3,0.4,12.4,0.2,7.5,0.1,3.5
337,Malik Monk,SAC,63,39,24,22.5,9.0,1.6,2.9,54.6,1.0,1.2,90.4,4.4,48.9,4.6,51.2,1.6,18.1,0.7,7.6,0.6,6.6
338,Mamadi Diakite,CLE,16,12,4,6.2,0.3,0.2,0.3,75.0,0.0,0.0,0.0,0.4,120.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0
339,MarJon Beauchamp,MIL,41,28,13,14.0,1.7,0.3,0.7,51.9,0.1,0.2,60.0,0.8,49.3,0.5,31.9,0.1,5.8,0.3,20.3,0.1,7.2
340,Marcus Morris Sr.,LAC,59,32,27,28.4,2.9,0.9,1.8,48.6,0.2,0.3,68.8,2.0,68.0,0.8,27.3,0.2,6.4,0.1,2.9,0.1,4.7
341,Marcus Smart,BOS,51,36,15,32.4,7.5,1.2,2.4,50.0,0.5,0.7,69.4,3.0,39.7,3.8,51.1,0.9,12.6,0.6,7.9,0.4,4.7
342,Mark Williams,CHA,37,15,22,17.7,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Markelle Fultz,ORL,47,23,24,29.8,12.0,2.4,4.9,49.8,0.8,1.1,74.0,5.7,47.9,5.5,46.3,1.6,13.2,0.8,6.4,0.5,4.4
344,Markieff Morris,DAL,31,16,15,9.8,0.4,0.1,0.2,60.0,0.0,0.0,0.0,0.2,50.0,0.2,50.0,0.0,8.3,0.0,8.3,0.0,0.0
345,Marko Simonovic,CHI,2,0,2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Marvin Bagley III,DET,33,6,27,22.6,2.3,0.7,1.5,44.9,0.6,0.7,86.4,2.0,84.4,0.4,16.9,0.0,1.3,0.1,3.9,0.3,14.3
347,Mason Plumlee,LAC,66,20,46,27.4,2.0,0.5,0.8,67.3,0.3,0.5,58.8,1.4,70.5,0.7,37.1,0.1,6.8,0.1,5.3,0.3,12.9
348,Matisse Thybulle,POR,61,36,25,15.4,0.6,0.1,0.2,42.9,0.0,0.1,75.0,0.2,41.7,0.3,44.4,0.1,19.4,0.0,8.3,0.0,5.6
349,Matt Ryan,MIN,32,14,18,9.5,0.2,0.0,0.2,20.0,0.0,0.0,0.0,0.1,28.6,0.0,14.3,0.0,0.0,0.0,14.3,0.0,0.0
350,Matthew Dellavedova,SAC,27,16,11,6.6,1.4,0.2,0.5,35.7,0.1,0.1,100.0,0.4,31.6,0.8,57.9,0.3,21.1,0.0,2.6,0.0,2.6
351,Max Christie,LAL,37,15,22,13.7,1.0,0.1,0.4,38.5,0.1,0.1,75.0,0.4,35.1,0.5,51.4,0.1,8.1,0.1,5.4,0.1,5.4
352,Max Strus,MIA,67,34,33,29.3,3.5,0.6,1.4,44.3,0.2,0.3,88.9,1.5,43.2,1.7,47.0,0.4,10.6,0.2,6.4,0.1,3.8
353,Maxi Kleber,DAL,26,15,11,25.4,0.8,0.2,0.2,66.7,0.2,0.2,83.3,0.5,65.0,0.4,50.0,0.1,10.0,0.0,5.0,0.1,15.0
354,McKinley Wright IV,DAL,21,11,10,10.8,3.2,0.8,1.2,61.5,0.0,0.1,50.0,1.6,50.7,1.6,49.3,0.5,14.9,0.2,7.5,0.0,1.5
355,Meyers Leonard,MIL,5,5,0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Mfiondu Kabengele,BOS,2,1,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Micah Potter,UTA,3,2,1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Michael Porter Jr.,DEN,51,35,16,28.9,2.5,0.9,1.5,59.2,0.3,0.4,68.2,2.1,84.4,0.5,18.8,0.1,2.3,0.3,10.9,0.2,8.6
360,Mikal Bridges,BKN,69,36,33,36.0,7.8,2.0,4.2,47.9,1.1,1.3,87.6,5.4,68.9,2.4,30.9,0.5,6.8,0.4,4.8,0.7,8.3
361,Mike Conley,MIN,53,26,27,29.9,9.1,1.3,3.0,44.7,0.6,0.9,73.9,3.4,37.9,4.8,53.3,1.5,17.1,0.6,6.5,0.4,4.8
362,Mike Muscala,BOS,52,24,28,14.9,0.3,0.0,0.1,50.0,0.1,0.1,100.0,0.2,44.4,0.2,61.1,0.0,0.0,0.0,0.0,0.0,11.1
363,Miles McBride,NYK,55,31,24,11.8,1.4,0.2,0.5,31.0,0.1,0.2,66.7,0.5,33.8,0.7,48.1,0.3,20.8,0.0,2.6,0.1,7.8
364,Mitchell Robinson,NYK,48,28,20,27.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Mo Bamba,LAL,47,23,24,16.2,0.2,0.0,0.1,33.3,0.1,0.1,83.3,0.1,77.8,0.0,11.1,0.0,0.0,0.0,0.0,0.1,33.3
366,Monte Morris,WAS,54,25,29,27.8,5.2,1.4,2.6,52.1,0.4,0.4,90.9,3.1,60.5,2.2,42.7,0.6,10.7,0.1,2.5,0.2,3.9
367,Montrezl Harrell,PHI,51,32,19,12.3,0.3,0.1,0.2,41.7,0.1,0.1,75.0,0.3,93.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5
368,Moritz Wagner,ORL,47,22,25,20.7,1.8,0.6,1.1,56.0,0.5,0.6,89.3,1.9,102.4,0.3,17.6,0.1,4.7,0.1,5.9,0.3,16.5
369,Moses Brown,NYK,34,16,18,8.5,0.1,0.0,0.0,100.0,0.0,0.1,50.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
370,Moses Moody,GSW,50,27,23,13.1,1.8,0.3,0.5,61.5,0.3,0.4,70.0,0.9,52.8,0.9,48.3,0.2,12.4,0.2,9.0,0.2,11.2
371,Moussa Diabate,LAC,18,8,10,9.5,0.4,0.1,0.2,50.0,0.1,0.1,50.0,0.3,85.7,0.0,0.0,0.0,0.0,0.1,28.6,0.1,14.3
372,Myles Turner,IND,57,27,30,29.6,1.8,0.7,1.1,62.9,0.5,0.7,68.4,1.9,105.8,0.1,7.8,0.0,0.0,0.2,10.7,0.3,18.4
373,Naji Marshall,NOP,63,31,32,24.9,5.5,1.3,2.8,47.8,0.7,0.9,79.7,3.6,65.7,1.6,29.7,0.4,8.1,0.5,8.9,0.5,8.4
374,Nassir Little,POR,47,22,25,17.5,2.3,0.6,1.2,52.6,0.2,0.3,68.8,1.6,67.9,0.7,31.2,0.2,7.3,0.1,6.4,0.2,7.3
375,Nathan Knight,MIN,34,16,18,8.1,1.2,0.3,0.4,66.7,0.5,0.6,72.7,1.1,87.8,0.3,24.4,0.1,7.3,0.1,9.8,0.3,26.8
376,Naz Reid,MIN,60,28,32,18.0,2.7,0.9,1.5,61.4,0.3,0.5,60.0,2.2,79.6,0.6,23.5,0.1,4.3,0.2,8.6,0.3,9.3
377,Neemias Queta,SAC,4,1,3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Nerlens Noel,BKN,17,4,13,11.5,0.2,0.0,0.1,0.0,0.1,0.1,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,25.0,0.1,25.0
379,Nic Claxton,BKN,63,35,28,29.3,1.7,0.6,1.1,57.4,0.3,0.5,60.0,1.6,95.2,0.3,15.2,0.0,2.9,0.1,4.8,0.2,14.3
380,Nick Richards,CHA,55,17,38,18.1,0.2,0.0,0.1,50.0,0.1,0.1,87.5,0.2,91.7,0.1,25.0,0.0,16.7,0.0,8.3,0.1,33.3
381,Nickeil Alexander-Walker,MIN,45,21,24,15.1,4.4,0.7,1.5,48.5,0.4,0.4,80.0,1.8,41.6,2.2,49.7,0.6,12.7,0.3,7.1,0.2,5.1
382,Nicolas Batum,LAC,65,36,29,21.9,0.2,0.0,0.1,50.0,0.0,0.1,50.0,0.1,53.8,0.1,30.8,0.0,7.7,0.0,15.4,0.0,23.1
383,Nikola Jokic,DEN,60,43,17,33.8,4.4,1.1,1.6,68.4,0.6,0.8,77.1,2.8,64.2,1.9,43.0,0.7,15.5,0.4,7.9,0.4,9.1
384,Nikola Jovic,MIA,15,7,8,13.6,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.1,20.0,0.0,0.0
385,Nikola Vucevic,CHI,66,30,36,33.8,2.1,0.6,1.0,60.9,0.1,0.2,75.0,1.3,64.2,0.9,41.6,0.1,6.6,0.1,5.1,0.1,4.4
386,Noah Vonleh,BOS,23,17,6,7.5,0.3,0.1,0.2,50.0,0.1,0.1,100.0,0.3,85.7,0.0,14.3,0.0,0.0,0.0,14.3,0.0,14.3
387,Norman Powell,LAC,54,27,27,25.8,8.1,2.1,3.8,53.6,1.1,1.4,79.2,5.4,66.6,2.6,31.6,0.5,6.4,0.7,8.7,0.7,8.9
388,O.G. Anunoby,TOR,54,25,29,35.9,6.9,1.3,3.2,41.1,0.7,0.9,74.5,3.5,50.9,2.2,32.6,0.4,6.2,0.7,10.8,0.5,7.0
389,Obi Toppin,NYK,55,30,25,14.5,1.1,0.2,0.5,37.9,0.1,0.1,100.0,0.5,46.7,0.4,38.3,0.1,10.0,0.1,6.7,0.1,5.0
390,Ochai Agbaji,UTA,45,25,20,17.3,1.8,0.4,0.7,53.1,0.1,0.1,66.7,0.9,50.0,0.7,40.0,0.1,6.3,0.2,10.0,0.1,3.8
391,Olivier Sarr,OKC,2,1,1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Omer Yurtseven,MIA,1,0,1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Onyeka Okongwu,ATL,66,34,32,23.5,0.5,0.2,0.4,50.0,0.0,0.1,25.0,0.4,87.1,0.1,12.9,0.0,0.0,0.0,0.0,0.0,6.5
394,Orlando Robinson,MIA,29,17,12,13.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Oshae Brissett,IND,52,23,29,16.1,1.9,0.4,0.9,38.8,0.6,0.9,71.7,1.3,70.7,0.3,18.2,0.1,3.0,0.2,8.1,0.4,23.2
396,Otto Porter Jr.,TOR,8,4,4,18.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,75.0,0.1,25.0,0.0,0.0,0.0,0.0
397,Ousmane Dieng,OKC,25,13,12,16.4,1.9,0.4,0.9,40.9,0.0,0.1,50.0,0.8,40.4,0.8,40.4,0.2,10.6,0.2,8.5,0.0,2.1
398,P.J. Tucker,PHI,64,42,22,25.7,0.3,0.0,0.0,33.3,0.0,0.0,0.0,0.0,12.5,0.2,75.0,0.0,6.3,0.0,6.3,0.0,0.0
399,P.J. Washington,CHA,65,20,45,32.8,5.5,1.3,3.0,44.4,0.4,0.6,69.2,3.2,57.1,1.7,31.2,0.3,6.1,0.4,7.0,0.3,5.6
400,PJ Dozier,SAC,8,7,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Paolo Banchero,ORL,61,25,36,33.8,9.6,2.1,4.6,44.9,2.1,2.9,72.4,6.5,67.2,2.5,25.9,0.5,5.1,0.7,7.5,1.4,14.8
402,Pascal Siakam,TOR,58,27,31,37.5,14.2,2.8,6.2,46.1,2.3,3.1,75.1,8.2,58.2,5.2,36.8,1.3,9.3,0.8,5.4,1.5,10.8
403,Pat Connaughton,MIL,49,34,15,24.6,2.0,0.4,0.8,47.4,0.1,0.2,58.3,0.9,44.9,1.0,49.0,0.3,15.3,0.0,2.0,0.1,6.1
404,Patrick Baldwin Jr.,GSW,23,9,14,8.8,0.8,0.2,0.4,50.0,0.1,0.2,75.0,0.6,68.4,0.3,36.8,0.0,5.3,0.0,0.0,0.1,10.5
405,Patrick Beverley,CHI,53,26,27,27.2,4.6,0.6,1.2,51.6,0.4,0.5,73.1,1.7,35.8,2.6,56.9,0.8,16.7,0.4,8.5,0.2,5.3
406,Patrick Williams,CHI,66,30,36,28.6,2.2,0.6,1.3,43.0,0.3,0.4,79.2,1.4,64.2,0.6,25.0,0.1,5.4,0.2,8.1,0.2,8.1
407,Patty Mills,BKN,38,18,20,13.6,1.9,0.3,0.6,56.5,0.1,0.1,100.0,0.8,39.2,1.2,59.5,0.3,13.5,0.1,5.4,0.0,1.4
408,Paul George,LAC,52,30,22,34.5,10.8,2.1,4.0,52.7,1.6,2.0,80.0,5.9,55.1,4.5,41.7,1.2,11.4,1.0,9.1,1.0,9.3
409,Paul Reed,PHI,54,35,19,10.1,0.4,0.1,0.2,33.3,0.0,0.0,0.0,0.1,40.0,0.1,15.0,0.0,0.0,0.1,25.0,0.0,0.0
410,Payton Pritchard,BOS,45,30,15,12.5,2.6,0.2,0.7,33.3,0.1,0.2,62.5,0.6,22.7,1.7,63.0,0.3,10.9,0.1,5.0,0.1,3.4
411,Peyton Watson,DEN,14,9,5,3.2,0.8,0.4,0.5,71.4,0.0,0.0,0.0,0.7,90.9,0.2,27.3,0.0,0.0,0.0,0.0,0.0,0.0
412,Precious Achiuwa,TOR,44,23,21,22.0,2.8,0.7,1.5,46.3,0.5,0.6,81.5,1.9,68.0,0.5,17.2,0.1,3.3,0.4,14.8,0.3,10.7
413,Quentin Grimes,NYK,59,34,25,29.4,3.5,0.6,1.1,53.1,0.4,0.5,86.7,1.6,47.1,1.9,53.9,0.5,14.7,0.3,7.4,0.3,7.8
414,Quenton Jackson,WAS,3,2,1,2.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,100.0,0.3,50.0,0.0,0.0,0.0,0.0
415,R.J. Hampton,DET,34,7,27,14.3,3.9,0.7,1.5,46.2,0.4,0.6,75.0,1.9,50.0,1.6,40.2,0.3,7.6,0.2,6.1,0.3,7.6
416,RJ Barrett,NYK,63,35,28,34.2,12.7,3.0,6.4,47.0,2.1,2.7,77.5,8.5,66.9,3.6,28.2,0.9,7.3,0.9,6.9,1.3,10.5
417,Raul Neto,CLE,42,28,14,10.2,2.5,0.5,0.9,60.5,0.2,0.2,80.0,1.3,52.9,1.3,51.0,0.3,10.6,0.0,1.9,0.1,5.8
418,Reggie Bullock,DAL,65,33,32,30.3,0.4,0.1,0.2,40.0,0.0,0.0,100.0,0.2,50.0,0.1,32.1,0.0,3.6,0.0,10.7,0.0,3.6
419,Reggie Jackson,DEN,61,33,28,24.9,6.5,1.5,3.2,46.9,0.5,0.6,88.6,3.7,56.3,2.4,36.9,0.6,9.8,0.4,6.6,0.3,4.5
420,Richaun Holmes,SAC,35,18,17,8.7,0.2,0.1,0.1,50.0,0.1,0.1,100.0,0.2,85.7,0.1,28.6,0.0,0.0,0.0,0.0,0.0,14.3
421,Ricky Rubio,CLE,22,15,7,16.8,5.9,0.6,1.5,41.2,0.2,0.5,50.0,1.5,26.2,3.5,60.0,0.8,13.8,0.3,5.4,0.2,3.8
422,Robert Covington,LAC,38,15,23,16.4,1.6,0.3,0.6,47.6,0.3,0.3,83.3,0.8,50.0,0.7,41.7,0.2,15.0,0.1,8.3,0.2,10.0
423,Robert Williams III,BOS,28,18,10,24.2,0.1,0.0,0.0,0.0,0.1,0.1,100.0,0.1,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3
424,Robin Lopez,CLE,34,24,10,7.5,0.3,0.1,0.2,50.0,0.0,0.0,0.0,0.2,66.7,0.0,11.1,0.0,0.0,0.1,22.2,0.0,0.0
425,Rodney McGruder,DET,27,3,24,13.2,1.1,0.1,0.6,18.8,0.1,0.1,50.0,0.3,25.8,0.4,38.7,0.1,12.9,0.0,3.2,0.1,6.5
426,Romeo Langford,SAS,33,10,23,20.2,4.4,1.1,2.5,45.7,0.4,0.6,70.0,2.7,61.6,1.3,28.8,0.3,7.5,0.2,4.1,0.3,6.8
427,Ron Harper Jr.,TOR,4,2,2,3.5,0.5,0.3,0.5,50.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Royce O'Neale,BKN,64,36,28,32.6,3.9,0.4,1.4,31.8,0.3,0.4,69.2,1.2,31.0,1.9,48.0,0.5,13.7,0.4,10.5,0.2,4.8
429,Rudy Gay,UTA,52,27,25,14.5,1.1,0.4,0.8,46.3,0.3,0.3,92.9,1.0,89.7,0.2,13.8,0.1,5.2,0.0,0.0,0.1,12.1
430,Rudy Gobert,MIN,56,26,30,30.5,0.8,0.3,0.5,50.0,0.1,0.1,87.5,0.7,84.4,0.1,11.1,0.0,0.0,0.1,11.1,0.1,8.9
431,Rui Hachimura,LAL,50,28,22,24.3,3.2,1.0,2.1,46.7,0.4,0.6,78.6,2.5,78.5,0.5,14.6,0.1,1.9,0.2,6.3,0.3,8.9
432,Russell Westbrook,LAC,60,28,32,28.8,14.3,2.5,5.0,49.3,1.3,1.8,71.3,6.3,44.4,7.0,49.1,2.2,15.1,1.0,6.8,0.9,6.3
433,Ryan Arcidiacono,POR,15,8,7,5.8,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,57.1,0.1,7.1,0.1,7.1,0.0,0.0
434,Ryan Rollins,GSW,12,5,7,5.2,1.8,0.1,0.4,20.0,0.2,0.2,100.0,0.3,18.2,1.0,54.5,0.1,4.5,0.3,13.6,0.1,4.5
435,Saben Lee,PHX,22,14,8,13.7,5.8,0.7,1.6,44.4,0.9,1.2,73.1,2.4,40.6,2.8,48.4,0.5,7.8,0.6,10.2,0.6,10.2
436,Saddiq Bey,ATL,62,17,45,28.4,5.0,1.1,2.5,45.8,1.5,1.7,86.8,4.0,79.6,1.1,21.7,0.3,5.2,0.5,9.4,0.9,17.2
437,Sam Hauser,BOS,66,45,21,15.8,0.6,0.1,0.2,61.5,0.1,0.1,66.7,0.3,51.2,0.3,56.1,0.1,17.1,0.0,2.4,0.0,7.3
438,Sam Merrill,CLE,1,1,0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Sandro Mamukelashvili,SAS,28,18,10,10.0,1.2,0.1,0.3,44.4,0.1,0.3,50.0,0.4,36.4,0.5,42.4,0.1,9.1,0.2,15.2,0.1,12.1
440,Santi Aldama,MEM,63,37,26,22.1,2.1,0.5,1.0,51.5,0.1,0.2,66.7,1.3,60.8,0.7,33.8,0.4,18.5,0.2,7.7,0.1,4.6
441,Scottie Barnes,TOR,65,30,35,35.3,6.7,1.6,3.6,45.9,0.7,0.8,79.6,4.0,59.6,2.2,32.9,0.5,6.8,0.4,5.7,0.4,6.2
442,Scotty Pippen Jr.,LAL,6,1,5,5.3,2.3,0.5,1.0,50.0,0.2,0.3,50.0,1.2,50.0,0.8,35.7,0.2,7.1,0.2,7.1,0.2,7.1
443,Serge Ibaka,MIL,16,11,5,11.6,0.7,0.3,0.4,57.1,0.0,0.0,0.0,0.5,72.7,0.2,27.3,0.0,0.0,0.1,9.1,0.0,0.0
444,Seth Curry,BKN,50,32,18,21.4,3.3,0.7,1.2,55.7,0.2,0.2,100.0,1.6,47.0,1.7,51.8,0.4,12.7,0.2,6.6,0.1,3.0
445,Shaedon Sharpe,POR,67,30,37,20.5,1.9,0.6,1.1,53.2,0.1,0.2,50.0,1.3,71.4,0.5,25.4,0.1,3.2,0.1,7.1,0.1,4.8
446,Shai Gilgeous-Alexander,OKC,57,28,29,35.6,24.1,5.7,11.0,51.4,5.2,5.8,89.4,17.0,70.7,8.2,34.1,1.8,7.4,1.4,5.7,2.9,12.0
447,Shake Milton,PHI,63,45,18,20.2,6.3,1.3,2.9,44.8,0.4,0.5,90.0,3.0,48.4,2.5,40.5,0.6,9.4,0.3,5.6,0.2,3.8
448,Simone Fontecchio,UTA,39,21,18,11.6,1.3,0.4,0.6,60.9,0.0,0.1,50.0,0.8,61.2,0.6,49.0,0.2,12.2,0.0,2.0,0.0,2.0
449,Spencer Dinwiddie,BKN,66,35,31,34.3,11.5,2.5,5.1,50.0,1.9,2.3,82.9,7.3,63.4,4.2,36.6,1.1,9.8,0.7,5.8,1.2,10.0
450,Stanley Johnson,SAS,29,5,24,15.8,2.8,0.6,1.1,51.6,0.4,0.7,63.2,1.6,57.5,1.2,42.5,0.3,12.5,0.1,3.8,0.3,12.5
451,Stanley Umude,DET,1,0,1,2.1,1.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
452,Stephen Curry,GSW,41,20,21,35.0,8.8,2.5,4.4,57.5,1.2,1.3,94.4,6.4,73.1,3.2,36.0,0.7,8.3,0.4,4.7,0.6,7.2
453,Sterling Brown,LAL,4,2,2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Steven Adams,MEM,42,28,14,27.0,0.9,0.4,0.6,57.7,0.1,0.2,40.0,0.8,89.7,0.1,12.8,0.0,0.0,0.0,5.1,0.1,12.8
455,Svi Mykhailiuk,CHA,20,11,9,6.7,0.7,0.1,0.4,28.6,0.1,0.1,50.0,0.3,35.7,0.3,35.7,0.2,21.4,0.0,0.0,0.1,7.1
