,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Jonathan Isaac,ORL,11,8,3,11.3,4712.1,0.89,0.48,0.41,4.42,4.66,4.17
259,Jonathan Kuminga,GSW,66,37,29,20.8,8617.6,1.63,0.87,0.77,4.39,4.72,4.07
260,Jordan Clarkson,UTA,61,30,31,32.6,13008.6,2.46,1.39,1.08,4.22,4.65,3.77
261,Jordan Goodwin,WAS,61,22,39,17.6,7489.0,1.42,0.77,0.64,4.47,4.79,4.13
262,Jordan Hall,SAS,9,1,8,9.2,3956.7,0.75,0.43,0.32,4.5,5.29,3.86
263,Jordan McLaughlin,MIN,41,20,21,15.6,6793.5,1.29,0.71,0.58,4.6,5.2,4.02
264,Jordan Nwora,IND,61,35,26,19.1,7849.6,1.49,0.8,0.69,4.36,4.68,4.04
265,Jordan Poole,GSW,80,42,38,30.1,11609.5,2.2,1.25,0.95,4.08,4.72,3.46
266,Jordan Schakel,WAS,2,0,2,3.1,1360.0,0.26,0.13,0.13,4.38,5.43,5.11
267,Jose Alvarado,NOP,61,30,31,21.5,9076.8,1.72,0.9,0.82,4.47,4.7,4.25
268,Josh Christopher,HOU,63,15,48,12.0,4803.2,0.91,0.49,0.42,4.23,4.52,3.93
269,Josh Giddey,OKC,76,34,42,31.1,12674.1,2.4,1.28,1.12,4.34,4.75,3.94
270,Josh Green,DAL,60,27,33,25.6,10814.0,2.05,1.08,0.96,4.45,4.58,4.32
271,Josh Hart,NYK,75,42,33,32.4,12574.0,2.38,1.27,1.11,4.1,4.33,3.87
272,Josh Minott,MIN,14,6,8,6.5,2899.2,0.55,0.29,0.26,4.66,5.2,4.16
273,Josh Okogie,PHX,71,38,33,18.6,7579.3,1.44,0.73,0.71,4.31,4.36,4.25
274,Josh Richardson,NOP,63,24,39,23.5,9613.2,1.82,1.01,0.81,4.31,4.77,3.85
275,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
276,Jrue Holiday,MIL,67,50,17,32.6,12711.1,2.41,1.28,1.12,4.17,4.55,3.81
277,Juan Toscano-Anderson,UTA,50,18,32,13.0,5473.2,1.04,0.56,0.48,4.43,4.88,4.02
278,Juancho Hernangomez,TOR,42,20,22,14.6,6144.1,1.16,0.61,0.55,4.46,4.63,4.28
279,Julian Champagnie,SAS,14,5,9,16.4,7135.9,1.35,0.76,0.59,4.59,5.08,4.08
280,Julius Randle,NYK,77,44,33,35.5,13161.5,2.49,1.38,1.11,3.92,4.19,3.63
281,Justin Champagnie,BOS,4,3,1,3.6,1442.3,0.27,0.13,0.14,4.2,3.83,4.56
282,Justin Holiday,DAL,45,18,27,15.2,6187.2,1.17,0.63,0.54,4.28,4.65,3.92
283,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
284,Justin Minaya,POR,1,0,1,17.2,7384.0,1.4,0.74,0.66,4.5,4.43,4.58
285,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
286,Jusuf Nurkic,POR,52,24,28,26.8,9723.1,1.84,0.99,0.85,3.87,4.12,3.62
287,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
288,Kai Jones,CHA,45,12,33,11.8,4826.4,0.91,0.49,0.43,4.26,4.55,3.97
289,Karl-Anthony Towns,MIN,27,13,14,33.1,12299.4,2.33,1.2,1.13,3.95,4.14,3.77
290,Kawhi Leonard,LAC,50,31,19,33.7,13081.2,2.48,1.38,1.1,4.12,4.47,3.75
291,Keegan Murray,SAC,79,47,32,29.8,12233.4,2.32,1.23,1.09,4.37,4.76,4.0
292,Keita Bates-Diop,SAS,63,16,47,21.8,9013.8,1.71,0.93,0.78,4.4,4.8,4.01
293,Keldon Johnson,SAS,61,16,45,32.8,12971.6,2.46,1.36,1.1,4.21,4.69,3.73
294,Kelly Olynyk,UTA,67,28,39,28.5,10968.3,2.08,1.15,0.92,4.07,4.5,3.64
295,Kelly Oubre Jr.,CHA,48,16,32,32.2,12756.5,2.42,1.29,1.13,4.2,4.49,3.9
296,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
297,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
298,Kendrick Nunn,WAS,69,30,39,13.7,5400.4,1.02,0.56,0.47,4.2,4.51,3.88
299,Kennedy Chandler,MEM,36,22,14,7.8,3070.9,0.58,0.31,0.27,4.1,4.34,3.85
300,Kenneth Lofton Jr.,MEM,23,15,8,5.9,2189.7,0.41,0.23,0.19,3.87,4.16,3.65
301,Kenrich Williams,OKC,53,26,27,22.8,9217.1,1.75,0.91,0.83,4.29,4.64,3.97
302,Kentavious Caldwell-Pope,DEN,75,51,24,31.4,11619.5,2.2,1.14,1.06,3.94,4.12,3.77
303,Kenyon Martin Jr.,HOU,81,21,60,28.0,10055.4,1.9,1.01,0.9,3.79,3.89,3.69
304,Keon Ellis,SAC,15,7,8,3.8,1591.2,0.3,0.15,0.15,4.28,4.47,4.11
305,Keon Johnson,POR,40,13,27,10.4,4193.5,0.79,0.43,0.37,4.2,4.39,3.98
306,Kessler Edwards,SAC,35,17,18,10.7,4504.6,0.85,0.44,0.41,4.42,4.68,4.14
307,Kevin Durant,PHX,47,34,13,35.6,12297.8,2.33,1.25,1.08,3.69,3.98,3.39
308,Kevin Huerter,SAC,74,44,30,29.5,12048.6,2.28,1.23,1.05,4.35,4.83,3.9
309,Kevin Knox II,POR,60,12,48,14.3,5817.0,1.1,0.6,0.5,4.28,4.65,3.91
310,Kevin Love,MIA,61,34,27,20.2,7260.6,1.38,0.74,0.63,3.83,3.99,3.66
311,Kevin Porter Jr.,HOU,59,18,41,34.3,13297.0,2.52,1.37,1.15,4.11,4.31,3.9
312,Kevon Harris,ORL,33,12,21,13.0,5223.9,0.99,0.51,0.48,4.2,4.29,4.14
313,Kevon Looney,GSW,80,42,38,23.9,9012.9,1.71,0.88,0.82,4.02,4.2,3.84
314,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
315,Khris Middleton,MIL,33,25,8,24.3,9303.5,1.76,0.95,0.81,4.08,4.53,3.65
316,Killian Hayes,DET,74,16,58,28.1,10853.1,2.06,1.12,0.94,4.11,4.43,3.79
317,Kira Lewis Jr.,NOP,25,11,14,9.4,3974.4,0.75,0.39,0.36,4.46,4.76,4.18
318,Klay Thompson,GSW,67,36,31,33.4,13085.7,2.48,1.36,1.12,4.17,4.68,3.69
319,Kobi Simmons,CHA,4,0,4,4.9,2052.0,0.39,0.18,0.2,4.51,4.03,4.41
320,Kris Dunn,UTA,20,7,13,24.5,9938.9,1.88,1.0,0.89,4.23,4.7,3.8
321,Kristaps Porzingis,WAS,65,27,38,32.6,11916.5,2.26,1.23,1.02,3.89,4.13,3.63
322,Kyle Anderson,MIN,67,34,33,28.3,10781.0,2.04,1.09,0.96,4.04,4.33,3.74
323,Kyle Kuzma,WAS,64,29,35,35.0,13517.3,2.56,1.42,1.14,4.09,4.44,3.73
324,Kyle Lowry,MIA,54,29,25,31.6,11023.3,2.09,1.15,0.94,3.69,3.99,3.39
325,Kyrie Irving,DAL,60,32,28,37.3,13759.6,2.61,1.4,1.21,3.92,4.27,3.58
326,LaMelo Ball,CHA,36,13,23,35.2,14639.6,2.77,1.52,1.26,4.41,4.94,3.91
327,Lamar Stevens,CLE,61,39,22,18.1,7037.8,1.33,0.69,0.65,4.12,4.21,4.03
328,Landry Shamet,PHX,39,19,20,20.2,8563.6,1.62,0.92,0.71,4.47,5.05,3.89
329,Larry Nance Jr.,NOP,64,34,30,21.3,8141.6,1.54,0.82,0.73,4.01,4.29,3.74
330,Lauri Markkanen,UTA,66,32,34,34.4,13311.0,2.52,1.39,1.13,4.08,4.45,3.7
331,LeBron James,LAL,54,29,25,35.6,12395.9,2.35,1.28,1.07,3.71,4.07,3.36
332,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
333,Lester Quinones,GSW,3,3,0,2.5,1121.7,0.21,0.13,0.08,4.31,5.22,3.18
334,Lindell Wigginton,MIL,6,4,2,9.9,3835.7,0.73,0.4,0.33,4.12,4.22,3.99
335,Lindy Waters III,OKC,40,19,21,13.0,5455.2,1.03,0.55,0.48,4.45,4.93,3.99
336,Lonnie Walker IV,LAL,56,27,29,23.2,8743.5,1.66,0.85,0.8,4.06,4.22,3.91
337,Luguentz Dort,OKC,74,36,38,30.7,12220.5,2.31,1.21,1.1,4.23,4.56,3.92
338,Luka Doncic,DAL,66,33,33,36.2,12461.6,2.36,1.34,1.02,3.65,4.04,3.24
339,Luka Garza,MIN,27,14,13,8.8,3854.5,0.73,0.39,0.34,4.61,4.91,4.3
340,Luka Samanic,UTA,5,1,4,20.1,8315.0,1.57,0.82,0.75,4.39,5.04,3.86
341,Luke Kennard,MEM,59,37,22,22.3,8818.5,1.67,0.9,0.77,4.18,4.55,3.81
342,Luke Kornet,BOS,68,44,24,11.3,4498.0,0.85,0.46,0.4,4.19,4.41,3.96
343,Mac McClung,PHI,1,1,0,7.8,3456.0,0.65,0.37,0.29,4.95,5.0,4.9
344,Malachi Flynn,TOR,52,28,24,12.6,5091.3,0.96,0.52,0.44,4.25,4.57,3.95
345,Malaki Branham,SAS,62,13,49,23.5,9814.8,1.86,1.02,0.83,4.44,4.91,3.96
346,Malcolm Brogdon,BOS,67,46,21,26.0,9790.1,1.85,1.03,0.83,3.98,4.4,3.55
347,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
348,Malik Beasley,LAL,80,44,36,25.8,9622.9,1.82,1.01,0.82,3.94,4.24,3.62
349,Malik Monk,SAC,76,47,29,22.4,9117.7,1.73,0.94,0.79,4.27,4.83,3.76
350,Mamadi Diakite,CLE,21,15,6,7.6,2901.7,0.55,0.29,0.26,4.01,4.23,3.85
351,MarJon Beauchamp,MIL,51,34,17,13.2,5388.6,1.02,0.54,0.48,4.33,4.53,4.14
352,Marcus Morris Sr.,LAC,65,35,30,28.1,10046.8,1.9,1.02,0.89,3.81,4.02,3.59
353,Marcus Smart,BOS,61,43,18,32.1,11306.4,2.14,1.14,1.0,3.75,4.05,3.46
354,Mark Williams,CHA,42,17,25,19.0,7487.4,1.42,0.73,0.69,4.19,4.42,3.96
355,Markelle Fultz,ORL,59,29,30,29.9,12595.4,2.39,1.27,1.11,4.48,4.86,4.11
356,Markieff Morris,DAL,34,17,17,9.7,3550.0,0.67,0.36,0.31,3.89,4.0,3.77
357,Marko Simonovic,CHI,5,1,4,2.0,784.8,0.15,0.08,0.07,3.62,4.64,3.74
358,Marvin Bagley III,DET,41,7,34,23.7,9427.6,1.79,0.95,0.83,4.27,4.44,4.09
359,Mason Plumlee,LAC,77,26,51,26.1,10444.8,1.98,1.07,0.91,4.26,4.6,3.92
360,Matisse Thybulle,POR,71,38,33,16.9,6735.4,1.28,0.64,0.63,4.23,4.29,4.18
361,Matt Ryan,MIN,33,14,19,9.3,3805.2,0.72,0.38,0.34,4.31,4.74,3.9
362,Matthew Dellavedova,SAC,32,19,13,6.7,2821.1,0.53,0.29,0.24,4.44,5.0,3.91
363,Max Christie,LAL,40,18,22,12.8,5335.0,1.01,0.54,0.47,4.41,4.68,4.15
364,Max Strus,MIA,79,41,38,28.6,11753.6,2.23,1.27,0.96,4.35,4.9,3.79
365,Maxi Kleber,DAL,37,18,19,25.1,9319.9,1.77,0.95,0.81,3.91,4.08,3.72
366,McKinley Wright IV,DAL,26,14,12,11.8,4849.8,0.92,0.49,0.43,4.36,4.65,4.07
367,Meyers Leonard,MIL,8,6,2,10.4,3807.6,0.72,0.41,0.32,3.89,4.1,3.51
368,Mfiondu Kabengele,BOS,3,2,1,5.8,2053.7,0.39,0.22,0.17,3.78,4.24,3.28
369,Micah Potter,UTA,6,3,3,5.2,2214.5,0.42,0.22,0.2,4.38,4.8,4.0
370,Michael Carter-Williams,ORL,3,1,2,9.3,3593.3,0.68,0.4,0.29,3.96,4.46,3.82
371,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
372,Michael Porter Jr.,DEN,61,41,20,29.1,10946.0,2.07,1.07,1.0,4.01,4.14,3.89
373,Mikal Bridges,BKN,82,42,40,36.1,14421.3,2.73,1.47,1.26,4.25,4.55,3.93
374,Mike Conley,MIN,65,32,33,30.3,11877.1,2.25,1.24,1.01,4.15,4.47,3.81
375,Mike Muscala,BOS,62,31,31,14.7,6153.2,1.17,0.64,0.52,4.41,4.92,3.91
376,Miles McBride,NYK,63,36,27,11.9,4894.4,0.93,0.49,0.44,4.34,4.49,4.19
377,Mitchell Robinson,NYK,58,35,23,26.9,10030.3,1.9,1.0,0.9,3.98,4.03,3.91
378,Mo Bamba,LAL,48,24,24,16.0,5972.9,1.13,0.61,0.52,3.98,4.2,3.76
379,Monte Morris,WAS,62,28,34,27.4,10607.4,2.01,1.13,0.88,4.13,4.51,3.71
380,Montrezl Harrell,PHI,56,34,22,11.8,4359.0,0.83,0.44,0.38,3.92,4.15,3.68
381,Moritz Wagner,ORL,57,27,30,19.5,7727.7,1.46,0.79,0.67,4.19,4.56,3.84
382,Moses Brown,BKN,36,17,19,8.2,3277.3,0.62,0.34,0.29,4.19,4.48,3.93
383,Moses Moody,GSW,61,35,26,12.6,4958.2,0.94,0.5,0.43,4.14,4.46,3.81
384,Moussa Diabate,LAC,21,9,12,9.2,3911.9,0.74,0.4,0.34,4.42,4.73,4.05
385,Myles Turner,IND,62,29,33,29.4,11168.6,2.12,1.11,1.0,4.04,4.36,3.73
386,Naji Marshall,NOP,76,40,36,23.4,9219.3,1.75,0.92,0.82,4.16,4.38,3.93
387,Nassir Little,POR,54,22,32,18.1,7166.2,1.36,0.74,0.62,4.18,4.44,3.92
388,Nathan Knight,MIN,36,17,19,7.9,3090.4,0.59,0.31,0.28,4.11,4.3,3.92
389,Naz Reid,MIN,68,32,36,18.4,7371.8,1.4,0.74,0.66,4.24,4.58,3.91
390,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
391,Nerlens Noel,BKN,17,4,13,11.4,4443.7,0.84,0.44,0.4,4.07,4.4,3.75
392,Nic Claxton,BKN,76,41,35,29.9,11869.8,2.25,1.17,1.08,4.24,4.5,3.99
393,Nick Richards,CHA,64,20,44,18.8,7846.9,1.49,0.79,0.69,4.44,4.74,4.15
394,Nickeil Alexander-Walker,MIN,57,27,30,14.9,6370.8,1.21,0.66,0.55,4.5,4.88,4.1
395,Nicolas Batum,LAC,76,42,34,21.9,8700.0,1.65,0.84,0.8,4.17,4.24,4.11
396,Nikola Jokic,DEN,68,48,20,33.8,12153.1,2.3,1.25,1.05,3.83,4.21,3.47
397,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
398,Nikola Vucevic,CHI,80,38,42,33.7,12135.9,2.3,1.19,1.1,3.85,4.07,3.63
399,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
400,Norman Powell,LAC,58,29,29,26.0,10241.3,1.94,1.05,0.88,4.13,4.45,3.8
401,O.G. Anunoby,TOR,67,33,34,35.6,13461.8,2.55,1.31,1.24,4.01,4.16,3.87
402,Obi Toppin,NYK,66,37,29,15.4,6516.3,1.23,0.66,0.57,4.5,4.82,4.16
403,Ochai Agbaji,UTA,57,28,29,20.1,8202.0,1.55,0.84,0.71,4.29,4.69,3.9
404,Olivier Sarr,OKC,8,4,4,8.9,3675.1,0.7,0.38,0.32,4.32,4.72,3.78
405,Omer Yurtseven,MIA,8,4,4,7.4,2982.5,0.56,0.31,0.26,4.15,4.29,4.18
406,Onyeka Okongwu,ATL,79,41,38,23.1,9013.1,1.71,0.88,0.83,4.14,4.33,3.96
407,Orlando Robinson,MIA,30,17,13,13.8,5493.1,1.04,0.55,0.49,4.23,4.3,4.16
408,Oshae Brissett,IND,64,26,38,16.5,6741.1,1.28,0.69,0.59,4.31,4.69,3.95
409,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
410,Ousmane Dieng,OKC,38,19,19,13.8,5558.1,1.05,0.57,0.48,4.28,4.74,3.84
411,P.J. Tucker,PHI,75,48,27,25.6,9801.0,1.86,0.96,0.89,4.1,4.17,4.02
412,P.J. Washington,CHA,73,24,49,32.6,12965.1,2.46,1.34,1.11,4.24,4.71,3.78
413,PJ Dozier,SAC,15,11,4,3.7,1540.5,0.29,0.16,0.13,4.36,4.84,3.89
414,Paolo Banchero,ORL,72,31,41,33.8,13199.4,2.5,1.36,1.14,4.15,4.58,3.73
415,Pascal Siakam,TOR,71,35,36,37.4,14312.0,2.71,1.48,1.23,4.07,4.49,3.65
416,Pat Connaughton,MIL,61,43,18,23.6,9481.5,1.8,0.96,0.83,4.26,4.65,3.89
417,Patrick Baldwin Jr.,GSW,30,14,16,7.2,2923.6,0.55,0.3,0.25,4.27,4.72,3.82
418,Patrick Beverley,CHI,66,33,33,27.2,10612.3,2.01,1.05,0.96,4.19,4.38,4.0
419,Patrick Williams,CHI,80,38,42,28.4,11313.8,2.14,1.11,1.03,4.26,4.57,3.97
420,Patty Mills,BKN,39,18,21,13.6,5525.4,1.05,0.56,0.48,4.33,4.63,4.02
421,Paul George,LAC,56,32,24,34.6,12950.1,2.45,1.35,1.1,3.97,4.32,3.6
422,Paul Reed,PHI,68,43,25,10.7,4438.7,0.84,0.45,0.39,4.38,4.62,4.12
423,Payton Pritchard,BOS,47,31,16,12.7,5184.9,0.98,0.53,0.45,4.32,4.59,4.05
424,Peyton Watson,DEN,21,12,9,6.8,2727.8,0.52,0.28,0.24,4.22,4.57,3.93
425,Precious Achiuwa,TOR,54,29,25,20.6,8092.5,1.53,0.81,0.72,4.15,4.34,3.96
426,Quentin Grimes,NYK,70,41,29,29.8,11337.3,2.15,1.15,1.0,4.03,4.16,3.9
427,Quenton Jackson,WAS,8,3,5,12.8,5414.9,1.03,0.56,0.47,4.42,4.89,4.05
428,R.J. Hampton,DET,46,9,37,16.2,6714.5,1.27,0.69,0.58,4.37,4.63,4.09
429,RJ Barrett,NYK,72,40,32,33.9,13442.1,2.55,1.39,1.16,4.21,4.5,3.91
430,Raul Neto,CLE,47,31,16,10.3,3978.6,0.75,0.4,0.35,4.08,4.22,3.92
431,Reggie Bullock,DAL,78,37,41,30.3,11411.9,2.16,1.14,1.03,4.0,4.05,3.95
432,Reggie Jackson,DEN,66,35,31,24.4,9210.7,1.74,0.96,0.79,4.02,4.35,3.68
433,Richaun Holmes,SAC,41,22,19,8.3,3191.1,0.6,0.31,0.3,4.06,4.23,3.9
434,Ricky Rubio,CLE,32,23,9,16.9,6786.5,1.29,0.71,0.57,4.24,4.57,3.89
435,Robert Covington,LAC,46,18,28,16.4,6151.1,1.16,0.63,0.54,3.92,4.24,3.61
436,Robert Williams III,BOS,35,24,11,23.5,8897.2,1.69,0.91,0.78,4.03,4.28,3.77
437,Robin Lopez,CLE,36,25,11,7.8,2951.7,0.56,0.31,0.25,4.0,4.21,3.77
438,Rodney McGruder,DET,32,4,28,16.4,6890.5,1.31,0.7,0.61,4.48,4.8,4.16
439,Romeo Langford,SAS,39,12,27,19.9,8328.9,1.58,0.82,0.76,4.45,4.66,4.24
440,Ron Harper Jr.,TOR,8,5,3,3.1,1250.0,0.24,0.13,0.1,4.12,4.81,3.45
441,Royce O'Neale,BKN,76,42,34,31.7,12236.8,2.32,1.27,1.05,4.11,4.58,3.66
442,Rudy Gay,UTA,56,29,27,14.6,5682.8,1.08,0.58,0.5,4.11,4.38,3.82
443,Rudy Gobert,MIN,68,32,36,31.0,12119.7,2.3,1.21,1.08,4.16,4.43,3.89
444,Rui Hachimura,LAL,62,37,25,23.3,9237.5,1.75,0.94,0.8,4.2,4.5,3.9
445,Russell Westbrook,LAC,71,34,37,29.0,10667.9,2.02,1.11,0.91,3.9,4.34,3.47
446,Ryan Arcidiacono,POR,20,9,11,8.6,3596.8,0.68,0.39,0.29,4.42,4.88,4.0
447,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
448,Saben Lee,PHX,24,15,9,13.7,5687.8,1.08,0.57,0.5,4.35,4.59,4.11
449,Saddiq Bey,ATL,75,24,51,27.8,10734.4,2.03,1.06,0.97,4.09,4.28,3.91
450,Sam Hauser,BOS,79,54,25,15.8,6822.6,1.29,0.72,0.57,4.56,4.99,4.1
451,Sam Merrill,CLE,4,4,0,8.1,3358.0,0.64,0.34,0.3,4.2,4.56,3.87
452,Sandro Mamukelashvili,SAS,40,21,19,14.5,6108.9,1.16,0.65,0.51,4.44,4.79,4.06
453,Santi Aldama,MEM,77,47,30,21.8,9062.8,1.72,0.91,0.81,4.39,4.66,4.13
454,Scottie Barnes,TOR,76,37,39,34.9,14011.3,2.65,1.42,1.23,4.25,4.58,3.92
455,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
456,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
457,Seth Curry,BKN,61,37,24,19.9,7452.0,1.41,0.76,0.65,3.97,4.26,3.68
458,Shaedon Sharpe,POR,78,32,46,22.0,8742.0,1.66,0.88,0.78,4.21,4.38,4.03
459,Shai Gilgeous-Alexander,OKC,68,33,35,35.5,13400.0,2.54,1.37,1.16,3.99,4.49,3.53
460,Shake Milton,PHI,75,51,24,20.4,7946.6,1.51,0.81,0.69,4.11,4.41,3.8
461,Shaquille Harrison,POR,3,1,2,23.1,10007.3,1.9,1.03,0.86,4.55,4.84,4.25
462,Simone Fontecchio,UTA,50,24,26,14.2,5982.9,1.13,0.63,0.5,4.41,4.94,3.88
463,Skylar Mays,POR,3,1,2,32.0,12167.7,2.3,1.28,1.03,4.05,4.36,3.73
464,Spencer Dinwiddie,BKN,79,41,38,34.5,12441.3,2.36,1.33,1.03,3.84,4.23,3.43
465,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
466,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
467,Stephen Curry,GSW,54,28,26,35.1,13917.0,2.64,1.48,1.15,4.22,4.91,3.57
468,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
469,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
470,Svi Mykhailiuk,CHA,31,15,16,14.0,5659.8,1.07,0.57,0.5,4.27,4.59,3.95
471,T.J. McConnell,IND,75,31,44,20.4,8888.5,1.68,0.9,0.78,4.6,5.02,4.2
472,T.J. Warren,PHX,42,26,16,16.4,6560.9,1.24,0.64,0.6,4.24,4.35,4.13
473,Taj Gibson,WAS,49,21,28,9.8,3755.2,0.71,0.38,0.33,4.02,4.13,3.91
474,Talen Horton-Tucker,UTA,65,30,35,20.2,7736.2,1.47,0.82,0.65,4.04,4.5,3.58
475,Tari Eason,HOU,81,21,60,21.5,8498.8,1.61,0.87,0.74,4.18,4.37,3.96
476,Taurean Prince,MIN,52,29,23,21.8,8465.1,1.6,0.85,0.76,4.09,4.38,3.81
477,Terance Mann,LAC,79,42,37,23.1,9316.1,1.76,0.93,0.83,4.25,4.42,4.08
478,Terence Davis,SAC,63,38,25,13.1,5449.3,1.03,0.54,0.5,4.41,4.78,4.08
479,Terrence Ross,PHX,62,27,35,21.0,8258.2,1.56,0.85,0.72,4.19,4.5,3.87
480,Terry Rozier,CHA,63,19,44,35.3,14298.6,2.71,1.5,1.21,4.33,4.79,3.87
481,Terry Taylor,CHI,30,12,18,8.3,3439.5,0.65,0.35,0.3,4.35,4.76,3.96
482,Thaddeus Young,TOR,54,23,31,14.7,5784.1,1.1,0.59,0.51,4.15,4.34,3.94
483,Thanasis Antetokounmpo,MIL,36,25,11,5.0,2005.0,0.38,0.2,0.18,4.23,4.32,4.13
484,Theo Maledon,CHA,43,13,30,18.9,7823.8,1.48,0.82,0.66,4.36,4.81,3.92
485,Theo Pinson,DAL,39,19,20,7.3,2888.5,0.55,0.29,0.25,4.15,4.4,3.9
486,Thomas Bryant,DEN,58,32,26,18.3,6990.5,1.32,0.71,0.62,4.09,4.38,3.81
487,Tim Hardaway Jr.,DAL,71,37,34,30.3,11220.0,2.12,1.16,0.97,3.94,4.18,3.67
488,Tobias Harris,PHI,74,47,27,32.9,12291.8,2.33,1.24,1.09,3.98,4.14,3.81
489,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
490,Torrey Craig,PHX,78,44,34,24.9,10451.4,1.98,1.05,0.93,4.46,4.7,4.22
491,Trae Young,ATL,73,38,35,34.8,13130.0,2.49,1.37,1.12,3.99,4.46,3.53
492,Tre Jones,SAS,64,18,46,29.2,12329.0,2.34,1.28,1.06,4.48,4.91,4.05
493,Tre Mann,OKC,66,30,36,17.2,6964.4,1.32,0.71,0.61,4.29,4.64,3.95
494,Trendon Watford,POR,59,26,33,18.9,7231.9,1.37,0.75,0.62,4.03,4.34,3.71
495,Trent Forrest,ATL,22,9,13,11.8,4696.0,0.89,0.47,0.42,4.18,4.36,3.97
496,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
497,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
498,Trevor Keels,NYK,3,3,0,2.7,995.0,0.19,0.11,0.08,4.08,3.75,2.98
499,Trey Lyles,SAC,73,43,30,16.8,6961.2,1.32,0.69,0.63,4.34,4.68,4.01
500,Trey Murphy III,NOP,78,39,39,30.9,12171.2,2.31,1.18,1.12,4.19,4.38,4.02
501,Troy Brown Jr.,LAL,75,39,36,24.6,9934.9,1.88,0.99,0.9,4.32,4.55,4.09
502,Ty Jerome,GSW,45,22,23,18.1,7012.1,1.33,0.76,0.57,4.08,4.59,3.55
503,TyTy Washington Jr.,HOU,30,5,25,13.7,5159.7,0.98,0.53,0.44,3.98,4.29,3.66
504,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
505,Tyler Herro,MIA,66,36,30,35.3,14145.0,2.68,1.47,1.21,4.27,4.63,3.9
506,Tyrese Haliburton,IND,56,28,28,33.6,13544.0,2.57,1.43,1.13,4.28,4.91,3.68
507,Tyrese Martin,ATL,15,10,5,3.3,1355.3,0.26,0.14,0.12,4.3,4.5,3.87
508,Tyrese Maxey,PHI,60,39,21,33.6,13598.9,2.58,1.4,1.17,4.31,4.58,4.03
509,Tyus Jones,MEM,80,51,29,24.2,9876.3,1.87,1.02,0.86,4.31,4.7,3.93
510,Udoka Azubuike,UTA,34,16,18,8.9,3308.1,0.63,0.33,0.3,3.91,4.06,3.76
511,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
512,Usman Garuba,HOU,74,20,54,12.9,4972.5,0.94,0.49,0.45,4.03,4.13,3.93
513,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
514,Victor Oladipo,MIA,41,22,19,26.4,9917.0,1.88,1.03,0.85,3.96,4.26,3.64
515,Vince Williams Jr.,MEM,14,7,7,4.0,1669.1,0.32,0.17,0.15,4.28,4.37,4.2
