,PLAYER,TEAM,GP,W,L,MIN,PTS,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%
170,Greg Brown III,POR,16,10,6,5.8,1.8,0.7,50.0,0.2,14.3,0.0,0.0,0.3,50.0,0.0,0.0,0.1,100.0,41.1
171,Hamidou Diallo,DET,55,12,43,17.7,9.2,2.4,43.1,0.4,33.3,1.1,42.0,2.4,71.1,0.0,0.0,1.3,71.4,57.4
172,Harrison Barnes,SAC,77,47,30,32.7,15.0,4.9,47.4,4.1,36.6,1.3,40.8,1.7,70.0,0.7,71.4,0.6,75.0,55.3
173,Haywood Highsmith,MIA,51,26,25,17.5,4.3,0.4,52.6,2.1,35.0,0.2,33.3,1.0,53.3,0.0,0.0,0.1,42.9,52.0
174,Herbert Jones,NOP,61,28,33,29.1,9.4,2.0,44.4,2.4,29.8,0.1,30.8,1.5,54.3,0.0,0.0,0.4,58.8,51.1
175,Immanuel Quickley,NYK,77,45,32,28.6,14.2,5.1,54.5,3.4,37.6,4.4,38.8,0.2,63.6,0.0,0.0,0.1,66.7,53.3
176,Isaac Okoro,CLE,76,48,28,21.7,6.4,1.1,47.1,2.3,36.0,0.1,33.3,1.0,76.2,0.0,100.0,0.2,60.0,58.2
177,Isaiah Hartenstein,NYK,78,45,33,19.9,4.9,0.2,66.7,0.7,30.6,0.1,37.5,3.4,57.2,0.1,83.3,0.7,39.3,54.2
178,Isaiah Jackson,IND,59,23,36,16.0,7.1,0.2,40.0,0.2,21.1,0.2,54.5,5.1,60.7,0.3,44.4,1.1,49.1,57.1
179,Isaiah Joe,OKC,70,35,35,18.9,9.4,0.5,48.1,5.4,42.2,2.1,43.8,0.3,58.3,0.0,0.0,0.2,66.7,60.6
180,Isaiah Livers,DET,49,10,39,22.9,6.4,0.6,47.8,3.6,34.1,1.2,43.1,0.4,72.7,0.1,66.7,0.3,75.0,53.7
181,Isaiah Mobley,CLE,10,7,3,3.3,1.1,0.0,0.0,0.3,33.3,0.0,0.0,0.4,100.0,0.2,100.0,0.0,0.0,55.0
182,Isaiah Roby,SAS,41,9,32,11.3,4.1,0.9,41.7,1.1,31.9,0.5,29.6,0.7,59.1,0.1,100.0,0.3,57.1,49.0
183,Isaiah Stewart,DET,49,12,37,28.3,11.4,1.2,50.0,4.4,36.1,0.0,16.7,3.8,56.3,0.3,31.6,1.2,64.5,52.8
184,Isaiah Todd,WAS,4,2,2,3.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
185,Ish Smith,DEN,40,24,16,8.6,2.3,1.2,46.9,0.2,40.0,1.3,35.1,0.1,50.0,0.0,0.0,0.0,0.0,41.1
186,Ish Wainright,PHX,55,30,25,15.3,4.3,0.5,53.3,2.7,34.0,0.3,35.7,0.5,53.8,0.0,0.0,0.0,0.0,51.0
187,Ivica Zubac,LAC,72,40,32,28.6,10.6,0.3,58.8,0.1,18.2,0.0,0.0,8.2,65.1,1.6,60.6,2.3,66.0,62.9
188,JD Davison,BOS,10,9,1,2.7,1.1,0.2,25.0,0.5,40.0,0.2,25.0,0.2,100.0,0.0,0.0,0.2,100.0,42.3
189,JT Thor,CHA,65,21,44,12.9,3.5,0.7,52.6,1.6,32.1,0.2,24.0,0.7,55.9,0.0,50.0,0.1,14.3,48.8
190,Ja Morant,MEM,58,38,20,32.0,26.6,14.6,48.3,1.7,32.4,6.5,38.2,1.4,67.2,0.0,0.0,0.3,46.2,50.1
191,JaMychal Green,GSW,56,29,27,14.0,6.5,0.1,28.6,2.4,38.8,0.0,0.0,3.0,66.3,0.1,100.0,0.6,65.0,62.4
192,JaVale McGee,DAL,39,19,20,8.1,4.2,0.8,73.7,0.1,33.3,0.1,25.0,2.8,60.5,0.2,30.0,0.7,68.4,62.4
193,Jabari Smith Jr.,HOU,75,18,57,30.9,12.6,2.0,44.0,4.1,30.0,2.7,37.8,2.6,62.1,0.5,44.1,0.8,50.0,47.2
194,Jabari Walker,POR,51,20,31,10.0,3.4,0.3,35.7,0.9,31.4,0.0,14.3,1.2,51.9,0.1,33.3,0.5,52.6,46.7
195,Jack White,DEN,16,12,4,3.2,1.2,0.4,66.7,0.6,37.5,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,53.1
196,Jaden Hardy,DAL,43,19,24,14.7,8.8,2.7,46.1,2.7,42.4,2.0,40.0,0.1,75.0,0.0,0.0,0.0,33.3,53.4
197,Jaden Ivey,DET,68,15,53,30.6,15.8,5.4,44.3,2.8,38.3,4.1,35.5,1.0,54.7,0.0,0.0,0.5,73.7,47.3
198,Jaden McDaniels,MIN,75,38,37,30.7,12.2,2.9,48.3,3.8,39.0,1.3,40.6,2.2,74.5,0.1,30.0,0.4,66.7,58.7
199,Jaden Springer,PHI,14,11,3,3.8,1.6,0.5,33.3,0.1,33.3,0.1,20.0,0.6,80.0,0.0,0.0,0.0,0.0,40.9
200,Jae Crowder,MIL,13,10,3,18.0,5.2,0.4,50.0,2.3,35.7,1.5,61.5,0.8,80.0,0.0,0.0,0.0,0.0,60.2
201,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,3.8,53.7,1.2,29.3,0.3,25.0,1.6,50.0,0.8,60.0,0.3,42.9,50.9
202,Jake LaRavia,MEM,34,22,12,12.1,3.1,0.4,50.0,1.9,36.7,0.2,25.0,0.2,42.9,0.1,100.0,0.1,100.0,51.6
203,Jakob Poeltl,TOR,66,23,43,26.9,12.8,1.3,66.7,1.1,48.6,0.5,54.8,7.1,65.0,1.4,62.5,3.2,58.0,63.9
204,Jalen Brunson,NYK,67,39,28,34.9,24.0,11.8,50.3,2.7,47.3,8.6,44.9,0.2,60.0,0.6,55.2,0.1,50.0,54.7
205,Jalen Duren,DET,61,15,46,24.6,8.9,0.1,50.0,0.0,14.3,0.1,33.3,7.2,65.2,0.5,39.4,1.0,67.6,63.7
206,Jalen Green,HOU,72,17,55,34.1,22.0,8.8,44.6,3.7,36.1,6.5,35.6,0.8,66.7,0.0,0.0,0.2,41.7,48.6
207,Jalen Johnson,ATL,65,32,33,14.4,5.2,1.0,53.8,1.2,28.3,0.2,26.1,1.1,59.6,0.0,33.3,0.3,47.4,52.5
208,Jalen McDaniels,PHI,75,28,47,24.0,9.4,2.0,38.8,2.9,33.9,0.7,36.4,2.1,68.3,0.0,0.0,0.4,54.2,51.6
209,Jalen Smith,IND,66,31,35,18.6,9.3,0.6,43.2,2.4,26.5,0.3,33.3,3.9,69.2,0.3,31.6,1.0,69.8,52.0
210,Jalen Suggs,ORL,48,19,29,23.7,9.6,2.5,51.0,2.1,32.4,2.5,34.5,0.9,48.0,0.1,40.0,0.2,37.5,48.1
211,Jalen Williams,OKC,72,35,37,30.3,14.1,5.2,52.5,2.5,35.7,1.7,39.6,2.4,71.3,0.0,0.0,0.8,77.1,57.1
212,Jamal Cain,MIA,15,8,7,12.4,4.4,0.4,42.9,0.5,23.1,0.0,0.0,2.8,66.7,0.0,0.0,0.0,0.0,54.0
213,Jamal Murray,DEN,62,42,20,33.1,20.2,5.5,48.8,3.6,40.5,8.4,40.2,1.0,70.7,0.5,52.0,0.8,58.1,53.5
214,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,2.0,80.0,0.6,33.3,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
215,James Bouknight,CHA,30,8,22,13.8,4.8,1.1,46.7,1.6,31.4,1.2,28.6,0.1,16.7,0.0,0.0,0.1,100.0,42.4
216,James Harden,PHI,55,38,17,37.0,21.3,7.5,46.2,2.4,41.7,8.0,39.4,0.3,33.3,0.3,88.9,0.2,80.0,53.7
217,James Johnson,IND,16,6,10,8.6,2.4,1.2,47.1,0.4,20.0,0.6,50.0,0.2,50.0,0.0,0.0,0.1,100.0,46.1
218,James Wiseman,DET,40,10,30,18.8,9.9,0.4,42.9,0.9,32.6,0.2,15.0,6.3,65.9,1.2,43.8,1.9,65.4,57.8
219,Jared Butler,OKC,3,1,2,8.9,3.0,2.0,60.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3
220,Jared Rhoden,DET,9,1,8,10.0,2.4,0.0,0.0,0.7,22.2,0.2,50.0,0.7,60.0,0.0,0.0,0.0,0.0,45.0
221,Jaren Jackson Jr.,MEM,59,39,20,28.1,17.8,5.0,51.8,4.2,33.7,0.5,27.5,4.8,72.6,2.2,57.1,1.1,53.2,56.0
222,Jarred Vanderbilt,LAL,73,39,34,24.5,8.1,0.6,43.2,1.1,30.8,0.1,25.0,4.2,68.0,0.0,0.0,0.9,58.7,57.9
223,Jarrell Brantley,UTA,4,0,4,9.7,5.5,2.0,75.0,3.0,50.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,71.4
224,Jarrett Allen,CLE,65,42,23,33.0,14.4,0.2,46.2,0.7,33.3,0.1,50.0,11.3,68.1,0.6,45.5,2.9,60.0,64.6
225,Jarrett Culver,ATL,10,5,5,13.7,4.4,1.0,40.0,0.3,8.3,0.6,37.5,1.2,57.1,0.0,0.0,0.0,0.0,40.7
226,Jason Preston,LAC,13,3,10,9.4,3.2,0.8,35.7,0.9,28.6,1.0,37.5,0.2,100.0,0.0,0.0,0.2,100.0,50.0
227,Javonte Green,CHI,31,12,19,15.1,5.3,0.5,30.8,1.2,36.4,0.2,40.0,2.1,81.1,0.0,0.0,0.5,70.0,63.7
228,Jaxson Hayes,NOP,46,22,24,13.2,5.1,0.4,42.9,0.2,13.3,0.0,0.0,2.5,69.6,0.0,25.0,0.7,91.7,56.5
229,Jay Huff,WAS,3,1,2,4.1,2.3,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
230,Jaylen Brown,BOS,66,45,21,35.8,26.7,8.8,58.1,5.2,34.8,6.0,40.9,2.1,57.9,0.5,59.1,1.1,53.3,55.2
231,Jaylen Nowell,MIN,65,34,31,19.3,10.8,3.8,51.0,2.0,30.4,3.0,42.9,0.8,63.2,0.0,0.0,0.4,83.3,50.2
232,Jaylin Williams,OKC,46,22,24,18.5,5.8,0.4,42.9,3.4,40.3,0.1,66.7,1.5,42.6,0.0,0.0,0.7,38.5,52.7
233,Jayson Tatum,BOS,72,51,21,37.1,30.3,8.2,51.4,6.2,42.8,5.7,30.6,3.0,67.9,1.3,55.1,2.3,63.5,54.5
234,Jeff Dowtin Jr.,TOR,23,15,8,10.3,2.6,0.9,50.0,0.5,30.8,0.7,36.4,0.3,50.0,0.0,0.0,0.2,100.0,49.1
235,Jeff Green,DEN,52,32,20,19.5,7.7,1.3,54.8,1.4,29.5,0.5,27.5,1.8,63.3,0.6,32.3,0.7,62.5,53.5
236,Jerami Grant,POR,63,28,35,35.6,20.5,4.6,48.7,6.7,39.8,2.4,40.3,1.9,76.6,1.2,50.9,0.4,50.0,55.4
237,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,6.9,0.4,77.8,2.7,33.3,0.1,66.7,2.0,49.3,0.0,0.0,0.4,53.8,53.0
238,Jeremy Sochan,SAS,55,15,40,26.1,11.1,3.2,41.9,1.8,26.1,1.2,39.5,3.5,69.8,0.3,36.4,0.9,77.8,48.7
239,Jericho Sims,NYK,50,30,20,15.6,3.4,0.0,100.0,0.1,66.7,0.0,0.0,3.1,79.6,0.0,0.0,0.2,62.5,76.9
240,Jevon Carter,MIL,77,55,22,22.3,8.1,0.9,38.4,3.3,43.7,3.4,41.3,0.1,55.6,0.0,0.0,0.1,33.3,54.8
241,Jimmy Butler,MIA,61,32,29,33.4,22.6,7.9,50.2,1.5,41.0,2.9,40.7,5.2,66.3,1.4,43.8,0.9,59.0,55.0
242,Jock Landale,PHX,65,33,32,14.1,6.5,0.1,50.0,1.2,29.9,0.0,10.0,4.3,64.0,1.1,58.7,1.0,62.8,55.5
243,Joe Harris,BKN,70,37,33,21.0,7.6,0.4,38.2,5.1,43.0,0.9,39.7,0.5,85.7,0.0,0.0,0.2,72.7,61.7
244,Joe Ingles,MIL,42,29,13,22.7,6.9,1.0,56.3,3.3,35.7,2.2,50.0,0.1,66.7,0.0,0.0,0.0,100.0,59.0
245,Joe Wieskamp,TOR,5,3,2,5.9,1.8,0.0,0.0,1.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3
246,Joel Embiid,PHI,63,42,21,34.7,33.0,6.2,56.7,5.0,48.4,6.3,42.9,5.5,66.5,4.6,50.3,6.6,56.9,56.9
247,John Butler Jr.,POR,14,3,11,7.0,0.6,0.2,50.0,0.2,7.7,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,19.4
248,John Collins,ATL,67,34,33,30.1,12.9,1.9,57.3,3.5,32.7,0.7,41.8,3.7,74.3,1.7,51.0,1.1,69.8,55.1
249,John Konchar,MEM,67,43,24,20.8,5.1,0.3,17.6,2.4,34.8,0.3,33.3,0.9,72.2,0.0,0.0,0.1,50.0,52.2
250,John Wall,LAC,34,15,19,22.2,11.4,3.8,43.2,2.8,35.6,1.7,27.4,0.2,75.0,0.2,57.1,0.0,0.0,45.7
251,Johnny Davis,WAS,23,9,14,10.6,3.4,0.9,33.3,0.9,25.0,0.8,32.1,0.4,83.3,0.0,0.0,0.1,100.0,41.8
252,Johnny Juzang,UTA,15,5,10,12.4,4.7,0.8,66.7,2.0,23.8,1.7,44.0,0.1,33.3,0.0,0.0,0.1,50.0,42.5
253,Jonas Valanciunas,NOP,74,37,37,25.0,14.3,0.4,44.4,2.8,39.4,0.2,22.2,7.5,68.2,3.1,54.0,1.7,55.7,57.5
254,Jonathan Isaac,ORL,11,8,3,11.3,5.0,0.0,0.0,2.5,44.0,0.2,16.7,1.9,47.1,0.4,50.0,0.2,0.0,47.2
255,Jonathan Kuminga,GSW,63,35,28,20.8,9.8,2.0,51.5,2.3,35.7,0.8,42.3,1.9,61.9,0.5,35.5,1.0,63.4,57.4
256,Jordan Clarkson,UTA,61,30,31,32.6,20.8,8.8,52.5,4.1,33.5,5.9,39.7,1.2,61.1,0.1,42.9,0.6,61.9,51.9
257,Jordan Goodwin,WAS,57,21,36,17.1,6.0,2.3,50.9,1.3,36.2,1.6,41.6,0.7,50.0,0.0,100.0,0.1,50.0,50.5
258,Jordan Hall,SAS,9,1,8,9.2,3.1,0.6,50.0,0.6,14.3,1.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,37.5
259,Jordan McLaughlin,MIN,40,20,20,15.8,3.7,1.2,51.2,1.1,26.9,0.8,36.4,0.3,100.0,0.0,0.0,0.1,100.0,48.6
260,Jordan Nwora,IND,58,35,23,18.6,8.3,2.2,45.2,3.4,42.8,1.2,31.9,0.6,53.8,0.0,0.0,0.2,100.0,53.4
261,Jordan Poole,GSW,77,40,37,30.4,20.4,5.6,50.3,4.8,36.3,5.2,33.9,0.8,59.0,0.0,0.0,0.8,72.7,51.3
262,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.0,0.0,0.0,0.0,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
263,Jose Alvarado,NOP,61,30,31,21.5,9.0,3.4,46.2,3.6,33.6,1.0,32.9,0.3,70.0,0.0,0.0,0.2,100.0,49.6
264,Josh Christopher,HOU,60,13,47,11.7,5.6,2.6,48.6,0.5,22.9,1.4,37.3,0.3,75.0,0.0,0.0,0.1,66.7,49.8
265,Josh Giddey,OKC,73,33,40,31.1,16.6,6.9,48.6,3.0,36.0,2.0,40.6,2.5,59.2,0.0,0.0,0.9,67.4,51.9
266,Josh Green,DAL,57,26,31,25.4,9.2,2.8,57.1,3.4,41.9,0.5,40.0,0.4,61.1,0.0,0.0,0.5,81.3,62.2
267,Josh Hart,NYK,72,40,32,32.4,10.0,2.0,51.9,2.5,40.5,0.5,30.2,1.1,68.0,0.0,100.0,0.2,58.3,59.9
268,Josh Minott,MIN,14,6,8,6.5,3.3,0.4,25.0,0.4,40.0,0.0,0.0,1.3,80.0,0.0,0.0,0.1,100.0,55.9
269,Josh Okogie,PHX,67,35,32,18.2,7.3,1.6,39.0,2.5,35.8,0.6,27.6,0.9,47.9,0.0,0.0,0.1,42.9,48.0
270,Josh Richardson,NOP,59,21,38,23.9,10.6,2.2,47.5,4.8,38.1,2.9,43.5,0.6,68.0,0.0,0.0,0.1,33.3,53.1
271,Joshua Primo,SAS,4,3,1,23.3,7.0,2.8,50.0,1.5,22.2,2.3,44.4,0.5,0.0,0.0,0.0,0.0,0.0,40.4
272,Jrue Holiday,MIL,64,47,17,32.5,19.2,6.5,53.0,2.5,43.2,7.3,39.8,1.6,62.7,0.6,48.1,0.4,61.1,55.2
273,Juan Toscano-Anderson,UTA,47,18,29,12.6,2.8,0.6,45.8,0.5,30.0,0.2,30.8,0.8,65.4,0.0,0.0,0.2,66.7,53.2
274,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,0.0,33.3,1.2,26.2,0.0,0.0,1.0,68.0,0.1,66.7,0.1,25.0,49.6
275,Julian Champagnie,SAS,12,4,8,14.5,5.4,0.3,100.0,3.3,33.3,0.8,66.7,0.6,42.9,0.0,0.0,0.3,100.0,54.2
276,Julius Randle,NYK,77,44,33,35.5,25.1,5.2,51.1,5.9,35.8,6.2,39.3,3.1,68.5,2.1,53.9,1.5,54.4,53.6
277,Justin Champagnie,TOR,3,2,1,3.6,2.0,0.7,100.0,0.0,0.0,0.0,0.0,1.3,100.0,0.0,0.0,0.0,0.0,100.0
278,Justin Holiday,DAL,43,18,25,15.2,4.3,0.1,75.0,2.6,33.6,0.7,28.6,0.2,44.4,0.0,0.0,0.1,25.0,50.3
279,Justin Jackson,BOS,23,15,8,4.7,0.9,0.1,33.3,0.5,22.2,0.1,20.0,0.1,100.0,0.0,0.0,0.1,100.0,35.2
280,Justise Winslow,POR,29,15,14,26.8,6.8,1.2,34.1,1.5,29.4,0.6,32.1,2.4,55.0,0.1,0.0,0.4,40.0,44.4
281,Jusuf Nurkic,POR,52,24,28,26.8,13.3,0.7,62.5,2.6,36.8,0.1,27.3,5.0,60.1,2.7,45.8,1.9,57.4,56.1
282,KZ Okpala,SAC,35,19,16,7.1,1.3,0.2,33.3,0.6,33.3,0.1,50.0,0.3,75.0,0.0,0.0,0.0,0.0,51.3
283,Kai Jones,CHA,42,12,30,10.9,3.2,0.5,44.4,0.2,23.1,0.1,27.3,1.5,68.3,0.1,100.0,0.1,75.0,59.9
284,Karl-Anthony Towns,MIN,25,12,13,33.5,20.8,5.6,51.1,6.6,38.8,1.3,34.1,2.7,75.8,1.3,44.8,1.5,80.0,56.0
285,Kawhi Leonard,LAC,48,30,18,33.3,23.4,6.7,58.8,4.4,44.1,8.8,48.6,1.4,61.0,1.4,50.9,1.5,52.5,57.2
286,Keegan Murray,SAC,75,46,29,29.6,12.0,1.3,49.4,7.2,40.7,1.1,44.3,1.7,60.4,0.1,33.3,0.3,58.3,58.0
287,Keita Bates-Diop,SAS,61,15,46,21.5,9.0,2.0,43.4,2.3,39.2,0.3,32.3,2.5,73.8,0.3,63.6,0.4,56.3,55.9
288,Keldon Johnson,SAS,61,16,45,32.8,22.0,9.3,49.2,5.5,35.0,2.1,29.3,1.5,63.2,0.4,30.0,0.7,51.6,51.4
289,Kelly Olynyk,UTA,64,28,36,28.3,12.2,2.9,54.3,3.8,39.4,0.9,37.9,2.1,64.8,0.2,50.0,0.7,72.4,57.4
290,Kelly Oubre Jr.,CHA,48,16,32,32.2,20.3,5.9,46.2,5.5,32.7,3.5,39.9,1.9,52.9,0.0,0.0,1.0,43.8,49.7
291,Kemba Walker,DAL,9,5,4,16.0,8.0,3.8,60.0,0.2,12.5,3.7,41.9,0.0,0.0,0.0,0.0,0.0,0.0,48.2
292,Kendall Brown,IND,6,1,5,6.7,1.5,0.0,0.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.0,0.0,57.1
293,Kendrick Nunn,WAS,65,29,36,13.3,6.6,1.4,41.0,1.9,33.3,2.2,39.9,0.4,70.0,0.0,0.0,0.2,83.3,50.5
294,Kennedy Chandler,MEM,33,21,12,8.1,2.2,0.8,36.8,0.2,18.2,0.5,47.1,0.3,55.6,0.0,0.0,0.1,100.0,43.0
295,Kenneth Lofton Jr.,MEM,19,13,6,5.5,3.5,0.5,66.7,0.7,26.3,0.3,22.2,1.3,80.0,0.0,0.0,0.4,33.3,52.7
296,Kenrich Williams,OKC,53,26,27,22.8,8.0,0.8,42.6,2.9,42.3,1.0,39.1,2.8,67.9,0.1,40.0,0.7,69.2,59.0
297,Kentavious Caldwell-Pope,DEN,73,50,23,31.6,10.8,1.0,47.3,5.0,44.3,2.2,42.0,0.8,51.1,0.0,0.0,0.6,67.9,56.7
298,Kenyon Martin Jr.,HOU,78,19,59,27.9,12.7,1.4,55.8,2.6,32.2,0.0,12.5,4.3,69.9,0.0,0.0,1.3,62.9,61.8
299,Keon Ellis,SAC,13,6,7,3.9,1.7,0.2,50.0,0.7,50.0,0.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9
300,Keon Johnson,POR,40,13,27,10.4,4.7,1.6,44.2,1.1,30.6,1.3,31.1,0.1,28.6,0.0,0.0,0.0,0.0,45.5
301,Kessler Edwards,SAC,31,16,15,10.0,2.8,0.1,28.6,1.5,34.1,0.1,28.6,0.6,72.7,0.0,0.0,0.2,100.0,51.3
302,Kevin Durant,PHX,44,31,13,35.5,29.2,8.6,63.1,5.0,46.5,11.8,54.9,1.6,85.3,1.9,60.4,2.2,60.9,61.3
303,Kevin Huerter,SAC,71,43,28,29.5,15.4,2.3,52.6,5.8,40.5,4.0,43.8,1.8,76.3,0.0,0.0,0.6,60.0,61.1
304,Kevin Knox II,POR,58,11,47,13.9,5.6,0.9,51.3,2.5,36.0,0.5,29.5,0.8,78.6,0.0,0.0,0.1,50.0,55.6
305,Kevin Love,MIA,58,31,27,20.3,8.1,0.4,44.4,4.4,34.1,0.9,33.9,1.2,54.3,0.5,40.0,0.1,12.5,50.0
306,Kevin Porter Jr.,HOU,56,16,40,34.2,19.0,6.6,44.1,2.5,39.5,7.1,38.7,1.2,81.6,0.1,100.0,0.2,37.5,51.8
307,Kevon Harris,ORL,31,12,19,12.3,3.3,0.5,29.4,0.9,39.1,0.2,20.0,1.0,61.1,0.0,0.0,0.1,66.7,47.6
308,Kevon Looney,GSW,77,40,37,23.8,7.1,0.4,52.9,0.3,52.0,0.0,0.0,4.6,64.8,0.1,57.1,1.1,62.5,63.2
309,Khem Birch,SAS,20,9,11,8.1,2.2,0.0,0.0,0.3,28.6,0.0,0.0,1.2,58.8,0.1,25.0,0.7,60.0,60.9
310,Khris Middleton,MIL,31,23,8,24.5,15.4,3.9,51.6,2.6,30.9,5.7,41.5,1.0,51.9,1.1,48.1,0.5,53.8,50.1
311,Killian Hayes,DET,70,15,55,27.6,10.0,3.8,39.5,2.5,32.1,4.4,37.1,0.2,38.9,0.0,100.0,0.2,53.8,42.6
312,Kira Lewis Jr.,NOP,24,11,13,9.7,4.7,1.0,32.1,1.5,41.4,1.0,47.6,0.2,100.0,0.0,0.0,0.1,100.0,54.0
313,Klay Thompson,GSW,65,35,30,33.2,21.8,2.4,45.1,10.6,41.2,6.1,39.8,1.4,58.6,0.2,60.0,0.8,51.2,55.3
314,Kobi Simmons,CHA,1,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Kris Dunn,UTA,17,7,10,23.6,11.8,7.4,52.4,1.9,40.7,0.8,46.2,0.6,80.0,0.0,0.0,0.1,50.0,54.4
316,Kristaps Porzingis,WAS,65,27,38,32.6,23.2,3.1,56.5,7.0,41.0,3.3,43.5,5.0,65.4,3.6,61.0,2.9,53.4,56.5
317,Kyle Anderson,MIN,65,33,32,28.2,9.4,4.0,50.7,1.8,43.9,1.1,43.1,1.4,56.3,0.0,25.0,0.6,58.1,55.2
318,Kyle Kuzma,WAS,64,29,35,35.0,21.2,6.5,50.0,5.4,33.6,3.7,32.8,1.9,64.4,0.4,47.6,0.5,46.4,51.8
319,Kyle Lowry,MIA,51,26,25,32.1,11.5,3.0,52.5,3.9,34.9,3.1,38.5,0.3,47.1,0.0,0.0,0.0,50.0,51.4
320,Kyrie Irving,DAL,57,31,26,37.0,26.8,9.1,58.8,4.6,38.1,10.2,45.6,1.5,71.7,0.2,33.3,0.9,69.7,56.9
321,LaMelo Ball,CHA,36,13,23,35.2,23.3,6.4,40.9,6.7,40.0,7.8,36.7,1.0,56.3,0.0,0.0,0.1,25.0,51.0
322,Lamar Stevens,CLE,58,36,22,18.1,5.3,0.8,40.0,1.5,32.6,0.6,35.6,0.9,57.5,0.1,75.0,0.2,66.7,50.6
323,Landry Shamet,PHX,35,16,19,21.0,9.0,1.2,31.3,4.3,40.8,2.0,28.6,0.3,100.0,0.0,0.0,0.2,60.0,50.9
324,Larry Nance Jr.,NOP,60,31,29,21.2,7.0,0.1,37.5,1.1,38.5,0.1,30.8,4.2,69.4,0.2,55.6,1.4,68.5,63.8
325,Lauri Markkanen,UTA,65,32,33,34.4,25.7,4.2,49.2,8.7,41.0,2.0,39.7,5.3,70.0,0.9,41.3,2.1,69.6,58.9
326,LeBron James,LAL,50,26,24,35.8,29.0,6.7,55.0,4.7,34.1,4.8,32.2,4.2,70.7,2.2,51.6,2.3,69.4,54.6
327,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,0.4,25.0,0.0,0.0,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
328,Lester Quinones,GSW,1,1,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Lindell Wigginton,MIL,5,4,1,3.7,1.6,1.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
330,Lindy Waters III,OKC,38,18,20,12.9,5.2,0.1,100.0,3.7,37.9,0.7,37.0,0.2,66.7,0.0,0.0,0.1,100.0,56.2
331,Lonnie Walker IV,LAL,54,25,29,23.8,12.0,2.9,50.0,4.3,38.5,1.8,34.7,0.6,62.5,0.0,0.0,0.3,66.7,53.1
332,Luguentz Dort,OKC,71,35,36,30.7,13.8,4.1,39.7,4.7,33.9,1.5,35.7,1.5,46.5,0.0,0.0,0.2,28.6,47.1
333,Luka Doncic,DAL,62,32,30,36.3,32.8,14.7,62.0,1.3,36.0,11.7,39.2,1.1,75.0,3.2,56.0,0.5,66.7,56.0
334,Luka Garza,MIN,26,14,12,9.0,6.8,0.9,69.2,1.8,37.2,0.2,66.7,3.0,68.3,0.7,60.0,0.2,25.0,61.3
335,Luka Samanic,UTA,2,1,1,18.6,6.5,4.0,66.7,1.5,16.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,37.5
336,Luke Kennard,MEM,56,35,21,21.8,8.9,1.2,47.5,5.5,52.0,1.9,42.9,0.2,62.5,0.0,0.0,0.2,62.5,65.6
337,Luke Kornet,BOS,65,42,23,11.4,3.8,0.0,0.0,0.1,18.2,0.1,66.7,3.2,75.0,0.0,33.3,0.3,72.7,70.3
338,Malachi Flynn,TOR,49,26,23,13.1,4.5,1.0,38.0,2.1,38.2,1.1,26.8,0.1,66.7,0.0,0.0,0.0,100.0,45.3
339,Malaki Branham,SAS,60,12,48,23.2,9.8,3.1,53.5,3.0,32.3,2.7,42.7,0.4,63.2,0.0,0.0,0.4,61.5,50.2
340,Malcolm Brogdon,BOS,65,45,20,25.9,14.7,5.8,50.7,3.3,43.6,4.2,45.4,0.6,61.9,0.0,0.0,0.3,90.0,57.4
