,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
293,Keldon Johnson,SAS,61,32.8,16,45,0.7,0.2,4.2,2.5,3.3,75.9
294,Kelly Olynyk,UTA,66,28.5,28,38,0.9,0.5,4.9,3.2,5.0,62.8
295,Kelly Oubre Jr.,CHA,48,32.2,16,32,1.4,0.4,3.8,2.0,3.0,65.5
296,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
297,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
298,Kendrick Nunn,WAS,68,13.6,29,39,0.4,0.1,1.3,0.7,1.0,69.0
299,Kennedy Chandler,MEM,35,8.0,21,14,0.3,0.1,0.8,0.3,0.4,69.2
300,Kenneth Lofton Jr.,MEM,22,6.0,14,8,0.2,0.1,1.0,0.4,0.6,69.2
301,Kenrich Williams,OKC,53,22.8,26,27,0.8,0.3,3.1,1.3,2.1,62.8
302,Kentavious Caldwell-Pope,DEN,75,31.4,51,24,1.5,0.4,2.3,1.4,1.7,78.5
303,Kenyon Martin Jr.,HOU,80,27.9,20,60,0.5,0.4,4.0,1.4,2.2,64.0
304,Keon Ellis,SAC,14,3.8,7,7,0.2,0.1,0.3,0.3,0.4,66.7
305,Keon Johnson,POR,40,10.4,13,27,0.5,0.2,0.8,0.8,1.1,70.5
306,Kessler Edwards,SAC,34,10.4,17,17,0.4,0.2,1.1,0.9,1.4,61.7
307,Kevin Durant,PHX,46,35.5,33,13,0.7,1.4,6.3,2.6,4.8,54.8
308,Kevin Huerter,SAC,74,29.5,44,30,1.1,0.3,2.8,2.0,2.6,76.3
309,Kevin Knox II,POR,60,14.3,12,48,0.4,0.2,2.2,1.0,1.3,73.1
310,Kevin Love,MIA,60,20.2,33,27,0.3,0.2,5.5,1.8,2.7,68.1
311,Kevin Porter Jr.,HOU,58,34.2,17,41,1.4,0.3,4.1,2.2,2.8,76.8
312,Kevon Harris,ORL,31,12.3,12,19,0.5,0.1,1.1,0.7,0.9,77.8
313,Kevon Looney,GSW,79,23.9,41,38,0.6,0.6,5.8,2.8,4.4,63.2
314,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
315,Khris Middleton,MIL,33,24.3,25,8,0.7,0.2,3.4,1.2,1.8,66.7
316,Killian Hayes,DET,73,28.0,15,58,1.3,0.4,2.5,2.1,3.0,69.9
317,Kira Lewis Jr.,NOP,25,9.4,11,14,0.4,0.1,1.1,0.6,0.8,70.0
318,Klay Thompson,GSW,66,33.3,35,31,0.7,0.4,3.6,1.3,1.9,71.2
319,Kobi Simmons,CHA,3,5.8,0,3,0.0,0.3,0.3,0.3,1.0,33.3
320,Kris Dunn,UTA,19,24.0,7,12,1.1,0.5,3.5,1.5,1.8,80.0
321,Kristaps Porzingis,WAS,65,32.6,27,38,0.9,1.5,6.6,3.9,6.9,56.1
322,Kyle Anderson,MIN,67,28.3,34,33,1.1,0.9,4.4,1.6,2.6,60.6
323,Kyle Kuzma,WAS,64,35.0,29,35,0.6,0.5,6.4,1.9,3.1,61.1
324,Kyle Lowry,MIA,53,31.8,28,25,1.1,0.4,3.3,2.0,2.7,73.1
325,Kyrie Irving,DAL,60,37.3,32,28,1.1,0.8,4.1,1.7,2.5,66.7
326,LaMelo Ball,CHA,36,35.2,13,23,1.3,0.3,5.3,1.9,2.8,67.6
327,Lamar Stevens,CLE,60,17.8,38,22,0.4,0.3,2.5,1.2,1.9,65.2
328,Landry Shamet,PHX,37,20.5,18,19,0.6,0.1,1.3,1.1,1.6,70.7
329,Larry Nance Jr.,NOP,63,21.3,33,30,0.9,0.6,3.9,2.0,3.0,65.1
330,Lauri Markkanen,UTA,66,34.4,32,34,0.6,0.6,6.7,2.3,4.1,56.5
331,LeBron James,LAL,53,35.7,28,25,0.9,0.6,7.2,2.0,3.3,60.2
332,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
333,Lester Quinones,GSW,2,1.5,2,0,0.0,0.0,0.5,0.0,0.5,0.0
334,Lindell Wigginton,MIL,5,3.7,4,1,0.0,0.0,0.2,0.2,0.2,100.0
335,Lindy Waters III,OKC,39,12.9,18,21,0.3,0.3,1.5,0.9,1.6,53.1
336,Lonnie Walker IV,LAL,55,23.5,26,29,0.5,0.3,1.7,1.3,1.7,73.7
337,Luguentz Dort,OKC,73,30.9,35,38,1.0,0.3,2.9,1.7,2.6,67.2
338,Luka Doncic,DAL,65,36.6,33,32,1.4,0.5,7.8,2.5,3.6,70.7
339,Luka Garza,MIN,27,8.8,14,13,0.1,0.1,1.1,1.2,1.9,62.7
340,Luka Samanic,UTA,4,17.5,1,3,0.8,0.5,4.3,1.3,1.8,71.4
341,Luke Kennard,MEM,58,22.1,36,22,0.6,0.1,2.4,1.4,1.8,77.7
342,Luke Kornet,BOS,67,11.4,43,24,0.1,0.7,1.5,1.5,2.5,58.6
343,Malachi Flynn,TOR,51,12.7,28,23,0.4,0.1,1.1,0.6,0.8,72.5
344,Malaki Branham,SAS,62,23.5,13,49,0.5,0.1,2.3,1.3,1.8,72.3
345,Malcolm Brogdon,BOS,67,26.0,46,21,0.7,0.3,3.6,1.5,2.1,71.5
346,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
347,Malik Beasley,LAL,79,25.8,43,36,0.8,0.1,3.1,1.5,2.1,72.3
348,Malik Monk,SAC,76,22.4,47,29,0.6,0.3,2.3,1.1,1.6,71.3
349,Mamadi Diakite,CLE,20,6.8,14,6,0.1,0.4,0.7,1.0,1.4,70.4
350,MarJon Beauchamp,MIL,50,12.6,34,16,0.4,0.1,1.3,0.7,1.0,72.5
351,Marcus Morris Sr.,LAC,65,28.1,35,30,0.6,0.3,3.5,1.8,2.5,73.1
352,Marcus Smart,BOS,61,32.1,43,18,1.5,0.4,2.4,1.5,2.2,68.9
353,Mark Williams,CHA,41,18.8,17,24,0.6,1.0,4.7,2.8,4.6,61.1
354,Markelle Fultz,ORL,58,30.2,29,29,1.5,0.4,2.8,1.6,2.1,76.6
355,Markieff Morris,DAL,33,9.7,17,16,0.3,0.2,1.5,0.9,1.3,68.2
356,Marko Simonovic,CHI,5,2.1,1,4,0.0,0.0,0.0,0.0,0.2,0.0
357,Marvin Bagley III,DET,40,23.7,6,34,0.5,0.7,4.1,2.4,3.7,65.5
358,Mason Plumlee,LAC,77,26.1,26,51,0.6,0.6,6.1,3.5,5.5,64.0
359,Matisse Thybulle,POR,71,16.9,38,33,1.2,0.5,1.4,0.7,1.0,74.6
360,Matt Ryan,MIN,33,9.3,14,19,0.2,0.0,0.7,0.7,1.1,68.6
361,Matthew Dellavedova,SAC,32,6.7,19,13,0.2,0.0,0.4,0.3,0.4,78.6
362,Max Christie,LAL,39,13.1,17,22,0.2,0.2,1.7,0.6,1.1,55.8
363,Max Strus,MIA,77,28.7,40,37,0.5,0.1,2.7,1.4,1.9,73.1
364,Maxi Kleber,DAL,37,25.1,18,19,0.3,0.8,2.8,2.5,3.6,69.9
365,McKinley Wright IV,DAL,25,11.3,14,11,0.3,0.2,1.3,1.0,1.3,72.7
366,Meyers Leonard,MIL,7,8.2,6,1,0.1,0.0,1.6,1.1,1.6,72.7
367,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
368,Micah Potter,UTA,5,5.4,3,2,0.0,0.0,0.4,1.6,1.8,88.9
369,Michael Carter-Williams,ORL,1,1.8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
370,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
371,Michael Porter Jr.,DEN,61,29.1,41,20,0.6,0.5,4.5,1.9,2.8,68.4
372,Mikal Bridges,BKN,81,36.1,41,40,1.1,0.8,3.5,2.2,3.5,61.8
373,Mike Conley,MIN,65,30.3,32,33,1.1,0.2,2.2,1.8,2.5,69.7
374,Mike Muscala,BOS,61,14.6,30,31,0.2,0.4,2.6,2.1,3.2,65.8
375,Miles McBride,NYK,62,11.8,36,26,0.6,0.1,0.6,0.6,1.0,54.7
376,Mitchell Robinson,NYK,58,26.9,35,23,0.9,1.8,4.9,2.7,4.5,59.2
377,Mo Bamba,LAL,47,16.2,23,24,0.3,0.9,3.5,2.0,3.4,58.1
378,Monte Morris,WAS,62,27.4,28,34,0.7,0.2,3.0,1.2,1.8,68.2
379,Montrezl Harrell,PHI,54,11.8,33,21,0.3,0.5,1.5,1.4,2.2,62.2
380,Moritz Wagner,ORL,56,19.4,27,29,0.7,0.2,3.3,2.1,2.8,75.6
381,Moses Brown,BKN,36,8.2,17,19,0.1,0.4,2.3,1.1,1.9,55.9
382,Moses Moody,GSW,60,12.7,34,26,0.3,0.1,1.2,0.9,1.3,64.6
383,Moussa Diabate,LAC,21,9.2,9,12,0.3,0.4,0.9,1.2,2.0,61.0
384,Myles Turner,IND,62,29.4,29,33,0.6,2.3,6.1,4.7,8.4,56.3
385,Naji Marshall,NOP,75,23.5,39,36,0.7,0.2,3.0,1.2,1.6,74.2
386,Nassir Little,POR,54,18.1,22,32,0.4,0.4,2.1,1.4,2.2,66.1
387,Nathan Knight,MIN,36,7.9,17,19,0.3,0.2,0.9,0.5,0.8,65.5
388,Naz Reid,MIN,68,18.4,32,36,0.6,0.8,3.8,2.7,4.3,63.2
389,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
390,Nerlens Noel,BKN,17,11.5,4,13,0.9,0.6,2.1,1.6,2.4,65.9
391,Nic Claxton,BKN,75,29.8,40,35,0.8,2.5,6.8,3.6,7.0,51.9
392,Nick Richards,CHA,63,18.7,20,43,0.2,1.0,4.1,2.4,4.3,56.2
393,Nickeil Alexander-Walker,MIN,57,14.9,27,30,0.5,0.4,1.5,1.1,1.4,74.4
394,Nicolas Batum,LAC,76,21.9,42,34,0.7,0.6,3.0,1.7,2.8,61.5
395,Nikola Jokic,DEN,68,33.8,48,20,1.3,0.7,9.4,5.5,8.0,68.7
396,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
397,Nikola Vucevic,CHI,79,33.7,37,42,0.7,0.7,9.1,4.4,6.5,68.2
398,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
399,Norman Powell,LAC,58,26.0,29,29,0.8,0.3,2.5,1.4,1.9,75.0
400,O.G. Anunoby,TOR,66,35.7,33,33,1.9,0.8,3.6,1.7,2.8,59.4
401,Obi Toppin,NYK,65,15.2,37,28,0.3,0.2,2.3,0.9,1.2,71.8
402,Ochai Agbaji,UTA,56,19.9,28,28,0.3,0.3,1.3,1.0,1.6,65.9
403,Olivier Sarr,OKC,7,10.0,3,4,0.0,0.7,0.9,1.0,1.7,58.3
404,Omer Yurtseven,MIA,6,6.2,3,3,0.2,0.2,0.8,0.5,0.8,60.0
405,Onyeka Okongwu,ATL,78,23.1,41,37,0.7,1.3,4.5,3.3,5.6,58.4
406,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
407,Oshae Brissett,IND,63,16.6,26,37,0.5,0.2,2.3,1.1,1.6,65.0
408,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
409,Ousmane Dieng,OKC,37,14.1,18,19,0.4,0.2,2.1,0.8,1.5,56.4
410,P.J. Tucker,PHI,74,25.7,48,26,0.5,0.2,2.7,1.4,2.0,69.1
411,P.J. Washington,CHA,73,32.6,24,49,0.9,1.1,3.9,2.7,4.3,62.5
412,PJ Dozier,SAC,14,2.5,11,3,0.2,0.1,0.6,0.1,0.1,100.0
413,Paolo Banchero,ORL,72,33.7,31,41,0.8,0.5,5.7,2.6,4.0,65.9
414,Pascal Siakam,TOR,70,37.5,35,35,0.9,0.5,6.0,2.9,4.2,69.4
415,Pat Connaughton,MIL,61,23.7,43,18,0.6,0.2,3.8,1.3,2.1,59.5
416,Patrick Baldwin Jr.,GSW,29,7.4,13,16,0.2,0.1,1.2,0.7,0.9,77.8
417,Patrick Beverley,CHI,66,27.2,33,33,0.9,0.6,3.0,1.6,2.2,73.9
418,Patrick Williams,CHI,79,28.3,37,42,0.8,0.8,3.0,2.1,3.0,67.5
419,Patty Mills,BKN,39,13.6,18,21,0.4,0.1,0.9,0.5,0.6,82.6
420,Paul George,LAC,56,34.6,32,24,1.5,0.4,5.3,2.5,3.6,68.0
421,Paul Reed,PHI,66,10.5,42,24,0.6,0.7,2.1,1.7,2.5,68.1
422,Payton Pritchard,BOS,46,12.5,30,16,0.3,0.0,1.0,0.7,0.8,81.6
423,Peyton Watson,DEN,20,5.8,12,8,0.1,0.4,1.0,0.8,1.2,66.7
424,Precious Achiuwa,TOR,53,20.5,29,24,0.5,0.6,4.0,2.4,3.9,62.0
425,Quentin Grimes,NYK,69,29.8,41,28,0.7,0.4,2.6,1.6,2.3,68.8
426,Quenton Jackson,WAS,7,11.4,2,5,0.3,0.1,0.4,0.4,0.6,75.0
427,R.J. Hampton,DET,45,15.9,8,37,0.6,0.2,1.4,0.9,1.4,68.9
428,RJ Barrett,NYK,71,33.8,40,31,0.4,0.2,4.2,1.6,2.6,61.2
429,Raul Neto,CLE,46,10.0,30,16,0.3,0.1,0.8,0.4,0.5,76.0
430,Reggie Bullock,DAL,77,30.3,37,40,0.7,0.2,3.2,1.5,2.1,70.4
431,Reggie Jackson,DEN,65,24.3,35,30,0.7,0.1,1.7,1.3,1.8,70.8
432,Richaun Holmes,SAC,40,8.1,22,18,0.1,0.3,1.2,0.8,1.3,56.6
433,Ricky Rubio,CLE,31,16.7,22,9,0.8,0.2,1.8,0.8,1.2,64.9
434,Robert Covington,LAC,46,16.3,18,28,0.8,0.7,2.8,1.4,2.5,54.7
435,Robert Williams III,BOS,34,23.5,23,11,0.6,1.3,5.3,1.4,2.3,59.7
436,Robin Lopez,CLE,35,7.5,24,11,0.0,0.2,0.7,1.5,2.1,68.9
437,Rodney McGruder,DET,32,16.4,4,28,0.5,0.0,1.7,0.9,1.2,78.9
438,Romeo Langford,SAS,39,19.9,12,27,0.6,0.3,1.4,0.9,1.5,63.2
439,Ron Harper Jr.,TOR,7,3.1,5,2,0.0,0.1,0.1,0.1,0.6,25.0
440,Royce O'Neale,BKN,75,31.8,41,34,0.8,0.7,4.3,2.7,3.8,71.5
441,Rudy Gay,UTA,56,14.6,29,27,0.3,0.3,2.3,1.0,1.5,64.3
442,Rudy Gobert,MIN,68,31.0,32,36,0.8,1.3,8.4,4.1,7.1,58.1
443,Rui Hachimura,LAL,61,23.3,36,25,0.3,0.4,3.7,1.5,2.4,62.6
444,Russell Westbrook,LAC,71,29.0,34,37,1.1,0.5,4.7,1.5,2.3,66.5
445,Ryan Arcidiacono,POR,20,8.6,9,11,0.3,0.0,0.8,0.4,0.5,77.8
446,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
447,Saben Lee,PHX,23,13.3,15,8,0.7,0.0,1.2,0.5,0.6,85.7
448,Saddiq Bey,ATL,74,27.8,24,50,0.9,0.2,3.4,1.5,1.9,77.1
449,Sam Hauser,BOS,78,15.6,53,25,0.4,0.3,2.1,1.1,1.5,71.2
450,Sam Merrill,CLE,3,3.6,3,0,0.0,0.0,0.3,0.3,0.7,50.0
451,Sandro Mamukelashvili,SAS,40,14.5,21,19,0.3,0.3,2.5,1.7,2.6,65.7
452,Santi Aldama,MEM,77,21.8,47,30,0.6,0.6,3.7,2.4,3.9,61.5
453,Scottie Barnes,TOR,75,35.0,37,38,1.1,0.8,4.4,3.2,5.1,63.9
454,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
455,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
456,Seth Curry,BKN,60,19.9,36,24,0.6,0.1,1.4,0.7,1.0,72.1
457,Shaedon Sharpe,POR,78,22.0,32,46,0.4,0.3,2.1,1.5,2.1,71.3
458,Shai Gilgeous-Alexander,OKC,67,35.5,32,35,1.7,1.0,4.0,2.4,3.8,62.5
459,Shake Milton,PHI,73,20.0,50,23,0.3,0.2,2.0,0.9,1.1,80.7
460,Shaquille Harrison,POR,3,23.1,1,2,1.7,0.0,4.0,1.3,1.7,80.0
461,Simone Fontecchio,UTA,49,14.0,24,25,0.3,0.2,0.9,0.9,1.3,68.2
462,Skylar Mays,POR,3,32.0,1,2,0.7,0.0,3.7,1.3,1.7,80.0
463,Spencer Dinwiddie,BKN,78,34.5,40,38,0.8,0.3,3.0,1.2,2.0,62.3
464,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
465,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
466,Stephen Curry,GSW,53,35.1,27,26,0.9,0.3,5.4,1.6,2.3,71.7
467,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
468,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
469,Svi Mykhailiuk,CHA,30,13.4,15,15,0.4,0.1,1.1,0.7,1.0,71.0
470,T.J. McConnell,IND,75,20.4,31,44,1.1,0.1,2.5,0.9,1.2,76.1
471,T.J. Warren,PHX,42,16.4,26,16,0.5,0.3,2.3,1.2,1.7,73.2
472,Taj Gibson,WAS,49,9.8,21,28,0.3,0.2,1.2,1.1,1.4,76.1
473,Talen Horton-Tucker,UTA,65,20.2,30,35,0.6,0.4,2.6,1.2,1.7,67.6
474,Tari Eason,HOU,80,21.5,20,60,1.2,0.6,3.6,1.6,2.3,70.1
475,Taurean Prince,MIN,52,21.8,29,23,0.5,0.3,2.2,1.4,2.0,70.8
476,Terance Mann,LAC,79,23.1,42,37,0.5,0.3,2.5,1.5,2.0,72.0
477,Terence Davis,SAC,62,12.8,38,24,0.7,0.2,1.9,0.6,1.0,61.5
478,Terrence Ross,PHX,60,20.9,26,34,0.6,0.2,2.1,1.0,1.4,72.9
479,Terry Rozier,CHA,63,35.3,19,44,1.2,0.3,3.3,1.1,1.4,79.1
480,Terry Taylor,CHI,29,8.2,11,18,0.1,0.2,0.6,0.4,0.6,64.7
481,Thaddeus Young,TOR,54,14.7,23,31,1.0,0.1,1.8,1.5,1.9,79.2
482,Thanasis Antetokounmpo,MIL,35,4.0,25,10,0.1,0.1,0.6,0.4,0.7,65.2
483,Theo Maledon,CHA,42,18.4,13,29,0.7,0.3,2.4,1.2,1.7,71.8
484,Theo Pinson,DAL,38,6.6,19,19,0.1,0.0,0.9,0.6,0.7,84.0
485,Thomas Bryant,DEN,58,18.3,32,26,0.3,0.5,4.2,2.9,4.3,68.4
486,Tim Hardaway Jr.,DAL,71,30.3,37,34,0.7,0.2,3.2,1.8,2.4,75.6
487,Tobias Harris,PHI,73,33.0,47,26,0.9,0.5,4.8,2.0,2.6,76.0
488,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
489,Torrey Craig,PHX,76,24.9,43,33,0.6,0.8,3.6,1.6,2.7,60.4
490,Trae Young,ATL,72,34.7,38,34,1.1,0.1,2.2,1.0,1.3,77.9
491,Tre Jones,SAS,64,29.2,18,46,1.4,0.1,2.7,1.6,2.1,73.0
492,Tre Mann,OKC,65,17.5,29,36,0.6,0.2,1.8,1.0,1.3,72.4
493,Trendon Watford,POR,59,18.9,26,33,0.5,0.2,3.1,2.1,2.8,72.6
494,Trent Forrest,ATL,22,11.8,9,13,0.3,0.1,1.4,0.9,1.1,79.2
495,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
496,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
497,Trevor Keels,NYK,3,2.7,3,0,0.0,0.0,0.7,0.0,0.0,0.0
498,Trey Lyles,SAC,72,16.7,43,29,0.4,0.4,3.1,1.3,2.0,64.3
499,Trey Murphy III,NOP,77,30.8,38,39,1.1,0.5,2.8,2.2,3.2,69.5
500,Troy Brown Jr.,LAL,74,24.6,38,36,0.8,0.2,3.2,2.1,2.8,76.0
501,Ty Jerome,GSW,45,18.1,22,23,0.5,0.1,1.6,1.2,1.5,77.9
502,TyTy Washington Jr.,HOU,30,13.7,5,25,0.4,0.1,1.3,0.9,1.2,74.3
503,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
504,Tyler Herro,MIA,65,35.3,35,30,0.8,0.2,5.0,2.1,2.9,72.3
505,Tyrese Haliburton,IND,56,33.6,28,28,1.6,0.4,3.1,1.2,1.7,70.8
506,Tyrese Martin,ATL,15,3.3,10,5,0.1,0.0,0.3,0.3,0.3,100.0
507,Tyrese Maxey,PHI,60,33.6,39,21,0.8,0.1,2.6,1.0,1.3,73.8
508,Tyus Jones,MEM,79,24.3,50,29,1.0,0.1,2.2,0.6,0.7,85.7
509,Udoka Azubuike,UTA,33,8.4,16,17,0.2,0.4,2.1,0.8,1.4,60.0
510,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
511,Usman Garuba,HOU,73,13.0,19,54,0.6,0.4,2.5,1.6,2.5,65.0
512,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
513,Victor Oladipo,MIA,40,26.4,22,18,1.3,0.3,2.7,1.4,2.0,71.8
514,Vince Williams Jr.,MEM,13,4.2,6,7,0.3,0.1,0.4,0.2,0.4,60.0
515,Vit Krejci,ATL,28,5.2,15,13,0.1,0.0,0.6,0.1,0.4,40.0
516,Vlatko Cancar,DEN,57,14.7,37,20,0.3,0.2,1.7,1.0,1.5,67.9
517,Walker Kessler,UTA,74,23.0,34,40,0.4,2.3,5.3,3.6,7.0,51.5
518,Wendell Carter Jr.,ORL,56,29.9,26,30,0.5,0.6,6.7,3.8,5.9,64.2
519,Wendell Moore Jr.,MIN,27,5.5,14,13,0.3,0.2,0.5,0.4,0.7,63.2
520,Wenyen Gabriel,LAL,66,15.1,35,31,0.4,0.5,2.5,2.0,3.5,58.2
521,Wesley Matthews,MIL,50,15.8,37,13,0.4,0.3,1.5,0.6,1.0,62.0
522,Will Barton,TOR,54,17.8,26,28,0.5,0.2,2.2,1.0,1.5,68.8
523,Willy Hernangomez,NOP,38,12.0,23,15,0.4,0.3,3.2,1.5,2.3,64.0
524,Xavier Cooks,WAS,8,8.2,1,7,0.1,0.3,1.3,1.1,1.6,69.2
525,Xavier Moon,LAC,3,6.0,1,2,0.0,0.0,1.0,0.3,0.3,100.0
526,Xavier Sneed,CHA,3,12.3,0,3,0.0,0.3,1.3,0.0,1.0,0.0
527,Xavier Tillman,MEM,60,19.4,39,21,0.9,0.5,3.0,1.8,3.1,59.8
528,Yuta Watanabe,BKN,56,15.9,29,27,0.4,0.3,1.9,1.3,2.0,64.0
529,Zach Collins,SAS,61,22.9,19,42,0.6,0.8,4.5,3.7,6.7,54.9
530,Zach LaVine,CHI,75,36.1,36,39,0.9,0.2,3.9,1.5,2.0,76.2
531,Zeke Nnaji,DEN,49,13.7,33,16,0.3,0.4,1.3,1.3,2.2,60.7
532,Ziaire Williams,MEM,36,14.7,21,15,0.4,0.1,1.7,0.9,1.5,63.0
533,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
