,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
17,Andre Drummond,CHI,67,32,35,12.7,0.3,0.1,0.2,50.0,0.0,0.1,50.0,0.2,76.2,0.0,14.3,0.0,4.8,0.0,9.5,0.0,9.5
18,Andre Iguodala,GSW,7,2,5,13.5,0.9,0.1,0.1,100.0,0.0,0.0,0.0,0.4,50.0,0.6,66.7,0.1,16.7,0.1,16.7,0.0,0.0
19,Andrew Nembhard,IND,75,32,43,27.6,8.3,1.4,3.1,45.1,0.3,0.4,82.1,3.2,38.1,4.3,52.2,0.9,11.2,0.4,5.0,0.2,2.2
20,Andrew Wiggins,GSW,36,18,18,32.3,4.7,0.6,1.9,34.3,0.3,0.4,71.4,1.6,32.9,2.1,44.7,0.5,11.2,0.4,8.2,0.2,4.1
21,Anfernee Simons,POR,62,27,35,35.0,8.8,2.4,4.5,53.6,0.8,0.9,92.9,5.8,66.2,3.2,36.2,0.7,8.4,0.5,5.3,0.5,5.1
22,Anthony Davis,LAL,56,31,25,34.0,3.1,1.0,1.9,54.2,0.6,0.9,62.0,2.8,89.6,0.6,19.7,0.1,4.6,0.1,3.5,0.4,14.5
23,Anthony Edwards,MIN,78,39,39,36.1,12.3,3.5,6.7,52.3,1.9,2.5,77.4,9.3,75.6,3.1,24.8,0.8,6.6,0.9,7.4,1.3,10.2
24,Anthony Gill,WAS,59,21,38,10.6,0.9,0.2,0.4,39.1,0.3,0.4,72.7,0.6,64.2,0.3,32.1,0.1,7.5,0.0,3.8,0.2,20.8
25,Anthony Lamb,GSW,61,35,26,19.2,2.0,0.3,0.6,60.0,0.1,0.2,66.7,0.9,43.4,1.1,53.3,0.1,7.4,0.2,8.2,0.1,4.9
26,Austin Reaves,LAL,64,35,29,28.8,6.3,1.3,2.1,60.7,1.4,1.6,86.5,4.3,67.8,2.6,41.6,0.6,10.2,0.5,8.0,0.8,13.0
27,Austin Rivers,MIN,52,25,27,19.5,3.4,0.7,1.2,54.7,0.3,0.4,81.8,1.8,52.0,1.7,50.8,0.4,10.7,0.2,5.1,0.2,6.2
28,Ayo Dosunmu,CHI,79,39,40,26.2,5.1,1.3,2.2,59.3,0.2,0.3,75.0,2.8,55.6,2.3,44.7,0.5,9.7,0.4,7.9,0.2,3.0
29,Bam Adebayo,MIA,75,40,35,34.6,5.3,1.5,3.1,50.4,0.9,1.1,82.1,4.1,78.2,1.1,21.0,0.1,2.3,0.3,6.3,0.6,10.6
30,Ben Simmons,BKN,42,24,18,26.3,3.5,0.8,1.5,52.5,0.2,0.3,58.3,1.7,48.6,1.6,45.2,0.3,8.2,0.2,5.5,0.2,4.8
31,Bennedict Mathurin,IND,78,33,45,28.5,7.6,1.9,4.3,44.1,1.8,2.1,84.6,5.8,76.8,1.4,18.1,0.2,3.2,0.6,7.8,1.1,14.0
32,Bismack Biyombo,PHX,61,33,28,14.3,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,41,27,14,13.9,0.4,0.0,0.2,28.6,0.0,0.0,0.0,0.1,33.3,0.1,20.0,0.0,0.0,0.0,13.3,0.0,6.7
34,Blake Wesley,SAS,34,8,26,18.0,6.1,0.6,2.4,23.8,0.4,0.5,66.7,1.5,25.0,3.0,48.6,0.8,13.5,0.4,7.2,0.3,4.3
35,Boban Marjanovic,HOU,31,7,24,5.5,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
36,Bobby Portis,MIL,70,47,23,26.0,1.9,0.7,1.2,55.8,0.2,0.2,92.9,1.6,82.2,0.4,19.3,0.1,6.7,0.2,9.6,0.1,5.2
37,Bogdan Bogdanovic,ATL,54,27,27,27.9,5.2,1.3,2.4,55.0,0.5,0.6,90.0,3.2,60.9,2.2,41.6,0.5,10.3,0.3,5.7,0.3,5.3
38,Bojan Bogdanovic,DET,58,15,43,32.0,8.9,2.4,4.4,55.3,1.1,1.2,85.9,6.1,68.5,2.9,32.7,0.8,8.8,0.6,6.2,0.6,7.0
39,Bol Bol,ORL,70,26,44,21.5,3.0,0.9,1.7,53.4,0.5,0.6,76.2,2.3,75.5,0.7,21.7,0.2,5.7,0.3,10.8,0.3,9.9
40,Bones Hyland,LAC,56,36,20,19.4,6.4,1.0,2.8,35.9,0.7,0.8,88.1,2.8,43.1,2.5,38.7,0.7,11.5,0.5,7.3,0.4,5.9
41,Bradley Beal,WAS,50,24,26,33.5,15.9,4.0,7.4,54.6,1.6,2.0,82.7,10.0,62.8,6.0,38.0,1.4,8.9,0.9,5.5,1.0,6.2
42,Brandon Boston Jr.,LAC,22,9,13,11.3,3.5,0.7,2.0,35.6,0.6,0.8,76.5,2.0,57.1,0.9,24.7,0.2,6.5,0.2,5.2,0.4,10.4
43,Brandon Clarke,MEM,56,32,24,19.5,0.9,0.3,0.5,53.6,0.2,0.2,75.0,0.8,79.2,0.2,18.9,0.0,3.8,0.1,11.3,0.1,11.3
44,Brandon Ingram,NOP,45,23,22,34.2,13.6,3.5,6.8,52.3,2.5,2.8,88.3,9.9,73.1,3.9,29.0,1.1,8.0,1.0,7.2,1.4,10.5
45,Braxton Key,DET,3,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,78,57,21,30.4,1.2,0.4,0.8,56.5,0.1,0.2,78.6,1.1,93.4,0.1,12.1,0.1,5.5,0.1,11.0,0.1,7.7
47,Bruce Brown,DEN,80,53,27,28.5,6.6,1.4,3.0,44.6,0.6,0.7,77.2,3.3,50.8,2.6,39.7,0.7,10.1,0.5,7.0,0.4,5.5
48,Bruno Fernando,ATL,39,13,26,10.4,0.5,0.1,0.3,40.0,0.1,0.2,62.5,0.4,78.9,0.1,15.8,0.1,10.5,0.0,5.3,0.1,21.1
49,Bryce McGowens,CHA,46,16,30,17.1,3.2,0.6,1.5,40.6,0.5,0.7,78.1,1.9,60.1,0.9,27.7,0.3,8.8,0.4,12.8,0.3,10.8
50,Bryn Forbes,MIN,25,9,16,10.7,1.5,0.3,0.8,38.1,0.3,0.3,100.0,1.0,68.4,0.4,26.3,0.0,2.6,0.1,5.3,0.2,10.5
51,Buddy Boeheim,DET,10,2,8,9.0,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,80,35,45,31.0,5.9,1.1,2.3,49.4,0.3,0.3,88.5,2.5,42.7,3.0,50.3,0.6,9.3,0.4,6.1,0.2,2.7
53,CJ McCollum,NOP,75,38,37,35.3,12.4,2.7,5.5,48.9,1.1,1.4,77.4,6.6,53.4,5.1,40.8,1.5,11.9,0.7,6.0,0.7,5.8
54,Cade Cunningham,DET,12,3,9,33.3,16.6,3.8,8.0,46.9,2.2,2.5,86.7,9.8,59.3,5.5,33.2,1.5,9.0,1.3,7.5,1.3,7.5
55,Caleb Houstan,ORL,51,20,31,15.9,0.4,0.1,0.1,50.0,0.1,0.1,75.0,0.2,47.6,0.2,52.4,0.1,19.0,0.0,0.0,0.0,9.5
56,Caleb Martin,MIA,71,38,33,29.3,3.4,0.6,1.3,44.6,0.4,0.5,83.3,1.6,48.3,1.4,41.2,0.3,8.4,0.3,9.2,0.3,7.6
57,Cam Reddish,POR,40,14,26,24.7,4.7,1.3,2.5,54.1,0.6,0.6,91.7,3.4,72.0,1.5,31.2,0.2,3.8,0.3,7.0,0.3,6.5
58,Cam Thomas,BKN,57,30,27,16.6,7.1,1.5,3.4,45.4,1.2,1.3,88.2,4.4,62.8,2.4,33.3,0.5,6.9,0.5,7.2,0.7,9.4
59,Cameron Johnson,BKN,42,25,17,28.6,4.6,1.0,2.1,50.6,0.4,0.5,78.3,2.7,59.1,1.7,37.8,0.3,7.3,0.3,7.3,0.3,6.2
60,Cameron Payne,PHX,48,27,21,20.2,7.5,1.8,4.1,43.9,0.5,0.8,66.7,4.2,55.8,2.6,34.2,0.7,9.2,0.4,5.6,0.4,5.0
61,Caris LeVert,CLE,74,45,29,30.2,9.6,1.7,3.8,43.9,0.9,1.2,74.7,4.3,45.1,4.3,44.6,1.5,15.4,0.6,6.5,0.6,6.1
62,Carlik Jones,CHI,6,3,3,9.1,2.8,0.0,0.5,0.0,0.5,1.0,50.0,0.5,17.6,1.5,52.9,0.2,5.9,0.2,5.9,0.5,17.6
63,Cedi Osman,CLE,77,48,29,20.1,2.5,0.5,1.1,42.4,0.2,0.3,69.2,1.2,47.4,1.0,39.8,0.3,10.7,0.2,6.6,0.2,6.6
64,Chance Comanche,POR,1,0,1,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Charles Bassey,SAS,35,9,26,14.5,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
66,Chima Moneke,SAC,2,1,1,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0
67,Chimezie Metu,SAC,66,41,25,10.4,0.7,0.2,0.3,52.2,0.0,0.1,75.0,0.4,64.4,0.2,26.7,0.0,2.2,0.1,11.1,0.0,4.4
68,Chris Boucher,TOR,76,39,37,20.0,0.6,0.1,0.3,41.7,0.2,0.2,87.5,0.5,76.1,0.2,26.1,0.0,6.5,0.0,4.3,0.1,17.4
69,Chris Duarte,IND,46,19,27,19.5,4.0,0.7,1.6,42.5,0.6,0.7,85.3,2.0,51.4,1.6,40.4,0.5,13.7,0.3,7.7,0.4,9.3
70,Chris Paul,PHX,59,33,26,32.0,9.6,2.0,3.8,52.0,0.3,0.4,79.2,4.3,45.1,5.0,51.7,1.3,13.9,0.4,4.2,0.2,2.1
71,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Christian Braun,DEN,76,49,27,15.5,1.9,0.4,0.8,49.2,0.2,0.3,65.0,1.0,52.4,0.8,41.3,0.2,9.1,0.1,7.0,0.1,7.0
73,Christian Koloko,TOR,58,29,29,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Christian Wood,DAL,67,33,34,25.9,3.8,1.1,2.0,53.3,0.9,1.1,81.1,3.2,85.7,0.8,20.2,0.2,5.6,0.3,6.7,0.6,14.7
75,Chuma Okeke,ORL,27,8,19,19.2,1.9,0.2,0.6,31.3,0.2,0.2,100.0,0.6,34.0,1.0,54.0,0.2,12.0,0.1,8.0,0.1,6.0
76,Clint Capela,ATL,65,35,30,26.6,0.2,0.0,0.1,37.5,0.0,0.1,50.0,0.1,66.7,0.0,16.7,0.0,8.3,0.0,0.0,0.0,16.7
77,Coby White,CHI,73,36,37,23.5,5.8,1.0,2.0,50.3,0.3,0.3,86.4,2.4,40.9,3.2,54.1,0.9,14.8,0.3,4.9,0.2,2.6
78,Cody Martin,CHA,7,2,5,19.1,3.6,0.7,1.6,45.5,0.1,0.1,100.0,1.9,52.0,1.7,48.0,0.4,12.0,0.3,8.0,0.1,4.0
79,Cody Zeller,MIA,15,6,9,14.4,1.0,0.2,0.5,42.9,0.1,0.1,50.0,0.5,46.7,0.3,33.3,0.0,0.0,0.1,6.7,0.1,6.7
80,Cole Anthony,ORL,60,28,32,25.9,8.0,1.8,3.7,49.3,1.2,1.3,91.1,5.0,62.7,3.1,38.2,0.8,9.8,0.4,5.0,0.7,8.5
81,Cole Swider,LAL,7,2,5,5.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Collin Sexton,UTA,48,24,24,23.9,9.6,2.5,4.5,54.6,1.8,2.3,80.7,7.1,73.8,2.8,29.3,0.8,8.5,0.7,6.9,1.1,11.9
83,Corey Kispert,WAS,74,31,43,28.3,2.1,0.6,1.0,59.2,0.2,0.3,85.7,1.5,73.0,0.7,34.2,0.2,7.9,0.1,5.3,0.1,6.6
84,Cory Joseph,DET,62,12,50,19.8,5.2,0.8,1.8,45.9,0.5,0.6,80.6,2.1,40.4,2.7,50.9,0.8,15.1,0.3,6.5,0.3,5.6
85,D'Angelo Russell,LAL,71,39,32,32.5,7.4,1.6,3.0,52.6,1.0,1.3,79.3,4.3,58.2,3.1,41.8,0.9,12.2,0.5,6.1,0.6,8.7
86,Daishen Nix,HOU,57,15,42,16.0,3.9,0.5,1.2,42.0,0.3,0.4,75.0,1.3,33.6,1.9,49.1,0.2,5.9,0.4,10.0,0.2,4.5
87,Dalano Banton,TOR,31,17,14,9.0,2.0,0.2,0.8,29.2,0.2,0.2,83.3,0.6,30.6,0.9,45.2,0.2,11.3,0.2,8.1,0.1,4.8
88,Dalen Terry,CHI,37,18,19,5.8,1.1,0.3,0.5,66.7,0.2,0.2,75.0,0.8,71.4,0.5,40.5,0.1,9.5,0.1,7.1,0.1,9.5
89,Damian Jones,UTA,41,12,29,11.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0
90,Damian Lillard,POR,58,27,31,36.3,16.1,3.8,6.6,57.7,3.4,3.6,92.4,11.4,70.8,6.1,37.7,1.5,9.5,1.1,6.8,1.8,11.2
91,Damion Lee,PHX,74,40,34,20.4,4.0,0.8,1.7,44.4,0.3,0.4,88.5,1.8,45.6,1.7,42.6,0.3,8.4,0.3,7.0,0.2,4.4
92,Daniel Gafford,WAS,78,32,46,20.6,0.6,0.3,0.4,70.0,0.2,0.2,85.7,0.7,116.7,0.1,8.3,0.0,0.0,0.1,8.3,0.1,14.6
93,Daniel Theis,IND,7,1,6,15.5,0.7,0.3,0.3,100.0,0.0,0.3,0.0,0.6,80.0,0.1,20.0,0.0,0.0,0.1,20.0,0.1,20.0
94,Danny Green,CLE,11,6,5,12.6,0.9,0.2,0.5,40.0,0.0,0.0,0.0,0.4,40.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Danuel House Jr.,PHI,56,38,18,14.4,1.8,0.3,0.6,44.1,0.3,0.3,87.5,0.8,43.6,0.9,51.5,0.3,14.9,0.1,4.0,0.1,7.9
96,Dario Saric,OKC,57,26,31,14.1,1.7,0.3,0.8,38.6,0.3,0.4,77.3,0.9,56.8,0.5,28.4,0.2,10.5,0.2,10.5,0.2,11.6
97,Darius Bazley,PHX,43,19,24,14.3,2.4,0.4,1.0,40.5,0.5,0.9,52.6,1.3,53.9,0.6,23.5,0.1,4.9,0.3,10.8,0.4,18.6
98,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Darius Garland,CLE,69,40,29,35.5,17.0,3.4,6.8,50.4,1.8,2.1,86.2,8.9,52.1,7.6,44.9,2.6,15.5,1.0,6.1,1.1,6.2
100,David Duke Jr.,BKN,23,10,13,9.9,3.1,0.7,1.5,45.7,0.3,0.3,87.5,1.7,54.2,1.1,34.7,0.3,11.1,0.3,9.7,0.2,5.6
101,David Roddy,MEM,70,44,26,18.0,2.3,0.6,1.3,44.4,0.2,0.3,61.9,1.3,57.8,0.7,28.6,0.2,8.1,0.2,8.7,0.1,6.2
102,Davion Mitchell,SAC,80,47,33,18.1,4.7,0.7,1.3,54.3,0.1,0.1,72.7,1.6,33.6,2.9,61.3,0.7,14.5,0.3,7.0,0.1,1.6
103,Davis Bertans,DAL,45,20,25,10.9,0.5,0.1,0.1,75.0,0.0,0.0,0.0,0.2,33.3,0.4,76.2,0.1,19.0,0.0,0.0,0.0,0.0
104,Davon Reed,LAL,43,29,14,8.0,1.3,0.1,0.3,21.4,0.2,0.4,62.5,0.4,29.1,0.6,47.3,0.1,7.3,0.1,9.1,0.2,14.5
105,Day'Ron Sharpe,BKN,48,22,26,11.5,0.2,0.0,0.1,16.7,0.0,0.0,100.0,0.1,36.4,0.0,18.2,0.0,0.0,0.0,18.2,0.0,9.1
106,De'Aaron Fox,SAC,73,44,29,33.4,15.7,4.6,7.9,58.8,2.4,3.1,77.2,12.0,76.1,4.9,31.2,1.2,7.8,0.9,5.6,1.6,10.1
107,De'Andre Hunter,ATL,67,35,32,31.7,5.6,1.4,3.3,43.9,0.9,1.0,85.7,3.9,70.0,1.1,20.6,0.2,4.3,0.3,5.9,0.5,9.7
108,De'Anthony Melton,PHI,77,50,27,27.9,4.3,0.7,1.6,45.8,0.2,0.2,72.2,1.6,37.9,2.2,51.8,0.5,11.8,0.3,6.1,0.1,2.7
109,DeAndre Jordan,DEN,39,23,16,15.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,DeMar DeRozan,CHI,73,36,37,36.2,11.0,3.0,5.2,58.1,2.1,2.4,87.5,8.5,77.1,3.8,34.4,0.8,7.6,0.5,4.9,1.2,11.0
111,Dean Wade,CLE,44,30,14,20.3,1.4,0.1,0.5,28.6,0.2,0.3,71.4,0.5,37.7,0.6,42.6,0.2,11.5,0.1,9.8,0.2,11.5
112,Deandre Ayton,PHX,67,36,31,30.4,0.4,0.1,0.2,26.7,0.1,0.1,50.0,0.2,44.4,0.0,11.1,0.0,3.7,0.1,18.5,0.1,14.8
113,Dejounte Murray,ATL,74,38,36,36.4,12.1,3.0,6.2,48.7,0.9,1.1,82.9,7.2,59.0,4.2,34.5,1.1,9.0,0.7,6.0,0.6,4.6
114,Delon Wright,WAS,50,26,24,24.4,5.9,1.0,2.1,44.9,0.4,0.4,90.9,2.4,40.7,3.0,50.5,0.8,12.9,0.3,5.8,0.2,3.7
115,Deni Avdija,WAS,76,33,43,26.6,4.8,1.2,2.1,56.0,0.6,0.8,68.8,3.0,62.8,1.8,37.0,0.5,9.5,0.3,7.1,0.4,9.0
116,Dennis Schroder,LAL,67,37,30,29.6,9.4,1.7,3.8,45.1,1.4,1.7,82.5,5.0,52.8,3.9,41.0,1.2,12.7,0.6,6.0,0.9,9.2
117,Dennis Smith Jr.,CHA,54,19,35,25.7,9.2,1.6,3.4,46.8,0.6,0.9,70.0,3.9,42.5,4.6,50.4,1.3,13.9,0.5,5.0,0.5,5.0
118,Deonte Burton,SAC,2,1,1,3.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Dereon Seabron,NOP,5,2,3,2.3,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Derrick Jones Jr.,CHI,63,28,35,13.9,0.4,0.1,0.2,50.0,0.1,0.1,75.0,0.3,74.1,0.1,22.2,0.0,11.1,0.0,7.4,0.1,18.5
121,Derrick Rose,NYK,27,12,15,12.5,4.6,1.0,2.4,43.8,0.2,0.2,100.0,2.3,50.8,1.9,40.3,0.6,12.1,0.1,3.2,0.1,2.4
122,Derrick White,BOS,82,57,25,28.3,6.1,1.4,2.6,52.6,0.7,0.8,86.4,3.6,59.4,2.6,43.0,0.7,11.2,0.3,4.6,0.4,6.8
123,Desmond Bane,MEM,58,38,20,31.7,8.9,2.4,4.6,50.9,0.9,1.1,88.5,5.9,66.4,2.7,30.5,0.8,9.5,0.7,8.3,0.5,6.0
124,Devin Booker,PHX,53,34,19,34.6,12.8,3.5,6.4,54.6,2.0,2.3,86.9,9.3,72.5,4.2,32.8,1.1,8.8,0.7,5.6,1.2,9.0
125,Devin Vassell,SAS,38,12,26,31.0,8.8,1.4,3.3,43.3,0.7,0.9,82.4,3.7,42.3,4.5,50.6,1.1,12.5,0.4,4.5,0.4,5.1
126,Devon Dotson,WAS,6,1,5,8.9,3.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,73.7,0.7,21.1,0.2,5.3,0.0,0.0
127,Devonte' Graham,SAS,73,31,42,18.3,2.9,0.2,0.6,36.2,0.4,0.6,65.9,0.9,31.2,1.8,62.8,0.5,15.3,0.1,1.9,0.3,10.2
128,Dewayne Dedmon,PHI,38,23,15,11.2,0.3,0.2,0.2,85.7,0.1,0.1,75.0,0.4,150.0,0.0,10.0,0.0,0.0,0.0,0.0,0.1,20.0
129,Dillon Brooks,MEM,73,46,27,30.3,6.3,1.9,4.2,45.9,0.5,0.8,72.7,4.5,71.1,1.3,21.3,0.4,5.9,0.3,5.2,0.4,5.9
130,Domantas Sabonis,SAC,79,47,32,34.6,4.3,0.9,1.4,66.1,0.7,1.0,70.4,2.6,59.5,2.0,46.4,0.4,10.2,0.3,7.0,0.5,11.7
131,Dominick Barlow,SAS,26,4,22,14.0,0.2,0.1,0.1,66.7,0.0,0.1,50.0,0.2,83.3,0.1,33.3,0.0,0.0,0.0,0.0,0.0,16.7
132,Donovan Mitchell,CLE,68,44,24,35.8,12.7,3.9,6.6,59.3,1.7,1.9,90.5,9.9,77.9,4.2,32.9,1.0,7.5,0.5,4.1,0.9,7.3
133,Donovan Williams,ATL,2,1,1,2.1,1.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Donte DiVincenzo,GSW,71,41,30,26.3,3.5,0.3,0.7,48.0,0.2,0.2,75.0,0.9,24.3,2.4,66.5,0.5,14.7,0.3,8.0,0.1,3.2
135,Dorian Finney-Smith,BKN,66,31,35,30.4,3.3,0.3,1.1,29.6,0.3,0.3,85.0,0.9,28.4,1.7,52.6,0.5,14.0,0.3,7.9,0.2,4.7
136,Doug McDermott,SAS,63,19,44,20.5,2.7,0.6,1.4,39.6,0.2,0.2,78.6,1.4,50.0,0.9,32.6,0.2,7.6,0.2,7.0,0.1,4.1
137,Draymond Green,GSW,72,40,32,31.5,1.9,0.5,0.9,58.1,0.2,0.3,72.2,1.2,62.6,0.8,39.6,0.3,13.7,0.1,5.8,0.1,6.5
138,Drew Eubanks,POR,77,31,46,20.2,0.7,0.2,0.4,50.0,0.1,0.1,63.6,0.5,66.7,0.2,24.1,0.0,3.7,0.0,5.6,0.1,11.1
139,Dru Smith,BKN,15,7,8,10.6,2.0,0.6,1.1,56.3,0.0,0.0,0.0,1.3,63.3,0.7,36.7,0.2,10.0,0.1,3.3,0.0,0.0
140,Duane Washington Jr.,NYK,31,17,14,12.7,5.1,1.2,3.2,38.8,0.1,0.2,50.0,2.6,51.3,1.6,31.0,0.5,10.1,0.2,3.8,0.1,1.9
141,Duncan Robinson,MIA,42,19,23,16.4,2.1,0.4,0.6,57.7,0.0,0.0,100.0,0.8,36.4,1.3,60.2,0.2,11.4,0.2,9.1,0.0,1.1
142,Dwight Powell,DAL,76,37,39,19.2,0.2,0.1,0.2,50.0,0.0,0.0,100.0,0.2,77.8,0.1,22.2,0.0,0.0,0.0,0.0,0.0,5.6
143,Dylan Windler,CLE,3,3,0,3.5,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.7,100.0,0.3,50.0,0.3,50.0,0.0,0.0,0.0,0.0
144,Dyson Daniels,NOP,59,33,26,17.7,3.3,0.4,1.2,38.2,0.1,0.1,75.0,0.9,29.2,1.8,55.2,0.5,14.1,0.2,6.8,0.0,1.0
145,Edmond Sumner,BKN,53,33,20,13.9,4.3,0.7,1.6,41.9,0.9,1.0,90.4,2.3,53.0,1.7,40.0,0.3,7.8,0.3,7.8,0.5,11.3
146,Eric Gordon,LAC,69,25,44,28.5,7.5,1.8,3.5,50.6,1.0,1.2,82.6,4.8,63.8,2.6,35.1,0.6,8.3,0.4,6.0,0.6,8.3
147,Eugene Omoruyi,DET,40,10,30,16.1,1.5,0.3,0.7,37.0,0.3,0.4,71.4,0.8,51.7,0.4,24.1,0.1,8.6,0.2,13.8,0.2,12.1
148,Evan Fournier,NYK,27,15,12,17.0,2.4,0.4,1.2,34.4,0.2,0.2,100.0,1.0,42.4,1.0,39.4,0.4,15.2,0.1,4.5,0.1,4.5
