,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
143,Eric Gordon,LAC,57,17,40,29.3,39.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Eugene Omoruyi,DET,29,10,19,13.6,16.3,0.1,0.0,0.0,100.0,0.1,0.1,100.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
145,Evan Fournier,NYK,23,13,10,18.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Evan Mobley,CLE,68,41,27,34.2,58.9,2.0,0.4,1.0,38.0,0.3,0.5,71.9,1.1,56.9,0.4,19.7,0.1,5.8,0.2,8.8,0.2,11.7
147,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Frank Jackson,UTA,1,0,1,5.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Frank Kaminsky,HOU,33,12,21,6.4,13.1,0.2,0.1,0.1,66.7,0.1,0.1,100.0,0.2,100.0,0.1,33.3,0.0,16.7,0.0,0.0,0.0,16.7
150,Frank Ntilikina,DAL,42,19,23,11.6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
151,Franz Wagner,ORL,67,27,40,32.9,53.7,0.4,0.0,0.1,37.5,0.1,0.2,83.3,0.3,70.8,0.1,37.5,0.0,8.3,0.0,0.0,0.1,25.0
152,Fred VanVleet,TOR,56,26,30,37.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
153,Furkan Korkmaz,PHI,27,19,8,9.8,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Gabe Vincent,MIA,56,30,26,26.4,43.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Garrett Temple,NOP,20,12,8,7.1,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Garrison Mathews,ATL,48,13,35,12.7,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gary Harris,ORL,37,16,21,25.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Gary Payton II,GSW,15,8,7,17.0,23.0,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Gary Trent Jr.,TOR,59,27,32,32.7,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,George Hill,IND,39,25,14,18.6,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Georges Niang,PHI,64,43,21,19.3,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Giannis Antetokounmpo,MIL,53,40,13,32.5,79.2,4.5,0.8,1.8,43.0,0.5,0.7,77.1,2.1,45.8,1.8,39.1,0.5,11.3,0.5,10.5,0.3,7.1
163,Goga Bitadze,ORL,26,8,18,10.1,15.4,0.3,0.0,0.1,33.3,0.0,0.2,25.0,0.1,37.5,0.0,12.5,0.0,0.0,0.0,0.0,0.1,25.0
164,Goran Dragic,MIL,50,22,28,15.5,34.4,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
165,Gordon Hayward,CHA,44,17,27,31.8,48.6,0.5,0.0,0.1,50.0,0.0,0.1,50.0,0.1,30.0,0.3,55.0,0.1,15.0,0.0,5.0,0.0,10.0
166,Gorgui Dieng,SAS,22,2,20,9.7,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,57.1,0.0,14.3,0.1,28.6,0.0,0.0
167,Grant Williams,BOS,66,45,21,26.8,30.6,0.1,0.0,0.1,20.0,0.0,0.0,0.0,0.0,33.3,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
168,Grayson Allen,MIL,64,47,17,27.9,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Greg Brown III,POR,16,10,6,5.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Hamidou Diallo,DET,55,12,43,17.7,27.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.0,14.3,0.0,14.3,0.0,0.0
171,Harrison Barnes,SAC,67,40,27,32.9,47.7,0.7,0.2,0.2,81.3,0.3,0.3,86.4,0.7,102.1,0.2,34.0,0.0,2.1,0.0,4.3,0.2,23.4
172,Haywood Highsmith,MIA,45,23,22,19.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
173,Herbert Jones,NOP,52,22,30,29.0,42.6,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,75.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,50.0
174,Immanuel Quickley,NYK,69,40,29,28.4,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Isaac Okoro,CLE,70,43,27,21.5,19.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Isaiah Hartenstein,NYK,70,40,30,19.5,28.7,0.2,0.1,0.1,80.0,0.0,0.0,50.0,0.1,75.0,0.1,41.7,0.0,16.7,0.0,8.3,0.0,8.3
177,Isaiah Jackson,IND,51,20,31,15.6,21.9,0.3,0.1,0.1,42.9,0.1,0.1,83.3,0.2,73.3,0.1,33.3,0.0,6.7,0.0,0.0,0.1,20.0
178,Isaiah Joe,OKC,60,30,30,17.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Isaiah Livers,DET,45,10,35,22.4,25.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Isaiah Mobley,CLE,8,5,3,3.3,5.1,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.2,0.0,0.0,100.0,0.0,0.0,50.0,0.1,71.4,0.1,42.9,0.0,0.0,0.0,0.0,0.0,14.3
182,Isaiah Stewart,DET,49,12,37,28.3,39.2,0.8,0.1,0.4,31.6,0.1,0.1,66.7,0.3,42.1,0.2,26.3,0.1,10.5,0.1,15.8,0.1,7.9
183,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Smith,DEN,34,21,13,9.4,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Wainright,PHX,50,27,23,15.1,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Ivica Zubac,LAC,63,35,28,29.1,41.8,1.8,0.6,1.0,60.0,0.3,0.4,76.9,1.5,82.9,0.3,18.9,0.1,5.4,0.2,9.9,0.2,11.7
187,JD Davison,BOS,7,6,1,2.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,JT Thor,CHA,57,17,40,11.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Ja Morant,MEM,53,34,19,32.5,79.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.5,0.0,0.0,0.0,12.5,0.0,0.0
190,JaMychal Green,GSW,49,26,23,14.4,23.1,0.5,0.0,0.0,100.0,0.0,0.0,50.0,0.1,21.7,0.3,73.9,0.1,17.4,0.1,13.0,0.0,4.3
191,JaVale McGee,DAL,36,17,19,8.1,11.6,0.4,0.1,0.3,30.0,0.1,0.1,100.0,0.2,57.1,0.1,14.3,0.0,0.0,0.0,7.1,0.0,7.1
192,Jabari Smith Jr.,HOU,65,15,50,30.4,45.9,0.8,0.2,0.4,42.3,0.1,0.1,87.5,0.4,54.7,0.2,26.4,0.0,0.0,0.1,9.4,0.1,7.5
193,Jabari Walker,POR,44,20,24,8.9,10.1,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Jack White,DEN,16,12,4,3.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Jaden Hardy,DAL,35,16,19,13.3,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jaden Ivey,DET,61,15,46,30.2,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,0.0
197,Jaden McDaniels,MIN,66,34,32,30.6,38.7,0.2,0.0,0.2,30.0,0.0,0.1,50.0,0.1,50.0,0.0,18.8,0.0,6.3,0.0,6.3,0.0,12.5
198,Jaden Springer,PHI,8,8,0,3.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Jae Crowder,MIL,10,8,2,18.1,27.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Jae'Sean Tate,HOU,28,5,23,21.9,41.6,1.3,0.3,0.5,60.0,0.2,0.2,100.0,0.9,64.9,0.3,24.3,0.1,5.4,0.2,13.5,0.1,8.1
201,Jake LaRavia,MEM,32,21,11,12.1,14.7,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Jakob Poeltl,TOR,57,17,40,26.6,54.2,2.0,0.6,1.0,60.7,0.1,0.2,66.7,1.4,68.1,0.7,32.8,0.1,5.2,0.2,7.8,0.1,5.2
203,Jalen Brunson,NYK,62,36,26,34.9,84.2,0.9,0.2,0.4,53.8,0.1,0.1,100.0,0.5,58.6,0.4,44.8,0.1,13.8,0.0,3.4,0.0,5.2
204,Jalen Duren,DET,54,15,39,25.0,35.2,0.9,0.2,0.6,38.7,0.1,0.2,50.0,0.5,58.0,0.1,14.0,0.1,6.0,0.1,10.0,0.1,10.0
205,Jalen Green,HOU,62,14,48,33.7,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Jalen Johnson,ATL,64,32,32,14.5,21.1,0.1,0.0,0.0,33.3,0.0,0.0,50.0,0.0,50.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7
207,Jalen McDaniels,PHI,69,25,44,24.6,37.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0
208,Jalen Smith,IND,57,28,29,18.4,29.5,0.4,0.1,0.2,28.6,0.1,0.1,50.0,0.2,47.8,0.0,8.7,0.0,4.3,0.0,8.7,0.1,13.0
209,Jalen Suggs,ORL,43,17,26,23.8,45.1,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Jalen Williams,OKC,62,30,32,29.7,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Jamal Cain,MIA,15,8,7,12.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Jamal Murray,DEN,54,37,17,32.7,70.9,0.7,0.2,0.4,47.4,0.1,0.1,75.0,0.4,66.7,0.2,33.3,0.1,11.1,0.0,0.0,0.1,11.1
213,Jamaree Bouyea,WAS,5,2,3,14.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,James Bouknight,CHA,26,5,21,13.6,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,James Harden,PHI,50,34,16,36.8,93.9,0.4,0.1,0.2,87.5,0.0,0.0,50.0,0.3,83.3,0.2,44.4,0.1,27.8,0.0,0.0,0.0,5.6
216,James Johnson,IND,14,6,8,8.8,11.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0
217,James Wiseman,DET,32,10,22,17.0,29.3,1.3,0.4,0.8,44.4,0.1,0.2,33.3,0.8,65.0,0.1,10.0,0.0,0.0,0.2,12.5,0.1,7.5
218,Jared Butler,OKC,2,1,1,9.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Jared Rhoden,DET,5,1,4,6.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Jaren Jackson Jr.,MEM,50,31,19,27.8,39.1,2.5,0.8,1.5,54.7,0.3,0.3,81.3,1.9,77.0,0.5,19.8,0.1,4.8,0.2,9.5,0.2,6.3
221,Jarred Vanderbilt,LAL,64,33,31,24.2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Jarrett Allen,CLE,62,39,23,33.0,43.5,1.0,0.2,0.5,48.4,0.1,0.1,100.0,0.6,60.3,0.3,30.2,0.0,4.8,0.1,7.9,0.1,6.3
223,Jarrett Culver,ATL,10,5,5,13.7,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Jason Preston,LAC,13,3,10,9.4,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Javonte Green,CHI,28,11,17,16.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Jaxson Hayes,NOP,41,18,23,14.2,17.2,0.2,0.0,0.1,25.0,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,14.3,0.0,0.0
227,Jaylen Brown,BOS,57,38,19,36.2,64.3,0.7,0.2,0.3,63.2,0.0,0.0,100.0,0.5,68.3,0.4,48.8,0.0,2.4,0.0,0.0,0.0,2.4
228,Jaylen Nowell,MIN,62,31,31,19.5,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Jaylin Williams,OKC,36,17,19,17.9,35.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
230,Jayson Tatum,BOS,64,45,19,37.4,76.1,1.3,0.4,0.6,59.0,0.5,0.6,88.9,1.3,102.5,0.3,20.0,0.0,2.5,0.1,7.5,0.3,22.5
231,Jeff Dowtin Jr.,TOR,18,12,6,8.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Jeff Green,DEN,44,27,17,19.3,26.0,1.3,0.2,0.7,33.3,0.2,0.2,70.0,0.6,47.4,0.4,29.8,0.0,3.5,0.1,7.0,0.1,8.8
233,Jerami Grant,POR,63,28,35,35.6,53.3,2.7,0.4,0.9,50.9,0.3,0.4,75.0,1.2,43.4,1.4,52.6,0.3,10.4,0.1,4.0,0.2,6.9
234,Jeremiah Robinson-Earl,OKC,34,11,23,20.2,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Jeremy Sochan,SAS,52,14,38,26.4,44.2,1.2,0.2,0.4,38.1,0.0,0.1,50.0,0.3,29.5,0.6,52.5,0.1,4.9,0.1,4.9,0.0,3.3
236,Jericho Sims,NYK,49,29,20,15.8,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Jevon Carter,MIL,68,49,19,22.4,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Jimmy Butler,MIA,55,29,26,33.4,62.9,2.6,0.5,1.1,43.5,0.2,0.3,72.2,1.3,49.6,1.1,42.6,0.2,6.4,0.1,3.5,0.2,6.4
239,Jock Landale,PHX,59,31,28,13.9,23.0,1.4,0.4,0.7,60.5,0.2,0.3,72.2,1.2,81.9,0.3,24.1,0.1,4.8,0.1,3.6,0.2,10.8
240,Joe Harris,BKN,61,34,27,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Joe Ingles,MIL,34,24,10,22.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Joe Wieskamp,TOR,3,1,2,7.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Joel Embiid,PHI,54,36,18,35.0,72.0,7.0,1.5,3.2,47.4,1.6,1.8,86.9,4.7,67.4,2.3,32.9,0.3,4.8,0.3,4.5,0.9,13.0
244,John Butler Jr.,POR,9,2,7,3.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,John Collins,ATL,59,30,29,30.2,43.0,2.6,0.8,1.6,50.5,0.3,0.3,83.3,1.9,72.8,0.4,16.6,0.1,5.3,0.2,7.9,0.2,6.0
246,John Konchar,MEM,59,36,23,21.5,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,John Wall,LAC,34,15,19,22.2,55.4,0.4,0.1,0.2,57.1,0.0,0.0,0.0,0.2,66.7,0.1,33.3,0.0,8.3,0.0,0.0,0.0,0.0
248,Johnny Davis,WAS,14,6,8,4.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Johnny Juzang,UTA,7,2,5,10.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Jonas Valanciunas,NOP,65,31,34,24.5,48.8,4.4,1.1,2.0,53.4,0.5,0.7,74.5,2.8,64.5,1.2,28.2,0.3,6.6,0.5,11.8,0.4,8.0
251,Jonathan Isaac,ORL,11,8,3,11.3,19.5,0.7,0.2,0.4,50.0,0.0,0.0,0.0,0.4,50.0,0.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0
252,Jonathan Kuminga,GSW,54,30,24,20.2,33.1,1.4,0.2,0.6,35.5,0.1,0.1,100.0,0.5,37.7,0.7,46.8,0.2,13.0,0.1,6.5,0.0,2.6
253,Jordan Clarkson,UTA,61,30,31,32.6,56.1,0.2,0.0,0.1,42.9,0.0,0.0,100.0,0.1,57.1,0.0,14.3,0.0,0.0,0.0,14.3,0.0,7.1
254,Jordan Goodwin,WAS,48,18,30,17.4,35.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Jordan Hall,SAS,9,1,8,9.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Jordan McLaughlin,MIN,32,17,15,15.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Jordan Nwora,IND,49,32,17,16.9,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Jordan Poole,GSW,68,35,33,30.7,67.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
259,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Josh Christopher,HOU,50,10,40,11.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
262,Josh Giddey,OKC,63,28,35,30.8,76.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,62.5,0.1,25.0,0.0,0.0,0.0,0.0
263,Josh Green,DAL,49,23,26,25.1,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Josh Hart,NYK,64,35,29,32.7,43.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
265,Josh Minott,MIN,13,6,7,5.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Josh Okogie,PHX,58,30,28,17.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Josh Richardson,NOP,50,15,35,24.3,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Joshua Primo,SAS,4,3,1,23.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Jrue Holiday,MIL,56,42,14,33.0,74.4,0.9,0.2,0.4,40.9,0.2,0.2,100.0,0.5,56.0,0.4,40.0,0.2,18.0,0.0,4.0,0.1,10.0
270,Juan Toscano-Anderson,UTA,39,15,24,11.9,16.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,66.7,0.1,50.0,0.0,33.3,0.0,0.0,0.0,0.0
272,Julian Champagnie,SAS,4,2,2,7.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Julius Randle,NYK,70,40,30,35.9,70.3,3.6,0.7,1.3,53.3,0.6,0.8,77.4,2.1,57.3,1.5,41.1,0.3,9.5,0.3,7.1,0.4,10.7
274,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Justin Holiday,DAL,37,15,22,15.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Justin Jackson,BOS,23,15,8,4.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Justise Winslow,POR,29,15,14,26.8,52.4,0.3,0.0,0.1,0.0,0.1,0.1,100.0,0.1,25.0,0.2,62.5,0.1,25.0,0.0,0.0,0.0,12.5
278,Jusuf Nurkic,POR,48,23,25,26.7,54.0,4.7,1.1,2.4,46.5,0.5,0.7,73.5,2.8,58.8,1.1,23.9,0.3,6.2,0.5,11.5,0.4,7.5
279,KZ Okpala,SAC,35,19,16,7.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Kai Jones,CHA,35,9,26,9.2,10.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Karl-Anthony Towns,MIN,21,10,11,33.8,61.7,3.2,0.6,1.0,54.5,0.2,0.3,83.3,1.4,43.3,1.5,46.3,0.4,13.4,0.1,4.5,0.1,4.5
282,Kawhi Leonard,LAC,41,26,15,33.4,56.9,2.7,0.6,1.2,54.2,0.3,0.3,85.7,1.6,57.1,1.3,48.2,0.3,9.8,0.0,0.9,0.2,6.3
283,Keegan Murray,SAC,65,39,26,29.4,34.5,0.1,0.0,0.1,25.0,0.0,0.0,0.0,0.1,44.4,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0
284,Keita Bates-Diop,SAS,52,13,39,21.5,24.9,0.6,0.1,0.2,60.0,0.1,0.1,75.0,0.3,46.9,0.3,43.8,0.1,15.6,0.1,15.6,0.0,6.3
285,Keldon Johnson,SAS,56,15,41,32.7,57.1,0.8,0.1,0.5,30.8,0.1,0.1,83.3,0.4,50.0,0.2,20.5,0.0,2.3,0.1,9.1,0.1,6.8
