,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Jordan Hall,SAS,9,1,8,9.2,3956.7,0.75,0.43,0.32,4.5,5.29,3.86
259,Jordan McLaughlin,MIN,39,20,19,15.9,6900.9,1.31,0.72,0.58,4.59,5.2,4.0
260,Jordan Nwora,IND,57,34,23,18.4,7546.4,1.43,0.77,0.66,4.36,4.67,4.04
261,Jordan Poole,GSW,76,39,37,30.4,11728.3,2.22,1.26,0.96,4.08,4.72,3.46
262,Jordan Schakel,WAS,2,0,2,3.1,1360.0,0.26,0.13,0.13,4.38,5.43,5.11
263,Jose Alvarado,NOP,61,30,31,21.5,9076.8,1.72,0.9,0.82,4.47,4.7,4.25
264,Josh Christopher,HOU,59,12,47,11.6,4666.7,0.88,0.48,0.4,4.24,4.54,3.95
265,Josh Giddey,OKC,72,33,39,31.1,12603.0,2.39,1.27,1.11,4.33,4.74,3.94
266,Josh Green,DAL,57,26,31,25.4,10719.4,2.03,1.08,0.95,4.46,4.6,4.33
267,Josh Hart,NYK,71,39,32,32.4,12610.5,2.39,1.28,1.11,4.11,4.34,3.87
268,Josh Minott,MIN,14,6,8,6.5,2899.2,0.55,0.29,0.26,4.66,5.2,4.16
269,Josh Okogie,PHX,66,34,32,18.1,7387.7,1.4,0.71,0.69,4.31,4.36,4.27
270,Josh Richardson,NOP,58,20,38,23.9,9825.0,1.86,1.03,0.83,4.32,4.8,3.86
271,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
272,Jrue Holiday,MIL,63,47,16,32.7,12755.7,2.42,1.29,1.13,4.17,4.54,3.81
273,Juan Toscano-Anderson,UTA,46,18,28,12.5,5278.4,1.0,0.54,0.46,4.45,4.86,4.06
274,Juancho Hernangomez,TOR,42,20,22,14.6,6144.1,1.16,0.61,0.55,4.46,4.63,4.28
275,Julian Champagnie,SAS,11,4,7,14.0,5962.0,1.13,0.63,0.5,4.49,4.93,4.09
276,Julius Randle,NYK,77,44,33,35.5,13161.5,2.49,1.38,1.11,3.92,4.19,3.63
277,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
278,Justin Holiday,DAL,43,18,25,15.2,6199.6,1.17,0.63,0.54,4.3,4.67,3.93
279,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
280,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
281,Jusuf Nurkic,POR,52,24,28,26.8,9723.1,1.84,0.99,0.85,3.87,4.12,3.62
282,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
283,Kai Jones,CHA,41,12,29,10.7,4375.5,0.83,0.44,0.39,4.27,4.52,4.01
284,Karl-Anthony Towns,MIN,24,12,12,33.4,12453.9,2.36,1.21,1.15,3.97,4.15,3.79
285,Kawhi Leonard,LAC,47,30,17,33.6,13078.2,2.48,1.38,1.1,4.12,4.46,3.76
286,Keegan Murray,SAC,74,45,29,29.7,12141.0,2.3,1.22,1.08,4.36,4.76,3.98
287,Keita Bates-Diop,SAS,60,15,45,21.4,8879.6,1.68,0.91,0.77,4.4,4.8,4.02
288,Keldon Johnson,SAS,60,16,44,32.8,12979.6,2.46,1.36,1.1,4.21,4.69,3.73
289,Kelly Olynyk,UTA,63,28,35,28.3,10880.4,2.06,1.15,0.91,4.07,4.49,3.66
290,Kelly Oubre Jr.,CHA,48,16,32,32.2,12756.5,2.42,1.29,1.13,4.2,4.49,3.9
291,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
292,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
293,Kendrick Nunn,WAS,64,29,35,13.3,5248.3,0.99,0.54,0.45,4.2,4.52,3.87
294,Kennedy Chandler,MEM,33,21,12,8.1,3182.0,0.6,0.33,0.28,4.12,4.32,3.86
295,Kenneth Lofton Jr.,MEM,19,13,6,5.5,2034.2,0.39,0.21,0.18,3.86,4.13,3.69
296,Kenrich Williams,OKC,53,26,27,22.8,9217.1,1.75,0.91,0.83,4.29,4.64,3.97
297,Kentavious Caldwell-Pope,DEN,72,50,22,31.6,11722.4,2.22,1.15,1.07,3.94,4.11,3.77
298,Kenyon Martin Jr.,HOU,77,18,59,27.8,9965.7,1.89,1.0,0.89,3.79,3.88,3.69
299,Keon Ellis,SAC,13,6,7,3.9,1596.9,0.3,0.15,0.15,4.27,4.43,4.12
300,Keon Johnson,POR,40,13,27,10.4,4193.5,0.79,0.43,0.37,4.2,4.39,3.98
301,Kessler Edwards,SAC,30,15,15,9.8,4057.8,0.77,0.4,0.37,4.39,4.66,4.09
302,Kevin Durant,PHX,43,30,13,35.6,12288.5,2.33,1.24,1.08,3.68,3.98,3.38
303,Kevin Huerter,SAC,70,42,28,29.6,12087.1,2.29,1.24,1.05,4.35,4.83,3.9
304,Kevin Knox II,POR,57,11,46,13.6,5546.8,1.05,0.57,0.48,4.28,4.65,3.91
305,Kevin Love,MIA,58,31,27,20.3,7294.7,1.38,0.74,0.64,3.83,4.0,3.67
306,Kevin Porter Jr.,HOU,55,15,40,34.1,13254.0,2.51,1.36,1.15,4.12,4.32,3.89
307,Kevon Harris,ORL,31,12,19,12.3,4925.9,0.93,0.48,0.45,4.19,4.27,4.13
308,Kevon Looney,GSW,76,39,37,23.8,8977.2,1.7,0.88,0.82,4.02,4.2,3.85
309,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
310,Khris Middleton,MIL,30,23,7,24.7,9480.1,1.8,0.97,0.83,4.08,4.52,3.67
311,Killian Hayes,DET,69,15,54,27.6,10662.5,2.02,1.1,0.92,4.12,4.45,3.8
312,Kira Lewis Jr.,NOP,24,11,13,9.7,4089.7,0.77,0.4,0.37,4.48,4.77,4.2
313,Klay Thompson,GSW,64,34,30,33.2,13046.7,2.47,1.35,1.12,4.17,4.68,3.69
314,Kris Dunn,UTA,16,7,9,23.6,9623.9,1.82,0.97,0.85,4.25,4.67,3.86
315,Kristaps Porzingis,WAS,65,27,38,32.6,11916.5,2.26,1.23,1.02,3.89,4.13,3.63
316,Kyle Anderson,MIN,64,33,31,28.1,10719.7,2.03,1.08,0.95,4.04,4.34,3.75
317,Kyle Kuzma,WAS,64,29,35,35.0,13517.3,2.56,1.42,1.14,4.09,4.44,3.73
318,Kyle Lowry,MIA,51,26,25,32.1,11171.3,2.12,1.16,0.95,3.69,3.99,3.39
319,Kyrie Irving,DAL,57,31,26,37.0,13638.4,2.58,1.39,1.19,3.92,4.28,3.56
320,LaMelo Ball,CHA,36,13,23,35.2,14639.6,2.77,1.52,1.26,4.41,4.94,3.91
321,Lamar Stevens,CLE,57,36,21,18.0,7007.8,1.33,0.68,0.64,4.13,4.21,4.05
322,Landry Shamet,PHX,35,16,19,21.0,8893.9,1.68,0.95,0.74,4.47,5.05,3.89
323,Larry Nance Jr.,NOP,59,30,29,21.1,8095.6,1.53,0.81,0.72,4.02,4.31,3.73
324,Lauri Markkanen,UTA,65,32,33,34.4,13304.3,2.52,1.39,1.13,4.08,4.44,3.7
325,LeBron James,LAL,49,25,24,35.8,12502.3,2.37,1.29,1.08,3.71,4.08,3.36
326,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
327,Lindell Wigginton,MIL,5,4,1,3.6,1474.0,0.28,0.15,0.13,4.17,4.06,3.68
328,Lindy Waters III,OKC,37,18,19,12.8,5392.4,1.02,0.55,0.48,4.45,4.93,4.0
329,Lonnie Walker IV,LAL,54,25,29,23.8,8996.4,1.7,0.88,0.82,4.06,4.22,3.91
330,Luguentz Dort,OKC,70,35,35,30.6,12169.8,2.3,1.21,1.1,4.23,4.56,3.92
331,Luka Doncic,DAL,62,32,30,36.3,12503.9,2.37,1.35,1.02,3.65,4.05,3.23
332,Luka Garza,MIN,26,14,12,9.0,3961.6,0.75,0.4,0.35,4.6,4.92,4.29
333,Luka Samanic,UTA,1,1,0,24.9,10495.0,1.99,1.05,0.93,4.39,4.98,3.83
334,Luke Kennard,MEM,55,34,21,21.6,8540.9,1.62,0.87,0.74,4.18,4.54,3.81
335,Luke Kornet,BOS,63,40,23,11.4,4531.4,0.86,0.46,0.4,4.2,4.41,3.98
336,Malachi Flynn,TOR,49,26,23,13.1,5293.0,1.0,0.54,0.46,4.26,4.57,3.94
337,Malaki Branham,SAS,59,12,47,23.2,9677.9,1.83,1.01,0.82,4.43,4.9,3.96
338,Malcolm Brogdon,BOS,63,43,20,25.8,9687.1,1.83,1.02,0.82,3.98,4.4,3.55
339,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
340,Malik Beasley,LAL,75,40,35,26.3,9799.5,1.86,1.02,0.83,3.94,4.24,3.62
341,Malik Monk,SAC,73,45,28,22.3,9099.3,1.72,0.94,0.79,4.28,4.83,3.77
342,Mamadi Diakite,CLE,20,14,6,6.8,2594.9,0.49,0.26,0.23,4.02,4.18,3.92
343,MarJon Beauchamp,MIL,46,31,15,13.1,5379.1,1.02,0.54,0.48,4.35,4.54,4.15
344,Marcus Morris Sr.,LAC,65,35,30,28.1,10046.8,1.9,1.02,0.89,3.81,4.02,3.59
345,Marcus Smart,BOS,58,41,17,32.3,11372.1,2.15,1.15,1.0,3.75,4.05,3.46
346,Mark Williams,CHA,39,17,22,18.2,7177.7,1.36,0.7,0.66,4.19,4.45,3.95
347,Markelle Fultz,ORL,55,27,28,30.1,12661.7,2.4,1.28,1.12,4.48,4.84,4.12
348,Markieff Morris,DAL,33,17,16,9.7,3572.1,0.68,0.36,0.32,3.88,4.0,3.79
349,Marko Simonovic,CHI,2,0,2,1.8,692.0,0.13,0.06,0.07,4.51,3.82,2.48
350,Marvin Bagley III,DET,38,6,32,23.8,9463.2,1.79,0.95,0.84,4.26,4.44,4.08
351,Mason Plumlee,LAC,74,25,49,26.6,10612.0,2.01,1.08,0.93,4.25,4.59,3.92
352,Matisse Thybulle,POR,69,37,32,16.6,6633.4,1.26,0.63,0.62,4.24,4.29,4.19
353,Matt Ryan,MIN,33,14,19,9.3,3805.2,0.72,0.38,0.34,4.31,4.74,3.9
354,Matthew Dellavedova,SAC,32,19,13,6.7,2821.1,0.53,0.29,0.24,4.44,5.0,3.91
355,Max Christie,LAL,38,16,22,13.3,5569.9,1.05,0.56,0.5,4.42,4.7,4.14
356,Max Strus,MIA,75,38,37,28.7,11787.3,2.23,1.27,0.96,4.35,4.91,3.78
357,Maxi Kleber,DAL,34,17,17,25.9,9618.8,1.82,0.99,0.84,3.91,4.08,3.72
358,McKinley Wright IV,DAL,25,14,11,11.3,4676.4,0.89,0.47,0.42,4.36,4.64,4.12
359,Meyers Leonard,MIL,6,5,1,8.5,3134.3,0.59,0.32,0.27,3.97,4.12,3.6
360,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
361,Micah Potter,UTA,5,3,2,5.4,2325.8,0.44,0.23,0.21,4.5,4.91,4.09
362,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
363,Michael Porter Jr.,DEN,58,40,18,29.0,10911.5,2.07,1.07,1.0,4.01,4.14,3.89
364,Mikal Bridges,BKN,77,38,39,36.0,14402.8,2.73,1.47,1.26,4.25,4.56,3.94
365,Mike Conley,MIN,62,31,31,30.1,11839.3,2.24,1.24,1.01,4.15,4.47,3.82
366,Mike Muscala,BOS,57,27,30,14.5,6068.6,1.15,0.63,0.52,4.42,4.97,3.89
367,Miles McBride,NYK,59,33,26,11.8,4882.9,0.92,0.49,0.44,4.35,4.51,4.18
368,Mitchell Robinson,NYK,55,32,23,27.0,10044.6,1.9,1.0,0.9,3.97,4.03,3.91
369,Mo Bamba,LAL,47,23,24,16.2,6052.5,1.15,0.62,0.53,3.99,4.2,3.76
370,Monte Morris,WAS,61,28,33,27.6,10693.3,2.03,1.14,0.89,4.12,4.51,3.71
371,Montrezl Harrell,PHI,53,33,20,12.0,4440.6,0.84,0.45,0.39,3.93,4.15,3.69
372,Moritz Wagner,ORL,53,25,28,19.9,7897.6,1.5,0.81,0.69,4.2,4.54,3.84
373,Moses Brown,BKN,35,16,19,8.3,3340.1,0.63,0.34,0.29,4.19,4.49,3.92
374,Moses Moody,GSW,58,32,26,12.6,4962.1,0.94,0.5,0.44,4.13,4.47,3.8
375,Moussa Diabate,LAC,20,9,11,9.2,3931.2,0.74,0.4,0.34,4.43,4.72,4.07
376,Myles Turner,IND,62,29,33,29.4,11168.6,2.12,1.11,1.0,4.04,4.36,3.73
377,Naji Marshall,NOP,71,36,35,24.2,9507.8,1.8,0.95,0.85,4.16,4.38,3.94
378,Nassir Little,POR,53,22,31,18.2,7212.0,1.37,0.74,0.62,4.18,4.43,3.92
379,Nathan Knight,MIN,36,17,19,7.9,3090.4,0.59,0.31,0.28,4.11,4.3,3.92
380,Naz Reid,MIN,68,32,36,18.4,7371.8,1.4,0.74,0.66,4.24,4.58,3.91
381,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
382,Nerlens Noel,BKN,17,4,13,11.4,4443.7,0.84,0.44,0.4,4.07,4.4,3.75
383,Nic Claxton,BKN,71,37,34,29.7,11802.1,2.24,1.16,1.08,4.24,4.51,3.99
384,Nick Richards,CHA,61,20,41,18.7,7813.4,1.48,0.79,0.69,4.44,4.73,4.15
385,Nickeil Alexander-Walker,MIN,54,26,28,15.3,6520.8,1.24,0.68,0.56,4.49,4.87,4.09
386,Nicolas Batum,LAC,73,41,32,21.8,8638.0,1.64,0.84,0.8,4.17,4.24,4.1
387,Nikola Jokic,DEN,67,48,19,33.9,12193.3,2.31,1.25,1.06,3.83,4.2,3.47
388,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
389,Nikola Vucevic,CHI,75,35,40,33.8,12183.0,2.31,1.2,1.11,3.85,4.08,3.62
390,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
391,Norman Powell,LAC,55,28,27,25.8,10169.2,1.93,1.05,0.88,4.14,4.46,3.81
392,O.G. Anunoby,TOR,62,31,31,35.6,13503.4,2.56,1.32,1.24,4.02,4.16,3.87
393,Obi Toppin,NYK,62,34,28,14.4,6088.1,1.15,0.62,0.54,4.47,4.81,4.14
394,Ochai Agbaji,UTA,53,28,25,19.3,7857.4,1.49,0.8,0.68,4.3,4.67,3.93
395,Olivier Sarr,OKC,6,3,3,11.2,4642.3,0.88,0.48,0.4,4.37,4.96,3.82
396,Omer Yurtseven,MIA,6,3,3,6.2,2475.5,0.47,0.26,0.21,4.15,4.06,4.26
397,Onyeka Okongwu,ATL,74,38,36,23.2,9059.4,1.72,0.88,0.84,4.14,4.31,3.97
398,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
399,Oshae Brissett,IND,60,25,35,16.5,6743.5,1.28,0.69,0.59,4.32,4.7,3.94
400,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
401,Ousmane Dieng,OKC,34,18,16,14.8,5955.6,1.13,0.61,0.52,4.29,4.75,3.85
402,P.J. Tucker,PHI,71,46,25,25.6,9842.7,1.86,0.97,0.9,4.11,4.19,4.02
403,P.J. Washington,CHA,72,24,48,32.9,13081.1,2.48,1.36,1.12,4.24,4.71,3.78
404,PJ Dozier,SAC,11,9,2,2.7,1111.7,0.21,0.12,0.1,4.27,4.87,3.68
405,Paolo Banchero,ORL,69,29,40,33.8,13218.7,2.5,1.36,1.14,4.16,4.58,3.74
406,Pascal Siakam,TOR,66,33,33,37.5,14327.7,2.71,1.49,1.23,4.06,4.48,3.65
407,Pat Connaughton,MIL,58,41,17,24.5,9819.3,1.86,1.0,0.86,4.27,4.65,3.9
408,Patrick Baldwin Jr.,GSW,27,11,16,7.8,3177.1,0.6,0.33,0.27,4.27,4.74,3.81
409,Patrick Beverley,CHI,62,31,31,27.2,10597.3,2.01,1.04,0.96,4.18,4.37,3.99
410,Patrick Williams,CHI,75,35,40,28.4,11310.2,2.14,1.11,1.03,4.26,4.58,3.97
411,Patty Mills,BKN,39,18,21,13.6,5525.4,1.05,0.56,0.48,4.33,4.63,4.02
412,Paul George,LAC,56,32,24,34.6,12950.1,2.45,1.35,1.1,3.97,4.32,3.6
413,Paul Reed,PHI,63,40,23,10.4,4334.5,0.82,0.44,0.38,4.39,4.66,4.13
414,Payton Pritchard,BOS,46,30,16,12.4,5092.5,0.96,0.52,0.45,4.33,4.6,4.04
415,Peyton Watson,DEN,16,11,5,3.1,1275.5,0.24,0.14,0.1,4.23,4.45,3.97
416,Precious Achiuwa,TOR,49,27,22,21.1,8302.1,1.57,0.83,0.74,4.15,4.32,3.98
417,Quentin Grimes,NYK,66,38,28,29.3,11142.6,2.11,1.13,0.98,4.04,4.16,3.9
418,Quenton Jackson,WAS,4,2,2,2.9,1227.0,0.23,0.13,0.1,4.31,4.55,4.03
419,R.J. Hampton,DET,41,8,33,15.5,6393.6,1.21,0.66,0.55,4.35,4.62,4.07
420,RJ Barrett,NYK,70,39,31,33.9,13464.8,2.55,1.39,1.16,4.21,4.51,3.9
421,Raul Neto,CLE,45,30,15,10.0,3856.2,0.73,0.39,0.34,4.08,4.19,3.93
422,Reggie Bullock,DAL,74,36,38,30.7,11553.3,2.19,1.15,1.04,4.0,4.05,3.94
423,Reggie Jackson,DEN,62,34,28,24.6,9290.2,1.76,0.97,0.79,4.02,4.34,3.68
424,Richaun Holmes,SAC,38,20,18,8.4,3258.5,0.62,0.31,0.3,4.09,4.28,3.91
425,Ricky Rubio,CLE,28,20,8,17.3,6966.4,1.32,0.73,0.59,4.24,4.58,3.89
426,Robert Covington,LAC,44,18,26,16.3,6122.6,1.16,0.62,0.54,3.92,4.24,3.63
427,Robert Williams III,BOS,32,21,11,23.4,8865.7,1.68,0.9,0.78,4.03,4.29,3.77
428,Robin Lopez,CLE,34,24,10,7.5,2839.8,0.54,0.3,0.24,4.01,4.2,3.79
429,Rodney McGruder,DET,32,4,28,16.4,6890.5,1.31,0.7,0.61,4.48,4.8,4.16
430,Romeo Langford,SAS,38,11,27,20.2,8455.0,1.6,0.83,0.77,4.45,4.67,4.24
431,Ron Harper Jr.,TOR,5,3,2,3.3,1284.6,0.24,0.13,0.11,4.01,4.77,3.94
432,Royce O'Neale,BKN,71,38,33,31.8,12296.3,2.33,1.27,1.05,4.12,4.59,3.66
433,Rudy Gay,UTA,56,29,27,14.6,5682.8,1.08,0.58,0.5,4.11,4.38,3.82
434,Rudy Gobert,MIN,65,31,34,30.9,12078.6,2.29,1.2,1.08,4.16,4.43,3.89
435,Rui Hachimura,LAL,57,33,24,23.4,9267.5,1.76,0.95,0.81,4.2,4.49,3.9
436,Russell Westbrook,LAC,68,33,35,29.0,10691.6,2.02,1.11,0.91,3.9,4.35,3.47
437,Ryan Arcidiacono,POR,20,9,11,8.6,3596.8,0.68,0.39,0.29,4.42,4.88,4.0
438,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
439,Saben Lee,PHX,22,14,8,13.7,5692.2,1.08,0.57,0.5,4.33,4.56,4.1
440,Saddiq Bey,ATL,70,21,49,27.6,10652.7,2.02,1.05,0.97,4.09,4.28,3.91
441,Sam Hauser,BOS,74,50,24,15.7,6734.4,1.28,0.71,0.57,4.55,4.99,4.09
442,Sam Merrill,CLE,3,3,0,3.6,1464.3,0.28,0.15,0.13,4.01,3.94,4.08
443,Sandro Mamukelashvili,SAS,37,20,17,13.7,5738.2,1.09,0.61,0.48,4.42,4.78,4.03
444,Santi Aldama,MEM,73,45,28,22.2,9186.2,1.74,0.92,0.82,4.39,4.65,4.13
445,Scottie Barnes,TOR,71,35,36,35.0,14027.6,2.66,1.43,1.23,4.25,4.58,3.92
446,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
447,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
448,Seth Curry,BKN,56,33,23,20.6,7737.6,1.47,0.79,0.68,3.96,4.26,3.67
449,Shaedon Sharpe,POR,75,31,44,21.5,8546.0,1.62,0.86,0.76,4.2,4.35,4.04
450,Shai Gilgeous-Alexander,OKC,64,32,32,35.5,13363.3,2.53,1.37,1.16,3.99,4.5,3.52
451,Shake Milton,PHI,71,49,22,20.3,7918.6,1.5,0.81,0.69,4.11,4.41,3.81
452,Simone Fontecchio,UTA,46,24,22,13.5,5689.4,1.08,0.6,0.48,4.42,4.93,3.91
453,Spencer Dinwiddie,BKN,74,37,37,34.5,12420.3,2.35,1.32,1.03,3.84,4.22,3.44
454,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
455,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
456,Stephen Curry,GSW,50,25,25,35.1,13929.8,2.64,1.48,1.15,4.21,4.91,3.57
457,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
458,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
459,Svi Mykhailiuk,CHA,27,15,12,11.1,4543.5,0.86,0.45,0.41,4.28,4.57,4.05
460,T.J. McConnell,IND,72,30,42,20.2,8842.0,1.67,0.9,0.78,4.61,5.02,4.21
461,T.J. Warren,PHX,39,23,16,16.6,6664.4,1.26,0.66,0.61,4.23,4.35,4.11
462,Taj Gibson,WAS,47,21,26,9.7,3689.0,0.7,0.37,0.33,4.01,4.12,3.9
463,Talen Horton-Tucker,UTA,62,30,32,19.5,7495.8,1.42,0.79,0.63,4.05,4.48,3.6
464,Tari Eason,HOU,77,18,59,21.2,8412.1,1.59,0.86,0.73,4.18,4.39,3.97
465,Taurean Prince,MIN,49,28,21,21.8,8500.6,1.61,0.85,0.76,4.1,4.41,3.8
466,Terance Mann,LAC,76,41,35,23.2,9356.5,1.77,0.94,0.84,4.26,4.42,4.09
467,Terence Davis,SAC,59,36,23,13.0,5422.6,1.03,0.53,0.49,4.41,4.78,4.07
468,Terrence Ross,PHX,57,23,34,21.4,8405.1,1.59,0.86,0.73,4.18,4.5,3.86
469,Terry Rozier,CHA,63,19,44,35.3,14298.6,2.71,1.5,1.21,4.33,4.79,3.87
470,Terry Taylor,CHI,28,10,18,8.3,3471.7,0.66,0.35,0.3,4.37,4.8,3.95
471,Thaddeus Young,TOR,54,23,31,14.7,5784.1,1.1,0.59,0.51,4.15,4.34,3.94
472,Thanasis Antetokounmpo,MIL,32,23,9,4.1,1656.1,0.31,0.17,0.14,4.21,4.33,4.07
473,Theo Maledon,CHA,39,13,26,16.9,7076.0,1.34,0.74,0.6,4.4,4.83,3.96
474,Theo Pinson,DAL,38,19,19,6.6,2662.4,0.5,0.27,0.24,4.18,4.41,3.91
475,Thomas Bryant,DEN,57,32,25,18.4,7023.7,1.33,0.71,0.62,4.09,4.39,3.8
476,Tim Hardaway Jr.,DAL,68,36,32,30.3,11197.5,2.12,1.16,0.96,3.93,4.18,3.67
477,Tobias Harris,PHI,71,46,25,33.1,12368.0,2.34,1.25,1.09,3.98,4.15,3.81
478,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
479,Torrey Craig,PHX,73,40,33,25.2,10547.2,2.0,1.06,0.94,4.45,4.69,4.21
480,Trae Young,ATL,69,36,33,34.6,13047.8,2.47,1.36,1.11,3.99,4.46,3.52
481,Tre Jones,SAS,61,17,44,29.1,12289.8,2.33,1.27,1.05,4.48,4.92,4.05
482,Tre Mann,OKC,64,29,35,17.7,7157.1,1.36,0.73,0.63,4.3,4.64,3.95
483,Trendon Watford,POR,57,25,32,18.9,7202.6,1.36,0.75,0.61,4.03,4.32,3.72
484,Trent Forrest,ATL,19,7,12,12.7,5046.4,0.96,0.5,0.45,4.19,4.34,3.99
485,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
486,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
487,Trevor Keels,NYK,3,3,0,2.7,995.0,0.19,0.11,0.08,4.08,3.75,2.98
488,Trey Lyles,SAC,68,41,27,16.9,6983.2,1.32,0.69,0.63,4.34,4.69,4.01
489,Trey Murphy III,NOP,73,35,38,30.3,11957.7,2.26,1.16,1.1,4.2,4.39,4.02
490,Troy Brown Jr.,LAL,70,35,35,24.9,10055.8,1.9,1.0,0.91,4.33,4.56,4.1
491,Ty Jerome,GSW,44,21,23,18.5,7161.3,1.36,0.78,0.58,4.08,4.59,3.56
492,TyTy Washington Jr.,HOU,30,5,25,13.7,5159.7,0.98,0.53,0.44,3.98,4.29,3.66
493,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
494,Tyler Herro,MIA,63,33,30,35.3,14153.9,2.68,1.47,1.21,4.27,4.63,3.91
495,Tyrese Haliburton,IND,56,28,28,33.6,13544.0,2.57,1.43,1.13,4.28,4.91,3.68
496,Tyrese Martin,ATL,13,8,5,3.5,1437.5,0.27,0.15,0.12,4.21,4.48,3.93
497,Tyrese Maxey,PHI,57,37,20,33.4,13543.2,2.57,1.4,1.17,4.31,4.6,4.01
498,Tyus Jones,MEM,75,48,27,24.2,9858.0,1.87,1.01,0.86,4.32,4.7,3.94
499,Udoka Azubuike,UTA,31,16,15,7.8,2918.9,0.55,0.29,0.26,3.91,4.05,3.76
500,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
501,Usman Garuba,HOU,70,17,53,13.3,5106.7,0.97,0.5,0.47,4.03,4.13,3.93
502,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
503,Victor Oladipo,MIA,40,22,18,26.4,9909.8,1.88,1.03,0.85,3.96,4.26,3.64
504,Vince Williams Jr.,MEM,11,6,5,4.7,1970.7,0.37,0.19,0.18,4.37,4.34,4.41
505,Vit Krejci,ATL,25,13,12,5.4,2153.8,0.41,0.22,0.19,4.12,4.43,3.8
506,Vlatko Cancar,DEN,53,36,17,15.3,5749.1,1.09,0.59,0.5,3.98,4.23,3.73
507,Walker Kessler,UTA,72,34,38,22.9,9262.0,1.75,0.95,0.81,4.28,4.54,4.02
508,Wendell Carter Jr.,ORL,53,24,29,30.0,10902.3,2.06,1.09,0.97,3.86,4.14,3.58
509,Wendell Moore Jr.,MIN,27,14,13,5.5,2449.9,0.46,0.25,0.21,4.66,5.13,4.22
510,Wenyen Gabriel,LAL,62,32,30,15.2,6187.0,1.17,0.64,0.53,4.33,4.74,3.9
511,Wesley Matthews,MIL,46,34,12,15.5,6348.4,1.2,0.65,0.55,4.29,4.63,3.94
512,Will Barton,TOR,52,25,27,17.9,6962.0,1.32,0.72,0.6,4.12,4.42,3.81
513,Willy Hernangomez,NOP,38,23,15,12.0,4839.5,0.92,0.49,0.43,4.24,4.5,3.98
514,Xavier Cooks,WAS,4,1,3,3.4,1435.5,0.27,0.14,0.14,4.47,4.41,3.76
515,Xavier Moon,LAC,2,1,1,4.3,1718.0,0.33,0.19,0.14,4.37,4.9,3.83
