,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
82,Corey Kispert,WAS,63,27.5,5.7,1.9,4.5,42.8,1.9,4.4,42.6,63.6
83,Cory Joseph,DET,52,18.1,1.8,0.6,1.5,40.8,0.6,1.4,41.3,61.2
84,D'Angelo Russell,LAL,63,32.5,4.5,1.5,3.9,39.8,1.4,3.7,38.7,58.4
85,Daishen Nix,HOU,47,16.7,1.4,0.5,1.7,27.5,0.5,1.7,27.8,41.3
86,Dalano Banton,TOR,27,9.3,1.2,0.4,1.3,31.4,0.4,1.3,32.4,47.1
87,Dalen Terry,CHI,28,4.9,0.4,0.1,0.5,30.8,0.1,0.5,30.8,46.2
88,Damian Jones,UTA,31,9.8,0.3,0.1,0.2,42.9,0.1,0.2,50.0,64.3
89,Damian Lillard,POR,56,36.3,4.5,1.5,4.0,38.1,1.4,3.9,37.0,55.8
90,Damion Lee,PHX,69,20.8,4.6,1.5,3.3,45.9,1.5,3.2,46.6,68.2
91,Daniel Gafford,WAS,69,19.7,0.1,0.0,0.1,28.6,-,-,-,28.6
92,Daniel Theis,IND,7,15.5,1.4,0.6,2.4,23.5,0.3,1.6,18.2,29.4
93,Danny Green,CLE,9,9.8,2.3,0.8,1.9,41.2,0.8,1.7,46.7,61.8
94,Danuel House Jr.,PHI,46,14.0,1.1,0.4,1.2,32.1,0.4,1.2,32.1,48.1
95,Dario Saric,OKC,51,14.4,2.5,0.9,2.2,38.6,0.8,1.9,39.4,55.7
96,Darius Bazley,PHX,38,15.1,1.6,0.6,1.4,40.4,0.5,1.3,37.5,57.7
97,Darius Days,HOU,4,6.2,2.3,0.8,2.5,30.0,0.8,2.5,30.0,45.0
98,Darius Garland,CLE,62,35.2,3.6,1.2,2.6,45.1,1.2,2.5,46.5,67.4
99,David Duke Jr.,BKN,18,9.6,0.2,0.1,0.4,14.3,0.1,0.4,14.3,21.4
100,David Roddy,MEM,58,16.9,2.6,0.9,2.8,31.3,0.9,2.7,31.6,46.9
101,Davion Mitchell,SAC,69,17.9,1.8,0.6,1.7,35.7,0.6,1.7,35.7,53.5
102,Davis Bertans,DAL,39,10.7,3.1,1.1,2.8,38.0,1.0,2.7,37.4,56.5
103,Davon Reed,LAL,40,8.4,1.0,0.3,1.0,32.5,0.3,1.0,33.3,48.8
104,Day'Ron Sharpe,BKN,36,11.2,0.4,0.2,0.3,54.5,0.1,0.2,50.0,72.7
105,De'Aaron Fox,SAC,63,34.0,2.5,0.9,2.4,36.2,0.8,2.2,34.8,52.7
106,De'Andre Hunter,ATL,60,31.9,4.4,1.6,4.3,36.6,1.3,3.7,34.5,51.4
107,De'Anthony Melton,PHI,67,27.8,5.1,1.7,4.0,43.1,1.7,3.9,42.6,64.0
108,DeAndre Jordan,DEN,35,14.3,0.1,0.0,0.0,100,0.0,0.0,100,150.0
109,DeMar DeRozan,CHI,64,36.6,2.4,0.9,2.3,40.5,0.5,1.4,35.6,51.4
110,Dean Wade,CLE,39,19.9,2.9,1.0,2.8,34.2,0.9,2.7,34.6,50.9
111,Deandre Ayton,PHX,61,30.4,3.3,1.6,3.7,43.5,0.1,0.3,23.8,44.6
112,Dejounte Murray,ATL,65,36.4,3.8,1.3,3.8,33.7,1.2,3.6,33.5,49.6
113,Delon Wright,WAS,42,24.0,1.5,0.5,1.5,33.3,0.5,1.5,32.8,49.2
114,Deni Avdija,WAS,69,25.9,2.2,0.8,2.5,30.4,0.7,2.4,30.7,45.3
115,Dennis Schroder,LAL,57,30.6,3.2,1.1,2.9,36.7,1.0,2.8,36.0,54.2
116,Dennis Smith Jr.,CHA,50,25.7,1.3,0.4,1.7,26.5,0.4,1.6,25.6,39.2
117,Deonte Burton,SAC,2,3.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
118,Dereon Seabron,NOP,5,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,53,13.6,1.0,0.3,1.0,34.0,0.3,1.0,34.0,50.9
120,Derrick Rose,NYK,27,12.5,0.9,0.3,1.4,21.6,0.3,1.3,22.2,32.4
121,Derrick White,BOS,72,28.0,4.2,1.4,3.7,37.5,1.4,3.7,37.9,56.2
122,Desmond Bane,MEM,48,31.2,4.3,1.5,3.7,40.3,1.4,3.5,39.8,59.1
123,Devin Booker,PHX,43,34.5,3.6,1.3,2.7,48.3,1.0,2.1,47.3,66.8
124,Devin Vassell,SAS,35,31.1,6.9,2.4,5.5,43.0,2.2,5.0,43.8,63.0
125,Devon Dotson,WAS,6,8.9,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
126,Devonte' Graham,SAS,66,17.8,3.0,1.0,2.7,37.5,1.0,2.7,37.5,56.3
127,Dewayne Dedmon,PHI,33,11.0,1.0,0.4,1.2,30.8,0.3,1.1,28.6,43.6
128,Dillon Brooks,MEM,64,30.5,4.0,1.3,4.1,33.0,1.3,3.8,34.2,48.9
129,Domantas Sabonis,SAC,68,34.7,2.2,0.9,2.0,43.2,0.4,1.1,37.0,52.9
130,Dominick Barlow,SAS,17,11.7,0.4,0.2,0.6,30.0,0.0,0.2,0.0,30.0
131,Donovan Mitchell,CLE,61,35.5,4.0,1.3,3.7,36.0,1.3,3.5,35.6,52.9
132,Donte DiVincenzo,GSW,62,26.7,5.7,1.9,4.4,43.9,1.9,4.3,44.0,65.7
133,Dorian Finney-Smith,BKN,56,31.3,5.0,1.7,4.9,34.1,1.7,4.9,33.9,50.9
134,Doug McDermott,SAS,59,20.7,4.8,1.6,3.8,41.9,1.6,3.7,42.0,62.1
135,Draymond Green,GSW,63,31.4,1.8,0.6,1.9,33.6,0.5,1.7,32.4,47.9
136,Drew Eubanks,POR,68,19.6,0.3,0.1,0.3,50.0,0.0,0.1,42.9,57.5
137,Dru Smith,BKN,10,12.4,1.5,0.5,1.3,38.5,0.5,1.3,38.5,57.7
138,Duane Washington Jr.,NYK,31,12.7,2.1,0.7,2.3,31.4,0.6,2.1,30.8,45.7
139,Duncan Robinson,MIA,35,16.5,3.1,1.1,3.4,31.4,1.0,3.3,31.0,46.6
140,Dwight Powell,DAL,66,20.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
141,Dylan Windler,CLE,2,4.0,1.5,0.5,1.0,50.0,0.5,1.0,50.0,75.0
142,Dyson Daniels,NOP,48,18.8,1.2,0.4,1.3,31.7,0.4,1.2,32.2,47.5
143,Edmond Sumner,BKN,48,14.4,1.7,0.6,1.5,37.5,0.5,1.5,36.6,55.6
144,Eric Gordon,LAC,59,29.3,3.9,1.3,3.7,35.6,1.3,3.6,36.0,53.5
145,Eugene Omoruyi,DET,31,14.2,1.3,0.5,1.6,28.0,0.4,1.6,26.5,41.0
146,Evan Fournier,NYK,23,18.0,2.7,0.9,2.6,35.6,0.9,2.5,36.2,53.4
147,Evan Mobley,CLE,71,34.2,1.3,0.5,1.9,25.9,0.3,1.3,20.2,33.0
148,Facundo Campazzo,DAL,8,6.5,0.8,0.3,0.8,33.3,0.3,0.8,33.3,50.0
149,Frank Jackson,UTA,1,5.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,Frank Kaminsky,HOU,33,6.4,1.2,0.4,0.9,41.9,0.4,0.9,40.0,61.3
151,Frank Ntilikina,DAL,42,11.6,0.9,0.3,1.2,26.0,0.2,1.1,22.2,36.0
152,Franz Wagner,ORL,70,32.8,3.5,1.2,2.8,41.5,1.2,2.7,42.2,62.3
153,Fred VanVleet,TOR,59,36.9,4.8,1.6,4.4,36.7,1.6,4.2,36.8,54.4
154,Furkan Korkmaz,PHI,29,9.4,0.9,0.3,1.0,32.1,0.3,0.9,34.6,48.2
155,Gabe Vincent,MIA,58,26.3,3.3,1.1,3.4,33.3,1.1,3.3,33.3,49.7
156,Garrett Temple,NOP,20,7.1,1.2,0.4,1.0,40.0,0.4,1.0,42.1,60.0
157,Garrison Mathews,ATL,48,12.7,2.9,1.0,2.8,35.3,1.0,2.8,34.8,52.6
158,Gary Harris,ORL,40,25.1,4.8,1.6,3.7,43.0,1.6,3.7,43.0,64.4
159,Gary Payton II,GSW,15,17.0,1.8,0.6,1.1,52.9,0.6,1.1,52.9,79.4
160,Gary Trent Jr.,TOR,62,32.6,5.8,1.9,4.9,39.9,1.9,4.7,40.3,59.5
161,George Hill,IND,41,18.7,1.8,0.6,1.6,39.1,0.6,1.5,38.1,57.8
162,Georges Niang,PHI,67,19.3,5.9,2.0,4.7,42.3,1.9,4.6,42.1,63.1
163,Giannis Antetokounmpo,MIL,55,32.4,1.1,0.4,1.3,28.4,0.4,1.2,31.3,41.9
164,Goga Bitadze,ORL,28,10.2,0.4,0.1,0.7,21.1,0.1,0.6,18.8,28.9
165,Goran Dragic,MIL,51,15.4,2.3,0.8,1.8,42.4,0.8,1.8,43.3,63.6
166,Gordon Hayward,CHA,46,31.5,3.2,1.2,3.4,34.8,0.8,2.5,33.3,47.1
167,Gorgui Dieng,SAS,24,9.8,1.4,0.5,1.6,30.8,0.4,1.5,28.6,43.6
168,Grant Williams,BOS,69,26.7,3.6,1.2,3.0,40.0,1.2,3.0,39.9,59.8
169,Grayson Allen,MIL,64,27.9,4.8,1.6,3.8,42.3,1.6,3.8,42.1,63.3
170,Greg Brown III,POR,16,5.8,0.2,0.1,0.4,14.3,0.1,0.4,16.7,21.4
171,Hamidou Diallo,DET,56,17.8,0.4,0.2,0.5,33.3,0.1,0.3,17.6,38.9
172,Harrison Barnes,SAC,70,32.9,4.2,1.4,3.8,37.3,1.4,3.7,36.5,55.3
173,Haywood Highsmith,MIA,47,18.6,2.3,0.8,2.1,35.6,0.7,2.0,35.4,52.5
174,Herbert Jones,NOP,54,29.0,2.3,0.8,2.8,27.5,0.7,2.5,28.7,40.2
175,Immanuel Quickley,NYK,71,28.4,3.3,1.1,3.0,37.2,1.1,2.9,37.2,55.1
176,Isaac Okoro,CLE,73,21.8,2.3,0.8,2.1,36.1,0.8,2.1,36.1,54.2
177,Isaiah Hartenstein,NYK,72,19.6,0.7,0.3,1.0,31.4,0.1,0.5,22.2,37.1
178,Isaiah Jackson,IND,52,15.3,0.2,0.1,0.3,25.0,0.0,0.2,20.0,31.3
179,Isaiah Joe,OKC,62,18.0,5.4,1.8,4.1,43.9,1.8,4.0,44.6,65.9
180,Isaiah Livers,DET,46,22.4,3.6,1.2,3.5,34.2,1.2,3.4,34.2,50.9
181,Isaiah Mobley,CLE,9,3.4,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
182,Isaiah Roby,SAS,42,11.3,1.0,0.4,1.1,31.9,0.3,1.0,31.8,46.8
183,Isaiah Stewart,DET,50,28.3,4.3,1.5,4.0,36.3,1.3,3.9,34.7,53.0
184,Isaiah Todd,WAS,4,3.1,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0
185,Ish Smith,DEN,36,9.0,0.2,0.1,0.1,50.0,0.1,0.1,50.0,75.0
186,Ish Wainright,PHX,52,15.4,2.7,0.9,2.6,34.6,0.9,2.6,34.8,51.8
187,Ivica Zubac,LAC,65,29.1,0.1,0.0,0.1,22.2,0.0,0.0,0.0,22.2
188,JD Davison,BOS,8,2.3,0.3,0.1,0.5,25.0,0.0,0.4,0.0,25.0
189,JT Thor,CHA,59,11.9,1.1,0.4,1.4,27.4,0.3,1.3,26.7,39.3
190,Ja Morant,MEM,53,32.5,1.7,0.6,1.6,35.6,0.6,1.6,35.3,52.9
191,JaMychal Green,GSW,52,14.3,2.5,0.9,2.2,39.5,0.8,2.0,38.8,57.0
192,JaVale McGee,DAL,37,8.0,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
193,Jabari Smith Jr.,HOU,67,30.5,3.9,1.4,4.4,30.8,1.2,4.1,29.5,44.7
194,Jabari Walker,POR,46,8.7,0.6,0.2,0.7,29.4,0.1,0.6,22.2,38.2
195,Jack White,DEN,16,3.2,0.6,0.2,0.5,37.5,0.2,0.5,37.5,56.3
196,Jaden Hardy,DAL,37,13.8,1.9,0.6,1.9,34.8,0.6,1.9,34.8,52.2
197,Jaden Ivey,DET,63,30.3,2.3,0.8,2.3,33.8,0.8,2.3,34.5,50.7
198,Jaden McDaniels,MIN,69,30.9,3.9,1.3,3.3,39.3,1.2,3.2,38.9,58.1
199,Jaden Springer,PHI,10,4.0,0.2,0.1,0.3,33.3,0.0,0.2,0.0,33.3
200,Jae Crowder,MIL,11,18.7,2.5,0.8,2.2,37.5,0.8,2.2,37.5,56.3
201,Jae'Sean Tate,HOU,30,21.8,1.1,0.4,1.3,27.5,0.4,1.3,27.5,41.3
202,Jake LaRavia,MEM,33,11.9,1.9,0.6,1.8,36.2,0.6,1.8,36.2,54.3
203,Jakob Poeltl,TOR,61,26.6,1.0,0.5,1.0,49.2,0.0,0.0,-,49.2
204,Jalen Brunson,NYK,63,34.9,2.6,0.9,1.9,47.0,0.8,1.8,46.1,69.7
205,Jalen Duren,DET,57,24.8,0.0,0.0,0.1,16.7,0.0,0.0,0.0,16.7
206,Jalen Green,HOU,64,33.9,3.7,1.3,3.5,36.0,1.2,3.3,36.0,53.2
207,Jalen Johnson,ATL,64,14.5,1.1,0.4,1.3,27.9,0.4,1.3,30.0,41.9
208,Jalen McDaniels,PHI,70,24.5,3.0,1.0,3.0,33.8,1.0,2.9,32.5,49.5
209,Jalen Smith,IND,59,18.5,2.4,0.8,3.1,26.4,0.7,2.8,26.8,38.5
210,Jalen Suggs,ORL,45,23.7,2.1,0.7,2.2,32.7,0.7,2.1,32.3,48.0
211,Jalen Williams,OKC,64,29.8,2.5,0.8,2.4,34.9,0.8,2.3,34.9,52.0
212,Jamal Cain,MIA,15,12.4,0.5,0.2,0.9,23.1,0.1,0.8,16.7,30.8
213,Jamal Murray,DEN,57,33.0,3.2,1.1,2.8,37.7,1.1,2.8,38.0,56.2
214,Jamaree Bouyea,WAS,5,14.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
215,James Bouknight,CHA,26,13.6,0.9,0.3,1.5,21.1,0.3,1.4,21.6,31.6
216,James Harden,PHI,52,36.8,2.4,0.8,1.8,43.8,0.8,1.8,43.2,65.1
217,James Johnson,IND,14,8.8,0.4,0.1,0.6,22.2,0.1,0.6,22.2,33.3
218,James Wiseman,DET,34,17.8,0.6,0.3,0.8,34.6,0.1,0.3,20.0,38.5
219,Jared Butler,OKC,2,9.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
220,Jared Rhoden,DET,6,8.5,0.5,0.2,0.7,25.0,0.2,0.7,25.0,37.5
221,Jaren Jackson Jr.,MEM,53,28.1,4.3,1.5,4.3,33.9,1.4,4.2,34.2,50.7
222,Jarred Vanderbilt,LAL,67,24.4,1.0,0.4,1.3,28.6,0.3,1.1,29.3,41.7
223,Jarrett Allen,CLE,62,33.0,0.6,0.3,0.9,32.8,0.0,0.1,11.1,33.6
224,Jarrett Culver,ATL,10,13.7,0.3,0.1,1.2,8.3,0.1,1.0,10.0,12.5
225,Jason Preston,LAC,13,9.4,0.9,0.3,1.1,28.6,0.3,1.1,28.6,42.9
226,Javonte Green,CHI,28,16.0,1.3,0.4,1.2,36.4,0.4,1.2,36.4,54.5
227,Jaxson Hayes,NOP,42,14.1,0.3,0.1,0.7,14.3,0.1,0.6,11.1,19.6
228,Jay Huff,WAS,2,4.4,0.0,0.0,0.0,-,-,-,-,-
229,Jaylen Brown,BOS,60,36.2,4.9,1.7,4.9,34.6,1.5,4.5,34.0,50.0
230,Jaylen Nowell,MIN,62,19.5,2.1,0.7,2.3,31.3,0.6,2.2,28.9,44.8
231,Jaylin Williams,OKC,38,17.8,3.2,1.2,2.9,40.5,0.8,2.1,39.7,54.5
232,Jayson Tatum,BOS,67,37.4,5.6,1.9,4.8,40.3,1.7,4.3,39.4,58.1
233,Jeff Dowtin Jr.,TOR,18,8.9,0.3,0.1,0.5,22.2,0.1,0.5,22.2,33.3
234,Jeff Green,DEN,47,19.3,1.3,0.5,1.7,28.2,0.4,1.5,27.1,40.4
235,Jerami Grant,POR,63,35.6,6.4,2.2,5.5,39.2,2.0,5.2,39.3,57.8
236,Jeremiah Robinson-Earl,OKC,35,19.8,2.7,0.9,2.9,32.0,0.9,2.7,31.9,46.6
237,Jeremy Sochan,SAS,55,26.1,1.8,0.6,2.4,26.7,0.5,2.1,24.6,37.4
238,Jericho Sims,NYK,49,15.8,0.1,0.0,0.1,66.7,0.0,0.0,-,66.7
239,Jevon Carter,MIL,70,22.3,3.1,1.0,2.5,42.2,1.0,2.4,42.8,62.7
240,Jimmy Butler,MIA,57,33.3,1.1,0.4,1.1,36.5,0.3,0.9,31.4,49.2
241,Jock Landale,PHX,61,13.9,1.2,0.4,1.5,29.3,0.3,1.2,25.0,39.7
242,Joe Harris,BKN,63,21.6,5.0,1.7,4.0,42.6,1.6,3.8,42.6,63.3
243,Joe Ingles,MIL,36,23.2,3.5,1.2,3.1,37.8,1.2,3.1,38.2,56.8
244,Joe Wieskamp,TOR,5,5.9,1.8,0.6,1.2,50.0,0.6,1.2,50.0,75.0
245,Joel Embiid,PHI,57,34.8,4.4,1.8,3.7,48.8,0.8,1.8,42.9,59.6
246,John Butler Jr.,POR,9,3.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0
247,John Collins,ATL,60,30.2,3.3,1.2,3.8,31.9,0.9,3.2,26.7,43.1
248,John Konchar,MEM,62,21.2,2.5,0.8,2.3,35.9,0.8,2.3,35.7,53.1
249,John Wall,LAC,34,22.2,2.6,0.9,2.5,34.9,0.9,2.5,35.3,52.3
250,Johnny Davis,WAS,17,7.0,0.2,0.1,0.4,14.3,0.1,0.4,14.3,21.4
251,Johnny Juzang,UTA,8,10.1,2.3,0.8,2.9,26.1,0.8,2.8,27.3,39.1
252,Jonas Valanciunas,NOP,67,24.5,2.5,1.0,2.6,38.9,0.5,1.4,35.1,48.3
253,Jonathan Isaac,ORL,11,11.3,2.4,0.9,1.9,47.6,0.5,1.3,42.9,61.9
254,Jonathan Kuminga,GSW,57,20.4,2.3,0.8,2.2,36.3,0.7,1.9,35.8,52.0
255,Jordan Clarkson,UTA,61,32.6,4.1,1.4,4.1,33.9,1.3,4.0,33.9,50.4
256,Jordan Goodwin,WAS,51,16.8,1.2,0.4,1.1,38.2,0.4,1.0,38.5,56.4
257,Jordan Hall,SAS,9,9.2,0.6,0.2,1.6,14.3,0.1,1.3,8.3,17.9
258,Jordan McLaughlin,MIN,35,15.9,1.0,0.3,1.3,26.7,0.3,1.3,26.7,40.0
259,Jordan Nwora,IND,51,17.5,3.2,1.1,2.6,42.0,1.1,2.5,43.0,63.0
260,Jordan Poole,GSW,72,30.5,4.5,1.5,4.3,35.4,1.5,4.1,35.7,52.6
261,Jordan Schakel,WAS,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
262,Jose Alvarado,NOP,61,21.5,3.5,1.2,3.5,33.3,1.2,3.5,33.5,50.0
263,Josh Christopher,HOU,52,11.4,0.6,0.2,0.8,25.6,0.2,0.7,23.7,37.2
264,Josh Giddey,OKC,65,30.8,2.6,0.9,2.6,35.1,0.8,2.4,32.9,50.0
265,Josh Green,DAL,51,25.5,3.6,1.2,2.8,42.8,1.2,2.8,42.0,63.4
