,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
357,McKinley Wright IV,DAL,24,13,11,11.6,0.8,0.4,1.0,37.5,0.1,0.3,25.0,41.7
358,Meyers Leonard,MIL,6,5,1,8.5,0.0,0.0,0.0,-,0.0,0.0,-,-
359,Mfiondu Kabengele,BOS,2,1,1,7.0,0.0,0.0,0.0,-,0.0,0.0,-,-
360,Micah Potter,UTA,3,2,1,4.8,0.0,0.0,0.0,-,-,-,-,-
361,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,-,-,-,-,-
362,Michael Porter Jr.,DEN,56,38,18,29.0,3.3,1.3,3.5,37.2,0.6,1.8,35.6,46.4
363,Mikal Bridges,BKN,73,36,37,36.0,5.1,2.4,5.3,45.1,0.3,0.8,35.6,47.8
364,Mike Conley,MIN,59,29,30,30.2,4.0,1.5,4.3,35.1,1.0,3.0,32.8,46.6
365,Mike Muscala,BOS,54,25,29,14.8,0.5,0.2,0.3,55.6,0.1,0.1,62.5,69.4
366,Miles McBride,NYK,57,32,25,11.8,0.5,0.2,0.8,25.0,0.1,0.4,18.2,29.2
367,Mitchell Robinson,NYK,52,30,22,27.2,0.0,0.0,0.0,0.0,-,-,-,0.0
368,Mo Bamba,LAL,47,23,24,16.2,0.1,0.0,0.2,11.1,0.0,0.1,16.7,16.7
369,Monte Morris,WAS,59,26,33,27.7,3.6,1.6,3.5,45.9,0.4,1.1,36.9,51.7
370,Montrezl Harrell,PHI,52,33,19,12.1,0.0,0.0,0.1,16.7,0.0,0.0,-,16.7
371,Moritz Wagner,ORL,50,23,27,20.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
372,Moses Brown,BKN,34,16,18,8.5,0.0,0.0,0.0,-,-,-,-,-
373,Moses Moody,GSW,57,31,26,13.0,0.4,0.2,0.4,40.9,0.1,0.2,27.3,47.7
374,Moussa Diabate,LAC,18,8,10,9.5,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
375,Myles Turner,IND,61,29,32,29.5,0.8,0.3,0.9,38.9,0.1,0.3,35.0,45.4
376,Naji Marshall,NOP,67,33,34,24.5,0.7,0.4,1.1,31.2,0.0,0.3,5.6,31.8
377,Nassir Little,POR,49,22,27,17.5,1.5,0.6,1.3,46.2,0.2,0.5,46.2,55.4
378,Nathan Knight,MIN,36,17,19,7.9,0.1,0.0,0.2,16.7,0.0,0.1,25.0,25.0
379,Naz Reid,MIN,65,30,35,18.2,0.2,0.1,0.4,20.8,0.0,0.2,14.3,25.0
380,Neemias Queta,SAC,4,1,3,6.1,0.0,0.0,0.0,-,-,-,-,-
381,Nerlens Noel,BKN,17,4,13,11.5,0.1,0.1,0.2,25.0,0.0,0.0,-,25.0
382,Nic Claxton,BKN,67,35,32,29.5,0.1,0.0,0.1,75.0,0.0,0.0,0.0,75.0
383,Nick Richards,CHA,58,18,40,18.2,0.0,0.0,0.1,0.0,-,-,-,0.0
384,Nickeil Alexander-Walker,MIN,51,24,27,15.6,1.6,0.6,1.5,41.8,0.4,0.9,39.1,53.2
385,Nicolas Batum,LAC,69,38,31,21.7,0.3,0.1,0.2,46.7,0.1,0.2,54.5,66.7
386,Nikola Jokic,DEN,65,46,19,33.9,1.2,0.5,1.2,46.7,0.1,0.3,42.9,52.7
387,Nikola Jovic,MIA,15,7,8,13.6,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
388,Nikola Vucevic,CHI,72,34,38,34.1,0.6,0.3,1.0,29.6,0.0,0.0,-,29.6
389,Noah Vonleh,BOS,23,17,6,7.5,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
390,Norman Powell,LAC,54,27,27,25.8,3.1,1.3,3.2,39.1,0.5,1.5,34.9,47.4
391,O.G. Anunoby,TOR,59,28,31,35.8,1.8,0.8,2.3,36.3,0.2,0.6,27.8,40.0
392,Obi Toppin,NYK,59,32,27,14.3,0.3,0.1,0.4,28.0,0.1,0.3,31.3,38.0
393,Ochai Agbaji,UTA,49,27,22,18.6,0.3,0.1,0.3,37.5,0.1,0.3,38.5,53.1
394,Olivier Sarr,OKC,4,2,2,12.8,0.0,0.0,0.0,-,0.0,0.0,-,-
395,Omer Yurtseven,MIA,5,3,2,6.8,0.0,0.0,0.0,-,0.0,0.0,-,-
396,Onyeka Okongwu,ATL,71,36,35,23.4,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
397,Orlando Robinson,MIA,29,17,12,13.7,0.0,0.0,0.0,-,0.0,0.0,-,-
398,Oshae Brissett,IND,57,25,32,16.5,0.2,0.1,0.3,26.7,0.1,0.1,37.5,36.7
399,Otto Porter Jr.,TOR,8,4,4,18.3,0.5,0.3,0.8,33.3,0.0,0.1,0.0,33.3
400,Ousmane Dieng,OKC,29,16,13,15.5,0.1,0.0,0.5,6.7,0.0,0.3,12.5,10.0
401,P.J. Tucker,PHI,67,45,22,25.8,0.0,0.0,0.1,14.3,0.0,0.0,33.3,21.4
402,P.J. Washington,CHA,68,21,47,32.9,2.0,0.8,2.2,36.2,0.3,0.9,38.3,43.8
403,PJ Dozier,SAC,10,8,2,2.3,0.5,0.2,0.6,33.3,0.1,0.3,33.3,41.7
404,Paolo Banchero,ORL,66,27,39,33.9,4.5,2.0,5.8,34.9,0.4,1.8,24.2,38.7
405,Pascal Siakam,TOR,63,30,33,37.5,5.5,2.6,6.2,41.3,0.3,1.1,29.4,43.9
406,Pat Connaughton,MIL,54,38,16,24.6,0.4,0.1,0.3,50.0,0.1,0.3,50.0,71.9
407,Patrick Baldwin Jr.,GSW,26,10,16,8.1,0.3,0.1,0.4,30.0,0.1,0.1,66.7,40.0
408,Patrick Beverley,CHI,58,29,29,27.3,0.9,0.3,0.8,45.5,0.2,0.5,35.7,56.8
409,Patrick Williams,CHI,72,34,38,28.5,1.5,0.7,1.8,38.2,0.1,0.2,35.7,40.1
410,Patty Mills,BKN,38,18,20,13.6,1.8,0.8,1.8,41.4,0.3,0.7,42.3,49.3
411,Paul George,LAC,56,32,24,34.6,7.8,3.2,8.1,39.3,1.4,3.8,36.0,47.7
412,Paul Reed,PHI,59,39,20,10.4,0.0,0.0,0.1,25.0,0.0,0.0,-,25.0
413,Payton Pritchard,BOS,45,30,15,12.5,0.9,0.4,1.2,29.1,0.2,0.8,24.3,37.3
414,Peyton Watson,DEN,15,10,5,3.1,0.1,0.1,0.2,33.3,0.0,0.0,-,33.3
415,Precious Achiuwa,TOR,47,25,22,21.4,0.3,0.1,0.6,19.2,0.0,0.2,25.0,23.1
416,Quentin Grimes,NYK,63,36,27,28.9,0.6,0.2,0.8,26.4,0.2,0.6,29.7,36.8
417,Quenton Jackson,WAS,4,2,2,2.9,0.0,0.0,0.0,-,0.0,0.0,-,-
418,R.J. Hampton,DET,38,8,30,15.1,0.7,0.3,1.0,28.2,0.1,0.4,23.5,33.3
419,RJ Barrett,NYK,67,37,30,34.0,1.3,0.6,2.2,25.5,0.1,0.7,20.4,28.9
420,Raul Neto,CLE,45,30,15,10.0,0.5,0.2,0.4,55.6,0.0,0.2,28.6,61.1
421,Reggie Bullock,DAL,70,35,35,30.7,0.3,0.1,0.5,22.9,0.0,0.3,16.7,27.1
422,Reggie Jackson,DEN,62,34,28,24.6,2.5,1.1,3.2,34.8,0.2,1.1,21.1,38.6
423,Richaun Holmes,SAC,36,18,18,8.6,0.0,0.0,0.0,-,0.0,0.0,-,-
424,Ricky Rubio,CLE,25,18,7,17.2,2.4,1.1,2.4,45.9,0.2,0.8,21.1,49.2
425,Robert Covington,LAC,40,15,25,16.3,0.2,0.1,0.3,23.1,0.0,0.2,16.7,26.9
426,Robert Williams III,BOS,29,19,10,24.1,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
427,Robin Lopez,CLE,34,24,10,7.5,0.1,0.0,0.0,100,0.0,0.0,-,100
428,Rodney McGruder,DET,32,4,28,16.4,0.9,0.3,0.8,44.0,0.3,0.4,57.1,60.0
429,Romeo Langford,SAS,37,11,26,20.2,1.1,0.5,1.2,46.5,0.0,0.1,0.0,46.5
430,Ron Harper Jr.,TOR,4,2,2,3.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
431,Royce O'Neale,BKN,68,36,32,32.0,1.0,0.4,1.0,35.8,0.3,0.8,38.5,50.7
432,Rudy Gay,UTA,56,29,27,14.6,1.5,0.7,1.7,40.9,0.1,0.3,31.6,44.1
433,Rudy Gobert,MIN,62,29,33,30.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
434,Rui Hachimura,LAL,55,31,24,23.7,2.8,1.4,2.9,49.4,0.0,0.1,0.0,49.4
435,Russell Westbrook,LAC,64,30,34,28.9,2.8,1.2,3.7,32.8,0.3,1.3,25.6,37.4
436,Ryan Arcidiacono,POR,17,9,8,6.3,0.2,0.1,0.4,16.7,0.1,0.2,33.3,25.0
437,Ryan Rollins,GSW,12,5,7,5.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
438,Saben Lee,PHX,22,14,8,13.7,0.4,0.2,0.8,23.5,0.0,0.4,12.5,26.5
439,Saddiq Bey,ATL,68,19,49,27.9,2.0,0.8,2.5,31.4,0.4,1.4,30.6,40.1
440,Sam Hauser,BOS,71,48,23,15.5,0.4,0.1,0.5,30.3,0.1,0.4,30.8,42.4
441,Sam Merrill,CLE,2,2,0,4.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
442,Sandro Mamukelashvili,SAS,34,20,14,12.6,0.1,0.0,0.1,20.0,0.0,0.0,100,30.0
443,Santi Aldama,MEM,69,42,27,22.0,0.4,0.2,0.6,28.9,0.1,0.4,32.0,39.5
444,Scottie Barnes,TOR,69,33,36,34.9,2.0,0.9,2.9,31.8,0.2,0.8,23.1,34.8
445,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.5,0.2,0.8,20.0,0.2,0.3,50.0,30.0
446,Serge Ibaka,MIL,16,11,5,11.6,0.3,0.1,0.3,40.0,0.0,0.0,-,40.0
447,Seth Curry,BKN,54,32,22,21.1,4.2,1.8,3.7,49.3,0.5,1.2,42.2,56.0
448,Shaedon Sharpe,POR,71,31,40,20.6,1.6,0.7,2.1,32.7,0.2,1.0,21.6,38.1
449,Shai Gilgeous-Alexander,OKC,61,31,30,35.6,9.0,4.2,9.1,46.2,0.6,1.7,36.2,49.6
450,Shake Milton,PHI,68,49,19,20.2,1.2,0.5,1.6,34.9,0.1,0.4,33.3,38.7
451,Simone Fontecchio,UTA,43,23,20,12.8,0.8,0.3,1.2,28.8,0.1,0.6,22.2,34.6
452,Spencer Dinwiddie,BKN,70,35,35,34.4,5.3,2.0,5.5,36.8,1.2,3.5,33.9,47.7
453,Stanley Johnson,SAS,30,5,25,15.6,0.7,0.3,0.7,45.5,0.1,0.2,40.0,50.0
454,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,-,0.0,0.0,-,-
455,Stephen Curry,GSW,48,24,24,34.8,11.1,4.1,8.8,46.5,2.9,6.1,46.8,62.6
456,Sterling Brown,LAL,4,2,2,6.1,0.0,0.0,0.0,-,0.0,0.0,-,-
457,Steven Adams,MEM,42,28,14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
458,Svi Mykhailiuk,CHA,23,12,11,7.2,0.6,0.2,0.6,38.5,0.2,0.3,50.0,53.8
459,T.J. McConnell,IND,68,30,38,20.1,2.1,1.0,1.8,53.2,0.1,0.2,60.0,56.9
460,T.J. Warren,PHX,35,20,15,16.0,2.3,1.1,2.5,46.0,0.0,0.2,14.3,46.6
461,Taj Gibson,WAS,46,20,26,9.6,0.2,0.1,0.2,62.5,0.0,0.0,0.0,62.5
462,Talen Horton-Tucker,UTA,58,29,29,18.8,2.0,0.8,2.4,35.0,0.4,1.3,30.1,43.1
463,Tari Eason,HOU,73,18,55,20.9,0.2,0.1,0.4,20.7,0.0,0.1,12.5,22.4
464,Taurean Prince,MIN,48,27,21,22.0,1.3,0.6,1.4,40.9,0.2,0.6,29.6,47.0
465,Terance Mann,LAC,72,38,34,23.0,1.5,0.6,1.4,44.0,0.3,0.7,38.8,53.5
466,Terence Davis,SAC,57,34,23,13.3,1.4,0.5,1.3,38.7,0.4,1.0,40.0,53.3
467,Terrence Ross,PHX,53,20,33,21.5,2.7,1.2,2.8,43.9,0.2,0.8,29.5,48.3
468,Terry Rozier,CHA,62,19,43,35.7,7.6,3.1,8.3,37.2,1.4,4.4,31.4,45.4
469,Terry Taylor,CHI,28,10,18,8.3,0.1,0.0,0.2,20.0,0.0,0.0,0.0,20.0
470,Thaddeus Young,TOR,54,23,31,14.7,0.1,0.1,0.2,33.3,0.0,0.0,0.0,33.3
471,Thanasis Antetokounmpo,MIL,28,20,8,4.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
472,Theo Maledon,CHA,36,10,26,16.1,1.1,0.5,1.5,32.7,0.1,0.8,17.9,37.3
473,Theo Pinson,DAL,37,18,19,6.6,0.2,0.1,0.2,50.0,0.1,0.1,40.0,66.7
474,Thomas Bryant,DEN,56,31,25,18.6,0.1,0.1,0.2,30.0,0.0,0.0,0.0,30.0
475,Tim Hardaway Jr.,DAL,65,35,30,30.2,3.1,1.2,3.5,36.0,0.6,1.8,34.5,44.9
476,Tobias Harris,PHI,67,45,22,33.1,1.9,0.9,2.0,43.3,0.2,0.4,42.9,47.8
477,Tony Bradley,CHI,12,5,7,2.8,0.0,0.0,0.0,-,0.0,0.0,-,-
478,Torrey Craig,PHX,69,37,32,25.4,0.2,0.1,0.6,17.1,0.0,0.1,20.0,19.5
479,Trae Young,ATL,66,34,32,34.8,9.8,4.0,10.4,38.7,1.7,5.2,33.4,47.0
480,Tre Jones,SAS,59,17,42,29.2,3.1,1.5,4.0,38.1,0.1,0.5,11.1,38.8
481,Tre Mann,OKC,60,27,33,18.0,3.4,1.3,3.7,36.2,0.7,2.4,30.6,46.2
482,Trendon Watford,POR,55,25,30,18.9,0.4,0.2,0.4,45.5,0.0,0.0,0.0,45.5
483,Trent Forrest,ATL,19,7,12,12.7,0.7,0.4,0.7,53.8,0.0,0.1,0.0,53.8
484,Trevelin Queen,IND,7,2,5,10.0,0.4,0.1,1.6,9.1,0.1,1.4,10.0,13.6
485,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
486,Trevor Keels,NYK,2,2,0,1.9,0.0,0.0,0.0,-,0.0,0.0,-,-
487,Trey Lyles,SAC,64,38,26,16.8,0.2,0.1,0.3,25.0,0.1,0.3,25.0,35.0
488,Trey Murphy III,NOP,69,32,37,30.0,0.9,0.3,1.0,36.4,0.2,0.6,43.6,49.2
489,Troy Brown Jr.,LAL,67,33,34,24.8,0.8,0.3,0.9,35.0,0.1,0.4,32.1,42.5
490,Ty Jerome,GSW,44,21,23,18.5,1.9,0.8,1.9,44.6,0.3,0.6,40.7,51.2
491,TyTy Washington Jr.,HOU,30,5,25,13.7,1.9,0.9,2.4,36.1,0.2,0.8,21.7,39.6
492,Tyler Dorsey,DAL,3,2,1,2.8,2.0,1.0,1.0,100,0.0,0.0,-,100
493,Tyler Herro,MIA,60,33,27,35.3,7.7,3.1,8.1,38.2,1.5,4.0,36.8,47.2
494,Tyrese Haliburton,IND,54,28,26,33.7,8.6,3.2,7.5,42.0,2.2,5.5,40.3,56.8
495,Tyrese Martin,ATL,13,8,5,3.5,0.4,0.2,0.3,50.0,0.1,0.1,100,62.5
496,Tyrese Maxey,PHI,53,36,17,33.2,5.4,2.2,5.5,41.2,0.9,2.4,36.8,49.1
497,Tyus Jones,MEM,72,45,27,24.1,4.0,1.8,4.0,44.6,0.4,1.2,38.1,50.2
498,Udoka Azubuike,UTA,28,15,13,6.6,0.0,0.0,0.0,-,-,-,-,-
499,Udonis Haslem,MIA,6,3,3,7.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
500,Usman Garuba,HOU,66,17,49,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Vernon Carey Jr.,WAS,11,8,3,2.6,0.0,0.0,0.0,-,-,-,-,-
502,Victor Oladipo,MIA,38,22,16,26.7,3.2,1.3,3.4,38.2,0.6,1.7,33.3,46.6
503,Vince Williams Jr.,MEM,11,6,5,4.7,0.0,0.0,0.0,-,0.0,0.0,-,-
504,Vit Krejci,ATL,24,12,12,5.3,0.3,0.1,0.3,50.0,0.1,0.2,50.0,66.7
505,Vlatko Cancar,DEN,52,35,17,15.5,0.2,0.1,0.3,30.8,0.1,0.1,42.9,42.3
506,Walker Kessler,UTA,68,33,35,22.7,0.0,0.0,0.0,-,0.0,0.0,-,-
507,Wendell Carter Jr.,ORL,50,22,28,30.1,0.9,0.5,1.1,40.4,0.0,0.1,25.0,41.2
508,Wendell Moore Jr.,MIN,27,14,13,5.5,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
509,Wenyen Gabriel,LAL,59,30,29,15.4,0.1,0.0,0.0,50.0,0.0,0.0,50.0,75.0
510,Wesley Matthews,MIL,42,31,11,15.3,0.4,0.1,0.4,37.5,0.1,0.3,36.4,50.0
511,Will Barton,TOR,50,23,27,18.0,2.0,0.8,2.4,32.8,0.4,1.4,29.4,41.2
512,Willy Hernangomez,NOP,35,20,15,12.7,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
513,Xavier Cooks,WAS,2,0,2,4.6,0.0,0.0,0.0,-,-,-,-,-
514,Xavier Tillman,MEM,53,34,19,18.3,0.3,0.2,0.3,50.0,0.0,0.1,0.0,50.0
515,Yuta Watanabe,BKN,49,24,25,17.0,0.1,0.1,0.3,18.8,0.0,0.1,0.0,18.8
516,Zach Collins,SAS,59,18,41,22.5,0.2,0.1,0.3,26.7,0.0,0.1,25.0,30.0
517,Zach LaVine,CHI,68,33,35,36.4,7.1,2.9,7.7,37.6,1.3,3.9,33.6,46.0
518,Zeke Nnaji,DEN,46,31,15,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Ziaire Williams,MEM,36,21,15,14.7,1.1,0.5,1.1,43.6,0.2,0.4,42.9,51.3
520,Zion Williamson,NOP,29,17,12,33.0,0.5,0.2,0.8,31.8,0.0,0.1,25.0,34.1
