,PLAYER,TEAM,GP,W,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
119,Derrick Jones Jr.,CHI,62,27,35,14.0,0.4,0.1,0.2,50.0,0.1,0.1,75.0,0.3,74.1,0.1,22.2,0.0,11.1,0.0,7.4,0.1,18.5
120,Derrick Rose,NYK,27,12,15,12.5,4.6,1.0,2.4,43.8,0.2,0.2,100.0,2.3,50.8,1.9,40.3,0.6,12.1,0.1,3.2,0.1,2.4
121,Derrick White,BOS,81,56,25,28.6,6.2,1.4,2.7,52.6,0.7,0.8,86.4,3.7,59.5,2.6,42.9,0.7,11.2,0.3,4.6,0.4,6.8
122,Desmond Bane,MEM,58,38,20,31.7,8.9,2.4,4.6,50.9,0.9,1.1,88.5,5.9,66.4,2.7,30.5,0.8,9.5,0.7,8.3,0.5,6.0
123,Devin Booker,PHX,53,34,19,34.6,12.8,3.5,6.4,54.6,2.0,2.3,86.9,9.3,72.5,4.2,32.8,1.1,8.8,0.7,5.6,1.2,9.0
124,Devin Vassell,SAS,38,12,26,31.0,8.8,1.4,3.3,43.3,0.7,0.9,82.4,3.7,42.3,4.5,50.6,1.1,12.5,0.4,4.5,0.4,5.1
125,Devon Dotson,WAS,6,1,5,8.9,3.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,73.7,0.7,21.1,0.2,5.3,0.0,0.0
126,Devonte' Graham,SAS,73,31,42,18.3,2.9,0.2,0.6,36.2,0.4,0.6,65.9,0.9,31.2,1.8,62.8,0.5,15.3,0.1,1.9,0.3,10.2
127,Dewayne Dedmon,PHI,37,22,15,11.0,0.2,0.1,0.2,83.3,0.1,0.1,75.0,0.4,144.4,0.0,11.1,0.0,0.0,0.0,0.0,0.1,22.2
128,Dillon Brooks,MEM,73,46,27,30.3,6.3,1.9,4.2,45.9,0.5,0.8,72.7,4.5,71.1,1.3,21.3,0.4,5.9,0.3,5.2,0.4,5.9
129,Domantas Sabonis,SAC,78,47,31,34.8,4.4,0.9,1.4,66.1,0.7,1.0,70.9,2.6,59.5,2.0,46.3,0.4,10.3,0.3,7.0,0.5,11.4
130,Dominick Barlow,SAS,25,3,22,13.2,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,80.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,68,44,24,35.8,12.7,3.9,6.6,59.3,1.7,1.9,90.5,9.9,77.9,4.2,32.9,1.0,7.5,0.5,4.1,0.9,7.3
132,Donovan Williams,ATL,1,1,0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Donte DiVincenzo,GSW,70,40,30,26.4,3.6,0.3,0.7,48.0,0.2,0.2,75.0,0.9,24.5,2.4,66.3,0.5,14.9,0.3,8.0,0.1,3.2
134,Dorian Finney-Smith,BKN,66,31,35,30.4,3.3,0.3,1.1,29.6,0.3,0.3,85.0,0.9,28.4,1.7,52.6,0.5,14.0,0.3,7.9,0.2,4.7
135,Doug McDermott,SAS,63,19,44,20.5,2.7,0.6,1.4,39.6,0.2,0.2,78.6,1.4,50.0,0.9,32.6,0.2,7.6,0.2,7.0,0.1,4.1
136,Draymond Green,GSW,71,39,32,31.7,1.9,0.5,0.9,57.4,0.2,0.3,72.2,1.2,62.0,0.8,39.4,0.3,13.1,0.1,5.8,0.1,6.6
137,Drew Eubanks,POR,77,31,46,20.2,0.7,0.2,0.4,50.0,0.1,0.1,63.6,0.5,66.7,0.2,24.1,0.0,3.7,0.0,5.6,0.1,11.1
138,Dru Smith,BKN,14,7,7,9.6,1.9,0.6,1.1,60.0,0.0,0.0,0.0,1.4,70.4,0.7,37.0,0.2,11.1,0.0,0.0,0.0,0.0
139,Duane Washington Jr.,NYK,31,17,14,12.7,5.1,1.2,3.2,38.8,0.1,0.2,50.0,2.6,51.3,1.6,31.0,0.5,10.1,0.2,3.8,0.1,1.9
140,Duncan Robinson,MIA,41,18,23,16.0,2.0,0.3,0.6,54.2,0.0,0.0,0.0,0.6,31.0,1.3,61.9,0.2,11.9,0.2,9.5,0.0,0.0
141,Dwight Powell,DAL,76,37,39,19.2,0.2,0.1,0.2,50.0,0.0,0.0,100.0,0.2,77.8,0.1,22.2,0.0,0.0,0.0,0.0,0.0,5.6
142,Dylan Windler,CLE,3,3,0,3.5,0.7,0.3,0.3,100.0,0.0,0.0,0.0,0.7,100.0,0.3,50.0,0.3,50.0,0.0,0.0,0.0,0.0
143,Dyson Daniels,NOP,59,33,26,17.7,3.3,0.4,1.2,38.2,0.1,0.1,75.0,0.9,29.2,1.8,55.2,0.5,14.1,0.2,6.8,0.0,1.0
144,Edmond Sumner,BKN,53,33,20,13.9,4.3,0.7,1.6,41.9,0.9,1.0,90.4,2.3,53.0,1.7,40.0,0.3,7.8,0.3,7.8,0.5,11.3
145,Eric Gordon,LAC,67,23,44,28.7,7.7,1.8,3.6,50.8,1.1,1.3,82.6,4.9,63.9,2.7,35.1,0.6,8.3,0.5,6.0,0.6,8.3
146,Eugene Omoruyi,DET,40,10,30,16.1,1.5,0.3,0.7,37.0,0.3,0.4,71.4,0.8,51.7,0.4,24.1,0.1,8.6,0.2,13.8,0.2,12.1
147,Evan Fournier,NYK,26,15,11,17.2,2.5,0.4,1.2,34.4,0.2,0.2,100.0,1.1,42.4,1.0,39.4,0.4,15.2,0.1,4.5,0.1,4.5
148,Evan Mobley,CLE,78,48,30,34.7,3.7,0.9,2.0,43.2,0.4,0.6,63.6,2.1,57.9,0.9,24.2,0.3,9.5,0.4,11.2,0.3,7.7
