trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.42,0.94,0.88,0.83,0.85,0.79,0.83,0.25,0.99,0.96,0.84
Bogdan Bogdanovic,0.11,0.07,0.11,0.1,0.13,0.05,0.12,0.4,0.25,0.38,0.36,0.44,0.77,0.51,0.76,0.72,0.83,0.48,0.79,0.69,0.19,0.62,0.45,0.65
Tre Jones,0.11,0.08,0.23,0.11,0.2,0.11,0.12,0.37,0.27,0.81,0.37,0.7,0.77,0.58,0.94,0.76,0.97,0.78,0.79,0.62,0.25,0.95,0.48,0.93
Nic Claxton,0.11,0.23,0.07,0.1,0.11,0.15,0.09,0.38,0.79,0.24,0.33,0.36,0.77,0.98,0.61,0.72,0.73,0.87,0.68,0.65,0.94,0.37,0.39,0.45
Marvin Bagley III,0.11,0.15,0.03,0.08,0.07,0.1,0.1,0.45,0.66,0.14,0.31,0.25,0.77,0.89,0.28,0.62,0.46,0.74,0.72,0.78,0.87,0.12,0.34,0.22
Clint Capela,0.1,0.25,0.03,0.07,0.1,0.09,0.09,0.39,0.94,0.12,0.25,0.37,0.73,0.99,0.28,0.55,0.66,0.7,0.68,0.67,0.99,0.09,0.23,0.48
Moritz Wagner,0.1,0.11,0.07,0.09,0.09,0.13,0.08,0.48,0.55,0.33,0.44,0.4,0.73,0.77,0.61,0.68,0.59,0.83,0.61,0.83,0.79,0.56,0.62,0.55
Naz Reid,0.1,0.12,0.04,0.09,0.07,0.08,0.1,0.55,0.65,0.27,0.48,0.39,0.73,0.81,0.38,0.68,0.46,0.65,0.72,0.91,0.86,0.43,0.72,0.53
Zach Collins,0.1,0.14,0.1,0.14,0.07,0.11,0.09,0.43,0.63,0.46,0.62,0.32,0.73,0.87,0.73,0.84,0.46,0.78,0.68,0.75,0.85,0.71,0.88,0.36
Mike Conley,0.1,0.06,0.26,0.11,0.15,0.09,0.1,0.32,0.2,0.89,0.36,0.51,0.73,0.42,0.96,0.76,0.9,0.7,0.72,0.44,0.08,0.97,0.45,0.78
Austin Reaves,0.1,0.07,0.13,0.11,0.1,0.14,0.09,0.36,0.24,0.44,0.39,0.37,0.73,0.51,0.81,0.76,0.66,0.85,0.68,0.59,0.17,0.69,0.53,0.48
Josh Richardson,0.1,0.06,0.11,0.1,0.18,0.07,0.1,0.39,0.27,0.45,0.41,0.69,0.73,0.42,0.76,0.72,0.95,0.6,0.72,0.67,0.25,0.7,0.58,0.93
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.55,0.68,0.31,0.78,0.72,0.59,0.87,0.34,0.39,0.11
Cam Thomas,0.1,0.04,0.06,0.08,0.05,0.14,0.09,0.41,0.26,0.31,0.51,0.26,0.73,0.25,0.55,0.62,0.31,0.85,0.68,0.71,0.21,0.52,0.76,0.24
Jaden McDaniels,0.1,0.09,0.07,0.1,0.12,0.08,0.1,0.33,0.3,0.23,0.35,0.38,0.73,0.65,0.61,0.72,0.78,0.65,0.72,0.48,0.34,0.34,0.44,0.5
Kris Dunn,0.1,0.09,0.19,0.1,0.2,0.08,0.1,0.42,0.41,0.85,0.45,0.9,0.73,0.65,0.9,0.72,0.97,0.65,0.72,0.74,0.59,0.96,0.65,0.96
Rui Hachimura,0.1,0.09,0.03,0.06,0.05,0.08,0.11,0.4,0.39,0.14,0.28,0.26,0.73,0.65,0.28,0.47,0.31,0.65,0.76,0.69,0.56,0.12,0.29,0.24
Bones Hyland,0.1,0.06,0.11,0.1,0.09,0.09,0.12,0.49,0.28,0.54,0.54,0.48,0.73,0.42,0.76,0.72,0.59,0.7,0.79,0.84,0.28,0.79,0.79,0.72
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.05,0.12,0.36,0.32,0.26,0.23,0.3,0.73,0.65,0.66,0.47,0.59,0.48,0.79,0.59,0.41,0.41,0.19,0.32
Caris LeVert,0.1,0.09,0.16,0.13,0.15,0.11,0.12,0.34,0.31,0.52,0.47,0.52,0.73,0.65,0.85,0.82,0.9,0.78,0.79,0.51,0.37,0.78,0.69,0.79
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.32,0.36,0.15,0.2,0.44,0.73,0.72,0.38,0.47,0.83,0.39,0.76,0.44,0.5,0.14,0.16,0.65
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.29,0.22,0.73,0.6,0.68,0.73,0.51,0.95,0.92,1.0,0.65,0.76,0.33,0.12,0.92,0.86,0.92
Derrick White,0.1,0.08,0.15,0.08,0.1,0.11,0.1,0.37,0.27,0.51,0.33,0.36,0.73,0.58,0.84,0.62,0.66,0.78,0.72,0.62,0.25,0.77,0.39,0.45
Mason Plumlee,0.1,0.21,0.13,0.12,0.08,0.18,0.07,0.37,0.79,0.49,0.45,0.32,0.73,0.96,0.81,0.8,0.53,0.9,0.55,0.62,0.94,0.75,0.65,0.36
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.47,0.55,0.46,0.74,0.55,0.77,0.83,0.46,0.53,0.42
Seth Curry,0.09,0.04,0.07,0.07,0.1,0.05,0.09,0.38,0.19,0.33,0.32,0.46,0.69,0.25,0.61,0.55,0.66,0.48,0.68,0.65,0.06,0.56,0.36,0.69
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.2,0.31,0.35,0.69,0.65,0.47,0.55,0.59,0.65,0.68,0.48,0.52,0.26,0.34,0.42
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.3,0.43,0.23,0.3,0.45,0.69,0.81,0.61,0.68,0.87,0.6,0.68,0.36,0.63,0.34,0.32,0.67
Grayson Allen,0.09,0.07,0.09,0.08,0.13,0.09,0.09,0.33,0.26,0.32,0.28,0.5,0.69,0.51,0.69,0.62,0.83,0.7,0.68,0.48,0.21,0.54,0.29,0.76
Doug McDermott,0.09,0.05,0.05,0.07,0.04,0.05,0.09,0.41,0.24,0.27,0.33,0.16,0.69,0.34,0.47,0.55,0.24,0.48,0.68,0.71,0.17,0.43,0.39,0.1
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.09,0.32,0.22,0.18,0.19,0.24,0.69,0.42,0.47,0.39,0.46,0.48,0.68,0.44,0.12,0.21,0.14,0.2
James Wiseman,0.09,0.14,0.02,0.07,0.03,0.09,0.08,0.45,0.74,0.14,0.34,0.18,0.69,0.87,0.18,0.55,0.17,0.7,0.61,0.78,0.91,0.12,0.42,0.11
Josh Hart,0.09,0.18,0.17,0.12,0.18,0.1,0.08,0.27,0.55,0.51,0.36,0.56,0.69,0.93,0.87,0.8,0.95,0.74,0.61,0.27,0.79,0.77,0.45,0.82
Ivica Zubac,0.09,0.23,0.05,0.12,0.05,0.13,0.08,0.33,0.79,0.16,0.43,0.16,0.69,0.98,0.47,0.8,0.31,0.83,0.61,0.48,0.94,0.16,0.61,0.1
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.32,0.22,0.29,0.31,0.27,0.69,0.51,0.69,0.68,0.59,0.48,0.68,0.44,0.12,0.48,0.34,0.26
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.32,0.42,0.36,0.38,0.69,0.42,0.66,0.55,0.53,0.6,0.76,0.78,0.41,0.68,0.45,0.5
Kentavious Caldwell-Pope,0.09,0.07,0.09,0.08,0.18,0.07,0.1,0.3,0.2,0.27,0.24,0.58,0.69,0.51,0.69,0.62,0.95,0.6,0.72,0.36,0.08,0.43,0.21,0.84
Jalen Suggs,0.09,0.07,0.14,0.12,0.2,0.09,0.1,0.35,0.28,0.57,0.47,0.86,0.69,0.51,0.83,0.8,0.97,0.7,0.72,0.55,0.28,0.82,0.69,0.96
Tyus Jones,0.09,0.05,0.19,0.07,0.12,0.06,0.1,0.35,0.21,0.8,0.27,0.45,0.69,0.34,0.9,0.55,0.78,0.55,0.72,0.55,0.1,0.95,0.27,0.67
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.59,0.58,0.42,0.69,0.34,0.83,0.82,0.59,0.48,0.76,0.59,0.08,0.83,0.83,0.6
Bruce Brown,0.09,0.1,0.12,0.11,0.15,0.07,0.1,0.33,0.33,0.42,0.4,0.51,0.69,0.72,0.79,0.76,0.9,0.6,0.72,0.48,0.44,0.68,0.55,0.78
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.32,0.29,0.76,0.26,0.36,0.69,0.58,0.92,0.55,0.66,0.48,0.72,0.44,0.3,0.93,0.25,0.45
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.69,0.8,0.66,0.7,0.72,0.51,0.7,0.59,0.65,0.58
Malaki Branham,0.09,0.06,0.07,0.08,0.07,0.04,0.1,0.34,0.26,0.33,0.39,0.31,0.69,0.42,0.61,0.62,0.46,0.39,0.72,0.51,0.21,0.56,0.53,0.33
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.09,0.31,0.34,0.17,0.38,0.43,0.69,0.72,0.47,0.72,0.78,0.55,0.68,0.4,0.46,0.18,0.5,0.62
Cameron Payne,0.09,0.05,0.17,0.15,0.1,0.07,0.11,0.45,0.28,0.79,0.81,0.49,0.69,0.34,0.87,0.85,0.66,0.6,0.76,0.78,0.28,0.95,0.97,0.74
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.3,0.24,0.97,0.58,0.69,0.69,0.51,0.97,0.88,0.96,0.48,0.79,0.36,0.17,0.98,0.83,0.93
Gabe Vincent,0.09,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.2,0.41,0.45,0.43,0.69,0.34,0.76,0.76,0.78,0.48,0.72,0.4,0.08,0.67,0.65,0.62
De'Anthony Melton,0.09,0.1,0.11,0.1,0.21,0.04,0.1,0.3,0.35,0.37,0.34,0.74,0.69,0.72,0.76,0.72,0.99,0.39,0.72,0.36,0.48,0.61,0.42,0.94
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.08,0.11,0.34,0.28,0.53,0.56,0.55,0.69,0.51,0.83,0.85,0.87,0.65,0.76,0.51,0.28,0.78,0.81,0.81
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.29,0.43,0.26,0.62,0.42,0.55,0.68,0.38,0.48,0.61,0.55,0.19,0.48,0.61,0.24
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.62,0.87,0.38,0.72,0.38,0.55,0.61,0.59,0.86,0.26,0.76,0.22
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.4,0.45,0.34,0.41,0.62,0.84,0.83,0.76,0.83,0.39,0.68,0.21,0.58,0.7,0.42,0.58
Precious Achiuwa,0.08,0.13,0.04,0.11,0.06,0.11,0.08,0.36,0.61,0.2,0.57,0.24,0.62,0.84,0.38,0.76,0.38,0.78,0.61,0.59,0.83,0.26,0.82,0.2
Gary Harris,0.08,0.05,0.05,0.04,0.14,0.02,0.08,0.31,0.2,0.2,0.16,0.54,0.62,0.34,0.47,0.28,0.87,0.2,0.61,0.4,0.08,0.26,0.09,0.8
Josh Green,0.08,0.07,0.07,0.11,0.12,0.07,0.08,0.31,0.3,0.26,0.44,0.49,0.62,0.51,0.61,0.76,0.78,0.6,0.61,0.4,0.34,0.41,0.62,0.74
Kyle Anderson,0.08,0.13,0.18,0.1,0.14,0.09,0.08,0.27,0.44,0.6,0.36,0.48,0.62,0.84,0.89,0.72,0.87,0.7,0.61,0.27,0.65,0.84,0.45,0.72
Jaden Hardy,0.08,0.04,0.05,0.07,0.06,0.08,0.08,0.51,0.29,0.34,0.54,0.27,0.62,0.25,0.47,0.55,0.38,0.65,0.61,0.86,0.3,0.58,0.79,0.26
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.62,0.58,0.38,0.68,0.83,0.7,0.61,0.8,0.67,0.37,0.69,0.95
Isaiah Joe,0.08,0.05,0.05,0.04,0.08,0.05,0.07,0.38,0.29,0.33,0.19,0.44,0.62,0.34,0.47,0.28,0.53,0.48,0.55,0.65,0.3,0.56,0.14,0.65
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.33,0.36,0.4,0.36,0.31,0.62,0.58,0.73,0.55,0.53,0.55,0.61,0.48,0.5,0.65,0.45,0.33
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.62,0.25,0.69,0.28,0.17,0.7,0.61,0.77,0.08,0.65,0.09,0.82
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.08,0.35,0.45,0.24,0.26,0.32,0.62,0.72,0.47,0.47,0.46,0.65,0.61,0.55,0.67,0.37,0.25,0.36
Jalen Smith,0.08,0.13,0.04,0.08,0.04,0.09,0.08,0.41,0.71,0.19,0.44,0.25,0.62,0.84,0.38,0.62,0.24,0.7,0.61,0.71,0.9,0.23,0.62,0.22
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.45,0.67,0.1,0.29,0.21,0.62,0.84,0.18,0.39,0.31,0.65,0.55,0.78,0.88,0.07,0.31,0.16
Luke Kennard,0.08,0.06,0.06,0.07,0.07,0.03,0.07,0.34,0.27,0.26,0.32,0.43,0.62,0.42,0.55,0.55,0.46,0.3,0.55,0.51,0.25,0.41,0.36,0.62
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.37,0.38,0.23,0.31,0.42,0.62,0.58,0.47,0.39,0.59,0.74,0.55,0.62,0.53,0.34,0.34,0.6
Onyeka Okongwu,0.08,0.17,0.04,0.08,0.11,0.1,0.07,0.36,0.7,0.18,0.33,0.45,0.62,0.92,0.38,0.62,0.73,0.74,0.55,0.59,0.89,0.21,0.39,0.67
Jalen Duren,0.08,0.21,0.05,0.09,0.08,0.08,0.07,0.31,0.83,0.21,0.39,0.35,0.62,0.96,0.47,0.68,0.53,0.65,0.55,0.4,0.96,0.29,0.53,0.42
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.62,0.34,0.79,0.68,0.78,0.48,0.68,0.59,0.19,0.8,0.62,0.84
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.14,0.26,0.3,0.62,0.93,0.28,0.39,0.46,0.7,0.48,0.44,0.93,0.12,0.25,0.32
Mark Williams,0.08,0.15,0.02,0.06,0.11,0.09,0.06,0.47,0.95,0.09,0.38,0.53,0.62,0.89,0.18,0.47,0.73,0.7,0.48,0.81,0.99,0.06,0.5,0.8
AJ Griffin,0.08,0.05,0.04,0.05,0.09,0.03,0.08,0.41,0.26,0.21,0.27,0.48,0.62,0.34,0.38,0.39,0.59,0.3,0.61,0.71,0.21,0.29,0.27,0.72
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.64,0.08,0.26,0.34,0.62,0.84,0.18,0.39,0.46,0.7,0.61,0.69,0.85,0.06,0.25,0.4
Cam Reddish,0.08,0.05,0.06,0.09,0.13,0.08,0.09,0.32,0.21,0.27,0.37,0.49,0.62,0.34,0.55,0.68,0.83,0.65,0.68,0.44,0.1,0.43,0.48,0.74
Andrew Nembhard,0.08,0.06,0.16,0.11,0.12,0.03,0.09,0.28,0.23,0.57,0.4,0.48,0.62,0.42,0.85,0.76,0.78,0.3,0.68,0.3,0.14,0.82,0.55,0.72
Landry Shamet,0.08,0.04,0.08,0.08,0.1,0.07,0.09,0.36,0.16,0.39,0.43,0.66,0.62,0.25,0.66,0.62,0.66,0.6,0.68,0.59,0.04,0.64,0.61,0.91
Terrence Ross,0.08,0.05,0.06,0.05,0.08,0.03,0.09,0.33,0.23,0.28,0.24,0.38,0.62,0.34,0.55,0.39,0.53,0.3,0.68,0.48,0.14,0.46,0.21,0.5
Tari Eason,0.08,0.12,0.04,0.08,0.14,0.07,0.09,0.39,0.59,0.21,0.36,0.68,0.62,0.81,0.38,0.62,0.87,0.6,0.68,0.67,0.81,0.29,0.45,0.92
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.1,0.09,0.33,0.36,0.37,0.33,0.32,0.62,0.65,0.69,0.68,0.53,0.74,0.68,0.48,0.5,0.61,0.39,0.36
Jalen McDaniels,0.08,0.1,0.07,0.09,0.12,0.08,0.09,0.33,0.42,0.27,0.38,0.48,0.62,0.72,0.61,0.68,0.78,0.65,0.68,0.48,0.61,0.43,0.5,0.72
Deni Avdija,0.08,0.15,0.11,0.11,0.11,0.09,0.08,0.29,0.54,0.4,0.43,0.39,0.62,0.89,0.76,0.76,0.73,0.7,0.61,0.33,0.78,0.65,0.61,0.53
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.35,0.27,0.28,0.24,0.25,0.62,0.42,0.55,0.39,0.38,0.55,0.61,0.55,0.25,0.46,0.21,0.22
Coby White,0.08,0.06,0.1,0.07,0.09,0.04,0.09,0.33,0.27,0.45,0.34,0.39,0.62,0.42,0.73,0.55,0.59,0.39,0.68,0.48,0.25,0.7,0.42,0.53
Al Horford,0.08,0.14,0.11,0.04,0.1,0.01,0.08,0.27,0.45,0.37,0.15,0.32,0.62,0.87,0.76,0.28,0.66,0.12,0.61,0.27,0.67,0.61,0.08,0.36
Jonathan Kuminga,0.08,0.08,0.07,0.1,0.09,0.09,0.08,0.37,0.39,0.3,0.54,0.5,0.62,0.58,0.61,0.72,0.59,0.7,0.61,0.62,0.56,0.5,0.79,0.76
Herbert Jones,0.08,0.09,0.09,0.09,0.2,0.09,0.08,0.29,0.31,0.32,0.31,0.64,0.62,0.65,0.69,0.68,0.97,0.7,0.61,0.33,0.37,0.54,0.34,0.9
Ayo Dosunmu,0.08,0.06,0.11,0.11,0.1,0.04,0.08,0.28,0.24,0.4,0.41,0.39,0.62,0.42,0.76,0.76,0.66,0.39,0.61,0.3,0.17,0.65,0.58,0.53
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.62,0.58,0.79,0.72,0.59,0.65,0.61,0.62,0.52,0.81,0.62,0.65
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.62,0.51,0.91,0.8,0.96,0.65,0.68,0.4,0.25,0.92,0.67,0.94
Shaedon Sharpe,0.08,0.06,0.03,0.06,0.07,0.04,0.08,0.35,0.3,0.15,0.29,0.32,0.62,0.42,0.28,0.47,0.46,0.39,0.61,0.55,0.34,0.14,0.31,0.36
Talen Horton-Tucker,0.08,0.06,0.13,0.12,0.08,0.1,0.09,0.39,0.33,0.67,0.62,0.49,0.62,0.42,0.81,0.8,0.53,0.74,0.68,0.67,0.44,0.89,0.88,0.74
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.4,0.22,0.27,0.37,0.62,0.81,0.61,0.62,0.78,0.3,0.68,0.18,0.58,0.31,0.27,0.48
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.1,0.06,0.37,0.62,0.18,0.41,0.4,0.56,0.81,0.38,0.55,0.46,0.74,0.48,0.62,0.84,0.21,0.58,0.55
Damion Lee,0.07,0.07,0.05,0.08,0.06,0.06,0.07,0.34,0.32,0.23,0.4,0.27,0.56,0.51,0.47,0.62,0.38,0.55,0.55,0.51,0.41,0.34,0.55,0.26
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.28,0.66,0.3,0.55,0.4,0.73,0.58,0.16,0.55
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.66,0.55,0.17,0.39,0.68,0.81,0.12,0.75,0.61,0.13
Nick Richards,0.07,0.14,0.02,0.06,0.02,0.12,0.05,0.39,0.72,0.11,0.37,0.23,0.56,0.87,0.18,0.47,0.11,0.8,0.39,0.67,0.9,0.08,0.48,0.19
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.69,0.84,0.78,0.78,0.55,0.27,0.96,0.59,0.8,0.62
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.36,0.32,0.2,0.31,0.24,0.56,0.42,0.38,0.47,0.31,0.7,0.55,0.59,0.41,0.26,0.34,0.2
Robert Williams III,0.07,0.18,0.06,0.07,0.11,0.06,0.06,0.31,0.75,0.23,0.31,0.43,0.56,0.93,0.55,0.55,0.73,0.55,0.48,0.4,0.92,0.34,0.34,0.62
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.47,0.39,0.38,0.65,0.48,0.91,0.3,0.5,0.14,0.74
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.17,0.08,0.07,0.29,0.72,0.41,0.37,0.68,0.56,0.92,0.73,0.68,0.93,0.65,0.55,0.33,0.9,0.67,0.48,0.92
Tre Mann,0.07,0.05,0.07,0.07,0.07,0.03,0.08,0.35,0.28,0.36,0.41,0.32,0.56,0.34,0.61,0.55,0.46,0.3,0.61,0.55,0.28,0.6,0.58,0.36
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.07,0.07,0.26,0.41,0.23,0.32,0.34,0.56,0.72,0.55,0.62,0.59,0.6,0.55,0.24,0.59,0.34,0.36,0.4
Donte DiVincenzo,0.07,0.09,0.11,0.1,0.18,0.04,0.08,0.28,0.36,0.43,0.42,0.68,0.56,0.65,0.76,0.72,0.95,0.39,0.61,0.3,0.5,0.69,0.6,0.92
T.J. McConnell,0.07,0.07,0.19,0.14,0.14,0.04,0.07,0.32,0.35,0.94,0.68,0.7,0.56,0.51,0.9,0.84,0.87,0.39,0.55,0.44,0.48,0.98,0.93,0.93
Draymond Green,0.07,0.16,0.22,0.18,0.13,0.07,0.07,0.23,0.51,0.72,0.57,0.43,0.56,0.91,0.93,0.91,0.83,0.6,0.55,0.16,0.74,0.92,0.82,0.62
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.08,0.04,0.08,0.34,0.52,0.37,0.42,0.3,0.56,0.77,0.66,0.68,0.53,0.39,0.61,0.51,0.75,0.61,0.6,0.32
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.2,0.27,0.21,0.56,0.42,0.38,0.39,0.31,0.2,0.61,0.55,0.34,0.26,0.27,0.16
Jevon Carter,0.07,0.05,0.09,0.07,0.14,0.02,0.08,0.29,0.24,0.41,0.33,0.61,0.56,0.34,0.69,0.55,0.87,0.2,0.61,0.33,0.17,0.67,0.39,0.88
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.08,0.31,0.3,0.54,0.41,0.18,0.56,0.42,0.76,0.62,0.24,0.55,0.61,0.4,0.34,0.79,0.58,0.11
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.27,0.25,0.23,0.24,0.56,0.42,0.47,0.39,0.38,0.2,0.55,0.4,0.25,0.4,0.19,0.2
T.J. Warren,0.07,0.07,0.03,0.03,0.09,0.04,0.08,0.35,0.44,0.16,0.21,0.41,0.56,0.51,0.28,0.19,0.59,0.39,0.61,0.55,0.65,0.16,0.17,0.58
Kevin Love,0.07,0.16,0.08,0.08,0.03,0.06,0.08,0.35,0.79,0.37,0.41,0.16,0.56,0.91,0.66,0.62,0.17,0.55,0.61,0.55,0.94,0.61,0.58,0.1
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.56,0.42,0.47,0.55,0.38,0.55,0.61,0.44,0.41,0.48,0.53,0.38
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.27,0.4,0.19,0.19,0.41,0.56,0.72,0.47,0.28,0.66,0.3,0.61,0.27,0.58,0.23,0.14,0.58
Jordan Nwora,0.07,0.08,0.05,0.08,0.06,0.07,0.07,0.35,0.44,0.26,0.45,0.34,0.56,0.58,0.47,0.62,0.38,0.6,0.55,0.55,0.65,0.41,0.65,0.4
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.04,0.07,0.26,0.48,0.22,0.29,0.36,0.56,0.81,0.55,0.55,0.59,0.39,0.55,0.24,0.71,0.31,0.31,0.45
Trendon Watford,0.06,0.09,0.08,0.09,0.08,0.07,0.06,0.33,0.49,0.37,0.47,0.35,0.49,0.65,0.66,0.68,0.53,0.6,0.48,0.48,0.72,0.61,0.69,0.42
Anthony Lamb,0.06,0.08,0.06,0.05,0.07,0.04,0.06,0.28,0.38,0.28,0.3,0.33,0.49,0.58,0.55,0.39,0.46,0.39,0.48,0.3,0.53,0.46,0.32,0.38
Dwight Powell,0.06,0.11,0.04,0.08,0.1,0.09,0.04,0.31,0.54,0.18,0.4,0.5,0.49,0.77,0.38,0.62,0.66,0.7,0.3,0.4,0.78,0.21,0.55,0.76
Ochai Agbaji,0.06,0.04,0.04,0.03,0.06,0.04,0.06,0.27,0.22,0.16,0.14,0.3,0.49,0.25,0.38,0.19,0.38,0.39,0.48,0.27,0.12,0.16,0.08,0.32
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.88,0.32,0.42,0.49,0.25,0.84,0.47,0.46,0.48,0.48,0.4,0.08,0.97,0.36,0.6
Nickeil Alexander-Walker,0.06,0.04,0.08,0.07,0.08,0.05,0.06,0.34,0.25,0.68,0.48,0.5,0.49,0.25,0.66,0.55,0.53,0.48,0.48,0.51,0.19,0.9,0.72,0.76
Eugene Omoruyi,0.06,0.07,0.03,0.05,0.09,0.06,0.06,0.34,0.42,0.13,0.45,0.49,0.49,0.51,0.28,0.39,0.59,0.55,0.48,0.51,0.61,0.1,0.65,0.74
Jarrell Brantley,0.06,0.03,0.03,0.05,0.0,0.02,0.04,0.41,0.26,0.27,0.38,0.0,0.49,0.17,0.28,0.39,0.03,0.2,0.3,0.71,0.21,0.43,0.5,0.03
Isaac Okoro,0.06,0.06,0.04,0.04,0.11,0.06,0.06,0.25,0.25,0.19,0.21,0.51,0.49,0.42,0.38,0.28,0.73,0.55,0.48,0.21,0.19,0.23,0.17,0.78
R.J. Hampton,0.06,0.04,0.06,0.06,0.11,0.07,0.06,0.35,0.24,0.37,0.32,0.78,0.49,0.25,0.55,0.47,0.73,0.6,0.48,0.55,0.17,0.61,0.36,0.94
Mo Bamba,0.06,0.11,0.04,0.05,0.03,0.05,0.06,0.32,0.66,0.24,0.27,0.17,0.49,0.77,0.38,0.39,0.17,0.48,0.48,0.44,0.87,0.37,0.27,0.11
