trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.3,0.24,0.95,0.57,0.67,0.69,0.51,0.97,0.88,0.96,0.48,0.79,0.36,0.16,0.98,0.81,0.92
Moritz Wagner,0.09,0.11,0.07,0.09,0.08,0.13,0.08,0.46,0.57,0.32,0.48,0.38,0.69,0.77,0.62,0.68,0.53,0.83,0.62,0.8,0.79,0.54,0.71,0.51
Ivica Zubac,0.09,0.23,0.04,0.12,0.05,0.14,0.08,0.33,0.79,0.16,0.43,0.16,0.69,0.98,0.37,0.79,0.32,0.85,0.62,0.47,0.94,0.16,0.61,0.11
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.82,0.47,0.55,0.46,0.75,0.55,0.77,0.82,0.46,0.53,0.43
Coby White,0.09,0.07,0.1,0.08,0.09,0.04,0.09,0.34,0.28,0.46,0.36,0.38,0.69,0.51,0.73,0.62,0.61,0.39,0.68,0.51,0.28,0.71,0.46,0.51
Josh Hart,0.09,0.18,0.16,0.12,0.18,0.09,0.08,0.26,0.55,0.5,0.37,0.56,0.69,0.93,0.86,0.79,0.94,0.7,0.62,0.24,0.78,0.76,0.48,0.83
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.33,0.23,0.3,0.31,0.28,0.69,0.51,0.7,0.68,0.61,0.48,0.68,0.47,0.14,0.49,0.35,0.29
Tyus Jones,0.09,0.06,0.19,0.07,0.12,0.06,0.1,0.34,0.21,0.8,0.27,0.45,0.69,0.42,0.9,0.55,0.78,0.55,0.73,0.51,0.11,0.95,0.27,0.67
De'Anthony Melton,0.09,0.1,0.1,0.1,0.21,0.04,0.1,0.3,0.34,0.36,0.36,0.73,0.69,0.72,0.73,0.73,0.99,0.39,0.73,0.36,0.46,0.6,0.46,0.94
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.82,0.7,0.79,0.68,0.7,0.73,0.51,0.7,0.59,0.65,0.57
Talen Horton-Tucker,0.09,0.07,0.14,0.13,0.1,0.11,0.1,0.41,0.33,0.68,0.62,0.51,0.69,0.51,0.83,0.82,0.68,0.78,0.73,0.71,0.43,0.9,0.87,0.77
Gabe Vincent,0.09,0.05,0.1,0.11,0.12,0.05,0.1,0.32,0.2,0.4,0.44,0.44,0.69,0.33,0.73,0.76,0.78,0.48,0.73,0.43,0.09,0.65,0.62,0.65
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.33,0.29,0.76,0.26,0.36,0.69,0.59,0.92,0.55,0.68,0.48,0.73,0.47,0.31,0.93,0.25,0.46
Jalen Suggs,0.09,0.07,0.14,0.12,0.2,0.09,0.1,0.35,0.28,0.54,0.48,0.86,0.69,0.51,0.83,0.79,0.97,0.7,0.73,0.55,0.28,0.8,0.71,0.96
Malaki Branham,0.09,0.06,0.08,0.08,0.08,0.05,0.1,0.35,0.25,0.33,0.37,0.31,0.69,0.42,0.66,0.62,0.53,0.48,0.73,0.55,0.18,0.56,0.48,0.34
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.58,0.58,0.41,0.69,0.33,0.83,0.82,0.61,0.48,0.76,0.58,0.09,0.83,0.83,0.57
Cameron Payne,0.09,0.05,0.17,0.14,0.1,0.07,0.11,0.45,0.27,0.79,0.77,0.48,0.69,0.33,0.87,0.84,0.68,0.6,0.76,0.79,0.25,0.94,0.96,0.73
Josh Richardson,0.09,0.06,0.1,0.09,0.16,0.06,0.1,0.38,0.26,0.42,0.41,0.64,0.69,0.42,0.73,0.68,0.92,0.55,0.73,0.65,0.21,0.68,0.57,0.9
Kentavious Caldwell-Pope,0.09,0.06,0.08,0.08,0.19,0.07,0.1,0.29,0.2,0.26,0.26,0.61,0.69,0.42,0.66,0.62,0.96,0.6,0.73,0.33,0.09,0.42,0.25,0.88
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.09,0.31,0.33,0.17,0.36,0.43,0.69,0.72,0.47,0.73,0.78,0.55,0.68,0.39,0.43,0.18,0.46,0.62
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.09,0.11,0.34,0.28,0.54,0.57,0.55,0.69,0.51,0.83,0.86,0.87,0.7,0.76,0.51,0.28,0.8,0.81,0.82
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.33,0.41,0.37,0.37,0.69,0.42,0.66,0.55,0.53,0.6,0.76,0.79,0.43,0.67,0.48,0.48
Onyeka Okongwu,0.08,0.16,0.04,0.08,0.1,0.11,0.07,0.37,0.7,0.18,0.34,0.43,0.63,0.91,0.37,0.62,0.68,0.78,0.55,0.61,0.89,0.2,0.43,0.62
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.63,0.25,0.7,0.29,0.18,0.7,0.62,0.77,0.09,0.65,0.09,0.83
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.28,0.43,0.25,0.63,0.42,0.56,0.68,0.39,0.48,0.62,0.55,0.18,0.46,0.61,0.23
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.15,0.25,0.31,0.63,0.93,0.27,0.38,0.46,0.7,0.47,0.43,0.93,0.14,0.23,0.34
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.63,0.07,0.25,0.32,0.63,0.85,0.17,0.38,0.46,0.7,0.62,0.69,0.84,0.06,0.23,0.36
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.63,0.87,0.37,0.73,0.39,0.55,0.62,0.58,0.86,0.26,0.75,0.23
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.63,0.59,0.37,0.68,0.83,0.7,0.62,0.8,0.67,0.37,0.69,0.95
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.33,0.36,0.4,0.36,0.31,0.63,0.59,0.73,0.55,0.53,0.55,0.62,0.47,0.5,0.65,0.46,0.34
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.41,0.46,0.34,0.4,0.63,0.85,0.83,0.76,0.83,0.39,0.68,0.21,0.59,0.71,0.43,0.55
Luke Kennard,0.08,0.06,0.06,0.07,0.08,0.03,0.07,0.34,0.27,0.26,0.3,0.42,0.63,0.42,0.56,0.55,0.53,0.31,0.55,0.51,0.25,0.42,0.32,0.6
Isaiah Joe,0.08,0.06,0.05,0.04,0.08,0.05,0.08,0.39,0.29,0.32,0.21,0.43,0.63,0.42,0.47,0.29,0.53,0.48,0.62,0.67,0.31,0.54,0.16,0.62
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.07,0.34,0.45,0.24,0.27,0.33,0.63,0.72,0.47,0.47,0.46,0.65,0.55,0.51,0.67,0.37,0.27,0.38
Nick Richards,0.08,0.15,0.02,0.06,0.02,0.12,0.05,0.4,0.72,0.11,0.36,0.22,0.63,0.89,0.17,0.47,0.13,0.81,0.39,0.69,0.9,0.08,0.46,0.18
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.38,0.37,0.23,0.3,0.42,0.63,0.59,0.47,0.38,0.61,0.75,0.55,0.65,0.52,0.35,0.32,0.6
Mark Williams,0.08,0.15,0.02,0.06,0.11,0.09,0.06,0.48,0.96,0.09,0.38,0.52,0.63,0.89,0.17,0.47,0.73,0.7,0.47,0.83,0.99,0.06,0.51,0.79
Daniel Gafford,0.08,0.12,0.04,0.08,0.07,0.1,0.06,0.38,0.62,0.18,0.42,0.39,0.63,0.82,0.37,0.62,0.46,0.75,0.47,0.65,0.83,0.2,0.59,0.54
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.44,0.66,0.1,0.3,0.21,0.63,0.85,0.17,0.38,0.32,0.65,0.55,0.77,0.87,0.07,0.32,0.17
AJ Griffin,0.08,0.05,0.04,0.05,0.08,0.03,0.08,0.41,0.26,0.21,0.28,0.46,0.63,0.33,0.37,0.38,0.53,0.31,0.62,0.71,0.21,0.28,0.29,0.69
Jalen Duren,0.08,0.21,0.05,0.09,0.09,0.09,0.07,0.32,0.83,0.2,0.39,0.37,0.63,0.96,0.47,0.68,0.61,0.7,0.55,0.43,0.96,0.26,0.53,0.48
Precious Achiuwa,0.08,0.13,0.04,0.11,0.06,0.1,0.08,0.38,0.62,0.19,0.57,0.24,0.63,0.85,0.37,0.76,0.39,0.75,0.62,0.65,0.83,0.23,0.81,0.21
Josh Green,0.08,0.08,0.07,0.11,0.11,0.07,0.08,0.3,0.31,0.26,0.42,0.46,0.63,0.59,0.62,0.76,0.73,0.6,0.62,0.36,0.37,0.42,0.59,0.69
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.34,0.28,0.28,0.25,0.26,0.63,0.42,0.56,0.38,0.39,0.55,0.62,0.51,0.28,0.46,0.23,0.25
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.63,0.59,0.79,0.73,0.61,0.65,0.62,0.61,0.52,0.81,0.62,0.65
Jalen McDaniels,0.08,0.1,0.07,0.09,0.11,0.07,0.08,0.33,0.42,0.27,0.36,0.46,0.63,0.72,0.62,0.68,0.73,0.6,0.62,0.47,0.61,0.44,0.46,0.69
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.1,0.09,0.33,0.37,0.38,0.34,0.35,0.63,0.66,0.7,0.68,0.53,0.75,0.68,0.47,0.52,0.63,0.43,0.43
Landry Shamet,0.08,0.04,0.08,0.08,0.09,0.06,0.08,0.34,0.17,0.41,0.41,0.61,0.63,0.25,0.66,0.62,0.61,0.55,0.62,0.51,0.05,0.67,0.57,0.88
Seth Curry,0.08,0.04,0.06,0.07,0.09,0.05,0.09,0.37,0.19,0.31,0.3,0.43,0.63,0.25,0.56,0.55,0.61,0.48,0.68,0.61,0.07,0.52,0.32,0.62
Jonathan Kuminga,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.36,0.39,0.29,0.51,0.5,0.63,0.59,0.62,0.68,0.61,0.7,0.62,0.58,0.56,0.47,0.75,0.76
Shaedon Sharpe,0.08,0.07,0.05,0.07,0.07,0.05,0.09,0.36,0.32,0.18,0.3,0.31,0.63,0.51,0.47,0.55,0.46,0.48,0.68,0.58,0.4,0.2,0.32,0.34
Tari Eason,0.08,0.13,0.05,0.08,0.14,0.07,0.09,0.38,0.59,0.21,0.36,0.68,0.63,0.85,0.47,0.62,0.87,0.6,0.68,0.65,0.81,0.28,0.46,0.92
Jalen Smith,0.08,0.13,0.04,0.08,0.05,0.08,0.08,0.41,0.71,0.18,0.43,0.27,0.63,0.85,0.37,0.62,0.32,0.65,0.62,0.71,0.9,0.2,0.61,0.27
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.09,0.27,0.45,0.38,0.15,0.31,0.63,0.85,0.76,0.29,0.68,0.12,0.68,0.27,0.67,0.63,0.08,0.34
Andrew Nembhard,0.08,0.06,0.17,0.11,0.13,0.03,0.09,0.28,0.23,0.6,0.41,0.5,0.63,0.42,0.87,0.76,0.83,0.31,0.68,0.3,0.14,0.84,0.57,0.76
Deni Avdija,0.08,0.15,0.11,0.12,0.12,0.1,0.09,0.29,0.53,0.4,0.45,0.4,0.63,0.89,0.76,0.79,0.78,0.75,0.68,0.33,0.76,0.65,0.65,0.55
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.63,0.51,0.91,0.79,0.96,0.65,0.68,0.39,0.25,0.92,0.67,0.93
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.4,0.22,0.27,0.37,0.63,0.82,0.62,0.62,0.78,0.31,0.68,0.18,0.57,0.31,0.27,0.48
Donte DiVincenzo,0.08,0.1,0.12,0.1,0.18,0.05,0.08,0.28,0.37,0.43,0.43,0.68,0.63,0.72,0.79,0.73,0.94,0.48,0.62,0.3,0.52,0.69,0.61,0.92
Kyle Anderson,0.08,0.13,0.19,0.1,0.13,0.09,0.08,0.28,0.44,0.62,0.36,0.47,0.63,0.85,0.9,0.73,0.83,0.7,0.62,0.3,0.65,0.85,0.46,0.71
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.63,0.33,0.79,0.68,0.78,0.48,0.68,0.58,0.18,0.81,0.62,0.85
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.1,0.07,0.36,0.33,0.22,0.31,0.23,0.56,0.42,0.37,0.47,0.32,0.75,0.55,0.58,0.43,0.31,0.35,0.2
Kevin Love,0.07,0.16,0.08,0.08,0.04,0.06,0.08,0.35,0.78,0.37,0.41,0.2,0.56,0.91,0.66,0.62,0.24,0.55,0.62,0.55,0.93,0.61,0.57,0.15
Grant Williams,0.07,0.1,0.06,0.08,0.08,0.08,0.07,0.26,0.41,0.23,0.31,0.32,0.56,0.72,0.56,0.62,0.53,0.65,0.55,0.24,0.59,0.35,0.35,0.36
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.29,0.68,0.31,0.55,0.39,0.73,0.58,0.15,0.55
Luka Samanic,0.07,0.11,0.08,0.07,0.15,0.09,0.06,0.35,0.54,0.43,0.47,0.65,0.56,0.77,0.66,0.55,0.9,0.7,0.47,0.55,0.77,0.69,0.69,0.91
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.16,0.66,0.55,0.18,0.39,0.68,0.82,0.12,0.76,0.61,0.14
Damion Lee,0.07,0.07,0.05,0.08,0.05,0.06,0.07,0.36,0.33,0.23,0.38,0.26,0.56,0.51,0.47,0.62,0.32,0.55,0.55,0.58,0.43,0.35,0.51,0.25
Robert Williams III,0.07,0.17,0.06,0.07,0.11,0.06,0.05,0.29,0.75,0.23,0.33,0.47,0.56,0.92,0.56,0.55,0.73,0.55,0.39,0.33,0.91,0.35,0.41,0.71
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.7,0.84,0.78,0.78,0.55,0.27,0.96,0.59,0.79,0.62
Shaquille Harrison,0.07,0.08,0.13,0.16,0.27,0.23,0.07,0.27,0.38,0.66,0.79,1.22,0.56,0.59,0.81,0.88,1.0,0.94,0.55,0.27,0.54,0.89,0.96,0.98
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.16,0.47,0.38,0.39,0.65,0.47,0.91,0.31,0.49,0.14,0.74
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.17,0.08,0.07,0.28,0.71,0.4,0.36,0.7,0.56,0.92,0.73,0.68,0.93,0.65,0.55,0.3,0.9,0.65,0.46,0.93
Devonte' Graham,0.07,0.04,0.1,0.05,0.08,0.08,0.07,0.32,0.21,0.56,0.27,0.42,0.56,0.25,0.73,0.38,0.53,0.65,0.55,0.43,0.11,0.81,0.27,0.6
Ayo Dosunmu,0.07,0.06,0.1,0.1,0.1,0.04,0.08,0.28,0.24,0.39,0.39,0.41,0.56,0.42,0.73,0.73,0.68,0.39,0.62,0.3,0.16,0.64,0.53,0.57
Justin Minaya,0.07,0.08,0.09,0.12,0.0,0.0,0.06,0.43,0.48,0.51,0.74,0.0,0.56,0.59,0.7,0.79,0.04,0.04,0.47,0.75,0.71,0.77,0.95,0.03
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.03,0.07,0.27,0.47,0.22,0.28,0.38,0.56,0.82,0.56,0.55,0.61,0.31,0.55,0.27,0.7,0.31,0.29,0.51
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.07,0.31,0.31,0.53,0.41,0.18,0.56,0.42,0.76,0.62,0.24,0.55,0.55,0.39,0.37,0.79,0.57,0.13
Jaden Hardy,0.07,0.04,0.06,0.08,0.07,0.07,0.08,0.49,0.29,0.35,0.6,0.28,0.56,0.25,0.56,0.62,0.46,0.6,0.62,0.84,0.31,0.59,0.85,0.29
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.34,0.3,0.2,0.26,0.2,0.56,0.42,0.37,0.38,0.32,0.21,0.62,0.51,0.33,0.26,0.25,0.15
Jordan Nwora,0.07,0.08,0.05,0.08,0.06,0.07,0.08,0.35,0.44,0.25,0.45,0.32,0.56,0.59,0.47,0.62,0.39,0.6,0.62,0.55,0.65,0.4,0.65,0.36
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.08,0.34,0.36,0.95,0.69,0.69,0.56,0.51,0.91,0.84,0.87,0.39,0.62,0.51,0.5,0.98,0.93,0.92
Jevon Carter,0.07,0.05,0.09,0.07,0.13,0.02,0.08,,0.23,0.4,0.32,0.57,0.56,0.33,0.7,0.55,0.83,0.21,0.62,,0.14,0.65,0.38,0.84
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.26,0.43,0.19,0.18,0.38,0.56,0.72,0.47,0.29,0.68,0.31,0.62,0.24,0.63,0.23,0.12,0.51
Gary Harris,0.07,0.05,0.05,0.04,0.13,0.02,0.08,0.3,0.21,0.2,0.16,0.51,0.56,0.33,0.47,0.29,0.83,0.21,0.62,0.36,0.11,0.26,0.09,0.77
Terrence Ross,0.07,0.05,0.06,0.05,0.08,0.03,0.08,0.32,0.26,0.3,0.25,0.36,0.56,0.33,0.56,0.38,0.53,0.31,0.62,0.43,0.21,0.49,0.23,0.46
T.J. Warren,0.07,0.06,0.03,0.03,0.08,0.03,0.07,0.34,0.44,0.2,0.19,0.37,0.56,0.42,0.27,0.19,0.53,0.31,0.55,0.51,0.65,0.26,0.14,0.48
Gabe York,0.07,0.03,0.03,0.0,0.0,0.0,0.08,0.5,0.19,0.22,0.0,0.0,0.56,0.16,0.27,0.03,0.04,0.04,0.62,0.86,0.07,0.31,0.03,0.03
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.07,0.04,0.08,0.33,0.51,0.36,0.42,0.28,0.56,0.77,0.66,0.68,0.46,0.39,0.62,0.47,0.75,0.6,0.59,0.29
Draymond Green,0.07,0.16,0.23,0.18,0.14,0.07,0.07,0.23,0.51,0.72,0.57,0.43,0.56,0.91,0.94,0.91,0.87,0.6,0.55,0.16,0.75,0.91,0.81,0.62
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.27,0.27,0.25,0.27,0.56,0.42,0.47,0.38,0.39,0.21,0.55,0.39,0.25,0.44,0.23,0.27
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.56,0.42,0.47,0.55,0.39,0.55,0.62,0.43,0.4,0.47,0.53,0.38
Edmond Sumner,0.06,0.04,0.05,0.08,0.08,0.1,0.06,0.43,0.22,0.37,0.64,0.58,0.49,0.25,0.47,0.62,0.53,0.75,0.47,0.75,0.12,0.61,0.89,0.85
R.J. Hampton,0.06,0.04,0.05,0.06,0.1,0.08,0.06,0.35,0.26,0.34,0.33,0.69,0.49,0.25,0.47,0.47,0.68,0.65,0.47,0.55,0.21,0.58,0.41,0.92
Jeremiah Robinson-Earl,0.06,0.1,0.04,0.04,0.07,0.04,0.06,0.3,0.49,0.28,0.2,0.29,0.49,0.72,0.37,0.29,0.46,0.39,0.47,0.36,0.72,0.46,0.15,0.31
Ty Jerome,0.06,0.04,0.1,0.04,0.07,0.05,0.06,0.31,0.21,0.6,0.23,0.33,0.49,0.25,0.73,0.29,0.46,0.48,0.47,0.39,0.11,0.84,0.19,0.38
Trey Lyles,0.06,0.09,0.03,0.06,0.07,0.07,0.06,0.35,0.54,0.18,0.4,0.38,0.49,0.66,0.27,0.47,0.46,0.6,0.47,0.55,0.77,0.2,0.55,0.51
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.85,0.31,0.41,0.49,0.25,0.84,0.47,0.46,0.48,0.47,0.39,0.09,0.96,0.35,0.57
Mo Bamba,0.06,0.11,0.04,0.05,0.03,0.05,0.06,0.32,0.66,0.24,0.27,0.17,0.49,0.77,0.37,0.38,0.18,0.48,0.47,0.43,0.87,0.37,0.27,0.12
Joe Ingles,0.06,0.06,0.12,0.09,0.11,0.02,0.06,0.24,0.25,0.54,0.39,0.47,0.49,0.42,0.79,0.68,0.73,0.21,0.47,0.18,0.18,0.8,0.53,0.71
Willy Hernangomez,0.06,0.11,0.04,0.08,0.06,0.11,0.05,0.47,0.83,0.25,0.69,0.57,0.49,0.77,0.37,0.62,0.39,0.78,0.39,0.82,0.96,0.4,0.93,0.84
Aaron Wiggins,0.06,0.07,0.04,0.07,0.06,0.04,0.06,0.27,0.42,0.22,0.58,0.34,0.49,0.51,0.37,0.55,0.39,0.39,0.47,0.27,0.61,0.31,0.83,0.41
Anthony Lamb,0.06,0.08,0.06,0.05,0.07,0.05,0.06,0.29,0.38,0.27,0.31,0.33,0.49,0.59,0.56,0.38,0.46,0.48,0.47,0.33,0.54,0.44,0.35,0.38
Trendon Watford,0.06,0.09,0.08,0.09,0.08,0.07,0.06,0.34,0.48,0.37,0.47,0.35,0.49,0.66,0.66,0.68,0.53,0.6,0.47,0.51,0.71,0.61,0.69,0.43
Drew Eubanks,0.06,0.13,0.05,0.06,0.08,0.06,0.05,0.29,0.65,0.25,0.3,0.4,0.49,0.85,0.47,0.47,0.53,0.55,0.39,0.33,0.86,0.4,0.32,0.55
Xavier Tillman,0.06,0.11,0.06,0.06,0.1,0.06,0.05,0.31,0.57,0.27,0.37,0.53,0.49,0.77,0.56,0.47,0.68,0.55,0.39,0.39,0.79,0.44,0.48,0.79
Isaac Okoro,0.06,0.06,0.04,0.04,0.11,0.06,0.06,0.25,0.25,0.19,0.21,0.51,0.49,0.42,0.37,0.29,0.73,0.55,0.47,0.21,0.18,0.23,0.16,0.77
Isaiah Jackson,0.06,0.1,0.03,0.05,0.07,0.09,0.06,0.38,0.64,0.18,0.47,0.33,0.49,0.72,0.27,0.38,0.46,0.7,0.47,0.65,0.85,0.2,0.69,0.38
Dwight Powell,0.06,0.11,0.04,0.08,0.09,0.09,0.04,0.31,0.54,0.18,0.39,0.47,0.49,0.77,0.37,0.62,0.61,0.7,0.3,0.39,0.77,0.2,0.53,0.71
Larry Nance Jr.,0.06,0.12,0.07,0.05,0.09,0.05,0.05,0.25,0.57,0.32,0.25,0.42,0.49,0.82,0.62,0.38,0.61,0.48,0.39,0.21,0.79,0.54,0.23,0.6
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.38,0.57,0.21,0.4,0.47,0.49,0.66,0.27,0.47,0.46,0.6,0.39,0.65,0.79,0.28,0.55,0.71
Kevon Looney,0.06,0.21,0.08,0.04,0.1,0.1,0.05,0.25,0.89,0.34,0.17,0.43,0.49,0.96,0.66,0.29,0.68,0.75,0.39,0.21,0.98,0.58,0.1,0.62
Mitchell Robinson,0.06,0.19,0.04,0.05,0.13,0.08,0.05,0.23,0.7,0.14,0.19,0.5,0.49,0.94,0.37,0.38,0.83,0.65,0.39,0.16,0.89,0.12,0.14,0.76
Jock Landale,0.06,0.09,0.04,0.06,0.03,0.07,0.05,0.4,0.67,0.3,0.4,0.21,0.49,0.66,0.37,0.47,0.18,0.6,0.39,0.69,0.88,0.49,0.55,0.17
Ben Simmons,0.06,0.16,0.23,0.17,0.17,0.07,0.07,0.22,0.62,0.9,0.68,0.6,0.49,0.91,0.94,0.9,0.93,0.6,0.55,0.14,0.83,0.97,0.92,0.87
Justise Winslow,0.06,0.11,0.13,0.1,0.15,0.04,0.08,0.23,0.42,0.47,0.4,0.55,0.49,0.77,0.81,0.73,0.9,0.39,0.62,0.16,0.61,0.72,0.55,0.82
David Roddy,0.06,0.06,0.03,0.06,0.05,0.04,0.07,0.32,0.35,0.18,0.33,0.22,0.49,0.42,0.27,0.47,0.32,0.39,0.55,0.43,0.48,0.2,0.41,0.18
Joshua Primo,0.06,0.08,0.16,0.19,0.03,0.12,0.07,0.26,0.33,0.69,0.79,0.13,0.49,0.59,0.86,0.92,0.18,0.81,0.55,0.24,0.43,0.91,0.96,0.1
Kendrick Nunn,0.06,0.03,0.05,0.06,0.05,0.02,0.07,0.44,0.24,0.31,0.45,0.37,0.49,0.16,0.47,0.47,0.32,0.21,0.55,0.77,0.16,0.52,0.65,0.48
Josh Okogie,0.06,0.08,0.05,0.06,0.11,0.12,0.06,0.33,0.47,0.26,0.35,0.56,0.49,0.59,0.47,0.47,0.73,0.81,0.47,0.47,0.7,0.42,0.44,0.83
Daniel Theis,0.06,0.09,0.04,0.03,0.03,0.08,0.07,0.37,0.5,0.26,0.18,0.15,0.49,0.66,0.37,0.19,0.18,0.65,0.55,0.61,0.73,0.42,0.12,0.1
Evan Fournier,0.06,0.04,0.06,0.06,0.09,0.03,0.07,0.28,0.25,0.36,0.46,0.55,0.49,0.25,0.56,0.47,0.61,0.31,0.55,0.3,0.18,0.6,0.67,0.82
Reggie Bullock,0.06,0.09,0.06,0.04,0.12,0.02,0.07,0.2,0.31,0.19,0.13,0.4,0.49,0.66,0.56,0.29,0.78,0.21,0.55,0.11,0.37,0.23,0.07,0.55
Obi Toppin,0.06,0.06,0.04,0.04,0.04,0.03,0.07,0.39,0.39,0.25,0.28,0.29,0.49,0.42,0.37,0.29,0.24,0.31,0.55,0.67,0.56,0.4,0.29,0.31
Romeo Langford,0.06,0.06,0.04,0.04,0.09,0.06,0.07,0.3,0.29,0.2,0.24,0.41,0.49,0.42,0.37,0.29,0.61,0.55,0.55,0.36,0.31,0.26,0.21,0.57
Delon Wright,0.06,0.08,0.15,0.07,0.29,0.05,0.07,0.25,0.31,0.61,0.28,1.2,0.49,0.59,0.84,0.55,1.0,0.48,0.55,0.21,0.37,0.85,0.29,0.98
Eugene Omoruyi,0.06,0.07,0.03,0.06,0.11,0.07,0.07,0.36,0.4,0.15,0.47,0.55,0.49,0.51,0.27,0.47,0.73,0.6,0.55,0.58,0.57,0.14,0.69,0.82
Will Barton,0.06,0.06,0.08,0.07,0.06,0.04,0.07,0.31,0.3,0.44,0.42,0.32,0.49,0.42,0.66,0.55,0.39,0.39,0.55,0.39,0.33,0.7,0.59,0.36
Tre Mann,0.06,0.05,0.06,0.07,0.07,0.03,0.08,0.35,0.28,0.35,0.39,0.32,0.49,0.33,0.56,0.55,0.46,0.31,0.62,0.55,0.28,0.59,0.53,0.36
Nassir Little,0.06,0.07,0.04,0.05,0.06,0.04,0.07,0.32,0.39,0.23,0.27,0.38,0.49,0.51,0.37,0.38,0.39,0.39,0.55,0.43,0.56,0.35,0.27,0.51
