trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Malik Beasley,0.11,0.08,0.06,0.08,0.12,0.03,0.13,0.4,0.3,0.23,0.32,0.49,0.77,0.58,0.56,0.62,0.78,0.3,0.82,0.69,0.33,0.34,0.37,0.74
Nic Claxton,0.11,0.23,0.07,0.09,0.12,0.15,0.09,0.38,0.78,0.24,0.32,0.39,0.77,0.98,0.62,0.68,0.78,0.87,0.68,0.65,0.93,0.36,0.37,0.53
Max Strus,0.11,0.08,0.09,0.07,0.06,0.05,0.12,0.35,0.27,0.31,0.23,0.23,0.77,0.58,0.7,0.55,0.38,0.48,0.79,0.54,0.24,0.51,0.19,0.19
Malik Monk,0.11,0.06,0.14,0.14,0.09,0.11,0.12,0.49,0.28,0.65,0.67,0.44,0.77,0.41,0.83,0.84,0.6,0.78,0.79,0.85,0.28,0.88,0.91,0.64
Bogdan Bogdanovic,0.11,0.07,0.11,0.09,0.12,0.05,0.12,0.4,0.25,0.38,0.34,0.43,0.77,0.51,0.76,0.68,0.78,0.48,0.79,0.69,0.18,0.63,0.42,0.62
Dennis Schroder,0.11,0.05,0.17,0.13,0.12,0.14,0.11,0.35,0.18,0.57,0.42,0.36,0.77,0.33,0.87,0.82,0.78,0.85,0.76,0.54,0.05,0.82,0.59,0.46
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.41,0.94,0.88,0.83,0.85,0.79,0.84,0.24,0.99,0.95,0.86
Caris LeVert,0.11,0.09,0.15,0.13,0.15,0.11,0.12,0.34,0.31,0.51,0.45,0.52,0.77,0.66,0.84,0.82,0.9,0.78,0.79,0.51,0.36,0.78,0.64,0.79
Keegan Murray,0.1,0.1,0.04,0.06,0.12,0.04,0.11,0.32,0.36,0.15,0.2,0.42,0.74,0.73,0.37,0.47,0.78,0.39,0.76,0.43,0.5,0.13,0.15,0.6
Kris Dunn,0.1,0.09,0.19,0.1,0.2,0.09,0.1,0.42,0.38,0.81,0.41,0.85,0.74,0.66,0.9,0.73,0.97,0.7,0.73,0.74,0.54,0.95,0.57,0.97
Zach Collins,0.1,0.14,0.11,0.14,0.08,0.1,0.09,0.43,0.63,0.46,0.62,0.32,0.74,0.87,0.76,0.84,0.53,0.74,0.68,0.75,0.85,0.71,0.88,0.35
Clint Capela,0.1,0.24,0.03,0.07,0.1,0.09,0.09,0.38,0.93,0.12,0.26,0.36,0.74,0.99,0.27,0.55,0.67,0.7,0.68,0.65,0.99,0.09,0.24,0.46
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.1,0.55,0.64,0.27,0.47,0.39,0.74,0.81,0.46,0.68,0.45,0.65,0.73,0.91,0.86,0.43,0.68,0.53
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.3,0.22,0.73,0.6,0.69,0.74,0.51,0.95,0.92,1.0,0.65,0.76,0.36,0.12,0.92,0.86,0.93
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.05,0.12,0.36,0.32,0.26,0.23,0.3,0.74,0.66,0.66,0.47,0.6,0.48,0.79,0.58,0.4,0.41,0.19,0.32
Mike Conley,0.1,0.06,0.26,0.11,0.15,0.1,0.1,0.33,0.2,0.86,0.35,0.51,0.74,0.41,0.96,0.76,0.9,0.74,0.73,0.47,0.08,0.97,0.44,0.78
Bones Hyland,0.1,0.06,0.11,0.1,0.1,0.09,0.12,0.49,0.29,0.55,0.53,0.51,0.74,0.41,0.76,0.73,0.67,0.7,0.79,0.85,0.3,0.81,0.78,0.78
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.74,0.94,0.56,0.68,0.31,0.78,0.73,0.58,0.88,0.34,0.4,0.11
Jaden McDaniels,0.1,0.09,0.07,0.1,0.13,0.08,0.1,0.33,0.3,0.22,0.35,0.41,0.74,0.66,0.62,0.73,0.83,0.65,0.73,0.47,0.33,0.31,0.44,0.57
Mason Plumlee,0.1,0.2,0.13,0.12,0.08,0.17,0.07,0.36,0.78,0.48,0.46,0.31,0.74,0.96,0.81,0.79,0.53,0.89,0.54,0.58,0.93,0.73,0.66,0.34
Lonnie Walker IV,0.1,0.04,0.05,0.05,0.08,0.07,0.11,0.42,0.18,0.21,0.2,0.29,0.74,0.24,0.46,0.37,0.53,0.6,0.76,0.74,0.05,0.28,0.15,0.3
Bruce Brown,0.1,0.1,0.12,0.12,0.15,0.09,0.11,0.34,0.34,0.42,0.41,0.51,0.74,0.73,0.79,0.79,0.9,0.7,0.76,0.51,0.46,0.68,0.57,0.78
Victor Oladipo,0.1,0.07,0.14,0.15,0.15,0.09,0.11,0.36,0.28,0.54,0.58,0.56,0.74,0.51,0.83,0.86,0.9,0.7,0.76,0.58,0.28,0.8,0.83,0.83
Rui Hachimura,0.1,0.09,0.03,0.06,0.05,0.07,0.11,0.4,0.4,0.15,0.28,0.23,0.74,0.66,0.27,0.47,0.31,0.6,0.76,0.69,0.57,0.13,0.29,0.19
James Wiseman,0.09,0.14,0.03,0.07,0.03,0.1,0.09,0.45,0.74,0.14,0.33,0.18,0.69,0.87,0.27,0.55,0.17,0.74,0.68,0.79,0.92,0.11,0.4,0.12
Cam Reddish,0.09,0.05,0.06,0.09,0.13,0.08,0.09,0.33,0.21,0.26,0.37,0.48,0.69,0.33,0.56,0.68,0.83,0.65,0.68,0.47,0.1,0.41,0.48,0.72
Herbert Jones,0.09,0.09,0.09,0.09,0.18,0.09,0.09,0.29,0.31,0.32,0.31,0.6,0.69,0.66,0.7,0.68,0.95,0.7,0.68,0.32,0.36,0.54,0.35,0.88
Josh Hart,0.09,0.18,0.16,0.12,0.18,0.1,0.08,0.26,0.55,0.5,0.37,0.56,0.69,0.93,0.86,0.79,0.95,0.74,0.61,0.24,0.78,0.76,0.48,0.83
Doug McDermott,0.09,0.05,0.05,0.06,0.03,0.05,0.09,0.42,0.25,0.26,0.32,0.16,0.69,0.33,0.46,0.47,0.17,0.48,0.68,0.74,0.18,0.41,0.37,0.1
Grayson Allen,0.09,0.07,0.09,0.08,0.14,0.09,0.09,0.32,0.25,0.32,0.28,0.52,0.69,0.51,0.7,0.62,0.87,0.7,0.68,0.43,0.18,0.54,0.29,0.79
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.34,0.37,0.2,0.3,0.35,0.69,0.66,0.46,0.55,0.6,0.65,0.68,0.51,0.52,0.26,0.32,0.43
Keita Bates-Diop,0.09,0.08,0.06,0.05,0.09,0.1,0.07,0.38,0.38,0.24,0.3,0.42,0.69,0.58,0.56,0.37,0.6,0.74,0.54,0.65,0.54,0.36,0.32,0.6
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.46,0.55,0.45,0.74,0.54,0.77,0.82,0.45,0.53,0.43
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.09,0.33,0.22,0.18,0.19,0.23,0.69,0.41,0.46,0.37,0.45,0.48,0.68,0.47,0.12,0.2,0.13,0.19
Cam Thomas,0.09,0.04,0.06,0.08,0.05,0.14,0.09,0.4,0.26,0.3,0.53,0.25,0.69,0.24,0.56,0.62,0.31,0.85,0.68,0.69,0.21,0.49,0.78,0.22
Ivica Zubac,0.09,0.23,0.04,0.12,0.05,0.14,0.08,0.33,0.79,0.16,0.43,0.16,0.69,0.98,0.37,0.79,0.31,0.85,0.61,0.47,0.94,0.16,0.6,0.1
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.29,0.42,0.23,0.3,0.45,0.69,0.81,0.62,0.68,0.87,0.6,0.68,0.32,0.61,0.34,0.32,0.67
Moritz Wagner,0.09,0.11,0.07,0.09,0.08,0.13,0.08,0.46,0.56,0.32,0.48,0.37,0.69,0.78,0.62,0.68,0.53,0.83,0.61,0.8,0.79,0.54,0.71,0.49
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.7,0.79,0.67,0.7,0.73,0.51,0.7,0.59,0.64,0.57
Josh Richardson,0.09,0.06,0.1,0.09,0.17,0.06,0.1,0.38,0.26,0.41,0.4,0.67,0.69,0.41,0.73,0.68,0.93,0.55,0.73,0.65,0.21,0.67,0.55,0.92
Cameron Payne,0.09,0.05,0.17,0.14,0.1,0.07,0.1,0.46,0.27,0.82,0.77,0.53,0.69,0.33,0.87,0.84,0.67,0.6,0.73,0.8,0.24,0.96,0.96,0.8
Malaki Branham,0.09,0.06,0.07,0.08,0.08,0.05,0.1,0.35,0.25,0.32,0.37,0.31,0.69,0.41,0.62,0.62,0.53,0.48,0.73,0.54,0.18,0.54,0.48,0.34
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.33,0.29,0.76,0.26,0.36,0.69,0.58,0.92,0.55,0.67,0.48,0.73,0.47,0.3,0.93,0.24,0.46
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.37,0.2,0.59,0.58,0.42,0.69,0.33,0.83,0.82,0.6,0.48,0.76,0.61,0.08,0.83,0.83,0.6
Tyus Jones,0.09,0.05,0.2,0.07,0.12,0.06,0.1,0.34,0.21,0.8,0.27,0.45,0.69,0.33,0.91,0.55,0.78,0.55,0.73,0.51,0.1,0.95,0.27,0.67
Jalen Suggs,0.09,0.07,0.14,0.12,0.19,0.09,0.1,0.36,0.29,0.54,0.47,0.83,0.69,0.51,0.83,0.79,0.96,0.7,0.73,0.58,0.3,0.8,0.68,0.96
De'Anthony Melton,0.09,0.1,0.1,0.1,0.21,0.04,0.1,0.3,0.34,0.36,0.36,0.72,0.69,0.73,0.73,0.73,0.99,0.39,0.73,0.36,0.46,0.61,0.46,0.94
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.1,0.32,0.33,0.17,0.36,0.43,0.69,0.73,0.46,0.73,0.78,0.55,0.73,0.43,0.43,0.17,0.46,0.62
Kentavious Caldwell-Pope,0.09,0.06,0.08,0.08,0.19,0.07,0.1,0.29,0.2,0.26,0.26,0.61,0.69,0.41,0.66,0.62,0.96,0.6,0.73,0.32,0.08,0.41,0.24,0.89
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.33,0.41,0.37,0.37,0.69,0.41,0.66,0.55,0.53,0.6,0.76,0.79,0.43,0.67,0.48,0.49
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.31,0.24,0.95,0.56,0.67,0.69,0.51,0.97,0.88,0.96,0.48,0.79,0.39,0.16,0.98,0.8,0.92
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.33,0.23,0.3,0.32,0.28,0.69,0.51,0.7,0.68,0.6,0.48,0.68,0.47,0.14,0.49,0.37,0.28
Gabe Vincent,0.09,0.05,0.11,0.11,0.13,0.05,0.1,0.31,0.2,0.42,0.43,0.46,0.69,0.33,0.76,0.76,0.83,0.48,0.73,0.39,0.08,0.68,0.6,0.68
Coby White,0.09,0.07,0.11,0.08,0.09,0.04,0.09,0.34,0.28,0.47,0.36,0.37,0.69,0.51,0.76,0.62,0.6,0.39,0.68,0.51,0.28,0.72,0.46,0.49
Talen Horton-Tucker,0.09,0.07,0.14,0.13,0.1,0.11,0.1,0.41,0.33,0.68,0.62,0.51,0.69,0.51,0.83,0.82,0.67,0.78,0.73,0.71,0.43,0.9,0.88,0.78
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.63,0.07,0.26,0.32,0.63,0.85,0.17,0.37,0.45,0.7,0.61,0.69,0.85,0.05,0.24,0.35
Jeenathan Williams,0.08,0.08,0.08,0.06,0.14,0.0,0.08,0.34,0.44,0.27,0.33,0.49,0.63,0.58,0.66,0.47,0.87,0.04,0.61,0.51,0.65,0.43,0.4,0.74
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.41,0.46,0.34,0.4,0.63,0.85,0.83,0.76,0.83,0.39,0.68,0.21,0.59,0.71,0.42,0.55
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.33,0.36,0.4,0.36,0.31,0.63,0.58,0.73,0.55,0.53,0.55,0.61,0.47,0.5,0.66,0.46,0.34
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.28,0.43,0.25,0.63,0.41,0.56,0.68,0.38,0.48,0.61,0.54,0.18,0.45,0.6,0.22
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.64,0.2,0.51,0.25,0.63,0.87,0.37,0.73,0.38,0.55,0.61,0.58,0.86,0.26,0.75,0.22
AJ Griffin,0.08,0.05,0.04,0.05,0.08,0.03,0.08,0.41,0.26,0.21,0.28,0.46,0.63,0.33,0.37,0.37,0.53,0.3,0.61,0.71,0.21,0.28,0.29,0.68
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.63,0.58,0.37,0.68,0.83,0.7,0.61,0.8,0.67,0.36,0.68,0.96
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.44,0.66,0.1,0.3,0.21,0.63,0.85,0.17,0.37,0.31,0.65,0.54,0.77,0.88,0.07,0.32,0.15
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.63,0.33,0.79,0.68,0.78,0.48,0.68,0.58,0.18,0.81,0.62,0.86
Isaiah Joe,0.08,0.06,0.05,0.05,0.08,0.05,0.08,0.39,0.29,0.32,0.22,0.44,0.63,0.41,0.46,0.37,0.53,0.48,0.61,0.68,0.3,0.54,0.17,0.64
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.63,0.24,0.7,0.27,0.17,0.7,0.61,0.77,0.08,0.66,0.09,0.83
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.07,0.34,0.45,0.24,0.27,0.33,0.63,0.73,0.46,0.47,0.45,0.65,0.54,0.51,0.67,0.36,0.27,0.37
Luke Kennard,0.08,0.06,0.06,0.07,0.07,0.03,0.07,0.34,0.27,0.26,0.3,0.42,0.63,0.41,0.56,0.55,0.45,0.3,0.54,0.51,0.24,0.41,0.32,0.6
Jalen Duren,0.08,0.21,0.05,0.1,0.09,0.08,0.07,0.32,0.83,0.2,0.4,0.37,0.63,0.96,0.46,0.73,0.6,0.65,0.54,0.43,0.96,0.26,0.55,0.49
Onyeka Okongwu,0.08,0.16,0.04,0.08,0.1,0.11,0.07,0.37,0.7,0.18,0.34,0.43,0.63,0.91,0.37,0.62,0.67,0.78,0.54,0.61,0.9,0.2,0.42,0.62
Mark Williams,0.08,0.16,0.02,0.06,0.11,0.09,0.06,0.47,0.96,0.08,0.37,0.51,0.63,0.91,0.17,0.47,0.73,0.7,0.47,0.82,0.99,0.05,0.48,0.78
Daniel Gafford,0.08,0.13,0.04,0.08,0.07,0.1,0.06,0.38,0.62,0.18,0.42,0.38,0.63,0.85,0.37,0.62,0.45,0.74,0.47,0.65,0.83,0.2,0.59,0.51
Precious Achiuwa,0.08,0.13,0.04,0.1,0.06,0.1,0.08,0.39,0.62,0.19,0.56,0.25,0.63,0.85,0.37,0.73,0.38,0.74,0.61,0.68,0.83,0.23,0.8,0.22
Josh Green,0.08,0.08,0.07,0.11,0.11,0.07,0.08,0.3,0.31,0.26,0.42,0.46,0.63,0.58,0.62,0.76,0.73,0.6,0.61,0.36,0.36,0.41,0.59,0.68
Deni Avdija,0.08,0.15,0.11,0.12,0.12,0.1,0.09,0.29,0.53,0.4,0.45,0.4,0.63,0.89,0.76,0.79,0.78,0.74,0.68,0.32,0.76,0.66,0.64,0.55
Jalen Smith,0.08,0.13,0.04,0.08,0.05,0.08,0.08,0.41,0.71,0.18,0.43,0.27,0.63,0.85,0.37,0.62,0.31,0.65,0.61,0.71,0.9,0.2,0.6,0.26
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.63,0.51,0.91,0.79,0.96,0.65,0.68,0.39,0.24,0.92,0.66,0.94
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.39,0.22,0.27,0.37,0.63,0.81,0.62,0.62,0.78,0.3,0.68,0.18,0.56,0.31,0.27,0.49
Andrew Nembhard,0.08,0.06,0.17,0.11,0.13,0.03,0.09,0.29,0.23,0.6,0.41,0.49,0.63,0.41,0.87,0.76,0.83,0.3,0.68,0.32,0.14,0.84,0.57,0.74
Tari Eason,0.08,0.13,0.05,0.08,0.14,0.07,0.09,0.38,0.59,0.21,0.36,0.69,0.63,0.85,0.46,0.62,0.87,0.6,0.68,0.65,0.81,0.28,0.46,0.93
Shaedon Sharpe,0.08,0.07,0.05,0.07,0.07,0.05,0.09,0.36,0.32,0.18,0.3,0.31,0.63,0.51,0.46,0.55,0.45,0.48,0.68,0.58,0.4,0.2,0.32,0.34
Seth Curry,0.08,0.04,0.06,0.07,0.09,0.05,0.09,0.37,0.19,0.31,0.31,0.43,0.63,0.24,0.56,0.55,0.6,0.48,0.68,0.61,0.06,0.51,0.35,0.62
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.33,0.38,0.39,0.35,0.35,0.63,0.66,0.7,0.68,0.53,0.7,0.68,0.47,0.54,0.64,0.44,0.43
Jalen McDaniels,0.08,0.1,0.07,0.09,0.12,0.07,0.09,0.33,0.42,0.27,0.36,0.48,0.63,0.73,0.62,0.68,0.78,0.6,0.68,0.47,0.61,0.43,0.46,0.72
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.09,0.27,0.45,0.38,0.15,0.3,0.63,0.85,0.76,0.27,0.67,0.11,0.68,0.27,0.67,0.63,0.08,0.32
Jonathan Kuminga,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.37,0.39,0.29,0.51,0.49,0.63,0.58,0.62,0.68,0.6,0.7,0.61,0.61,0.56,0.47,0.75,0.74
Landry Shamet,0.08,0.04,0.08,0.08,0.1,0.06,0.08,0.34,0.17,0.44,0.4,0.63,0.63,0.24,0.66,0.62,0.67,0.55,0.61,0.51,0.04,0.7,0.55,0.9
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.35,0.29,0.28,0.25,0.26,0.63,0.41,0.56,0.37,0.38,0.55,0.61,0.54,0.3,0.45,0.22,0.24
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.15,0.25,0.31,0.63,0.93,0.27,0.37,0.45,0.7,0.47,0.43,0.93,0.13,0.22,0.34
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.63,0.58,0.79,0.73,0.6,0.65,0.61,0.61,0.52,0.81,0.62,0.64
Donte DiVincenzo,0.08,0.1,0.12,0.1,0.18,0.05,0.08,0.29,0.37,0.44,0.42,0.68,0.63,0.73,0.79,0.73,0.95,0.48,0.61,0.32,0.52,0.7,0.59,0.92
Kyle Anderson,0.08,0.13,0.19,0.1,0.13,0.09,0.08,0.28,0.44,0.62,0.36,0.47,0.63,0.85,0.9,0.73,0.83,0.7,0.61,0.29,0.65,0.85,0.46,0.7
Shake Milton,0.07,0.06,0.12,0.09,0.04,0.06,0.08,0.31,0.31,0.55,0.42,0.18,0.56,0.41,0.79,0.68,0.24,0.55,0.61,0.39,0.36,0.81,0.59,0.12
Nick Richards,0.07,0.15,0.02,0.06,0.02,0.12,0.05,0.4,0.72,0.11,0.35,0.22,0.56,0.89,0.17,0.47,0.11,0.81,0.38,0.69,0.91,0.08,0.44,0.17
Grant Williams,0.07,0.1,0.06,0.08,0.08,0.08,0.07,0.26,0.41,0.23,0.32,0.32,0.56,0.73,0.56,0.62,0.53,0.65,0.54,0.24,0.59,0.34,0.37,0.35
Jeff Green,0.07,0.06,0.04,0.06,0.04,0.1,0.07,0.36,0.32,0.22,0.3,0.23,0.56,0.41,0.37,0.47,0.24,0.74,0.54,0.58,0.4,0.31,0.32,0.19
Jevon Carter,0.07,0.05,0.09,0.07,0.13,0.02,0.08,,0.23,0.4,0.31,0.57,0.56,0.33,0.7,0.55,0.83,0.2,0.61,,0.14,0.66,0.35,0.84
Jaden Hardy,0.07,0.04,0.06,0.08,0.06,0.07,0.08,0.49,0.29,0.35,0.6,0.28,0.56,0.24,0.56,0.62,0.38,0.6,0.61,0.85,0.3,0.59,0.86,0.28
Julian Champagnie,0.07,0.07,0.01,0.04,0.03,0.03,0.07,0.37,0.39,0.08,0.24,0.24,0.56,0.51,0.08,0.27,0.17,0.3,0.54,0.61,0.56,0.05,0.2,0.2
Ayo Dosunmu,0.07,0.06,0.11,0.1,0.1,0.04,0.08,0.28,0.24,0.39,0.39,0.41,0.56,0.41,0.76,0.73,0.67,0.39,0.61,0.29,0.16,0.64,0.53,0.57
Damion Lee,0.07,0.07,0.05,0.08,0.05,0.06,0.07,0.36,0.33,0.22,0.4,0.26,0.56,0.51,0.46,0.62,0.31,0.55,0.54,0.58,0.43,0.31,0.55,0.24
Kevin Love,0.07,0.16,0.08,0.09,0.04,0.06,0.08,0.35,0.78,0.37,0.43,0.19,0.56,0.91,0.66,0.68,0.24,0.55,0.61,0.54,0.93,0.61,0.6,0.13
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.7,0.84,0.78,0.78,0.54,0.27,0.97,0.59,0.79,0.62
Robert Williams III,0.07,0.17,0.06,0.08,0.12,0.06,0.05,0.29,0.74,0.23,0.33,0.52,0.56,0.92,0.56,0.62,0.78,0.55,0.38,0.32,0.92,0.34,0.4,0.79
Devonte' Graham,0.07,0.04,0.1,0.05,0.08,0.08,0.07,0.32,0.21,0.56,0.27,0.42,0.56,0.24,0.73,0.37,0.53,0.65,0.54,0.43,0.1,0.81,0.27,0.6
Jarred Vanderbilt,0.07,0.17,0.09,0.09,0.17,0.08,0.06,0.28,0.7,0.39,0.35,0.69,0.56,0.92,0.7,0.68,0.93,0.65,0.47,0.29,0.9,0.64,0.44,0.93
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.16,0.46,0.37,0.38,0.65,0.47,0.91,0.3,0.49,0.13,0.74
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.07,0.04,0.08,0.33,0.51,0.36,0.42,0.28,0.56,0.78,0.66,0.68,0.45,0.39,0.61,0.47,0.75,0.61,0.59,0.28
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.16,0.66,0.55,0.17,0.39,0.68,0.82,0.12,0.76,0.6,0.13
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.78,0.66,0.27,0.67,0.3,0.54,0.39,0.74,0.57,0.15,0.55
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.56,0.41,0.46,0.55,0.38,0.55,0.61,0.43,0.4,0.47,0.53,0.37
Shaquille Harrison,0.07,0.09,0.17,0.15,0.27,0.25,0.07,0.29,0.41,0.8,0.71,1.21,0.56,0.66,0.87,0.86,1.0,0.96,0.54,0.32,0.59,0.95,0.94,0.98
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.08,0.34,0.36,0.95,0.69,0.69,0.56,0.51,0.91,0.84,0.87,0.39,0.61,0.51,0.5,0.98,0.93,0.93
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.19,0.27,0.21,0.56,0.41,0.37,0.37,0.31,0.2,0.61,0.54,0.33,0.23,0.27,0.15
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.26,0.43,0.19,0.18,0.38,0.56,0.73,0.46,0.27,0.67,0.3,0.61,0.24,0.63,0.23,0.12,0.51
Gary Harris,0.07,0.05,0.05,0.04,0.13,0.02,0.08,0.3,0.21,0.2,0.16,0.51,0.56,0.33,0.46,0.27,0.83,0.2,0.61,0.36,0.1,0.26,0.09,0.78
Jay Scrubb,0.07,0.08,0.02,0.07,0.12,0.05,0.04,0.47,0.64,0.09,0.26,0.45,0.56,0.58,0.17,0.55,0.78,0.48,0.29,0.82,0.86,0.06,0.24,0.67
T.J. Warren,0.07,0.06,0.03,0.03,0.08,0.03,0.07,0.34,0.44,0.2,0.19,0.37,0.56,0.41,0.27,0.18,0.53,0.3,0.54,0.51,0.65,0.26,0.13,0.49
Jordan Nwora,0.07,0.09,0.05,0.08,0.06,0.07,0.08,0.36,0.44,0.25,0.44,0.32,0.56,0.66,0.46,0.62,0.38,0.6,0.61,0.58,0.65,0.39,0.62,0.35
Gabe York,0.07,0.07,0.07,0.0,0.07,0.04,0.08,0.37,0.3,0.29,0.0,0.25,0.56,0.51,0.62,0.02,0.45,0.39,0.61,0.61,0.33,0.47,0.02,0.22
Draymond Green,0.07,0.16,0.23,0.18,0.14,0.07,0.07,0.22,0.51,0.72,0.57,0.44,0.56,0.91,0.94,0.91,0.87,0.6,0.54,0.14,0.75,0.91,0.81,0.64
Terrence Ross,0.07,0.05,0.06,0.05,0.08,0.02,0.08,0.32,0.27,0.3,0.24,0.35,0.56,0.33,0.56,0.37,0.53,0.2,0.61,0.43,0.24,0.49,0.2,0.43
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.03,0.07,0.27,0.47,0.22,0.27,0.38,0.56,0.81,0.56,0.55,0.6,0.3,0.54,0.27,0.7,0.31,0.27,0.51
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.27,0.27,0.25,0.27,0.56,0.41,0.46,0.37,0.38,0.2,0.54,0.39,0.24,0.43,0.22,0.26
Luka Samanic,0.07,0.1,0.11,0.05,0.11,0.1,0.07,0.33,0.46,0.46,0.35,0.48,0.56,0.73,0.76,0.37,0.73,0.74,0.54,0.47,0.69,0.71,0.44,0.72
Trendon Watford,0.06,0.09,0.08,0.09,0.07,0.07,0.06,0.34,0.49,0.37,0.47,0.34,0.48,0.66,0.66,0.68,0.45,0.6,0.47,0.51,0.72,0.61,0.68,0.4
Isaiah Jackson,0.06,0.1,0.03,0.05,0.07,0.09,0.06,0.38,0.63,0.18,0.47,0.33,0.48,0.73,0.27,0.37,0.45,0.7,0.47,0.65,0.85,0.2,0.68,0.37
Anthony Lamb,0.06,0.08,0.05,0.05,0.07,0.04,0.06,0.29,0.38,0.27,0.32,0.33,0.48,0.58,0.46,0.37,0.45,0.39,0.47,0.32,0.54,0.43,0.37,0.37
Theo Maledon,0.06,0.06,0.13,0.09,0.1,0.06,0.06,0.28,0.32,0.66,0.5,0.47,0.48,0.41,0.81,0.68,0.67,0.55,0.47,0.29,0.4,0.89,0.74,0.7
