trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Trendon Watford,0.06,0.09,0.08,0.09,0.08,0.06,0.06,0.32,0.48,0.37,0.46,0.37,0.49,0.65,0.66,0.67,0.53,0.55,0.48,0.45,0.71,0.62,0.68,0.48
R.J. Hampton,0.06,0.04,0.06,0.06,0.12,0.07,0.05,0.34,0.25,0.38,0.32,0.8,0.49,0.25,0.55,0.47,0.78,0.6,0.4,0.52,0.19,0.63,0.36,0.95
Jock Landale,0.06,0.09,0.04,0.06,0.03,0.07,0.05,0.4,0.68,0.28,0.4,0.22,0.49,0.65,0.38,0.47,0.18,0.6,0.4,0.68,0.88,0.46,0.55,0.17
Luka Garza,0.06,0.06,0.03,0.04,0.01,0.09,0.05,0.56,0.68,0.24,0.4,0.09,0.49,0.42,0.28,0.28,0.07,0.7,0.4,0.92,0.88,0.37,0.55,0.07
Willy Hernangomez,0.06,0.11,0.04,0.08,0.06,0.11,0.05,0.48,0.81,0.26,0.61,0.53,0.49,0.77,0.38,0.62,0.38,0.78,0.4,0.83,0.95,0.42,0.87,0.8
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.38,0.58,0.22,0.42,0.44,0.49,0.65,0.28,0.47,0.46,0.6,0.4,0.64,0.8,0.32,0.6,0.65
Isaiah Jackson,0.06,0.1,0.03,0.05,0.06,0.09,0.05,0.39,0.63,0.19,0.49,0.32,0.49,0.72,0.28,0.38,0.38,0.7,0.4,0.67,0.85,0.24,0.73,0.36
Mitchell Robinson,0.06,0.19,0.04,0.05,0.14,0.07,0.05,0.23,0.68,0.14,0.18,0.52,0.49,0.94,0.38,0.38,0.86,0.6,0.4,0.17,0.88,0.13,0.12,0.79
Mo Bamba,0.06,0.11,0.04,0.05,0.03,0.05,0.06,0.32,0.66,0.24,0.27,0.17,0.49,0.77,0.38,0.38,0.18,0.48,0.48,0.45,0.87,0.37,0.27,0.11
Delon Wright,0.06,0.07,0.14,0.07,0.29,0.05,0.06,0.25,0.3,0.61,0.28,1.23,0.49,0.51,0.83,0.55,1.0,0.48,0.48,0.21,0.34,0.86,0.29,0.98
Trey Lyles,0.06,0.09,0.03,0.07,0.06,0.07,0.06,0.35,0.55,0.19,0.41,0.35,0.49,0.65,0.28,0.55,0.38,0.6,0.48,0.55,0.78,0.24,0.58,0.43
David Roddy,0.06,0.06,0.03,0.06,0.05,0.05,0.07,0.34,0.35,0.17,0.35,0.24,0.49,0.42,0.28,0.47,0.3,0.48,0.55,0.52,0.49,0.19,0.44,0.2
Justise Winslow,0.06,0.11,0.13,0.1,0.15,0.04,0.08,0.23,0.42,0.47,0.4,0.55,0.49,0.77,0.81,0.72,0.9,0.39,0.62,0.17,0.61,0.74,0.55,0.81
Will Barton,0.06,0.06,0.08,0.08,0.06,0.04,0.07,0.3,0.31,0.42,0.45,0.3,0.49,0.42,0.66,0.62,0.38,0.39,0.55,0.36,0.37,0.68,0.66,0.32
Reggie Bullock,0.06,0.09,0.06,0.04,0.13,0.02,0.07,0.2,0.3,0.19,0.13,0.42,0.49,0.65,0.55,0.28,0.82,0.21,0.55,0.1,0.34,0.24,0.07,0.6
Evan Fournier,0.06,0.04,0.06,0.06,0.1,0.04,0.07,0.31,0.24,0.38,0.38,0.57,0.49,0.25,0.55,0.47,0.66,0.39,0.55,0.4,0.17,0.63,0.5,0.84
Daniel Theis,0.06,0.09,0.04,0.03,0.03,0.08,0.07,0.37,0.5,0.26,0.18,0.15,0.49,0.65,0.38,0.19,0.18,0.65,0.55,0.62,0.73,0.42,0.12,0.09
Goran Dragic,0.06,0.03,0.11,0.08,0.03,0.04,0.07,0.34,0.2,0.7,0.57,0.19,0.49,0.17,0.76,0.62,0.18,0.39,0.55,0.52,0.08,0.92,0.83,0.13
Joshua Primo,0.06,0.08,0.16,0.19,0.03,0.12,0.07,0.26,0.33,0.69,0.79,0.13,0.49,0.58,0.85,0.92,0.18,0.8,0.55,0.24,0.43,0.91,0.97,0.09
Romeo Langford,0.06,0.06,0.04,0.05,0.08,0.06,0.07,0.3,0.29,0.21,0.22,0.36,0.49,0.42,0.38,0.38,0.53,0.55,0.55,0.36,0.31,0.3,0.18,0.45
Ben Simmons,0.06,0.16,0.23,0.17,0.17,0.07,0.07,0.22,0.62,0.9,0.68,0.6,0.49,0.91,0.95,0.89,0.93,0.6,0.55,0.15,0.84,0.97,0.93,0.87
Kendrick Nunn,0.06,0.03,0.04,0.06,0.05,0.02,0.07,0.42,0.24,0.3,0.44,0.37,0.49,0.17,0.38,0.47,0.3,0.21,0.55,0.73,0.17,0.5,0.64,0.48
Terence Davis,0.06,0.05,0.04,0.06,0.1,0.03,0.06,0.37,0.36,0.32,0.48,0.81,0.49,0.33,0.38,0.47,0.66,0.3,0.48,0.62,0.51,0.55,0.71,0.95
Duncan Robinson,0.06,0.05,0.05,0.05,0.05,0.03,0.07,0.32,0.31,0.26,0.24,0.28,0.49,0.33,0.47,0.38,0.3,0.3,0.55,0.45,0.37,0.42,0.21,0.28
Troy Brown Jr.,0.06,0.09,0.05,0.06,0.13,0.02,0.07,0.25,0.35,0.2,0.24,0.55,0.49,0.65,0.47,0.47,0.82,0.21,0.55,0.21,0.49,0.27,0.21,0.81
Josh Okogie,0.06,0.08,0.05,0.07,0.11,0.12,0.06,0.35,0.49,0.25,0.38,0.59,0.49,0.58,0.47,0.55,0.72,0.8,0.48,0.55,0.72,0.4,0.5,0.86
Ty Jerome,0.06,0.04,0.11,0.05,0.07,0.05,0.06,0.31,0.22,0.61,0.23,0.34,0.49,0.25,0.76,0.38,0.46,0.48,0.48,0.4,0.12,0.86,0.19,0.4
Jeremiah Robinson-Earl,0.06,0.1,0.05,0.04,0.07,0.05,0.06,0.29,0.51,0.31,0.22,0.3,0.49,0.72,0.47,0.28,0.46,0.48,0.48,0.33,0.74,0.53,0.18,0.32
Joe Ingles,0.06,0.06,0.13,0.08,0.1,0.02,0.06,0.25,0.27,0.54,0.38,0.45,0.49,0.42,0.81,0.62,0.66,0.21,0.48,0.21,0.25,0.8,0.5,0.67
John Konchar,0.05,0.09,0.05,0.04,0.13,0.02,0.05,0.2,0.43,0.25,0.18,0.65,0.41,0.65,0.47,0.28,0.82,0.21,0.4,0.1,0.63,0.4,0.12,0.9
Obi Toppin,0.05,0.06,0.03,0.04,0.04,0.02,0.06,0.38,0.4,0.23,0.28,0.31,0.41,0.42,0.28,0.28,0.24,0.21,0.48,0.64,0.58,0.34,0.29,0.34
Jonathan Isaac,0.05,0.09,0.02,0.03,0.15,0.04,0.06,0.43,0.82,0.22,0.19,1.39,0.41,0.65,0.18,0.19,0.9,0.39,0.48,0.75,0.95,0.32,0.14,0.98
Jaylin Williams,0.05,0.11,0.06,0.06,0.06,0.05,0.05,0.28,0.6,0.32,0.35,0.34,0.41,0.77,0.55,0.47,0.38,0.48,0.4,0.3,0.82,0.55,0.44,0.4
Alex Caruso,0.05,0.07,0.12,0.09,0.2,0.05,0.05,0.22,0.3,0.52,0.41,0.83,0.41,0.51,0.79,0.67,0.97,0.48,0.4,0.15,0.34,0.78,0.58,0.95
Mike Muscala,0.05,0.07,0.03,0.03,0.04,0.04,0.05,0.31,0.49,0.2,0.21,0.21,0.41,0.51,0.28,0.19,0.24,0.39,0.4,0.4,0.72,0.27,0.16,0.15
Xavier Tillman,0.05,0.11,0.06,0.06,0.1,0.06,0.05,0.32,0.57,0.27,0.38,0.54,0.41,0.77,0.55,0.47,0.66,0.55,0.4,0.45,0.8,0.43,0.5,0.81
Patrick Beverley,0.05,0.09,0.11,0.08,0.12,0.04,0.06,0.2,0.31,0.42,0.29,0.42,0.41,0.65,0.76,0.62,0.78,0.39,0.48,0.1,0.37,0.68,0.3,0.6
Julian Champagnie,0.05,0.06,0.01,0.03,0.01,0.0,0.05,0.31,0.39,0.09,0.24,0.25,0.41,0.42,0.09,0.19,0.07,0.04,0.4,0.4,0.56,0.07,0.21,0.22
Andre Drummond,0.05,0.16,0.02,0.1,0.08,0.08,0.05,0.41,1.2,0.18,0.73,0.6,0.41,0.91,0.18,0.72,0.53,0.65,0.4,0.71,1.0,0.21,0.95,0.87
Robert Covington,0.05,0.08,0.06,0.04,0.11,0.04,0.06,0.31,0.55,0.34,0.3,0.52,0.41,0.58,0.55,0.28,0.72,0.39,0.48,0.4,0.78,0.58,0.32,0.79
Stanley Johnson,0.05,0.07,0.08,0.07,0.06,0.06,0.04,0.32,0.45,0.64,0.58,0.44,0.41,0.51,0.66,0.55,0.38,0.55,0.3,0.45,0.68,0.88,0.84,0.65
Dewayne Dedmon,0.05,0.08,0.02,0.05,0.03,0.06,0.05,0.43,0.77,0.18,0.52,0.27,0.41,0.58,0.18,0.38,0.18,0.55,0.4,0.75,0.93,0.21,0.78,0.26
Jaxson Hayes,0.05,0.07,0.03,0.04,0.04,0.08,0.04,0.31,0.58,0.2,0.4,0.4,0.41,0.51,0.28,0.28,0.24,0.65,0.3,0.4,0.8,0.27,0.55,0.55
Saben Lee,0.05,0.04,0.09,0.07,0.09,0.09,0.05,0.36,0.23,0.66,0.6,0.6,0.41,0.25,0.69,0.55,0.6,0.7,0.4,0.58,0.15,0.89,0.86,0.87
Javonte Green,0.05,0.07,0.03,0.04,0.1,0.06,0.04,0.27,0.42,0.2,0.27,0.56,0.41,0.51,0.28,0.28,0.66,0.55,0.3,0.27,0.61,0.27,0.27,0.82
Montrezl Harrell,0.05,0.07,0.02,0.04,0.04,0.07,0.04,0.36,0.55,0.17,0.4,0.35,0.41,0.51,0.18,0.28,0.24,0.6,0.3,0.58,0.78,0.19,0.55,0.43
Theo Maledon,0.05,0.05,0.09,0.07,0.08,0.06,0.05,0.28,0.33,0.62,0.51,0.44,0.41,0.33,0.69,0.55,0.53,0.55,0.4,0.3,0.43,0.87,0.76,0.65
Otto Porter Jr.,0.05,0.05,0.05,0.04,0.12,0.05,0.04,0.25,0.27,0.24,0.18,0.62,0.41,0.33,0.47,0.28,0.78,0.48,0.3,0.21,0.25,0.37,0.12,0.89
Wenyen Gabriel,0.05,0.1,0.02,0.06,0.06,0.05,0.04,0.29,0.6,0.15,0.43,0.33,0.41,0.72,0.18,0.47,0.38,0.48,0.3,0.33,0.82,0.15,0.62,0.38
Kevin Knox II,0.05,0.06,0.01,0.04,0.04,0.03,0.04,0.32,0.44,0.1,0.35,0.45,0.41,0.42,0.09,0.28,0.24,0.3,0.3,0.45,0.66,0.07,0.44,0.67
Drew Eubanks,0.05,0.13,0.05,0.05,0.08,0.05,0.04,0.28,0.64,0.23,0.28,0.39,0.41,0.84,0.47,0.38,0.53,0.48,0.3,0.3,0.86,0.34,0.29,0.53
Yuta Watanabe,0.05,0.06,0.04,0.03,0.05,0.04,0.05,0.28,0.32,0.2,0.15,0.3,0.41,0.42,0.38,0.19,0.3,0.39,0.4,0.3,0.4,0.27,0.08,0.32
Jae Crowder,0.05,0.09,0.05,0.03,0.08,0.05,0.05,0.26,0.48,0.25,0.2,0.38,0.41,0.65,0.47,0.19,0.53,0.48,0.4,0.24,0.71,0.4,0.15,0.5
Nassir Little,0.05,0.07,0.04,0.05,0.06,0.03,0.06,0.31,0.39,0.22,0.26,0.38,0.41,0.51,0.38,0.38,0.38,0.3,0.48,0.4,0.56,0.32,0.25,0.5
MarJon Beauchamp,0.05,0.04,0.02,0.06,0.06,0.04,0.05,0.33,0.31,0.13,0.59,0.32,0.41,0.25,0.18,0.47,0.38,0.39,0.4,0.49,0.37,0.11,0.85,0.36
Ochai Agbaji,0.05,0.04,0.03,0.03,0.06,0.04,0.06,0.27,0.22,0.16,0.13,0.3,0.41,0.25,0.28,0.19,0.38,0.39,0.48,0.27,0.12,0.17,0.07,0.32
Davion Mitchell,0.05,0.03,0.08,0.05,0.08,0.02,0.06,0.25,0.17,0.46,0.3,0.48,0.41,0.17,0.66,0.38,0.53,0.21,0.48,0.21,0.05,0.72,0.32,0.72
Nicolas Batum,0.05,0.09,0.06,0.04,0.08,0.03,0.06,0.22,0.44,0.3,0.23,0.39,0.41,0.65,0.55,0.28,0.53,0.3,0.48,0.15,0.66,0.5,0.19,0.53
Derrick Rose,0.05,0.03,0.07,0.06,0.04,0.02,0.07,0.39,0.25,0.54,0.57,0.33,0.41,0.17,0.61,0.47,0.24,0.21,0.55,0.67,0.19,0.8,0.83,0.38
Ricky Rubio,0.05,0.06,0.12,0.09,0.1,0.05,0.06,0.3,0.34,0.68,0.56,0.56,0.41,0.42,0.79,0.67,0.66,0.48,0.48,0.36,0.46,0.91,0.81,0.82
Patty Mills,0.05,0.03,0.05,0.05,0.05,0.02,0.06,0.35,0.2,0.39,0.42,0.45,0.41,0.17,0.47,0.38,0.3,0.21,0.48,0.55,0.08,0.64,0.6,0.67
Jordan Goodwin,0.05,0.07,0.09,0.06,0.13,0.05,0.06,0.32,0.52,0.62,0.43,0.6,0.41,0.51,0.69,0.47,0.82,0.48,0.48,0.45,0.75,0.87,0.62,0.87
Simone Fontecchio,0.05,0.03,0.03,0.04,0.04,0.04,0.05,0.29,0.28,0.15,0.31,0.26,0.41,0.17,0.28,0.28,0.24,0.39,0.4,0.33,0.28,0.15,0.34,0.24
Rodney McGruder,0.05,0.06,0.04,0.03,0.07,0.03,0.05,0.25,0.33,0.33,0.21,0.58,0.41,0.42,0.38,0.19,0.46,0.3,0.4,0.21,0.43,0.57,0.16,0.85
Aaron Wiggins,0.05,0.07,0.04,0.06,0.07,0.04,0.05,0.27,0.43,0.24,0.58,0.33,0.41,0.51,0.38,0.47,0.46,0.39,0.4,0.27,0.63,0.37,0.84,0.38
Lamar Stevens,0.05,0.08,0.02,0.03,0.05,0.04,0.05,0.25,0.43,0.12,0.17,0.29,0.41,0.58,0.18,0.19,0.3,0.39,0.4,0.21,0.63,0.1,0.11,0.3
Dario Saric,0.05,0.08,0.05,0.08,0.05,0.05,0.05,0.33,0.54,0.3,0.49,0.29,0.41,0.58,0.47,0.62,0.3,0.48,0.4,0.49,0.77,0.5,0.73,0.3
Charles Bassey,0.05,0.12,0.05,0.08,0.07,0.06,0.04,0.35,0.91,0.31,0.5,0.46,0.41,0.81,0.47,0.62,0.46,0.55,0.3,0.55,0.98,0.53,0.75,0.68
Maxi Kleber,0.05,0.1,0.06,0.05,0.05,0.05,0.05,0.19,0.4,0.23,0.19,0.17,0.41,0.72,0.55,0.38,0.3,0.48,0.4,0.08,0.58,0.34,0.14,0.11
Nikola Jovic,0.05,0.05,0.03,0.05,0.06,0.05,0.05,0.36,0.26,0.14,0.54,0.34,0.41,0.33,0.28,0.38,0.38,0.48,0.4,0.58,0.22,0.13,0.79,0.4
Josh Christopher,0.05,0.02,0.05,0.05,0.07,0.04,0.05,0.43,0.21,0.38,0.57,0.58,0.41,0.09,0.47,0.38,0.46,0.39,0.4,0.75,0.11,0.63,0.83,0.85
Ousmane Dieng,0.05,0.07,0.05,0.05,0.04,0.03,0.05,0.26,0.39,0.29,0.33,0.26,0.41,0.51,0.47,0.38,0.24,0.3,0.4,0.24,0.56,0.48,0.39,0.24
Sam Hauser,0.05,0.05,0.03,0.03,0.05,0.01,0.05,0.31,0.35,0.19,0.23,0.39,0.41,0.33,0.28,0.19,0.3,0.12,0.4,0.4,0.49,0.24,0.19,0.53
Oshae Brissett,0.05,0.08,0.02,0.03,0.06,0.08,0.05,0.28,0.51,0.13,0.17,0.34,0.41,0.58,0.18,0.19,0.38,0.65,0.4,0.3,0.74,0.11,0.11,0.4
Moses Brown,0.04,0.09,0.01,0.03,0.01,0.08,0.03,0.45,1.0,0.11,0.28,0.19,0.32,0.65,0.09,0.19,0.07,0.65,0.21,0.78,0.99,0.09,0.29,0.13
Garrison Mathews,0.04,0.03,0.02,0.02,0.06,0.04,0.04,0.31,0.22,0.14,0.17,0.5,0.32,0.17,0.18,0.12,0.38,0.39,0.3,0.4,0.12,0.13,0.11,0.76
Cody Zeller,0.04,0.09,0.03,0.05,0.03,0.1,0.04,0.34,0.75,0.18,0.42,0.17,0.32,0.65,0.28,0.38,0.18,0.74,0.3,0.52,0.92,0.21,0.6,0.11
Davis Bertans,0.04,0.03,0.02,0.02,0.05,0.01,0.04,0.37,0.25,0.21,0.19,0.44,0.32,0.17,0.18,0.12,0.3,0.12,0.3,0.62,0.19,0.3,0.14,0.65
Isaiah Roby,0.04,0.06,0.04,0.05,0.07,0.05,0.04,0.31,0.59,0.24,0.4,0.65,0.32,0.42,0.38,0.38,0.46,0.48,0.3,0.4,0.81,0.37,0.55,0.9
George Hill,0.04,0.04,0.1,0.05,0.08,0.05,0.04,0.22,0.21,0.49,0.25,0.4,0.32,0.25,0.73,0.38,0.53,0.48,0.3,0.15,0.11,0.75,0.23,0.55
Jamal Cain,0.04,0.06,0.03,0.02,0.08,0.04,0.04,0.34,0.39,0.21,0.11,0.88,0.32,0.42,0.28,0.12,0.53,0.39,0.3,0.52,0.56,0.3,0.06,0.96
Moses Moody,0.04,0.04,0.03,0.03,0.05,0.04,0.04,0.26,0.32,0.22,0.25,0.32,0.32,0.25,0.28,0.19,0.3,0.39,0.3,0.24,0.4,0.32,0.23,0.36
Derrick Jones Jr.,0.04,0.06,0.02,0.03,0.06,0.07,0.04,0.31,0.42,0.15,0.23,0.48,0.32,0.42,0.18,0.19,0.38,0.6,0.3,0.4,0.61,0.15,0.19,0.72
Admiral Schofield,0.04,0.04,0.04,0.01,0.03,0.02,0.04,0.27,0.33,0.31,0.1,0.2,0.32,0.25,0.38,0.07,0.18,0.21,0.3,0.27,0.43,0.53,0.06,0.14
Thaddeus Young,0.04,0.07,0.06,0.06,0.1,0.03,0.04,0.25,0.48,0.38,0.48,0.6,0.32,0.51,0.55,0.47,0.66,0.3,0.3,0.21,0.71,0.63,0.71,0.87
Darius Days,0.04,0.03,0.01,0.0,0.0,0.01,0.03,0.68,0.88,0.46,0.0,0.0,0.32,0.17,0.09,0.03,0.03,0.12,0.21,0.97,0.97,0.72,0.03,0.03
Zeke Nnaji,0.04,0.06,0.01,0.04,0.05,0.05,0.04,0.3,0.49,0.1,0.5,0.7,0.32,0.42,0.09,0.28,0.3,0.48,0.3,0.36,0.72,0.07,0.75,0.92
Danuel House Jr.,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.24,0.26,0.17,0.23,0.21,0.32,0.25,0.28,0.19,0.18,0.3,0.3,0.18,0.22,0.19,0.19,0.15
Day'Ron Sharpe,0.04,0.09,0.03,0.08,0.03,0.04,0.04,0.4,0.95,0.27,0.69,0.17,0.32,0.65,0.28,0.62,0.18,0.39,0.3,0.68,0.99,0.43,0.93,0.11
Christian Braun,0.04,0.05,0.03,0.03,0.06,0.03,0.04,0.2,0.33,0.22,0.26,0.36,0.32,0.33,0.28,0.19,0.38,0.3,0.3,0.1,0.43,0.32,0.25,0.45
DeAndre Jordan,0.04,0.11,0.03,0.08,0.03,0.05,0.03,0.31,0.76,0.23,0.51,0.25,0.32,0.77,0.28,0.62,0.18,0.48,0.21,0.4,0.92,0.34,0.76,0.22
AJ Green,0.04,0.02,0.02,0.02,0.03,0.01,0.04,0.29,0.22,0.27,0.25,0.18,0.32,0.09,0.18,0.12,0.18,0.12,0.3,0.33,0.12,0.43,0.23,0.12
Serge Ibaka,0.04,0.06,0.01,0.05,0.01,0.04,0.04,0.29,0.44,0.06,0.58,0.07,0.32,0.42,0.09,0.38,0.07,0.39,0.3,0.33,0.66,0.05,0.84,0.07
Blake Griffin,0.04,0.09,0.05,0.04,0.05,0.03,0.04,0.21,0.6,0.38,0.26,0.38,0.32,0.65,0.47,0.28,0.3,0.3,0.3,0.12,0.82,0.63,0.25,0.5
Chimezie Metu,0.04,0.07,0.02,0.04,0.03,0.04,0.04,0.39,0.62,0.19,0.41,0.3,0.32,0.51,0.18,0.28,0.18,0.39,0.3,0.67,0.84,0.24,0.58,0.32
Orlando Robinson,0.04,0.1,0.03,0.04,0.05,0.04,0.03,0.28,0.81,0.36,0.32,0.36,0.32,0.72,0.28,0.28,0.3,0.39,0.21,0.3,0.95,0.61,0.36,0.45
Vlatko Cancar,0.04,0.05,0.05,0.05,0.05,0.03,0.05,0.26,0.32,0.24,0.46,0.25,0.32,0.33,0.47,0.38,0.3,0.3,0.4,0.24,0.4,0.37,0.68,0.22
Ish Wainright,0.04,0.05,0.03,0.03,0.09,0.02,0.04,0.26,0.3,0.21,0.18,0.62,0.32,0.33,0.28,0.19,0.6,0.21,0.3,0.24,0.34,0.3,0.12,0.89
Lindy Waters III,0.04,0.04,0.03,0.03,0.05,0.02,0.05,0.35,0.3,0.32,0.18,0.28,0.32,0.25,0.28,0.19,0.3,0.21,0.4,0.55,0.34,0.55,0.12,0.28
James Bouknight,0.04,0.05,0.04,0.05,0.07,0.04,0.05,0.34,0.34,0.26,0.3,0.7,0.32,0.33,0.38,0.38,0.46,0.39,0.4,0.52,0.46,0.42,0.32,0.92
Chuma Okeke,0.04,0.08,0.06,0.03,0.11,0.04,0.05,0.3,0.35,0.31,0.22,0.68,0.32,0.58,0.55,0.19,0.72,0.39,0.4,0.36,0.49,0.53,0.18,0.91
Justin Holiday,0.04,0.03,0.04,0.03,0.05,0.0,0.05,0.25,0.18,0.24,0.19,0.29,0.32,0.17,0.38,0.19,0.3,0.04,0.4,0.21,0.06,0.37,0.14,0.3
Ziaire Williams,0.04,0.05,0.03,0.07,0.04,0.03,0.05,0.28,0.3,0.19,0.65,0.22,0.32,0.33,0.28,0.55,0.24,0.3,0.4,0.3,0.34,0.24,0.9,0.17
Rudy Gay,0.04,0.06,0.04,0.05,0.06,0.03,0.06,0.29,0.44,0.27,0.34,0.39,0.32,0.42,0.38,0.38,0.38,0.3,0.48,0.33,0.66,0.43,0.42,0.53
Malachi Flynn,0.04,0.03,0.06,0.04,0.04,0.02,0.05,0.28,0.26,0.47,0.33,0.34,0.32,0.17,0.55,0.28,0.24,0.21,0.4,0.3,0.22,0.74,0.39,0.4
Austin Rivers,0.04,0.04,0.06,0.03,0.07,0.04,0.05,0.18,0.18,0.25,0.12,0.27,0.32,0.25,0.55,0.19,0.46,0.39,0.4,0.08,0.06,0.4,0.07,0.26
Daishen Nix,0.04,0.04,0.12,0.09,0.07,0.03,0.05,0.26,0.23,0.76,0.56,0.45,0.32,0.25,0.79,0.67,0.46,0.3,0.4,0.24,0.15,0.93,0.81,0.67
Dalano Banton,0.04,0.03,0.05,0.04,0.06,0.03,0.05,0.36,0.4,0.56,0.63,0.6,0.32,0.17,0.47,0.28,0.38,0.3,0.4,0.58,0.58,0.82,0.9,0.87
Payton Pritchard,0.04,0.03,0.04,0.06,0.05,0.02,0.05,0.3,0.25,0.29,0.59,0.42,0.32,0.17,0.38,0.47,0.3,0.21,0.4,0.36,0.19,0.48,0.85,0.6
Jarrett Culver,0.04,0.09,0.03,0.05,0.12,0.07,0.05,0.25,0.59,0.11,0.51,1.48,0.32,0.65,0.28,0.38,0.78,0.6,0.4,0.21,0.81,0.09,0.76,0.98
Jalen Johnson,0.04,0.09,0.04,0.04,0.06,0.05,0.05,0.3,0.63,0.3,0.32,0.43,0.32,0.65,0.38,0.28,0.38,0.48,0.4,0.36,0.85,0.5,0.36,0.63
Darius Bazley,0.04,0.07,0.04,0.05,0.07,0.07,0.05,0.26,0.47,0.3,0.4,0.59,0.32,0.51,0.38,0.38,0.46,0.6,0.4,0.24,0.69,0.5,0.55,0.86
Cody Martin,0.04,0.08,0.06,0.02,0.08,0.05,0.06,0.2,0.34,0.25,0.09,0.35,0.32,0.58,0.55,0.12,0.53,0.48,0.48,0.1,0.46,0.4,0.06,0.43
Dean Wade,0.04,0.08,0.03,0.03,0.08,0.03,0.04,0.2,0.41,0.15,0.16,0.4,0.32,0.58,0.28,0.19,0.53,0.3,0.3,0.1,0.6,0.15,0.09,0.55
Isaiah Hartenstein,0.04,0.14,0.04,0.07,0.1,0.03,0.04,0.21,0.71,0.21,0.35,0.49,0.32,0.87,0.38,0.55,0.66,0.3,0.3,0.12,0.9,0.3,0.44,0.74
Sandro Mamukelashvili,0.04,0.07,0.04,0.04,0.04,0.06,0.04,0.35,0.54,0.27,0.41,0.21,0.32,0.51,0.38,0.28,0.24,0.55,0.3,0.55,0.77,0.43,0.58,0.15
Kira Lewis Jr.,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.44,0.4,0.32,0.41,0.39,0.32,0.25,0.28,0.19,0.24,0.39,0.3,0.76,0.58,0.55,0.58,0.53
Dru Smith,0.04,0.05,0.08,0.02,0.14,0.01,0.04,0.31,0.39,0.55,0.13,1.7,0.32,0.33,0.66,0.12,0.86,0.12,0.3,0.4,0.56,0.81,0.07,0.99
Haywood Highsmith,0.04,0.08,0.03,0.06,0.09,0.02,0.05,0.2,0.44,0.15,0.39,0.46,0.32,0.58,0.28,0.47,0.6,0.21,0.4,0.1,0.66,0.15,0.52,0.68
Blake Wesley,0.04,0.04,0.09,0.11,0.09,0.06,0.06,0.26,0.27,0.46,0.71,0.44,0.32,0.25,0.69,0.77,0.6,0.55,0.48,0.24,0.25,0.72,0.94,0.65
TyTy Washington Jr.,0.04,0.03,0.07,0.03,0.07,0.02,0.06,0.33,0.2,0.4,0.3,0.58,0.32,0.17,0.61,0.19,0.46,0.21,0.48,0.49,0.08,0.66,0.32,0.85
Patrick Baldwin Jr.,0.04,0.03,0.01,0.02,0.04,0.01,0.05,0.4,0.36,0.29,0.35,0.3,0.32,0.17,0.09,0.12,0.24,0.12,0.4,0.68,0.51,0.48,0.44,0.32
Juancho Hernangomez,0.03,0.07,0.03,0.03,0.04,0.02,0.03,0.14,0.45,0.2,0.19,0.22,0.22,0.51,0.28,0.19,0.24,0.21,0.21,0.05,0.68,0.27,0.14,0.17
Jake LaRavia,0.03,0.04,0.02,0.04,0.06,0.01,0.03,0.18,0.27,0.17,0.24,0.47,0.22,0.25,0.18,0.28,0.38,0.12,0.21,0.08,0.25,0.19,0.21,0.7
Olivier Sarr,0.03,0.07,0.03,0.06,0.0,0.05,0.03,0.2,0.52,0.14,0.43,0.0,0.22,0.51,0.28,0.47,0.03,0.48,0.21,0.1,0.75,0.13,0.62,0.03
Danny Green,0.03,0.02,0.01,0.05,0.04,0.01,0.03,0.3,0.31,0.06,0.56,0.37,0.22,0.09,0.09,0.38,0.24,0.12,0.21,0.36,0.37,0.05,0.81,0.48
JT Thor,0.03,0.04,0.02,0.03,0.04,0.02,0.03,0.2,0.36,0.15,0.33,0.35,0.22,0.25,0.18,0.19,0.24,0.21,0.21,0.1,0.51,0.15,0.39,0.43
Kenneth Lofton Jr.,0.03,0.03,0.03,0.02,0.01,0.03,0.03,0.45,0.51,0.58,0.26,0.16,0.22,0.17,0.28,0.12,0.07,0.3,0.21,0.78,0.74,0.84,0.25,0.1
Kevon Harris,0.03,0.05,0.02,0.04,0.06,0.04,0.03,0.24,0.43,0.16,0.24,0.5,0.22,0.33,0.18,0.28,0.38,0.39,0.21,0.18,0.63,0.17,0.21,0.76
Christian Koloko,0.03,0.07,0.02,0.03,0.03,0.04,0.03,0.21,0.52,0.13,0.17,0.26,0.22,0.51,0.18,0.19,0.18,0.39,0.21,0.12,0.75,0.11,0.11,0.24
