,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,66,3.3,24.6,1.16,3.8,1.3,2.8,47.8,63.7,4.7,9.3,3.7,0.5,44.2,83.3
1,Jordan Poole,GSW,73,2.2,10.5,1.07,2.4,0.8,1.8,45.3,56.3,9.9,12.4,7.5,1.9,44.1,72.8
2,Jalen Green,HOU,66,2.2,9.7,1.11,2.5,0.9,1.9,47.6,59.1,6.8,9.5,6.8,1.4,45.9,79.0
3,Tyler Herro,MIA,59,2.6,12.9,1.0,2.6,1.0,2.2,45.4,54.2,6.5,12.3,5.8,2.6,41.9,61.7
4,Stephen Curry,GSW,47,2.6,10.2,1.21,3.1,1.0,2.2,45.2,61.1,9.8,9.0,9.0,4.1,44.3,87.9
5,Jamal Murray,DEN,58,2.4,12.1,1.03,2.5,0.9,2.1,42.7,51.2,8.6,5.0,5.0,2.1,44.3,66.1
6,Damian Lillard,POR,57,2.0,7.3,1.17,2.4,0.6,1.5,43.0,55.2,16.4,10.3,12.1,0.9,47.4,84.8
7,CJ McCollum,NOP,64,2.1,9.5,1.01,2.1,0.7,1.7,44.3,53.3,10.4,14.9,9.0,4.5,41.0,64.2
8,Keldon Johnson,SAS,60,2.3,10.6,0.94,2.1,0.7,1.8,39.4,45.0,15.2,9.4,15.2,3.6,42.8,50.2
9,De'Aaron Fox,SAC,64,1.7,7.2,1.15,2.0,0.8,1.5,51.0,58.3,7.3,4.6,6.4,0.0,52.3,82.9
10,Keegan Murray,SAC,69,1.6,14.7,1.11,1.8,0.6,1.4,45.4,61.3,1.8,10.0,1.8,0.0,41.8,77.4
11,Desmond Bane,MEM,49,2.2,11.3,1.04,2.3,0.9,1.9,47.3,54.8,6.4,9.2,5.5,0.9,45.9,67.7
12,Bradley Beal,WAS,49,1.9,8.5,1.19,2.3,0.9,1.6,59.0,63.5,11.8,6.5,11.8,2.2,57.0,86.4
13,Buddy Hield,IND,72,1.5,9.4,1.04,1.5,0.6,1.2,46.0,56.9,4.8,13.3,4.8,1.0,41.9,68.1
14,Klay Thompson,GSW,61,2.1,9.9,0.86,1.8,0.7,1.9,37.2,46.9,2.4,9.5,2.4,1.6,34.1,37.0
15,Terry Rozier,CHA,63,1.5,6.6,1.16,1.7,0.7,1.2,55.4,65.5,5.4,14.1,3.3,0.0,50.0,84.4
16,RJ Barrett,NYK,66,1.4,6.8,1.11,1.6,0.6,1.1,51.4,56.8,14.0,9.7,14.0,3.2,51.6,77.0
17,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,94.9
18,Malik Monk,SAC,68,1.6,11.7,0.93,1.5,0.6,1.3,44.9,52.8,3.7,15.7,3.7,1.9,38.9,46.7
19,Franz Wagner,ORL,71,1.6,9.1,0.85,1.4,0.5,1.4,34.3,38.9,10.4,6.1,8.7,2.6,37.4,35.0
20,Donovan Mitchell,CLE,61,1.6,6.6,0.94,1.5,0.5,1.4,37.3,44.0,10.0,8.0,8.0,2.0,39.0,51.0
21,Harrison Barnes,SAC,71,1.2,9.4,1.05,1.3,0.4,0.9,40.0,49.2,19.5,8.0,19.5,3.4,44.8,69.3
