,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,55,6.1,29.1,0.96,5.8,2.1,5.4,37.8,51.0,2.7,8.1,2.4,0.3,36.2,51.0
1,Bojan Bogdanovic,DET,59,3.1,16.1,1.17,3.6,1.3,2.6,49.0,59.4,8.2,8.7,6.6,1.6,48.1,85.1
2,Lauri Markkanen,UTA,60,3.0,14.1,1.08,3.2,1.0,2.5,40.9,51.3,15.1,6.7,14.5,5.0,43.6,75.3
3,Malik Beasley,UTA,55,2.4,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,76.8
4,Jordan Poole,GSW,67,2.0,9.4,0.98,2.0,0.6,1.7,36.0,48.6,11.1,9.6,10.4,3.0,37.8,54.6
5,Jayson Tatum,BOS,62,2.2,8.1,0.94,2.1,0.7,1.9,38.8,46.1,10.1,9.4,10.8,3.6,38.8,45.9
6,Jaylen Brown,BOS,55,2.6,10.3,0.9,2.4,0.9,2.3,40.3,48.8,4.8,11.0,4.8,1.4,37.9,33.5
7,Stephen Curry,GSW,41,2.9,11.6,1.06,3.1,1.0,2.4,40.4,54.0,8.4,10.1,7.6,1.7,40.3,72.0
8,Damian Lillard,POR,54,1.9,7.0,1.13,2.2,0.8,1.8,43.2,58.9,4.8,7.6,3.8,2.9,41.0,82.4
9,Devin Booker,PHX,39,2.6,10.1,1.17,3.0,1.1,2.1,52.5,59.4,13.0,11.0,13.0,4.0,51.0,85.6
10,CJ McCollum,NOP,59,1.9,8.5,0.88,1.7,0.6,1.7,34.0,42.2,7.2,2.7,7.2,2.7,36.0,30.4
11,Jordan Clarkson,UTA,61,1.9,8.6,0.86,1.6,0.6,1.6,37.5,45.3,7.1,8.8,7.1,1.8,36.3,29.4
12,Terry Rozier,CHA,58,2.0,9.0,0.84,1.7,0.6,1.8,35.0,41.7,5.2,6.9,5.2,0.9,35.3,26.8
13,Bradley Beal,WAS,45,2.2,9.8,0.97,2.1,0.9,1.7,50.6,53.2,7.1,15.2,7.1,0.0,46.5,52.6
14,Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1.0,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,56.2
15,Donovan Mitchell,CLE,58,1.9,7.4,0.82,1.5,0.6,1.7,34.3,40.9,4.6,3.7,4.6,0.0,36.1,25.3
16,Paul George,LAC,51,1.9,8.2,0.92,1.7,0.6,1.6,36.1,45.2,7.3,8.3,7.3,2.1,36.5,38.9
17,Darius Garland,CLE,58,1.1,5.2,1.33,1.5,0.5,0.9,53.7,67.6,12.5,7.8,12.5,4.7,53.1,93.3
18,Kevin Huerter,SAC,62,1.4,10.2,0.99,1.4,0.5,1.3,38.5,51.9,2.4,5.9,2.4,0.0,37.6,55.7
19,Gary Trent Jr.,TOR,59,1.6,9.5,0.9,1.4,0.6,1.4,38.8,45.3,4.3,5.4,4.3,1.1,38.7,36.6
20,Tim Hardaway Jr.,DAL,61,1.1,8.3,1.2,1.4,0.4,1.0,40.7,54.2,14.5,2.9,14.5,2.9,44.9,88.1
21,Zach LaVine,CHI,62,1.3,5.9,0.99,1.3,0.4,1.1,39.1,51.4,7.2,9.6,6.0,0.0,39.8,55.2
22,Michael Porter Jr.,DEN,50,1.7,11.8,0.93,1.6,0.7,1.6,40.2,47.6,2.3,4.6,2.3,1.1,39.1,41.8
23,Max Strus,MIA,66,1.5,12.8,0.82,1.2,0.4,1.4,30.1,41.4,2.0,4.0,2.0,0.0,30.3,22.9
24,Desmond Bane,MEM,43,2.0,10.1,0.95,1.9,0.6,1.7,36.5,48.0,6.0,8.3,6.0,2.4,35.7,50.3
25,Anfernee Simons,POR,58,1.3,6.6,1.01,1.3,0.5,1.3,41.1,53.4,0.0,5.2,0.0,0.0,39.0,66.5
26,Kristaps Porzingis,WAS,57,1.4,6.8,0.95,1.3,0.4,1.1,38.1,45.2,12.5,8.8,11.3,0.0,42.5,49.0
27,Mikal Bridges,PHX,56,1.3,8.0,1.03,1.3,0.6,1.2,47.8,50.7,6.8,4.1,6.8,2.7,47.9,67.5
28,Kelly Oubre Jr.,CHA,43,1.9,9.2,0.94,1.7,0.6,1.7,38.0,45.1,10.0,3.8,10.0,2.5,41.3,45.1
29,Buddy Hield,IND,67,1.6,10.0,0.72,1.1,0.4,1.3,27.8,34.4,4.8,8.7,4.8,0.0,28.8,11.3
30,Bogdan Bogdanovic,ATL,42,1.8,13.4,0.96,1.8,0.7,1.7,41.7,48.6,2.6,3.9,2.6,0.0,41.6,52.1
