,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,59,12.6,46.3,0.92,11.6,4.0,9.2,43.0,47.7,13.2,15.9,9.3,2.2,42.2,62.0
1,Damian Lillard,POR,53,11.0,39.3,1.12,12.3,3.7,7.8,47.4,56.3,18.4,12.7,15.1,3.3,49.0,94.2
2,Ja Morant,MEM,53,13.2,47.8,0.93,12.3,4.4,10.1,43.7,46.5,16.1,10.8,15.0,3.7,45.5,64.4
3,DeMar DeRozan,CHI,60,9.8,42.9,1.07,10.6,4.3,7.8,54.4,54.8,13.4,10.7,13.1,3.7,52.7,91.9
4,Luka Doncic,DAL,57,10.3,34.0,1.06,11.0,4.0,7.7,51.9,58.5,14.6,14.4,13.2,3.7,48.7,90.5
5,Donovan Mitchell,CLE,57,9.5,38.1,1.12,10.6,3.8,7.7,49.4,58.6,10.2,10.9,8.5,2.0,48.1,93.9
6,Jalen Brunson,NYK,62,9.5,43.5,1.0,9.4,3.5,7.6,46.4,49.8,13.5,9.2,12.3,2.9,47.5,80.7
7,Jalen Green,HOU,60,9.9,43.1,0.86,8.5,2.8,7.3,39.0,44.2,13.7,14.2,13.0,1.9,39.8,46.1
8,De'Aaron Fox,SAC,58,8.7,36.5,1.01,8.8,3.3,6.6,50.4,52.7,13.5,12.2,12.2,2.6,49.2,85.1
9,Darius Garland,CLE,58,8.8,42.0,0.97,8.6,3.2,6.8,47.4,52.8,9.7,14.0,7.4,1.2,44.8,73.9
10,Tyrese Haliburton,IND,54,8.9,47.1,1.03,9.2,3.3,7.1,46.9,55.5,10.8,13.1,9.8,3.5,44.4,87.5
11,Zach LaVine,CHI,62,8.2,35.8,0.93,7.6,2.7,6.5,42.2,48.1,11.0,11.8,10.1,2.4,42.2,65.8
12,Shai Gilgeous-Alexander,OKC,56,8.2,29.6,0.99,8.1,2.8,5.9,48.2,48.9,17.2,13.9,15.3,2.8,48.8,80.3
13,Dejounte Murray,ATL,61,7.7,36.3,0.96,7.4,3.3,6.8,48.1,50.6,4.7,8.5,4.7,1.5,45.6,72.5
14,Anthony Edwards,MIN,67,7.2,29.0,0.91,6.6,2.4,5.6,43.3,48.9,11.0,14.9,9.7,3.1,41.1,58.6
15,Jrue Holiday,MIL,54,7.5,38.0,1.04,7.7,2.9,5.9,49.7,57.5,8.2,13.4,6.5,1.0,46.2,87.8
16,Fred VanVleet,TOR,55,7.7,39.5,0.95,7.4,2.6,6.2,41.1,48.5,9.6,11.1,8.2,1.4,41.2,70.2
17,CJ McCollum,NOP,59,7.3,33.3,0.93,6.8,2.6,5.9,44.3,49.0,9.5,12.5,8.5,2.3,42.7,63.4
18,Anfernee Simons,POR,57,6.7,33.5,1.01,6.8,2.5,5.6,45.5,54.2,6.3,10.4,4.7,0.3,43.5,84.7
19,Stephen Curry,GSW,41,7.6,30.5,1.21,9.2,3.1,6.1,51.8,64.7,10.3,13.1,9.3,3.2,48.4,97.3
20,Tyler Herro,MIA,53,7.5,36.4,0.92,6.9,2.6,6.1,42.0,48.9,6.8,13.5,6.5,1.5,39.3,60.7
21,Jordan Poole,GSW,67,5.8,27.3,0.9,5.3,1.8,4.4,40.7,47.8,10.7,15.9,9.7,2.6,38.9,57.6
22,Paul George,LAC,51,6.9,30.0,0.98,6.8,2.4,5.2,46.6,53.9,10.2,15.3,8.2,1.4,43.8,79.3
23,Terry Rozier,CHA,58,7.0,31.7,0.84,5.9,2.2,5.9,38.1,43.5,7.6,10.0,6.9,1.2,38.0,40.7
24,Franz Wagner,ORL,66,5.5,30.9,0.93,5.1,2.1,4.2,49.8,53.5,7.7,17.5,7.1,0.5,44.7,64.7
25,Jayson Tatum,BOS,62,6.0,21.6,0.89,5.4,1.8,4.8,37.7,45.1,11.8,11.3,10.2,2.7,38.6,54.2
26,Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2.0,4.4,45.1,50.8,9.4,17.7,8.6,0.8,41.6,59.0
27,Chris Paul,PHX,45,8.1,56.5,0.9,7.2,2.8,6.3,44.3,48.8,8.8,14.3,4.4,0.5,42.3,54.6
28,Jamal Murray,DEN,52,6.1,30.9,1.01,6.2,2.4,5.0,48.5,54.8,7.6,10.4,5.4,0.9,45.9,85.4
29,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,76.3
30,Jaden Ivey,DET,62,6.3,35.6,0.76,4.8,1.7,4.5,38.0,41.2,13.0,18.4,11.0,2.8,36.3,29.2
31,LaMelo Ball,CHA,36,10.2,40.7,0.81,8.3,3.0,7.9,38.5,45.6,6.6,16.7,4.1,0.5,35.8,37.3
32,Kevin Porter Jr.,HOU,44,8.7,43.2,0.76,6.6,2.4,6.3,37.4,41.5,9.9,19.1,9.4,2.3,34.7,27.8
33,Devin Booker,PHX,39,7.4,29.4,0.96,7.1,2.6,5.9,44.6,48.9,12.8,10.7,10.3,3.1,45.2,71.2
34,James Harden,PHI,48,6.3,30.6,0.91,5.8,1.8,4.2,42.9,51.5,13.2,22.0,11.2,2.0,39.5,60.0
35,Tyrese Maxey,PHI,46,6.0,32.6,0.99,6.0,2.3,5.0,45.2,49.1,12.6,7.2,12.6,2.9,46.8,80.0
36,Bradley Beal,WAS,44,6.6,29.6,0.92,6.1,2.4,5.0,47.7,50.7,10.3,16.8,9.6,2.7,43.6,61.7
37,Jimmy Butler,MIA,52,4.7,24.9,1.05,5.0,1.7,3.6,47.3,47.8,21.5,8.1,18.3,5.3,51.6,89.2
38,Pascal Siakam,TOR,57,4.8,19.6,0.94,4.5,1.6,3.6,44.4,47.1,16.1,11.7,14.7,2.9,46.5,69.2
39,Immanuel Quickley,NYK,67,3.8,30.3,0.98,3.8,1.4,3.1,44.7,49.8,14.0,9.3,13.6,4.3,45.5,79.0
40,Tre Jones,SAS,54,5.5,39.8,0.85,4.7,1.9,4.6,42.5,43.3,7.4,10.4,6.4,0.7,41.9,42.7
41,Paolo Banchero,ORL,60,5.0,23.1,0.84,4.2,1.4,3.6,39.3,42.7,16.3,14.0,15.0,3.0,41.2,41.2
42,Kyrie Irving,BKN,40,6.0,24.7,1.02,6.2,2.4,5.3,44.8,52.9,6.6,8.3,6.2,2.1,43.6,86.1
43,Josh Giddey,OKC,61,5.1,28.4,0.79,4.0,1.9,4.0,46.2,46.4,6.1,17.7,6.1,3.2,39.2,34.6
44,LeBron James,LAL,47,5.6,19.9,0.94,5.2,2.0,4.2,46.7,51.8,11.8,16.4,11.5,3.4,43.1,67.1
45,Malcolm Brogdon,BOS,56,4.4,33.2,0.98,4.3,1.5,3.6,42.3,50.5,10.5,10.9,8.9,2.4,41.9,76.6
46,Dennis Schroder,LAL,52,5.2,39.5,0.89,4.6,1.8,4.0,44.0,45.2,12.6,13.3,11.5,3.0,43.3,53.9
47,Keldon Johnson,SAS,56,4.4,20.7,0.94,4.2,1.6,3.4,48.1,50.3,13.7,13.7,13.3,3.2,47.0,68.5
48,RJ Barrett,NYK,61,4.4,20.9,0.88,3.8,1.4,3.2,44.6,45.3,17.3,15.0,15.8,4.9,43.6,50.2
49,Killian Hayes,DET,61,5.3,42.3,0.73,3.8,1.6,4.3,37.9,40.4,4.7,15.5,4.0,1.2,34.2,22.7
50,Jaylen Brown,BOS,55,4.3,16.8,0.97,4.2,1.5,3.1,46.5,52.6,13.1,16.1,12.3,2.1,44.5,75.6
51,Alec Burks,DET,51,4.5,39.2,0.98,4.5,1.5,3.6,41.1,48.6,12.1,9.5,12.1,2.2,42.7,77.6
52,Spencer Dinwiddie,DAL,53,4.0,24.4,1.06,4.3,1.6,3.2,49.4,57.1,12.7,11.7,12.7,4.2,47.4,90.2
53,Cole Anthony,ORL,47,4.7,38.3,1.01,4.8,1.8,3.7,48.9,52.6,10.9,11.3,10.0,1.8,48.0,85.8
54,Tyus Jones,MEM,65,3.8,38.3,0.88,3.4,1.5,3.3,44.9,47.5,3.6,10.8,3.6,0.8,41.6,50.7
55,T.J. McConnell,IND,64,4.0,47.1,0.85,3.4,1.5,3.1,47.7,48.5,7.8,18.0,6.6,3.5,41.0,43.4
56,Norman Powell,LAC,54,3.8,24.8,1.04,3.9,1.2,2.7,44.6,49.7,18.5,11.2,15.6,2.0,48.8,88.1
57,Kawhi Leonard,LAC,40,4.4,21.5,1.18,5.2,1.9,3.4,54.7,58.8,16.6,10.3,13.7,5.1,54.3,95.9
58,Mike Conley,UTA,43,5.2,46.2,0.9,4.7,1.6,3.8,41.5,48.8,10.7,18.3,9.4,2.2,38.8,57.3
59,Kyle Kuzma,WAS,60,4.2,18.4,0.81,3.4,1.4,3.3,42.9,45.7,8.4,15.6,8.0,2.4,38.8,36.3
60,Monte Morris,WAS,52,3.6,36.8,1.06,3.8,1.6,3.2,50.6,55.4,4.9,7.6,4.9,2.2,48.1,91.2
61,Russell Westbrook,LAL,52,5.0,25.5,0.75,3.8,1.5,3.4,43.5,47.5,8.5,25.0,7.7,1.9,35.8,26.6
62,Giannis Antetokounmpo,MIL,52,3.5,11.6,1.06,3.7,1.3,2.4,54.0,56.5,24.3,12.7,23.2,6.1,53.0,89.8
63,Brandon Ingram,NOP,31,6.6,28.2,0.93,6.1,2.3,5.0,46.2,48.4,12.7,13.7,11.8,2.9,45.1,65.4
64,Markelle Fultz,ORL,46,4.6,32.3,0.87,4.0,1.7,3.5,49.7,50.3,8.9,17.8,8.5,1.4,44.6,48.1
65,Bennedict Mathurin,IND,67,3.0,18.5,0.88,2.7,0.9,2.2,40.0,43.3,17.6,12.7,16.7,3.9,42.2,51.9
66,Kevin Durant,BKN,39,3.7,14.8,1.19,4.4,1.6,2.7,59.0,64.8,15.9,17.9,15.2,6.2,52.4,96.3
67,Jalen Williams,OKC,60,3.2,25.2,0.89,2.8,1.2,2.6,46.5,47.8,9.9,11.0,8.4,3.1,44.5,53.6
68,Derrick White,BOS,67,2.5,22.6,1.0,2.5,0.9,1.9,45.7,53.1,13.6,14.8,13.0,3.6,44.4,83.9
69,Eric Gordon,HOU,47,3.7,28.4,0.98,3.6,1.3,2.6,48.4,54.5,13.9,19.1,12.7,3.5,43.9,77.3
70,Bojan Bogdanovic,DET,59,3.2,16.4,0.88,2.8,1.0,2.3,44.2,47.8,10.7,17.1,7.0,1.6,41.2,51.9
71,Jaylen Nowell,MIN,62,2.9,25.3,0.93,2.6,1.1,2.5,42.9,48.4,6.2,6.8,5.1,1.1,42.9,63.7
72,Bones Hyland,DEN,43,4.3,34.3,0.9,3.8,1.4,3.4,40.5,49.0,6.6,13.7,5.5,1.1,38.3,54.9
73,Dillon Brooks,MEM,59,3.6,22.4,0.75,2.7,1.1,3.1,36.2,39.5,5.6,9.3,5.1,1.4,35.0,26.1
74,Reggie Jackson,LAC,52,3.8,31.7,0.79,3.0,1.2,3.1,40.0,42.2,7.0,14.0,7.0,2.0,37.0,33.6
75,Luguentz Dort,OKC,59,2.7,18.3,0.96,2.6,0.9,2.1,44.8,48.4,13.8,11.3,13.2,3.8,45.3,72.2
76,Devin Vassell,SAS,32,4.8,26.6,0.97,4.7,1.9,4.1,47.7,51.2,7.2,9.8,7.2,2.0,45.8,75.3
77,Cameron Payne,PHX,34,5.4,41.0,0.79,4.3,1.9,4.5,42.1,44.7,4.4,12.6,4.9,0.5,38.8,34.2
78,Tre Mann,OKC,58,3.3,36.8,0.76,2.5,1.0,2.8,34.4,40.8,4.7,10.0,4.7,0.5,33.7,29.5
79,Kelly Oubre Jr.,CHA,43,3.6,17.9,0.92,3.3,1.3,3.1,40.7,44.4,12.3,5.8,12.3,5.2,42.6,62.4
80,Collin Sexton,UTA,47,3.1,23.3,0.97,3.0,1.0,2.2,44.7,46.6,19.3,12.4,17.2,2.8,47.6,74.9
