,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Giannis Antetokounmpo,MIL,55,8.2,27.0,1.15,9.4,3.1,5.3,58.6,60.2,32.7,10.0,31.0,7.6,59.9,55.3
1,Shai Gilgeous-Alexander,OKC,59,6.0,21.7,1.26,7.6,2.4,4.3,56.1,59.5,24.7,8.1,21.9,3.9,60.4,75.8
2,Jaylen Brown,BOS,59,5.6,22.0,1.25,7.1,2.7,4.4,61.7,66.3,16.2,9.6,15.6,4.2,59.8,75.6
3,De'Aaron Fox,SAC,62,5.5,23.4,1.18,6.5,2.4,4.1,59.4,62.0,20.1,11.3,18.9,5.5,57.0,60.2
4,LeBron James,LAL,47,7.1,25.2,1.2,8.5,3.1,5.0,62.0,65.0,21.0,13.2,19.8,5.4,59.2,64.4
5,Anthony Edwards,MIN,71,5.3,21.2,1.06,5.6,2.0,3.7,53.4,59.2,18.0,18.0,17.4,6.2,48.8,33.6
6,Zach LaVine,CHI,65,4.5,19.4,1.22,5.5,1.8,3.2,56.4,61.6,20.5,9.6,20.2,3.4,57.5,68.7
7,Buddy Hield,IND,70,4.0,25.6,1.27,5.0,1.8,3.6,51.8,68.1,2.9,7.6,2.2,0.4,49.1,78.1
8,Jayson Tatum,BOS,66,4.2,15.1,1.26,5.3,1.8,3.1,57.9,63.4,20.9,10.5,20.6,4.3,58.8,76.7
9,Jordan Poole,GSW,71,4.2,19.9,1.13,4.7,1.7,3.1,53.9,60.5,15.4,13.8,12.8,2.7,52.3,49.7
10,Ja Morant,MEM,53,5.5,20.0,1.13,6.3,2.3,3.9,59.3,62.7,17.7,15.3,15.6,4.4,55.1,50.6
11,Trae Young,ATL,63,5.3,19.2,1.01,5.3,1.7,3.7,45.5,51.3,18.7,13.9,14.2,2.4,47.4,25.3
12,Bennedict Mathurin,IND,67,4.0,24.5,1.2,4.9,1.5,2.8,54.3,60.8,24.7,10.7,24.0,4.1,57.2,65.1
13,Donovan Mitchell,CLE,61,4.3,17.4,1.19,5.1,2.0,3.5,56.5,63.8,11.4,11.7,9.1,4.2,52.7,62.9
14,Terry Rozier,CHA,62,4.5,20.4,1.04,4.7,1.8,3.7,48.1,54.1,11.7,9.6,11.0,3.6,47.3,29.8
15,Desmond Bane,MEM,47,5.3,27.4,1.15,6.1,2.2,4.6,48.1,58.6,10.0,8.0,9.2,4.0,47.4,53.0
16,Kyle Kuzma,WAS,63,4.2,18.8,1.07,4.5,1.8,3.2,56.4,62.0,9.4,15.8,9.4,2.3,49.1,36.0
