,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Luka Doncic,DAL,54,7.3,24.1,1.14,8.4,2.6,5.6,47.5,55.3,21.0,6.6,17.4,3.5,52.0,85.1
1,Shai Gilgeous-Alexander,OKC,54,6.3,22.9,1.05,6.6,2.1,4.7,45.3,47.1,21.3,7.0,19.9,3.2,51.8,74.7
2,Julius Randle,NYK,65,5.0,20.7,1.01,5.0,1.7,3.6,46.8,51.3,19.5,12.4,18.0,5.3,48.0,68.3
3,James Harden,PHI,46,6.2,30.4,1.13,7.0,2.0,4.7,41.3,50.0,22.3,6.6,21.6,4.9,47.7,84.6
4,Joel Embiid,PHI,49,6.4,22.0,0.97,6.2,2.1,4.8,44.9,45.5,18.2,10.5,16.9,3.2,48.4,62.0
5,Damian Lillard,POR,50,5.1,18.3,1.18,6.0,1.9,3.8,50.3,56.6,19.8,9.1,18.2,4.0,53.4,90.5
6,Anthony Edwards,MIN,65,4.3,17.3,0.96,4.1,1.6,3.8,42.6,49.2,7.2,6.5,7.2,1.1,42.7,60.2
7,Jayson Tatum,BOS,60,4.7,17.0,0.92,4.3,1.3,3.6,34.9,41.3,15.5,8.8,14.5,1.4,41.0,48.0
8,Kyrie Irving,BKN,40,4.8,19.8,1.28,6.2,2.3,4.1,55.8,61.8,15.0,5.7,14.0,6.2,56.5,96.4
9,DeMar DeRozan,CHI,58,3.5,15.4,1.18,4.2,1.3,2.6,50.7,51.0,28.8,6.3,27.8,7.3,57.6,90.0
10,Pascal Siakam,TOR,54,4.2,16.9,1.0,4.1,1.6,3.3,46.9,47.8,16.0,6.2,13.3,1.8,51.1,63.3
11,Spencer Dinwiddie,DAL,53,4.3,25.9,0.99,4.2,1.3,3.2,39.5,45.6,18.1,7.1,17.7,1.8,46.5,62.9
12,Kevin Durant,BKN,39,5.4,21.6,1.02,5.6,2.0,4.2,48.5,50.6,13.2,12.3,12.3,2.4,48.1,70.6
