,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,56,7.0,23.9,1.21,8.4,3.0,5.2,57.6,60.7,20.0,10.0,19.5,4.4,58.2,64.5
1,Deandre Ayton,PHX,61,4.9,29.6,1.21,6.0,2.7,4.3,62.5,62.7,10.0,6.0,10.0,3.3,60.5,64.1
2,Nikola Vucevic,CHI,69,4.7,27.4,1.02,4.8,2.1,4.2,49.5,53.3,3.0,7.0,3.4,0.6,47.7,33.5
3,Bam Adebayo,MIA,66,4.3,21.3,1.11,4.8,2.0,3.6,54.4,54.4,13.0,6.0,12.6,1.8,55.8,45.2
4,Anthony Davis,LAL,45,4.7,20.5,1.31,6.2,2.5,3.9,64.0,65.4,15.0,5.0,15.1,2.8,64.2,80.2
5,Evan Mobley,CLE,71,3.5,22.3,1.11,3.9,1.5,2.7,57.9,59.5,18.0,10.0,16.9,4.4,55.8,44.0
6,Brook Lopez,MIL,68,2.9,21.2,1.28,3.7,1.5,2.7,56.0,64.3,9.0,4.0,8.6,4.0,56.1,75.4
7,Myles Turner,IND,58,3.5,22.4,1.2,4.2,1.5,2.8,53.0,58.8,16.0,5.0,15.4,3.0,56.2,63.3
8,Christian Wood,DAL,58,2.8,17.8,1.48,4.1,1.5,2.3,64.0,74.3,15.0,5.0,14.4,5.0,64.4,93.5
9,Alperen Sengun,HOU,64,3.3,22.1,1.11,3.6,1.5,2.6,56.0,57.5,16.0,9.0,14.9,4.8,54.8,45.6
10,Domantas Sabonis,SAC,67,2.5,14.7,1.3,3.3,1.4,2.0,66.4,67.9,19.0,7.0,18.2,6.5,64.1,79.7
11,Nikola Jokic,DEN,62,2.5,11.8,1.38,3.4,1.5,2.2,67.9,72.4,9.0,6.0,9.1,2.6,64.3,89.1
12,Jarrett Allen,CLE,62,3.0,24.7,1.15,3.4,1.5,2.4,61.1,61.4,11.0,11.0,10.2,2.7,57.5,51.6
13,Clint Capela,ATL,54,2.8,27.7,1.35,3.8,1.7,2.5,69.9,69.9,13.0,4.0,12.6,4.6,69.5,86.3
14,Kristaps Porzingis,WAS,60,2.9,14.2,1.16,3.4,1.1,2.4,45.1,54.5,16.0,4.0,14.9,2.9,50.0,53.6
15,Nic Claxton,BKN,65,2.2,21.0,1.31,2.8,1.2,1.6,74.8,74.8,21.0,9.0,20.6,5.7,70.2,81.0
16,Jonas Valanciunas,NOP,67,2.6,19.2,1.05,2.7,1.1,2.3,49.4,52.3,8.0,3.0,8.1,1.2,51.2,35.1
17,Rudy Gobert,MIN,59,2.2,18.9,1.25,2.8,1.1,1.6,69.1,69.1,23.0,8.0,22.7,5.3,66.7,71.7
18,Dwight Powell,DAL,66,1.7,29.6,1.5,2.5,1.0,1.2,79.0,79.0,25.0,6.0,24.8,5.5,75.2,94.0
19,Naz Reid,MIN,62,2.3,22.8,1.13,2.6,1.1,2.0,52.0,59.8,6.0,7.0,6.3,1.4,50.0,47.0
20,Lauri Markkanen,UTA,62,1.9,8.9,1.34,2.5,0.9,1.6,52.5,62.4,16.0,3.0,13.6,4.2,56.8,84.3
21,Ivica Zubac,LAC,64,1.9,19.5,1.24,2.3,0.9,1.4,66.7,66.7,20.0,11.0,19.2,3.3,64.2,69.8
22,Wendell Carter Jr.,ORL,47,2.7,18.3,1.12,3.0,1.3,2.3,55.1,60.3,7.0,9.0,7.1,1.6,52.4,46.0
23,Brandon Clarke,MEM,56,1.8,21.8,1.4,2.5,1.1,1.6,67.4,67.4,18.0,3.0,17.0,10.0,68.0,90.7
24,Daniel Gafford,WAS,68,1.6,23.7,1.31,2.1,0.9,1.2,70.2,70.2,18.0,7.0,17.8,3.7,65.4,80.6
25,P.J. Washington,CHA,67,1.6,10.3,1.3,2.1,0.8,1.4,55.8,63.7,11.0,2.0,9.3,1.9,58.9,78.6
26,Onyeka Okongwu,ATL,68,1.7,20.9,1.21,2.0,0.9,1.4,63.4,63.4,16.0,10.0,14.8,6.1,60.0,63.7
27,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.0,4.0,16.5,5.2,64.9,85.9
28,Bobby Portis,MIL,59,1.8,13.8,1.22,2.2,0.8,1.6,52.6,63.2,7.0,7.0,6.5,2.8,50.5,65.7
29,Zach Collins,SAS,57,2.1,18.7,1.07,2.2,0.9,1.9,47.7,55.5,7.0,5.0,6.7,3.4,47.1,39.5
30,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.9,1.4,62.3,62.3,28.0,8.0,27.4,8.5,61.3,60.5
31,Jakob Poeltl,SAS,46,2.4,20.2,1.12,2.7,1.2,2.0,61.1,61.1,13.0,9.0,12.8,4.6,56.0,46.4
32,Isaiah Stewart,DET,50,2.0,17.7,1.18,2.4,0.8,1.4,55.6,61.8,24.0,8.0,21.6,2.9,57.8,57.0
33,John Collins,ATL,60,1.6,13.5,1.21,2.0,0.8,1.4,56.0,59.5,12.0,5.0,12.2,3.1,57.1,65.2
34,Jusuf Nurkic,POR,50,2.1,16.0,1.11,2.4,0.9,1.6,54.9,57.3,23.0,13.0,23.4,13.1,52.3,44.8
35,Giannis Antetokounmpo,MIL,55,1.9,6.2,1.09,2.0,0.7,1.3,52.7,56.8,23.0,6.0,23.3,2.9,53.4,42.3
36,Kenyon Martin Jr.,HOU,70,1.3,11.9,1.22,1.6,0.6,1.0,62.3,63.8,20.0,10.0,18.7,5.5,59.3,66.1
37,Isaiah Jackson,IND,52,1.9,30.0,1.11,2.1,0.8,1.6,51.2,51.2,23.0,2.0,22.2,8.1,57.6,44.4
38,Jayson Tatum,BOS,66,1.6,5.7,1.06,1.7,0.6,1.3,45.3,55.8,9.0,10.0,8.7,1.0,45.2,36.7
39,Julius Randle,NYK,71,1.3,5.4,1.17,1.5,0.5,1.1,47.4,59.0,12.0,5.0,9.7,1.1,50.5,55.6
40,Nick Richards,CHA,57,1.4,20.8,1.35,1.9,0.7,1.1,66.1,66.1,28.0,6.0,27.8,12.7,67.1,87.1
41,Andre Drummond,CHI,56,1.6,26.8,1.14,1.9,0.8,1.2,68.2,68.2,16.0,15.0,16.3,3.3,58.7,49.6
42,Moritz Wagner,ORL,49,1.8,18.7,1.13,2.1,0.7,1.4,50.7,55.6,19.0,8.0,18.9,5.6,53.3,48.8
43,Jalen Duren,DET,57,1.4,17.2,1.25,1.8,0.8,1.1,67.2,67.2,18.0,8.0,16.3,5.0,63.8,71.7
44,Drew Eubanks,POR,68,1.1,21.6,1.28,1.4,0.6,0.9,71.7,71.7,16.0,8.0,16.0,4.0,66.7,76.4
45,Jalen Smith,IND,58,1.8,18.8,0.92,1.6,0.6,1.4,39.8,46.4,13.0,7.0,13.7,2.0,42.2,25.0
46,Draymond Green,GSW,62,1.3,13.2,1.18,1.5,0.6,1.0,60.0,60.8,15.0,8.0,15.2,5.1,59.5,58.1
47,Jock Landale,PHX,61,1.4,23.0,1.04,1.5,0.5,1.2,42.1,47.4,15.0,2.0,14.8,3.4,47.7,34.7
48,Walker Kessler,UTA,65,1.0,14.9,1.31,1.4,0.6,0.9,69.5,69.5,10.0,3.0,10.4,1.5,67.2,81.5
49,Wenyen Gabriel,LAL,57,1.1,20.2,1.41,1.5,0.7,0.9,70.4,71.3,13.0,5.0,11.5,6.6,68.9,91.1
50,Mike Muscala,OKC,43,1.5,27.0,1.33,2.0,0.7,1.4,50.8,66.1,6.0,0.0,6.3,0.0,54.0,83.6
51,LeBron James,LAL,47,1.4,5.0,1.23,1.7,0.7,1.3,58.3,63.3,9.0,5.0,7.6,4.5,57.6,67.5
52,Jaren Jackson Jr.,MEM,52,1.3,8.2,1.18,1.5,0.5,1.0,50.0,58.0,25.0,7.0,25.0,5.9,55.9,57.0
53,Mo Bamba,ORL,40,1.5,23.3,1.28,1.9,0.7,1.2,53.1,65.3,17.0,8.0,16.7,6.7,51.7,77.0
54,Willy Hernangomez,NOP,35,1.8,26.2,1.17,2.1,0.7,1.2,55.8,57.0,27.0,8.0,23.4,1.6,60.9,55.2
