,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,48,6.7,22.9,1.18,7.9,2.8,5.0,55.4,58.1,19.9,9.7,19.6,4.4,56.7,58.4
1,Deandre Ayton,PHX,53,4.8,27.8,1.21,5.8,2.4,4.0,62.5,62.7,9.1,5.6,9.5,4.0,59.9,64.7
2,Nikola Vucevic,CHI,62,4.5,26.7,1.06,4.8,2.0,4.0,51.0,54.7,3.2,5.4,3.2,0.4,49.6,37.1
3,Bam Adebayo,MIA,57,4.5,21.7,1.09,4.9,2.3,4.0,53.7,53.7,12.1,5.5,12.1,1.6,55.1,42.5
4,Evan Mobley,CLE,62,3.4,21.6,1.13,3.8,1.9,3.0,59.3,61.1,16.3,11.5,15.8,5.3,55.5,48.9
5,Christian Wood,DAL,51,2.9,18.5,1.53,4.5,2.2,3.0,66.7,77.5,14.1,4.7,13.4,5.4,66.4,95.0
6,Anthony Davis,LAL,38,4.8,20.9,1.25,6.0,2.5,4.0,61.7,62.8,14.4,5.0,14.4,1.7,62.4,70.1
7,Myles Turner,IND,53,3.4,22.2,1.21,4.2,1.7,3.0,52.4,58.8,15.9,6.0,15.4,2.7,55.5,64.3
8,Alperen Sengun,HOU,56,3.3,22.5,1.13,3.8,1.8,3.0,55.6,57.3,16.7,7.5,15.1,5.4,55.4,49.3
9,Jarrett Allen,CLE,57,3.1,24.8,1.16,3.6,2.0,3.0,61.5,61.9,10.2,10.8,9.1,2.3,58.0,52.5
10,Nikola Jokic,DEN,55,2.6,12.5,1.42,3.7,1.3,2.0,69.4,74.2,9.8,6.3,9.8,2.8,65.7,90.0
11,Brook Lopez,MIL,60,2.6,19.6,1.26,3.3,0.9,2.0,54.2,62.8,7.7,3.2,7.7,3.2,54.5,70.6
12,Domantas Sabonis,SAC,59,2.5,14.6,1.31,3.2,1.3,2.0,65.0,66.7,19.2,4.8,18.5,6.2,64.4,79.2
13,Clint Capela,ATL,46,3.0,28.8,1.36,4.1,2.2,3.0,70.8,70.8,13.1,4.4,13.1,5.1,70.1,86.9
14,Jonas Valanciunas,NOP,61,2.7,19.6,1.05,2.8,0.8,2.0,49.3,52.4,8.0,3.1,8.0,0.6,51.5,36.2
15,Kristaps Porzingis,WAS,51,2.9,14.4,1.14,3.3,0.7,2.0,43.8,52.5,18.1,3.4,16.8,2.7,50.3,50.2
16,Nic Claxton,BKN,57,2.0,19.5,1.29,2.6,1.6,2.0,73.6,73.6,20.9,8.7,20.9,6.1,68.7,76.0
17,Ivica Zubac,LAC,60,2.0,20.6,1.24,2.5,0.5,1.0,66.3,66.3,20.2,10.9,19.3,3.4,63.9,68.3
18,Lauri Markkanen,UTA,57,1.9,9.1,1.35,2.6,1.2,2.0,52.7,62.4,15.7,1.9,13.0,3.7,57.4,85.5
19,Rudy Gobert,MIN,52,2.2,19.0,1.26,2.8,1.5,2.0,69.9,69.9,23.9,8.0,23.0,5.3,67.3,71.5
20,Naz Reid,MIN,56,2.3,22.5,1.12,2.5,1.0,2.0,51.8,58.9,6.3,7.1,6.3,1.6,50.4,45.2
21,Brandon Clarke,MEM,54,1.8,21.5,1.42,2.6,1.5,2.0,68.6,68.6,18.6,3.1,17.5,10.3,69.1,91.9
22,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.5,4.1,16.5,5.2,64.9,84.6
23,Dwight Powell,DAL,58,1.5,27.4,1.47,2.2,0.7,1.0,75.8,75.8,25.0,5.7,25.0,5.7,73.9,92.8
24,P.J. Washington,CHA,60,1.6,10.7,1.29,2.1,0.4,1.0,55.7,63.1,11.1,2.0,9.1,2.0,58.6,76.9
25,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.5,1.0,62.3,62.3,28.3,7.5,27.4,8.5,61.3,60.2
26,Onyeka Okongwu,ATL,60,1.7,21.3,1.22,2.1,0.5,1.0,62.4,62.4,13.7,7.8,12.7,4.9,60.8,65.2
27,Daniel Gafford,WAS,59,1.5,23.3,1.35,2.1,0.7,1.0,73.2,73.2,18.7,7.7,18.7,4.4,67.0,85.1
28,Jakob Poeltl,SAS,46,2.4,20.2,1.12,2.7,1.2,2.0,61.1,61.1,12.8,9.2,12.8,4.6,56.0,46.6
29,Isaiah Stewart,DET,50,2.0,17.7,1.18,2.4,0.4,1.0,55.6,61.8,23.5,7.8,21.6,2.9,57.8,56.2
30,Wendell Carter Jr.,ORL,42,2.6,17.8,1.08,2.8,1.0,2.0,54.3,59.2,6.4,10.1,6.4,1.8,50.5,41.2
31,John Collins,ATL,52,1.8,14.2,1.2,2.1,1.3,2.0,55.7,58.9,11.0,4.4,11.0,2.2,57.1,62.4
32,Julius Randle,NYK,63,1.4,5.9,1.2,1.7,0.4,1.0,48.7,60.5,11.1,5.6,8.9,1.1,51.1,63.2
33,Jusuf Nurkic,POR,45,2.1,15.2,1.15,2.4,1.3,2.0,56.3,59.2,24.5,12.8,24.5,12.8,54.3,51.6
34,Bobby Portis,MIL,50,1.8,13.0,1.19,2.1,1.3,2.0,52.6,63.5,5.6,7.9,5.6,2.2,49.4,61.1
35,Moritz Wagner,ORL,41,2.1,20.6,1.18,2.4,1.2,2.0,52.9,58.1,17.6,8.2,17.6,5.9,54.1,56.2
36,Zach Collins,SAS,51,1.9,17.8,1.04,1.9,1.2,2.0,50.0,55.2,7.4,6.3,7.4,4.2,48.4,33.5
37,Jayson Tatum,BOS,58,1.6,5.7,1.05,1.7,0.3,1.0,45.3,55.3,9.8,9.8,9.8,1.1,45.7,35.7
38,Andre Drummond,CHI,49,1.7,26.8,1.14,2.0,0.6,1.0,70.0,70.0,15.5,16.7,15.5,3.6,58.3,50.9
39,Giannis Antetokounmpo,MIL,49,1.8,6.0,1.07,1.9,0.3,1.0,51.5,56.1,22.5,4.5,22.5,3.4,51.7,39.4
40,Isaiah Jackson,IND,45,1.9,28.8,1.11,2.1,1.2,2.0,50.7,50.7,23.8,2.4,22.6,8.3,57.1,44.3
41,Jalen Duren,DET,52,1.3,17.2,1.27,1.7,0.7,1.0,67.9,67.9,17.4,7.2,15.9,5.8,65.2,73.3
42,Jalen Smith,IND,53,1.7,18.1,0.99,1.7,0.2,1.0,44.4,51.4,12.4,7.9,13.5,2.2,44.9,25.8
43,Kenyon Martin Jr.,HOU,61,1.2,11.6,1.16,1.4,0.6,1.0,59.6,60.5,18.7,12.0,17.3,6.7,54.7,52.9
44,Mike Muscala,OKC,43,1.5,27.0,1.33,2.0,0.3,1.0,50.8,66.1,6.3,0.0,6.3,0.0,54.0,82.9
45,Walker Kessler,UTA,60,1.1,15.8,1.31,1.4,0.7,1.0,68.4,68.4,10.9,1.6,10.9,1.6,67.2,80.0
46,Nick Richards,CHA,48,1.4,20.1,1.27,1.8,0.6,1.0,64.0,64.0,25.8,7.6,25.8,9.1,65.2,72.6
47,LeBron James,LAL,47,1.4,5.0,1.23,1.7,0.5,1.0,58.3,63.3,9.1,4.5,7.6,4.5,57.6,66.8
48,Jock Landale,PHX,53,1.5,22.8,1.04,1.5,0.2,1.0,42.0,47.8,12.8,2.6,12.8,3.8,46.2,33.0
49,Drew Eubanks,POR,59,1.1,21.1,1.25,1.4,0.7,1.0,70.6,70.6,12.5,9.4,12.5,1.6,65.6,69.4
50,Mo Bamba,ORL,40,1.5,23.3,1.28,1.9,0.4,1.0,53.1,65.3,16.7,8.3,16.7,6.7,51.7,74.7
51,Wenyen Gabriel,LAL,48,1.1,21.1,1.41,1.6,0.7,1.0,70.2,71.3,14.8,5.6,13.0,7.4,68.5,89.6
52,Draymond Green,GSW,54,1.2,12.9,1.14,1.4,0.6,1.0,59.3,60.2,12.1,9.1,12.1,3.0,57.6,49.8
53,Montrezl Harrell,PHI,50,1.2,23.4,1.12,1.3,0.6,1.0,60.0,60.0,18.6,10.2,18.6,5.1,57.6,45.7
54,DeAndre Jordan,DEN,34,1.3,27.4,1.51,1.9,0.8,1.0,82.4,83.8,23.3,4.7,20.9,7.0,79.1,94.1
55,Willy Hernangomez,NOP,31,1.7,24.9,1.2,2.1,0.5,1.0,57.9,59.2,24.1,7.4,22.2,1.9,61.1,63.8
56,Pascal Siakam,TOR,53,1.3,5.1,0.97,1.2,0.4,1.0,43.3,48.3,7.5,6.0,7.5,3.0,43.3,24.9
57,Steven Adams,MEM,42,1.0,11.0,1.46,1.5,0.8,1.0,76.9,76.9,15.9,2.3,13.6,6.8,72.7,92.3
58,Scottie Barnes,TOR,60,0.8,4.7,1.36,1.1,0.8,1.0,70.0,72.5,10.6,6.4,10.6,2.1,68.1,86.4
