,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,69,2.4,17.6,1.22,2.9,1.2,2.0,61.2,61.2,11.0,6.1,11.0,1.8,61.0,69.9
1,Rudy Gobert,MIN,62,2.5,20.8,1.14,2.8,1.1,1.9,57.5,57.5,18.3,7.2,17.6,3.9,57.5,55.7
2,Clint Capela,ATL,57,2.9,29.1,1.03,3.0,1.3,2.6,51.7,51.7,9.6,3.6,9.6,1.8,51.8,36.7
3,Walker Kessler,UTA,68,2.1,29.5,1.21,2.5,1.1,1.7,63.8,63.8,18.6,5.0,17.1,6.4,63.6,69.5
4,Onyeka Okongwu,ATL,71,1.7,21.0,1.35,2.3,1.0,1.4,70.1,70.1,18.0,4.9,17.2,2.5,68.9,85.1
5,Nikola Jokic,DEN,65,1.9,8.9,1.35,2.5,1.0,1.6,64.4,64.4,18.2,3.3,18.2,7.4,66.1,86.1
6,Anthony Davis,LAL,47,2.8,12.0,1.23,3.4,1.3,2.2,59.8,59.8,19.2,6.9,18.5,4.6,60.8,72.0
7,Ivica Zubac,LAC,67,2.3,23.1,1.04,2.3,1.0,1.8,54.2,54.2,14.6,8.6,13.2,2.6,53.6,38.6
8,Daniel Gafford,WAS,71,1.5,22.5,1.45,2.2,1.0,1.3,75.6,75.6,17.0,6.6,16.0,8.5,71.7,93.4
9,Domantas Sabonis,SAC,70,1.8,10.7,1.18,2.2,0.8,1.5,55.7,55.7,17.8,4.7,17.8,4.7,58.1,62.3
10,Giannis Antetokounmpo,MIL,57,1.7,5.6,1.57,2.6,1.1,1.2,85.7,85.7,25.0,7.3,24.0,5.2,80.2,98.7
11,Kevon Looney,GSW,74,1.6,25.6,1.28,2.0,0.9,1.4,67.0,67.0,9.5,5.2,9.5,0.9,66.4,79.7
12,Jarrett Allen,CLE,63,2.0,16.1,1.2,2.3,1.0,1.5,64.6,64.6,17.9,5.7,17.1,1.6,64.2,67.4
13,Nick Richards,CHA,58,2.1,30.8,1.21,2.5,1.0,1.7,58.6,58.6,20.8,5.0,19.2,8.3,60.8,68.0
14,Mitchell Robinson,NYK,52,2.7,43.7,1.03,2.8,1.2,2.1,55.9,55.9,14.2,8.5,14.2,1.4,53.2,36.1
15,Chris Boucher,TOR,67,1.8,21.6,1.17,2.1,0.9,1.6,56.6,56.6,13.1,2.5,13.1,2.5,59.8,62.0
16,Jalen Duren,DET,58,2.1,26.6,1.14,2.4,1.1,1.7,61.0,61.0,13.7,9.7,13.7,4.0,58.9,55.4
17,Deandre Ayton,PHX,61,1.9,11.3,1.21,2.3,1.0,1.5,62.4,62.9,15.7,7.0,15.7,4.3,60.0,68.4
18,Julius Randle,NYK,74,1.2,5.0,1.45,1.8,0.8,1.0,76.3,76.3,18.7,8.8,17.6,11.0,70.3,93.0
19,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,73.4
20,Tari Eason,HOU,73,1.5,15.5,1.18,1.8,0.8,1.3,59.8,59.8,10.0,5.5,10.0,3.6,59.1,63.2
21,Isaiah Hartenstein,NYK,74,1.6,30.5,1.03,1.6,0.7,1.4,52.9,52.9,6.8,5.1,6.8,0.9,53.0,37.7
22,Steven Adams,MEM,42,3.0,31.9,0.94,2.9,1.4,2.6,51.4,51.4,9.4,7.0,9.4,3.1,49.2,25.0
23,Jakob Poeltl,SAS,46,2.0,17.4,1.27,2.6,1.1,1.7,67.5,67.5,16.0,5.3,16.0,4.3,64.9,77.2
24,Lauri Markkanen,UTA,64,1.4,6.7,1.27,1.8,0.8,1.2,62.0,62.7,14.1,6.5,13.0,6.5,60.9,77.5
25,Alperen Sengun,HOU,66,1.8,12.2,0.98,1.8,0.8,1.6,51.5,51.5,8.4,9.2,5.9,4.2,48.7,29.4
26,Wendell Carter Jr.,ORL,50,1.7,11.3,1.4,2.3,0.9,1.3,68.3,68.3,27.7,4.8,26.5,8.4,71.1,88.3
27,Aaron Gordon,DEN,61,1.6,11.2,1.17,1.9,0.9,1.4,59.1,59.1,12.1,1.0,11.1,2.0,61.6,61.7
28,Bam Adebayo,MIA,69,1.5,7.4,1.11,1.7,0.7,1.3,55.6,55.6,10.6,3.8,11.5,1.9,56.7,50.6
