,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,68,5.9,24.5,1.04,6.2,2.1,5.3,40.1,53.8,5.5,6.5,5.7,1.2,39.7,55.8
1,Jerami Grant,POR,62,5.8,30.7,1.09,6.3,2.0,5.2,39.4,55.0,6.7,5.9,6.4,2.0,39.9,64.6
2,Tim Hardaway Jr.,DAL,61,5.8,42.0,1.08,6.2,2.1,5.5,38.4,54.5,4.0,2.6,4.0,1.4,38.7,63.0
3,Kyle Kuzma,WAS,61,6.1,27.0,1.0,6.1,2.1,5.5,38.4,51.8,3.8,6.5,3.8,0.5,37.9,44.4
4,Buddy Hield,IND,67,4.5,28.8,1.23,5.5,1.9,4.2,45.7,64.3,1.7,5.3,1.7,0.3,44.0,87.7
5,Lauri Markkanen,UTA,60,4.6,21.7,1.28,5.9,2.0,4.2,47.0,65.3,5.1,4.7,4.4,0.4,47.3,93.0
6,P.J. Washington,CHA,63,5.9,37.9,0.92,5.4,2.0,5.3,37.0,47.9,4.6,6.5,4.9,1.4,36.0,28.9
7,Gary Trent Jr.,TOR,59,5.0,30.0,1.15,5.7,2.0,4.7,42.4,57.2,4.4,3.1,4.1,1.7,42.7,76.2
8,Max Strus,MIA,66,4.4,37.4,1.16,5.1,1.7,4.0,41.0,58.8,3.4,5.2,3.4,0.3,40.7,77.4
9,Michael Porter Jr.,DEN,50,5.2,35.5,1.27,6.6,2.4,4.9,48.6,65.5,3.1,3.8,3.1,0.8,47.7,91.5
10,Keldon Johnson,SAS,57,5.9,27.3,0.99,5.8,1.9,5.1,37.9,48.8,9.9,6.0,9.9,3.3,39.4,43.7
11,Trey Murphy III,NOP,63,4.8,44.6,1.09,5.2,1.8,4.4,39.8,54.8,4.3,3.0,4.0,0.3,41.0,65.0
12,RJ Barrett,NYK,61,5.9,28.3,0.91,5.4,1.8,5.2,34.4,45.3,8.3,5.6,7.8,1.9,36.7,26.5
13,Harrison Barnes,SAC,65,4.5,34.1,1.11,5.0,1.4,3.6,39.8,52.1,15.9,4.1,15.9,1.7,46.2,69.1
14,Marcus Morris Sr.,LAC,58,4.8,41.4,1.14,5.5,1.9,4.6,42.0,56.3,4.6,2.1,4.3,0.7,43.4,74.4
15,Luguentz Dort,OKC,59,5.6,38.0,0.96,5.4,1.8,4.8,37.2,49.8,7.6,8.2,6.9,0.9,38.4,37.4
