,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jarrett Allen,CLE,58,4.1,32.8,1.38,5.6,2.4,3.3,71.6,71.6,15.3,5.1,15.3,3.8,69.4,69.2
1,Domantas Sabonis,SAC,60,3.7,21.7,1.35,5.0,1.9,2.6,71.5,71.5,21.3,10.9,20.4,3.6,68.8,60.7
2,Evan Mobley,CLE,63,3.1,20.1,1.44,4.5,2.0,2.8,72.4,72.4,12.7,3.0,12.7,4.6,71.6,80.0
3,Nic Claxton,BKN,59,3.3,32.1,1.35,4.4,2.0,2.8,72.1,72.1,13.4,4.6,13.4,3.1,69.6,60.0
4,Rudy Gobert,MIN,53,3.3,28.9,1.37,4.6,1.9,2.6,71.9,71.9,20.9,8.5,20.3,7.9,68.9,65.1
5,Bam Adebayo,MIA,59,3.3,15.9,1.21,4.0,1.7,2.8,60.6,60.6,12.9,4.6,12.9,2.6,60.3,35.6
6,Aaron Gordon,DEN,52,2.8,18.8,1.49,4.1,1.9,2.3,80.2,80.2,14.6,4.2,13.9,2.8,77.1,85.7
7,Kevon Looney,GSW,64,2.5,43.9,1.3,3.3,1.3,2.0,65.6,65.6,20.4,3.1,19.8,4.3,68.5,53.0
8,Deandre Ayton,PHX,55,3.0,18.1,1.25,3.8,1.7,2.7,63.0,63.0,10.2,6.0,9.6,3.6,61.7,43.2
9,Kenyon Martin Jr.,HOU,62,1.9,17.7,1.5,2.8,1.2,1.6,77.0,77.0,17.1,4.3,17.1,6.8,75.2,86.3
10,Mason Plumlee,CHA,56,2.3,21.3,1.38,3.1,1.2,1.6,75.3,75.3,28.3,6.3,27.6,4.7,73.2,67.0
11,Nikola Jokic,DEN,56,2.2,10.4,1.41,3.1,1.3,1.9,68.9,68.9,16.5,4.1,14.9,8.3,67.8,74.3
12,Ivica Zubac,LAC,60,2.2,23.1,1.25,2.8,1.2,1.8,65.7,65.7,17.2,6.7,17.2,2.2,64.2,43.5
13,Jonas Valanciunas,NOP,61,2.1,15.2,1.3,2.7,1.1,1.7,66.3,66.3,15.0,7.9,14.2,2.4,65.4,51.7
14,Myles Turner,IND,54,2.1,13.3,1.45,3.0,1.2,1.7,73.6,73.6,18.8,4.5,17.9,4.5,73.2,81.9
15,Brandon Clarke,MEM,56,2.2,26.8,1.27,2.8,1.3,1.9,66.7,66.7,14.6,3.3,14.6,3.3,63.4,45.4
16,Walker Kessler,UTA,61,1.9,27.6,1.35,2.5,1.2,1.5,75.5,75.5,12.4,7.1,10.6,2.7,69.9,61.3
17,Jarred Vanderbilt,UTA,52,2.4,28.9,1.24,2.9,1.3,2.0,63.5,63.5,14.6,4.9,13.8,4.1,61.8,40.3
18,Onyeka Okongwu,ATL,61,1.8,22.1,1.4,2.5,1.1,1.5,72.2,72.2,13.9,5.6,13.9,2.8,71.3,70.8
19,Daniel Gafford,WAS,60,1.6,24.4,1.51,2.5,1.0,1.3,77.6,77.6,29.6,3.1,29.6,10.2,77.6,89.8
20,Clint Capela,ATL,47,2.3,22.1,1.35,3.1,1.4,2.0,70.8,70.8,9.3,2.8,9.3,1.9,69.2,61.6
21,Anthony Davis,LAL,39,2.5,10.9,1.46,3.7,1.6,2.2,72.6,72.6,16.3,3.1,16.3,5.1,73.5,83.5
22,Drew Eubanks,POR,61,1.8,35.1,1.29,2.3,1.1,1.6,67.0,67.0,6.4,4.5,6.4,1.8,64.5,50.3
23,Larry Nance Jr.,NOP,50,2.0,30.8,1.38,2.8,1.3,1.8,72.2,72.2,10.8,3.9,10.8,2.9,68.6,68.7
24,Lauri Markkanen,UTA,58,1.8,8.7,1.33,2.4,1.0,1.5,62.9,62.9,18.9,2.8,17.9,5.7,66.0,55.9
25,Jalen Duren,DET,52,2.0,26.4,1.29,2.6,1.2,1.7,67.4,67.4,14.2,4.7,14.2,2.8,66.0,50.8
26,Jimmy Butler,MIA,49,1.8,9.6,1.53,2.8,1.0,1.3,75.4,75.4,27.0,6.7,27.0,6.7,75.3,91.4
27,Dwight Powell,DAL,59,1.5,27.4,1.48,2.2,0.9,1.2,75.7,75.7,27.0,2.2,27.0,7.9,75.3,85.1
28,Jakob Poeltl,SAS,46,2.4,20.6,1.17,2.8,1.2,2.0,63.3,63.3,11.7,8.1,11.7,0.9,60.4,28.3
29,Nikola Vucevic,CHI,64,1.5,8.7,1.38,2.0,0.9,1.3,73.8,73.8,7.5,9.7,7.5,3.2,67.7,66.0
