,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,49,6.1,29.1,0.98,5.9,2.1,5.5,38.4,51.9,2.7,7.7,2.7,0.3,36.9,55.4
1,Bojan Bogdanovic,DET,58,3.1,16.1,1.15,3.5,1.3,2.6,48.3,57.9,8.4,8.9,6.7,1.7,47.5,84.8
2,Lauri Markkanen,UTA,56,2.8,13.6,1.07,3.0,0.9,2.4,39.4,49.6,15.7,6.9,15.1,5.7,42.8,73.9
3,Malik Beasley,UTA,55,2.4,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,78.8
4,Jayson Tatum,BOS,57,2.3,8.1,0.98,2.2,0.8,1.9,39.8,47.7,10.9,8.5,11.6,3.9,40.3,56.5
5,Jordan Poole,GSW,61,2.0,9.3,0.99,2.0,0.6,1.6,37.4,50.0,11.5,10.7,11.5,3.3,38.5,57.6
6,Stephen Curry,GSW,38,2.8,11.4,1.08,3.1,1.0,2.3,41.6,55.1,9.3,10.2,8.3,1.9,41.7,76.4
7,Damian Lillard,POR,47,2.1,7.6,1.17,2.5,0.9,1.9,44.4,60.6,5.1,7.1,4.0,3.0,42.4,86.4
8,Jaylen Brown,BOS,50,2.6,10.3,0.84,2.2,0.8,2.2,37.8,45.9,5.3,12.1,5.3,1.5,35.6,29.3
9,Devin Booker,PHX,35,2.5,10.0,1.14,2.9,1.0,1.9,51.5,58.1,13.6,12.5,13.6,3.4,50.0,82.5
10,Jordan Clarkson,UTA,60,1.9,8.6,0.87,1.6,0.6,1.6,38.3,46.3,7.2,9.0,7.2,1.8,36.9,33.7
11,CJ McCollum,NOP,54,1.9,8.5,0.92,1.7,0.6,1.8,35.8,44.7,5.9,3.0,5.9,3.0,36.6,42.9
12,Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1.0,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,57.1
13,Terry Rozier,CHA,52,2.0,9.1,0.85,1.7,0.6,1.8,34.4,41.4,5.8,5.8,5.8,1.0,35.6,30.6
14,Darius Garland,CLE,54,1.1,5.2,1.41,1.5,0.5,0.9,57.1,72.4,13.6,8.5,13.6,5.1,55.9,96.7
15,Donovan Mitchell,CLE,53,1.7,7.1,0.87,1.5,0.6,1.6,36.9,43.5,4.3,4.3,4.3,0.0,38.0,33.2
16,Paul George,LAC,46,1.8,8.0,0.94,1.7,0.6,1.6,36.5,45.9,7.1,7.1,7.1,2.4,36.9,49.5
17,Gary Trent Jr.,TOR,53,1.7,9.9,0.88,1.5,0.6,1.5,37.8,43.9,4.4,5.6,4.4,1.1,37.8,34.2
18,Desmond Bane,MEM,37,2.0,10.3,1.04,2.1,0.7,1.8,40.9,53.8,5.3,9.3,5.3,2.7,38.7,69.4
19,Anfernee Simons,POR,56,1.4,6.8,1.01,1.4,0.5,1.3,41.1,53.4,0.0,5.2,0.0,0.0,39.0,66.3
20,Max Strus,MIA,59,1.6,13.0,0.83,1.3,0.5,1.5,30.7,42.0,2.1,4.3,2.1,0.0,30.9,27.7
21,Mikal Bridges,PHX,56,1.3,8.0,1.03,1.3,0.6,1.2,47.8,50.7,6.8,4.1,6.8,2.7,47.9,66.8
22,Buddy Hield,IND,62,1.6,10.3,0.74,1.2,0.4,1.4,28.7,35.6,5.0,8.9,5.0,0.0,29.7,13.6
23,Tim Hardaway Jr.,DAL,56,1.2,8.3,1.14,1.3,0.4,1.0,38.2,50.0,15.4,3.1,15.4,3.1,43.1,83.2
24,Bradley Beal,WAS,38,2.1,9.7,0.91,1.9,0.8,1.6,48.4,51.6,5.1,16.5,5.1,0.0,43.0,40.8
25,AJ Griffin,ATL,57,1.4,16.6,0.89,1.2,0.5,1.3,40.0,44.7,3.8,2.5,2.5,0.0,40.0,37.0
26,Bogdan Bogdanovic,ATL,36,2.0,14.1,0.97,1.9,0.8,1.9,41.8,49.3,2.8,4.2,2.8,0.0,41.7,54.9
27,Michael Porter Jr.,DEN,45,1.8,11.9,0.86,1.5,0.6,1.7,37.3,44.0,2.5,5.0,2.5,1.3,36.3,32.1
28,Kevin Huerter,SAC,57,1.2,9.2,0.94,1.2,0.4,1.1,35.9,50.0,1.4,7.1,1.4,0.0,34.3,51.1
29,Kelly Oubre Jr.,CHA,37,1.8,9.0,0.97,1.8,0.6,1.6,38.3,45.8,10.4,3.0,10.4,3.0,41.8,54.3
30,Dillon Brooks,MEM,54,1.3,8.0,0.9,1.2,0.4,1.1,37.1,46.0,7.0,7.0,7.0,1.4,38.0,39.7
31,Doug McDermott,SAS,53,1.3,13.8,0.94,1.2,0.4,1.2,37.7,46.7,6.0,3.0,6.0,0.0,40.3,48.9
32,Kristaps Porzingis,WAS,51,1.4,6.9,0.89,1.2,0.4,1.1,35.2,40.7,14.1,9.9,12.7,0.0,40.8,36.4
33,Kawhi Leonard,LAC,36,1.8,8.9,0.97,1.7,0.7,1.6,46.6,50.0,3.1,6.3,3.1,0.0,45.3,53.0
34,Zach LaVine,CHI,57,1.2,5.4,0.89,1.1,0.4,1.0,35.6,48.3,4.3,11.4,2.9,0.0,34.3,35.9
35,Jerami Grant,POR,55,0.9,4.9,1.2,1.1,0.4,0.7,48.8,52.4,28.0,0.0,28.0,10.0,56.0,88.5
36,Anthony Edwards,MIN,63,1.3,5.0,0.76,1.0,0.3,1.0,33.8,40.0,7.6,11.4,7.6,1.3,32.9,16.3
37,De'Andre Hunter,ATL,51,1.2,8.0,0.93,1.1,0.4,1.1,39.3,42.0,8.2,0.0,8.2,0.0,44.3,46.7
38,Andrew Wiggins,GSW,37,1.1,6.6,1.4,1.5,0.6,1.1,56.4,71.8,2.5,2.5,2.5,2.5,55.0,96.2
39,Bennedict Mathurin,IND,62,0.8,4.8,1.1,0.9,0.3,0.7,47.7,55.7,9.8,7.8,9.8,3.9,47.1,78.3
40,Sam Hauser,BOS,59,0.8,14.7,1.2,0.9,0.3,0.7,43.9,63.4,2.2,6.7,0.0,0.0,42.2,88.5
41,Jamal Murray,DEN,48,1.1,5.4,1.06,1.1,0.4,0.9,43.2,56.8,3.9,9.8,2.0,0.0,41.2,71.6
42,Tyler Herro,MIA,47,1.1,5.5,0.98,1.1,0.4,1.0,44.7,51.1,5.6,9.3,3.7,1.9,42.6,56.0
43,Norman Powell,LAC,52,1.0,6.8,0.96,1.0,0.3,0.8,43.9,50.0,13.0,11.1,11.1,0.0,46.3,52.2
44,Franz Wagner,ORL,60,0.7,3.9,1.21,0.9,0.4,0.6,60.0,70.0,2.4,14.3,0.0,0.0,52.4,89.1
45,Nikola Jokic,DEN,54,1.0,4.9,0.89,0.9,0.4,0.9,43.8,47.9,5.5,9.1,5.5,1.8,41.8,37.5
46,Kyrie Irving,BKN,40,1.1,4.4,1.12,1.2,0.5,1.0,45.0,53.8,4.7,2.3,2.3,0.0,46.5,80.4
47,Fred VanVleet,TOR,50,0.9,4.4,1.07,0.9,0.3,0.8,40.5,56.0,0.0,4.5,0.0,0.0,38.6,73.4
48,Brandon Ingram,NOP,26,1.9,8.2,0.9,1.7,0.7,1.6,41.5,42.7,10.0,8.0,10.0,0.0,44.0,39.1
49,Malik Monk,SAC,57,0.9,6.7,0.83,0.8,0.3,0.8,37.8,45.6,3.8,11.3,3.8,0.0,35.8,28.3
50,Saddiq Bey,DET,52,0.9,6.3,0.92,0.8,0.3,0.8,33.3,43.6,10.6,6.4,10.6,0.0,38.3,41.8
51,Jalen Green,HOU,54,0.9,4.0,0.84,0.8,0.3,0.8,32.6,40.7,8.0,8.0,6.0,2.0,34.0,28.8
52,Terrence Ross,ORL,42,1.1,13.4,0.89,1.0,0.4,1.0,34.9,44.2,6.5,4.3,6.5,4.3,34.8,38.0
53,Keldon Johnson,SAS,54,0.8,3.8,0.91,0.7,0.3,0.7,38.5,46.2,4.5,6.8,4.5,0.0,38.6,40.2
54,Kentavious Caldwell-Pope,DEN,60,0.5,5.1,1.26,0.7,0.2,0.4,56.0,66.0,9.7,9.7,6.5,0.0,54.8,91.8
55,Gordon Hayward,CHA,36,1.3,9.1,0.81,1.1,0.4,0.9,40.6,43.8,16.7,18.8,14.6,2.1,41.7,24.5
56,Karl-Anthony Towns,MIN,21,1.6,8.0,1.15,1.8,0.6,1.5,41.9,54.8,6.1,0.0,6.1,0.0,45.5,85.3
57,Devonte' Graham,NOP,53,0.8,14.5,0.93,0.7,0.2,0.7,30.6,45.8,9.8,4.9,7.3,2.4,34.1,44.6
58,Trae Young,ATL,54,0.6,2.0,1.23,0.7,0.2,0.4,59.1,70.5,16.7,16.7,10.0,6.7,53.3,90.8
59,Julius Randle,NYK,62,0.6,2.5,1.0,0.6,0.2,0.5,38.7,48.4,16.2,2.7,10.8,2.7,43.2,62.9
60,Grayson Allen,MIL,56,0.8,7.9,0.88,0.7,0.2,0.6,37.5,46.9,9.5,16.7,9.5,2.4,35.7,35.3
61,Kyle Kuzma,WAS,55,0.8,3.6,0.82,0.7,0.2,0.6,35.3,44.1,13.3,15.6,11.1,4.4,35.6,27.2
62,Georges Niang,PHI,57,0.8,11.0,0.77,0.6,0.2,0.7,31.0,40.5,4.2,10.4,4.2,2.1,29.2,18.5
