,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,60,2.5,18.0,1.18,2.9,1.2,2.1,58.7,58.7,10.8,5.4,10.8,1.4,59.5,62.0
1,Jarrett Allen,CLE,57,1.9,15.6,1.25,2.4,1.0,1.5,68.2,68.2,18.9,6.3,18.0,1.8,66.7,74.9
2,Ivica Zubac,LAC,59,2.3,23.7,1.03,2.4,1.0,1.8,54.7,54.7,14.8,9.6,13.3,3.0,53.3,35.2
3,Walker Kessler,UTA,59,1.9,28.6,1.2,2.3,1.0,1.6,63.2,63.2,17.7,4.4,16.8,6.2,62.8,63.8
4,Rudy Gobert,MIN,51,2.3,20.4,1.12,2.6,1.0,1.8,56.5,56.5,19.5,6.8,18.6,4.2,56.8,49.1
5,Clint Capela,ATL,45,3.0,28.8,0.98,2.9,1.3,2.7,47.5,47.5,9.7,3.0,9.7,2.2,49.3,27.5
6,Nikola Jokic,DEN,54,1.7,8.3,1.38,2.4,1.0,1.5,65.8,65.8,19.1,3.2,19.1,6.4,68.1,87.5
7,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,69.7
8,Chris Boucher,TOR,56,2.0,22.1,1.18,2.3,1.0,1.7,57.4,57.4,13.6,2.7,13.6,1.8,60.9,61.0
9,Anthony Davis,LAL,37,2.8,12.5,1.24,3.5,1.4,2.3,58.8,58.8,18.3,4.8,17.3,4.8,61.5,71.0
10,Domantas Sabonis,SAC,58,1.8,10.6,1.24,2.2,0.8,1.5,57.0,57.0,20.2,2.9,20.2,5.8,60.6,71.0
11,Giannis Antetokounmpo,MIL,48,1.7,5.5,1.6,2.7,1.0,1.2,84.7,84.7,26.3,6.3,25.0,6.3,81.3,98.6
12,Onyeka Okongwu,ATL,59,1.6,20.0,1.35,2.2,0.9,1.3,69.7,69.7,16.8,4.2,15.8,1.1,69.5,85.4
13,Julius Randle,NYK,62,1.4,5.6,1.51,2.0,0.9,1.2,76.7,76.7,17.9,7.1,17.9,11.9,72.6,97.6
14,Daniel Gafford,WAS,58,1.4,22.0,1.5,2.2,0.9,1.2,77.5,77.5,19.0,4.8,17.9,8.3,75.0,97.2
15,Nick Richards,CHA,47,2.3,33.0,1.19,2.7,1.1,1.9,56.8,56.8,21.7,4.7,19.8,9.4,59.4,62.7
16,Deandre Ayton,PHX,53,2.0,11.7,1.17,2.3,1.0,1.6,61.6,62.2,14.2,7.5,14.2,3.8,58.5,57.8
17,Jalen Duren,DET,52,2.0,25.6,1.18,2.3,1.0,1.6,61.9,61.9,15.5,7.8,15.5,4.9,61.2,58.2
18,Steven Adams,MEM,42,3.0,31.9,0.94,2.9,1.4,2.6,51.4,51.4,9.4,7.0,9.4,3.1,49.2,21.6
19,Jakob Poeltl,SAS,46,2.0,17.4,1.27,2.6,1.1,1.7,67.5,67.5,16.0,5.3,16.0,4.3,64.9,75.6
20,Isaiah Hartenstein,NYK,62,1.8,33.2,1.0,1.8,0.8,1.6,51.5,51.5,6.3,5.4,6.3,0.9,51.4,30.0
21,Kevon Looney,GSW,61,1.4,24.4,1.31,1.8,0.8,1.2,67.1,67.1,8.3,2.4,8.3,1.2,67.9,80.8
22,Nic Claxton,BKN,56,1.3,12.9,1.41,1.9,0.9,1.1,76.2,76.2,9.3,8.0,9.3,1.3,70.7,92.0
23,Mitchell Robinson,NYK,40,2.6,43.4,1.01,2.6,1.1,2.1,54.2,54.2,14.3,7.6,14.3,1.0,52.4,34.5
24,Tari Eason,HOU,60,1.5,15.6,1.19,1.8,0.8,1.3,59.5,59.5,10.2,4.5,10.2,4.5,59.1,63.4
25,Bam Adebayo,MIA,56,1.7,8.1,1.08,1.8,0.8,1.4,54.3,54.3,10.6,3.2,11.7,1.1,56.4,44.9
26,Aaron Gordon,DEN,50,1.6,11.0,1.23,2.0,0.9,1.5,60.8,60.8,12.2,0.0,11.0,2.4,64.6,68.6
27,Alperen Sengun,HOU,55,1.8,12.4,0.96,1.8,0.8,1.6,50.6,50.6,7.9,9.9,5.9,4.0,47.5,26.8
28,Lauri Markkanen,UTA,56,1.4,6.5,1.25,1.7,0.7,1.2,61.5,62.3,14.5,7.9,13.2,7.9,59.2,74.1
