,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,55,12.9,46.5,0.91,11.7,4.0,9.4,42.6,47.1,13.4,15.8,9.5,2.3,41.9,60.6
1,Ja Morant,MEM,51,13.3,47.8,0.93,12.5,4.5,10.3,44.2,47.0,15.6,11.0,14.7,3.8,45.4,66.3
2,DeMar DeRozan,CHI,56,9.9,43.1,1.08,10.7,4.3,7.9,54.6,55.1,13.1,10.6,12.7,3.8,52.8,92.6
3,Luka Doncic,DAL,53,10.3,34.0,1.07,11.1,4.0,7.7,52.7,59.5,14.6,14.8,13.1,3.6,49.1,91.5
4,Damian Lillard,POR,48,10.6,38.4,1.13,12.0,3.6,7.6,47.1,56.2,18.7,12.0,15.0,3.4,49.3,95.7
5,Donovan Mitchell,CLE,53,9.5,38.5,1.13,10.6,3.8,7.6,49.9,59.2,10.4,11.4,8.6,2.2,48.3,95.4
6,Jalen Brunson,NYK,59,9.5,43.2,0.97,9.2,3.5,7.6,45.6,48.9,12.9,9.7,11.6,2.9,46.4,75.9
7,De'Aaron Fox,SAC,55,8.6,36.5,1.01,8.7,3.3,6.6,50.3,52.8,13.5,12.2,12.0,2.3,49.2,85.1
8,Darius Garland,CLE,54,9.0,42.6,0.96,8.6,3.3,6.9,46.9,52.0,10.1,13.8,7.6,1.2,44.7,72.0
9,Jalen Green,HOU,55,9.7,42.2,0.85,8.2,2.7,7.1,38.0,43.4,13.5,14.5,12.8,1.9,39.1,46.8
10,Shai Gilgeous-Alexander,OKC,54,8.2,29.6,1.0,8.2,2.8,5.8,48.6,49.4,17.5,13.8,15.4,2.9,49.2,84.0
11,Tyrese Haliburton,IND,51,8.7,46.6,1.0,8.7,3.1,6.9,45.3,53.7,10.2,13.1,9.0,2.9,43.1,80.9
12,Zach LaVine,CHI,58,8.2,36.4,0.91,7.5,2.7,6.6,41.5,47.5,10.5,11.9,10.1,2.3,41.3,62.1
13,Dejounte Murray,ATL,57,7.7,36.4,0.96,7.5,3.3,6.9,48.3,50.9,4.3,8.6,4.3,1.6,45.6,73.0
14,Anthony Edwards,MIN,64,7.2,29.1,0.89,6.5,2.4,5.6,42.5,47.9,10.6,14.9,9.3,2.8,40.4,56.7
15,Jrue Holiday,MIL,50,7.7,38.6,1.01,7.8,3.0,6.1,48.7,56.0,8.0,13.7,6.2,1.0,45.1,84.8
16,Anfernee Simons,POR,56,6.8,33.5,1.02,6.9,2.6,5.6,45.7,54.6,6.3,10.5,4.7,0.3,43.7,85.5
17,Fred VanVleet,TOR,51,7.8,39.3,0.96,7.5,2.6,6.3,41.2,48.8,9.6,10.4,8.1,1.5,41.4,73.4
18,CJ McCollum,NOP,55,7.4,33.8,0.93,6.9,2.7,5.9,44.6,49.2,9.6,12.5,8.6,2.2,43.1,65.6
19,Tyler Herro,MIA,48,7.5,36.1,0.97,7.3,2.7,6.1,43.7,51.2,7.5,12.5,7.2,1.7,41.5,74.1
20,Stephen Curry,GSW,38,7.6,30.6,1.18,9.0,3.1,6.1,50.4,62.6,10.7,13.1,9.7,3.5,47.4,97.5
