,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,65,12.7,46.5,0.94,11.9,4.1,9.3,43.7,48.8,13.2,15.5,9.2,2.2,42.9,67.2
1,Damian Lillard,POR,57,11.1,39.7,1.12,12.5,3.8,8.0,47.1,56.4,18.3,12.8,15.0,3.1,48.8,94.6
2,DeMar DeRozan,CHI,65,9.8,42.4,1.08,10.6,4.2,7.8,54.4,54.9,13.9,10.3,13.6,3.9,53.1,91.6
3,Ja Morant,MEM,53,13.2,47.8,0.93,12.3,4.4,10.1,43.7,46.5,16.1,10.8,15.0,3.7,45.5,64.2
4,Donovan Mitchell,CLE,62,9.2,36.7,1.11,10.2,3.6,7.4,49.2,58.1,10.4,10.9,8.5,2.1,48.1,94.0
5,Luka Doncic,DAL,57,10.3,34.0,1.06,11.0,4.0,7.7,51.9,58.5,14.6,14.4,13.2,3.7,48.7,90.0
6,Jalen Brunson,NYK,64,9.5,43.6,0.99,9.4,3.5,7.6,46.2,49.6,13.2,8.9,12.0,2.8,47.4,78.9
7,De'Aaron Fox,SAC,65,8.5,36.1,1.01,8.6,3.3,6.5,50.6,53.4,13.4,12.3,12.1,2.5,49.1,84.6
8,Jalen Green,HOU,66,9.9,43.0,0.85,8.5,2.8,7.4,38.6,43.6,14.0,14.0,13.4,2.6,39.4,44.8
9,Darius Garland,CLE,63,8.9,42.0,0.96,8.5,3.2,6.8,46.9,52.2,10.4,14.5,7.9,1.6,44.4,69.6
10,Zach LaVine,CHI,67,8.1,35.1,0.94,7.6,2.7,6.5,42.4,48.2,11.0,11.4,9.9,2.4,42.5,66.9
11,Shai Gilgeous-Alexander,OKC,61,8.1,29.2,1.01,8.2,2.9,5.8,49.4,50.3,17.1,14.1,15.3,3.0,49.5,83.3
12,Dejounte Murray,ATL,66,7.9,37.3,0.95,7.5,3.3,7.0,47.6,50.0,4.4,8.6,4.4,1.3,45.1,68.6
13,Tyrese Haliburton,IND,54,8.9,47.1,1.03,9.2,3.3,7.1,46.9,55.5,10.8,13.1,9.8,3.5,44.4,87.0
14,Anthony Edwards,MIN,71,7.1,28.7,0.91,6.5,2.4,5.5,43.0,48.3,11.3,14.3,10.1,3.0,41.4,59.2
15,Fred VanVleet,TOR,60,8.0,40.3,0.95,7.6,2.7,6.4,41.7,48.6,9.9,11.1,8.4,1.9,41.5,68.9
16,Jrue Holiday,MIL,59,7.4,37.9,1.01,7.4,2.8,5.9,48.6,56.2,7.6,14.0,6.0,0.9,44.7,83.6
17,CJ McCollum,NOP,65,7.3,33.5,0.92,6.8,2.6,5.9,44.0,48.7,9.6,12.4,8.6,2.1,42.6,61.9
18,Stephen Curry,GSW,47,7.8,30.6,1.18,9.1,3.2,6.1,51.9,64.4,9.3,14.2,8.5,2.7,47.7,97.0
19,Anfernee Simons,POR,62,6.9,34.1,1.01,6.9,2.6,5.7,45.1,53.7,6.8,9.9,5.4,0.7,43.5,84.3
20,Tyler Herro,MIA,59,7.3,35.8,0.91,6.7,2.5,5.9,42.7,49.6,6.5,14.4,6.3,1.4,39.4,60.5
21,Terry Rozier,CHA,63,7.4,33.2,0.84,6.2,2.4,6.2,38.6,44.0,7.1,10.5,6.4,1.1,38.0,42.5
22,Jordan Poole,GSW,73,5.8,27.6,0.89,5.2,1.8,4.4,40.1,46.9,11.3,16.1,10.4,2.8,38.5,54.2
23,Paul George,LAC,56,6.9,29.6,0.97,6.6,2.4,5.2,46.2,53.3,9.9,15.8,8.1,1.3,43.1,71.9
24,Chris Paul,PHX,50,8.1,56.2,0.9,7.3,2.9,6.4,45.0,48.9,8.4,13.6,4.2,0.7,42.8,56.9
25,Franz Wagner,ORL,72,5.4,30.5,0.92,5.0,2.0,4.2,49.2,52.7,7.1,17.1,6.6,0.5,44.1,61.5
26,Jamal Murray,DEN,58,6.2,31.3,0.97,6.0,2.4,5.1,47.0,53.0,7.2,11.9,5.2,0.8,43.9,72.2
27,Jayson Tatum,BOS,68,5.8,20.8,0.88,5.1,1.7,4.6,37.4,44.7,11.5,11.2,9.9,2.6,38.3,51.8
28,Kevin Porter Jr.,HOU,50,8.6,42.8,0.78,6.7,2.4,6.2,38.1,42.7,10.3,19.2,9.8,2.6,35.3,30.1
29,Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2.0,4.4,45.1,50.8,9.4,17.7,8.6,0.8,41.6,59.5
30,Devin Booker,PHX,44,7.5,29.4,0.98,7.3,2.8,6.1,45.4,49.6,12.1,10.0,10.0,3.3,45.6,74.6
31,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,74.2
32,Bradley Beal,WAS,50,6.6,29.8,0.94,6.2,2.4,5.0,48.2,51.4,10.5,16.3,10.2,2.7,44.3,65.9
33,Jaden Ivey,DET,65,6.3,35.4,0.74,4.6,1.6,4.5,36.5,39.6,13.0,18.1,11.0,2.7,35.5,22.1
34,LaMelo Ball,CHA,36,10.2,40.7,0.81,8.3,3.0,7.9,38.5,45.6,6.6,16.7,4.1,0.5,35.8,35.5
35,Tyrese Maxey,PHI,52,5.8,31.7,0.99,5.7,2.2,4.8,45.6,49.4,12.0,7.4,12.0,2.7,46.8,78.6
36,James Harden,PHI,53,6.2,30.1,0.89,5.5,1.7,4.2,41.4,49.3,13.1,21.6,11.3,1.8,38.7,53.8
37,Tre Jones,SAS,59,5.6,41.0,0.88,4.9,2.1,4.6,44.9,45.6,8.5,10.6,7.6,1.2,44.1,50.8
38,Jimmy Butler,MIA,58,4.7,24.5,1.07,5.0,1.7,3.6,48.6,49.0,20.6,7.7,16.9,4.8,52.6,90.6
39,Killian Hayes,DET,67,5.7,42.9,0.75,4.3,1.8,4.6,39.7,41.8,5.0,15.8,4.2,1.1,35.8,25.4
40,Josh Giddey,OKC,67,5.2,29.4,0.81,4.2,1.9,4.1,46.4,46.6,6.3,17.4,6.3,2.8,39.9,34.8
41,Paolo Banchero,ORL,66,5.0,23.2,0.84,4.2,1.5,3.7,40.6,43.6,15.4,14.2,14.2,3.3,41.4,43.5
42,Immanuel Quickley,NYK,72,3.9,30.3,0.98,3.9,1.4,3.2,44.6,49.8,13.4,9.2,13.0,3.9,45.4,76.3
43,Dennis Schroder,LAL,58,5.2,38.8,0.9,4.7,1.7,3.9,44.7,45.8,13.6,13.6,11.6,2.7,44.5,57.9
44,Pascal Siakam,TOR,62,4.6,19.3,0.94,4.4,1.6,3.5,44.5,47.2,15.3,11.8,13.9,2.8,46.2,67.6
45,Jaylen Brown,BOS,61,4.3,16.7,1.01,4.3,1.5,3.1,47.9,54.9,12.7,15.4,11.9,1.9,45.8,84.9
46,Keldon Johnson,SAS,60,4.6,21.2,0.93,4.3,1.7,3.5,47.6,50.0,12.7,14.5,12.3,3.3,45.7,63.5
47,Tyus Jones,MEM,71,4.0,39.2,0.89,3.6,1.6,3.5,46.2,48.4,3.5,11.1,3.5,0.7,42.5,52.8
48,Malcolm Brogdon,BOS,61,4.3,32.4,0.97,4.2,1.5,3.5,42.1,50.2,9.9,10.7,8.4,2.3,41.6,72.9
49,Cole Anthony,ORL,53,4.7,37.3,1.01,4.7,1.8,3.8,48.7,52.3,10.5,11.3,9.7,2.0,47.6,83.9
50,Kyrie Irving,BKN,40,6.0,24.7,1.02,6.2,2.4,5.3,44.8,52.9,6.6,8.3,6.2,2.1,43.6,85.6
51,LeBron James,LAL,47,5.6,19.9,0.94,5.2,2.0,4.2,46.7,51.8,11.8,16.4,11.5,3.4,43.1,65.2
52,RJ Barrett,NYK,66,4.3,20.7,0.86,3.7,1.3,3.1,43.4,44.1,17.3,14.8,15.9,4.6,43.1,47.5
53,T.J. McConnell,IND,67,4.1,46.9,0.86,3.5,1.5,3.2,48.1,49.1,7.7,17.9,6.6,3.3,41.4,45.8
54,Kawhi Leonard,LAC,44,4.4,21.5,1.2,5.3,1.9,3.5,54.5,59.1,15.9,9.7,12.8,4.6,54.4,97.7
55,Alec Burks,DET,51,4.5,39.2,0.98,4.5,1.5,3.6,41.1,48.6,12.1,9.5,12.1,2.2,42.7,75.9
