,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Luka Doncic,DAL,57,7.3,24.0,1.13,8.2,2.6,5.5,46.5,54.4,20.9,6.5,17.5,3.4,51.4,84.4
1,Shai Gilgeous-Alexander,OKC,59,6.4,23.0,1.08,6.9,2.3,4.8,47.5,49.3,20.7,6.9,18.8,2.9,53.3,81.0
2,Joel Embiid,PHI,57,6.5,22.4,1.01,6.6,2.3,4.9,47.3,48.2,18.1,10.3,17.0,3.2,50.3,70.6
3,James Harden,PHI,52,6.2,30.1,1.13,7.0,2.0,4.7,41.5,50.0,22.0,6.8,21.4,5.3,47.5,84.0
4,Julius Randle,NYK,72,5.0,20.7,0.98,4.9,1.7,3.7,44.7,49.2,18.7,12.7,17.1,4.7,46.3,62.3
5,Damian Lillard,POR,56,5.0,17.7,1.17,5.8,1.8,3.7,49.3,55.3,20.8,9.3,19.4,4.7,52.7,90.9
6,Anthony Edwards,MIN,71,4.4,17.7,0.96,4.2,1.6,3.8,42.5,49.5,6.8,6.8,6.8,1.3,42.1,61.0
7,Jayson Tatum,BOS,67,4.8,17.3,0.92,4.4,1.3,3.7,34.8,41.7,15.3,8.8,14.4,1.3,40.9,52.4
8,DeMar DeRozan,CHI,64,3.7,15.8,1.16,4.2,1.3,2.7,49.4,49.7,27.8,6.0,26.9,7.3,56.4,88.7
9,Kyrie Irving,BKN,40,4.8,19.8,1.28,6.2,2.3,4.1,55.8,61.8,15.0,5.7,14.0,6.2,56.5,96.5
10,Pascal Siakam,TOR,61,4.0,16.5,0.98,3.9,1.5,3.2,46.6,47.4,15.6,7.0,13.2,2.1,50.2,61.9
11,Spencer Dinwiddie,DAL,53,4.3,25.9,0.99,4.2,1.3,3.2,39.5,45.6,18.1,7.1,17.7,1.8,46.5,63.2
12,Kevin Durant,BKN,39,5.4,21.6,1.02,5.6,2.0,4.2,48.5,50.6,13.2,12.3,12.3,2.4,48.1,71.9
13,Jalen Brunson,NYK,63,2.9,13.1,1.19,3.4,1.3,2.5,53.5,58.4,12.8,5.6,11.7,4.4,54.4,93.1
14,Trae Young,ATL,63,3.6,13.0,0.94,3.3,1.1,2.8,40.8,44.5,15.2,10.7,12.5,3.6,43.3,58.0
15,Dejounte Murray,ATL,65,3.5,16.4,0.92,3.2,1.2,2.9,42.9,46.0,8.8,9.3,8.8,1.8,42.9,51.5
16,Zach LaVine,CHI,66,2.8,12.3,1.05,3.0,1.1,2.3,47.7,53.9,11.8,10.2,11.8,4.3,46.8,76.6
17,Giannis Antetokounmpo,MIL,55,4.2,14.0,0.84,3.5,1.3,3.1,40.9,41.2,19.0,11.2,18.1,4.7,44.0,36.4
18,De'Aaron Fox,SAC,63,2.6,11.0,1.13,3.0,1.1,2.1,53.8,56.4,17.1,6.7,16.5,4.3,54.9,84.8
