,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,64,12.6,46.4,0.93,11.8,4.0,9.3,43.5,48.5,12.9,15.7,9.0,2.1,42.5,64.5
1,Damian Lillard,POR,57,11.1,39.7,1.12,12.5,3.8,8.0,47.1,56.4,18.3,12.8,15.0,3.1,48.8,94.3
2,DeMar DeRozan,CHI,65,9.8,42.4,1.08,10.6,4.2,7.8,54.4,54.9,13.9,10.3,13.6,3.9,53.1,91.6
3,Ja Morant,MEM,53,13.2,47.8,0.93,12.3,4.4,10.1,43.7,46.5,16.1,10.8,15.0,3.7,45.5,64.2
4,Luka Doncic,DAL,57,10.3,34.0,1.06,11.0,4.0,7.7,51.9,58.5,14.6,14.4,13.2,3.7,48.7,89.6
5,Donovan Mitchell,CLE,61,9.2,37.1,1.11,10.2,3.7,7.5,49.1,58.0,10.1,10.8,8.2,2.0,48.0,93.6
6,Jalen Brunson,NYK,64,9.5,43.6,0.99,9.4,3.5,7.6,46.2,49.6,13.2,8.9,12.0,2.8,47.4,79.3
7,Jalen Green,HOU,66,9.9,43.0,0.85,8.5,2.8,7.4,38.6,43.6,14.0,14.0,13.4,2.6,39.4,44.8
8,De'Aaron Fox,SAC,64,8.5,36.0,1.01,8.6,3.3,6.5,50.4,53.1,13.4,12.3,12.1,2.6,48.9,84.9
9,Darius Garland,CLE,62,8.9,41.9,0.96,8.5,3.2,6.8,46.7,52.0,10.4,14.0,7.8,1.5,44.5,70.2
10,Zach LaVine,CHI,67,8.1,35.1,0.94,7.6,2.7,6.5,42.4,48.2,11.0,11.4,9.9,2.4,42.5,66.9
11,Dejounte Murray,ATL,66,7.9,37.3,0.95,7.5,3.3,7.0,47.6,50.0,4.4,8.6,4.4,1.3,45.1,68.9
12,Tyrese Haliburton,IND,54,8.9,47.1,1.03,9.2,3.3,7.1,46.9,55.5,10.8,13.1,9.8,3.5,44.4,87.3
13,Shai Gilgeous-Alexander,OKC,60,8.1,29.2,1.0,8.1,2.8,5.8,48.9,49.7,17.4,14.1,15.6,3.1,49.2,82.4
