,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jarrett Allen,CLE,62,4.0,33.0,1.38,5.5,2.4,3.3,70.9,70.9,14.9,4.8,14.9,3.6,69.0,64.8
1,Domantas Sabonis,SAC,66,4.0,22.3,1.33,5.1,2.0,2.8,69.4,69.4,20.9,9.5,20.2,4.0,68.0,56.0
2,Evan Mobley,CLE,70,3.0,20.0,1.45,4.5,2.0,2.8,72.5,72.5,14.2,2.7,14.2,5.5,72.1,81.7
3,Nic Claxton,BKN,64,3.0,31.1,1.35,4.3,2.0,2.7,72.4,72.4,13.7,4.9,13.7,3.4,69.8,58.4
4,Rudy Gobert,MIN,58,3.0,29.1,1.38,4.7,1.9,2.7,71.8,71.8,20.3,7.6,19.8,7.1,69.0,65.4
5,Bam Adebayo,MIA,66,3.0,15.7,1.21,3.9,1.7,2.7,61.1,61.1,12.3,4.7,12.3,2.4,60.7,36.1
6,Aaron Gordon,DEN,57,3.0,18.7,1.5,4.1,1.9,2.3,80.3,80.3,14.6,3.8,13.4,2.5,77.7,89.3
7,Kevon Looney,GSW,70,3.0,43.6,1.28,3.3,1.4,2.1,64.9,64.9,19.4,3.3,18.9,5.0,67.2,49.2
8,Deandre Ayton,PHX,60,3.0,17.4,1.27,3.7,1.7,2.6,64.3,64.3,9.7,5.7,9.1,3.4,62.9,46.5
9,Kenyon Martin Jr.,HOU,69,2.0,17.3,1.46,2.8,1.2,1.6,76.1,76.1,17.6,6.1,17.6,6.9,73.3,83.2
10,Ivica Zubac,LAC,64,2.0,24.1,1.28,3.0,1.2,1.8,66.9,66.9,16.2,6.1,16.2,2.0,65.5,47.4
11,Nikola Jokic,DEN,61,2.0,10.3,1.41,3.0,1.3,1.9,69.6,69.6,15.9,4.5,14.4,7.6,68.2,74.9
12,Jonas Valanciunas,NOP,66,2.0,15.3,1.3,2.7,1.1,1.6,66.7,66.7,14.8,7.4,14.1,2.2,65.9,52.0
13,Mason Plumlee,CHA,56,2.0,21.3,1.38,3.1,1.2,1.6,75.3,75.3,28.3,6.3,27.6,4.7,73.2,65.7
14,Onyeka Okongwu,ATL,67,2.0,22.6,1.43,2.6,1.1,1.5,73.3,73.3,14.8,5.7,14.8,3.3,72.1,76.8
15,Clint Capela,ATL,53,2.0,22.7,1.37,3.2,1.5,2.1,71.8,71.8,8.9,3.3,8.9,1.6,69.9,63.9
16,Walker Kessler,UTA,65,2.0,28.0,1.33,2.6,1.2,1.6,75.0,75.0,11.9,7.9,10.3,2.4,69.0,57.3
17,Myles Turner,IND,57,2.0,12.9,1.45,2.9,1.2,1.6,73.1,73.1,19.3,4.4,18.4,5.3,72.8,80.7
18,Anthony Davis,LAL,44,2.0,10.7,1.46,3.6,1.5,2.1,72.0,72.0,16.5,2.8,15.6,4.6,73.4,83.5
19,Drew Eubanks,POR,67,2.0,35.8,1.28,2.4,1.1,1.6,67.0,67.0,7.3,5.7,7.3,1.6,64.2,49.5
20,Daniel Gafford,WAS,67,2.0,23.1,1.51,2.3,0.9,1.2,77.8,77.8,28.2,2.9,28.2,9.7,77.7,90.2
21,Brook Lopez,MIL,68,2.0,12.5,1.33,2.3,1.0,1.5,67.7,67.7,17.1,5.1,17.1,6.8,66.7,57.3
22,Brandon Clarke,MEM,56,2.0,26.8,1.27,2.8,1.3,1.9,66.7,66.7,14.6,3.3,14.6,3.3,63.4,44.8
23,Jarred Vanderbilt,UTA,52,2.0,28.9,1.24,2.9,1.3,2.0,63.5,63.5,14.6,4.9,13.8,4.1,61.8,40.1
24,Lauri Markkanen,UTA,62,2.0,8.6,1.32,2.4,1.0,1.5,62.5,62.5,18.4,2.6,16.7,5.3,65.8,55.4
25,Jimmy Butler,MIA,56,2.0,9.0,1.53,2.6,0.9,1.3,74.3,74.3,27.8,6.2,27.8,6.2,75.3,91.4
26,Scottie Barnes,TOR,66,2.0,11.3,1.14,2.2,0.9,1.6,55.1,55.1,14.3,5.6,14.3,4.8,55.6,22.6
27,Jalen Duren,DET,56,2.0,24.7,1.28,2.5,1.1,1.6,66.3,66.3,15.3,4.5,15.3,2.7,65.8,47.7
28,Larry Nance Jr.,NOP,52,2.0,30.3,1.38,2.7,1.2,1.7,72.2,72.2,10.8,3.9,10.8,2.9,68.6,67.0
29,Nikola Vucevic,CHI,68,1.0,8.8,1.39,2.1,0.9,1.3,73.6,73.6,8.9,8.9,8.9,4.0,68.3,68.2
