,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,55,5.4,25.9,1.19,6.4,2.5,3.8,64.6,64.6,20.2,16.5,17.8,7.1,58.2,90.8
1,Joel Embiid,PHI,48,5.1,17.4,1.16,5.9,1.8,3.3,55.0,55.0,27.9,11.5,23.0,5.3,57.8,87.3
2,Nikola Vucevic,CHI,63,3.5,21.0,1.07,3.8,1.6,2.9,55.7,55.7,9.9,8.1,7.2,1.4,54.1,76.1
3,Luka Doncic,DAL,53,3.9,12.9,1.1,4.3,1.5,2.9,53.6,53.6,24.5,6.3,24.0,5.3,57.7,80.3
4,Deandre Ayton,PHX,54,4.1,24.0,0.99,4.1,1.8,3.4,53.3,53.3,7.3,10.5,6.4,0.5,50.9,60.6
5,Jonas Valanciunas,NOP,61,3.5,25.3,0.99,3.4,1.3,2.4,53.5,53.5,19.9,18.0,18.0,6.2,50.2,59.2
6,Kristaps Porzingis,WAS,51,3.4,16.7,1.17,4.0,1.4,2.4,58.1,58.1,24.3,10.4,22.0,6.4,59.5,90.1
7,Alperen Sengun,HOU,57,2.9,20.0,0.96,2.8,1.1,2.1,54.6,54.6,15.5,16.1,11.3,2.4,50.0,55.6
8,Jusuf Nurkic,POR,45,4.0,28.7,0.91,3.6,1.4,2.8,50.4,50.4,15.7,16.3,15.7,4.5,47.2,45.8
9,Anthony Davis,LAL,38,4.1,17.8,1.0,4.1,1.4,3.1,45.7,45.7,20.8,7.8,18.2,3.9,50.6,65.9
10,Giannis Antetokounmpo,MIL,50,3.4,11.2,0.91,3.1,1.2,2.2,53.2,53.2,18.5,19.0,14.3,2.4,48.2,46.5
11,Domantas Sabonis,SAC,59,2.6,15.5,0.97,2.6,1.1,1.9,55.3,55.3,11.6,16.1,9.7,1.3,51.0,57.0
12,DeMar DeRozan,CHI,57,2.0,8.7,1.27,2.5,0.9,1.6,57.8,57.8,27.2,6.1,27.2,12.3,60.5,94.4
13,Bam Adebayo,MIA,58,2.3,11.2,1.01,2.3,1.0,1.7,55.4,55.4,10.4,14.9,10.4,0.7,51.5,69.0
14,Bobby Portis,MIL,51,2.6,19.4,0.97,2.5,1.2,2.3,51.3,51.3,6.0,8.2,4.5,1.5,49.3,56.3
15,Brook Lopez,MIL,61,1.9,14.3,1.09,2.0,0.8,1.4,57.5,57.5,16.5,13.0,14.8,6.1,53.9,78.9
16,Zach Collins,SAS,51,2.3,21.9,1.07,2.5,0.9,1.7,51.8,51.8,20.5,11.1,17.1,4.3,53.8,76.8
17,Pascal Siakam,TOR,53,2.4,9.7,0.98,2.4,0.9,1.8,49.5,49.5,19.7,9.4,18.9,2.4,52.0,58.5
18,John Collins,ATL,52,2.4,19.8,0.96,2.3,1.0,2.0,50.5,50.5,10.2,11.0,10.2,2.4,48.0,54.9
19,Aaron Gordon,DEN,51,2.3,15.2,1.04,2.4,0.8,1.6,53.8,53.8,27.0,11.3,25.2,7.8,53.9,72.5
20,Myles Turner,IND,53,2.0,12.9,1.08,2.2,0.8,1.5,53.2,53.2,20.8,8.5,17.0,3.8,56.6,78.2
21,LeBron James,LAL,47,2.6,9.1,0.94,2.4,1.0,2.0,50.0,50.0,13.3,13.3,13.3,6.7,45.8,52.8
22,Jayson Tatum,BOS,59,1.4,5.1,1.31,1.9,0.6,1.0,59.6,59.6,31.0,6.0,31.0,6.0,65.5,97.2
23,Zion Williamson,NOP,29,3.8,16.4,0.99,3.8,1.4,2.6,53.3,53.3,23.4,16.2,19.8,7.2,51.4,59.9
24,Jaren Jackson Jr.,MEM,44,2.4,15.3,1.04,2.5,1.0,1.8,56.3,56.3,11.5,13.5,11.5,1.9,52.9,71.1
25,Christian Wood,DAL,51,2.0,12.4,1.04,2.0,0.8,1.3,61.2,61.2,16.0,18.0,13.0,1.0,56.0,71.8
26,Julius Randle,NYK,64,2.0,8.3,0.81,1.6,0.5,1.2,43.0,43.0,19.5,21.1,16.4,2.3,43.0,24.6
27,Ivica Zubac,LAC,60,1.6,16.2,1.06,1.7,0.7,1.1,58.2,58.2,17.0,13.8,13.8,2.1,55.3,75.4
28,Jerami Grant,POR,57,1.8,9.3,0.95,1.7,0.6,1.3,50.0,50.0,17.0,15.0,15.0,4.0,48.0,54.2
29,Scottie Barnes,TOR,60,1.8,10.9,0.85,1.6,0.6,1.4,42.4,42.4,15.6,8.3,12.8,1.8,45.9,33.8
30,Kevin Durant,BKN,39,2.1,8.2,1.15,2.4,0.9,1.4,63.0,63.0,17.5,18.8,15.0,3.8,56.3,85.2
31,Tobias Harris,PHI,57,1.5,10.8,1.06,1.6,0.7,1.3,52.6,52.6,10.5,5.8,9.3,4.7,52.3,73.9
32,Paolo Banchero,ORL,56,1.7,8.0,0.95,1.6,0.6,1.3,49.3,49.3,15.6,12.5,14.6,2.1,49.0,53.5
33,Jock Landale,PHX,54,1.3,20.6,1.22,1.6,0.6,1.0,64.2,64.2,23.6,9.7,18.1,6.9,61.1,92.3
34,Shai Gilgeous-Alexander,OKC,54,1.2,4.5,1.27,1.6,0.5,0.9,57.4,57.4,28.4,6.0,25.4,4.5,64.2,93.7
35,Jimmy Butler,MIA,48,2.1,11.0,0.85,1.8,0.7,1.6,44.2,44.2,15.0,14.0,14.0,6.0,43.0,33.1
