,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,65,5.2,24.9,1.21,6.3,2.4,3.7,65.0,65.0,20.6,15.3,18.0,6.8,59.6,91.4
1,Joel Embiid,PHI,59,4.6,16.1,1.15,5.3,1.6,3.0,54.0,54.0,27.8,12.1,23.4,5.1,57.1,85.5
2,Nikola Vucevic,CHI,72,3.5,21.0,1.05,3.7,1.6,2.9,55.0,55.0,9.9,8.7,7.1,2.0,52.6,69.1
3,Jonas Valanciunas,NOP,70,3.7,27.0,1.02,3.7,1.4,2.5,56.0,56.0,19.1,17.9,17.1,5.4,51.8,64.5
4,Luka Doncic,DAL,58,3.9,12.7,1.12,4.3,1.5,2.8,54.0,54.0,26.2,5.8,25.8,5.3,59.1,82.2
5,Kristaps Porzingis,WAS,62,3.4,16.4,1.17,3.9,1.4,2.4,58.0,58.0,23.6,10.1,21.2,6.3,59.6,88.8
6,Deandre Ayton,PHX,61,3.9,23.5,0.96,3.8,1.7,3.3,51.0,51.0,6.7,10.0,5.9,0.4,49.0,53.9
7,Alperen Sengun,HOU,66,2.9,19.9,0.98,2.9,1.2,2.1,56.0,56.0,14.9,16.0,11.3,2.1,51.0,56.6
8,Giannis Antetokounmpo,MIL,57,3.4,11.4,0.95,3.2,1.2,2.3,55.0,55.0,18.0,17.5,14.9,3.1,49.5,51.3
9,Anthony Davis,LAL,47,3.8,16.4,1.03,3.9,1.4,2.9,47.0,47.0,21.5,6.8,18.6,4.5,52.5,66.4
10,Domantas Sabonis,SAC,70,2.6,15.3,0.98,2.6,1.1,1.9,55.0,55.0,11.9,16.2,9.7,1.6,50.8,55.9
11,Jusuf Nurkic,POR,52,3.8,27.9,0.89,3.3,1.3,2.7,49.0,49.0,16.4,15.9,16.4,4.6,46.7,38.2
12,DeMar DeRozan,CHI,66,2.0,8.6,1.32,2.6,1.0,1.6,61.0,61.0,27.5,5.3,27.5,12.2,63.4,96.1
13,Bam Adebayo,MIA,69,2.3,11.6,0.99,2.3,1.0,1.8,55.0,55.0,9.9,15.4,9.9,0.6,50.6,57.9
14,Pascal Siakam,TOR,63,2.5,10.4,1.0,2.5,0.9,1.9,50.0,50.0,18.4,8.9,17.1,1.9,52.5,62.3
15,Bobby Portis,MIL,61,2.5,19.0,1.0,2.5,1.1,2.2,53.0,53.0,7.1,8.4,5.8,1.9,50.6,62.3
16,Jaren Jackson Jr.,MEM,55,2.6,15.7,1.06,2.7,1.1,1.9,59.0,59.0,12.0,14.8,12.0,2.1,54.2,74.3
17,Julius Randle,NYK,75,2.1,8.8,0.91,1.9,0.7,1.4,49.0,49.0,20.5,18.6,17.4,4.3,47.2,44.1
18,Zach Collins,SAS,59,2.3,20.7,1.05,2.5,0.9,1.7,51.0,51.0,18.8,11.6,15.2,3.6,52.9,69.7
19,Brook Lopez,MIL,70,1.8,13.4,1.06,2.0,0.8,1.4,55.0,55.0,16.3,12.4,14.7,5.4,52.7,73.0
20,Myles Turner,IND,61,2.1,13.5,1.07,2.2,0.8,1.5,53.0,53.0,19.7,10.2,16.5,3.9,55.1,76.3
21,Aaron Gordon,DEN,61,2.1,14.5,1.06,2.2,0.8,1.5,55.0,55.0,27.3,10.2,23.4,7.0,55.5,73.7
22,John Collins,ATL,63,2.2,18.0,0.99,2.2,0.9,1.8,52.0,52.0,9.5,10.2,9.5,2.2,49.6,59.2
23,Jayson Tatum,BOS,68,1.4,5.2,1.25,1.8,0.6,1.0,58.0,58.0,29.6,6.1,29.6,5.1,63.3,94.7
24,Jimmy Butler,MIA,59,2.1,11.0,0.95,2.0,0.8,1.6,47.0,47.0,19.2,11.2,18.4,7.2,48.0,52.6
25,Scottie Barnes,TOR,69,1.9,11.5,0.9,1.7,0.7,1.5,43.0,43.0,15.0,6.8,12.8,1.5,47.4,38.8
26,Ivica Zubac,LAC,68,1.6,16.3,1.09,1.7,0.7,1.1,59.0,59.0,17.8,13.1,15.0,1.9,57.0,79.6
27,Christian Wood,DAL,60,1.9,11.8,1.04,1.9,0.8,1.3,60.0,60.0,17.1,17.1,14.4,1.8,55.9,67.8
28,LeBron James,LAL,47,2.6,9.1,0.94,2.4,1.0,2.0,50.0,50.0,13.3,13.3,13.3,6.7,45.8,50.7
29,Zion Williamson,NOP,29,3.8,16.4,0.99,3.8,1.4,2.6,53.0,53.0,23.4,16.2,19.8,7.2,51.4,58.6
30,Tobias Harris,PHI,67,1.5,10.9,1.06,1.6,0.7,1.3,53.0,53.0,10.1,7.1,8.1,4.0,52.5,72.4
31,Paolo Banchero,ORL,67,1.6,7.4,0.98,1.6,0.6,1.2,52.0,52.0,15.0,13.1,14.0,1.9,50.5,57.2
32,Jerami Grant,POR,63,1.7,9.2,0.95,1.6,0.6,1.2,50.0,50.0,16.7,14.8,14.8,3.7,48.1,53.3
33,Evan Mobley,CLE,73,1.7,10.9,0.76,1.3,0.5,1.2,37.0,37.0,17.6,12.0,15.2,0.8,40.0,15.8
34,Shai Gilgeous-Alexander,OKC,62,1.3,4.6,1.17,1.5,0.5,0.9,56.0,56.0,25.3,10.1,22.8,3.8,59.5,87.5
35,Kevin Durant,BKN,39,2.1,8.2,1.15,2.4,0.9,1.4,63.0,63.0,17.5,18.8,15.0,3.8,56.3,86.2
36,Jock Landale,PHX,63,1.2,19.4,1.17,1.4,0.6,0.9,62.0,62.0,22.1,11.7,16.9,6.5,58.4,88.2
37,Kawhi Leonard,LAC,45,1.9,9.2,1.05,2.0,0.7,1.5,50.0,50.0,16.5,7.1,15.3,1.2,54.1,68.4
38,Rudy Gobert,MIN,62,1.1,9.4,1.03,1.1,0.4,0.5,67.0,67.0,39.1,18.8,30.4,5.8,59.4,65.8
39,Marcus Morris Sr.,LAC,64,1.3,11.1,0.86,1.1,0.5,1.0,44.0,44.0,12.3,12.3,11.1,6.2,40.7,34.2
40,Paul George,LAC,56,1.1,4.8,1.08,1.2,0.5,1.0,56.0,56.0,7.9,7.9,6.3,1.6,54.0,77.0
41,Lauri Markkanen,UTA,64,1.3,5.9,0.81,1.0,0.4,0.9,42.0,42.0,15.9,15.9,13.4,2.4,41.5,24.3
42,Mason Plumlee,CHA,56,1.1,10.1,1.08,1.2,0.4,0.7,59.0,59.0,30.0,10.0,25.0,5.0,58.3,77.6
43,Jakob Poeltl,SAS,46,1.5,13.0,0.89,1.3,0.6,1.2,52.0,52.0,8.6,17.1,8.6,2.9,42.9,37.5
44,Jalen Brunson,NYK,65,0.9,4.3,0.95,0.9,0.4,0.8,47.0,47.0,8.2,6.6,8.2,1.6,47.5,52.0
45,Devin Booker,PHX,45,1.0,3.9,1.24,1.2,0.5,0.8,62.0,62.0,13.3,8.9,6.7,4.4,60.0,92.8
46,Harrison Barnes,SAC,72,0.6,4.9,1.22,0.8,0.2,0.4,55.0,55.0,37.0,6.5,26.1,6.5,65.2,92.1
