,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,59,5.3,25.4,1.18,6.3,2.4,3.7,64.4,64.4,20.4,16.6,17.9,7.0,58.1,89.7
1,Joel Embiid,PHI,53,4.9,16.9,1.15,5.7,1.7,3.2,53.8,53.8,28.6,11.8,24.0,5.3,57.3,87.7
2,Luka Doncic,DAL,57,3.9,12.9,1.12,4.4,1.5,2.8,54.0,54.0,26.5,5.8,26.0,5.4,59.2,84.2
3,Nikola Vucevic,CHI,67,3.5,20.9,1.06,3.7,1.6,2.9,55.4,55.4,9.8,8.5,7.2,1.3,53.6,74.7
4,Kristaps Porzingis,WAS,57,3.4,16.4,1.18,4.0,1.4,2.4,58.8,58.8,24.5,10.9,21.9,6.3,59.9,89.0
5,Deandre Ayton,PHX,58,4.0,24.1,0.97,3.9,1.7,3.3,52.1,52.1,6.9,10.4,6.1,0.4,49.8,55.5
6,Jonas Valanciunas,NOP,64,3.4,25.3,0.99,3.4,1.2,2.3,53.7,53.7,20.2,18.3,18.3,6.0,50.5,58.9
7,Alperen Sengun,HOU,62,3.0,20.5,0.98,3.0,1.2,2.2,56.0,56.0,14.4,16.0,10.7,2.1,50.8,57.5
8,Anthony Davis,LAL,42,4.0,17.4,1.02,4.1,1.4,3.0,46.5,46.5,21.4,7.1,19.0,4.2,51.8,67.1
9,Jusuf Nurkic,POR,47,3.9,28.6,0.92,3.6,1.4,2.8,51.1,51.1,15.3,16.4,15.3,4.4,47.5,43.8
10,Giannis Antetokounmpo,MIL,52,3.4,11.3,0.94,3.2,1.2,2.2,54.3,54.3,18.8,18.2,14.8,2.8,49.4,51.4
11,DeMar DeRozan,CHI,61,2.0,8.8,1.32,2.7,1.0,1.6,61.2,61.2,27.4,5.6,27.4,12.1,63.7,97.9
12,Domantas Sabonis,SAC,64,2.6,15.0,0.96,2.5,1.0,1.9,54.5,54.5,10.9,15.8,9.1,1.2,50.3,54.1
13,Bam Adebayo,MIA,64,2.3,11.5,0.98,2.3,1.0,1.8,53.9,53.9,9.3,14.7,9.3,0.7,50.0,56.8
14,Bobby Portis,MIL,56,2.6,19.7,0.99,2.6,1.2,2.3,52.3,52.3,6.1,8.8,4.7,1.4,50.0,59.6
15,Pascal Siakam,TOR,58,2.4,10.0,1.01,2.4,0.9,1.8,51.0,51.0,18.6,9.3,17.9,2.1,52.9,66.4
16,John Collins,ATL,58,2.3,19.1,0.98,2.3,1.0,1.9,51.8,51.8,9.7,10.4,9.7,2.2,49.3,58.2
17,Brook Lopez,MIL,66,1.9,13.8,1.05,2.0,0.8,1.5,54.2,54.2,16.0,12.0,14.4,5.6,52.0,71.9
18,Myles Turner,IND,57,2.1,13.4,1.1,2.3,0.9,1.6,54.4,54.4,19.5,8.5,16.1,4.2,56.8,80.8
19,Zach Collins,SAS,54,2.3,21.5,1.04,2.4,0.9,1.7,50.5,50.5,19.4,11.3,16.1,4.0,52.4,70.5
20,Aaron Gordon,DEN,55,2.2,14.9,1.06,2.3,0.8,1.5,54.2,54.2,28.1,10.7,24.8,7.4,55.4,74.0
21,Julius Randle,NYK,69,2.1,8.5,0.86,1.8,0.6,1.3,46.7,46.7,18.9,19.6,16.1,2.8,45.5,30.8
22,Jaren Jackson Jr.,MEM,49,2.4,15.2,0.99,2.4,1.0,1.8,53.4,53.4,12.7,14.4,12.7,1.7,50.8,61.0
23,Christian Wood,DAL,56,1.9,12.5,1.06,2.0,0.8,1.3,62.5,62.5,16.8,17.8,14.0,1.9,57.0,75.3
24,LeBron James,LAL,47,2.6,9.1,0.94,2.4,1.0,2.0,50.0,50.0,13.3,13.3,13.3,6.7,45.8,50.7
25,Jayson Tatum,BOS,63,1.4,4.9,1.3,1.8,0.5,0.9,58.6,58.6,31.4,5.8,31.4,5.8,65.1,96.6
26,Zion Williamson,NOP,29,3.8,16.4,0.99,3.8,1.4,2.6,53.3,53.3,23.4,16.2,19.8,7.2,51.4,60.3
27,Scottie Barnes,TOR,65,1.9,11.3,0.88,1.7,0.6,1.5,42.3,42.3,16.1,7.3,13.7,1.6,46.8,34.9
28,Jerami Grant,POR,62,1.7,9.3,0.95,1.7,0.6,1.3,50.0,50.0,16.7,14.8,14.8,3.7,48.1,53.4
29,Jimmy Butler,MIA,54,2.1,10.8,0.92,1.9,0.7,1.6,45.9,45.9,18.8,12.5,17.9,7.1,46.4,45.2
30,Ivica Zubac,LAC,63,1.5,15.8,1.07,1.6,0.6,1.1,58.8,58.8,16.8,13.7,13.7,2.1,55.8,77.4
31,Paolo Banchero,ORL,61,1.7,7.7,0.95,1.6,0.6,1.2,50.0,50.0,15.7,13.7,14.7,2.0,49.0,52.7
32,Tobias Harris,PHI,61,1.5,10.9,1.04,1.6,0.7,1.3,51.3,51.3,11.0,5.5,8.8,4.4,51.6,71.2
33,Kevin Durant,BKN,39,2.1,8.2,1.15,2.4,0.9,1.4,63.0,63.0,17.5,18.8,15.0,3.8,56.3,88.4
34,Jock Landale,PHX,58,1.3,20.0,1.23,1.6,0.6,0.9,64.8,64.8,23.3,9.6,17.8,6.8,61.6,94.5
35,Evan Mobley,CLE,67,1.8,11.3,0.75,1.3,0.4,1.3,35.7,35.7,17.8,11.9,15.3,0.8,39.0,16.4
