,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,66,3.3,24.6,1.16,3.8,1.3,2.8,47.8,63.7,4.7,9.3,3.7,0.5,44.2,83.7
1,Jordan Poole,GSW,72,2.2,10.6,1.07,2.4,0.8,1.8,45.3,56.3,9.9,12.4,7.5,1.9,44.1,73.2
2,Jalen Green,HOU,65,2.3,9.8,1.11,2.5,0.9,1.9,47.2,58.8,6.8,9.5,6.8,1.4,45.6,77.0
3,Tyler Herro,MIA,59,2.6,12.9,1.0,2.6,1.0,2.2,45.4,54.2,6.5,12.3,5.8,2.6,41.9,62.7
4,Stephen Curry,GSW,46,2.6,10.4,1.21,3.2,1.0,2.2,44.7,60.7,9.9,9.1,9.1,4.1,43.8,87.9
5,Jamal Murray,DEN,58,2.4,12.1,1.03,2.5,0.9,2.1,42.7,51.2,8.6,5.0,5.0,2.1,44.3,66.8
6,Damian Lillard,POR,57,2.0,7.3,1.17,2.4,0.6,1.5,43.0,55.2,16.4,10.3,12.1,0.9,47.4,84.8
7,CJ McCollum,NOP,64,2.1,9.5,1.01,2.1,0.7,1.7,44.3,53.3,10.4,14.9,9.0,4.5,41.0,65.0
8,Keldon Johnson,SAS,60,2.3,10.6,0.94,2.1,0.7,1.8,39.4,45.0,15.2,9.4,15.2,3.6,42.8,50.6
9,De'Aaron Fox,SAC,63,1.7,7.3,1.14,2.0,0.8,1.5,50.5,57.9,7.4,4.6,6.5,0.0,51.9,82.1
10,Keegan Murray,SAC,68,1.6,15.0,1.11,1.8,0.6,1.4,45.4,61.3,1.8,10.0,1.8,0.0,41.8,77.4
11,Bradley Beal,WAS,49,1.9,8.5,1.19,2.3,0.9,1.6,59.0,63.5,11.8,6.5,11.8,2.2,57.0,86.4
12,Desmond Bane,MEM,48,2.2,11.2,1.03,2.3,0.9,1.9,46.7,53.9,6.7,8.6,5.7,1.0,45.7,66.8
13,Terry Rozier,CHA,62,1.5,6.6,1.15,1.7,0.6,1.2,54.8,65.1,5.5,14.3,3.3,0.0,49.5,83.3
14,Klay Thompson,GSW,60,2.0,9.9,0.85,1.8,0.7,1.9,36.0,45.9,2.4,8.9,2.4,1.6,33.3,35.8
15,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,94.9
16,RJ Barrett,NYK,65,1.4,6.7,1.12,1.6,0.6,1.1,51.4,56.8,13.2,8.8,13.2,3.3,51.6,79.4
17,Buddy Hield,IND,71,1.4,9.2,1.0,1.4,0.5,1.2,45.2,55.4,4.0,13.9,4.0,1.0,40.6,62.7
18,Malik Monk,SAC,67,1.6,12.0,0.93,1.5,0.6,1.3,44.9,52.8,3.7,15.7,3.7,1.9,38.9,47.1
19,Franz Wagner,ORL,71,1.6,9.1,0.85,1.4,0.5,1.4,34.3,38.9,10.4,6.1,8.7,2.6,37.4,35.0
20,Donovan Mitchell,CLE,61,1.6,6.6,0.94,1.5,0.5,1.4,37.3,44.0,10.0,8.0,8.0,2.0,39.0,51.4
21,Harrison Barnes,SAC,70,1.2,9.5,1.06,1.3,0.4,0.9,40.6,50.0,19.8,8.1,19.8,3.5,45.3,71.6
22,Gary Trent Jr.,TOR,63,1.1,6.8,1.27,1.4,0.5,1.0,56.7,63.3,12.7,1.4,12.7,0.0,60.6,91.8
23,Kelly Oubre Jr.,CHA,46,1.6,8.1,1.16,1.9,0.7,1.3,50.8,59.3,16.0,9.3,13.3,4.0,50.7,84.4
24,Darius Garland,CLE,62,1.3,6.3,1.05,1.4,0.5,1.1,47.0,53.8,10.8,12.0,10.8,2.4,45.8,69.3
25,Jordan Clarkson,UTA,61,1.4,6.7,0.93,1.3,0.4,1.2,37.5,44.4,9.1,10.2,9.1,1.1,38.6,48.6
26,Jalen Brunson,NYK,63,1.2,5.7,1.04,1.3,0.5,1.1,45.6,48.5,12.8,5.1,11.5,5.1,47.4,68.5
27,Lauri Markkanen,UTA,63,1.0,4.6,1.27,1.3,0.4,0.8,56.3,65.6,16.1,12.9,16.1,6.5,53.2,93.0
28,Jaylen Brown,BOS,60,1.2,4.8,1.07,1.3,0.4,0.9,48.1,54.8,17.8,15.1,16.4,4.1,47.9,72.4
