,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,66,3.3,24.6,1.16,3.8,1.3,2.8,47.8,63.7,4.7,9.3,3.7,0.5,44.2,83.4
1,Jordan Poole,GSW,74,2.2,10.4,1.07,2.3,0.8,1.7,45.3,56.3,9.9,12.4,7.5,1.9,44.1,72.2
2,Jalen Green,HOU,67,2.2,9.7,1.12,2.5,0.9,1.9,47.7,59.0,7.3,9.3,7.3,2.0,46.0,79.2
3,Tyler Herro,MIA,60,2.6,12.9,1.0,2.6,1.0,2.2,45.5,54.2,6.4,12.1,5.7,2.5,42.0,61.9
4,Jamal Murray,DEN,59,2.4,12.3,1.06,2.6,0.9,2.2,43.8,52.7,8.3,4.9,4.9,2.1,45.1,70.3
5,Stephen Curry,GSW,48,2.5,10.1,1.21,3.1,1.0,2.2,45.2,61.1,9.8,9.0,9.0,4.1,44.3,87.3
6,Damian Lillard,POR,58,2.1,7.4,1.15,2.4,0.7,1.6,41.8,53.8,15.7,9.9,11.6,0.8,46.3,82.2
7,CJ McCollum,NOP,65,2.1,9.6,1.02,2.1,0.8,1.7,45.4,54.2,10.3,14.7,8.8,4.4,41.9,64.9
8,Keldon Johnson,SAS,60,2.3,10.6,0.94,2.1,0.7,1.8,39.4,45.0,15.2,9.4,15.2,3.6,42.8,49.0
9,Keegan Murray,SAC,70,1.6,14.9,1.12,1.8,0.7,1.4,45.5,61.9,1.8,9.6,1.8,0.0,42.1,79.5
10,De'Aaron Fox,SAC,65,1.7,7.2,1.14,1.9,0.8,1.5,50.5,57.7,7.3,4.5,6.4,0.0,51.8,80.7
11,Desmond Bane,MEM,50,2.2,11.2,1.04,2.3,0.9,1.9,47.9,55.3,6.4,9.1,5.5,0.9,46.4,68.0
12,Bradley Beal,WAS,50,2.0,8.8,1.15,2.3,0.9,1.6,58.0,62.3,11.2,7.1,12.2,2.0,55.1,82.6
13,Klay Thompson,GSW,62,2.1,10.0,0.88,1.8,0.7,1.9,38.3,47.8,2.3,9.4,2.3,1.6,35.2,40.9
14,Buddy Hield,IND,73,1.5,9.4,1.05,1.5,0.6,1.2,46.6,57.4,4.7,13.2,4.7,0.9,42.5,68.3
15,Terry Rozier,CHA,63,1.5,6.6,1.16,1.7,0.7,1.2,55.4,65.5,5.4,14.1,3.3,0.0,50.0,84.9
16,Franz Wagner,ORL,72,1.7,9.3,0.87,1.4,0.5,1.4,35.6,40.1,10.8,7.5,9.2,2.5,38.3,36.7
17,RJ Barrett,NYK,67,1.4,6.7,1.11,1.5,0.6,1.1,51.4,56.8,14.0,9.7,14.0,3.2,51.6,77.6
18,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,95.0
19,Malik Monk,SAC,69,1.6,11.7,0.92,1.4,0.6,1.3,44.4,52.2,3.7,15.6,3.7,1.8,38.5,45.6
20,Donovan Mitchell,CLE,62,1.6,6.6,0.95,1.6,0.5,1.4,37.6,44.7,9.8,7.8,7.8,2.0,39.2,55.2
21,Harrison Barnes,SAC,72,1.2,9.4,1.06,1.3,0.4,0.9,40.9,50.0,19.3,8.0,19.3,3.4,45.5,70.7
22,Gary Trent Jr.,TOR,63,1.1,6.8,1.27,1.4,0.5,1.0,56.7,63.3,12.7,1.4,12.7,0.0,60.6,92.7
23,Kelly Oubre Jr.,CHA,47,1.6,7.9,1.16,1.9,0.6,1.3,50.8,59.3,16.0,9.3,13.3,4.0,50.7,84.2
24,Darius Garland,CLE,63,1.3,6.2,1.05,1.4,0.5,1.0,47.0,53.8,10.8,12.0,10.8,2.4,45.8,68.7
25,Jordan Clarkson,UTA,61,1.4,6.7,0.93,1.3,0.4,1.2,37.5,44.4,9.1,10.2,9.1,1.1,38.6,47.9
26,Jalen Brunson,NYK,65,1.2,5.6,1.02,1.2,0.5,1.0,45.6,48.5,12.7,6.3,11.4,5.1,46.8,65.3
27,Doug McDermott,SAS,60,1.5,16.2,0.9,1.4,0.5,1.3,37.2,48.7,2.2,11.1,2.2,0.0,34.4,43.0
28,Lauri Markkanen,UTA,64,1.0,4.5,1.27,1.2,0.4,0.8,56.3,65.6,16.1,12.9,16.1,6.5,53.2,93.8
29,Jaylen Brown,BOS,61,1.2,4.9,1.03,1.3,0.4,0.9,45.5,51.8,17.1,14.5,15.8,3.9,46.1,66.0
30,Grayson Allen,MIL,66,1.4,14.4,0.87,1.2,0.4,1.0,39.1,47.8,8.9,16.7,8.9,2.2,36.7,36.7
31,Luka Doncic,DAL,58,1.4,4.6,0.94,1.3,0.5,0.9,54.7,61.3,13.6,24.7,12.3,3.7,44.4,49.8
32,Max Strus,MIA,72,1.5,13.2,0.7,1.1,0.3,1.3,25.3,33.7,4.6,8.3,4.6,0.0,26.6,14.7
33,Bennedict Mathurin,IND,69,1.0,6.4,1.03,1.1,0.4,0.8,43.1,47.4,19.4,5.6,19.4,6.9,47.2,66.4
34,Dillon Brooks,MEM,65,1.3,8.3,0.87,1.1,0.5,1.2,37.5,43.1,4.7,3.5,4.7,2.4,37.6,38.2
35,Norman Powell,LAC,54,1.2,7.7,1.14,1.4,0.5,0.9,51.0,60.2,14.1,9.4,14.1,0.0,53.1,81.5
36,Devin Vassell,SAS,38,1.9,10.8,1.0,1.9,0.8,1.8,44.8,52.2,5.5,5.5,5.5,2.7,43.8,61.9
37,Immanuel Quickley,NYK,73,1.0,7.9,0.97,1.0,0.4,0.9,39.4,52.3,2.7,9.3,2.7,0.0,37.3,57.5
38,Kyle Kuzma,WAS,64,1.4,6.3,0.81,1.1,0.4,1.1,38.6,41.4,11.1,11.1,11.1,1.1,40.0,29.0
39,Seth Curry,BKN,54,1.2,12.9,1.13,1.3,0.5,1.1,50.9,60.5,3.2,9.5,3.2,3.2,46.0,79.9
40,Gabe Vincent,MIA,60,1.3,12.2,0.95,1.2,0.4,1.1,36.8,44.9,8.0,5.3,8.0,4.0,37.3,54.1
41,Josh Richardson,SAS,43,1.8,15.4,0.93,1.7,0.7,1.6,40.0,47.9,3.9,6.6,3.9,2.6,38.2,48.6
42,Kentavious Caldwell-Pope,DEN,71,1.2,11.8,0.85,1.0,0.4,1.0,41.7,43.8,7.2,8.4,7.2,2.4,41.0,35.5
43,Anthony Edwards,MIN,71,1.2,4.7,0.83,1.0,0.3,0.9,36.9,43.1,9.6,13.3,9.6,1.2,37.3,32.4
44,Jerami Grant,POR,63,1.1,5.9,0.94,1.0,0.3,0.8,35.3,42.2,21.7,8.7,21.7,4.3,43.5,51.7
45,Kyrie Irving,BKN,40,1.9,7.9,0.83,1.6,0.6,1.6,35.5,42.7,9.1,11.7,9.1,1.3,36.4,32.0
46,Kevin Durant,BKN,39,1.4,5.4,1.19,1.6,0.7,1.1,61.4,64.8,9.4,13.2,9.4,5.7,54.7,85.7
47,D'Angelo Russell,MIN,54,1.4,7.7,0.86,1.2,0.4,1.0,41.8,46.4,11.0,13.7,12.3,1.4,39.7,35.9
48,Jayson Tatum,BOS,68,0.7,2.4,1.38,0.9,0.3,0.5,63.9,75.0,13.3,11.1,11.1,4.4,60.0,96.1
49,Mikal Bridges,PHX,56,1.2,7.4,0.93,1.1,0.4,1.1,38.3,41.7,10.4,1.5,7.5,1.5,43.3,46.3
50,LaMelo Ball,CHA,36,1.5,5.9,1.11,1.6,0.6,1.3,51.1,64.4,1.9,15.1,1.9,1.9,43.4,78.8
51,Duncan Robinson,MIA,35,1.4,21.4,1.18,1.7,0.5,1.2,45.2,64.3,4.1,12.2,4.1,2.0,40.8,85.3
52,Julius Randle,NYK,74,0.9,3.6,0.89,0.8,0.3,0.7,35.2,48.1,10.8,7.7,9.2,1.5,36.9,42.5
53,Eric Gordon,HOU,47,1.4,10.7,0.83,1.1,0.4,1.1,35.8,42.5,12.3,10.8,12.3,4.6,36.9,31.7
54,Bojan Bogdanovic,DET,59,0.8,4.4,1.04,0.9,0.3,0.5,53.1,59.4,18.0,20.0,16.0,2.0,50.0,67.6
