,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jarrett Allen,CLE,62,4.0,33.0,1.38,5.5,2.4,3.3,70.9,70.9,14.9,4.8,14.9,3.6,69.0,65.3
1,Domantas Sabonis,SAC,65,4.0,22.2,1.33,5.1,2.0,2.8,69.8,69.8,21.3,9.6,20.5,4.0,68.3,57.1
2,Evan Mobley,CLE,69,3.0,19.9,1.46,4.6,2.0,2.8,72.8,72.8,13.9,2.8,13.9,5.6,72.2,83.2
3,Nic Claxton,BKN,64,3.0,31.1,1.35,4.3,2.0,2.7,72.4,72.4,13.7,4.9,13.7,3.4,69.8,59.3
4,Rudy Gobert,MIN,57,3.0,28.9,1.38,4.6,1.9,2.6,72.2,72.2,20.8,7.8,20.3,7.3,69.3,66.7
5,Bam Adebayo,MIA,65,3.0,15.7,1.21,3.8,1.6,2.7,60.8,60.8,12.6,4.8,12.6,2.4,60.4,35.8
6,Aaron Gordon,DEN,57,3.0,18.7,1.5,4.1,1.9,2.3,80.3,80.3,14.6,3.8,13.4,2.5,77.7,89.6
7,Kevon Looney,GSW,69,3.0,43.8,1.29,3.3,1.4,2.1,65.5,65.5,19.8,3.4,19.2,5.1,67.8,50.2
8,Deandre Ayton,PHX,60,3.0,17.4,1.27,3.7,1.7,2.6,64.3,64.3,9.7,5.7,9.1,3.4,62.9,46.2
9,Kenyon Martin Jr.,HOU,68,2.0,17.2,1.47,2.8,1.2,1.6,76.4,76.4,18.1,5.5,18.1,7.1,74.0,85.0
10,Nikola Jokic,DEN,61,2.0,10.3,1.41,3.0,1.3,1.9,69.6,69.6,15.9,4.5,14.4,7.6,68.2,75.2
11,Ivica Zubac,LAC,63,2.0,24.3,1.27,2.9,1.2,1.8,66.4,66.4,16.4,6.2,16.4,2.1,65.1,44.3
12,Jonas Valanciunas,NOP,66,2.0,15.3,1.3,2.7,1.1,1.6,66.7,66.7,14.8,7.4,14.1,2.2,65.9,52.3
13,Mason Plumlee,CHA,56,2.0,21.3,1.38,3.1,1.2,1.6,75.3,75.3,28.3,6.3,27.6,4.7,73.2,66.1
14,Onyeka Okongwu,ATL,67,2.0,22.6,1.43,2.6,1.1,1.5,73.3,73.3,14.8,5.7,14.8,3.3,72.1,77.4
15,Clint Capela,ATL,53,2.0,22.7,1.37,3.2,1.5,2.1,71.8,71.8,8.9,3.3,8.9,1.6,69.9,64.2
16,Walker Kessler,UTA,65,2.0,28.0,1.33,2.6,1.2,1.6,75.0,75.0,11.9,7.9,10.3,2.4,69.0,57.1
17,Myles Turner,IND,57,2.0,12.9,1.45,2.9,1.2,1.6,73.1,73.1,19.3,4.4,18.4,5.3,72.8,81.3
18,Anthony Davis,LAL,44,2.0,10.7,1.46,3.6,1.5,2.1,72.0,72.0,16.5,2.8,15.6,4.6,73.4,83.5
19,Drew Eubanks,POR,67,2.0,35.8,1.28,2.4,1.1,1.6,67.0,67.0,7.3,5.7,7.3,1.6,64.2,48.6
20,Daniel Gafford,WAS,67,2.0,23.1,1.51,2.3,0.9,1.2,77.8,77.8,28.2,2.9,28.2,9.7,77.7,90.2
21,Brook Lopez,MIL,68,2.0,12.5,1.33,2.3,1.0,1.5,67.7,67.7,17.1,5.1,17.1,6.8,66.7,57.1
22,Brandon Clarke,MEM,56,2.0,26.8,1.27,2.8,1.3,1.9,66.7,66.7,14.6,3.3,14.6,3.3,63.4,44.6
23,Jarred Vanderbilt,UTA,52,2.0,28.9,1.24,2.9,1.3,2.0,63.5,63.5,14.6,4.9,13.8,4.1,61.8,40.1
24,Lauri Markkanen,UTA,62,2.0,8.6,1.32,2.4,1.0,1.5,62.5,62.5,18.4,2.6,16.7,5.3,65.8,55.4
25,Jimmy Butler,MIA,55,2.0,9.0,1.54,2.7,0.9,1.3,75.4,75.4,27.4,6.3,27.4,6.3,75.8,93.3
26,Scottie Barnes,TOR,66,2.0,11.3,1.14,2.2,0.9,1.6,55.1,55.1,14.3,5.6,14.3,4.8,55.6,22.3
27,Jalen Duren,DET,56,2.0,24.7,1.28,2.5,1.1,1.6,66.3,66.3,15.3,4.5,15.3,2.7,65.8,46.8
28,Larry Nance Jr.,NOP,52,2.0,30.3,1.38,2.7,1.2,1.7,72.2,72.2,10.8,3.9,10.8,2.9,68.6,67.3
29,Draymond Green,GSW,61,2.0,18.4,1.29,2.3,1.0,1.4,68.2,68.2,14.8,6.5,13.9,2.8,65.7,48.9
30,Dwight Powell,DAL,64,2.0,27.3,1.44,2.2,0.9,1.2,73.7,73.7,26.0,2.1,26.0,7.3,72.9,80.6
31,Nikola Vucevic,CHI,67,1.0,8.8,1.38,2.0,0.9,1.3,73.3,73.3,8.1,9.1,8.1,4.0,67.7,67.6
32,Kristaps Porzingis,WAS,59,2.0,9.1,1.24,2.3,0.9,1.5,59.8,59.8,23.9,5.5,22.9,9.2,61.5,41.3
33,Mitchell Robinson,NYK,49,2.0,27.9,1.53,2.7,1.2,1.5,82.2,82.2,17.4,1.2,17.4,3.5,79.1,92.0
34,Jakob Poeltl,SAS,46,2.0,20.6,1.17,2.8,1.2,2.0,63.3,63.3,11.7,8.1,11.7,0.9,60.4,28.4
35,Joel Embiid,PHI,54,2.0,5.8,1.37,2.3,0.9,1.2,69.7,69.7,27.2,6.5,27.2,5.4,69.6,63.9
36,Alperen Sengun,HOU,62,2.0,12.2,1.12,2.0,0.9,1.5,62.2,62.2,9.0,12.6,9.0,2.7,56.8,20.2
37,Hamidou Diallo,DET,56,2.0,16.6,1.39,2.1,0.9,1.3,69.9,69.9,15.3,4.7,15.3,5.9,68.2,69.1
38,Giannis Antetokounmpo,MIL,54,2.0,5.3,1.32,2.1,0.9,1.3,71.4,71.4,17.2,8.0,14.9,5.7,66.7,55.0
39,Thomas Bryant,LAL,41,2.0,19.9,1.51,2.8,1.1,1.6,73.4,73.4,17.3,1.3,17.3,4.0,76.0,89.9
40,Nick Richards,CHA,56,1.0,20.7,1.44,2.0,0.8,1.1,70.5,70.5,28.2,1.3,26.9,7.7,73.1,79.8
41,Chris Boucher,TOR,63,1.0,17.4,1.18,1.8,0.7,1.2,61.6,61.6,18.1,7.4,18.1,3.2,60.6,30.3
42,LeBron James,LAL,47,1.0,4.4,1.86,2.3,1.0,1.1,90.7,90.7,13.8,1.7,13.8,8.6,89.7,100.0
43,Josh Giddey,OKC,64,1.0,8.0,1.17,1.7,0.8,1.3,63.1,63.1,3.3,6.5,3.3,1.1,59.8,28.8
44,Jalen Williams,OKC,63,1.0,8.6,1.5,1.7,0.7,0.9,78.6,78.6,17.1,7.1,17.1,4.3,74.3,89.0
45,Jonathan Kuminga,GSW,54,1.0,14.3,1.41,1.9,0.9,1.1,79.3,79.3,10.8,12.2,10.8,1.4,71.6,74.3
46,Klay Thompson,GSW,57,1.0,6.7,1.3,1.8,0.7,1.1,61.3,61.3,20.0,2.5,21.3,1.3,66.3,51.7
47,Jayson Tatum,BOS,64,1.0,4.9,1.2,1.6,0.7,1.2,61.0,61.0,6.9,6.9,6.9,2.3,58.6,33.6
48,Franz Wagner,ORL,68,1.0,5.7,1.49,1.5,0.6,0.8,75.0,75.0,24.6,4.3,21.7,4.3,76.8,85.9
49,Bobby Portis,MIL,58,1.0,9.7,1.39,1.8,0.8,1.1,76.2,76.2,5.4,9.5,5.4,0.0,70.3,70.0
50,Moritz Wagner,ORL,48,2.0,15.2,1.4,2.1,0.7,1.1,68.6,68.6,30.1,4.1,30.1,4.1,72.6,71.3
51,John Collins,ATL,59,1.0,10.5,1.36,1.7,0.7,0.9,74.5,74.5,17.6,10.8,17.6,2.7,70.3,63.0
