,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Giannis Antetokounmpo,MIL,48,8.3,27.3,1.13,9.4,3.1,5.4,58.1,59.4,31.3,10.4,29.5,7.6,58.6,51.0
1,LeBron James,LAL,47,7.1,25.2,1.2,8.5,3.1,5.0,62.0,65.0,21.0,13.2,19.8,5.4,59.2,64.6
2,Shai Gilgeous-Alexander,OKC,54,5.9,21.4,1.25,7.4,2.4,4.3,56.5,59.6,23.5,8.5,21.6,4.1,59.9,72.2
3,De'Aaron Fox,SAC,55,5.6,23.6,1.17,6.5,2.5,4.2,59.0,61.6,19.9,11.1,18.6,5.9,56.4,57.9
4,Jaylen Brown,BOS,50,5.6,21.9,1.26,7.1,2.7,4.4,61.9,67.0,15.7,10.0,15.0,3.6,60.0,73.7
5,Anthony Edwards,MIN,63,5.2,20.8,1.04,5.4,1.9,3.6,53.1,57.7,18.4,18.7,17.8,6.4,48.2,31.1
6,Buddy Hield,IND,62,4.0,25.6,1.27,5.1,1.9,3.6,51.8,68.4,2.4,8.0,2.0,0.4,48.6,75.6
7,Bennedict Mathurin,IND,62,4.2,24.8,1.22,5.1,1.6,2.9,54.7,61.5,25.3,10.3,24.5,4.2,57.9,67.9
8,Ja Morant,MEM,50,5.5,19.9,1.15,6.3,2.3,3.9,59.7,63.3,17.8,15.3,15.6,4.7,55.3,52.4
9,Jordan Poole,GSW,61,4.2,19.8,1.18,5.0,1.8,3.1,56.3,63.3,15.1,12.8,12.4,2.3,54.7,61.0
10,Zach LaVine,CHI,57,4.4,19.1,1.2,5.2,1.7,3.1,55.6,60.7,21.0,9.7,20.2,3.2,57.3,66.3
11,Jayson Tatum,BOS,57,4.1,14.8,1.25,5.1,1.7,3.0,57.6,63.5,20.9,11.5,20.5,5.1,57.7,72.7
12,Trae Young,ATL,54,5.1,18.7,1.03,5.3,1.7,3.6,46.4,52.3,19.4,13.3,14.0,2.5,48.6,29.9
13,Donovan Mitchell,CLE,53,4.1,16.7,1.2,4.9,1.8,3.2,56.7,65.5,12.0,12.9,9.2,3.7,52.5,65.6
14,Kyle Kuzma,WAS,55,4.3,19.3,1.09,4.7,1.9,3.3,56.6,62.6,10.1,16.0,10.1,2.5,49.2,41.9
15,Pascal Siakam,TOR,52,4.1,16.4,1.22,5.0,1.7,2.7,62.0,66.2,24.2,13.7,22.7,5.2,60.2,69.4
16,Gary Trent Jr.,TOR,53,4.2,24.3,1.16,4.8,1.7,3.6,46.3,55.3,12.7,2.7,11.3,1.4,51.1,56.5
17,Terry Rozier,CHA,52,4.4,19.8,1.11,4.9,1.9,3.6,51.3,57.9,11.5,8.8,10.6,3.5,50.2,47.1
18,Bojan Bogdanovic,DET,58,3.6,18.7,1.21,4.3,1.5,2.8,54.4,63.1,13.9,10.6,11.5,1.9,53.8,67.0
19,O.G. Anunoby,TOR,48,4.1,24.3,1.23,5.0,2.0,3.3,60.3,66.0,12.2,11.7,11.2,3.6,56.1,70.1
20,Keldon Johnson,SAS,54,3.9,18.0,1.15,4.5,1.7,3.2,53.7,60.0,14.8,8.1,13.8,6.2,52.4,53.6
21,Desmond Bane,MEM,37,5.5,28.1,1.17,6.5,2.3,4.8,48.3,59.7,9.8,7.8,8.8,3.4,47.8,57.7
22,Trey Murphy III,NOP,58,2.9,27.3,1.41,4.1,1.6,2.5,62.1,72.4,9.5,6.5,8.9,2.4,60.7,88.8
23,Lauri Markkanen,UTA,56,3.1,14.8,1.37,4.2,1.5,2.4,62.8,70.1,15.6,8.7,14.5,3.5,61.3,85.4
24,Mikal Bridges,PHX,56,3.4,21.0,1.2,4.1,1.4,2.8,52.3,60.6,13.1,7.9,13.6,2.6,52.9,65.8
25,Jerami Grant,POR,55,3.1,16.7,1.33,4.1,1.5,2.4,62.9,70.1,18.1,7.6,19.9,4.7,62.0,82.7
26,Malik Monk,SAC,57,3.5,25.1,1.15,4.0,1.4,2.8,51.6,60.7,11.1,11.6,10.1,3.0,49.5,53.1
27,RJ Barrett,NYK,55,4.2,20.1,0.99,4.1,1.5,3.0,49.1,53.3,17.5,10.5,17.9,1.7,49.3,24.4
28,Jalen Brunson,NYK,58,2.8,12.8,1.39,3.9,1.3,2.2,58.5,65.8,21.5,4.9,17.8,6.1,60.7,87.1
29,Paolo Banchero,ORL,54,4.0,18.6,1.04,4.1,1.4,2.6,52.9,54.3,26.0,14.4,24.7,6.0,53.5,32.3
30,Jaden Ivey,DET,57,4.0,22.8,0.98,3.9,1.3,2.5,50.0,54.2,23.0,15.9,20.4,3.1,50.4,22.2
31,Jordan Clarkson,UTA,60,3.1,14.7,1.17,3.7,1.3,2.5,52.3,64.6,9.5,14.3,7.9,3.7,47.1,59.3
32,Franz Wagner,ORL,60,2.6,14.6,1.39,3.6,1.3,2.1,61.3,72.6,16.5,7.6,15.2,2.5,60.8,86.8
33,Tyrese Haliburton,IND,50,3.2,17.4,1.35,4.4,1.7,2.6,63.4,76.7,6.8,15.5,6.8,3.7,54.7,84.2
34,Dejounte Murray,ATL,56,3.3,15.5,1.18,3.9,1.6,2.6,60.5,66.7,9.2,14.1,8.6,3.2,53.5,61.2
35,Fred VanVleet,TOR,50,3.8,19.0,1.14,4.3,1.3,3.0,44.3,54.0,17.5,6.3,14.3,2.6,49.7,51.4
36,CJ McCollum,NOP,54,3.9,17.9,1.0,3.9,1.5,3.3,45.3,54.7,6.1,10.4,5.2,0.9,42.9,27.8
37,Julius Randle,NYK,62,3.2,13.3,1.07,3.4,1.2,2.4,51.3,57.0,15.2,13.1,15.7,4.5,49.5,37.6
38,Josh Giddey,OKC,55,3.7,20.5,1.04,3.9,1.6,2.8,58.1,60.3,9.4,19.2,9.4,4.9,48.8,32.5
39,Klay Thompson,GSW,49,3.7,17.6,1.17,4.3,1.6,3.4,47.3,60.6,3.3,5.6,2.8,0.6,46.1,60.5
40,Jaylen Nowell,MIN,62,2.7,24.1,1.23,3.4,1.3,2.3,57.1,63.2,13.6,8.3,12.4,4.7,55.0,70.7
41,Tyrese Maxey,PHI,40,3.7,19.8,1.4,5.2,1.9,3.1,59.7,66.9,20.4,3.4,18.4,8.2,62.6,88.0
42,Kyrie Irving,BKN,40,4.8,19.7,1.07,5.2,1.9,4.0,48.1,57.3,7.8,11.5,7.8,2.1,45.3,38.3
43,Bam Adebayo,MIA,56,3.1,15.0,1.16,3.6,1.3,2.2,59.2,59.6,20.7,12.1,19.5,4.6,57.5,55.0
44,Tobias Harris,PHI,55,2.6,18.4,1.39,3.6,1.5,2.3,68.0,74.8,7.6,9.0,6.3,3.5,62.5,87.5
45,Norman Powell,LAC,52,3.4,22.1,1.12,3.8,1.3,2.6,50.7,60.7,15.3,9.6,11.9,1.7,51.4,48.6
46,Bruce Brown,DEN,61,2.5,22.1,1.32,3.2,1.3,2.0,66.1,71.0,10.0,10.0,8.0,2.7,62.0,81.6
47,Jalen McDaniels,CHA,56,3.2,28.8,1.12,3.5,1.3,2.5,52.5,55.7,16.9,9.0,15.3,5.6,53.1,47.6
48,Michael Porter Jr.,DEN,45,3.2,21.4,1.36,4.4,1.5,2.7,54.5,69.8,13.9,6.3,13.2,4.2,55.6,84.7
49,Josh Hart,POR,51,3.2,32.9,1.17,3.7,1.4,2.3,62.4,62.8,21.0,14.2,19.8,7.4,57.4,58.7
50,Darius Garland,CLE,54,3.2,15.0,1.08,3.4,1.1,2.3,49.6,59.3,12.9,15.8,9.9,1.2,47.4,39.2
51,Aaron Gordon,DEN,50,2.9,19.1,1.28,3.7,1.3,2.2,60.2,69.9,18.9,9.8,17.5,4.9,58.0,77.5
52,Ayo Dosunmu,CHI,59,2.7,28.5,1.13,3.1,1.2,2.2,56.3,59.4,12.4,9.3,11.2,1.2,55.9,50.2
53,Kentavious Caldwell-Pope,DEN,60,2.6,26.2,1.14,3.0,1.0,2.0,51.2,64.5,10.1,13.8,10.1,0.6,48.4,51.9
54,Harrison Barnes,SAC,60,2.7,20.9,1.1,3.0,1.0,2.1,47.3,55.4,14.2,8.0,14.2,2.5,49.4,44.3
55,Kevin Durant,BKN,39,3.6,14.5,1.25,4.6,1.6,2.9,57.1,65.2,12.7,11.3,11.3,3.5,54.2,73.2
56,Jaden McDaniels,MIN,60,2.5,23.7,1.16,3.0,1.2,2.0,61.2,64.9,10.5,14.4,10.5,3.9,54.9,56.9
57,De'Andre Hunter,ATL,51,2.6,17.6,1.31,3.5,1.2,2.1,58.3,66.2,17.9,6.0,16.4,4.5,60.4,80.6
58,Jrue Holiday,MIL,49,2.9,14.3,1.23,3.6,1.3,2.2,59.1,72.3,5.7,17.0,5.0,0.7,51.1,71.1
59,Paul George,LAC,46,3.2,14.2,1.16,3.8,1.2,2.2,54.5,63.4,18.8,16.1,17.4,2.7,51.7,55.7
60,Kenyon Martin Jr.,HOU,60,2.4,23.0,1.17,2.9,1.2,1.8,63.3,63.8,19.9,8.9,18.5,3.4,59.6,59.8
61,Jalen Williams,OKC,56,2.6,21.4,1.16,3.0,1.2,2.0,63.6,66.8,11.6,15.1,11.0,2.1,56.8,57.4
62,Jimmy Butler,MIA,46,2.7,14.2,1.35,3.7,1.4,2.1,64.9,65.5,20.2,5.6,18.5,4.8,66.1,84.4
63,Bol Bol,ORL,56,2.8,28.4,1.08,3.0,1.3,2.1,60.2,62.7,10.9,17.3,10.3,3.8,51.9,39.8
64,Stephen Curry,GSW,38,3.9,15.7,1.13,4.4,1.4,2.9,49.1,60.3,11.5,14.2,11.5,2.0,46.6,49.8
65,Tre Jones,SAS,52,2.9,20.4,1.09,3.2,1.3,2.2,60.3,62.1,8.7,17.3,8.0,3.3,52.0,42.3
66,Spencer Dinwiddie,DAL,53,2.7,16.3,1.15,3.1,1.1,2.1,50.9,58.0,16.2,9.2,16.2,4.2,51.4,54.1
67,Luka Doncic,DAL,52,2.8,9.1,1.13,3.1,1.0,1.9,53.5,61.1,20.3,13.3,17.5,2.8,53.8,50.7
68,Jalen Green,HOU,54,2.7,11.6,1.13,3.0,1.1,2.1,55.4,60.3,12.5,11.8,12.5,2.1,52.8,49.2
69,Anfernee Simons,POR,56,2.7,13.3,1.07,2.9,1.1,2.2,50.4,58.3,9.3,13.9,7.9,3.3,46.4,38.0
70,Saddiq Bey,DET,52,2.5,17.1,1.26,3.1,1.1,1.9,55.0,63.5,17.2,7.8,17.2,3.9,56.3,73.4
71,Devin Booker,PHX,35,4.5,17.7,1.03,4.6,1.7,3.7,47.7,53.5,10.9,8.3,7.7,1.3,48.7,30.4
72,Keegan Murray,SAC,58,2.7,24.4,1.03,2.8,1.0,2.4,40.3,51.4,9.0,4.5,8.3,2.6,41.7,29.4
73,Collin Sexton,UTA,47,2.7,20.6,1.24,3.4,1.2,2.2,55.8,61.1,18.8,7.8,17.2,7.8,56.3,71.8
74,Tim Hardaway Jr.,DAL,56,2.6,18.9,1.07,2.8,1.0,2.3,43.7,53.6,10.1,8.8,9.5,4.1,43.2,36.6
75,Scottie Barnes,TOR,59,2.8,16.9,0.94,2.7,1.1,2.0,53.4,54.7,15.0,19.8,13.8,4.2,47.3,17.7
76,Joel Embiid,PHI,47,2.5,8.5,1.33,3.3,1.2,1.8,65.5,69.6,22.2,8.5,22.2,2.6,65.8,82.7
77,D'Angelo Russell,MIN,54,2.5,14.4,1.15,2.9,1.1,2.1,50.9,61.8,6.6,11.8,5.1,2.2,47.1,53.3
78,Devin Vassell,SAS,30,3.5,19.2,1.49,5.2,1.8,3.0,59.6,75.3,13.5,4.8,12.5,3.8,60.6,93.5
79,Tyus Jones,MEM,59,2.0,20.6,1.29,2.6,0.9,1.8,52.3,67.3,7.5,5.8,5.0,2.5,50.8,79.1
80,P.J. Washington,CHA,60,2.4,15.6,1.08,2.6,1.0,2.0,48.8,55.3,9.7,6.3,9.7,1.4,49.3,39.5
81,Nikola Jokic,DEN,54,2.2,10.7,1.27,2.9,1.2,1.5,77.1,77.7,14.0,21.5,14.0,4.1,62.8,76.2
82,Hamidou Diallo,DET,52,2.5,28.8,1.2,2.9,1.3,1.9,69.1,69.1,20.3,10.9,18.8,7.0,61.7,64.8
83,Lonnie Walker IV,LAL,44,3.1,26.2,1.11,3.5,1.3,2.7,50.0,54.7,12.3,4.3,10.9,2.2,52.9,45.7
84,Tyler Herro,MIA,47,2.9,14.0,1.11,3.2,1.2,2.4,49.1,61.2,5.1,13.9,5.1,0.7,44.5,46.2
85,Russell Westbrook,LAL,52,3.9,19.9,0.75,2.9,1.1,2.4,46.0,48.0,14.8,24.1,12.3,0.5,39.4,5.7
86,Derrick White,BOS,61,2.1,19.6,1.13,2.4,0.8,1.6,52.6,59.3,17.6,13.0,17.6,4.6,51.9,50.0
87,Immanuel Quickley,NYK,61,2.1,17.3,1.14,2.4,0.8,1.6,52.6,60.0,17.8,13.2,16.3,4.7,51.9,52.2
88,Joe Harris,BKN,53,1.8,23.5,1.57,2.8,1.0,1.6,60.5,80.8,5.4,4.3,5.4,2.2,59.1,97.1
89,Kevin Huerter,SAC,57,2.5,18.9,1.01,2.5,1.0,2.1,47.9,55.6,6.3,12.5,5.6,0.0,44.4,28.0
90,LaMelo Ball,CHA,35,4.2,16.5,0.99,4.1,1.4,3.3,43.5,55.7,8.2,14.4,6.8,1.4,40.4,25.1
91,Luguentz Dort,OKC,53,2.9,20.1,0.93,2.7,0.9,2.4,38.4,44.4,16.0,5.8,15.4,1.9,44.2,16.7
92,Cedi Osman,CLE,60,2.0,23.8,1.17,2.4,1.0,1.7,57.7,62.0,12.3,5.7,13.1,4.1,54.9,60.3
93,Myles Turner,IND,52,2.2,14.4,1.22,2.7,1.0,1.9,52.0,61.0,13.8,4.3,13.8,4.3,54.3,68.2
94,Damian Lillard,POR,47,2.8,10.2,1.07,3.0,1.0,2.3,42.1,52.3,12.9,8.3,11.4,2.3,44.7,36.8
95,Kelly Oubre Jr.,CHA,37,3.8,19.0,0.99,3.8,1.5,3.3,45.9,48.8,12.7,6.3,11.3,4.9,47.2,24.9
96,Terance Mann,LAC,62,2.0,24.7,1.11,2.3,0.9,1.6,55.0,60.5,11.9,12.7,9.5,4.0,50.8,46.5
97,James Harden,PHI,43,2.9,14.3,1.09,3.2,1.1,1.8,59.0,66.7,20.6,24.6,19.0,7.1,49.2,42.6
98,Dillon Brooks,MEM,54,3.0,18.4,0.84,2.5,0.9,2.5,37.0,43.0,8.6,11.0,8.0,2.5,36.8,10.3
99,Evan Mobley,CLE,62,1.8,11.7,1.2,2.2,1.0,1.4,71.8,71.8,12.4,15.0,10.6,2.7,61.9,66.5
100,Quentin Grimes,NYK,51,2.3,23.7,1.16,2.6,1.0,1.9,52.6,62.1,11.2,8.6,9.5,1.7,51.7,57.2
101,Kawhi Leonard,LAC,36,2.8,14.1,1.29,3.7,1.3,2.3,57.3,64.6,20.6,4.9,21.6,6.9,59.8,79.4
102,Andrew Wiggins,GSW,37,3.0,18.1,1.2,3.6,1.3,2.6,51.0,60.9,10.0,5.5,10.0,2.7,51.8,66.0
103,Naji Marshall,NOP,56,2.1,21.1,1.11,2.4,0.8,1.6,52.8,57.9,16.8,12.6,13.4,4.2,51.3,45.9
104,Aaron Nesmith,IND,55,2.4,24.7,1.01,2.4,0.9,1.9,45.3,50.9,12.2,9.2,12.2,2.3,46.6,28.2
105,Kevin Porter Jr.,HOU,40,3.0,14.4,1.1,3.3,1.3,2.2,59.6,64.0,14.3,17.6,11.8,6.7,51.3,44.0
106,Jamal Murray,DEN,48,2.5,12.9,1.07,2.7,1.0,2.0,51.1,60.6,8.2,15.6,5.7,0.8,46.7,36.4
107,Herbert Jones,NOP,45,2.6,25.6,1.11,2.8,1.1,1.9,58.1,61.6,13.0,13.0,12.2,0.9,54.8,46.9
108,Malik Beasley,UTA,55,1.9,13.7,1.25,2.3,0.9,1.7,52.7,66.1,2.9,7.8,2.9,2.0,49.0,72.5
