,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,67,67,48.5,3.7,8.9,41.2,59.6,5.2,0.4,1.0,40.6,43.2,3.3,7.9,41.2
1,Lauri Markkanen,UTA,25,66,66,40.5,2.9,7.0,41.2,60.9,1.2,0.1,0.2,57.1,39.3,2.8,6.8,40.6
2,Nikola Vucevic,CHI,32,80,79,45.3,2.5,6.3,40.1,52.1,14.7,1.0,2.0,50.2,30.6,1.5,4.3,35.3
3,Tim Hardaway Jr.,DAL,31,71,71,52.1,2.5,6.2,39.7,58.6,1.9,0.1,0.2,47.8,50.2,2.4,6.0,39.2
4,Malik Beasley,LAL,26,80,80,53.6,2.3,6.2,36.2,53.3,2.2,0.1,0.3,52.0,51.5,2.1,6.0,35.7
5,Buddy Hield,IND,30,79,78,46.4,2.5,6.1,41.5,62.2,0.4,0.0,0.1,20.0,46.0,2.5,6.0,41.8
6,Max Strus,MIA,27,79,78,60.8,2.2,6.1,36.3,54.3,0.4,0.0,0.0,75.0,60.4,2.2,6.0,36.2
7,Michael Porter Jr.,DEN,24,62,62,45.9,2.8,6.0,45.9,65.6,4.5,0.4,0.6,65.0,41.4,2.4,5.5,43.9
8,Gabe York,IND,29,2,2,85.7,2.5,6.0,41.7,62.5,0.0,0.0,0.0,-,85.7,2.5,6.0,41.7
9,Keegan Murray,SAC,22,79,79,60.5,2.4,5.9,41.4,61.8,1.2,0.0,0.1,36.4,59.4,2.4,5.8,41.7
10,Trey Murphy III,NOP,22,78,78,57.9,2.4,5.9,40.5,60.3,1.6,0.1,0.2,29.4,56.3,2.3,5.7,40.8
11,Kelly Oubre Jr.,CHA,27,48,48,33.6,1.9,5.7,32.5,48.0,1.3,0.1,0.2,34.8,32.2,1.8,5.5,32.3
12,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
13,Cameron Johnson,BKN,27,42,41,48.9,2.3,5.5,41.8,61.9,1.7,0.1,0.2,52.6,47.3,2.2,5.3,41.5
14,Jerami Grant,POR,29,63,63,38.0,2.2,5.5,39.2,57.8,2.1,0.1,0.3,36.7,35.9,2.0,5.2,39.3
15,Kristaps Porzingis,WAS,27,65,65,34.5,2.1,5.4,39.9,57.1,4.2,0.3,0.7,43.9,30.3,1.9,4.7,39.2
16,Stephen Curry,GSW,35,54,54,26.2,2.2,5.4,41.7,61.9,0.8,0.1,0.2,41.2,25.4,2.2,5.2,41.7
17,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
18,Devin Vassell,SAS,22,38,38,34.1,2.3,5.3,42.4,62.1,3.0,0.2,0.5,34.0,31.1,2.1,4.9,43.3
19,Kyle Kuzma,WAS,27,64,63,29.9,1.8,5.3,33.6,49.9,1.2,0.1,0.2,27.3,28.7,1.7,5.1,33.7
20,Bogdan Bogdanovic,ATL,30,54,54,46.8,2.2,5.3,42.0,59.6,4.7,0.3,0.5,64.8,42.1,1.9,4.8,39.3
21,Al Horford,BOS,36,63,63,69.1,2.3,5.3,43.8,65.1,3.3,0.1,0.3,24.0,65.8,2.2,5.0,44.8
22,Keldon Johnson,SAS,23,61,60,29.2,1.8,5.2,35.2,52.5,0.4,0.0,0.1,42.9,28.8,1.8,5.1,35.1
23,Karl-Anthony Towns,MIN,27,27,27,35.6,1.9,5.2,37.4,54.0,3.1,0.2,0.4,50.0,32.6,1.7,4.7,36.2
24,Julius Randle,NYK,28,77,77,27.4,1.8,5.1,34.9,51.4,1.3,0.1,0.2,43.5,26.1,1.7,4.9,34.6
25,P.J. Washington,CHA,24,73,73,38.1,1.7,5.1,34.0,50.3,1.4,0.1,0.2,36.8,36.7,1.7,4.9,33.9
