,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
50,Bryn Forbes,MIN,29,4.1,6.4,64.8,1.6,3.5,44.8,0.6,1.6,35.9,0.3,0.8,31.3,0.9,2.1,41.5,1.0,2.6,38.6,2.4,6.1,38.8
51,Buddy Boeheim,DET,23,4.4,5.0,88.0,1.5,4.8,31.6,0.8,2.4,33.3,0.3,2.3,11.1,0.5,1.0,50.0,0.8,3.3,23.1,1.8,7.4,24.3
52,Buddy Hield,IND,30,12.4,19.9,62.2,4.9,10.3,47.1,3.0,7.1,42.4,1.3,3.5,38.4,1.2,2.7,42.2,2.5,6.2,40.1,5.6,15.6,35.9
53,CJ McCollum,NOP,31,13.4,18.6,71.8,5.5,11.9,46.1,2.8,7.3,38.2,1.3,3.1,41.2,1.4,3.2,43.3,2.7,6.3,42.3,6.1,19.2,31.8
54,Cade Cunningham,DET,21,15.2,22.5,67.4,5.0,11.8,42.3,3.8,7.4,51.7,0.9,3.3,28.2,0.4,2.3,18.5,1.3,5.5,24.2,6.8,17.8,38.0
55,Caleb Houstan,ORL,20,6.2,8.4,73.8,1.9,4.4,42.4,1.4,3.1,46.6,0.5,1.2,39.5,0.7,1.7,40.4,1.1,2.6,40.0,2.9,8.6,33.6
56,Caleb Martin,MIA,27,9.4,13.6,69.0,5.1,10.0,50.7,2.5,6.0,41.8,1.3,3.3,40.5,1.1,2.9,37.0,2.4,6.1,38.9,5.4,15.7,34.6
57,Cam Reddish,POR,23,10.3,15.5,66.7,3.6,8.3,43.1,1.9,4.5,42.4,1.4,3.0,45.5,0.8,2.1,39.4,2.1,4.9,43.0,4.7,13.5,34.6
58,Cam Thomas,BKN,21,6.2,9.7,63.6,2.5,5.8,43.2,1.3,3.4,37.4,0.7,1.9,37.3,0.9,1.8,51.3,1.4,3.2,44.4,3.0,8.5,35.8
59,Cameron Johnson,BKN,27,10.2,16.2,63.3,4.4,10.9,39.8,2.4,6.4,36.7,1.0,2.6,36.7,1.2,2.2,53.8,2.1,4.6,44.4,4.3,13.1,33.1
60,Cameron Payne,PHX,28,8.1,12.2,66.2,3.5,7.5,46.5,1.9,4.6,42.5,0.5,1.6,29.3,0.7,1.4,46.9,1.1,2.9,37.4,3.8,10.6,36.0
61,Caris LeVert,CLE,28,10.3,16.4,62.6,4.1,9.7,42.2,2.6,6.5,40.4,1.0,2.6,38.0,1.0,2.8,35.5,1.9,5.3,36.7,4.9,13.5,36.4
62,Carlik Jones,CHI,25,2.0,4.5,44.4,1.0,3.0,33.3,1.5,3.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,4.0,25.0,4.5,10.0,45.0
63,Cedi Osman,CLE,27,7.3,11.6,63.3,2.9,6.7,43.2,1.7,4.9,35.6,0.9,2.1,45.1,0.7,1.7,38.5,1.4,3.4,41.9,3.0,9.0,33.7
64,Charles Bassey,SAS,22,5.9,9.3,63.5,2.2,4.2,51.4,1.1,2.9,38.0,0.7,1.8,41.7,0.6,1.5,36.6,1.1,2.9,39.3,2.8,7.9,36.0
65,Chima Moneke,SAC,27,1.5,1.5,100.0,0.5,0.5,100,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,0.0,1.0,0.0,1.5,3.5,42.9
66,Chimezie Metu,SAC,25,4.2,6.4,66.6,1.7,3.9,42.9,0.9,2.5,37.8,0.5,1.3,38.5,0.6,1.3,46.0,1.0,2.4,42.2,1.8,5.6,31.7
67,Chris Boucher,TOR,30,7.0,10.6,66.2,2.8,6.1,46.3,1.5,3.4,43.4,0.9,2.0,44.8,0.8,2.1,36.6,1.6,4.0,40.5,3.5,9.3,37.1
68,Chris Duarte,IND,25,8.4,12.8,65.7,2.5,5.6,43.9,1.7,4.4,38.0,1.1,2.4,46.7,0.6,1.8,31.1,1.6,4.0,40.2,3.8,10.0,37.9
69,Chris Paul,PHX,37,10.1,15.6,64.4,4.7,11.6,40.6,3.3,7.8,42.9,1.1,2.3,48.7,0.9,2.3,38.1,2.0,4.6,43.4,6.0,17.4,34.6
70,Chris Silva,DAL,26,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
71,Christian Braun,DEN,21,6.0,8.3,71.6,2.6,5.8,44.3,1.0,2.8,37.1,0.6,2.0,30.8,0.6,1.6,38.2,1.1,3.2,33.9,2.3,7.1,32.0
72,Christian Koloko,TOR,22,4.3,6.9,61.8,1.9,4.4,43.7,1.2,2.8,42.1,0.8,1.9,43.0,0.7,1.9,38.3,1.4,3.5,40.6,2.0,6.5,30.4
73,Christian Wood,DAL,27,9.3,14.2,65.8,4.2,9.2,45.6,2.8,5.9,47.9,1.2,2.7,43.0,0.9,2.2,41.7,2.1,4.9,42.5,4.5,12.8,34.9
74,Chuma Okeke,ORL,24,8.9,12.7,70.0,1.9,5.1,37.2,1.4,3.1,44.6,1.0,2.3,43.8,0.6,1.5,41.4,1.6,3.7,42.9,3.6,11.6,31.0
75,Clint Capela,ATL,28,10.5,16.0,65.7,4.5,9.5,47.0,3.2,6.8,47.4,0.8,2.3,33.3,0.8,2.1,35.7,1.5,4.4,34.5,5.1,13.3,38.5
76,Coby White,CHI,23,8.1,12.6,64.3,2.5,6.0,42.3,1.8,4.4,41.5,0.8,2.4,32.9,0.8,2.3,33.3,1.5,4.6,33.1,4.9,13.4,36.3
77,Cody Martin,CHA,27,9.0,14.2,63.5,2.3,5.0,45.7,1.7,3.0,57.1,1.0,2.4,41.2,1.2,2.0,58.3,2.0,4.1,48.3,3.1,11.4,27.5
78,Cody Zeller,MIA,30,3.7,6.0,61.7,2.2,4.6,47.8,1.2,3.4,35.3,0.8,1.7,47.1,0.2,1.2,18.2,1.0,2.8,35.7,2.5,6.4,39.1
79,Cole Anthony,ORL,22,8.6,11.7,74.1,3.4,8.2,41.5,2.4,5.6,41.8,1.1,2.8,39.9,1.3,3.0,44.6,2.4,5.7,42.3,4.7,14.3,33.0
80,Cole Swider,LAL,23,2.4,3.6,66.7,1.2,2.7,43.8,0.7,0.8,80.0,0.5,1.3,40.0,0.7,1.3,50.0,0.7,1.5,44.4,1.8,4.5,40.7
81,Collin Sexton,UTA,24,9.3,14.2,65.5,4.7,10.1,46.1,2.1,5.2,41.4,0.8,2.0,41.1,0.6,1.8,35.4,1.4,3.7,38.4,4.6,12.6,36.4
82,Corey Kispert,WAS,24,9.8,14.3,68.5,5.3,12.2,43.6,2.9,7.1,40.3,0.9,2.3,38.7,0.7,2.0,35.8,1.6,4.3,37.4,4.8,13.6,35.1
83,Cory Joseph,DET,31,7.0,10.2,68.9,3.1,6.8,45.5,1.4,3.8,36.9,0.7,1.9,38.0,0.6,1.3,45.5,1.2,2.9,40.8,3.0,8.8,34.2
84,D'Angelo Russell,LAL,27,12.7,19.3,65.5,4.4,10.6,41.7,2.7,6.9,39.4,0.7,2.3,31.3,1.2,3.2,37.0,1.9,5.5,34.6,6.7,17.9,37.1
85,Daishen Nix,HOU,21,6.0,8.3,72.4,2.7,5.5,48.4,1.3,3.1,40.4,0.7,2.0,36.0,0.5,1.4,35.2,1.1,3.1,35.7,3.8,10.1,37.1
86,Dalano Banton,TOR,23,3.7,5.3,69.2,0.8,2.1,38.6,0.6,1.4,42.1,0.6,1.1,54.2,0.7,1.4,48.1,1.1,2.1,51.0,1.6,5.4,30.3
87,Dalen Terry,CHI,20,1.5,2.6,56.1,0.5,1.2,39.3,0.5,1.3,36.7,0.4,1.2,33.3,0.4,0.9,40.0,0.5,1.4,36.7,1.3,3.1,42.9
88,Damian Jones,UTA,27,4.0,6.2,64.9,2.1,4.9,42.6,1.1,2.4,46.9,0.5,1.4,33.3,0.5,1.5,32.0,0.8,2.5,32.7,2.2,6.2,35.1
89,Damian Lillard,POR,32,15.9,23.9,66.5,4.8,10.8,44.1,3.2,7.8,41.6,1.5,3.4,43.2,1.0,3.0,33.1,2.5,6.4,38.5,6.2,17.3,36.1
90,Damion Lee,PHX,30,7.1,10.9,65.2,3.3,7.5,44.6,1.6,4.3,37.3,0.7,1.5,45.5,0.4,1.2,31.6,1.0,2.6,39.4,3.6,10.7,33.9
91,Daniel Gafford,WAS,24,6.5,10.0,65.6,3.5,8.8,40.1,2.3,5.0,45.0,0.5,1.7,30.1,0.6,1.7,32.7,1.0,3.1,31.5,4.1,10.9,37.4
92,Daniel Theis,IND,30,6.0,9.0,66.7,2.9,5.0,57.1,1.0,3.1,31.8,0.8,2.2,38.5,0.5,1.7,30.0,1.3,3.8,34.8,3.1,7.7,40.7
93,Danny Green,CLE,35,2.6,4.1,62.2,1.3,3.2,41.4,0.9,1.9,47.1,0.9,1.4,60.0,0.6,1.1,50.0,1.3,2.3,55.6,1.8,5.7,31.4
94,Danuel House Jr.,PHI,29,5.6,8.1,69.3,1.7,4.3,40.6,1.3,3.0,42.4,0.5,1.4,33.3,0.5,1.4,34.7,0.8,2.5,34.0,2.8,8.2,34.2
95,Dario Saric,OKC,28,4.8,6.7,71.4,2.6,5.8,45.3,1.0,2.7,38.1,0.8,1.5,49.2,0.5,1.4,34.0,1.1,2.6,42.4,2.8,8.1,34.8
96,Darius Bazley,PHX,22,5.4,9.1,60.0,2.4,5.4,44.6,1.0,2.2,45.0,0.5,2.1,26.1,0.6,1.7,35.0,1.1,3.6,30.2,2.9,8.1,36.6
97,Darius Days,HOU,23,2.0,3.0,66.7,1.0,1.8,57.1,0.5,0.8,66.7,0.0,0.3,0.0,0.3,0.7,50.0,0.3,0.8,33.3,1.3,4.0,31.3
98,Darius Garland,CLE,23,11.6,18.3,63.5,4.7,11.4,41.4,3.5,7.8,45.3,1.4,3.2,45.4,1.2,2.8,42.5,2.6,6.0,44.1,5.6,16.3,34.4
99,David Duke Jr.,BKN,23,3.3,5.3,62.2,1.1,2.7,40.8,0.7,2.4,30.0,0.6,1.1,60.0,0.8,1.7,45.0,1.2,2.3,51.4,1.9,5.4,36.0
100,David Roddy,MEM,21,6.5,10.3,63.0,2.0,4.9,40.4,1.6,3.7,43.9,0.7,1.5,47.3,0.6,1.6,36.8,1.2,2.8,42.0,3.6,10.7,34.2
101,Davion Mitchell,SAC,24,6.9,9.9,69.5,3.0,6.5,47.2,1.6,3.9,40.0,0.6,1.7,34.3,0.6,1.7,36.1,1.1,3.2,35.2,3.2,8.7,36.4
102,Davis Bertans,DAL,30,3.7,5.8,63.4,1.6,3.3,49.2,1.2,2.5,47.9,0.5,1.3,38.5,0.4,1.2,29.7,0.7,2.2,34.2,1.9,5.4,35.9
103,Davon Reed,LAL,27,3.2,4.5,70.5,1.2,2.6,47.9,0.4,1.4,26.9,0.4,1.3,30.8,0.5,1.1,43.5,0.7,2.0,35.5,1.8,4.7,37.4
104,Day'Ron Sharpe,BKN,21,4.9,6.8,71.5,1.9,4.4,44.2,1.1,2.3,47.5,0.7,1.5,45.9,0.6,1.8,35.9,1.0,2.5,40.8,2.4,6.0,39.5
105,De'Aaron Fox,SAC,25,13.4,19.0,70.6,6.0,12.5,47.7,3.3,7.9,41.9,1.4,3.5,39.6,1.1,3.1,36.6,2.5,6.6,38.2,6.6,17.5,37.5
106,De'Andre Hunter,ATL,25,13.0,19.8,65.8,5.1,10.6,47.6,3.3,7.3,45.0,1.1,2.8,37.5,1.0,2.8,36.3,2.1,5.6,36.9,5.6,16.2,34.6
107,De'Anthony Melton,PHI,24,10.0,14.9,67.0,3.8,9.1,42.0,2.8,6.5,42.3,0.9,2.5,35.8,0.8,2.0,41.7,1.7,4.5,38.4,5.0,14.2,35.4
108,DeAndre Jordan,DEN,34,6.0,8.2,73.4,2.0,4.9,40.7,1.2,3.1,39.4,0.6,1.8,34.4,0.7,1.4,47.2,1.1,2.9,39.2,2.5,7.5,32.7
109,DeMar DeRozan,CHI,33,13.4,20.3,66.0,4.0,9.6,41.4,3.2,7.5,43.0,1.4,3.7,37.9,1.2,3.6,32.3,2.6,7.4,35.1,7.3,19.9,36.7
110,Dean Wade,CLE,26,6.9,11.2,61.8,2.9,7.4,39.7,1.7,4.4,39.3,0.7,1.7,40.7,0.7,2.0,32.9,1.2,3.3,36.3,2.6,7.8,33.4
111,Deandre Ayton,PHX,24,10.4,15.2,68.6,4.8,10.9,44.1,3.3,7.5,44.0,1.0,2.3,42.8,0.9,2.2,43.4,1.9,4.5,43.1,5.5,15.9,34.8
112,Dejounte Murray,ATL,26,15.4,22.7,67.7,5.2,11.7,44.5,3.7,8.4,44.3,1.3,3.3,38.6,1.0,3.0,34.6,2.3,6.2,36.7,6.4,18.2,35.3
113,Delon Wright,WAS,30,8.6,12.2,70.9,4.1,10.0,40.5,2.5,6.1,41.2,0.8,2.4,32.6,0.6,1.8,33.3,1.3,3.9,32.9,4.3,12.2,35.1
114,Deni Avdija,WAS,22,9.0,13.2,68.1,4.4,11.1,40.0,2.6,6.5,40.4,0.9,2.5,38.0,0.7,2.0,37.3,1.6,4.3,37.7,4.9,13.6,36.0
115,Dennis Schroder,LAL,29,11.9,17.2,69.4,5.2,12.2,42.9,3.0,6.9,43.1,1.0,3.0,34.3,1.1,2.6,40.1,2.1,5.5,37.0,5.7,17.5,32.6
116,Dennis Smith Jr.,CHA,25,9.2,15.1,60.6,3.6,8.9,41.0,2.2,5.3,41.8,0.8,2.4,33.6,1.0,2.3,43.8,1.8,4.7,38.5,4.2,13.4,31.3
117,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,0.5,0.0,0.5,1.5,33.3,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,100,0.5,2.0,25.0
118,Dereon Seabron,NOP,22,0.6,1.0,60.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,1.0,0.0,0.5,1.0,50.0,0.5,1.5,33.3,0.5,3.5,14.3
119,Derrick Jones Jr.,CHI,26,6.2,9.2,67.5,1.7,4.1,41.1,0.9,2.6,33.6,0.5,1.4,36.9,0.4,1.3,33.3,0.9,2.5,35.2,2.5,7.7,32.1
120,Derrick Rose,NYK,34,4.6,7.1,64.6,2.1,4.8,43.2,0.9,2.8,33.3,0.4,1.5,28.6,0.4,1.3,28.1,0.7,2.5,28.4,2.7,7.3,36.7
121,Derrick White,BOS,28,8.9,13.6,65.3,5.2,12.1,43.1,3.3,7.6,43.5,0.8,2.0,39.3,0.6,1.9,33.6,1.4,3.9,36.5,5.1,15.0,33.7
122,Desmond Bane,MEM,24,10.6,17.5,60.8,4.5,10.9,41.2,2.4,6.3,38.6,1.0,2.4,43.2,1.1,2.7,41.0,2.1,5.0,42.1,6.2,18.3,33.9
123,Devin Booker,PHX,26,11.1,17.0,65.3,5.6,12.5,45.0,3.4,8.3,41.7,1.2,2.7,44.7,1.0,2.5,39.4,2.2,5.2,42.2,6.5,18.4,35.1
124,Devin Vassell,SAS,22,14.3,20.7,69.1,4.2,9.7,43.1,3.0,6.9,43.2,0.8,2.3,35.4,0.9,2.0,43.7,1.7,4.4,39.2,6.1,15.3,39.9
125,Devon Dotson,WAS,23,2.2,3.7,59.1,1.5,3.3,45.0,0.8,2.2,38.5,0.0,1.0,0.0,0.3,0.8,33.3,0.2,1.4,14.3,1.7,3.8,43.5
126,Devonte' Graham,SAS,28,6.7,9.2,72.3,2.5,5.6,45.5,1.4,3.5,41.7,0.9,2.0,43.9,0.6,1.6,38.8,1.4,3.4,41.6,3.2,9.5,34.0
127,Dewayne Dedmon,PHI,33,3.8,5.7,66.3,1.8,3.7,48.3,1.0,2.6,38.6,0.5,1.2,43.2,0.4,1.3,30.8,0.9,2.4,36.8,2.1,5.9,34.9
128,Dillon Brooks,MEM,27,9.8,16.3,60.1,4.2,10.3,41.3,2.4,6.4,38.2,1.0,2.5,39.5,1.0,2.6,38.0,2.0,5.1,38.8,6.2,17.9,34.5
129,Domantas Sabonis,SAC,26,13.3,19.2,69.3,6.2,13.0,47.9,3.5,8.0,43.9,1.2,3.2,38.8,1.0,3.0,32.8,2.2,6.2,35.9,6.6,17.1,38.3
130,Dominick Barlow,SAS,19,5.0,7.4,67.5,1.8,3.9,45.5,0.8,1.8,41.9,0.6,1.4,44.4,0.5,1.0,46.2,0.9,1.9,45.2,2.2,6.1,36.9
131,Donovan Mitchell,CLE,26,11.7,18.6,63.0,4.6,10.7,42.6,3.5,8.5,40.9,1.4,3.0,47.6,1.2,3.3,37.2,2.6,6.2,42.3,6.2,16.2,37.9
132,Donte DiVincenzo,GSW,26,7.7,11.3,67.9,6.3,12.9,49.2,2.5,5.7,43.0,1.1,2.9,38.5,0.8,2.2,38.3,1.9,5.0,38.4,5.1,14.5,35.1
133,Dorian Finney-Smith,BKN,29,11.0,16.7,66.1,5.2,11.7,44.5,2.9,7.0,41.8,1.1,2.6,41.0,1.2,2.5,46.5,2.2,5.1,43.7,5.0,14.3,34.9
