,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,LeBron James,LAL,38,47,47,100,11.3,22.5,50.2,55.0,69.3,9.2,15.6,58.8,30.7,2.1,6.9,30.8
1,Luka Doncic,DAL,24,54,54,100,11.2,22.2,50.7,57.1,64.2,8.4,14.2,59.2,35.8,2.8,7.9,35.4
2,Jayson Tatum,BOS,25,60,60,100,9.9,21.4,46.2,53.7,56.8,6.6,12.1,54.7,43.2,3.2,9.2,35.0
3,Giannis Antetokounmpo,MIL,28,50,50,100,11.2,20.7,54.1,56.1,85.8,10.3,17.7,58.4,14.2,0.8,2.9,28.6
4,Damian Lillard,POR,32,50,50,100,9.8,20.7,47.2,57.6,45.6,5.5,9.4,58.4,54.4,4.3,11.2,37.9
5,Ja Morant,MEM,23,53,53,100,9.6,20.6,46.3,50.2,75.4,8.0,15.6,51.1,24.6,1.6,5.1,31.5
6,Joel Embiid,PHI,28,49,49,100,11.0,20.6,53.4,55.9,85.2,10.0,17.5,56.8,14.8,1.0,3.0,33.6
7,Devin Booker,PHX,26,37,37,100,9.7,20.4,47.7,53.3,69.1,7.5,14.1,53.0,30.9,2.3,6.3,36.0
8,Jaylen Brown,BOS,26,52,52,100,9.9,20.4,48.7,54.9,63.3,7.4,12.9,57.3,36.7,2.5,7.5,33.8
9,Shai Gilgeous-Alexander,OKC,24,54,54,100,10.2,20.2,50.7,52.8,87.3,9.4,17.6,53.1,12.7,0.9,2.6,33.9
10,Kyrie Irving,DAL,30,48,48,100,9.9,20.2,49.1,57.2,57.8,6.7,11.7,57.2,42.2,3.3,8.5,38.1
11,Donovan Mitchell,CLE,26,54,54,100,9.6,20.0,48.1,57.2,52.8,6.0,10.6,56.4,47.2,3.7,9.5,38.8
12,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
13,Stephen Curry,GSW,34,37,37,100,9.9,20.0,49.5,61.9,42.4,5.0,8.5,58.5,57.6,5.0,11.5,43.0
14,Trae Young,ATL,24,56,56,100,8.5,19.8,42.9,48.4,66.7,6.3,13.2,47.8,33.3,2.2,6.6,33.1
15,Anthony Edwards,MIN,21,65,65,100,8.9,19.4,45.7,52.6,62.4,6.2,12.1,51.2,37.6,2.7,7.3,36.8
16,Pascal Siakam,TOR,28,54,54,100,9.0,18.9,47.5,51.3,77.9,7.6,14.7,51.4,22.1,1.4,4.2,34.3
17,Terry Rozier,CHA,28,54,54,100,7.8,18.8,41.6,48.7,57.2,5.2,10.8,47.9,42.8,2.7,8.0,33.2
18,Cade Cunningham,DET,21,12,12,100,7.8,18.7,41.5,45.3,72.8,6.3,13.6,46.6,27.2,1.4,5.1,28.0
19,Klay Thompson,GSW,33,51,51,100,7.9,18.6,42.7,54.5,42.0,3.5,7.8,45.5,58.0,4.4,10.8,40.7
20,Julius Randle,NYK,28,65,65,100,8.6,18.4,46.7,54.6,55.7,5.7,10.3,55.8,44.3,2.9,8.2,35.4
21,Kevin Durant,PHX,34,41,41,100,10.3,18.4,56.2,61.1,74.1,8.5,13.6,62.7,25.9,1.8,4.8,37.8
22,De'Aaron Fox,SAC,25,56,56,100,9.5,18.4,51.6,55.9,74.0,7.9,13.6,58.2,26.0,1.6,4.8,32.8
23,Kyle Kuzma,WAS,27,57,57,100,8.1,18.2,44.5,51.5,57.7,5.5,10.5,52.6,42.3,2.6,7.7,33.2
24,CJ McCollum,NOP,31,57,57,100,7.9,18.2,43.5,51.1,59.4,5.1,10.8,47.5,40.6,2.8,7.4,37.6
25,Brandon Ingram,NOP,25,29,29,100,8.4,18.1,46.6,51.0,77.6,6.9,14.1,48.8,22.4,1.6,4.1,39.1
26,Dejounte Murray,ATL,26,58,57,100,8.6,18.1,47.2,53.0,68.9,6.5,12.5,51.7,31.1,2.1,5.6,37.2
27,Zach LaVine,CHI,27,59,59,100,8.4,17.8,47.4,55.2,58.9,5.7,10.5,54.3,41.1,2.8,7.3,37.7
28,DeMar DeRozan,CHI,33,57,57,100,9.1,17.8,51.2,52.6,91.3,8.6,16.3,53.0,8.7,0.5,1.5,31.8
29,Jalen Green,HOU,21,56,56,100,7.3,17.7,41.0,48.2,57.1,4.7,10.1,46.4,42.9,2.6,7.6,33.8
30,Keldon Johnson,SAS,23,54,54,100,7.9,17.6,44.9,50.9,62.7,5.8,11.0,52.6,37.3,2.1,6.6,31.9
31,Jalen Brunson,NYK,26,61,61,100,8.5,17.5,48.7,54.2,73.3,6.6,12.8,51.5,26.7,1.9,4.7,41.1
32,Paul George,LAC,32,49,49,100,8.0,17.5,45.8,54.0,56.1,5.1,9.8,52.2,43.9,2.9,7.7,37.5
33,Anthony Davis,LAL,29,39,38,100,9.7,17.3,56.0,57.1,91.4,9.3,15.8,58.8,8.6,0.4,1.5,25.5
34,Kelly Oubre Jr.,CHA,27,40,40,100,7.4,17.3,42.6,49.2,58.5,5.1,10.1,50.3,41.5,2.3,7.2,31.8
35,Tyler Herro,MIA,23,50,50,100,7.4,17.1,43.3,52.2,52.4,4.4,9.0,48.7,47.6,3.0,8.1,37.3
36,Bradley Beal,WAS,29,40,40,100,8.8,17.1,51.5,56.5,73.2,7.0,12.5,56.5,26.8,1.7,4.6,37.8
37,Jordan Clarkson,UTA,30,60,60,100,7.5,16.9,44.5,52.2,55.4,5.0,9.4,52.8,44.6,2.6,7.5,34.2
38,Anfernee Simons,POR,23,57,57,100,7.5,16.8,44.8,55.0,45.9,4.1,7.7,53.0,54.1,3.4,9.1,37.8
39,Lauri Markkanen,UTA,25,58,58,100,8.5,16.7,51.0,60.0,55.5,5.5,9.2,59.5,44.5,3.0,7.4,40.5
40,Kawhi Leonard,LAC,31,38,38,100,8.3,16.4,50.9,56.6,72.4,6.5,11.9,54.5,27.6,1.9,4.5,41.3
41,Jordan Poole,GSW,23,63,63,100,7.0,16.3,42.9,51.0,50.7,4.3,8.3,52.7,49.3,2.6,8.0,32.8
42,Fred VanVleet,TOR,29,52,52,100,6.3,16.3,38.8,47.9,46.0,3.4,7.5,45.1,54.0,2.9,8.8,33.5
43,Darius Garland,CLE,23,55,55,100,7.6,16.2,47.0,55.1,62.2,5.0,10.1,49.9,37.8,2.6,6.1,42.4
44,Jamal Murray,DEN,26,50,50,100,7.4,16.2,45.5,53.2,60.4,4.9,9.8,49.7,39.6,2.5,6.4,39.1
45,Zion Williamson,NOP,22,29,29,100,9.8,16.1,61.0,61.8,95.9,9.6,15.4,62.1,4.1,0.2,0.7,36.4
46,Desmond Bane,MEM,24,40,40,100,7.5,16.0,46.9,56.1,55.6,4.5,8.9,51.1,44.4,3.0,7.1,41.5
47,RJ Barrett,NYK,22,58,58,100,6.9,16.0,43.1,48.6,66.6,5.1,10.6,48.1,33.4,1.8,5.3,33.0
48,Jrue Holiday,MIL,32,51,51,100,7.5,15.9,47.2,54.7,60.1,5.1,9.6,53.6,39.9,2.4,6.3,37.6
49,Devin Vassell,SAS,22,30,30,100,7.1,15.9,44.8,53.6,56.1,4.3,8.9,48.5,43.9,2.8,7.0,40.0
50,Tyrese Maxey,PHI,22,43,43,100,7.2,15.7,45.9,53.3,62.4,4.9,9.8,49.8,37.6,2.3,5.9,39.4
51,Bam Adebayo,MIA,25,59,59,100,8.4,15.6,53.6,53.6,98.7,8.4,15.4,54.2,1.3,0.0,0.2,10.0
52,Paolo Banchero,ORL,20,57,57,100,6.6,15.6,42.2,45.7,74.0,5.5,11.5,47.4,26.0,1.1,4.0,27.4
53,Kevin Porter Jr.,HOU,22,41,41,100,6.6,15.3,43.5,50.6,58.6,4.4,8.9,49.6,41.4,2.2,6.3,34.8
54,Kristaps Porzingis,WAS,27,52,52,100,7.4,15.1,49.0,55.8,64.0,5.3,9.7,55.3,36.0,2.1,5.4,37.9
55,Tyrese Haliburton,IND,23,51,51,100,7.2,14.9,48.2,57.8,52.0,4.3,7.8,55.9,48.0,2.8,7.1,39.8
56,Bojan Bogdanovic,DET,33,58,58,100,7.2,14.8,48.9,57.2,60.2,4.8,8.9,53.8,39.8,2.5,5.9,41.5
57,Nikola Jokic,DEN,28,56,56,100,9.3,14.7,63.4,66.1,86.3,8.5,12.7,67.2,13.7,0.8,2.0,39.6
58,Gary Trent Jr.,TOR,24,55,55,100,6.4,14.7,43.3,52.3,51.0,3.7,7.5,49.8,49.0,2.6,7.2,36.7
