,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,LeBron James,LAL,38,52,52,100,11.1,22.2,50.0,54.6,69.6,9.1,15.4,58.7,30.4,2.0,6.7,30.3
1,Luka Doncic,DAL,24,64,64,100,11.0,22.2,49.8,56.2,63.0,8.2,14.0,58.6,37.0,2.8,8.2,34.6
2,Jayson Tatum,BOS,25,73,73,100,9.9,21.2,46.5,54.3,56.0,6.6,11.9,55.5,44.0,3.3,9.3,35.3
3,Damian Lillard,POR,32,58,58,100,9.6,20.7,46.3,56.4,45.3,5.4,9.4,57.4,54.7,4.2,11.3,37.1
4,Donovan Mitchell,CLE,26,68,68,100,10.0,20.6,48.4,57.2,54.7,6.4,11.3,56.6,45.3,3.6,9.3,38.5
5,Stephen Curry,GSW,35,53,53,100,10.1,20.6,49.1,61.1,43.7,5.2,9.0,57.2,56.3,5.0,11.6,42.8
6,Jaylen Brown,BOS,26,66,66,100,10.1,20.5,49.3,55.2,64.7,7.7,13.3,57.6,35.3,2.5,7.2,33.8
7,Shai Gilgeous-Alexander,OKC,24,67,67,100,10.4,20.3,51.2,53.3,88.0,9.6,17.9,53.4,12.0,0.8,2.4,35.0
8,Giannis Antetokounmpo,MIL,28,63,63,100,11.2,20.3,55.3,57.1,86.6,10.5,17.6,59.6,13.4,0.8,2.7,27.7
9,Devin Booker,PHX,26,52,52,100,10.1,20.3,49.7,54.9,70.5,8.0,14.3,55.6,29.5,2.1,6.0,35.5
10,Joel Embiid,PHI,29,65,65,100,11.1,20.2,54.7,57.1,84.9,10.1,17.2,58.6,15.1,1.0,3.0,32.8
11,Ja Morant,MEM,23,60,60,100,9.3,20.1,46.5,50.3,75.2,7.8,15.1,51.7,24.8,1.5,5.0,30.7
12,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
13,Kyrie Irving,DAL,31,59,59,100,9.9,20.0,49.3,57.0,58.8,6.8,11.8,57.7,41.2,3.1,8.2,37.4
14,Anthony Edwards,MIN,21,77,77,100,8.9,19.4,45.9,52.7,62.5,6.2,12.1,51.3,37.5,2.7,7.3,36.8
15,Trae Young,ATL,24,71,71,100,8.3,19.2,42.9,48.5,67.1,6.1,12.9,47.4,32.9,2.1,6.3,33.8
16,Terry Rozier,CHA,29,63,63,100,7.8,18.7,41.6,48.6,57.7,5.2,10.8,48.3,42.3,2.6,7.9,32.7
17,Cade Cunningham,DET,21,12,12,100,7.8,18.7,41.5,45.3,72.8,6.3,13.6,46.6,27.2,1.4,5.1,28.0
18,Julius Randle,NYK,28,77,77,100,8.6,18.6,46.0,53.6,55.6,5.7,10.3,55.3,44.4,2.8,8.3,34.3
19,Pascal Siakam,TOR,29,69,69,100,8.9,18.6,47.8,51.4,77.9,7.5,14.5,52.1,22.1,1.3,4.1,32.4
20,Brandon Ingram,NOP,25,42,42,100,8.9,18.4,48.5,52.5,80.1,7.5,14.7,50.5,19.9,1.5,3.7,40.3
21,Klay Thompson,GSW,33,66,66,100,7.9,18.3,43.1,55.0,41.4,3.5,7.6,46.6,58.6,4.4,10.7,40.6
22,Kevin Durant,PHX,34,46,46,100,10.2,18.2,56.1,61.3,74.0,8.4,13.5,62.0,26.0,1.9,4.7,39.5
23,De'Aaron Fox,SAC,25,71,71,100,9.4,18.2,51.4,55.9,72.4,7.7,13.2,58.6,27.6,1.6,5.0,32.7
24,Zach LaVine,CHI,28,74,74,100,8.8,18.1,48.8,56.3,60.7,6.1,11.0,55.7,39.3,2.7,7.1,38.1
25,Paul George,LAC,32,56,56,100,8.2,17.9,45.7,53.6,57.6,5.4,10.3,52.1,42.4,2.8,7.6,37.1
26,Dejounte Murray,ATL,26,72,71,100,8.3,17.9,46.1,51.2,70.4,6.4,12.6,51.0,29.6,1.8,5.3,34.5
27,Jalen Green,HOU,21,74,74,100,7.5,17.9,41.7,48.6,59.1,5.0,10.6,47.2,40.9,2.5,7.3,33.7
28,CJ McCollum,NOP,31,72,72,100,7.8,17.9,43.5,51.3,59.7,5.0,10.7,46.8,40.3,2.8,7.2,38.7
29,Kyle Kuzma,WAS,27,64,64,100,8.0,17.8,44.8,51.8,57.9,5.5,10.3,53.2,42.1,2.5,7.5,33.2
30,DeMar DeRozan,CHI,33,71,71,100,9.0,17.7,50.7,52.5,89.2,8.3,15.8,52.8,10.8,0.6,1.9,32.8
31,Keldon Johnson,SAS,23,61,61,100,8.0,17.7,45.3,51.4,63.2,5.8,11.2,52.3,36.8,2.2,6.5,33.2
32,Jalen Brunson,NYK,26,68,68,100,8.6,17.6,49.1,54.7,73.1,6.7,12.8,51.9,26.9,2.0,4.7,41.6
33,Bradley Beal,WAS,29,50,50,100,8.9,17.5,50.6,55.2,75.0,7.3,13.2,55.3,25.0,1.6,4.4,36.5
34,Lauri Markkanen,UTA,25,66,66,100,8.7,17.4,49.9,58.6,55.4,5.6,9.6,58.5,44.6,3.0,7.7,39.1
35,Anthony Davis,LAL,30,53,52,100,9.8,17.3,56.9,57.9,92.3,9.5,16.0,59.4,7.7,0.4,1.3,26.9
36,Kelly Oubre Jr.,CHA,27,48,48,100,7.3,17.0,43.3,49.9,58.8,5.1,10.0,51.0,41.2,2.3,7.0,32.1
37,Jordan Clarkson,UTA,30,61,61,100,7.5,16.9,44.5,52.0,55.5,5.0,9.4,53.0,44.5,2.5,7.5,33.8
38,Anfernee Simons,POR,23,62,62,100,7.5,16.9,44.7,54.8,46.2,4.1,7.8,52.8,53.8,3.4,9.1,37.7
39,Tyler Herro,MIA,23,65,65,100,7.3,16.8,43.9,53.0,51.5,4.3,8.6,49.9,48.5,3.0,8.1,37.6
40,Kawhi Leonard,LAC,31,49,49,100,8.6,16.6,51.3,57.3,71.6,6.6,11.9,55.1,28.4,2.0,4.7,41.9
41,Darius Garland,CLE,23,69,69,100,7.6,16.4,46.2,53.7,63.5,5.1,10.4,49.3,36.5,2.5,6.0,41.0
42,Fred VanVleet,TOR,29,67,67,100,6.5,16.2,39.7,49.1,45.9,3.4,7.5,45.6,54.1,3.0,8.8,34.6
43,Desmond Bane,MEM,24,56,56,100,7.8,16.2,48.0,56.7,57.0,4.9,9.2,53.3,43.0,2.8,7.0,40.9
44,Zion Williamson,NOP,22,29,29,100,9.8,16.1,61.0,61.8,95.9,9.6,15.4,62.1,4.1,0.2,0.7,36.4
45,Jamal Murray,DEN,26,64,64,100,7.3,16.1,45.3,53.5,58.9,4.7,9.5,49.2,41.1,2.6,6.6,39.9
46,RJ Barrett,NYK,22,71,71,100,6.9,16.0,43.3,48.6,66.7,5.2,10.7,49.2,33.3,1.7,5.3,31.8
47,Jordan Poole,GSW,23,79,79,100,6.8,15.7,43.0,51.4,50.1,4.1,7.9,52.5,49.9,2.6,7.8,33.5
48,Kristaps Porzingis,WAS,27,65,65,100,7.8,15.7,49.8,56.5,65.0,5.7,10.2,55.9,35.0,2.1,5.5,38.5
49,Devin Vassell,SAS,22,38,38,100,6.9,15.7,43.9,52.5,55.3,4.2,8.7,48.0,44.7,2.7,7.0,38.7
50,Paolo Banchero,ORL,20,72,72,100,6.7,15.6,42.7,46.5,74.6,5.5,11.6,47.0,25.4,1.2,4.0,29.8
51,Jrue Holiday,MIL,32,66,66,100,7.3,15.2,47.9,55.6,59.9,5.0,9.1,54.4,40.1,2.3,6.1,38.1
52,Tyrese Maxey,PHI,22,60,60,100,7.3,15.2,48.1,56.8,59.5,4.7,9.1,51.4,40.5,2.7,6.2,43.3
53,Mikal Bridges,BKN,26,80,80,100,7.2,15.2,47.3,54.1,65.6,5.1,10.0,51.4,34.4,2.1,5.2,39.7
54,Bam Adebayo,MIA,25,73,73,100,8.1,15.1,53.9,54.0,98.9,8.1,14.9,54.4,1.1,0.0,0.2,6.3
55,Tyrese Haliburton,IND,23,56,56,100,7.4,15.0,49.0,58.6,52.2,4.5,7.8,57.1,47.8,2.9,7.2,40.1
56,Kevin Porter Jr.,HOU,22,58,58,100,6.6,15.0,44.1,52.1,56.4,4.2,8.5,49.8,43.6,2.4,6.5,36.6
57,Nikola Jokic,DEN,28,68,68,100,9.5,15.0,63.3,66.1,85.4,8.6,12.8,67.5,14.6,0.8,2.2,38.5
58,Bojan Bogdanovic,DET,33,58,58,100,7.2,14.8,48.9,57.2,60.2,4.8,8.9,53.8,39.8,2.5,5.9,41.5
59,Josh Giddey,OKC,20,75,75,100,7.1,14.7,48.3,51.6,79.3,6.1,11.7,52.4,20.7,1.0,3.0,32.5
60,James Harden,PHI,33,57,57,100,6.4,14.6,44.0,53.6,50.3,3.6,7.3,49.5,49.7,2.8,7.3,38.5
61,Jerami Grant,POR,29,63,63,100,6.9,14.5,47.5,55.4,60.7,4.6,8.8,52.3,39.3,2.3,5.7,40.2
62,Karl-Anthony Towns,MIN,27,27,27,100,7.1,14.4,49.2,56.0,61.5,5.2,8.9,57.9,38.5,2.0,5.6,35.3
63,Gary Trent Jr.,TOR,24,63,63,100,6.3,14.4,43.4,52.4,51.8,3.7,7.5,49.3,48.2,2.6,6.9,37.0
64,Andrew Wiggins,GSW,28,36,36,100,6.8,14.2,47.5,56.0,57.6,4.3,8.2,52.9,42.4,2.4,6.0,40.1
65,Franz Wagner,ORL,21,78,78,100,6.9,14.1,48.7,54.6,67.6,5.2,9.5,54.6,32.4,1.7,4.6,36.5
66,Nikola Vucevic,CHI,32,78,78,100,7.3,13.9,52.3,57.8,69.3,5.8,9.7,59.7,30.7,1.5,4.3,35.8
67,Jimmy Butler,MIA,33,63,63,100,7.5,13.9,53.7,55.7,88.6,6.9,12.3,56.0,11.4,0.6,1.6,35.2
68,Dillon Brooks,MEM,27,71,71,100,5.3,13.6,39.4,46.5,56.0,3.4,7.6,44.9,44.0,1.9,6.0,32.4
69,Russell Westbrook,LAC,34,70,70,100,5.8,13.5,43.2,47.6,70.8,4.6,9.5,48.6,29.2,1.2,3.9,30.3
70,Spencer Dinwiddie,BKN,29,77,77,100,5.9,13.4,44.4,53.2,53.4,3.6,7.1,50.2,46.6,2.4,6.2,37.7
71,D'Angelo Russell,LAL,27,68,68,100,6.2,13.3,46.7,56.8,48.6,3.5,6.5,54.5,51.4,2.7,6.8,39.3
72,P.J. Washington,CHA,24,73,73,100,5.9,13.3,44.3,51.8,56.4,3.9,7.5,51.7,43.6,2.0,5.8,34.5
73,Deandre Ayton,PHX,24,66,66,100,7.8,13.3,58.7,59.1,97.3,7.7,12.9,59.5,2.7,0.1,0.4,30.6
74,Scottie Barnes,TOR,21,74,74,100,6.1,13.3,45.6,48.7,78.2,5.2,10.4,50.4,21.8,0.8,2.9,28.2
75,O.G. Anunoby,TOR,25,65,65,100,6.3,13.2,48.1,56.2,58.7,4.2,7.8,54.5,41.3,2.1,5.5,39.2
76,Michael Porter Jr.,DEN,24,61,61,100,6.4,13.2,48.8,60.3,44.6,3.4,5.9,57.8,55.4,3.0,7.3,41.5
77,Buddy Hield,IND,30,77,77,100,6.0,13.1,45.3,58.9,35.2,2.4,4.6,51.5,64.8,3.6,8.5,42.0
78,Jaden Ivey,DET,21,70,70,100,5.4,12.9,41.6,47.8,64.3,3.8,8.3,45.4,35.7,1.6,4.6,34.7
79,Jaren Jackson Jr.,MEM,23,61,61,100,6.4,12.7,50.4,56.3,65.6,4.9,8.3,58.8,34.4,1.5,4.4,34.5
80,Khris Middleton,MIL,31,32,32,100,5.5,12.6,43.9,50.2,60.0,3.9,7.6,52.1,40.0,1.6,5.0,31.6
81,De'Andre Hunter,ATL,25,65,65,100,5.7,12.3,45.9,52.0,65.2,4.2,8.1,51.6,34.8,1.5,4.3,35.2
82,Bennedict Mathurin,IND,20,75,75,100,5.3,12.2,43.6,48.9,66.7,4.0,8.1,49.3,33.3,1.3,4.0,31.9
83,Evan Mobley,CLE,21,78,78,100,6.7,12.1,55.5,56.6,89.2,6.4,10.8,59.6,10.8,0.3,1.3,21.4
84,Domantas Sabonis,SAC,26,77,77,100,7.3,11.9,61.3,62.9,91.1,6.9,10.9,63.7,8.9,0.4,1.1,36.8
85,Tim Hardaway Jr.,DAL,31,70,70,100,4.7,11.9,39.9,52.3,34.9,1.8,4.2,43.0,65.1,3.0,7.7,38.2
86,Luguentz Dort,OKC,23,73,73,100,4.6,11.9,39.0,46.8,53.1,2.8,6.3,44.1,46.9,1.9,5.6,33.3
87,Myles Turner,IND,27,62,62,100,6.5,11.8,54.8,61.2,66.0,5.0,7.8,63.8,34.0,1.5,4.0,37.3
88,Malik Beasley,LAL,26,78,78,100,4.6,11.7,39.2,51.7,29.8,1.6,3.5,47.6,70.2,2.9,8.2,35.6
89,Gordon Hayward,CHA,33,50,50,100,5.5,11.6,47.5,52.0,72.5,4.5,8.4,53.2,27.5,1.0,3.2,32.5
90,Norman Powell,LAC,29,57,57,100,5.5,11.6,47.5,56.1,57.8,3.5,6.7,52.5,42.2,2.0,4.9,40.6
91,Kevin Huerter,SAC,24,73,73,100,5.6,11.5,48.6,60.5,40.7,2.9,4.7,60.6,59.3,2.8,6.8,40.2
92,Markelle Fultz,ORL,24,58,58,100,5.9,11.5,51.5,53.5,87.5,5.5,10.1,54.4,12.5,0.5,1.4,31.5
93,Tobias Harris,PHI,30,73,73,100,5.7,11.5,50.1,57.5,61.6,4.0,7.1,57.0,38.4,1.7,4.4,38.9
94,Brook Lopez,MIL,35,77,77,100,6.1,11.4,53.1,60.8,58.9,4.3,6.7,63.9,41.1,1.8,4.7,37.7
95,Christian Wood,DAL,27,66,66,100,5.9,11.4,51.9,58.6,63.9,4.4,7.3,60.0,36.1,1.6,4.1,37.6
96,Bogdan Bogdanovic,ATL,30,53,53,100,5.1,11.4,44.6,56.5,41.2,2.4,4.7,50.6,58.8,2.7,6.7,40.5
97,Bobby Portis,MIL,28,68,68,100,5.6,11.3,49.5,55.2,68.4,4.3,7.8,56.0,31.6,1.3,3.6,35.7
98,Jabari Smith Jr.,HOU,19,77,77,100,4.6,11.3,40.5,47.2,55.6,3.0,6.3,48.3,44.4,1.5,5.0,30.5
99,Cameron Johnson,BKN,27,40,40,100,5.3,11.3,46.6,57.5,45.5,2.8,5.1,54.2,54.5,2.5,6.2,40.3
100,Chris Paul,PHX,37,58,58,100,4.9,11.3,43.6,50.6,61.9,3.3,7.0,47.9,38.1,1.6,4.3,36.6
101,Aaron Gordon,DEN,27,67,67,100,6.3,11.2,56.3,60.3,77.2,5.4,8.7,62.7,22.8,0.9,2.5,34.5
102,Immanuel Quickley,NYK,23,78,78,100,5.0,11.2,44.5,53.3,51.8,3.0,5.8,52.4,48.2,1.9,5.4,36.2
103,Skylar Mays,POR,25,3,3,100,6.7,11.0,60.6,72.7,57.6,4.0,6.3,63.2,42.4,2.7,4.7,57.2
104,Tre Jones,SAS,23,64,63,100,4.9,10.9,45.0,47.9,78.8,4.3,8.6,49.8,21.2,0.6,2.3,27.3
