,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Luka Doncic,DAL,24,64,64,100,11.0,22.2,49.8,56.2,63.0,8.2,14.0,58.6,37.0,2.8,8.2,34.6
1,LeBron James,LAL,38,51,51,100,11.0,22.1,50.0,54.6,69.8,9.0,15.4,58.5,30.2,2.0,6.7,30.3
2,Jayson Tatum,BOS,25,72,72,100,9.9,21.2,46.7,54.5,55.9,6.6,11.9,55.6,44.1,3.3,9.3,35.4
3,Damian Lillard,POR,32,58,58,100,9.6,20.7,46.3,56.4,45.3,5.4,9.4,57.4,54.7,4.2,11.3,37.1
4,Donovan Mitchell,CLE,26,67,67,100,9.9,20.6,48.2,56.9,54.6,6.3,11.2,56.3,45.4,3.6,9.3,38.3
5,Jaylen Brown,BOS,26,66,66,100,10.1,20.5,49.3,55.2,64.7,7.7,13.3,57.6,35.3,2.5,7.2,33.8
6,Stephen Curry,GSW,35,52,52,100,10.1,20.5,49.2,61.2,43.6,5.2,8.9,57.6,56.4,4.9,11.6,42.7
7,Shai Gilgeous-Alexander,OKC,24,66,66,100,10.4,20.4,51.0,53.0,88.2,9.6,18.0,53.2,11.8,0.8,2.4,34.4
8,Giannis Antetokounmpo,MIL,28,62,62,100,11.3,20.4,55.3,57.1,86.5,10.5,17.6,59.6,13.5,0.8,2.8,27.5
9,Devin Booker,PHX,26,51,51,100,10.1,20.3,49.8,55.0,70.9,8.0,14.4,55.5,29.1,2.1,5.9,35.9
10,Ja Morant,MEM,23,59,59,100,9.4,20.2,46.3,50.1,75.4,7.8,15.2,51.4,24.6,1.5,5.0,30.8
11,Joel Embiid,PHI,29,64,64,100,10.9,20.2,54.2,56.7,84.7,9.9,17.1,58.0,15.3,1.0,3.1,33.1
12,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
13,Kyrie Irving,DAL,31,59,59,100,9.9,20.0,49.3,57.0,58.8,6.8,11.8,57.7,41.2,3.1,8.2,37.4
14,Anthony Edwards,MIN,21,76,76,100,8.9,19.4,45.9,52.8,62.4,6.3,12.1,51.5,37.6,2.7,7.3,36.6
15,Trae Young,ATL,24,71,71,100,8.3,19.2,42.9,48.5,67.1,6.1,12.9,47.4,32.9,2.1,6.3,33.8
16,Terry Rozier,CHA,29,63,63,100,7.8,18.7,41.6,48.6,57.7,5.2,10.8,48.3,42.3,2.6,7.9,32.7
17,Cade Cunningham,DET,21,12,12,100,7.8,18.7,41.5,45.3,72.8,6.3,13.6,46.6,27.2,1.4,5.1,28.0
18,Pascal Siakam,TOR,29,68,68,100,8.9,18.6,47.7,51.4,77.8,7.5,14.5,52.0,22.2,1.4,4.1,32.7
19,Julius Randle,NYK,28,77,77,100,8.6,18.6,46.0,53.6,55.6,5.7,10.3,55.3,44.4,2.8,8.3,34.3
20,Brandon Ingram,NOP,25,41,41,100,9.0,18.5,48.5,52.6,79.9,7.5,14.8,50.7,20.1,1.5,3.7,40.2
21,Kevin Durant,PHX,34,45,45,100,10.3,18.3,56.4,61.5,74.1,8.5,13.6,62.4,25.9,1.9,4.8,39.3
22,Klay Thompson,GSW,33,66,66,100,7.9,18.3,43.1,55.0,41.4,3.5,7.6,46.6,58.6,4.4,10.7,40.6
23,De'Aaron Fox,SAC,25,70,70,100,9.4,18.2,51.6,56.1,72.3,7.7,13.1,58.8,27.7,1.6,5.0,32.6
24,Zach LaVine,CHI,28,73,73,100,8.8,18.0,48.7,56.3,60.6,6.0,10.9,55.4,39.4,2.7,7.1,38.5
25,Dejounte Murray,ATL,26,71,70,100,8.3,18.0,46.0,51.2,70.3,6.4,12.7,50.8,29.7,1.9,5.3,34.8
26,Paul George,LAC,32,56,56,100,8.2,17.9,45.7,53.6,57.6,5.4,10.3,52.1,42.4,2.8,7.6,37.1
27,CJ McCollum,NOP,31,71,71,100,7.8,17.9,43.7,51.6,59.4,5.0,10.6,46.8,40.6,2.8,7.3,39.0
28,Kyle Kuzma,WAS,27,64,64,100,8.0,17.8,44.8,51.8,57.9,5.5,10.3,53.2,42.1,2.5,7.5,33.2
29,Jalen Green,HOU,21,73,73,100,7.4,17.8,41.6,48.5,58.9,5.0,10.5,47.3,41.1,2.5,7.3,33.5
30,DeMar DeRozan,CHI,33,70,70,100,9.0,17.7,50.8,52.6,89.4,8.4,15.8,53.0,10.6,0.6,1.9,33.3
31,Keldon Johnson,SAS,23,61,61,100,8.0,17.7,45.3,51.4,63.2,5.8,11.2,52.3,36.8,2.2,6.5,33.2
32,Jalen Brunson,NYK,26,68,68,100,8.6,17.6,49.1,54.7,73.1,6.7,12.8,51.9,26.9,2.0,4.7,41.6
33,Bradley Beal,WAS,29,50,50,100,8.9,17.5,50.6,55.2,75.0,7.3,13.2,55.3,25.0,1.6,4.4,36.5
34,Anthony Davis,LAL,30,52,51,100,9.9,17.4,57.1,58.1,92.1,9.5,16.0,59.7,7.9,0.4,1.4,27.0
