,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,62,62,47.9,3.5,8.7,40.7,58.7,5.3,0.4,1.0,41.2,42.6,3.1,7.8,40.6
1,Lauri Markkanen,UTA,25,64,64,40.6,2.9,7.0,41.6,61.7,1.1,0.1,0.2,47.4,39.5,2.8,6.8,41.3
2,Nikola Vucevic,CHI,32,72,71,45.6,2.6,6.4,39.8,52.1,14.2,1.0,2.0,49.5,31.4,1.6,4.4,35.5
3,Malik Beasley,LAL,26,73,73,52.4,2.2,6.3,35.7,52.6,2.2,0.1,0.3,46.2,50.2,2.1,6.0,35.2
4,Tim Hardaway Jr.,DAL,31,65,65,51.7,2.4,6.2,38.7,57.2,1.8,0.1,0.2,40.9,49.9,2.3,6.0,38.5
5,Max Strus,MIA,26,72,72,60.3,2.2,6.1,35.4,52.8,0.4,0.0,0.0,75.0,59.9,2.1,6.1,35.2
6,Buddy Hield,IND,30,74,73,45.8,2.5,6.0,41.6,62.3,0.4,0.0,0.1,20.0,45.4,2.5,6.0,41.7
7,Michael Porter Jr.,DEN,24,56,56,45.5,2.8,5.9,47.0,67.1,4.7,0.4,0.6,63.9,40.8,2.4,5.3,45.0
8,Keegan Murray,SAC,22,71,71,61.0,2.4,5.8,41.0,61.1,1.3,0.0,0.1,30.8,59.7,2.4,5.7,41.1
9,Cameron Johnson,BKN,27,34,33,51.5,2.3,5.7,39.5,58.7,1.6,0.1,0.2,33.3,49.9,2.2,5.6,39.7
10,Kelly Oubre Jr.,CHA,27,48,48,33.6,1.9,5.7,32.5,48.0,1.3,0.1,0.2,34.8,32.2,1.8,5.5,32.3
11,Trey Murphy III,NOP,22,70,70,57.4,2.2,5.6,39.3,58.4,1.9,0.1,0.2,31.6,55.5,2.1,5.4,39.6
12,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
13,Jerami Grant,POR,29,63,63,38.0,2.2,5.5,39.2,57.8,2.1,0.1,0.3,36.7,35.9,2.0,5.2,39.3
14,Devin Vassell,SAS,22,37,37,34.5,2.3,5.4,42.8,62.7,3.1,0.2,0.5,32.7,31.4,2.2,5.0,43.6
15,Bogdan Bogdanovic,ATL,30,47,47,46.5,2.3,5.4,42.3,60.1,4.8,0.4,0.6,65.5,41.7,1.9,4.8,39.5
16,Kristaps Porzingis,WAS,27,63,63,34.5,2.1,5.4,39.3,56.4,4.1,0.3,0.6,46.0,30.4,1.8,4.7,38.7
