,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,55,55,47.6,3.6,8.8,40.7,58.8,5.3,0.4,1.0,38.8,42.3,3.2,7.8,40.9
1,Lauri Markkanen,UTA,25,61,61,40.2,2.8,6.8,41.5,61.6,1.2,0.1,0.2,50.0,39.0,2.7,6.6,41.3
2,Nikola Vucevic,CHI,32,66,65,46.6,2.6,6.5,39.8,52.4,13.9,0.9,1.9,48.7,32.7,1.6,4.6,35.9
3,Tim Hardaway Jr.,DAL,30,62,62,52.2,2.5,6.3,39.1,57.9,1.7,0.1,0.2,47.6,50.5,2.4,6.1,38.9
4,Buddy Hield,IND,30,68,67,46.7,2.6,6.2,41.5,62.1,0.4,0.0,0.1,16.7,46.3,2.6,6.2,41.6
5,Malik Beasley,LAL,26,67,67,51.9,2.2,6.2,35.5,52.2,2.1,0.1,0.3,52.0,49.8,2.1,6.0,34.7
6,Max Strus,MIA,26,67,67,59.6,2.2,6.1,35.4,52.8,0.4,0.0,0.0,75.0,59.2,2.1,6.1,35.1
7,Cameron Johnson,BKN,27,29,28,52.3,2.3,5.9,40.0,59.4,1.8,0.1,0.2,33.3,50.5,2.3,5.7,40.3
8,Kelly Oubre Jr.,CHA,27,44,44,33.7,1.9,5.8,32.8,48.6,1.2,0.1,0.2,35.0,32.5,1.8,5.6,32.8
9,Michael Porter Jr.,DEN,24,51,51,45.1,2.7,5.8,46.8,66.6,4.6,0.4,0.6,69.5,40.5,2.3,5.2,44.0
10,Keegan Murray,SAC,22,64,64,59.6,2.3,5.6,40.7,60.7,1.3,0.1,0.1,38.5,58.3,2.3,5.5,40.8
11,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
12,Kristaps Porzingis,WAS,27,58,58,35.7,2.2,5.5,39.3,56.2,4.3,0.3,0.7,43.3,31.4,1.9,4.9,38.7
13,Jerami Grant,POR,29,63,63,38.0,2.2,5.5,39.2,57.8,2.1,0.1,0.3,36.7,35.9,2.0,5.2,39.3
14,Devin Vassell,SAS,22,33,33,34.9,2.4,5.5,43.1,63.0,3.3,0.2,0.5,34.6,31.7,2.2,5.0,43.9
15,Trey Murphy III,NOP,22,65,65,57.4,2.1,5.5,39.4,58.6,1.8,0.1,0.2,35.3,55.6,2.1,5.3,39.5
16,Kyle Kuzma,WAS,27,62,61,30.0,1.8,5.4,34.1,50.6,1.3,0.1,0.2,26.1,28.8,1.8,5.2,34.3
17,Stephen Curry,GSW,34,41,41,26.6,2.2,5.4,40.5,59.8,0.8,0.1,0.2,58.8,25.7,2.1,5.2,39.8
18,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
19,Pat Connaughton,MIL,30,49,49,73.2,1.8,5.3,33.2,49.8,0.0,0.0,0.0,-,73.2,1.8,5.3,33.3
