,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,54,54,47.7,3.6,8.8,40.3,58.4,5.3,0.4,1.0,37.8,42.4,3.2,7.8,40.7
1,Lauri Markkanen,UTA,25,60,60,40.3,2.9,6.8,42.1,62.4,1.2,0.1,0.2,50.0,39.1,2.8,6.6,41.9
2,Nikola Vucevic,CHI,32,65,64,46.3,2.6,6.5,39.4,51.8,14.0,0.9,2.0,48.2,32.3,1.6,4.5,35.6
3,Buddy Hield,IND,30,67,66,47.3,2.6,6.3,41.7,62.4,0.4,0.0,0.1,16.7,46.9,2.6,6.2,41.8
4,Tim Hardaway Jr.,DAL,30,61,61,52.3,2.4,6.3,38.8,57.4,1.8,0.1,0.2,47.6,50.5,2.3,6.1,38.5
5,Malik Beasley,LAL,26,66,66,51.6,2.2,6.2,35.7,52.4,2.1,0.1,0.3,53.8,49.5,2.1,5.9,35.0
6,Max Strus,MIA,26,66,66,59.6,2.2,6.2,35.1,52.5,0.4,0.0,0.1,60.0,59.2,2.1,6.1,35.0
7,Cameron Johnson,BKN,27,28,27,52.5,2.4,5.9,40.0,59.4,1.9,0.1,0.2,33.3,50.6,2.3,5.7,40.3
8,Michael Porter Jr.,DEN,24,50,50,45.2,2.7,5.8,46.2,65.9,4.5,0.4,0.6,69.0,40.7,2.3,5.2,43.7
9,Kelly Oubre Jr.,CHA,27,43,43,33.4,1.9,5.7,32.4,48.0,1.2,0.1,0.2,33.3,32.2,1.8,5.5,32.4
10,Keegan Murray,SAC,22,63,63,59.4,2.3,5.7,41.1,61.2,1.3,0.1,0.1,38.5,58.0,2.3,5.6,41.2
11,Devin Vassell,SAS,22,32,32,35.2,2.4,5.6,43.6,63.7,3.3,0.2,0.5,35.8,31.9,2.3,5.1,44.5
12,Kristaps Porzingis,WAS,27,57,57,35.9,2.2,5.6,39.7,56.9,4.3,0.3,0.7,44.8,31.6,1.9,4.9,39.1
13,Jerami Grant,POR,28,62,62,38.0,2.2,5.5,39.5,58.3,2.1,0.1,0.3,35.5,35.9,2.1,5.2,39.7
14,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
15,Kyle Kuzma,WAS,27,61,60,30.1,1.9,5.4,34.5,51.2,1.3,0.1,0.2,30.4,28.8,1.8,5.2,34.7
16,Trey Murphy III,NOP,22,63,63,57.6,2.1,5.4,38.8,57.5,1.9,0.1,0.2,35.3,55.7,2.0,5.2,38.9
17,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
18,Stephen Curry,GSW,34,40,40,26.7,2.2,5.3,40.7,60.0,0.9,0.1,0.2,55.6,25.8,2.1,5.2,40.2
19,Pat Connaughton,MIL,30,48,48,73.2,1.8,5.3,33.5,50.2,0.0,0.0,0.0,-,73.2,1.8,5.3,33.5
20,Bogdan Bogdanovic,ATL,30,42,42,44.8,2.2,5.3,41.9,59.7,4.4,0.3,0.5,63.5,40.4,1.9,4.8,39.5
21,Julius Randle,NYK,28,68,68,28.0,1.8,5.2,34.6,51.0,1.3,0.1,0.2,37.5,26.8,1.7,5.0,34.5
22,Karl-Anthony Towns,MIN,27,21,21,36.0,1.8,5.2,33.9,48.2,3.3,0.3,0.5,60.4,32.7,1.5,4.7,31.4
23,Keldon Johnson,SAS,23,56,56,29.6,1.8,5.2,34.3,51.0,0.4,0.0,0.1,57.1,29.2,1.7,5.1,34.0
24,Al Horford,BOS,36,52,52,66.8,2.3,5.1,44.4,65.8,3.3,0.1,0.3,32.0,63.6,2.2,4.9,45.0
25,Anfernee Simons,POR,23,58,58,29.7,2.0,5.0,40.2,60.1,0.2,0.0,0.0,66.7,29.5,2.0,5.0,40.2
26,Brook Lopez,MIL,34,65,65,44.2,1.9,5.0,39.1,56.3,5.3,0.2,0.6,38.3,38.9,1.7,4.4,39.1
27,P.J. Washington,CHA,24,63,63,38.5,1.7,5.0,33.9,50.3,1.4,0.1,0.2,29.4,37.2,1.6,4.8,34.0
28,Jaylen Brown,BOS,26,55,55,24.4,1.6,5.0,33.3,48.4,2.2,0.2,0.5,35.6,22.2,1.5,4.5,33.0
29,RJ Barrett,NYK,22,61,60,30.3,1.7,4.9,33.9,50.2,1.2,0.1,0.2,35.0,29.0,1.6,4.7,34.0
30,Gary Trent Jr.,TOR,24,59,58,33.9,1.9,4.9,39.3,58.6,0.9,0.0,0.1,21.4,33.0,1.9,4.8,39.7
31,Dorian Finney-Smith,BKN,29,53,53,64.0,1.7,4.9,33.8,50.6,0.5,0.0,0.0,50.0,63.5,1.6,4.9,33.7
32,Reggie Bullock,DAL,31,64,63,81.7,1.9,4.9,38.1,57.2,1.0,0.0,0.1,0.0,80.6,1.9,4.8,38.7
33,Jayson Tatum,BOS,25,62,62,22.1,2.0,4.7,41.5,60.0,2.2,0.2,0.5,44.7,19.9,1.8,4.3,41.2
34,Georges Niang,PHI,29,63,63,71.8,2.0,4.7,42.6,63.6,0.7,0.0,0.1,60.0,71.1,2.0,4.7,42.3
35,Mikal Bridges,BKN,26,68,66,32.9,1.9,4.7,39.7,57.5,4.5,0.2,0.7,29.2,28.4,1.7,4.1,41.4
36,Kevin Huerter,SAC,24,62,62,41.1,1.8,4.7,39.2,57.4,1.7,0.1,0.2,68.4,39.4,1.7,4.5,38.0
37,Royce O'Neale,BKN,29,63,63,59.2,1.9,4.7,39.8,59.7,0.2,0.0,0.0,0.0,59.0,1.9,4.7,40.0
38,Quentin Grimes,NYK,22,57,57,59.1,1.7,4.7,37.2,55.5,0.7,0.0,0.1,80.0,58.4,1.7,4.6,36.9
39,O.G. Anunoby,TOR,25,54,53,35.1,1.8,4.7,39.4,58.8,0.3,0.0,0.0,100,34.8,1.8,4.6,39.0
40,CJ McCollum,NOP,31,59,59,24.8,1.7,4.5,37.2,55.3,1.8,0.1,0.3,15.6,23.1,1.6,4.2,38.9
41,Luguentz Dort,OKC,23,59,59,37.9,1.5,4.5,34.3,51.5,0.3,0.0,0.0,0.0,37.6,1.5,4.5,34.5
42,Jordan Poole,GSW,23,66,65,27.5,1.5,4.4,34.0,50.5,1.0,0.1,0.2,29.4,26.4,1.4,4.2,34.2
43,Jabari Smith Jr.,HOU,19,63,63,40.6,1.3,4.4,30.2,44.1,2.2,0.1,0.2,45.8,38.4,1.2,4.2,29.3
44,Corey Kispert,WAS,24,59,59,64.6,1.9,4.4,43.2,64.3,1.5,0.1,0.1,50.0,63.1,1.9,4.3,43.1
45,Fred VanVleet,TOR,29,56,56,27.4,1.6,4.4,35.5,52.9,0.8,0.0,0.1,30.8,26.6,1.5,4.3,35.8
46,Marcus Smart,BOS,29,50,47,45.1,1.5,4.4,34.7,51.8,0.4,0.0,0.0,50.0,44.7,1.5,4.3,34.6
47,Myles Turner,IND,26,57,56,36.5,1.7,4.3,39.5,55.6,5.4,0.3,0.7,49.2,31.1,1.4,3.7,37.8
48,Donte DiVincenzo,GSW,26,56,54,60.0,1.9,4.3,44.0,65.8,0.5,0.0,0.0,50.0,59.5,1.9,4.3,44.0
49,Josh Richardson,NOP,29,48,47,45.8,1.6,4.3,37.1,54.1,2.2,0.1,0.2,61.9,43.5,1.5,4.1,36.0
50,Bojan Bogdanovic,DET,33,58,55,28.8,2.0,4.3,47.4,69.0,1.4,0.2,0.2,81.0,27.4,1.8,4.0,45.4
51,De'Andre Hunter,ATL,25,57,56,35.0,1.6,4.3,37.0,51.9,5.3,0.3,0.7,49.2,29.7,1.3,3.6,34.9
52,Paul George,LAC,32,51,49,24.2,1.7,4.3,40.1,57.4,2.9,0.2,0.5,47.1,21.3,1.5,3.8,39.2
53,Tobias Harris,PHI,30,61,58,36.0,1.6,4.3,36.7,54.2,1.8,0.1,0.2,33.3,34.2,1.5,4.0,37.0
54,Marcus Morris Sr.,LAC,33,58,57,41.5,1.6,4.2,37.0,54.9,1.7,0.1,0.2,29.4,39.8,1.5,4.1,37.3
55,Kevin Love,MIA,34,49,48,61.0,1.4,4.2,33.7,49.0,5.6,0.1,0.4,30.8,55.4,1.3,3.9,33.9
56,Jaren Jackson Jr.,MEM,23,48,47,34.1,1.5,4.2,34.8,52.0,0.8,0.0,0.1,20.0,33.2,1.4,4.1,35.3
57,Wendell Carter Jr.,ORL,23,44,44,39.2,1.4,4.2,34.4,48.4,6.9,0.3,0.7,37.0,32.3,1.2,3.4,33.8
58,Saddiq Bey,ATL,23,61,61,37.7,1.6,4.1,39.3,58.1,1.5,0.1,0.2,43.8,36.2,1.6,4.0,39.3
59,Tyler Herro,MIA,23,54,53,24.1,1.6,4.1,39.6,58.3,0.9,0.1,0.1,60.0,23.3,1.5,4.0,38.9
60,Isaiah Stewart,DET,21,49,47,46.6,1.5,4.1,36.3,53.0,1.9,0.1,0.2,75.0,44.8,1.4,3.9,34.8
61,Isaiah Joe,OKC,23,58,53,64.1,1.8,4.1,44.7,67.1,1.1,0.0,0.1,0.0,63.0,1.8,4.0,45.5
62,Jordan Clarkson,UTA,30,61,60,24.1,1.4,4.1,33.9,50.4,0.6,0.0,0.1,30.0,23.5,1.3,4.0,33.8
63,Dillon Brooks,MEM,27,59,57,29.2,1.3,4.1,32.5,48.1,2.2,0.1,0.3,16.1,27.0,1.3,3.8,33.8
64,De'Anthony Melton,PHI,24,63,63,47.6,1.7,4.1,42.6,63.3,0.7,0.1,0.1,83.3,46.8,1.7,4.0,42.0
65,Kentavious Caldwell-Pope,DEN,30,64,64,47.6,1.9,4.0,46.7,67.5,4.8,0.2,0.4,48.8,42.8,1.7,3.6,46.3
66,LeBron James,LAL,38,47,47,17.8,1.5,4.0,36.7,51.6,2.4,0.3,0.5,52.8,15.4,1.2,3.5,34.3
67,Joe Harris,BKN,31,60,58,64.4,1.7,4.0,43.1,64.0,1.9,0.1,0.1,41.7,62.5,1.7,3.9,43.2
68,Damian Lillard,POR,32,54,53,19.2,1.5,4.0,37.4,54.9,0.7,0.1,0.1,60.0,18.4,1.4,3.8,36.5
69,D'Angelo Russell,LAL,27,59,58,29.4,1.6,3.9,39.8,58.4,1.1,0.1,0.1,66.7,28.2,1.5,3.8,38.8
70,Lonnie Walker IV,LAL,24,49,47,38.7,1.5,3.9,38.5,57.0,1.0,0.1,0.1,60.0,37.7,1.4,3.8,38.0
71,Nicolas Batum,LAC,34,64,63,79.9,1.5,3.9,37.5,55.8,1.9,0.0,0.1,33.3,78.0,1.4,3.8,37.6
72,Dejounte Murray,ATL,26,62,59,21.8,1.4,3.9,34.6,50.8,1.2,0.1,0.2,38.1,20.6,1.3,3.7,34.2
73,Bobby Portis,MIL,28,55,54,33.9,1.5,3.9,39.3,54.2,5.1,0.4,0.6,62.1,28.8,1.2,3.3,35.0
74,Coby White,CHI,23,57,55,51.3,1.4,3.9,36.5,54.5,0.2,0.0,0.0,100,51.0,1.4,3.9,36.1
75,Doug McDermott,SAS,31,55,54,48.6,1.6,3.9,41.0,60.8,1.8,0.1,0.1,33.3,46.8,1.5,3.7,41.2
76,Kyle Lowry,MIA,36,44,42,39.3,1.3,3.8,33.3,50.0,0.2,0.0,0.0,0.0,39.1,1.3,3.8,33.4
77,Donovan Mitchell,CLE,26,58,57,18.7,1.4,3.8,36.7,54.1,0.9,0.1,0.2,36.8,17.8,1.3,3.6,36.7
