,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Luka Doncic,DAL,24,59,59,53.3,4.6,11.8,39.1,49.1,22.0,2.3,4.9,46.3,31.3,2.4,6.9,34.1
1,Devin Booker,PHX,26,47,46,55.3,5.1,11.3,45.0,50.4,36.9,3.9,7.5,51.5,18.5,1.2,3.8,31.9
2,DeMar DeRozan,CHI,33,65,65,58.2,4.9,10.3,47.7,48.1,56.4,4.8,10.0,48.4,1.8,0.1,0.3,28.1
3,Trae Young,ATL,24,67,67,53.0,4.0,10.3,38.8,47.1,26.7,2.3,5.2,44.3,26.3,1.7,5.1,33.3
4,Kevin Durant,PHX,34,42,42,55.4,5.6,10.2,55.0,59.1,43.2,4.8,7.9,60.0,12.2,0.8,2.2,37.1
5,Damian Lillard,POR,32,58,58,46.7,3.9,9.7,40.5,54.6,11.1,1.2,2.3,50.6,35.5,2.7,7.4,37.2
6,Donovan Mitchell,CLE,26,63,63,46.9,4.0,9.5,42.1,53.6,19.0,1.8,3.9,47.4,27.9,2.2,5.7,38.6
7,Kyrie Irving,DAL,31,54,54,46.9,4.3,9.5,45.6,54.9,23.8,2.6,4.8,53.4,23.1,1.8,4.7,37.5
8,Brandon Ingram,NOP,25,37,37,51.3,4.0,9.3,42.3,44.2,45.7,3.6,8.3,43.3,5.7,0.3,1.0,34.0
9,Shai Gilgeous-Alexander,OKC,24,63,63,44.9,4.2,9.2,46.3,49.7,36.4,3.6,7.4,48.5,8.5,0.6,1.7,36.4
10,Stephen Curry,GSW,35,48,48,44.2,4.2,8.9,46.6,62.7,13.8,1.3,2.8,46.2,30.4,2.9,6.2,46.8
11,Cade Cunningham,DET,21,12,12,47.3,3.7,8.8,41.5,45.3,32.6,3.0,6.1,49.3,14.7,0.7,2.8,24.4
12,De'Aaron Fox,SAC,25,66,66,47.7,3.6,8.7,41.8,46.8,32.9,2.8,6.0,46.2,14.8,0.9,2.7,31.9
13,Jamal Murray,DEN,26,60,60,53.2,3.5,8.7,40.7,49.4,30.1,2.0,4.9,40.8,23.1,1.5,3.8,40.5
14,Dejounte Murray,ATL,26,67,65,47.6,3.9,8.6,45.7,49.5,38.0,3.3,6.8,47.9,9.6,0.6,1.7,37.0
15,CJ McCollum,NOP,31,67,67,47.3,3.6,8.5,42.0,48.7,30.1,2.4,5.4,45.0,17.2,1.1,3.1,36.6
16,Kawhi Leonard,LAC,31,46,45,50.5,4.1,8.4,48.3,53.1,38.3,3.3,6.4,51.2,12.3,0.8,2.0,39.2
