,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,49,49,48.1,3.6,9.0,40.5,58.6,5.5,0.4,1.0,36.3,42.6,3.3,8.0,41.1
1,Lauri Markkanen,UTA,25,57,57,40.7,2.9,6.8,42.4,62.8,1.2,0.1,0.2,57.9,39.5,2.8,6.6,42.0
2,Nikola Vucevic,CHI,32,61,60,46.6,2.6,6.6,40.0,52.8,13.8,0.9,1.9,49.2,32.9,1.7,4.6,36.1
3,Buddy Hield,IND,30,63,62,47.9,2.7,6.4,41.8,62.6,0.5,0.0,0.1,33.3,47.4,2.7,6.3,42.0
4,Tim Hardaway Jr.,DAL,30,57,57,52.5,2.4,6.4,37.2,55.0,1.9,0.1,0.2,47.8,50.6,2.3,6.1,36.8
5,Malik Beasley,LAL,26,61,61,51.8,2.3,6.3,36.5,53.5,2.3,0.1,0.3,53.6,49.5,2.1,6.0,35.7
6,Max Strus,MIA,26,60,60,58.7,2.2,6.3,34.9,52.2,0.3,0.0,0.0,66.7,58.4,2.2,6.3,34.8
7,Michael Porter Jr.,DEN,24,46,46,45.2,2.7,5.9,46.5,66.6,4.3,0.4,0.6,64.9,40.9,2.4,5.3,44.5
8,Cameron Johnson,BKN,26,23,22,52.8,2.3,5.7,39.4,58.3,2.0,0.1,0.2,40.9,50.8,2.2,5.5,39.3
9,Keegan Murray,SAC,22,59,59,59.2,2.4,5.7,41.7,62.1,1.2,0.1,0.1,41.7,58.0,2.3,5.6,41.7
10,Devin Vassell,SAS,22,29,29,35.6,2.6,5.7,46.1,67.3,3.7,0.2,0.6,35.6,32.0,2.4,5.1,47.3
11,Kelly Oubre Jr.,CHA,27,38,38,33.1,1.8,5.7,31.2,46.0,1.2,0.1,0.2,38.1,31.9,1.7,5.5,30.8
12,Kyle Kuzma,WAS,27,56,55,30.5,1.9,5.5,34.2,50.6,1.3,0.1,0.2,30.4,29.3,1.8,5.3,34.3
13,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
14,Kristaps Porzingis,WAS,27,51,51,35.9,2.1,5.5,38.5,55.2,4.1,0.3,0.6,42.9,31.8,1.8,4.8,37.8
15,Pat Connaughton,MIL,30,43,43,72.2,1.8,5.4,33.8,50.6,0.0,0.0,0.0,-,72.2,1.8,5.4,33.8
16,Stephen Curry,GSW,34,37,37,27.2,2.2,5.4,39.8,58.7,0.9,0.1,0.2,57.9,26.3,2.0,5.2,39.1
17,Bogdan Bogdanovic,ATL,30,37,37,44.3,2.3,5.4,42.0,59.8,4.7,0.3,0.6,61.4,39.7,1.9,4.8,39.7
18,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
19,Jerami Grant,POR,28,56,56,36.7,2.1,5.4,39.0,57.5,2.0,0.1,0.3,37.9,34.7,2.0,5.1,39.1
20,Keldon Johnson,SAS,23,54,54,29.8,1.8,5.2,33.9,50.5,0.4,0.0,0.1,57.1,29.4,1.7,5.2,33.7
21,Jaylen Brown,BOS,26,50,50,25.6,1.7,5.2,33.1,48.1,2.4,0.2,0.5,33.3,23.2,1.6,4.7,33.1
