,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,51,51,47.8,3.6,8.9,40.8,59.1,5.5,0.4,1.0,38.2,42.3,3.2,7.9,41.2
1,Lauri Markkanen,UTA,25,58,58,40.6,2.8,6.8,41.8,62.0,1.2,0.1,0.2,47.6,39.3,2.7,6.5,41.5
2,Nikola Vucevic,CHI,32,63,62,46.6,2.6,6.6,39.4,51.8,14.0,0.9,2.0,48.2,32.7,1.6,4.6,35.4
3,Buddy Hield,IND,30,64,63,47.2,2.7,6.3,41.9,62.7,0.5,0.0,0.1,33.3,46.7,2.6,6.3,42.0
4,Tim Hardaway Jr.,DAL,30,58,58,52.4,2.4,6.3,37.4,55.3,1.9,0.1,0.2,45.5,50.5,2.3,6.1,37.1
5,Malik Beasley,LAL,26,63,63,51.5,2.3,6.3,36.2,53.2,2.2,0.1,0.3,51.9,49.3,2.1,6.0,35.5
6,Max Strus,MIA,26,62,62,58.7,2.2,6.2,34.9,52.2,0.3,0.0,0.0,66.7,58.4,2.2,6.2,34.8
7,Cameron Johnson,BKN,27,25,24,53.5,2.4,6.1,40.1,59.5,2.1,0.1,0.2,33.3,51.4,2.4,5.8,40.4
8,Michael Porter Jr.,DEN,24,47,47,45.2,2.7,5.9,46.2,66.2,4.2,0.4,0.6,65.5,40.9,2.4,5.3,44.2
9,Kelly Oubre Jr.,CHA,27,40,40,33.5,1.8,5.8,31.5,46.6,1.2,0.1,0.2,40.0,32.4,1.8,5.6,31.3
10,Keegan Murray,SAC,22,60,60,59.0,2.4,5.7,42.0,62.5,1.2,0.1,0.1,41.7,57.8,2.4,5.6,42.0
11,Devin Vassell,SAS,22,30,30,35.8,2.6,5.7,45.0,65.8,3.6,0.2,0.6,35.1,32.2,2.4,5.1,46.2
12,Kyle Kuzma,WAS,27,57,56,30.4,1.9,5.5,34.2,50.6,1.3,0.1,0.3,28.0,29.1,1.8,5.3,34.3
13,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
14,Pat Connaughton,MIL,30,44,44,72.9,1.9,5.5,33.9,50.8,0.0,0.0,0.0,-,72.9,1.9,5.5,33.8
15,Jerami Grant,POR,28,58,58,37.3,2.1,5.5,38.9,57.4,2.0,0.1,0.3,34.5,35.3,2.0,5.2,39.1
16,Kristaps Porzingis,WAS,27,52,52,36.0,2.1,5.4,38.9,55.7,4.2,0.3,0.6,46.0,31.8,1.8,4.8,38.0
17,Stephen Curry,GSW,34,37,37,27.2,2.2,5.4,39.8,58.7,0.9,0.1,0.2,57.9,26.3,2.0,5.2,39.1
18,Bogdan Bogdanovic,ATL,30,38,38,44.8,2.3,5.4,41.7,59.2,4.8,0.4,0.6,63.8,40.0,1.9,4.8,39.0
19,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
20,Trey Murphy III,NOP,22,61,61,57.1,2.0,5.3,38.3,56.9,1.8,0.1,0.2,31.3,55.4,2.0,5.2,38.4
21,Keldon Johnson,SAS,23,54,54,29.8,1.8,5.2,33.9,50.5,0.4,0.0,0.1,57.1,29.4,1.7,5.2,33.7
22,Karl-Anthony Towns,MIN,27,21,21,36.0,1.8,5.2,33.9,48.2,3.3,0.3,0.5,60.4,32.7,1.5,4.7,31.4
23,Julius Randle,NYK,28,65,65,27.7,1.8,5.1,35.2,52.0,1.3,0.1,0.3,36.0,26.4,1.7,4.9,35.2
24,Jaylen Brown,BOS,26,52,52,25.0,1.7,5.1,33.6,48.9,2.3,0.1,0.5,32.6,22.8,1.6,4.6,33.7
25,Gary Trent Jr.,TOR,24,55,54,34.7,2.0,5.1,39.3,58.6,1.0,0.0,0.1,26.7,33.7,2.0,5.0,39.6
26,Anfernee Simons,POR,23,57,57,30.0,2.0,5.0,39.7,59.4,0.2,0.0,0.0,50.0,29.7,2.0,5.0,39.6
27,Al Horford,BOS,36,50,50,67.2,2.2,5.0,43.2,64.2,3.0,0.1,0.2,27.3,64.2,2.1,4.8,43.9
28,Dorian Finney-Smith,BKN,29,49,49,64.5,1.8,5.0,35.1,52.4,0.5,0.0,0.0,50.0,63.9,1.7,5.0,34.9
29,P.J. Washington,CHA,24,60,60,38.5,1.7,5.0,34.1,50.7,1.3,0.1,0.2,29.4,37.2,1.6,4.8,34.2
30,Brook Lopez,MIL,34,61,61,45.1,1.9,5.0,38.6,55.8,5.1,0.2,0.6,37.5,40.0,1.7,4.4,38.5
31,Reggie Bullock,DAL,31,62,61,81.7,1.9,4.9,38.6,57.9,1.1,0.0,0.1,0.0,80.6,1.9,4.8,39.2
32,RJ Barrett,NYK,22,58,57,30.2,1.7,4.8,34.6,51.4,1.2,0.1,0.2,26.3,29.0,1.6,4.6,34.9
33,Jayson Tatum,BOS,25,60,60,22.4,2.0,4.8,41.1,59.4,2.3,0.2,0.5,45.8,20.1,1.8,4.3,40.7
34,Mikal Bridges,BKN,26,64,62,34.2,1.9,4.8,39.5,57.2,4.9,0.2,0.7,29.0,29.3,1.7,4.1,41.3
35,Georges Niang,PHI,29,59,59,71.6,1.9,4.8,41.1,61.3,0.8,0.0,0.1,60.0,70.8,1.9,4.7,40.9
36,Royce O'Neale,BKN,29,60,60,59.3,1.9,4.7,39.5,59.3,0.2,0.0,0.0,0.0,59.1,1.9,4.7,39.6
37,Quentin Grimes,NYK,22,54,54,59.0,1.7,4.7,36.9,55.0,0.7,0.0,0.1,66.7,58.3,1.7,4.6,36.7
38,Kevin Huerter,SAC,24,59,59,41.1,1.8,4.6,37.7,55.3,1.7,0.1,0.2,63.2,39.4,1.6,4.4,36.7
39,O.G. Anunoby,TOR,25,50,49,33.9,1.8,4.6,39.0,58.1,0.3,0.0,0.0,100,33.6,1.7,4.5,38.5
40,CJ McCollum,NOP,31,57,57,25.0,1.7,4.5,36.7,54.4,1.7,0.1,0.3,15.6,23.3,1.6,4.2,38.1
41,Luguentz Dort,OKC,23,56,56,37.9,1.6,4.5,35.0,52.6,0.3,0.0,0.0,0.0,37.6,1.6,4.5,35.3
42,Jabari Smith Jr.,HOU,19,59,59,41.3,1.3,4.5,29.5,43.0,2.3,0.1,0.3,48.0,38.9,1.2,4.2,28.4
43,Myles Turner,IND,26,54,53,37.1,1.8,4.4,39.9,56.7,5.3,0.3,0.6,44.4,31.8,1.5,3.8,39.2
44,Tobias Harris,PHI,30,58,56,36.5,1.6,4.4,36.9,54.5,1.9,0.1,0.2,31.8,34.7,1.6,4.2,37.2
45,Jordan Poole,GSW,23,63,62,26.9,1.5,4.4,34.8,51.6,1.1,0.1,0.2,29.4,25.8,1.5,4.2,35.2
46,Fred VanVleet,TOR,29,52,52,27.0,1.5,4.4,34.2,50.9,0.7,0.0,0.1,33.3,26.3,1.5,4.3,34.2
47,Donte DiVincenzo,GSW,26,53,51,60.4,1.9,4.3,44.8,67.0,0.5,0.0,0.0,50.0,59.8,1.9,4.3,44.7
