,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,61,61,47.7,3.6,8.7,40.9,58.9,5.4,0.4,1.0,41.8,42.3,3.1,7.7,40.8
1,Lauri Markkanen,UTA,25,64,64,40.6,2.9,7.0,41.6,61.7,1.1,0.1,0.2,47.4,39.5,2.8,6.8,41.3
2,Nikola Vucevic,CHI,32,71,70,45.8,2.5,6.5,39.5,51.7,14.1,1.0,2.0,48.7,31.7,1.6,4.5,35.4
3,Malik Beasley,LAL,26,72,72,52.4,2.2,6.3,35.8,52.7,2.1,0.1,0.3,52.0,50.3,2.1,6.0,35.2
4,Tim Hardaway Jr.,DAL,31,65,65,51.7,2.4,6.2,38.7,57.2,1.8,0.1,0.2,40.9,49.9,2.3,6.0,38.5
5,Max Strus,MIA,26,72,72,60.3,2.2,6.1,35.4,52.8,0.4,0.0,0.0,75.0,59.9,2.1,6.1,35.2
6,Buddy Hield,IND,30,73,72,45.9,2.5,6.1,41.8,62.5,0.4,0.0,0.1,20.0,45.4,2.5,6.0,41.9
7,Michael Porter Jr.,DEN,24,56,56,45.5,2.8,5.9,47.0,67.1,4.7,0.4,0.6,63.9,40.8,2.4,5.3,45.0
8,Keegan Murray,SAC,22,70,70,61.1,2.4,5.9,40.6,60.6,1.3,0.0,0.1,30.8,59.7,2.3,5.7,40.8
9,Cameron Johnson,BKN,27,34,33,51.5,2.3,5.7,39.5,58.7,1.6,0.1,0.2,33.3,49.9,2.2,5.6,39.7
10,Kelly Oubre Jr.,CHA,27,48,48,33.6,1.9,5.7,32.5,48.0,1.3,0.1,0.2,34.8,32.2,1.8,5.5,32.3
11,Trey Murphy III,NOP,22,70,70,57.4,2.2,5.6,39.3,58.4,1.9,0.1,0.2,31.6,55.5,2.1,5.4,39.6
12,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
13,Jerami Grant,POR,29,63,63,38.0,2.2,5.5,39.2,57.8,2.1,0.1,0.3,36.7,35.9,2.0,5.2,39.3
14,Devin Vassell,SAS,22,37,37,34.5,2.3,5.4,42.8,62.7,3.1,0.2,0.5,32.7,31.4,2.2,5.0,43.6
15,Kristaps Porzingis,WAS,27,62,62,34.7,2.1,5.4,39.3,56.3,4.1,0.3,0.7,44.6,30.5,1.8,4.8,38.6
16,Bogdan Bogdanovic,ATL,30,47,47,46.5,2.3,5.4,42.3,60.1,4.8,0.4,0.6,65.5,41.7,1.9,4.8,39.5
