,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,63,63,48.0,3.6,8.7,40.7,58.8,5.3,0.4,1.0,41.2,42.6,3.2,7.8,40.7
1,Lauri Markkanen,UTA,25,64,64,40.6,2.9,7.0,41.6,61.7,1.1,0.1,0.2,47.4,39.5,2.8,6.8,41.3
2,Nikola Vucevic,CHI,32,73,72,45.6,2.5,6.4,39.9,52.0,14.2,1.0,2.0,49.7,31.3,1.6,4.4,35.5
3,Malik Beasley,LAL,26,74,74,52.9,2.3,6.3,35.9,52.9,2.1,0.1,0.3,46.2,50.8,2.1,6.1,35.4
4,Tim Hardaway Jr.,DAL,31,66,66,51.8,2.4,6.2,38.4,56.8,1.8,0.1,0.2,42.9,50.1,2.3,6.0,38.3
5,Max Strus,MIA,26,73,73,60.3,2.2,6.2,35.9,53.6,0.4,0.0,0.0,75.0,59.9,2.2,6.1,35.7
6,Buddy Hield,IND,30,75,74,46.1,2.5,6.1,41.1,61.6,0.4,0.0,0.1,20.0,45.7,2.5,6.0,41.2
7,Keegan Murray,SAC,22,72,72,61.3,2.4,5.9,41.1,61.3,1.3,0.0,0.1,30.8,60.0,2.4,5.8,41.3
8,Michael Porter Jr.,DEN,24,57,57,45.3,2.8,5.9,47.0,67.2,4.6,0.4,0.6,65.0,40.7,2.4,5.3,45.1
9,Cameron Johnson,BKN,27,36,35,51.2,2.3,5.7,40.3,59.7,1.7,0.1,0.2,42.1,49.5,2.2,5.5,40.1
10,Kelly Oubre Jr.,CHA,27,48,48,33.6,1.9,5.7,32.5,48.0,1.3,0.1,0.2,34.8,32.2,1.8,5.5,32.3
11,Trey Murphy III,NOP,22,71,71,57.8,2.3,5.7,40.7,60.5,1.9,0.1,0.2,33.3,56.0,2.3,5.5,41.0
12,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
13,Jerami Grant,POR,29,63,63,38.0,2.2,5.5,39.2,57.8,2.1,0.1,0.3,36.7,35.9,2.0,5.2,39.3
14,Kristaps Porzingis,WAS,27,64,64,34.6,2.1,5.4,39.7,57.0,4.1,0.3,0.6,43.8,30.5,1.9,4.8,39.2
15,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
16,Devin Vassell,SAS,22,38,38,34.1,2.3,5.3,42.4,62.1,3.0,0.2,0.5,34.0,31.1,2.1,4.9,43.3
17,Kyle Kuzma,WAS,27,64,63,29.9,1.8,5.3,33.6,49.9,1.2,0.1,0.2,27.3,28.7,1.7,5.1,33.7
18,Pat Connaughton,MIL,30,56,56,73.3,1.8,5.3,33.7,50.3,0.2,0.0,0.0,100,73.1,1.8,5.3,33.5
19,Stephen Curry,GSW,35,49,49,26.1,2.1,5.3,40.2,59.5,0.9,0.1,0.2,44.4,25.2,2.0,5.1,40.0
20,Bogdan Bogdanovic,ATL,30,49,49,46.0,2.2,5.3,41.9,59.5,4.6,0.3,0.5,66.0,41.4,1.9,4.7,39.3
21,Karl-Anthony Towns,MIN,27,23,23,35.3,1.9,5.2,36.1,51.7,3.0,0.3,0.4,60.5,32.3,1.6,4.7,34.0
22,Julius Randle,NYK,28,75,75,27.5,1.8,5.2,35.1,51.7,1.3,0.1,0.2,45.8,26.2,1.7,4.9,34.8
23,Keldon Johnson,SAS,23,60,59,29.0,1.8,5.1,35.1,52.3,0.4,0.0,0.1,42.9,28.7,1.8,5.1,34.9
24,Al Horford,BOS,36,59,59,68.0,2.3,5.1,44.7,66.3,2.9,0.1,0.2,31.8,65.1,2.2,4.9,45.3
25,P.J. Washington,CHA,24,71,71,38.2,1.7,5.1,33.5,49.6,1.5,0.1,0.2,35.0,36.8,1.6,4.9,33.3
26,Brook Lopez,MIL,34,72,72,44.0,2.0,5.0,39.4,56.1,5.7,0.3,0.7,47.7,38.3,1.7,4.4,38.3
27,Reggie Bullock,DAL,32,72,71,81.3,1.9,4.9,39.4,59.1,0.9,0.0,0.1,0.0,80.4,1.9,4.8,39.8
28,Jaylen Brown,BOS,26,63,63,23.8,1.7,4.9,34.6,50.2,2.2,0.2,0.5,37.0,21.6,1.5,4.4,34.2
29,Anfernee Simons,POR,23,62,62,29.0,1.9,4.9,39.3,58.7,0.2,0.0,0.0,66.7,28.8,1.9,4.8,39.2
30,Gary Trent Jr.,TOR,24,63,62,33.8,2.0,4.9,40.4,60.3,0.9,0.0,0.1,23.1,33.0,1.9,4.8,40.8
31,Mikal Bridges,BKN,26,76,74,32.8,1.9,4.9,39.2,56.8,4.1,0.2,0.6,32.8,28.7,1.7,4.3,40.1
32,Dorian Finney-Smith,BKN,29,61,61,63.6,1.6,4.8,33.0,49.3,0.4,0.0,0.0,66.7,63.2,1.6,4.8,32.8
33,RJ Barrett,NYK,22,68,67,29.7,1.6,4.8,33.5,49.5,1.2,0.1,0.2,36.8,28.5,1.5,4.6,33.3
34,Kevin Huerter,SAC,24,68,68,41.3,1.9,4.8,39.5,57.7,2.0,0.1,0.2,62.5,39.2,1.7,4.5,38.4
35,O.G. Anunoby,TOR,25,61,60,35.7,2.0,4.7,41.8,61.8,0.6,0.1,0.1,100,35.0,1.9,4.6,40.9
36,Jayson Tatum,BOS,25,69,69,22.0,1.9,4.7,40.4,58.3,2.2,0.2,0.5,47.8,19.8,1.7,4.2,39.7
37,Royce O'Neale,BKN,29,70,70,59.9,1.9,4.7,39.8,59.6,0.2,0.0,0.0,0.0,59.7,1.9,4.7,39.9
38,Quentin Grimes,NYK,22,64,64,59.2,1.8,4.7,38.6,57.6,0.6,0.0,0.1,60.0,58.6,1.8,4.6,38.4
39,Luguentz Dort,OKC,23,68,68,39.2,1.6,4.6,34.0,51.0,0.2,0.0,0.0,0.0,39.0,1.6,4.6,34.1
40,Georges Niang,PHI,29,71,71,71.8,1.9,4.6,41.5,61.9,0.7,0.0,0.0,75.0,71.1,1.9,4.6,41.3
41,Corey Kispert,WAS,24,67,67,62.0,2.0,4.6,42.7,63.5,1.2,0.0,0.1,44.4,60.8,1.9,4.5,42.5
42,Wendell Carter Jr.,ORL,23,52,52,41.1,1.6,4.5,35.5,49.8,7.0,0.3,0.8,40.3,34.0,1.3,3.7,34.6
43,CJ McCollum,NOP,31,67,67,25.0,1.7,4.5,38.5,57.1,1.7,0.1,0.3,19.4,23.3,1.7,4.2,40.0
44,Donte DiVincenzo,GSW,26,65,62,61.0,1.9,4.4,43.1,64.4,0.6,0.0,0.1,40.0,60.4,1.9,4.4,43.2
45,Jabari Smith Jr.,HOU,19,72,72,39.6,1.4,4.4,30.8,44.8,2.4,0.1,0.3,50.0,37.2,1.2,4.2,29.9
46,Marcus Smart,BOS,29,57,54,45.2,1.5,4.4,34.4,51.4,0.4,0.0,0.0,50.0,44.8,1.5,4.3,34.3
47,Fred VanVleet,TOR,29,63,63,26.8,1.6,4.4,36.2,53.8,0.9,0.1,0.1,35.7,25.9,1.5,4.2,36.3
48,Paul George,LAC,32,56,54,24.1,1.7,4.3,38.8,55.6,3.1,0.2,0.6,41.8,21.0,1.4,3.8,38.5
49,Josh Richardson,NOP,29,56,55,47.2,1.6,4.3,37.9,55.6,2.0,0.1,0.2,61.1,45.2,1.5,4.1,37.0
50,De'Andre Hunter,ATL,25,64,63,34.7,1.6,4.3,36.5,51.1,5.1,0.3,0.6,49.2,29.6,1.3,3.7,34.2
51,Kevin Love,MIA,34,56,55,62.4,1.5,4.3,34.7,50.6,5.2,0.1,0.4,36.1,57.2,1.4,3.9,34.8
52,Bojan Bogdanovic,DET,33,58,55,28.8,2.0,4.3,47.4,69.0,1.4,0.2,0.2,81.0,27.4,1.8,4.0,45.4
53,Myles Turner,IND,27,62,61,36.0,1.7,4.3,39.4,55.1,5.5,0.3,0.7,52.3,30.6,1.3,3.6,37.1
54,Jordan Poole,GSW,23,75,74,27.1,1.5,4.3,35.7,53.1,0.9,0.0,0.1,26.7,26.1,1.5,4.1,36.0
55,Tyler Herro,MIA,23,61,60,25.2,1.7,4.2,39.3,58.0,0.8,0.1,0.1,61.5,24.4,1.6,4.1,38.5
56,Tobias Harris,PHI,30,69,65,36.1,1.6,4.2,38.3,56.7,1.7,0.1,0.2,30.0,34.3,1.6,4.0,38.8
57,Jaren Jackson Jr.,MEM,23,57,56,32.9,1.4,4.2,33.5,50.0,0.7,0.0,0.1,22.2,32.2,1.4,4.1,33.8
58,Isaiah Joe,OKC,23,67,62,62.5,1.8,4.1,43.0,64.4,0.9,0.0,0.1,0.0,61.6,1.8,4.1,43.7
59,Marcus Morris Sr.,LAC,33,65,63,41.5,1.5,4.1,36.3,53.9,1.6,0.1,0.1,33.3,40.0,1.4,4.0,36.7
60,Saddiq Bey,ATL,23,69,69,38.1,1.6,4.1,38.9,57.6,1.5,0.1,0.2,37.5,36.7,1.5,3.9,39.1
61,Isaiah Stewart,DET,21,49,47,46.6,1.5,4.1,36.3,53.0,1.9,0.1,0.2,75.0,44.8,1.4,3.9,34.8
62,Jordan Clarkson,UTA,30,61,60,24.1,1.4,4.1,33.9,50.4,0.6,0.0,0.1,30.0,23.5,1.3,4.0,33.8
63,De'Anthony Melton,PHI,24,71,71,47.4,1.7,4.1,42.7,63.5,0.7,0.0,0.1,66.7,46.8,1.7,4.0,42.3
64,Doug McDermott,SAS,31,61,60,49.6,1.6,4.0,40.8,60.6,1.6,0.1,0.1,38.5,48.0,1.6,3.9,40.9
65,Joe Harris,BKN,31,68,66,66.6,1.7,4.0,42.8,63.7,1.7,0.0,0.1,40.0,64.9,1.7,3.9,42.8
66,Dillon Brooks,MEM,27,67,65,29.7,1.3,4.0,33.3,49.4,2.0,0.0,0.3,14.8,27.7,1.3,3.7,34.4
