Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BOS,PHI,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,James Harden  ,Tyrese Maxey  ,Tobias Harris  ,P.J. Tucker  , J. Embiid GTD ,Expected Lineup             ,Expected Lineup             
DEN,PHX,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Devin Booker  ,Damion Lee  ,Josh Okogie  ,Kevin Durant  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
