Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
LAL,NOP,D. Schroder  ,P. Beverley  ,L. James GTD  ,Rui Hachimura  , A. Davis GTD ,CJ McCollum  ,B. Ingram  ,Trey Murphy  ,Herbert Jones  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
WAS,BKN,Monte Morris  ,Bradley Beal  ,Kyle Kuzma  ,K. Porzingis  , D. Gafford ,Kyrie Irving  ,Seth Curry  ,Joe Harris  ,Royce O'Neale  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
PHX,DET,Chris Paul  ,Mikal Bridges  ,C. Johnson GTD  ,Torrey Craig  , Deandre Ayton ,Jaden Ivey  ,Alec Burks  ,B. Bogdanovic  ,I. Stewart  , Jalen Duren ,Expected Lineup             ,Expected Lineup             
LAC,NYK,Terance Mann  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,J. Brunson GTD  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , Jericho Sims ,Expected Lineup             ,Expected Lineup             
POR,CHI,D. Lillard  ,A. Simons  ,Josh Hart  ,Jerami Grant  , Drew Eubanks ,Ayo Dosunmu  ,Zach LaVine  ,DeMar DeRozan  ,P. Williams GTD  , N. Vucevic GTD ,Expected Lineup             ,Expected Lineup             
MIA,MIL,G. Vincent GTD  ,Tyler Herro  ,Caleb Martin  ,Jimmy Butler  , Bam Adebayo ,Jrue Holiday  ,Grayson Allen  ,P. Connaughton  ,G. Antetokounmpo GTD  , Brook Lopez ,Expected Lineup             ,Expected Lineup             
HOU,OKC,J. Green GTD  ,J. Christopher  ,Kenyon Martin  ,Jabari Smith  , A. Sengun ,S. Gilgeous-Alexander  ,Josh Giddey  ,Isaiah Joe  ,J. Williams  , J. Williams ,Expected Lineup             ,Expected Lineup             
DAL,GSW,S. Dinwiddie GTD  ,Josh Green  ,Tim Hardaway  ,D. Finney-Smith  , Dwight Powell ,S. Curry GTD  ,Jordan Poole  ,K. Thompson GTD  ,A. Wiggins  , D. Green GTD ,Expected Lineup             ,Expected Lineup             
ATL,DEN,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,A. Gordon GTD  , N. Jokic GTD ,Expected Lineup             ,Expected Lineup             
