Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
SAC,GSW,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Stephen Curry  ,Jordan Poole  ,Klay Thompson  ,A. Wiggins  , Kevon Looney ,Expected Lineup             ,Expected Lineup             
MEM,LAL,Ja Morant  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , X. Tillman ,D. Russell  ,Austin Reaves  ,L. James GTD  ,J. Vanderbilt  , A. Davis GTD ,Expected Lineup             ,Expected Lineup             
