Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
DEN,UTA,J. Murray GTD  ,K. Caldwell-Pope GTD  ,M. Porter GTD  ,A. Gordon GTD  , N. Jokic GTD ,Kris Dunn  ,Ochai Agbaji  ,S. Fontecchio  ,Luka Samanic  , U. Azubuike ,Expected Lineup             ,Expected Lineup             
POR,LAC,Skylar Mays  ,S. Sharpe  ,T. Watford GTD  ,John Butler  , D. Eubanks GTD ,R. Westbrook  ,Eric Gordon  ,Kawhi Leonard  ,Nicolas Batum  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
MIN,SAS,Mike Conley  ,A. Edwards  ,J. McDaniels  ,K. Towns GTD  , Rudy Gobert ,Tre Jones  ,M. Branham  ,K. Johnson GTD  ,K. Bates-Diop  , Zach Collins ,Expected Lineup             ,Expected Lineup             
