Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
IND,DET,A. Nembhard  ,B. Hield GTD  ,Chris Duarte  ,Aaron Nesmith  , I. Jackson ,Killian Hayes  ,R. McGruder  ,Isaiah Livers  ,E. Omoruyi  , James Wiseman ,Expected Lineup             ,Expected Lineup             
MIN,ATL,Mike Conley  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , R. Gobert GTD ,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
MEM,DAL,Tyus Jones  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , X. Tillman ,Jaden Hardy  ,K. Irving GTD  ,Josh Green  ,R. Bullock  , Dwight Powell ,Expected Lineup             ,Expected Lineup             
UTA,MIA,J. Clarkson GTD  ,T. Horton-Tucker  ,L. Markkanen  ,Kelly Olynyk  , W. Kessler ,Kyle Lowry GTD  ,Tyler Herro  ,Jimmy Butler  ,Kevin Love  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
BOS,HOU,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,Kevin Porter  ,Jalen Green  ,Kenyon Martin  ,Jabari Smith  , A. Sengun GTD ,Expected Lineup             ,Expected Lineup             
PHX,GSW,Chris Paul  ,Devin Booker  ,Josh Okogie  ,Torrey Craig  , Deandre Ayton ,Stephen Curry  ,Klay Thompson  ,D. DiVincenzo  ,J. Kuminga GTD  , D. Green GTD ,Expected Lineup             ,Expected Lineup             
MIL,SAC,Jrue Holiday  ,Grayson Allen  ,K. Middleton  ,G. Antetokounmpo GTD  , Brook Lopez ,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Expected Lineup             ,Expected Lineup             
